"pci_2015","iri_in_m_2015","fid","oid","featureid","strsegid","networkid","branchid","networknam","branchname","branchuse","from","sectionid","to","category","rank","stsegmtid","surface","area","length","width","assetnhood","cagclass","lane_cnt","objectid","rptclass","slablength","slabwidth","id","constructi","latitude","longitude","polygonid","pointid","strlabel"
"50","366","5417","5417","HAM20070","3296065519033060794709","Cincinnati","Ohio 5416","Cinti2015","Ohio Av","Roadway","Ohio Av","5417","Park Dr","1","S","8806","AC","12244","450","27","CUF","5","3","44825","MINOR",,,"11260","1990-01-01T00:00:00.000","39.121500366779","-84.5181122832857","183","3350","OHIO AV"
"50","366","5417","5417","HAM20070","3296065519033060794709","Cincinnati","Ohio 5416","Cinti2015","Ohio Av","Roadway","Ohio Av","5417","Park Dr","1","S","8806","AC","12244","450","27","CUF","5","3","44825","MINOR",,,"11260","1990-01-01T00:00:00.000","39.1215119396651","-84.5181130560934","183","3351","OHIO AV"
"50","366","5417","5417","HAM20070","3296065519033060794709","Cincinnati","Ohio 5416","Cinti2015","Ohio Av","Roadway","Ohio Av","5417","Park Dr","1","S","8806","AC","12244","450","27","CUF","5","3","44825","MINOR",,,"11260","1990-01-01T00:00:00.000","39.1215234414354","-84.5181129454444","183","3352","OHIO AV"
"50","366","5417","5417","HAM20070","3296065519033060794709","Cincinnati","Ohio 5416","Cinti2015","Ohio Av","Roadway","Ohio Av","5417","Park Dr","1","S","8806","AC","12244","450","27","CUF","5","3","44825","MINOR",,,"11260","1990-01-01T00:00:00.000","39.1215349671157","-84.5181115133572","183","3353","OHIO AV"
"50","366","5417","5417","HAM20070","3296065519033060794709","Cincinnati","Ohio 5416","Cinti2015","Ohio Av","Roadway","Ohio Av","5417","Park Dr","1","S","8806","AC","12244","450","27","CUF","5","3","44825","MINOR",,,"11260","1990-01-01T00:00:00.000","39.1218635454011","-84.5180151719584","183","3354","OHIO AV"
"50","366","5417","5417","HAM20070","3296065519033060794709","Cincinnati","Ohio 5416","Cinti2015","Ohio Av","Roadway","Ohio Av","5417","Park Dr","1","S","8806","AC","12244","450","27","CUF","5","3","44825","MINOR",,,"11260","1990-01-01T00:00:00.000","39.1223952531616","-84.5179048261458","183","3355","OHIO AV"
"96","253","6079","6079","HAM09580","2920019871829206838646","Cincinnati","8th S6078","Cinti2015","8th St","Roadway","Dalton Av","6079","8th Street Viaduct Approach","4","S","244","PCC","47462","487","98","QUEENSGATE","3","9","27434","MAJOR","40","10","390","1990-01-01T00:00:00.000","39.1040987391893","-84.5363513518438","420","8996","W 8TH ST"
"96","253","6079","6079","HAM09580","2920019871829206838646","Cincinnati","8th S6078","Cinti2015","8th St","Roadway","Dalton Av","6079","8th Street Viaduct Approach","4","S","244","PCC","47462","487","98","QUEENSGATE","3","9","27434","MAJOR","40","10","390","1990-01-01T00:00:00.000","39.1041619065772","-84.5387597003613","420","8997","W 8TH ST"
"63","158","6415","6415","HAM05819","3388909938833891409363","Cincinnati","Roche6414","Cinti2015","Rochelle St","Roadway","Seminole St","6415","Euclid Av","1","S","10440","AC","6111","172","37","CORRYVILLE","5","4","32954","MINOR",,,"13004","1990-01-01T00:00:00.000","39.1340929199949","-84.5082152681616","477","10269","E ROCHELLE ST"
"63","158","6415","6415","HAM05819","3388909938833891409363","Cincinnati","Roche6414","Cinti2015","Rochelle St","Roadway","Seminole St","6415","Euclid Av","1","S","10440","AC","6111","172","37","CORRYVILLE","5","4","32954","MINOR",,,"13004","1990-01-01T00:00:00.000","39.1340365248916","-84.5073982034315","477","10270","E ROCHELLE ST"
"16","866","4207","4207","HAM06147","4170349464541705914721","Cincinnati","Rensl4206","Cinti2015","Renslar Av","Roadway","Panama St","4207","Berte St","3","S","10031","AC","2091","201","11","CALIFORNIA","5","1","8848","MINOR",,,"12650","1990-01-01T00:00:00.000","39.0674550507767","-84.4307797890656","478","10271","RENSLAR AV"
"16","866","4207","4207","HAM06147","4170349464541705914721","Cincinnati","Rensl4206","Cinti2015","Renslar Av","Roadway","Panama St","4207","Berte St","3","S","10031","AC","2091","201","11","CALIFORNIA","5","1","8848","MINOR",,,"12650","1990-01-01T00:00:00.000","39.0674856762863","-84.4306775848767","478","10272","RENSLAR AV"
"16","866","4207","4207","HAM06147","4170349464541705914721","Cincinnati","Rensl4206","Cinti2015","Renslar Av","Roadway","Panama St","4207","Berte St","3","S","10031","AC","2091","201","11","CALIFORNIA","5","1","8848","MINOR",,,"12650","1990-01-01T00:00:00.000","39.0675326721219","-84.4304943629129","478","10273","RENSLAR AV"
"16","866","4207","4207","HAM06147","4170349464541705914721","Cincinnati","Rensl4206","Cinti2015","Renslar Av","Roadway","Panama St","4207","Berte St","3","S","10031","AC","2091","201","11","CALIFORNIA","5","1","8848","MINOR",,,"12650","1990-01-01T00:00:00.000","39.067626083273","-84.4301419927588","478","10274","RENSLAR AV"
"16","866","4207","4207","HAM06147","4170349464541705914721","Cincinnati","Rensl4206","Cinti2015","Renslar Av","Roadway","Panama St","4207","Berte St","3","S","10031","AC","2091","201","11","CALIFORNIA","5","1","8848","MINOR",,,"12650","1990-01-01T00:00:00.000","39.0676782625908","-84.4299360134334","478","10275","RENSLAR AV"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1902956042468","-84.520899211545","684","13654","DUTCH COLONY DR"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1902947947591","-84.5209358028535","684","13655","DUTCH COLONY DR"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1902943369594","-84.5209719631383","684","13656","DUTCH COLONY DR"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1902943001201","-84.5210085778297","684","13657","DUTCH COLONY DR"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1902947852176","-84.5210447640802","684","13658","DUTCH COLONY DR"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1902956057207","-84.5210814022777","684","13659","DUTCH COLONY DR"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1902968634668","-84.5211176119151","684","13660","DUTCH COLONY DR"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1902985498742","-84.5211538338858","684","13661","DUTCH COLONY DR"
"78","0","3967","3967","HAM09728","2538043393725384254085","Cincinnati","Gobel3966","Cinti2015","Gobel Av","Roadway","Ferncrest Ct","3967","Worthington Av","2","S","4964","AC","9387","382","26","WESTWOOD","5","3","41108","MINOR",,,"6339","1990-01-01T00:00:00.000","39.1455939780002","-84.5815317147578","2521","43129","GOBEL AV"
"78","0","3967","3967","HAM09728","2538043393725384254085","Cincinnati","Gobel3966","Cinti2015","Gobel Av","Roadway","Ferncrest Ct","3967","Worthington Av","2","S","4964","AC","9387","382","26","WESTWOOD","5","3","41108","MINOR",,,"6339","1990-01-01T00:00:00.000","39.1456166799303","-84.5814049766334","2521","43130","GOBEL AV"
"78","0","3967","3967","HAM09728","2538043393725384254085","Cincinnati","Gobel3966","Cinti2015","Gobel Av","Roadway","Ferncrest Ct","3967","Worthington Av","2","S","4964","AC","9387","382","26","WESTWOOD","5","3","41108","MINOR",,,"6339","1990-01-01T00:00:00.000","39.1456990171327","-84.5809537615274","2521","43131","GOBEL AV"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1903006649429","-84.5211900681905","684","13662","DUTCH COLONY DR"
"78","0","3967","3967","HAM09728","2538043393725384254085","Cincinnati","Gobel3966","Cinti2015","Gobel Av","Roadway","Ferncrest Ct","3967","Worthington Av","2","S","4964","AC","9387","382","26","WESTWOOD","5","3","41108","MINOR",,,"6339","1990-01-01T00:00:00.000","39.1457127517732","-84.5807910474302","2521","43132","GOBEL AV"
"51","342","7281","7280","HAM07535","3252191131732521941161","Cincinnati","Dane 7280","Cinti2015","Dane Av","Roadway","Pullan Av","7281","Weipul Al","3","S","2937","AC","4766","130","38","NORTHSIDE","5","4","24971","MINOR",,,"3802","1990-01-01T00:00:00.000","39.1659962129646","-84.5328145375861","2523","43196","DANE AV"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.190303208673","-84.5212263148298","684","13663","DUTCH COLONY DR"
"51","342","7281","7280","HAM07535","3252191131732521941161","Cincinnati","Dane 7280","Cinti2015","Dane Av","Roadway","Pullan Av","7281","Weipul Al","3","S","2937","AC","4766","130","38","NORTHSIDE","5","4","24971","MINOR",,,"3802","1990-01-01T00:00:00.000","39.1664236082994","-84.5328392473568","2523","43197","DANE AV"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1903061810643","-84.5212625738045","684","13664","DUTCH COLONY DR"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1903095830176","-84.5212988451411","684","13665","DUTCH COLONY DR"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1903133280776","-84.5213351263529","684","13666","DUTCH COLONY DR"
"85","357","2271","2271","HAM26432","3698222174936984771720","Cincinnati","Daune2270","Cinti2015","Dauner Av","Roadway","Woodburn Av","2271","Algona Pl","3","S","2961","AC","7332","203","37","EVANSTON","5","4","32123","MINOR",,,"3838","1990-01-01T00:00:00.000","39.1411367451703","-84.4755720585481","2524","43198","DAUNER AV"
"85","357","2271","2271","HAM26432","3698222174936984771720","Cincinnati","Daune2270","Cinti2015","Dauner Av","Roadway","Woodburn Av","2271","Algona Pl","3","S","2961","AC","7332","203","37","EVANSTON","5","4","32123","MINOR",,,"3838","1990-01-01T00:00:00.000","39.1411180907962","-84.4753220267179","2524","43199","DAUNER AV"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1903175950356","-84.5213709814445","684","13667","DUTCH COLONY DR"
"85","357","2271","2271","HAM26432","3698222174936984771720","Cincinnati","Daune2270","Cinti2015","Dauner Av","Roadway","Woodburn Av","2271","Algona Pl","3","S","2961","AC","7332","203","37","EVANSTON","5","4","32123","MINOR",,,"3838","1990-01-01T00:00:00.000","39.1410719685533","-84.4746691890297","2524","43200","DAUNER AV"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1905057219016","-84.5239306073302","684","13668","DUTCH COLONY DR"
"76","0","2236","2236","HAM08720","2910949663829109776862","Cincinnati","Carr 2235","Cinti2015","Carr St","Roadway","Mehring Wy","2236","Sargent St","2","S","1702","AC","2428","80","31","QUEENSGATE","5","3","31715","MINOR",,,"2311","1990-01-01T00:00:00.000","39.0986035618058","-84.5352552007765","2528","43375","CARR ST"
"76","0","2236","2236","HAM08720","2910949663829109776862","Cincinnati","Carr 2235","Cinti2015","Carr St","Roadway","Mehring Wy","2236","Sargent St","2","S","1702","AC","2428","80","31","QUEENSGATE","5","3","31715","MINOR",,,"2311","1990-01-01T00:00:00.000","39.0989685924656","-84.5352079313032","2528","43376","CARR ST"
"56","322","3355","3355","HAM07665","3647393178236475391658","Cincinnati","72nd 3354","Cinti2015","72nd St","Roadway","Cedar Al","3355","Fairpark Av","2","S","522","AC","6476","159","41","CARTHAGE","5","4","28148","MINOR",,,"300","1990-01-01T00:00:00.000","39.1957454698571","-84.4795173874179","2485","42739","W 72ND ST"
"56","322","3355","3355","HAM07665","3647393178236475391658","Cincinnati","72nd 3354","Cinti2015","72nd St","Roadway","Cedar Al","3355","Fairpark Av","2","S","522","AC","6476","159","41","CARTHAGE","5","4","28148","MINOR",,,"300","1990-01-01T00:00:00.000","39.1960786807103","-84.4800425059807","2485","42740","W 72ND ST"
"62","227","10650","10649","HAM00563","4536577002345376759915","Cincinnati","Duck 10649","Cinti2015","Duck Creek Rd","Roadway","Overbrook Pl","10650","Eastwood Dr","4","S","3250","AC","42997","1007","37","MADISONVILLE","4","4","35392","MINOR",,,"4223","1990-01-01T00:00:00.000","39.1649345119614","-84.4114862852376","685","13669","DUCK CREEK RD"
"35","587","7515","7514","HAM24222","3372396618133725316169","Cincinnati","Wayne7514","Cinti2015","Wayne St","Roadway","Presley Al","7515","May St","3","S","12401","AC","3344","113","30","WALNUT HILLS","5","3","28745","MINOR",,,"15327","1990-01-01T00:00:00.000","39.1255005967154","-84.4956725889679","2488","42752","WAYNE ST"
"62","227","10650","10649","HAM00563","4536577002345376759915","Cincinnati","Duck 10649","Cinti2015","Duck Creek Rd","Roadway","Overbrook Pl","10650","Eastwood Dr","4","S","3250","AC","42997","1007","37","MADISONVILLE","4","4","35392","MINOR",,,"4223","1990-01-01T00:00:00.000","39.1648352290895","-84.4101677325234","685","13670","DUCK CREEK RD"
"62","227","10650","10649","HAM00563","4536577002345376759915","Cincinnati","Duck 10649","Cinti2015","Duck Creek Rd","Roadway","Overbrook Pl","10650","Eastwood Dr","4","S","3250","AC","42997","1007","37","MADISONVILLE","4","4","35392","MINOR",,,"4223","1990-01-01T00:00:00.000","39.1647322270192","-84.4085267358168","685","13671","DUCK CREEK RD"
"35","587","7515","7514","HAM24222","3372396618133725316169","Cincinnati","Wayne7514","Cinti2015","Wayne St","Roadway","Presley Al","7515","May St","3","S","12401","AC","3344","113","30","WALNUT HILLS","5","3","28745","MINOR",,,"15327","1990-01-01T00:00:00.000","39.1254762608419","-84.4951967898611","2488","42753","WAYNE ST"
"85","294","9294","9293","HAM26304","3687300408536878103998","Cincinnati","Dana 9293","Cinti2015","Dana Av","Roadway","Victory Pkwy","9294","Herald Av","4","S","2898","AC","16990","393","40","EVANSTON","3","4","36748","MAJOR",,,"3776","1990-01-01T00:00:00.000","39.1473627728859","-84.4773829692059","2709","50449","DANA AV"
"62","227","10650","10649","HAM00563","4536577002345376759915","Cincinnati","Duck 10649","Cinti2015","Duck Creek Rd","Roadway","Overbrook Pl","10650","Eastwood Dr","4","S","3250","AC","42997","1007","37","MADISONVILLE","4","4","35392","MINOR",,,"4223","1990-01-01T00:00:00.000","39.1646698227499","-84.407619833502","685","13672","DUCK CREEK RD"
"37","217","8500","8499","HAM07512","2971418867232622678832","Cincinnati","Willi8499","Cinti2015","William P Dooley Byps","Roadway","Mad Anthony St","8500","Dane Av","4","S","12196","AC","28736","658","44","NORTHSIDE","3","4","21444","MAJOR",,,"15728","1990-01-01T00:00:00.000","39.1591163584769","-84.5353542829017","686","13673","WILLIAM P DOOLEY BYPS"
"85","294","9294","9293","HAM26304","3687300408536878103998","Cincinnati","Dana 9293","Cinti2015","Dana Av","Roadway","Victory Pkwy","9294","Herald Av","4","S","2898","AC","16990","393","40","EVANSTON","3","4","36748","MAJOR",,,"3776","1990-01-01T00:00:00.000","39.1473594132554","-84.4773710662217","2709","50450","DANA AV"
"85","294","9294","9293","HAM26304","3687300408536878103998","Cincinnati","Dana 9293","Cinti2015","Dana Av","Roadway","Victory Pkwy","9294","Herald Av","4","S","2898","AC","16990","393","40","EVANSTON","3","4","36748","MAJOR",,,"3776","1990-01-01T00:00:00.000","39.1473559530669","-84.4773591951242","2709","50451","DANA AV"
