"asset","assetnhood","distance_traveled","heading","id_ham_pvmnt_plygn","latitude","loadts","longitude","odometer","ppolylabel","reasons","reasons_text","speed","streetfrom","streetto","time"
"194","EAST PRICE HILL","0.1","N","S-HAM02060","39.11015","20210104143007","-84.570518","85339.8","MCPHERSON AV","10","Motion Start","5.0","VAN VEY ST","WARSAW AV","20210104143004"
"383","WEST PRICE HILL","0","SE","S-HAM01799","39.117831","20210104120824","-84.598653","33992.8","GLENWAY AV","9","Motion Stop","0.0","OVERLOOK AV","RULISON AV","20210104120821"
"378","CAMP WASHINGTON","0.6","NNW","S-HAM62323","39.148995","20210103232344","-84.538478","12177.6","CENTRAL PKWY","11","Standard Event","31.1","COLLEGE DR","I-74 EB TO CENTRAL PKWY RAMP","20210103232230"
"298","HYDE PARK","0.3","N","S-HAM06463","39.13852","20210104111427","-84.449767","26596.3","BERRY AV","10","Motion Start","3.8","OBSERVATORY AV","ERIE AV","20210104111425"
"293","WESTWOOD","0.6","NNW","I-GJ06723484","39.138198","20210104040651","-84.608089","19777.1","QUEEN CITY AV & DAY CT","11","Standard Event","29.8",,,"20210104040610"
"328","COLLEGE HILL","0","SWW","I-GJ12564163","39.198013","20210104050817","-84.538566","73732.8","CEDAR AV & LEFFINGWELL AV","10","Motion Start","5.0",,,"20210104050816"
"450","SAYLER PARK","0","SW","S-HAM00336","39.10958","20210104104614","-84.68623","20063.9","CHELSEA PL","9","Motion Stop","0.0","REVERE AV","HILLSIDE AV","20210104104611"
"450",,"1.3","NEE","S-HAM52812","39.227539","20210104132616","-84.64305","20084.3","I-275 EB EXWY","11","Standard Event","43.6","I-74 WB TO I-275 EB RAMP","I-275 EB TO RRCC EB RAMP","20210104132529"
"215",,"2.5","S",,"39.147129","20210104090458","-84.548695","94569.8",,"11","Standard Event","7.3",,,"20210104090438"
"158","WEST PRICE HILL","0.2","E","S-HAM01835","39.123265","20210104083324","-84.599711","138640.2","PROSPERITY PL","10","Motion Start","4.0","ASHBROOK DR","FERGUSON RD","20210104083321"
"92","OVER-THE-RHINE","0.2","N","S-HAM21684","39.111175","20210104134059","-84.518833","88018.8","ELM ST","11","Standard Event","18.0","WHETSEL AL","W 15TH ST","20210104134026"
"93","COLLEGE HILL","0.1","NEE","I-GJ11414159","39.197881","20210104004507","-84.55182","16734.5","CEDAR AV & LATHROP PL","11","Standard Event","14.9",,,"20210104004314"
"313","SPRING GROVE VILLAGE","0","W","S-HAM27220","39.164975","20210104121621","-84.521314","26578.5","SPRING GROVE AV","11","Standard Event","36.0","CATAFALQUE DR","WINTON RD","20210104121454"
"334","WALNUT HILLS","0.3","S","S-HAM26187","39.127961","20210104121042","-84.492349","24257.6","STANTON AV","10","Motion Start","6.0","WILLIAM H TAFT RD","OAK ST","20210104121039"
"229","EVANSTON","0","NNW","S-HAM39600","39.140278","20210104091104","-84.478264","90235.9","PLEASANT VIEW AV","11","Standard Event","9.9","BLAIR AV","TERM N OF BLAIR AV","20210104091034"
"324",,"0","NE",,"39.147011","20210104145647","-84.548076","26272.2",,"11","Standard Event","6.8",,,"20210104145631"
"291","LINWOOD","0.3","NNE","B-3137112","39.122067","20210104134152","-84.410807","18514.8","WOOSTER RD BRIDGE OVER DUCK CREEK","11","Standard Event","34.2",,,"20210104133948"
"153",,"0.7","NNW","S-HAM19218","39.214135","20210104115904","-84.54888","140579.7","HAMILTON AV","9","Motion Stop","0.0","MEIS AV","SUNDALE AV","20210104115901"
"100","EAST PRICE HILL","0","N","S-HAM02528","39.103428","20210104122117","-84.566277","79002.8","ELBERON AV","10","Motion Start","4.8","BASSETT RD","PHILLIPS AV","20210104122114"
"48","NORTHSIDE","1.6","SSW","I-GJ10203718","39.158536","20210104002918","-84.567194","97525","MONTANA AV & PUTZ PL & I-74 WB EXWY TO MONTANA AV RAMP","10","Motion Start","8.1",,,"20210104002915"
"319","MOUNT AUBURN","0.3","NWW","S-HAM20287","39.117976","20210104113349","-84.508676","33206.5","DORCHESTER AV","9","Motion Stop","0.0","SYCAMORE ST","BIGELOW ST","20210104113346"
"319","SOUTH CUMMINSVILLE","0.2","NE","S-HAM21878","39.148904","20210104134651","-84.548572","33249.8","MILLCREEK RD","11","Standard Event","24.1","LLEWELLYN ST","GERINGER ST","20210104134541"
"255","MOUNT AIRY","0.2","NW","S-HAM18917","39.195354","20210104135953","-84.575121","197610.8","COLERAIN AV","11","Standard Event","37.0","GOLDENROD DR","MT AIRY AV","20210104135633"
"161",,"0.3","SSE","S-HAM53542","39.260145","20210104114412","-84.602894","117102.3","COLERAIN RD","11","Standard Event","39.5","DRY RIDGE RD","DRY RIDGE RD","20210104114220"
"24",,"0.9","NNW",,"39.220463","20210104091047","-84.704491","82397.5",,"9","Motion Stop","0.0",,,"20210104091044"
"470",,"0.2","E",,"39.127465","20210104092517","-84.607721","91848.9",,"11","Standard Event","29.8",,,"20210104092211"
"363","KENNEDY HEIGHTS","0","E","S-HAM11507","39.179898","20210104031726","-84.412988","29842.6","WOODFORD RD","11","Standard Event","23.6","KENNEDY AV","WYATT AV","20210104031411"
"393",,"0","E",,"39.106959","20210104131427","-84.513823","33858.5",,"11","Standard Event","20.5",,,"20210104131226"
"115","WESTWOOD","0.6","N","S-HAM15858","39.151361","20210104125132","-84.603184","58771.3","BOUDINOT AV","11","Standard Event","32.3","URWILER AV","MOZART AV","20210104125057"
"319","MOUNT AUBURN","0.1","SW","S-HAM27900","39.119021","20210104112017","-84.501756","33206.1","RYAN AV","10","Motion Start","2.8","DORCHESTER AV","TERM N OF DORCHESTER AV","20210104112014"
"161",,"1.2","E","S-HAM52868","39.187269","20210104115346","-84.636767","117111.2","I-74 EB EXWY","11","Standard Event","61.6","HARRISON RD TO I-74 EB EXWY RAMP","I-74 EB EXWY TO NORTH BEND RD RAMP","20210104115139"
"195","SOUTH FAIRMOUNT","0.5","W","S-HAM11819","39.12975","20210104125103","-84.560486","30428.6","KNOX ST","11","Standard Event","13.9","SCULLY ST","SATURN ST","20210104125057"
"328","COLLEGE HILL","0.4","SSW","S-HAM03294","39.195093","20210104034825","-84.541253","73731.9","ST ELMO AV","9","Motion Stop","0.0","GROESBECK RD","CEDAR AV","20210104034822"
"336","CORRYVILLE","0.2","W","S-HAM53096","39.135573","20210104132732","-84.506227","22169.9","E MARTIN LUTHER KING JR DR","11","Standard Event","32.3","W MARTIN LUTHER KING JR DR","EDEN AV","20210104132556"
"219","SAYLER PARK","0.9","N","I-FJ98373344","39.127557","20210104074347","-84.705054","149573.5","GRACELY DR & WYNNE PL","10","Motion Start","4.1",,,"20210104074345"
"305",,"0","NNW",,"39.103344","20210104073806","-84.521306","44837.5",,"10","Motion Start","8.1",,,"20210104073803"
"250","NORTH FAIRMOUNT","0.4","SSE","S-HAM08169","39.132984","20210104132452","-84.546585","106887.1","BEEKMAN ST","11","Standard Event","14.3","DEMPSEY ST","BALTIMORE AV","20210104132444"
"292","MADISONVILLE","0.4","SSE","S-HAM22069","39.164246","20210104025039","-84.396936","21020.9","STEWART AV","11","Standard Event","12.9","CHANDLER ST","DAVIES PL","20210104024906"
"475","HEIGHTS","0.6","W","I-GJ14313398","39.128697","20210104124406","-84.520449","5270.7","CALHOUN ST & CLIFTON AV","10","Motion Start","6.6",,,"20210104124404"
"374","WEST PRICE HILL","1.1","W","S-HAM32351","39.11813","20210104080132","-84.592328","34066.6","GUERLEY RD","9","Motion Stop","0.0","DUNHAM WY","TUXWORTH AV","20210104080131"
"299","MOUNT LOOKOUT","0.7","SEE","I-GJ22903525","39.137893","20210104081012","-84.42106","32510.6","HERSCHEL AV & HERSCHEL VIEW PL & OBSERVATORY AV","11","Standard Event","5.6",,,"20210104081011"
"127","SOUTH CUMMINSVILLE","0.6","NNE","S-HAM21878","39.147685","20210104112153","-84.549549","115923.8","MILLCREEK RD","9","Motion Stop","0.0","LLEWELLYN ST","GERINGER ST","20210104112151"
"438","FAY APARTMENTS","0","NE","S-HAM52883","39.159421","20210104121718","-84.562365","24408.7","I-74 EB EXWY","11","Standard Event","58.8","MONTANA AV TO I-74 EB EXWY RAMP","I-74 EB EXWY TO BEEKMAN ST RAMP","20210104121551"
"195","SOUTH FAIRMOUNT","0.8","S","S-HAM09599","39.129219","20210104124301","-84.544094","30427.7","BEEKMAN ST","11","Standard Event","30.0","KNOX ST","FAIRMOUNT AV","20210104124238"
"115","WEST PRICE HILL","0","N","S-HAM34449","39.115264","20210104122335","-84.584733","58767.7","SUNSET AV","10","Motion Start","5.1","GLENWAY AV","RAPID RUN PIKE","20210104122331"
"393","EAST WALNUT HILLS","1.9","E","S-HAM21533","39.129833","20210104081542","-84.473327","33802.6","MADISON RD","11","Standard Event","28.0","CLEINVIEW AV","JOHNSTONE PL","20210104081521"
"72",,"0","S",,"39.145776","20210104081409","-84.492545","108618.8",,"9","Motion Stop","0.0",,,"20210104081408"
"486","LOWER PRICE HILL","1","SSW","S-HAM08731","39.10788","20210104101953","-84.548917","1960","BERLIN ST","11","Standard Event","8.0","GEST ST","HOPKINS ST","20210104101831"
"479","SOUTH CUMMINSVILLE","0","SSE","S-HAM21878","39.148975","20210104063617","-84.54805","8191","MILLCREEK RD","12,9",,"0.0","LLEWELLYN ST","GERINGER ST","20210104063605"
"161",,"5.2","NEE","S-HAM52864","39.196085","20210104115012","-84.666003","117109.4","I-74 EB EXWY","11","Standard Event","59.7","I-74 EB EXWY TO RYBOLT RD RAMP","HARRISON RD TO I-74 EB EXWY RAMP","20210104114951"
"328","PENDLETON","0.1","SE","I-GJ15213221","39.112477","20210104133759","-84.510902","73827.4","E LIBERTY ST & SYCAMORE ST","11","Standard Event","11.2",,,"20210104133713"
"63","PLEASANT RIDGE","0.3","N","S-HAM12080","39.180699","20210104044750","-84.431426","99243.5","LESTER RD","9","Motion Stop","0.0","PARKVIEW AV","MONTGOMERY RD","20210104044746"
"240","WEST END","0.6","W","S-HAM08231","39.118503","20210104062815","-84.53111","95406.1","DAYTON ST","9","Motion Stop","0.0","PINK AL","FREEMAN AV","20210104062812"
"399","EAST PRICE HILL","0","NW","S-HAM38993","39.117289","20210104092355","-84.573553","36029.5","DOROTHY LN","9","Motion Stop","0.0","TERM S OF ATSON LN","ATSON LN","20210104092321"
"334","WALNUT HILLS","0.4","S","S-HAM27988","39.129104","20210104112555","-84.494854","24254.1","MAY ST","11","Standard Event","11.8","JUNE ST","OAK ST","20210104112519"
"144","WEST PRICE HILL","0.5","E","S-HAM38007","39.106308","20210104080045","-84.587293","139303.9","PLEASURE DR","11","Standard Event","15.7","TERM SE OF W 8TH ST","W 8TH ST","20210104080018"
"328","WESTWOOD","1.6","NNE","S-HAM03114","39.143107","20210104061006","-84.579254","73745.8","MCHENRY AV","11","Standard Event","29.8","HARRISON AV","SUNSHINE AV","20210104060908"
"229",,"5.8","NW","S-HAM52867","39.194712","20210104102015","-84.649798","90254.7","I-74 WB EXWY","11","Standard Event","73.3","NORTH BEND RD TO I-74 WB EXWY RAMP","I-74 WB EXWY TO HARRISON RD RAMP","20210104101907"
"363","PLEASANT RIDGE","0.6","S","S-HAM12833","39.182495","20210104031109","-84.427278","29842","RIDGE AV","11","Standard Event","13.0","MONTGOMERY RD","MONTWOOD AL","20210104031102"
"484","WEST PRICE HILL","0.9","SW","S-HAM02400","39.117815","20210104073256","-84.586171","7461.2","RAPID RUN PIKE","11","Standard Event","34.7","SUNSET AV","RUTLEDGE AV","20210104073217"
"224",,"0.5","NNW",,"39.158432","20210104163427","-84.404963","37443.7",,"11","Standard Event","7.3",,,"20210104163417"
"483","CUF","1","SEE","S-HAM20097","39.121586","20210104064347","-84.530821","8371.8","CENTRAL PKWY","11","Standard Event","32.6","RAVINE ST","KINDEL AV","20210104064209"
"201","CUF","1","S","S-HAM27385","39.127178","20210104084857","-84.533491","150451.9","CENTRAL PKWY","11","Standard Event","32.3","W MCMILLAN ST","HALLMAR AV","20210104084719"
"250","CAMP WASHINGTON","1.6","SSE","S-HAM25576","39.132569","20210104102425","-84.537365","106873.2","SPRING GROVE AV","10","Motion Start","6.8","MARSHALL AV","TOWNSHIP ST","20210104102422"
"215",,"0.1","NNW",,"39.271052","20210104102456","-84.596761","94580.9",,"11","Standard Event","11.6",,,"20210104102306"
"317","WEST PRICE HILL","0.1","S","S-HAM03444","39.100953","20210104143028","-84.594545","38260.1","VIRGIL RD","9","Motion Stop","0.0","FEHR RD","ROEBLING RD","20210104143025"
"250",,"1.6","NNW",,"39.147382","20210104145942","-84.549164","106904.7",,"9","Motion Stop","0.0",,,"20210104145939"
"161",,"0.6","NWW",,"39.27298","20210104111352","-84.595024","117099.7",,"11","Standard Event","10.6",,,"20210104111326"
"479","CUF","0","SE","S-HAM20050","39.124631","20210104080358","-84.520693","8194.8","WHEELER ST","10","Motion Start","3.9","EMMING ST","WARNER ST","20210104080356"
"298","MOUNT LOOKOUT","0","NW","S-HAM05440","39.126885","20210104121135","-84.441017","26601.8","LOWER GRANDIN RD","4,9",,"0.0","EDWARDS RD","GRANDIN RIDGE DR","20210104121133"
"92","CBD/RIVERFRONT","1.9","NNW","S-HAM08678","39.107895","20210104123920","-84.508515","88016.6","EGGLESTON AV","11","Standard Event","3.7","BROADWAY","E CENTRAL PKWY","20210104123914"
"117","SOUTH CUMMINSVILLE","1.2","W","S-HAM21878","39.149044","20210104092444","-84.547331","13452.1","MILLCREEK RD","11","Standard Event","27.3","LLEWELLYN ST","GERINGER ST","20210104092423"
"371","LOWER PRICE HILL","0","NNE","I-GJ11763206","39.111988","20210104144658","-84.550638","32359.1","STATE AV & MISTLETOE AV","11","Standard Event","39.1",,,"20210104144459"
"401",,"0.6","NW",,"39.188312","20210104132824","-84.460143","55545",,"9","Motion Stop","0.0",,,"20210104132821"
"393",,"0.6","N","S-HAM64871","39.162413","20210104100828","-84.402166","33823.7","MEDPACE WY","11","Standard Event","25.5","MADISON RD","RED BANK EXWY","20210104100713"
"93","WESTWOOD","1.7","NNE","S-HAM03114","39.143359","20210104061013","-84.579023","16781","MCHENRY AV","11","Standard Event","26.2","HARRISON AV","SUNSHINE AV","20210104060916"
"445","WEST PRICE HILL","0.2","SWW","S-HAM01788","39.122255","20210104085559","-84.597349","20140.3","ASHBROOK DR","11","Standard Event","8.3","UNNAMED R/W","PROSPERITY PL","20210104085532"
"317","WEST PRICE HILL","0","NWW","S-HAM03367","39.108745","20210104082605","-84.594918","38215.3","W 8TH ST","9","Motion Stop","0.0","SCHIFF AV","HERMOSA AV","20210104082604"
"373","EVANSTON","0.6","S","S-HAM07717","39.135284","20210104084612","-84.468375","46623.3","WOLD AV","11","Standard Event","13.0","FAIRFAX AV","HINES AL","20210104084444"
"144","WEST PRICE HILL","0.6","N","I-GJ09073186","39.110881","20210104083555","-84.581893","139308.5","GILSEY AV & WEBER LN","10","Motion Start","4.5",,,"20210104083552"
"153","CAMP WASHINGTON","0.4","S","I-GJ12843488","39.137223","20210104092745","-84.537489","140567","COLERAIN AV & HOPPLE ST","9","Motion Stop","0.0",,,"20210104092735"
"102","WEST PRICE HILL","0.1","W","S-HAM02398","39.112502","20210104090837","-84.583816","75219.5","WESTHAVEN AV","10","Motion Start","5.5","ROSEMONT AV","WINFIELD AV","20210104090834"
"336","EVANSTON","0.2","SSW","S-HAM26399","39.139305","20210104104843","-84.474147","22157.7","MONTGOMERY RD","11","Standard Event","5.3","HOLLOWAY AV","BLAIR AV","20210104104807"
"93","WESTWOOD","0.1","SE","S-HAM62109","39.160395","20210104024708","-84.599974","16749.2","WESTWOOD NORTHERN BLVD","11","Standard Event","31.5","WESTWOOD NORTHERN BLVD","WESTWOOD NORTHERN BLVD","20210104024513"
"318","WEST END","0.1","NEE","S-HAM09512","39.118182","20210104100918","-84.525224","15165.5","DAYTON ST","9","Motion Stop","0.0","CENTRAL AV","WHITEMAN ST","20210104100915"
"448",,"2.3","NWW","S-HAM17176","39.164401","20210104112049","-84.605279","20839.3","WESTWOOD NORTHERN BLVD","11","Standard Event","25.2","DICKINSON CONNECTOR","NORTH BEND RD","20210104112047"
"255","MOUNT ADAMS","0.6","SW","S-HAM53617","39.103767","20210104132330","-84.49888","197600.9","COLUMBIA PKWY TO FORT WASH WY RAMP","11","Standard Event","42.1","COLUMBIA PKWY","FORT WASH WY RAMP","20210104132244"
"480","WEST PRICE HILL","0","S","S-HAM02542","39.10921","20210104110005","-84.577721","7666","BEECH AV","10","Motion Start","4.6","TERM S OF ST LAWRENCE AV","ST LAWRENCE AV","20210104110002"
"333","ROSELAWN","0.1","N","S-HAM36767","39.196263","20210104091248","-84.455976","20010.9","BLACKSTONE PL","10","Motion Start","3.7","BROOKCREST DR","TERM E OF BROOKCREST DR","20210104091246"
"161","WEST PRICE HILL","0","N","S-HAM02220","39.111159","20210104093634","-84.58656","117079.2","FISK AV","10","Motion Start","5.2","ST LAWRENCE AV","WESTHAVEN AV","20210104093631"
"144",,"0","NNE",,"39.123868","20210104103236","-84.498518","139325.4",,"9","Motion Stop","0.0",,,"20210104103233"
"153",,"0","N",,"39.216923","20210104120655","-84.548847","140580",,"10","Motion Start","4.0",,,"20210104120652"
"63","HARTWELL","0","NWW","S-HAM29606","39.214227","20210104050910","-84.486234","99248.3","W GALBRAITH RD","11","Standard Event","25.5","HAMILTON COUNTY DR","RIDGEVIEW DR","20210104050654"
"93",,"1.8","W","S-HAM59376","39.162614","20210103232533","-84.551348","16727","COLERAIN AV","9","Motion Stop","0.0","FLORIDA AV","COLERAIN AVENUE ACCS","20210103232530"
"114","SAYLER PARK","1.6","SEE","S-HAM13405","39.101338","20210104141616","-84.678156","155470.7","RIVER RD","11","Standard Event","40.6","HILLSIDE AV","DART ST","20210104141556"
"154",,"-47.3","NW",,"39.27332","20210104101027","-84.595491","81790.3",,"11","Standard Event","5.7",,,"20210104100951"
"465",,"0","SSE","I-GJ11493089","39.101378","20210104092235","-84.554084","8955.2","ELBERON AV & STATE AV","11","Standard Event","11.8","RIVER WB RD","ELBERON AV","20210104092116"
"115","WEST PRICE HILL","0.1","S","S-HAM02104","39.117246","20210104081457","-84.579944","58754.5","ILIFF AV","9","Motion Stop","0.0","W LIBERTY ST","TALBERT ST","20210104081453"
"250","WEST END","0.2","E","S-HAM08265","39.119492","20210104080220","-84.531387","106835.1","BANK ST","10","Motion Start","6.2","FREEMAN AV","KIMPEL AL","20210104080220"
"276","EAST PRICE HILL","0.9","W","I-GJ10903179","39.109819","20210104135521","-84.56063","80515.7","WARSAW AV & GRAND AV","10","Motion Start","3.1",,,"20210104135518"
"374",,"1.3","NNE","S-HAM20790","39.169146","20210104131936","-84.603374","34074.4","NORTH BEND RD","11","Standard Event","41.2","HADER AV","RIDGEWOOD AV","20210104131906"
"482","RIVERSIDE","0.4","SWW","S-HAM06965","39.0792","20210104071939","-84.594657","8570.5","RIVER RD","10","Motion Start","9.1","BAURICHTER ST","EDGAR ST","20210104071937"
"93","COLLEGE HILL","0.4","SEE","S-HAM02277","39.196714","20210104000231","-84.559995","16730.8","BLUEBELL DR","11","Standard Event","10.9","BLUESPRUCE LN","MCCRAY CT","20210104000220"
"250","WEST END","0.1","W","S-HAM08372","39.116101","20210104080835","-84.526799","106836","FINDLAY ST","10","Motion Start","3.1","KEYWITT AL","LINN ST","20210104080833"
"369","QUEENSGATE","2.5","SWW","S-HAM28127","39.101341","20210104093809","-84.526281","86162.4","GEST ST","11","Standard Event","50.3","W 6TH ST TO GEST ST RAMP","W 8TH ST TO GEST ST RAMP","20210104093656"
"41",,"1.1","SSE","I-GJ17984147","39.195283","20210104093727","-84.475961","34847.8","PADDOCK RD & I & PADDOCK RD TO I","9","Motion Stop","0.0",,,"20210104093724"
"229",,"0.5","S","S-HAM21651","39.17358","20210104110129","-84.602084","90260.7","NORTH BEND RD","11","Standard Event","26.1","REEMELIN RD","CRESTNOLL LN","20210104110003"
"161",,"3","NEE","S-HAM52812","39.216389","20210104110035","-84.671779","117093","I-275 EB EXWY","11","Standard Event","36.9","I-74 WB TO I-275 EB RAMP","I-275 EB TO RRCC EB RAMP","20210104105810"
"458","NORTHSIDE","0.6","SWW","S-HAM07257","39.158957","20210104114939","-84.53683","8322","WILLIAM P DOOLEY BYPS","11","Standard Event","38.5","OLD LUDLOW AV","MAD ANTHONY ST","20210104114729"
"93","COLLEGE HILL","0.1","W","S-HAM03291","39.198221","20210104050937","-84.540504","16768.1","CEDAR AV","11","Standard Event","24.4","KENNETH AV","ST ELMO AV","20210104050843"
"445","WEST PRICE HILL","0","W","S-HAM03539","39.118636","20210104103835","-84.603547","20143.7","CLEVES WARSAW PIKE","10","Motion Start","6.2","CORONADO AV","NANCY LEE LN","20210104103832"
"387","EAST PRICE HILL","1.9","NWW","I-GJ09693218","39.113542","20210104122333","-84.574506","10699.4","LACLEDE AV & ROSS AV","9","Motion Stop","0.0",,,"20210104122330"
"458","WESTWOOD","0.6","S","S-HAM03252","39.137735","20210104124026","-84.613919","8330.1","GLENMORE AV","11","Standard Event","35.4","ANDERSON FERRY RD","MIDDEN CIR","20210104123826"
"328","NORTHSIDE","0.4","SSW","S-HAM29471","39.15683","20210104112221","-84.540715","73792.8","SPRING GROVE AV","11","Standard Event","28.0","BURGOYNE ST","POWERS ST","20210104112204"
"300","LOWER PRICE HILL","0","W","S-HAM08750","39.103124","20210104083803","-84.551819","50820.1","STORRS ST","10","Motion Start","6.7","DESALEARS AL","NEAVE ST","20210104083730"
"328",,"1.3","N",,"39.128085","20210104053245","-84.610032","73743",,"11","Standard Event","6.8",,,"20210104053231"
"24","MADISONVILLE","0","N","S-HAM07149","39.165719","20210104111919","-84.403138","82418","RED BANK RD","9","Motion Stop","0.0","CINC|COLUTP CORPLINE","DUCK CREEK RD","20210104111917"
"448",,"0.8","S","S-HAM52816","39.203588","20210104164221","-84.675929","20905.7","I-74 EB EXWY","11","Standard Event","56.5","I-74 EB EXWY TO I-74 EB EXWY RAMP","I-74 EB EXWY TO RYBOLT RD RAMP","20210104164105"
"241",,"0.4","S",,"39.273117","20210104120849","-84.597298","55646.2",,"9","Motion Stop","0.0",,,"20210104120846"
"260",,"3.3","S","S-HAM29425","39.209329","20210104144018","-84.676586","52063.9","I","11","Standard Event","55.3","I-275 & I-74 EB EXWY","I-275 WB TO I-74 EB RAMP","20210104143835"
"154",,"2.5","NE","S-HAM52810","39.231482","20210104095906","-84.631266","81834.2","I-275 EB EXWY","11","Standard Event","63.2","I-275 EB TO RRCC EB RAMP","BLUE ROCK RD TO I-275 EB RAMP","20210104095718"
"182",,"0.1","S",,"39.139758","20210104121812","-84.498791","75462.1",,"10","Motion Start","5.6",,,"20210104121809"
"161","WEST PRICE HILL","0.1","NEE","I-GJ07763246","39.11656","20210104082133","-84.596861","117076.3","GLENWAY AV & OLIVIA LN","10","Motion Start","5.8",,,"20210104082132"
"450",,"0","SSW",,"39.147361","20210104142203","-84.548642","20107.5",,"11","Standard Event","10.4",,,"20210104142140"
"102","LOWER PRICE HILL","0.6","SSW","S-HAM08212","39.114815","20210104081738","-84.549801","75216.3","STATE AV","11","Standard Event","32.1","MISTLETOE AV","W LIBERTY ST","20210104081622"
"401","MADISONVILLE","0","E","S-HAM06861","39.1576","20210104102151","-84.396677","55512.7","ORLANDO PL","9","Motion Stop","0.0","STEWART AV","ROE ST","20210104102147"
"482","SAYLER PARK","1.6","NW","S-HAM00215","39.110889","20210104081001","-84.691345","8577","GRACELY DR","9","Motion Stop","0.0","IVANHOE AV","TWAIN AV","20210104080959"
"319","MOUNT AUBURN","0.1","E","S-HAM07927","39.123977","20210104072033","-84.506131","33202.2","HELEN ST","9","Motion Stop","0.0","AUBURNCREST AV","MAPLEWOOD AV","20210104072030"
"261","OVER-THE-RHINE","0.3","S","S-HAM25802","39.105478","20210104123425","-84.515776","55940.9","RACE ST","11","Standard Event","11.3","W 9TH ST","PENDERY AL","20210104123324"
"173","CORRYVILLE","0.6","NNW","I-GJ14963525","39.14003","20210103205350","-84.512811","103886.5","JEFFERSON AV & RUTHER AV","11","Standard Event","32.3",,,"20210103205255"
"328","WESTWOOD","1","N","S-HAM03093","39.139922","20210104023920","-84.604306","73712","BOUDINOT AV","11","Standard Event","7.5","WESTBROOK DR","WERK RD","20210104023914"
"219",,"0","S",,"39.268531","20210104114813","-84.601886","149615.6",,"10","Motion Start","7.2",,,"20210104114810"
"158","COLLEGE HILL","0.3","N","S-HAM18926","39.19665","20210104095252","-84.545907","138658.2","HAMILTON AV","9","Motion Stop","0.0","GROESBECK RD","LLANFAIR AV","20210104095249"
"292",,"1.1","N","S-HAM12218","39.173861","20210104030325","-84.426776","21023.7","RIDGE RD","11","Standard Event","9.9","RIDGE AV","RIDGE AV","20210104030203"
"115",,"0","NNW",,"39.270331","20210104132930","-84.59708","58781.5",,"10","Motion Start","2.2",,,"20210104132926"
"456","CUF","1.2","N","S-HAM27385","39.125731","20210104130042","-84.533423","9397.6","CENTRAL PKWY","11","Standard Event","42.9","W MCMILLAN ST","HALLMAR AV","20210104130003"
"466",,"0","E",,"39.108977","20210104124545","-84.562552","7290.5",,"9","Motion Stop","0.0",,,"20210104124543"
"299","MOUNT LOOKOUT","0.4","NW","I-GJ22543402","39.127004","20210104093423","-84.425372","32517.6","LINWOOD AV & TWEED AV","11","Standard Event","5.4",,,"20210104093420"
"206","OVER-THE-RHINE","0.1","E","S-HAM30642","39.113065","20210104103222","-84.519588","156593.9","W LIBERTY ST","9","Motion Stop","0.0","ELM ST","KEMP AL","20210104103219"
"210","WEST PRICE HILL","0.2","E","S-HAM03726","39.119524","20210104102618","-84.605495","107390","RELLEUM AV","11","Standard Event","16.4","GLENWAY AV","COVEDALE AV","20210104102530"
"369","OAKLEY","0.6","NNE","S-HAM33852","39.154943","20210104092103","-84.427126","86153.1","MADISON RD","11","Standard Event","7.5","BRAZEE ST","VANDERCAR WY","20210104092042"
"100","EAST PRICE HILL","0","S","S-HAM02528","39.103542","20210104093605","-84.566419","78993","ELBERON AV","9","Motion Stop","0.0","BASSETT RD","PHILLIPS AV","20210104093604"
"48","SPRING GROVE VILLAGE","1.6","SSE","S-HAM07492","39.161675","20210104165320","-84.529013","97564.9","CRAWFORD AV","9","Motion Stop","0.0","KNOWLTON ST","ELLIS ST","20210104165317"
"328",,"0","NW",,"39.14233","20210104080455","-84.533986","73749.5",,"10","Motion Start","3.7",,,"20210104080452"
"137","MILLVALE","0.3","NNW","S-HAM21880","39.14516","20210104104854","-84.551479","137327.8","BEEKMAN ST","11","Standard Event","26.5","MOOSEWOOD AV","NEYER AV","20210104104711"
"481","WESTWOOD","0.2","N","S-HAM03261","39.131377","20210104110231","-84.605174","7916.1","BOUDINOT AV","11","Standard Event","27.0","HEGRY CIR","VEAZEY AV","20210104110158"
"219","EAST PRICE HILL","0.2","W","S-HAM02510","39.109802","20210104092028","-84.558984","149589.9","WARSAW AV","9","Motion Stop","0.0","UNDERWOOD PL","PARKSON PL","20210104092025"
"298","EVANSTON","0.6","SSW","S-HAM17424","39.14434","20210104081249","-84.456993","26582.9","DUCK CREEK RD","11","Standard Event","13.7","DUCK CREEK RD TO DANA AV RAMP","DUCK CREEK RD TO DANA AV RAMP","20210104081226"
"305","WESTWOOD","0.6","W","S-HAM37702","39.128053","20210104102241","-84.585016","44854.9","OAKTREE PL","11","Standard Event","8.7","RIDGETOP WY","TERM W OF RIDGETOP WY","20210104102217"
"93","COLLEGE HILL","0.6","SEE","S-HAM38309","39.191725","20210104032006","-84.542438","16761.8","ASTER PL","9","Motion Stop","0.0","TERM E OF HAMILTON AV","HAMILTON AV","20210104032004"
"320","NORTHSIDE","0.6","NW","S-HAM31983","39.178121","20210104104311","-84.553281","77334.6","KIRBY AV","11","Standard Event","37.3","MEHMERT AV","GLENVIEW AV","20210104104156"
