"id","name","latitude","longitude","domain","asset_class","nta_code","responsible_agency","operated_by","owner","number","street","city","postcode","borough","bin","bbl","num_floors","connected_to_fiber","wireless_on_roof","fiber_pathways_in_building","landmarked","senior_center_flag","community_cornerstone_center_flag","franchise_agreement","community_board","council_district","census_tract","nta","target_neighborhood_id","target_neighborhood"
"FDNY-100208","B3185","40.62637184","-73.91449727","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK45","Nyc Fire Department","NYCFDNY","City Owned",,"AVENUE L & E 72 ST","Brooklyn","11234","Brooklyn",,,,,,,,,,,"318","46","69601","Georgetown-Marine Park-Bergen Beach-Mill Basin","BK-1","Y"
"FDNY-100209","Q9181","40.73175437","-73.85358841","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN17","Nyc Fire Department","NYCFDNY","City Owned",,"64 AVE & 102 ST","Queens","11374","Queens",,,,,,,,,,,"406","29","72100","Forest Hills",,"N"
"FDNY-100210","B3995","40.61207456","-73.92774665","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK45","Nyc Fire Department","NYCFDNY","City Owned",,"AVENUE S & COLEMAN ST","Brooklyn","11234","Brooklyn",,,,,,,,,,,"318","46","66200","Georgetown-Marine Park-Bergen Beach-Mill Basin","BK-1","Y"
"FDNY-100211","B1489","40.64406012","-73.99348583","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK34","Nyc Fire Department","NYCFDNY","City Owned",,"10 AVE & 40 ST","Brooklyn","11219","Brooklyn",,,,,,,,,,,"312","39","11000","Sunset Park East","BK-1","Y"
"FDNY-100212","Q6781","40.74584553","-73.70653275","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN44","Nyc Fire Department","NYCFDNY","City Owned",,"80 AVE & 265 ST","Queens","11004","Queens",,,,,,,,,,,"413","23","157901","Glen Oaks-Floral Park-New Hyde Park","QN-2","Y"
"FDNY-100213","B1010","40.67471278","-73.96899919","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK37","Nyc Fire Department","NYCFDNY","City Owned",,"PLAZA ST & BUTLER PL","Brooklyn","11238","Brooklyn",,,,,,,,,,,"355","39","15900","Park Slope-Gowanus",,"N"
"FDNY-100214","R3856","40.54112902","-74.15404903","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI54","Nyc Fire Department","NYCFDNY","City Owned",,"ARMSTRONG AVE & OCEANVIEW PL","Staten Island","10308","Staten Island",,,,,,,,,,,"503","51","15601","Great Kills",,"N"
"FDNY-100215","X2954","40.84564214","-73.8977025","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX01","Nyc Fire Department","NYCFDNY","City Owned",,"BATHGATE AVE & E 176 ST","Bronx","10457","Bronx",,,,,,,,,,,"206","15","39500","Claremont-Bathgate","BX-1","Y"
"FDNY-100216","R0493","40.61272606","-74.07141153","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI37","Nyc Fire Department","NYCFDNY","City Owned",,"TOMPKINS AVE & CLIFTON AVE","Staten Island","10305","Staten Island",,,,,,,,,,,"501","49","800","Stapleton-Rosebank","SI-1","Y"
"FDNY-100217","Q3188","40.71227625","-73.82661953","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN60","Nyc Fire Department","NYCFDNY","City Owned",,"S/S QUEENS BLVD & 82 RD","Queens","11415","Queens",,,,,,,,,,,"409","29","21600","Kew Gardens","QN-2","Y"
"FDNY-100218","Q4977","40.73239605","-73.87643249","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN29","Nyc Fire Department","NYCFDNY","City Owned",,"57 AVE & VAN HORN ST","Queens","11373","Queens",,,,,,,,,,,"404","25","47500","Elmhurst","QN-1","Y"
"FDNY-100219","M1497","40.80907023","-73.94453779","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN03","Nyc Fire Department","NYCFDNY","City Owned",,"W 127 ST & LENOX AVE/MALCOLM X BLVD","Manhattan","10027","Manhattan",,,,,,,,,,,"110","9","20800","Central Harlem North-Polo Grounds","MN-2","Y"
"FDNY-100220","R4229","40.53106685","-74.15908527","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI01","Nyc Fire Department","NYCFDNY","City Owned",,"WOODS OF ARDEN RD & BATHGATE ST","Staten Island","10312","Staten Island",,,,,,,,,,,"503","51","15602","Annadale-Huguenot-Prince's Bay-Eltingville",,"N"
"FDNY-100221","B1062","40.66911459","-73.95335278","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK63","Nyc Fire Department","NYCFDNY","City Owned",,"ROGERS AVE & UNION ST","Brooklyn","11225","Brooklyn",,,,,,,,,,,"309","35","32100","Crown Heights South",,"N"
"FDNY-100222","B4075","40.65180396","-73.88244151","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK93","Nyc Fire Department","NYCFDNY","City Owned",,"VANDALIA AVE & BETHEL LOOP","Brooklyn","11239","Brooklyn",,,,,,,,,,,"305","42","105801","Starrett City","BK-1","Y"
"FDNY-100223","Q9910","40.74976515","-73.80287667","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN99","Nyc Fire Department","NYCFDNY","City Owned",,"OAK AVE & 164 ST","Queens","11365","Queens",,,,,,,,,,,"407","20","120700","park-cemetery-etc-Queens","QN-1","Y"
"FDNY-100224","M1622","40.82642864","-73.95044994","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN04","Nyc Fire Department","NYCFDNY","City Owned",,"BROADWAY & W 145 ST","Manhattan","10031","Manhattan",,,,,,,,,,,"109","7","22900","Hamilton Heights","MN-2","Y"
"FDNY-100225","Q7580","40.78043103","-73.90729372","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN72","Nyc Fire Department","NYCFDNY","City Owned",,"20 AVE & 29 ST","Queens","11105","Queens",,,,,,,,,,,"401","22","10701","Steinway","QN-1","Y"
"FDNY-100226","R2233","40.56564349","-74.10002281","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI45","Nyc Fire Department","NYCFDNY","City Owned",,"ROMA AVE & NEW DORP LA","Staten Island","10306","Staten Island",,,,,,,,,,,"595","50","11202","New Dorp-Midland Beach",,"N"
"FDNY-100227","M0654","40.74782273","-73.99664704","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN17","Nyc Fire Department","NYCFDNY","City Owned",,"8 AVE & W 27 ST","Manhattan","10001","Manhattan",,,,,,,,,,,"105","3","9500","Midtown-Midtown South",,"N"
"FDNY-100228","M1049","40.77106427","-73.95964441","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN40","Nyc Fire Department","NYCFDNY","City Owned",,"3 AVE & E 74 ST","Manhattan","10021","Manhattan",,,,,,,,,,,"108","4","12800","Upper East Side-Carnegie Hill",,"N"
"FDNY-100229","B0433","40.69492406","-73.9861689999999","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK38","Nyc Fire Department","NYCFDNY","City Owned",,"JOHNSON ST & LAWRENCE ST","Brooklyn","11201","Brooklyn",,,,,,,,,,,"302","33","1100","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",,"N"
"FDNY-100230","B0792","40.6893539999999","-73.9363202999999","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK35","Nyc Fire Department","NYCFDNY","City Owned",,"LEWIS AVE & LEXINGTON AVE","Brooklyn","11221","Brooklyn",,,,,,,,,,,"303","36","29100","Stuyvesant Heights","BK-1","Y"
"FDNY-100231","M1307","40.79428503","-73.95111102","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN33","Nyc Fire Department","NYCFDNY","City Owned",,"5 AVE & E 106 ST","Manhattan","10029","Manhattan",,,,,,,,,,,"111","8","16800","East Harlem South","MN-2","Y"
"FDNY-100232","B1239","40.68312884","-73.97918391","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK38","Nyc Fire Department","NYCFDNY","City Owned",,"DEAN ST & 4 AVE","Brooklyn","11217","Brooklyn",,,,,,,,,,,"302","33","3900","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",,"N"
"FDNY-100233","B0311","40.70420946","-73.96550334","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK72","Nyc Fire Department","NYCFDNY","City Owned",,"WYTHE AVENUE S OF CLYMER ST","Brooklyn","11249","Brooklyn",,,,,,,,,,,"301","33","54500","Williamsburg",,"N"
"FDNY-100234","R3665","40.55529524","-74.17079415","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI01","Nyc Fire Department","NYCFDNY","City Owned",,"WAINWRIGHT AVE & READING AVE","Staten Island","10312","Staten Island",,,,,,,,,,,"503","51","17012","Annadale-Huguenot-Prince's Bay-Eltingville",,"N"
"FDNY-100235","Q6763","40.73733382","-73.70831903","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN44","Nyc Fire Department","NYCFDNY","City Owned",,"HILLSIDE AVE & 260 ST","Queens","11001","Queens",,,,,,,,,,,"413","23","157903","Glen Oaks-Floral Park-New Hyde Park","QN-2","Y"
"FDNY-100236","Q6026","40.75189482","-73.72124305","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN44","Nyc Fire Department","NYCFDNY","City Owned",,"LITTLE NECK PWAY & 252 ST","Queens","11426","Queens",,,,,,,,,,,"413","23","155102","Glen Oaks-Floral Park-New Hyde Park","QN-2","Y"
"FDNY-100237","Q3642","40.75052127","-73.7948269","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN48","Nyc Fire Department","NYCFDNY","City Owned",,"47 AVE & AUBURNDALE LA","Queens","11358","Queens",,,,,,,,,,,"407","20","141700","Auburndale",,"N"
"FDNY-100238","Q4979","40.73802907","-73.79489193","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN41","Nyc Fire Department","NYCFDNY","City Owned",,"64 AVE & 174 ST","Queens","11365","Queens",,,,,,,,,,,"408","24","134100","Fresh Meadows-Utopia","QN-2","Y"
"FDNY-100239","R1734","40.60568317","-74.13975632","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI05","Nyc Fire Department","NYCFDNY","City Owned",,"MARTIN AVE & WESTWOOD AVE","Staten Island","10314","Staten Island",,,,,,,,,,,"502","50","18902","New Springville-Bloomfield-Travis",,"N"
"FDNY-100240","Q7522","40.77546819","-73.93026438","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN71","Nyc Fire Department","NYCFDNY","City Owned",,"26 AVE & 9 ST","Queens","11102","Queens",,,,,,,,,,,"401","22","9100","Old Astoria","QN-1","Y"
"FDNY-100241","B3304","40.58719508","-73.95325196","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK17","Nyc Fire Department","NYCFDNY","City Owned",,"SHEEPSHEAD BAY RD & E 16 ST","Brooklyn","11235","Brooklyn",,,,,,,,,,,"315","48","59000","Sheepshead Bay-Gerritsen Beach-Manhattan Beach",,"N"
"FDNY-100242","Q6954","40.77108605","-73.80441774","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN51","Nyc Fire Department","NYCFDNY","City Owned",,"29 AVE & 160 ST","Queens","11358","Queens",,,,,,,,,,,"407","19","115100","Murray Hill",,"N"
"FDNY-100243","M0480","40.73587893","-73.98738718","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN21","Nyc Fire Department","NYCFDNY","City Owned",,"IRVING PL & E 17 ST","Manhattan","10003","Manhattan",,,,,,,,,,,"106","2","5000","Gramercy",,"N"
"FDNY-100244","Q7808","40.75016151","-73.9043343","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN63","Nyc Fire Department","NYCFDNY","City Owned",,"37 AVE & 58 ST","Queens","11377","Queens",,,,,,,,,,,"402","26","25700","Woodside","QN-1","Y"
"FDNY-100245","R0956","40.63396355","-74.15099378","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI12","Nyc Fire Department","NYCFDNY","City Owned",,"LAKE AVE & RAILROAD CROSSING","Staten Island","10303","Staten Island",,,,,,,,,,,"501","49","23900","Mariner's Harbor-Arlington-Port Ivory-Graniteville","SI-1","Y"
"FDNY-100246","X4138","40.82336032","-73.8222056","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX52","Nyc Fire Department","NYCFDNY","City Owned",,"CALHOUN AVE & CROSS BX XWAY E/B SR","Bronx","10465","Bronx",,,,,,,,,,,"210","13","14400","Schuylerville-Throgs Neck-Edgewater Park",,"N"
"FDNY-100247","B2235","40.64668354","-73.91693684","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK96","Nyc Fire Department","NYCFDNY","City Owned",,"DITMAS AVE & E 87 ST","Brooklyn","11236","Brooklyn",,,,,,,,,,,"317","45","93000","Rugby-Remsen Village","BK-1","Y"
"FDNY-100248","R0346","40.64289131","-74.11385261","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI22","Nyc Fire Department","NYCFDNY","City Owned",,"BEMENT AVE & RICHMOND TERRACE","Staten Island","10310","Staten Island",,,,,,,,,,,"501","49","9700","West New Brighton-New Brighton-St. George","SI-1","Y"
"FDNY-100249","B1047","40.65901046","-73.94525998","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK60","Nyc Fire Department","NYCFDNY","City Owned",,"BROOKLYN AVE & FENIMORE ST","Brooklyn","11203","Brooklyn",,,,,,,,,,,"309","40","81000","Prospect Lefferts Gardens-Wingate",,"N"
"FDNY-100250","B2128","40.65279398","-73.90296011","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK82","Nyc Fire Department","NYCFDNY","City Owned",,"AVENUE D & E 104 ST","Brooklyn","11236","Brooklyn",,,,,,,,,,,"318","42","109800","East New York","BK-1","Y"
"FDNY-100251","X2138","40.81048605","-73.92801376","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX39","Nyc Fire Department","NYCFDNY","City Owned",,"3 AVE & E 137 ST","Bronx","10451","Bronx",,,,,,,,,,,"201","8","5100","Mott Haven-Port Morris","BX-1","Y"
"FDNY-100252","M0942","40.76489773","-73.97255352","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN40","Nyc Fire Department","NYCFDNY","City Owned",,"5 AVE & 60 ST","Manhattan","10022","Manhattan",,,,,,,,,,,"108","4","11401","Upper East Side-Carnegie Hill",,"N"
"FDNY-100253","Q5607","40.72866627","-73.72091197","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN43","Nyc Fire Department","NYCFDNY","City Owned",,"88 RD & 247 ST","Queens","11426","Queens",,,,,,,,,,,"413","23","161700","Bellerose","QN-2","Y"
"FDNY-100254","Q1346","40.58403754","-73.81528084","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN12","Nyc Fire Department","NYCFDNY","City Owned",,"SHORE FRONT PWAY & BEACH 94 ST","Queens","11693","Queens",,,,,,,,,,,"414","32","94203","Hammels-Arverne-Edgemere","QN-3","Y"
"FDNY-100255","Q6077","40.68964244","-73.81906075","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN55","Nyc Fire Department","NYCFDNY","City Owned",,"103 AVE & 126 ST","Queens","11419","Queens",,,,,,,,,,,"410","28","15802","South Ozone Park","QN-2","Y"
"FDNY-100256","B1563","40.64677092","-73.95204923","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK95","Nyc Fire Department","NYCFDNY","City Owned",,"TILDEN AVE & ROGERS AVE","Brooklyn","11226","Brooklyn",,,,,,,,,,,"317","40","82600","Erasmus","BK-1","Y"
"FDNY-100257","M1213","40.79209413","-73.97364908","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN12","Nyc Fire Department","NYCFDNY","City Owned",,"BROADWAY & W 92 ST","Manhattan","10025","Manhattan",,,,,,,,,,,"107","6","17900","Upper West Side",,"N"
"FDNY-100258","Q8685","40.6787036","-73.78174233","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN76","Nyc Fire Department","NYCFDNY","City Owned",,"122 AVE & LONG ST","Queens","11434","Queens",,,,,,,,,,,"412","28","28800","Baisley Park","QN-2","Y"
"FDNY-100259","R0271","40.63486398","-74.07845484","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI37","Nyc Fire Department","NYCFDNY","City Owned",,"ST PAULS AVE & SWAN ST","Staten Island","10301","Staten Island",,,,,,,,,,,"501","49","1700","Stapleton-Rosebank","SI-1","Y"
"FDNY-100260","R2446","40.5670284","-74.12783491","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI25","Nyc Fire Department","NYCFDNY","City Owned",,"WOLVERINE ST & AMBOY RD/RVFD","Staten Island","10306","Staten Island",,,,,,,,,,,"503","50","13800","Oakwood-Oakwood Beach",,"N"
"FDNY-100261","R2262","40.56869076","-74.11461009","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI45","Nyc Fire Department","NYCFDNY","City Owned",,"BEACH AVE & CLAWSON ST","Staten Island","10306","Staten Island",,,,,,,,,,,"502","50","13400","New Dorp-Midland Beach",,"N"
"FDNY-100262","X3591","40.88439063","-73.87995799","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX99","Nyc Fire Department","NYCFDNY","City Owned",,"JEROME AVE & E 212 ST","Bronx","10467","Bronx",,,,,,,,,,,"226","11","43500","park-cemetery-etc-Bronx","BX-1","Y"
"FDNY-100263","X4054","40.81987024","-73.81986115","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX52","Nyc Fire Department","NYCFDNY","City Owned",,"CALHOUN AVE & SAMPSON AVE","Bronx","10465","Bronx",,,,,,,,,,,"210","13","13200","Schuylerville-Throgs Neck-Edgewater Park",,"N"
"FDNY-100264","M1179","40.78283332","-73.95946906","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN40","Nyc Fire Department","NYCFDNY","City Owned",,"5 AVE & E 88 ST","Manhattan","10128","Manhattan",,,,,,,,,,,"108","4","15002","Upper East Side-Carnegie Hill",,"N"
"FDNY-100265","Q5157","40.6835011","-73.81811862","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN55","Nyc Fire Department","NYCFDNY","City Owned",,"109 AVE & 124 ST","Queens","11419","Queens",,,,,,,,,,,"410","28","16400","South Ozone Park","QN-2","Y"
"FDNY-100266","B3893","40.64939399","-73.94169995","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK91","Nyc Fire Department","NYCFDNY","City Owned",,"SNYDER AVE & E 38 ST","Brooklyn","11203","Brooklyn",,,,,,,,,,,"317","45","85800","East Flatbush-Farragut","BK-1","Y"
"FDNY-100267","X2366","40.81912848","-73.88577796","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX27","Nyc Fire Department","NYCFDNY","City Owned",,"SENECA AVE & LONGFELLOW AVE","Bronx","10474","Bronx",,,,,,,,,,,"202","17","11502","Hunts Point","BX-1","Y"
"FDNY-100268","Q4202","40.72074379","-73.90091573","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN30","Nyc Fire Department","NYCFDNY","City Owned",,"58 RD & 64 ST","Queens","11378","Queens",,,,,,,,,,,"405","30","52100","Maspeth",,"N"
"FDNY-100269","Q4224","40.71890376","-73.86877878","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN21","Nyc Fire Department","NYCFDNY","City Owned",,"FURMANVILLE AVE & 83 PL","Queens","11379","Queens",,,,,,,,,,,"405","30","65501","Middle Village",,"N"
"FDNY-100270","B3533","40.57787974","-73.99475686","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK21","Nyc Fire Department","NYCFDNY","City Owned",,"NEPTUNE AVE & W 28 ST","Brooklyn","11224","Brooklyn",,,,,,,,,,,"313","47","32800","Seagate-Coney Island","BK-2","Y"
"FDNY-100271","Q5018","40.69162129","-73.78333085","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN01","Nyc Fire Department","NYCFDNY","City Owned",,"SAYRES AVE & 167 ST","Queens","11433","Queens",,,,,,,,,,,"412","27","26600","South Jamaica","QN-2","Y"
"FDNY-100272","B0674","40.69390487","-73.94891392","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK75","Nyc Fire Department","NYCFDNY","City Owned",,"WILLOUGHBY AVE & MARCY AVE","Brooklyn","11206","Brooklyn",,,,,,,,,,,"303","36","25901","Bedford","BK-1","Y"
"FDNY-100273","Q7193","40.75097904","-73.93474259","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN31","Nyc Fire Department","NYCFDNY","City Owned",,"40 RD & NORTHERN BLVD","Queens","11101","Queens",,,,,,,,,,,"401","26","17100","Hunters Point-Sunnyside-West Maspeth",,"N"
"FDNY-100274","B2137","40.65024397","-73.90273372","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK82","Nyc Fire Department","NYCFDNY","City Owned",,"FOSTER AVE & E 101 ST","Brooklyn","11236","Brooklyn",,,,,,,,,,,"318","42","109800","East New York","BK-1","Y"
"FDNY-100275","B3357","40.5871215","-73.96204485","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK19","Nyc Fire Department","NYCFDNY","City Owned",,"AVENUE Z & E 7 ST","Brooklyn","11235","Brooklyn",,,,,,,,,,,"313","48","37000","Brighton Beach","BK-2","Y"
"FDNY-100276","Q5248","40.71293755","-73.78262547","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN06","Nyc Fire Department","NYCFDNY","City Owned",,"HILLSIDE AVE & 180 ST","Queens","11432","Queens",,,,,,,,,,,"408","24","46600","Jamaica Estates-Holliswood","QN-2","Y"
"FDNY-100277","B3233","40.60334437","-73.93682748","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK44","Nyc Fire Department","NYCFDNY","City Owned",,"AVENUE T & GERRITSEN AVE","Brooklyn","11229","Brooklyn",,,,,,,,,,,"315","46","56800","Madison",,"N"
"FDNY-100278","B3327","40.61009887","-73.96137268","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK25","Nyc Fire Department","NYCFDNY","City Owned",,"AVENUE P & E 12 ST","Brooklyn","11229","Brooklyn",,,,,,,,,,,"315","48","55400","Homecrest",,"N"
"FDNY-100279","M1297","40.79976083","-73.96620573","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN12","Nyc Fire Department","NYCFDNY","City Owned",,"AMSTERDAM AVE & W 105 ST","Manhattan","10025","Manhattan",,,,,,,,,,,"107","7","18900","Upper West Side",,"N"
"FDNY-100280","R2863","40.57038121","-74.14388544","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI25","Nyc Fire Department","NYCFDNY","City Owned",,"ST PATRICKS PL & W CEDARVIEW AVE/RVFD","Staten Island","10306","Staten Island",,,,,,,,,,,"503","50","13800","Oakwood-Oakwood Beach",,"N"
"FDNY-100281","Q7261","40.742123","-73.92744375","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN31","Nyc Fire Department","NYCFDNY","City Owned",,"47 AVE & 38 ST","Queens","11101","Queens",,,,,,,,,,,"402","26","18900","Hunters Point-Sunnyside-West Maspeth",,"N"
"FDNY-100282","X3024","40.83565135","-73.84559222","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX59","Nyc Fire Department","NYCFDNY","City Owned",,"ZEREGA AVE & HALSEY ST","Bronx","10462","Bronx",,,,,,,,,,,"210","18","9600","Westchester-Unionport","BX-1","Y"
"FDNY-100283","Q9335","40.75649222","-73.85879892","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN26","Nyc Fire Department","NYCFDNY","City Owned",,"34 AVE & 110 ST","Queens","11368","Queens",,,,,,,,,,,"403","21","38100","North Corona","QN-1","Y"
"FDNY-100284","Q8850","40.68515987","-73.80525446","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN01","Nyc Fire Department","NYCFDNY","City Owned",,"111 AVE & 139 ST","Queens","11435","Queens",,,,,,,,,,,"412","28","19400","South Jamaica","QN-2","Y"
"FDNY-100285","B1291","40.66550728","-73.99277081","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK37","Nyc Fire Department","NYCFDNY","City Owned",,"4 AVE & PROSPECT AVE","Brooklyn","11215","Brooklyn",,,,,,,,,,,"307","38","14300","Park Slope-Gowanus",,"N"
"FDNY-100286","X3870","40.8936239","-73.85524068","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX62","Nyc Fire Department","NYCFDNY","City Owned",,"E 234 ST & BYRON AVE","Bronx","10466","Bronx",,,,,,,,,,,"212","11","43400","Woodlawn-Wakefield","BX-2","Y"
"FDNY-100287","B1147","40.62783292","-74.02927465","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK31","Nyc Fire Department","NYCFDNY","City Owned",,"3 AVE & 80 ST","Brooklyn","11209","Brooklyn",,,,,,,,,,,"310","43","6400","Bay Ridge",,"N"
"FDNY-100288","B2355","40.64194765","-73.91662099","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK50","Nyc Fire Department","NYCFDNY","City Owned",,"FOSTER AVE & E 83 ST","Brooklyn","11236","Brooklyn",,,,,,,,,,,"318","46","95400","Canarsie","BK-1","Y"
"FDNY-100289","B0613","40.6850205","-73.971223","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK68","Nyc Fire Department","NYCFDNY","City Owned",,"CARLTON AVE & FULTON ST","Brooklyn","11238","Brooklyn",,,,,,,,,,,"302","35","17900","Fort Greene",,"N"
"FDNY-100290","X3397","40.86836792","-73.88980523","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX05","Nyc Fire Department","NYCFDNY","City Owned",,"BRIGGS AVE & E 197 ST","Bronx","10458","Bronx",,,,,,,,,,,"207","15","40501","Bedford Park-Fordham North",,"N"
