"file_number","file_name","location_acres","decision_date","allocation_area","planning_area","location_description","use_type_1","number_of_houses_1","use_type_2","number_of_houses_2","use_type_3","number_of_houses_3","coordinates"
"SDP-12-032","Nordau Subdivision","1.584","2013-01-02T00:00:00.000","Southeast","Southeast","SW QUADRANT ROSE LN & JONES RD","Single Family Detached","1",,,,,"(39.1528, -76.8142)"
"SDP-03-094","STONE LAKE","4.79","2003-07-15T00:00:00.000","Southeast","Southeast","SADDLEBACK PL SOUTH OF WEATHERED STONE WAY","Single Family Detached","18",,,,,"(39.1369, -76.8406)"
"SDP-04-027","TIBER HUDSON SENIOR HOUSING & COMMUNITY CENTER","3.94","2004-08-16T00:00:00.000","Senior East","Ellicott City","W SIDE OF ELLICOTT MILLS DR AT MOUNT IDA DR","APT-Age Restricted-MIHU-Received","14","APT-Age Restricted","25",,,"(39.2704, -76.8023)"
"SDP-13-074","ARMSTRONG & RINALDI PROPERTY (Parcel 321)","1.003","2014-01-24T00:00:00.000","Established Communities","Columbia","HARRIET TUBMAN LN__","Single Family Detached","1",,,,,"(39.1848, -76.8835)"
"SDP-05-143","MAYFIELD OVERLOOK","0.838","2005-10-04T00:00:00.000","Elkridge","Elkridge","E SIDE WATERLOO RD N OF MAYFIELD AVE","Single Family Detached","4",,,,,"(39.1973, -76.7936)"
"SDP-03-039","SOUTHVIEW ROAD","0.58","2003-03-27T00:00:00.000","Ellicott City","Ellicott City","W SIDE OF SOUTHVIEW RD 400' N OF RAMSEY DR","Single Family Detached","1",,,,,"(39.2882, -76.8365)"
"SDP-08-009","KIRK & MARGO GUILLORY PROPERTY","0.25","2010-10-20T00:00:00.000","Southeast","Southeast","S SIDE GORMAN RD 250' W OF FALLING WATERS CT","Single Family Detached","1",,,,,"(39.1333, -76.8412)"
"SDP-07-040","H. EDWARD LEWIS PROPERTY","2.56","2007-09-12T00:00:00.000","Elkridge","Elkridge","W SIDE HANOVER RD OPPOSITE PATUXENT QUARTER RD","Single Family Detached","1",,,,,"(39.198, -76.7228)"
"SDP-15-062","TROTTER WOODS, LOT 24","0.32","2015-09-18T00:00:00.000","Established Communities","Columbia","N SIDE TALL TIMBER DR 650' W OF TROTTER RD","Single Family Detached","1",,,,,"(39.2067, -76.9214)"
"SDP-14-016","LANDING MEADOW","4.89","2014-05-21T00:00:00.000","Established Communities","Elkridge","LANDING RD N OF MONTGOMERY RD","Single Family Detached","7",,,,,"(39.2132, -76.7489)"
"SDP-06-046","HEATHER GLEN PROPERTY","1.22","2006-03-10T00:00:00.000","Ellicott City","Ellicott City","S SIDE OF ELDEE DR","Single Family Detached","2",,,,,"(39.2572, -76.8577)"
"SDP-04-050","GRAY SUBDIVISION","0.526","2005-01-26T00:00:00.000","Columbia","Columbia","SW SIDE OF WATERLOO RD 830' S OF DAVIS RD","Single Family Detached","1",,,,,"(39.2159, -76.8061)"
"SDP-03-003","BAGEANT PROPERTY","0.895","2002-12-09T00:00:00.000","Ellicott City","Ellicott City","TERMINUS OF WEST GROVE RD","Single Family Detached","3",,,,,"(39.233, -76.8038)"
"SDP-07-003","JAMESTOWN LANDING","3.55","2007-02-05T00:00:00.000","Southeast","Southeast","W SIDE OLD COLUMBIA RD OPPOSITE JAMESTOWN CT","Single Family Detached","11",,,,,"(39.1342, -76.9118)"
"SDP-13-075","CLEARWATER CROSSING","3.7655","2013-11-04T00:00:00.000","Established Communities","Ellicott City","MONTGOMERY RD S OF WATERLOO RD","Single Family Detached","5",,,,,"(39.236, -76.7951)"
"SDP-03-166","EMERSON","1.68","2003-09-26T00:00:00.000","Southeast","Southeast","SOUTH SIDE OF SKYLARK BLVD","Single Family Detached","10",,,,,"(39.1364, -76.8628)"
"SDP-09-023","TROTTER OAKS","0.59","2009-11-05T00:00:00.000","Columbia","Columbia","W SIDE OF TROTTER RD OPPOSITE SOUTH WIND CIRCLE","Single Family Detached","1",,,,,"(39.2099, -76.9194)"
"SDP-14-022","Knisley Property","1.16","2014-03-14T00:00:00.000","Established Communities","Southeast","S SIDE HARDING RD W OF STANSFIELD RD","Single Family Detached","1",,,,,"(39.1335, -76.8823)"
"SDP-04-113","TOLIVER PROPERTY","2","2004-05-11T00:00:00.000","Ellicott City","Ellicott City","E SIDE OF BETHANY LN OPPOSITE PATUXENT OVERLOOK CT","Single Family Detached","2",,,,,"(39.2879, -76.8565)"
"SDP-15-006","CARVER ESTATES, LOTS 2 & 3","1.672","2015-03-10T00:00:00.000","Established Communities","Ellicott City","W SIDE OF HIGH RIDGE RD 600' S OF CHURCH LANE RD","Single Family Detached","2",,,,,"(39.294, -76.8038)"
"SDP-06-026","COLUMBIA HILLS","0.93","2006-02-13T00:00:00.000","Ellicott City","Ellicott City","N SIDE SYBERT DR 100' W OF MEADOWBROOK LN","Single Family Detached","1",,,,,"(39.2439, -76.828)"
"SDP-13-002","Paragon at Gateway Overlook","18.681","2013-04-02T00:00:00.000","COL - Growth & Revitalization","Columbia","SW QUADRANT LARK BROWN RD & OLD WATERLOO RD","APT","320",,,,,"(39.1876, -76.792)"
"SDP-12-057","R. W. Dorsey Property","1.3","2012-06-07T00:00:00.000","Southeast","Southeast","N SIDE OF MISSION RD 400' SW OF REDONDO WAY","Single Family Detached","6",,,,,"(39.1592, -76.8158)"
"SDP-04-142","SCOTT FARM","3.358","2004-11-03T00:00:00.000","Columbia","Columbia","N SIDE OF GUILFORD RD AT WALTER SCOTT WAY","Single Family Detached","7",,,,,"(39.1893, -76.9215)"
"SDP-01-074","VILLAGE OF RIVER HILL","0.81","2001-02-07T00:00:00.000","Columbia","Columbia","TERMINUS OF RIPPLING WATER WALK","Single Family Detached","2",,,,,"(39.205, -76.927)"
"SDP-02-128","EMERSON","1.237","2002-08-23T00:00:00.000","Southeast","Southeast","SW OF GORMAN RD WEST OF I-95","Single Family Detached","6",,,,,"(39.1424, -76.8576)"
"SDP-09-015","DELGADO PROPERTY","0.978","2009-07-21T00:00:00.000","Southeast","Southeast","E SIDE OF HARDING RD 550' S OF SCAGGSVILLE RD","Single Family Detached","1",,,,,"(39.1349, -76.8798)"
"SDP-15-058","VILLAGES AT TURF VALLEY, PH. 1, SEC. 3","1.2","2015-10-05T00:00:00.000","EC - Growth & Revitalization","Ellicott City","N SIDE FAIRMONT LN W OF RESORT RD","Single Family Detached","6",,,,,"(39.3027, -76.8902)"
"SDP-02-034","EMERSON (Formerly R-ED West)","6.123","2002-03-07T00:00:00.000","Southeast","Southeast","NW OF I-95 & GORMAN ROAD","Single Family Attached","54",,,,,"(39.1415, -76.8507)"
"SDP-05-054","ILCHESTER OAKS  (DOBSON PROPERTY)","6.4","2005-05-18T00:00:00.000","Elkridge","Elkridge","N SIDE OF TALBOTS LANDING RD","Single Family Detached","21",,,,,"(39.2256, -76.7684)"
"SDP-10-044","CEDAR GROVE","1.81","2010-04-19T00:00:00.000","Columbia","Columbia","SW QUADRANT CEDAR LN & RT 108","Single Family Detached","12",,,,,"(39.2335, -76.8914)"
"SDP-03-027","FERGUSON PROPERTY","0.721","2002-11-01T00:00:00.000","Southeast","Southeast","EAST SIDE OF DUMHART RD 550' N OF STANSFIELD RD","Single Family Detached","1",,,,,"(39.1233, -76.8681)"
"SDP-02-122","LISHEAR PROPERTY","1.369","2002-10-11T00:00:00.000","Southeast","Southeast","S SIDE STANSFIELD RD OPPOSITE DUMHART RD","Single Family Detached","1",,,,,"(39.1213, -76.8698)"
"SDP-12-061","Shipley's Grant Phase V and VI","4","2013-01-23T00:00:00.000","Elkridge","Elkridge","MD RT 108 AT SNOWDEN RIVER PKY","Single Family Attached","83","SFA-MIHU","4",,,"(39.2162, -76.798)"
"SDP-10-058","COLVIN PROPERTY","0.69","2010-07-08T00:00:00.000","Elkridge","Elkridge","S SIDE OLD WASHINGTON RD OPPOSITE BONNIE VIEW LN","Single Family Detached","1",,,,,"(39.207, -76.7216)"
"SDP-08-122","STRICKER PROPERTY","1.884","2008-10-23T00:00:00.000","Ellicott City","Ellicott City","NORTH SIDE OF CHURCH LANE RD 600' E OF CHESTNUT FARM LN","Single Family Detached","3",,,,,"(39.2961, -76.7998)"
"SDP-15-038","CRISWOOD MANOR SEC 4 LOT 22","0.59","2015-11-03T00:00:00.000","Established Communities","Columbia"," ABOUT 600' SOUTH OF MD 108","Single Family Detached","1",,,,,"(39.2186, -76.9216)"
"SDP-06-030","HEARTHSTONE OF ELLICOTT MILLS II - PH. 1 & 2","20.26","2007-05-25T00:00:00.000","Ellicott City","Ellicott City","TERMINUS OF GROVE ANGLE RD","SFA-Age Restricted-MIHU-Offsite","3","SFA-Age Restricted","50",,,"(39.235, -76.803)"
"SDP-17-004","10078 OLD FREDEREICK ROAD KLEIN PROPERTY LOT 5","0.459","2017-08-22T00:00:00.000","Established Communities","Ellicott City","OLD FREDERICK RD W OF NORTH FARM RD","Single Family Detached","1",,,,,"(39.3019, -76.8615)"
"SDP-00-109","VILLAGE OF RIVER HILL","4.38","2000-08-14T00:00:00.000","Columbia","Columbia","FLOATING CLOUDS PATH,DISTANT THUNDER TRAIL,","Single Family Detached","15",,,,,"(39.2089, -76.9275)"
"SDP-12-020","2nd ADDITION TO HOLIDAY HILLS","0.99","2012-11-08T00:00:00.000","Southeast","Southeast","N SIDE VISTA RD E OF NEWBERRY DR","Single Family Detached","1",,,,,"(39.1799, -76.8828)"
"SDP-05-079","DORSEY PROPERTY","0.458","2005-05-17T00:00:00.000","Southeast","Southeast","N SIDE OF MISSION RD 400' SW OF REDONDO WAY","Single Family Detached","1",,,,,"(39.1588, -76.8148)"
"SDP-11-012","HICKORY PARK","3.7","2011-07-06T00:00:00.000","Southeast","Southeast","S SIDE OF HARDING RD 300' W OF OLD BOND MILL RD","Single Family Detached","7",,,,,"(39.1327, -76.8827)"
"SDP-01-093","TIMBER RIDGE","2.1636","2008-01-10T00:00:00.000","Elkridge","Elkridge","NW OF HIGHLAND AVE & FOREST AVE","Single Family Detached","20",,,,,"(39.1954, -76.7412)"
"SDP-04-026","EMERSON","4.265","2003-11-18T00:00:00.000","Southeast","Southeast","SE SIDE OF SKYLARK BLVD S OF THREE MOONS WAY","Single Family Detached","26",,,,,"(39.1357, -76.8622)"
"SDP-16-055","PATUXENT SPRINGS -  LOT 12","0.46","2016-09-30T00:00:00.000","Established Communities","Southeast","TERMINUS OF SPRING BRANCH CT","Single Family Detached","1",,,,,"(39.1492, -76.8948)"
"SDP-06-019","CARTER'S CROSSING","1.62","2006-06-21T00:00:00.000","Elkridge","Elkridge","N SIDE MONTGOMERY RD 300' W OF BELLANCA DR","Single Family Detached","4",,,,,"(39.2146, -76.7662)"
"SDP-01-119","ROCKBURN MANOR (KRATZ PROPERTY)","9.391","2002-03-22T00:00:00.000","Elkridge","Elkridge","N SIDE OF OLD MONTGOMERY RD 1300' E OF BELLANCA DR","Single Family Detached","18",,,,,"(39.215, -76.7597)"
"SDP-09-008","KINGS WOODS","4.09","2009-02-24T00:00:00.000","Southeast","Southeast","TERMINUS OF CHATON RD","Single Family Detached","25",,,,,"(39.1256, -76.8426)"
"SDP-15-046","MAPLE LAWN FARMS","1.1","2015-06-25T00:00:00.000","SE - Growth & Revitalization","Southeast","S SIDE GREEN ST E OF FEDERAL ST","Single Family Detached","5",,,,,"(39.1603, -76.9166)"
"SDP-07-014","VILLAGE OF HARPER'S CHOICE","1.362","2006-12-22T00:00:00.000","Columbia","Columbia","W SIDE MANORSTONE LN 1000' S OF CLARKSVILLE PIKE","Single Family Detached","1",,,,,"(39.2296, -76.9091)"
"SDP-10-052","Taylor Way, Village Crest, Part of Parcel C-1","7.6185","2011-10-05T00:00:00.000","Senior East","Ellicott City","W SIDE VILLAGE CREST DR","SFA-Age Restricted","30","APT-Age Restricted","28",,,"(39.254, -76.7913)"
"SDP-00-130","HOLLIFIELD ESTATES","9.97","2001-01-26T00:00:00.000","Ellicott City","Ellicott City","N SIDE OLD FREDERICK RD 1800' E OF ROLLING RIDGE","Single Family Detached","39",,,,,"(39.3115, -76.797)"
"SDP-12-047","Autumn River Phase II","0.59","2012-06-19T00:00:00.000","Ellicott City","Ellicott City","NE SIDE OF COLLEGE AVE 3000' S OF NEW CUT RD","Single Family Detached","1",,,,,"(39.2584, -76.7907)"
"SDP-13-069","CLEVENGER PROPERTY","0.93","2013-07-23T00:00:00.000","Established Communities","Southeast","W SIDE SAVAGE GUILFORD RD S OF DRUMBEAT PL","Single Family Detached","1",,,,,"(39.1514, -76.8299)"
"SDP-04-152","ELKRIDGE TOWN CENTER - PH 2","14.57","2007-02-20T00:00:00.000","Elkridge","Elkridge","S SIDE GREENFIELD RD AT WASHINGTON BLVD","APT","0",,,,,"(39.2041, -76.7325)"
"SDP-04-005","TUCKER PROPERTY","1.56","2004-01-15T00:00:00.000","Elkridge","Elkridge","E SIDE OF BONNIE BRANCH RD 1100' S OF WHARFF LANE","Single Family Detached","2",,,,,"(39.2376, -76.7798)"
"SDP-00-029","OLD MILL OVERLOOK","2.91","2000-01-25T00:00:00.000","Ellicott City","Ellicott City","W SIDE OF OLD MILL RD 400' SOUTH OF DIVERSIFIED LN","Single Family Detached","9",,,,,"(39.3032, -76.8557)"
"SDP-04-029","EMERSON","1.711","2003-10-20T00:00:00.000","Southeast","Southeast","SE SIDE OF SKYLARK BLVD S OF THREE MOONS WAY","Single Family Detached","9",,,,,"(39.1372, -76.8626)"
"SDP-07-106","CLAY SUBDIVISION, LOT 1","0.488","2008-05-14T00:00:00.000","Southeast","Southeast","SE SIDE OF ALL SAINTS RD N OF HARVEST WAY","Single Family Detached","1",,,,,"(39.1158, -76.8548)"
"SDP-04-122","CASCADE OVERLOOK","15.97","2004-07-15T00:00:00.000","Elkridge","Elkridge","NE SIDE OF LANDING RD 800' SE OF ILCHESTER RD","Single Family Detached","80",,,,,"(39.2371, -76.7648)"
"SDP-10-041","Harwood Park","0.1377","2010-03-10T00:00:00.000","Elkridge","Elkridge","NE SIDE EUCLID AVE S OF HIGHLAND AVE","Single Family Detached","2",,,,,"(39.1953, -76.7379)"
"SDP-08-033","BETHANY BROOK II","0.92","2008-03-27T00:00:00.000","Ellicott City","Ellicott City","E SIDE OF BETHANY LN 500' N OF WOODSTREAM LN","Single Family Detached","2",,,,,"(39.2854, -76.8577)"
"SDP-02-013","REINHARDT PROPERTY","0.333","2001-09-07T00:00:00.000","Ellicott City","Ellicott City","NORTH SIDE OF HOLLY SPRINGS CT","Single Family Detached","1",,,,,"(39.3046, -76.8075)"
"SDP-04-017","ELKRIDGE CROSSING PHASE 1","9.72","2006-09-18T00:00:00.000","Route 1","Elkridge","W SIDE OF US RT 1 1050 FT N OF MONTGOMERY RD","Single Family Attached","96","APT-MIHU","7","APT","25","(39.2096, -76.7268)"
"SDP-04-085","MARY LANE - PH. 2","4.07","2005-03-04T00:00:00.000","Senior East","Southeast","SE SIDE MARY LN 350' NE OF GUILFORD RD","SFD-Age Restricted-MIHU","1","SFD-Age Restricted","1",,,"(39.1495, -76.8147)"
"SDP-10-073","Maple Lawn Farms, Hiilisde - 4  (40 SFA Lots)","2.8","2010-11-23T00:00:00.000","Southeast","Southeast","INTERSECTION TAWES ST AND TRAPPE ST","Single Family Attached","40",,,,,"(39.1534, -76.8978)"
"SDP-04-062","VALENZIA PROPERTY","0.46","2004-02-04T00:00:00.000","Columbia","Columbia","S SIDE OF OWEN BROWN RD 550' W OF WOODLEIGH DR","Single Family Detached","1",,,,,"(39.201, -76.8727)"
"SDP-10-063","MAPLE LAWN FARMS HILLSIDE -AREA 4, 60 SFA LOTS","3.39","2010-05-26T00:00:00.000","Southeast","Southeast","INTERSECTION OF MAPLE LAWN BLVD & TAWES ST","Single Family Attached","60",,,,,"(39.1534, -76.9016)"
"SDP-07-042","MAPLE LAWN FARMS","5.534","2007-07-18T00:00:00.000","Southeast","Southeast","SE QUADRANT LIBERTY ST & IAGER BLVD","APT","144",,,,,"(39.1576, -76.9052)"
"SDP-07-107","LARENAS PROPERTY","0.702","2007-09-21T00:00:00.000","Southeast","Southeast","EAST SIDE OF OLD COLUMBIA RD 2700' N OF JOHNS HOPKINS RD","Single Family Detached","1",,,,,"(39.1654, -76.8839)"
"SDP-04-109","ILCHESTER HILLS","1.35","2004-06-25T00:00:00.000","Elkridge","Elkridge","E SIDE OF ILCHESTER RD 1000' N OF BEECHWOOD RD","Single Family Detached","4",,,,,"(39.2428, -76.7669)"
"SDP-15-040","CENTENNIAL LAKE OVERLOOK","4.05","2015-05-21T00:00:00.000","Established Communities","Ellicott City","WELLFORD DR","Single Family Detached","23",,,,,"(39.2459, -76.8503)"
"SDP-06-144","FREEMAN PROPERTY","1.085","2007-01-12T00:00:00.000","Elkridge","Elkridge","W SIDE GOSHEN HUNT RD S OF LOWES LN","Single Family Detached","1",,,,,"(39.2019, -76.7423)"
"SDP-11-019","Newman Property","0.46","2011-05-11T00:00:00.000","Columbia","Columbia","E SIDE JERRYS DR 750' N OF TIMOTHY CT","Single Family Detached","1",,,,,"(39.2046, -76.877)"
"SDP-06-143","C. WEHLAND PROPERTY","0.41","2007-02-23T00:00:00.000","Elkridge","Elkridge","SE SIDE OF LAWYERS HILL RD","Single Family Detached","2",,,,,"(39.2132, -76.7324)"
"SDP-14-050","CRESTLEIGH, SEC. 2, LOT 16","1.05","2014-08-01T00:00:00.000","Established Communities","Ellicott City","TERMINUS OF CLUB COURT","Single Family Detached","1",,,,,"(39.2556, -76.8288)"
"SDP-04-054","VILLAGE TOWNS","2.16","2004-09-03T00:00:00.000","Elkridge","Elkridge","NE QUADRANT OF OLD WATERLOO RD AT PORT CAPITAL DR","Single Family Attached","30","SFA-MIHU-Offsite","5",,,"(39.1774, -76.7849)"
"SDP-13-030","Golden Fern Hill, Lots 2 Thru 5","2.04","2013-05-14T00:00:00.000","Elkridge","Elkridge","TERMINUS OF GOLDEN FERN COURT","Single Family Detached","4",,,,,"(39.2086, -76.7624)"
"SDP-00-093","BROWN'S ACRE","0.41","2000-04-28T00:00:00.000","Ellicott City","Ellicott City","W SIDE OF CHATHAM RD 600' N OF DUNLOGGIN RD","Single Family Detached","1",,,,,"(39.2659, -76.8336)"
"SDP-05-069","KIRBY PROPERTY","1.132","2005-07-13T00:00:00.000","Elkridge","Elkridge","E SIDE OF KERGER RD","Single Family Detached","1",,,,,"(39.2243, -76.7744)"
"SDP-06-147","THE CEDARS","0.242","2006-10-17T00:00:00.000","Southeast","Southeast","SOUTH SIDE OF LINCOLN DR","Single Family Detached","1",,,,,"(39.1678, -76.7934)"
"SDP-14-082","MONTGOMERY CROSSING PHASE 2","3.34","2015-07-30T00:00:00.000","Established Communities","Elkridge","S SIDE MONTGOMERY RD W OF MARSHALEE DR","Single Family Detached","8",,,,,"(39.2109, -76.7597)"
"SDP-07-038","ELLICOTT GARDENS - PH. 1","3.389","2008-04-24T00:00:00.000","MIHU","Elkridge","WATERLOO ROAD OPPOSITE BARRINGTON CT","APT-MIHU","29",,,,,"(39.2208, -76.8064)"
"SDP-04-068","MARYDELL ROAD PROPERTY","0.347","2004-03-09T00:00:00.000","Ellicott City","Ellicott City","TERMINUS OF MARYDELL RD","Single Family Detached","1",,,,,"(39.2937, -76.8308)"
"SDP-05-142","THE WOODS AT PATAPSCO RIM","0.788","2005-10-12T00:00:00.000","Ellicott City","Ellicott City","SE SIDE OLD FREDERICK RD 700' N ROLLING RIDGE CT","Single Family Detached","1",,,,,"(39.3064, -76.8018)"
"SDP-08-005","HARWOOD PARK","0.137","2007-12-11T00:00:00.000","Elkridge","Elkridge","NE SIDE FOREST AVE SE OF HIGHLAND AVE","Single Family Detached","2",,,,,"(39.1944, -76.7396)"
"SDP-16-033","BARTLETT PROPERTY LOT 2","0.459","2016-03-17T00:00:00.000","Established Communities","Elkridge","S SIDE MONTGOMERY RD W OF RUXTON RD","Single Family Detached","1",,,,,"(39.2105, -76.7561)"
"SDP-13-012","McKenzie's Discovery","0.32","2012-12-07T00:00:00.000","Ellicott City","Ellicott City","W SIDE MCKENZIE RD N OF HANNON CT","Single Family Detached","1",,,,,"(39.305, -76.8452)"
"SDP-12-069","MAPLE LAWN FARMS","2.61","2012-10-12T00:00:00.000","Southeast","Southeast","N SIDE OF RT 216, W SIDE OF MAPLE LAWN BLVD","Single Family Attached","43",,,,,"(39.1511, -76.906)"
"SDP-02-059","HILLTOP ESTATES","1.013","2002-05-30T00:00:00.000","Southeast","Southeast","W SIDE OF SCAGGSVILLE RD N OF HIGH RIDGE RD","Single Family Detached","4",,,,,"(39.1195, -76.8649)"
"SDP-03-133","FLESHMAN PROPERTY","1.443","2003-10-10T00:00:00.000","Elkridge","Elkridge","E SIDE MONTGOMERY RD (MD 103) 300' N OF LYNN LN","Single Family Detached","3",,,,,"(39.2248, -76.7887)"
"SDP-00-131","VILLAGE OF RIVER HILL","2.67","2000-06-29T00:00:00.000","Columbia","Columbia","S SIDE DISTANT THUNDER TRAIL AT TRAILING MOSS GATE","Single Family Detached","8",,,,,"(39.2105, -76.9272)"
"SDP-03-031","BLACKSTONE MANOR","0.597","2003-01-28T00:00:00.000","Elkridge","Elkridge","E SIDE OF DUCKETT'S LN 200' N OF KARA'S WALK","Single Family Detached","2",,,,,"(39.2044, -76.747)"
"SDP-06-056","CALVERT RIDGE","0.37","2006-09-27T00:00:00.000","Elkridge","Elkridge","TERMINUS OF CALVERT DRIVE","Single Family Detached","1",,,,,"(39.2062, -76.7545)"
"SDP-03-120","ABBIE GLEN","1.43","2003-07-31T00:00:00.000","Columbia","Columbia","EAST SIDE OF JERRY'S DR 700' N OF MARIA NOEL DR","Single Family Detached","2",,,,,"(39.206, -76.8771)"
"SDP-04-129","C & M PARTNERSHIP","0.235","2004-12-23T00:00:00.000","Columbia","Columbia","S SIDE OF GUILFORD RD 550' W OF RIDGEVIEW DR","Single Family Detached","1",,,,,"(39.1645, -76.8353)"
"SDP-03-088","WHITE PINES","0.307","2003-04-07T00:00:00.000","Southeast","Southeast","NW SIDE OF PINE TREE RD 200' SW OF GUILFORD RD","Single Family Detached","1",,,,,"(39.1458, -76.8125)"
"SDP-02-132","GARBART PROPERTY","0.909","2002-07-16T00:00:00.000","Columbia","Columbia","E SIDE OF JERRY'S DR 400' N OF TIMOTHY CT","Single Family Detached","2",,,,,"(39.2038, -76.8759)"
"SDP-06-035","ROY O. PETERSON","2.282","2006-03-21T00:00:00.000","Ellicott City","Ellicott City","N SIDE COLLEGE AVE 600' SE OF HIGH CASTLE RD","Single Family Detached","1",,,,,"(39.2531, -76.7806)"
"SDP-14-039","LOCKE PROPERTY","1.229","2014-06-04T00:00:00.000","Established Communities","Elkridge","W SIDE HUNT CLUB RD S OF HUNTER RD","Single Family Detached","3",,,,,"(39.2039, -76.74)"
"SDP-13-046","VILLAGE OF WILDE LAKE REDEVELOPMENT","10.21","2013-09-12T00:00:00.000","Columbia","Columbia","S SIDE TWIN RIVERS RD AT LYNX LN","APT","250",,,,,"(39.2201, -76.8752)"
"SDP-00-026","AUTUMN VIEW","8.73","2000-01-12T00:00:00.000","Ellicott City","Ellicott City","TERMINUS OF DONCASTER DRIVE","Single Family Detached","36",,,,,"(39.2464, -76.7822)"
"SDP-14-019","OXFORD SQUARE ","16.623","2015-04-09T00:00:00.000","ELK - Growth & Revitalization","Elkridge","INTERSECTION OF COCA COLA DR & PARK CIRCLE DR","Single Family Attached","81","SFA-MIHU","15",,,"(39.1837, -76.739)"
"SDP-10-079","Debra Court","6.838","2011-02-08T00:00:00.000","Ellicott City","Ellicott City","NORTH SIDE OF FREDERICK ROAD ABOUT 225' WEST OF JAY DRIVE","Single Family Detached","11",,,,,"(39.2777, -76.8541)"
"SDP-08-026","DUNES VISTAS","4.842","2008-08-25T00:00:00.000","Ellicott City","Ellicott City","TERMINUS OF DUNES DR","Single Family Detached","10",,,,,"(39.2855, -76.8783)"
"SDP-03-103","DONS LANDING","0.337","2003-05-05T00:00:00.000","Columbia","Columbia","SOUTH SIDE OF OLD COLUMBIA RD 600' W OF RIVERWOOD DR","Single Family Detached","1",,,,,"(39.1764, -76.8764)"
"SDP-02-025","ECKERS HOLLOW","8.57","2002-01-11T00:00:00.000","Columbia","Columbia","SE QUAD OF OAKLAND MILLS RD & OLD MONTGOMERY RD","Single Family Detached","33",,,,,"(39.2063, -76.8309)"
"SDP-01-077","VILLAGE OF RIVER HILL","0.383","2001-02-14T00:00:00.000","Columbia","Columbia","N SIDE OF GREAT STAR DR AT RIPPLING WATER WALK","Single Family Detached","1",,,,,"(39.2051, -76.9275)"
"SDP-02-138","FAIRWAY OVERLOOK","8.28","2003-08-25T00:00:00.000","Senior East","Elkridge","WEST SIDE OF THE TERMINUS OF DEBORAH JEAN DRIVE","SFA-Age Restricted","25",,,,,"(39.2037, -76.7587)"
