"operator_id","operator_name","op_strcity","op_strzip","url","op_country","ticket_revenue","private_contract_revenue","advertising_revenue","public_contract_revenue","federal_funding_revenue","state_funding_revenue","local_funding_revenue","federal_state_local","pub_fund_type_1","pub_fund_source_1","pub_fund_prog_1","pub_fund_type_2","pub_fund_source_2","pub_fund_prog_2","pub_fund_type_3","pub_fund_source_3","pub_fund_prog_3","pub_fund_type_4","pub_fund_source_4","pub_fund_prog_4","pub_fund_type_5","pub_fund_source_5","pub_fund_prog_5","pub_fund_type_6","pub_fund_source_6","pub_fund_prog_6","pub_fund_type_7","pub_fund_source_7","pub_fund_prog_7","pub_fund_type_8","pub_fund_source_8","pub_fund_prog_8","vessel_id","vessel_name","uscg_number","in_service","carries_passengers","carries_vehicles","carries_freight","passenger_capacity","vehicle_capacity","fuel_type","fuel_other","typical_speed","year_built","mainhorsepowerahead","mainhorsepowerastern","hullmaterial","hullshape","propulsiontype","selfpropindicator","registered_breadth","registered_depth","registered_length","registered_net_tons","registered_gross_tons","vessel_ownership","vessel_owned_by","vessel_operation","vessel_operated_by","fuel_mileage","ada_accessible","engine_lifespan","census_year_miles","terminal_id","terminal_name","term_city","term_state","term_country","terminal_coordinates","terminal_coordinates_address","terminal_coordinates_city","terminal_coordinates_state","terminal_coordinates_zip","parking","local_bus","intercity_bus","local_rail","intercity_rail","terminal_ownership","terminal_owned_by","terminal_operation","terminal_operated_by","segment_id","seg_length","average_trip_time","season_start_month","season_start_day","season_end_month","season_end_day","route_rates_regulated","route_rate_regulator","passengers","vehicles","avg_daily_brd_pax","avg_daily_brd_veh","vessel1_id","vessel1_name","vessel2_id","vessel2_name","vessel3_id","vessel3_name","segment_name","seg_terminal1_id","seg_terminal2_id","seg_type","serves_nps","terminal_name1","term_city1","term_state1","term_country1","terminal_coordinates1","terminal_coordinates1_address","terminal_coordinates1_city","terminal_coordinates1_state","terminal_coordinates1_zip","parking1","local_bus1","intercity_bus1","local_rail1","intercity_rail1","terminal_ownership1","terminal_owned_by1","terminal_operation1","terminal_operated_by1","terminal_name2","term_city2","term_state2","term_country2","terminal_coordinates2","terminal_coordinates2_address","terminal_coordinates2_city","terminal_coordinates2_state","terminal_coordinates2_zip","parking2","local_bus2","intercity_bus2","local_rail2","intercity_rail2","terminal_ownership2","terminal_owned_by2","terminal_operation2","terminal_operated_by2","uscg_number1","in_service1","carries_passengers1","carries_vehicles1","carries_freight1","passenger_capacity1","vehicle_capacity1","fuel_type1","fuel_other1","typical_speed1","year_built1","mainhorsepowerahead1","mainhorsepowerastern1","hullmaterial1","hullshape1","propulsiontype1","selfpropindicator1","registered_breadth1","registered_depth1","registered_length1","registered_gross_tons1","registered_net_tons1","vessel_ownership1","vessel_owned_by1","vessel_operation1","vessel_operated_by1","fuel_mileage1","ada_accessible1","engine_lifespan1","census_year_miles1","uscg_number2","in_service2","carries_passengers2","carries_vehicles2","carries_freight2","passenger_capacity2","vehicle_capacity2","fuel_type2","fuel_other2","typical_speed2","year_built2","mainhorsepowerahead2","mainhorsepowerastern2","hullmaterial2","hullshape2","propulsiontype2","selfpropindicator2","registered_breadth2","registered_depth2","registered_length2","registered_gross_tons2","registered_net_tons2","vessel_ownership2","vessel_owned_by2","vessel_operation2","vessel_operated_by2","fuel_mileage2","ada_accessible2","engine_lifespan2","census_year_miles2","uscg_number3","in_service3","carries_passengers3","carries_vehicles3","carries_freight3","passenger_capacity3","vehicle_capacity3","fuel_type3","fuel_other3","typical_speed3","year_built3","mainhorsepowerahead3","mainhorsepowerastern3","hullmaterial3","hullshape3","propulsiontype3","selfpropindicator3","registered_breadth3","registered_depth3","registered_length3","registered_gross_tons3","registered_net_tons3","vessel_ownership3","vessel_owned_by3","vessel_operation3","vessel_operated_by3","fuel_mileage3","ada_accessible3","engine_lifespan3","census_year_miles3","surveyyear"
"379","N.C. Department of Transportation Ferry Division","Manns Harbor","27953","https://ferry.ncdot.gov","United States","5.3","0.39","0","0","0","94.31","0","1","1","North Carolina Department of Transportation","General Operations Appropriations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-79.180571 35.47995)",,,"NC",,,,,,,,,,,"1969","6","30","1","1","12","31","1","North Carolina Board of Transportation","35258","25471","97","70","465","Gov. Daniel Russell",,,,,"Bayview - Aurora","400","398","1","0","Bayview","Bayview","NC","United States","POINT (-76.740742 35.427991)",,,,,"1","0","0","0","0","0","North Carolina Department of Transportation","0","North Carolina Department of Transportation - Ferry","Aurora","Aurora","NC","United States","POINT (-76.748298 35.377252)",,,,,"0","0","0","0","0","0","North Carolina Department of Transportation","0","North Carolina Department of Transportation - Ferry","978475","1","1","1","0","300","38","1",,"8.5","1993","950","950","8","5","11","1","44","11","172.8","469","150","0","North Carolina Department of Transportation","0","North Carolina Department of Transportation - Ferry","2.79","1","30","29971",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"384","Washington State Ferries","Seattle","98121","www.wsdot.wa.gov/ferries","United States","72.7","1.3","0.3","0.1",,"25.6",,"1","0","Department of Homeland Security",,"0","Federal Transit Administration","5307 Urbanized Area Funds (Capital)","0","Federal Transit Administration","5309 Capital Program Funds (Capital)","0","Federal Transit Administration","5337 MAP-21 State of Good Repair (Capital)","0","US Department of Transportation","Other Grant Programs","1","Washington State","Gasoline Taxes (Operating and Capital)","1","Washington State","Motor Vehicle License Tax and Fees (Operating and Capital)","1","Washington State","MultiModal Accounting (Operating)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-120.467672 47.517368)",,,"WA",,,,,,,,,,,"548","4.1","35","1","1","12","31","1","Washington State Transportation Commission","425213","263562","1165","722","354","Issaquah","348","Tillikum","347","Cathlamet","Fauntleroy - Southworth","522","551","1","0","Fauntleroy","Seattle","WA","United States","POINT (-122.396582 47.523179)",,,,,"1","1","0","0","0","0","Washington State Ferries","0","Washington State Ferries","Southworth","Port Orchard","WA","United States","POINT (-122.495819 47.512985)",,,,,"1","1","0","0","0","0","Washington State Ferries","0","Washington State Ferries","624022","1","1","1","1","1200","124","1",,"16","1979","5000",,"8","5","11","1","78.8","23.4","301.5","2469","1739","0","Washington State Ferries","1","Washington State Ferries","104","1","60","37737","278437","1","1","1","1","1140","87","1",,"13","1959","2500",,"8","5","9","1","73","23.8","298","2069","1407","0","Washington State Ferries","0","Washington State Ferries","87","1","60","30511","636551","1","1","1","1","1200","144","1",,"16","1981","5000",,"8","5","11","1","78.7","23.4","301.4","2477","1772","0","Washington State Ferries","0","Washington State Ferries","100","1","60","50847","2016"
"379","N.C. Department of Transportation Ferry Division","Manns Harbor","27953","https://ferry.ncdot.gov","United States","5.3","0.39","0","0","0","94.31","0","1","1","North Carolina Department of Transportation","General Operations Appropriations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-79.180571 35.47995)",,,"NC",,,,,,,,,,,"1974","0.12","3","1","1","12","31","1","North Carolina Board of Transportation","1514","1160","4.16","3.19","468","San Souci",,,,,"Woodward - Sans Souci","422","418","1","0","Woodward","Windsor","NC","United States","POINT (-76.817552 35.911273)",,,,,"0","0","0","0","0","0","North Carolina Department of Transportation","0","North Carolina Department of Transportation - Division 1","Sans Souci","Windsor","NC","United States","POINT (-76.817596 35.913056)",,,,,"1","0","0","0","0","0","North Carolina Department of Transportation","0","North Carolina Department of Transportation - Division 1",,"1","1","1","0","15","2","1",,,,,,,,,"2",,,,,,"0","North Carolina Department of Transportation","0","North Carolina Department of Transportation - Ferry",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"210","Hatton Ferry","Scottsville","24590","http://thehattonferry.org","United States",,"90",,,,,"10","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-78.45822 37.542699)",,,"VA",,,,,,,,,,,"1275","0.1","15","4","1","10","31","2",,"1000","100","20","2","1019","Hatton Ferry",,,,,"Bulhinghame Landing - Albemarle Landing","499","498","1","0","Bulhinghame Landing","Scottsville","VA","United States","POINT (-78.512278 37.758237)",,,,,"1","0","0","0","0","1","Hatton Ferry","1","Hatton Ferry","Albemarle Landing","Scottsville","VA","United States","POINT (-78.511937 37.756832)",,,,,"1","0","0","0","0","1","Hatton Ferry","1","Hatton Ferry","991081","1","1","1","0","6","2","5","Man Powered",,"1985",,,,,,"2","18","3","85","38","38","1","Hatton Ferry","1","Hatton Ferry",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"141","New York New Jersey Rail LLC. (NYNJR)","Jersey City","07305","http://www.nynjr.com","United States",,,,,,,,"0","0","Federal Highway Administration",,"1","New York State Department of Transportation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-74.386686 40.104655)",,,"NJ",,,,,,,,,,,"3038","4","45","1","1","12","31","2",,,,,,"1289","Carfloat #478",,,,,"Greenville Yard - 65th Street Rail Yard","339","942","2","0","Greenville Yard","Jersery City","NJ","United States","POINT (-74.075661 40.677601)",,,,,"0","0","0","0","0","1","Conrail","1","NYNJR","65th Street Rail Yard","Brooklyn","NY","United States","POINT (-74.028859 40.644673)",,,,,"0","0","0","0","0","0","NYCEDC","1","NYNJR",,,"0","0","1",,,"0",,,,,,,,,"2",,,,,,"1","New York New Jersey Rail, LLC","1","New York New Jersey Rail, LLC",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"18","Cross Sound Ferry Services Inc.","New London","06322","http://www.longislandferry.com","United States","100",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,"201","North Star","515290","1","1","1","1","16","33","1",,"12","1965","1500","1500","8","5","11","1","38","11.6","157.9","162","238","1",,"1",,"60","0",,"650",,,,,,"POINT (-72.651713 41.544654)",,,"CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"106","Alaska Marine Highway System","Ketchikan","99901","http://www.dot.state.ak.us/amhs","United States","30.9",,,,"0.5","68.6",,"1","0","Federal Highway Administration","Ferry Boat Program Fund","1","State of Alaska","Alaska Marine Highway System Operation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-147.738891 64.836661)",,,"AK",,,,,,,,,,,"1685","78","300","3","2","12","26","1","Alaska Department of Transportation and public facilities (Alaska DOT&&PF)","2680","556","86","18","853","Chenega","162","Leconte","12","Aurora","Juneau - Angoon","43","30","1","0","Juneau/Auke Bay","Juneau","AK","United States","POINT (-134.684837 58.381569)",,,,,"1","0","0","0","0","0","State of Alaska","0","Alaska Marine Highway","Angoon","Angoon","AK","United States","POINT (-134.567169 57.472628)",,,,,"0","0","0","0","0","0","State of Alaska","0","Alaska Marine Highway","1166054","1","1","1","1","210","31","1",,"32","2005","19310","5","1","5","18","1","59.1","17.7","219.6","1333","827","0","State of Alaska","0","Alaska Marine Highway","600","1","50","25151","555601","1","1","1","1","225","33","1",,"14.5","1974","4300","3440","8","5","11","1","57.4","19","217.5","1328","566","0","State of Alaska","0","Alaska Marine Highways","188","1","50","30298","582567","1","1","1","1","250","33","1",,"14.5","1977","4300","4300","8","5","11","1","57.4","19","217.5","1280","453","0","State of Alaska","0","Alaska Marine Highway","190","1","50","54175","2016"
"23","Delaware DOT","Georgetown","19947","http://www.state.de.us","United States","0","0","0","0","0","100","0","1","1","Delaware Department of Transportation","Maintenance and operations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-75.574561 39.008676)",,,"DE",,,,,,,,,,,"756","0.1","5","1","1","12","31","0",,,"29580",,"81","1076","Tina Fallon",,,,,"Bethel - Woodland Ferry","121","123","1","0","Bethel","Bethel","DE","United States","POINT (-75.656212 38.599257)",,,,,"1","0","0","0","0","0","State","0","State","Woodland Ferry","Woodland Ferry","DE","United States","POINT (-75.657366 38.600206)",,,,,"1","0","0","0","0","0","State","0","State","1206170","1","1","1","0","50","6","1",,"3","2008","300","150","8","4","6","1","25.3","4.5","64.8","49","39","0","Delaware Department of Transportation","0","Delaware Department of Transportation",,"0","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"122","Bay State Cruise Company","Boston","02210","http://www.baystatecruisecompany.com","United States","50","50",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-72.085064 42.268546)",,,"MA",,,,,,,,,,,"3017","7","50","5","15","10","15","0",,"40000",,"266",,"197","Governor","945","Provincetown III","222","Provincetown II","MacMillian Pier - World Trade Center Boston","926","276","1","0","MacMillian Pier","Provincetown","MA","United States","POINT (-70.181432 42.049212)",,,,,"0","0","0","0","0","0","Town","0",,"World Trade Center Boston","Boston","MA","United States","POINT (-71.041481 42.351089)",,,,,"1","1","1","1","1","0","Massport","1",,,,,,,,,"0",,,,"3200","3200","8","5","11","1",,,,,,,"Woods Hole Martha's Vineyard and Nantucket Steamship","0","Woods Hole Martha's Vineyard and Nantucket Steamship",,,,,"1154469","1","1","0","0","149","0","1",,"29","2004","2700","5","1","5","11","1","29.9","11","90.9","90","61","1",,"1",,"135","0",,"620000","626239","1","1","0","0","1137","0","1",,"16","1980","1900",,"8","5","11","1","32","7.7","176.8","96","65","1",,"1",,"120","0",,"300000","2016"
"11","Chouteau County","Fort Benton","59442","www.visitmt.com/listings/general/public-access-site/carter-ferry.html","United States",,,,,,,"100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-109.430168 47.062617)",,,"MT",,,,,,,,,,,"2068","0.09","0","5","30","11","1","0",,,"616","7","5.8","710","Carter Ferry","711","Virgelle Ferry",,,"Virgelle - Geraldine","329","327","1","0","Virgelle","Loma","MT","United States","POINT (-110.253313 48.001759)",,,,,"0","0","0","0","0","0","Chouteau County","0","Chouteau County","Geraldine","Loma","MT","United States","POINT (-110.254311 48.00058)",,,,,"0","0","0","0","0","0","Chouteau County","0","Chouteau County","34820","1","0","1","0",,"1","1",,"2","2004",,,,,,"2","22","1.5","50","13","13","0","Chouteau County","0","Chouteau County",,"1","30",,"34838","1","0","1","0",,"1","1",,"2","2004",,,,,,"2","22","1.5","50","13","13","0","Chouteau County","0","Chouteau County",,"1","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"3","Casco Bay Island Transit District","Portland","04112","http://www.cascobaylines.com","United States","73.5","8.5","0","0","14","4","0","1","0","Federal Highway Administration","Surface Transportation Program","0","Federal Transit Administration","5307 Urbanized Area Formula Funds","0","Federal Transit Administration","5337 State of Good Repair Funds","1","Maine Department of Transportation","5307 Urbanized Area Formula Funds","1","Maine Department of Transportation","5311 Rural Area Formula Funds","1","Maine Department of Transportation","Rural Transportation Assistance Program",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-68.986647 45.252223)",,,"ME",,,,,,,,,,,"1828","5.09","33","1","1","12","31","1","Public Utilities Commission","52284","23","143","0.06","387","Maquoit","1236","Wabanaki","756","Aucocisco","Long Island - Casco Bay Ferry Terminal","227","235","1","0","Long Island","Town of Long Island","ME","United States","POINT (-70.165196 43.691818)",,,,,"1","0","0","0","0","0","Maine Department of Transportation","0","Casco Bay Island Transit","Casco Bay Ferry Terminal","Portland","ME","United States","POINT (-70.247779 43.656328)",,,,,"1","1","1","0","0","0","City of Portland, Maine","0","Casco Bay Island Transit","1023852","1","1","0","1","399","0","1",,"9.5","1994","400",,"8","5","11","1","30","10.5","90.6","93","63","0","Casco Bay Island Transit","0","Casco Bay Island Transit","18.5","1","35","29219","1246995","1","1","0","1","398","0","1",,"10","2013","900","800","8","4","11","1","31","8.7","102.3","68","47","0","Casco Bay Island Transit","0","Casco Bay Island Transit","14","1","35","16809","1164653","1","1","0","1","399","0","1",,"10","2005","900","900","8","5","11","1","31.1","8.8","103.8","56","38","0","Casco Bay Island Transit","0","Casco Bay Island Transit","14","1","35","16272","2016"
"87","State of Maine","Rockland","04841-0645","http://www.maine.gov/mdot/msfs/index.htm","United States","51","0","0","0","49","0","0","1","0",,"Highway Fund",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-68.986647 45.252223)",,,"ME",,,,,,,,,,,"1836","6","40","1","1","12","31","1","Maine State Department of Transportation","35757","15253",,,"721","M/V Captain Henry Lee","118","M/V Gov Curtis","731","M/V Everett Libby","Swan's Island - Bass Harbor","239","212","1","0","Swan's Island","Swan's Island","ME","United States","POINT (-68.423712 44.181192)",,,,,"1","0","0","0","0","0",,"0",,"Bass Harbor","Bass Harbor","ME","United States","POINT (-68.348631 44.234855)",,,,,"1","0","0","0","0","0",,"0",,"982982","1","1","1","1","221","17","1",,"11","1992","924","924","8","5","11","1","36","12","127","288","86","1","Maine State Ferry Service","1","Maine State Ferry Service","26.6","1","30","24024","515310","1","1","1","1","221","17","1",,"11","1968","804",,"8","5","11","1","36","10.8","123.2","303","206","1","Maine State Ferry Service","1","Maine State Ferry Service","26.6","1","30",,"280585","1","1","1","1","175","12","1",,"11","1960","364",,"8","5","11","1","28","9.3","104.8","198","134","1","Maine State Ferry Service","1","Maine State Ferry Service","20","1","30","1472","2016"
"106","Alaska Marine Highway System","Ketchikan","99901","http://www.dot.state.ak.us/amhs","United States","30.9",,,,"0.5","68.6",,"1","0","Federal Highway Administration","Ferry Boat Program Fund","1","State of Alaska","Alaska Marine Highway System Operation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-147.738891 64.836661)",,,"AK",,,,,,,,,,,"392","67","300","5","16","9","12","1","Alaska Department of Transportation and public facilities (Alaska DOT&&PF)","1717","405","90","21","853","Chenega",,,,,"Sitka - Angoon","58","30","1","0","Sitka","Sitka","AK","United States","POINT (-135.381261 57.12938)",,,,,"1","1","0","0","0","0","State of Alaska","0","Alaska Marine Highway","Angoon","Angoon","AK","United States","POINT (-134.567169 57.472628)",,,,,"0","0","0","0","0","0","State of Alaska","0","Alaska Marine Highway","1166054","1","1","1","1","210","31","1",,"32","2005","19310","5","1","5","18","1","59.1","17.7","219.6","1333","827","0","State of Alaska","0","Alaska Marine Highway","600","1","50","25151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"76","Lake Chelan Boat Company","Chelan","98816","http://ladyofthelake.com","United States","85","15","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-120.467672 47.517368)",,,"WA",,,,,,,,,,,"506","10.2","45","1","1","12","31","1","Washington Utilities and Transportation Commission",,,,,"159","Lady Express","160","Lady of the Lake II",,,"Stehekin Landing - Lucerne Dock","552","535","1","1","Stehekin Landing","Stehekin","WA","United States","POINT (-120.657614 48.308908)",,,,,"1","1","0","0","0","0","NPS","0","USFS","Lucerne Dock","Chelan","WA","United States","POINT (-120.598886 48.201447)",,,,,"0","1","0","0","0","0","USFS","0","USFS","966501","1","1","0","1","150",,"1",,"24.88","1989",,,"1","4","26","1","21","8.5","64.5","77","61","1",,"1",,"49.5","1",,"20200","693743","1","1","0","1","285",,"1",,"13.03","1976",,,,,,"2","14","8","40","30","24","1",,"1",,"29","1",,"13700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"378","Kentucky Transportation Cabinet - Kentucky Ferryboat Operations","Frankfort","40622","http://transportation.ky.gov/Ferries","United States",,,,,,"100",,"1","1","Kentucky Transportation Cabinet","State Highway Plan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-84.774043 37.64591)",,,"KY",,,,,,,,,,,"1802","0.25","4","1","1","12","31","0",,"22","35254","0.06","96.5","708","Sloan","1184","Ella Shade","1185","Falcon","McMillian Landing, East - McMillian Landing, West","648","178","1","0","McMillian Landing, East","Tompkinsville","KY","United States","POINT (-85.566261 36.689154)",,,,,"1","0","0","0","0","0","Kentucky Transportation Cabinet","0","Kentucky Transportation Cabinet","McMillian Landing, West","Tompkinsville","KY","United States","POINT (-85.567314 36.688457)",,,,,"1","0","0","0","0","0","Kentucky Transportation Cabinet","0","Kentucky Transportation Cabinet","1219943","1","0","1","0","50","3","5","tug","2","2010",,,"8","1","26","0","19","4","64","40","40","0","Kentucky Transportation Cabinet","0","Kentucky Transportation Cabinet",,"1","50","1825",,"1","0","0","0","0","0","1",,,,,,,,,"2",,,,,,"0","Kentucky Transportation Cabinet","0","Kentucky Transportation Cabinet",,"0",,,,"1","0","0","0","0","0","1",,"2","1999",,,,,,"2",,,,,,"0","Kentucky Transportation Cabinet","0","Kentucky Transportation Cabinet","1.5","0","25","125","2016"
"130","Boston Harbor Cruises LLC","Boston","02110","http://www.bostonharborcruises.com/boston-commuter-boat-services","United States","100",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,"740","Bunker Hill","634370","1","1","0","0","36",,"1",,"15","1981","330",,"1","5","11","1","14.1","6.2","40.9","15","22","1","Boston Harbor Cruises","1","Boston Harbor Cruises",,"0",,,,,,,,"POINT (-72.085064 42.268546)",,,"MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"278","Isle Au Haut Boat Services","Stonington","04681","http://www.isleauhaut.com","United States",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-68.986647 45.252223)",,,"ME",,,,,,,,,,,"976","9.5","50","6","1","9","30","0",,,,,,"1048","Mink","1049","Miss Lizzie",,,"Stonington Ferry Terminal - Duck Harbor","238","218","1","0","Stonington Ferry Terminal","Stonington","ME","United States","POINT (-68.659799 44.154018)",,,,,"1","0","0","0","0","1",,"1",,"Duck Harbor","Isle au Haut","ME","United States","POINT (-68.652969 44.029064)",,,,,"0","0","0","0","0","0","Acadia National Park","0","Acadia National Park","646801","1","1","0","1","62",,"1",,"10","1981","454","380","3","5","11","1","15.1","7.4","41.7","34","27","1",,"1",,"8.5","1",,"7702","509268","1","1","0","1",,,"1",,"10","1967","250",,"9","5","11","1","14.4","5.2","49","20","13","1",,"1",,"8.5","1",,"3384",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"21","Davis Park Ferry Co.","Patchogue","11772","http://www.davisparkferry.com/index.htm","United States","100",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-75.544286 42.826892)",,,"NY",,,,,,,,,,,"3047","5.5","30","5","15","10","15","1","Suffolk County","14164",,,,"180","Marquette","413","Quaiapen",,,"Watch Hill - NPS Ferry Terminal","394","379","1","1","Watch Hill","Fire Island","NY","United States","POINT (-72.98958 40.692305)",,,,,"0","0","0","0","0","0","National Park Service","1",,"NPS Ferry Terminal","Patchogue","NY","United States","POINT (-73.016799 40.749158)",,,,,"1","0","0","0","0","0","Town of Brookhaven","1",,"603392","1","1","0","0","150",,"1",,"16","1978","1100","1100","1","5","11","1","22","7.1","62.3","55","37","1",,"2",,"44","1","38",,"509568","1","1","0","0","215",,"1",,"13","1966","900","900","8","5","11","1","20.3","7.5","63.7","87","64","1",,"2",,"40","1","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"354","Island Ferry Adventures","Beaufort","28516","http://www.islandferryadventures.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-79.180571 35.47995)",,,"NC",,,,,,,,,,,"1880","1.5","15","1","1","12","31","1","North Carolina Utilities Commission","1987",,,,"1138","Outer Banks Ferry II",,,,,"Bird Shaol - Beaufort","903","853","1","0","Bird Shaol","Beaufort","NC","United States","POINT (-76.667601 34.715148)",,,,,"0","0","0","0","0","0","Rachel Carson Reserve","0",,"Beaufort","Beaufort","NC","United States","POINT (-76.663259 34.714996)",,,,,"1","0","0","0","0","0","Town","0",,,"1","1","0","0",,,"2",,,,,,,,,"6","8.5","0.5","27.9","0","0","1",,"0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"384","Washington State Ferries","Seattle","98121","www.wsdot.wa.gov/ferries","United States","72.7","1.3","0.3","0.1",,"25.6",,"1","0","Department of Homeland Security",,"0","Federal Transit Administration","5307 Urbanized Area Funds (Capital)","0","Federal Transit Administration","5309 Capital Program Funds (Capital)","0","Federal Transit Administration","5337 MAP-21 State of Good Repair (Capital)","0","US Department of Transportation","Other Grant Programs","1","Washington State","Gasoline Taxes (Operating and Capital)","1","Washington State","Motor Vehicle License Tax and Fees (Operating and Capital)","1","Washington State","MultiModal Accounting (Operating)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-120.467672 47.517368)",,,"WA",,,,,,,,,,,"1543","7.5","35","1","1","12","31","1","Washington State Transportation Commission","3180964","978850","8715","2682","340","PUYALLUP","339","Wenatchee","342","Tacoma","Colman Dock/Pier 52 - Bainbridge","591","558","1","0","Colman Dock/Pier Fifty-two","Seattle","WA","United States","POINT (-122.339791 47.602031)",,,,,"1","1","0","0","0","0","Washington State Ferries","0","Washington State Ferries","Bainbridge","Bainbridge Island","WA","United States","POINT (-122.509402 47.622504)",,,,,"1","1","0","0","0","0","Washington State Ferries","0","Washington State Ferries","1061310","1","1","1","1","2500","202","1",,"18","1998","16000","16000","8","5","9","1","89.8","25.8","440","3926","2066","0","Washington State Ferries","0","Washington State Ferries","234","1","60","62959","1061309","1","1","1","1","2500","202","1",,"18","1998","16000",,"8","5","9","1","89.8","25.8","440","3926","2066","0","Washington State Ferries","0","Washington State Ferries","266","1","60","65225","1052576","1","1","1","1","2500","202","1",,"18","1997","16000",,"8","5","9","1","89.8","25.8","440","3926","2066","0","Washington State Ferries","0","Washington State Ferries","286","1","60","20871","2016"
