"permitnumber","permittype","companycompany","address","cross_street","start_date","end_date"
"CBP11516","Crane, Boom, Pump Truck"," NAUSET CONSTRUCTION CORP","Corporal Mcternan St
Cambridge, MA 
(42.366794, -71.106006)","Pearl St","2009-08-14T00:00:00.000","2009-08-14T00:00:00.000"
"CBP11448","Crane, Boom, Pump Truck"," S&F Concrete Contractors","1131 Massachusetts Ave
Cambridge, MA 
(42.370913, -71.113972)",,"2009-06-12T00:00:00.000","2009-06-12T00:00:00.000"
"CBP10982","Crane, Boom, Pump Truck"," G&m Trucking","3 Channing Pl
Cambridge, MA 
(42.377772, -71.136567)",,"2008-05-28T00:00:00.000","2008-05-28T00:00:00.000"
"CBP10908","Crane, Boom, Pump Truck"," NES Rentals","Fulkerson St
Cambridge, MA 
(42.369176, -71.087574)","Binney St","2008-04-21T00:00:00.000","2008-04-25T00:00:00.000"
"CBP13631","Crane, Boom, Pump Truck"," Nappy Crane","269 Harvard St
Cambridge, MA 
(42.368716, -71.10286)",,"2013-11-22T00:00:00.000","2013-11-22T00:00:00.000"
"CBP11261","Crane, Boom, Pump Truck"," Tree Specialist Inc","46 Foster St
Cambridge, MA 
(42.375872, -71.129408)",,"2008-12-29T00:00:00.000","2008-12-29T00:00:00.000"
"CBP11502","Crane, Boom, Pump Truck"," SHAWMUT DESIGN & CONSTRUCTION","45 Bow St
Cambridge, MA 
(42.371611, -71.11687)",,"2009-08-03T00:00:00.000","2009-08-07T00:00:00.000"
"CBP13366","Crane, Boom, Pump Truck"," Acme Waterproofing","Third St
Cambridge, MA 
(42.364943, -71.082818)","Thorndike St","2013-06-27T00:00:00.000","2013-06-27T00:00:00.000"
"CBP11133","Crane, Boom, Pump Truck"," Admiral Building Products INC","12 Arrow St
Cambridge, MA 
(42.370963, -71.114251)",,"2008-09-09T00:00:00.000","2008-09-09T00:00:00.000"
"CBP13747","Crane, Boom, Pump Truck"," Triple G Scaffold","650 East Kendall St
Cambridge, MA 
(42.364531, -71.081115)",,"2014-02-11T00:00:00.000","2014-02-11T00:00:00.000"
"CBP13547","Crane, Boom, Pump Truck"," Bosco Crane","678 Massachusetts Ave
Cambridge, MA 
(42.365725, -71.104316)",,"2013-10-02T00:00:00.000","2013-10-03T00:00:00.000"
"CBP11644","Crane, Boom, Pump Truck"," RPM Restoration & Waterproofing, LLC","1 Brattle Sq
Cambridge, MA 
(42.373055, -71.121215)",,"2009-11-08T00:00:00.000","2009-11-13T00:00:00.000"
"CBP11579","Crane, Boom, Pump Truck"," Consigli Construction Company","180 Massachusetts Ave
Cambridge, MA 
(42.360904, -71.096155)",,"2009-09-30T00:00:00.000","2009-10-02T00:00:00.000"
"CBP13383","Crane, Boom, Pump Truck"," J.A. Miara","118 Magazine St
Cambridge, MA 
(42.359697, -71.110391)",,"2013-07-02T00:00:00.000","2013-07-02T00:00:00.000"
"CBP11262","Crane, Boom, Pump Truck"," Pellitter & Sons, Inc","39 Jfk St
Cambridge, MA 
(42.37276, -71.120036)",,"2008-12-23T00:00:00.000","2008-12-23T00:00:00.000"
"CBP12999","Crane, Boom, Pump Truck"," Batten Brothers","36 Jfk St
Cambridge, MA 
(42.372759, -71.119946)",,"2012-09-26T00:00:00.000","2012-09-26T00:00:00.000"
"CBP13003","Crane, Boom, Pump Truck"," G & R Construction","14 Arrow St
Cambridge, MA 
(42.371073, -71.114572)",,"2012-10-01T00:00:00.000","2012-10-05T00:00:00.000"
"CBP10874","Crane, Boom, Pump Truck"," Shaugnessy & Ahern","1 Rogers St
Cambridge, MA 
(42.365747, -71.076926)",,"2008-03-14T00:00:00.000","2008-03-14T00:00:00.000"
"CBP11567","Crane, Boom, Pump Truck"," Consigli Construction Company","Cambridge St
Cambridge, MA 
(42.375469, -71.114299)","Trowbridge St","2009-09-18T00:00:00.000","2009-09-18T00:00:00.000"
"CBP13482","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","1 Cambridge Ctr
Cambridge, MA 
(42.362894, -71.085122)",,"2013-08-29T00:00:00.000","2013-08-29T00:00:00.000"
"CBP13722","Crane, Boom, Pump Truck"," G&M Trucking","21 Otis St
Cambridge, MA 
(42.370027, -71.077597)",,"2014-02-01T00:00:00.000","2014-02-01T00:00:00.000"
"CBP11352","Crane, Boom, Pump Truck"," Shaugnessy & Ahern","Massachusetts Ave
Cambridge, MA 
(42.393435, -71.125779)","Wendell St","2009-04-14T00:00:00.000","2009-04-14T00:00:00.000"
"CBP10969","Crane, Boom, Pump Truck"," Shaugnessy AmQuip, LLC","95 Mt Auburn St
Cambridge, MA 
(42.372676, -71.120329)",,"2008-05-21T00:00:00.000","2008-05-21T00:00:00.000"
"CBP10912","Crane, Boom, Pump Truck"," J Moriarty & Assoc.","45 Sidney St
Cambridge, MA 
(42.361687, -71.101089)",,"2008-04-14T00:00:00.000","2008-04-14T00:00:00.000"
"CBP11702","Crane, Boom, Pump Truck"," Frazer Construction Corp.","60 Brattle St
Cambridge, MA 
(42.374557, -71.122082)",,"2009-12-28T00:00:00.000","2009-12-30T00:00:00.000"
"CBP11734","Crane, Boom, Pump Truck"," PHOENIX BAY STATE CONSTRUCTION","150 Albany St
Cambridge, MA 
(42.359883, -71.098069)",,"2010-02-08T00:00:00.000","2010-02-08T00:00:00.000"
"CBP13500","Crane, Boom, Pump Truck"," KNAPPY CRANE  Nappy Crane","614 Massachusetts Ave
Cambridge, MA 
(42.365124, -71.103284)",,"2013-09-13T00:00:00.000","2013-09-13T00:00:00.000"
"CBP13464","Crane, Boom, Pump Truck"," Brownstone Masonry & Restoration","77 Massachusetts Ave
Cambridge, MA 
(42.358965, -71.093475)",,"2013-08-17T00:00:00.000","2013-08-17T00:00:00.000"
"CBP13751","Crane, Boom, Pump Truck"," Marr Equipment","Binney St
Cambridge, MA 
(42.365288, -71.078979)","Second St","2014-02-11T00:00:00.000","2014-02-28T00:00:00.000"
"CBP11025","Crane, Boom, Pump Truck"," Maverick Construction","Webster Ave
Cambridge, MA 
(42.369845, -71.093324)","York St","2008-06-11T00:00:00.000","2008-06-11T00:00:00.000"
"CBP12842","Crane, Boom, Pump Truck"," JOHN MORIARTY & ASSOC","610 Main St
Cambridge, MA 
(42.362922, -71.093153)",,"2012-07-09T00:00:00.000","2012-07-09T00:00:00.000"
"CBP13425","Crane, Boom, Pump Truck"," J.L. Marshall & Sons","75 Binney St
Cambridge, MA 
(42.365381, -71.079476)",,"2013-07-29T00:00:00.000","2013-07-29T00:00:00.000"
"CBP13595","Crane, Boom, Pump Truck"," Belcastro Brothers","83 Brattle St
Cambridge, MA 
(42.375736, -71.123812)",,"2013-11-04T00:00:00.000","2013-11-07T00:00:00.000"
"CBP13448","Crane, Boom, Pump Truck"," HALLAMORE CORPORATION","7 Cambridge Ctr
Cambridge, MA 
(42.364294, -71.088412)",,"2013-08-10T00:00:00.000","2013-08-10T00:00:00.000"
"CBP13476","Crane, Boom, Pump Truck"," Walsh Brothers, Inc","250 Massachusetts Ave
Cambridge, MA 
(42.361474, -71.097146)",,"2013-08-26T00:00:00.000","2013-08-27T00:00:00.000"
"CBP11552","Crane, Boom, Pump Truck"," City Crane","1131 Massachusetts Ave
Cambridge, MA 
(42.370913, -71.113972)",,"2009-09-18T00:00:00.000","2009-09-18T00:00:00.000"
"CBP11505","Crane, Boom, Pump Truck"," Consigli Construction Company","180 Massachusetts Ave
Cambridge, MA 
(42.360904, -71.096155)",,"2009-08-06T00:00:00.000","2009-08-07T00:00:00.000"
"CBP11436","Crane, Boom, Pump Truck"," Martin J. Seymour","92 Hampshire St
Cambridge, MA 
(42.368876, -71.09497)",,"2009-06-03T00:00:00.000","2009-06-03T00:00:00.000"
"CBP13196","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","1 Hampshire St
Cambridge, MA 
(42.369424, -71.095572)",,"2013-02-02T00:00:00.000","2013-02-02T00:00:00.000"
"CBP11122","Crane, Boom, Pump Truck"," LJ Heavy Hauling & Rigging, Inc","Ames St
Cambridge, MA 
(42.361465, -71.088295)","Amherst St","2008-08-20T00:00:00.000","2008-08-21T00:00:00.000"
"CBP13550","Crane, Boom, Pump Truck"," Maltby & Company","Dinsmore Ct
Cambridge, MA 
(42.375022, -71.128699)","Willard St","2013-10-04T00:00:00.000","2013-10-04T00:00:00.000"
"CBP13513","Crane, Boom, Pump Truck"," United Rentals","7 Cambridge Ctr
Cambridge, MA 
(42.364294, -71.088412)",,"2013-09-21T00:00:00.000","2013-09-21T00:00:00.000"
"CBP13375","Crane, Boom, Pump Truck"," BarrettTree Service East, Inc.","Russell St
Cambridge, MA 
(42.392794, -71.122363)","Massachusetts Ave","2013-06-27T00:00:00.000","2013-06-27T00:00:00.000"
"CBP11173","Crane, Boom, Pump Truck"," Marr Equipment","Holyoke St
Cambridge, MA 
(42.3723, -71.11844)",,"2008-10-10T00:00:00.000","2008-10-10T00:00:00.000"
"CBP13642","Crane, Boom, Pump Truck"," S&R Construction","1 Harvard Sq
Cambridge, MA 
(42.373988, -71.118956)",,"2013-12-04T00:00:00.000","2013-12-04T00:00:00.000"
"CBP11224","Crane, Boom, Pump Truck"," Haul Away Dumpster","195 Green St
Cambridge, MA 
(42.363814, -71.102565)",,"2008-11-18T00:00:00.000","2008-11-18T00:00:00.000"
"CBP11205","Crane, Boom, Pump Truck"," Conservation Heating and Cooling Inc.  Baldwin Crane","2000 Massachusetts Ave
Cambridge, MA 
(42.390443, -71.121304)",,"2008-10-23T00:00:00.000","2008-10-23T00:00:00.000"
"CBP11517","Crane, Boom, Pump Truck"," Maltby Tree Experts","22 Highland St
Cambridge, MA 
(42.379202, -71.132959)",,"2009-08-13T00:00:00.000","2009-08-13T00:00:00.000"
"CBP11080","Crane, Boom, Pump Truck"," Shaugnessy AmQuip, LLC","Ellery St
Cambridge, MA 
(42.372155, -71.110109)","Broadway","2008-07-22T00:00:00.000","2008-07-24T00:00:00.000"
"CBP13774","Crane, Boom, Pump Truck"," Bosco Crane","2 Mt Auburn St
Cambridge, MA 
(42.370073, -71.11335)",,"2014-03-01T00:00:00.000","2014-03-01T00:00:00.000"
"CBP13585","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","929 Massachusetts Ave
Cambridge, MA 
(42.368776, -71.10959)",,"2013-11-02T00:00:00.000","2013-11-02T00:00:00.000"
"CBP13489","Crane, Boom, Pump Truck"," Plumb House Inc.","80 Fawcett St
Cambridge, MA 
(42.392142, -71.146124)",,"2013-09-03T00:00:00.000","2013-09-07T00:00:00.000"
"CBP10867","Crane, Boom, Pump Truck"," Contractor Specialists","Massachusetts Ave
Cambridge, MA 
(42.393435, -71.125779)","Bay St","2008-03-07T00:00:00.000","2008-03-07T00:00:00.000"
"CBP13767","Crane, Boom, Pump Truck"," Collins Crane & Rigging","215 First St
Cambridge, MA 
(42.364179, -71.078505)",,"2014-02-27T00:00:00.000","2014-02-27T00:00:00.000"
"CBP11809","Crane, Boom, Pump Truck"," Glancy Crane","5 Rogers St
Cambridge, MA 
(42.365774, -71.077068)",,"2010-04-28T00:00:00.000","2010-04-28T00:00:00.000"
"CBP13042","Crane, Boom, Pump Truck"," Skanska","150 Second St
Cambridge, MA 
(42.367021, -71.079455)",,"2012-10-15T00:00:00.000","2012-10-19T00:00:00.000"
"CBP13736","Crane, Boom, Pump Truck"," Astro Crane","Winthrop St
Cambridge, MA 
(42.37202, -71.120255)","Jfk St","2014-02-04T00:00:00.000","2014-02-04T00:00:00.000"
"CBP13379","Crane, Boom, Pump Truck"," Groom Construction","8 Story St
Cambridge, MA 
(42.373984, -71.122328)",,"2013-07-10T00:00:00.000","2013-07-10T00:00:00.000"
"CBP12877","Crane, Boom, Pump Truck"," A&A Window Products, Inc  A & A Window Products","Davis St
Cambridge, MA 
(42.365572, -71.092968)",,"2012-08-03T00:00:00.000","2012-08-03T00:00:00.000"
"CBP11795","Crane, Boom, Pump Truck"," Clancy Crane  Glancy Crane","301 Binney St
Cambridge, MA 
(42.366544, -71.088033)",,"2010-04-10T00:00:00.000","2010-04-10T00:00:00.000"
"CBP10943","Crane, Boom, Pump Truck"," Glancy Crane","86 Otis St
Cambridge, MA 
(42.370512, -71.081764)",,"2008-05-06T00:00:00.000","2008-05-06T00:00:00.000"
"CBP11315","Crane, Boom, Pump Truck"," LJ Heavy Hauling & Rigging, Inc","Main St
Cambridge, MA 
(42.363083, -71.094933)",,"2009-03-04T00:00:00.000","2009-03-04T00:00:00.000"
"CBP11756","Crane, Boom, Pump Truck"," Consigli Construction Company","Broadway
Cambridge, MA 
(42.373791, -71.11232)","Felton St","2010-03-04T00:00:00.000","2010-03-04T00:00:00.000"
"CBP13466","Crane, Boom, Pump Truck"," Bosco Crane","678 Massachusetts Ave
Cambridge, MA 
(42.365725, -71.104316)",,"2013-10-05T00:00:00.000","2013-10-05T00:00:00.000"
"CBP13517","Crane, Boom, Pump Truck"," Pick Crane","3 Cambridge Ctr
Cambridge, MA 
(42.363344, -71.086183)",,"2013-11-16T00:00:00.000","2013-11-16T00:00:00.000"
"CBP10847","Crane, Boom, Pump Truck"," Sacco Specialty Moving","Winthrop St
Cambridge, MA 
(42.37202, -71.120255)","Dunster St","2008-02-04T00:00:00.000","2008-02-04T00:00:00.000"
"CBP11029","Crane, Boom, Pump Truck"," Shaugnessy AmQuip, LLC","5 Cambridge Ctr
Cambridge, MA 
(42.363563, -71.086692)",,"2008-06-14T00:00:00.000","2008-06-14T00:00:00.000"
"CBP11149","Crane, Boom, Pump Truck"," NES Rentals","Ames St
Cambridge, MA 
(42.361465, -71.088295)",,"2008-09-08T00:00:00.000","2008-09-12T00:00:00.000"
"CBP13349","Crane, Boom, Pump Truck"," NES Rentals","225 Binney St
Cambridge, MA 
(42.366093, -71.085003)",,"2013-06-18T00:00:00.000","2013-06-21T00:00:00.000"
"CBP13761","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","25 First St
Cambridge, MA 
(42.369737, -71.077177)",,"2014-02-26T00:00:00.000","2014-02-27T00:00:00.000"
"CBP13302","Crane, Boom, Pump Truck"," Marr Equipment","5 Western Ave
Cambridge, MA 
(42.365217, -71.105433)",,"2013-05-13T00:00:00.000","2013-05-13T00:00:00.000"
"CBP10856","Crane, Boom, Pump Truck"," Bond Brothers","Ames St
Cambridge, MA 
(42.361465, -71.088295)","Amherst St","2008-02-11T00:00:00.000","2008-02-15T00:00:00.000"
"CBP13166","Crane, Boom, Pump Truck"," Metropolitan Masonry Waterproofing","32 Church St
Cambridge, MA 
(42.374363, -71.120309)",,"2013-01-08T00:00:00.000","2013-01-14T00:00:00.000"
"CBP11678","Crane, Boom, Pump Truck"," RPM Restoration & Waterproofing, LLC","1 Brattle Sq
Cambridge, MA 
(42.373055, -71.121215)",,"2009-11-29T00:00:00.000","2009-11-29T00:00:00.000"
"CBP13130","Crane, Boom, Pump Truck"," Marr Rigging","350 Brookline St
Cambridge, MA 
(42.355272, -71.110122)",,"2012-12-12T00:00:00.000","2012-12-12T00:00:00.000"
"CBP11007","Crane, Boom, Pump Truck"," Bond Brothers","75 Amherst St
Cambridge, MA 
(42.360086, -71.087419)",,"2008-06-18T00:00:00.000","2008-06-20T00:00:00.000"
"CBP12959","Crane, Boom, Pump Truck"," NES Rentals","75 Jfk St
Cambridge, MA 
(42.37074, -71.121706)",,"2012-08-29T00:00:00.000","2012-08-31T00:00:00.000"
"CBP11780","Crane, Boom, Pump Truck"," Shaugnessy AmQuip, LLC","59 Vassar St
Cambridge, MA 
(42.360945, -71.093273)",,"2010-03-29T00:00:00.000","2010-03-29T00:00:00.000"
"CBP12895","Crane, Boom, Pump Truck"," JOHN MORIARTY & ASSOC","610 Main St
Cambridge, MA 
(42.362922, -71.093153)",,"2012-08-07T00:00:00.000","2012-08-07T00:00:00.000"
"CBP11442","Crane, Boom, Pump Truck"," Bond Brothers","Ames St
Cambridge, MA 
(42.361465, -71.088295)","Amherst St","2009-06-04T00:00:00.000","2009-06-04T00:00:00.000"
"CBP13658","Crane, Boom, Pump Truck"," Glancy Crane","Temple St
Cambridge, MA 
(42.366362, -71.104243)","Bishop Allen Dr","2013-12-12T00:00:00.000","2013-12-12T00:00:00.000"
"CBP10846","Crane, Boom, Pump Truck"," William A. Berry & Son, Inc.","650 East Kendall St
Cambridge, MA 
(42.364531, -71.081115)",,"2008-01-23T00:00:00.000","2008-10-31T00:00:00.000"
"CBP13772","Crane, Boom, Pump Truck"," Bay Crane","650 East Kendall St
Cambridge, MA 
(42.364531, -71.081115)",,"2014-03-05T00:00:00.000","2014-03-05T00:00:00.000"
"CBP11127","Crane, Boom, Pump Truck"," LJ Heavy Hauling & Rigging, Inc","Ames St
Cambridge, MA 
(42.361465, -71.088295)","Amherst St","2008-08-28T00:00:00.000","2008-08-29T00:00:00.000"
"CBP11167","Crane, Boom, Pump Truck"," LJ Heavy Hauling & Rigging, Inc","Ames St
Cambridge, MA 
(42.361465, -71.088295)","Amherst St","2008-09-25T00:00:00.000","2008-09-25T00:00:00.000"
"CBP11482","Crane, Boom, Pump Truck"," Titan Moving","1663 Cambridge St
Cambridge, MA 
(42.375027, -71.110567)",,"2009-07-30T00:00:00.000","2009-07-30T00:00:00.000"
"CBP13654","Crane, Boom, Pump Truck"," Plumb House Inc.","80 Fawcett St
Cambridge, MA 
(42.392142, -71.146124)",,"2013-12-09T00:00:00.000","2013-12-14T00:00:00.000"
"CBP11234","Crane, Boom, Pump Truck"," Sacco Specialty Moving","25 First St
Cambridge, MA 
(42.369737, -71.077177)",,"2008-12-02T00:00:00.000","2008-12-02T00:00:00.000"
"CBP11068","Crane, Boom, Pump Truck"," Admiral Building Products INC","23 Arrow St
Cambridge, MA 
(42.371495, -71.115489)",,"2008-07-21T00:00:00.000","2008-07-25T00:00:00.000"
"CBP11557","Crane, Boom, Pump Truck"," Consigli Construction Company","180 Massachusetts Ave
Cambridge, MA 
(42.360904, -71.096155)",,"2009-09-08T00:00:00.000","2009-09-11T00:00:00.000"
"CBP13716","Crane, Boom, Pump Truck"," Storrow Company","367 Harvard St
Cambridge, MA 
(42.371357, -71.111504)",,"2014-01-28T00:00:00.000","2014-01-28T00:00:00.000"
"CBP13207","Crane, Boom, Pump Truck"," New England Finish","4 Cambridge Ctr
Cambridge, MA 
(42.363654, -71.086891)",,"2013-02-14T00:00:00.000","2013-02-14T00:00:00.000"
"CBP11227","Crane, Boom, Pump Truck"," Lucas Tree Expert Co  Nstar Electric","Harvard St
Cambridge, MA 
(42.37166, -71.112769)",,"2008-11-17T00:00:00.000","2009-01-14T00:00:00.000"
"CBP11532","Crane, Boom, Pump Truck"," Titan Roofing Inc.","Vassar St
Cambridge, MA 
(42.358177, -71.098819)",,"2009-09-02T00:00:00.000","2009-09-02T00:00:00.000"
"CBP13200","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","225 Binney St
Cambridge, MA 
(42.366093, -71.085003)",,"2013-02-06T00:00:00.000","2013-02-06T00:00:00.000"
"CBP13796","Crane, Boom, Pump Truck"," Marr Equipment","75 Binney St
Cambridge, MA 
(42.365381, -71.079476)",,"2014-03-14T00:00:00.000","2014-03-14T00:00:00.000"
"CBP13588","Crane, Boom, Pump Truck"," Collins Crane & Rigging","215 First St
Cambridge, MA 
(42.364179, -71.078505)",,"2013-10-30T00:00:00.000","2013-10-30T00:00:00.000"
"CBP11364","Crane, Boom, Pump Truck"," Crane & Rigging Services","1131 Massachusetts Ave
Cambridge, MA 
(42.370913, -71.113972)",,"2009-04-21T00:00:00.000","2009-04-21T00:00:00.000"
"CBP13462","Crane, Boom, Pump Truck"," United Rentals","1730 Cambridge St
Cambridge, MA 
(42.375312, -71.113165)",,"2013-08-22T00:00:00.000","2013-08-22T00:00:00.000"
"CBP11746","Crane, Boom, Pump Truck"," Mass Acoustics, Inc","215 First St
Cambridge, MA 
(42.364179, -71.078505)",,"2010-02-26T00:00:00.000","2010-02-26T00:00:00.000"
"CBP13299","Crane, Boom, Pump Truck"," Pick Crane","Palmer St
Cambridge, MA 
(42.373884, -71.120057)",,"2013-05-21T00:00:00.000","2013-05-21T00:00:00.000"
"CBP13082","Crane, Boom, Pump Truck"," Italian Design Masonry","1052 Cambridge St
Cambridge, MA 
(42.372913, -71.094704)",,"2012-11-15T00:00:00.000","2012-11-16T00:00:00.000"
"CBP11244","Crane, Boom, Pump Truck"," Aetna Corporation","301 Binney St
Cambridge, MA 
(42.366544, -71.088033)",,"2008-12-01T00:00:00.000","2008-12-01T00:00:00.000"
"CBP13060","Crane, Boom, Pump Truck"," Acme Waterproofing","730 Main St
Cambridge, MA 
(42.363112, -71.095713)",,"2012-11-13T00:00:00.000","2012-11-13T00:00:00.000"
"CBP13735","Crane, Boom, Pump Truck"," Astro Crane","603 Concord Ave
Cambridge, MA 
(42.388847, -71.144624)",,"2014-02-22T00:00:00.000","2014-02-23T00:00:00.000"
"CBP11343","Crane, Boom, Pump Truck"," NES Rentals","62 Museum St
Cambridge, MA 
(42.381157, -71.112681)",,"2009-03-25T00:00:00.000","2009-03-27T00:00:00.000"
"CBP12912","Crane, Boom, Pump Truck"," Ner Construction","111 Memorial Dr
Cambridge, MA 
(42.359356, -71.086849)",,"2012-08-16T00:00:00.000","2012-08-17T00:00:00.000"
"CBP13610","Crane, Boom, Pump Truck"," Complete Resorations & Waterproofing","21 Erie St
Cambridge, MA 
(42.357854, -71.103935)",,"2013-11-08T00:00:00.000","2013-11-15T00:00:00.000"
"CBP11402","Crane, Boom, Pump Truck"," United Rentals","5 Vassar St
Cambridge, MA 
(42.36252, -71.090173)",,"2009-05-18T00:00:00.000","2009-05-22T00:00:00.000"
"CBP13671","Crane, Boom, Pump Truck"," Ml Mcdonald Company","210 Broadway
Cambridge, MA 
(42.366233, -71.09325)",,"2013-12-31T00:00:00.000","2013-12-31T00:00:00.000"
"CBP13362","Crane, Boom, Pump Truck"," SRS Petroleum","1725 Massachusetts Ave
Cambridge, MA 
(42.384006, -71.119424)",,"2013-06-21T00:00:00.000","2013-06-21T00:00:00.000"
"CBP10850","Crane, Boom, Pump Truck"," G&m Trucking","One Kendall Square Complex
Cambridge, MA 
(42.365487, -71.091014)",,"2008-02-15T00:00:00.000","2008-02-15T00:00:00.000"
"CBP10945","Crane, Boom, Pump Truck"," James G. Grant","River St
Cambridge, MA 
(42.363222, -71.110776)","Auburn St","2008-05-08T00:00:00.000","2008-05-08T00:00:00.000"
"CBP13296","Crane, Boom, Pump Truck"," HALLAMORE CORPORATION","5 Cambridge Ctr
Cambridge, MA 
(42.363563, -71.086692)",,"2013-05-04T00:00:00.000","2013-05-04T00:00:00.000"
"CBP11164","Crane, Boom, Pump Truck"," NES Rentals","Amherst St
Cambridge, MA 
(42.360537, -71.086008)",,"2008-09-22T00:00:00.000","2008-09-26T00:00:00.000"
"CBP13754","Crane, Boom, Pump Truck"," Collins Crane & Rigging","215 First St
Cambridge, MA 
(42.364179, -71.078505)",,"2014-02-18T00:00:00.000","2014-02-18T00:00:00.000"
"CBP11209","Crane, Boom, Pump Truck"," William A. Berry & Son, Inc.","Second St
Cambridge, MA 
(42.36551, -71.079815)","Linsky Way","2008-10-30T00:00:00.000","2008-10-30T00:00:00.000"
"CBP11342","Crane, Boom, Pump Truck"," Pick Crane","694 Massachusetts Ave
Cambridge, MA 
(42.365874, -71.104556)",,"2009-03-31T00:00:00.000","2009-03-31T00:00:00.000"
"CBP11613","Crane, Boom, Pump Truck"," Titan Moving","403 Walden St
Cambridge, MA 
(42.383212, -71.134861)",,"2009-11-04T00:00:00.000","2009-11-04T00:00:00.000"
"CBP11758","Crane, Boom, Pump Truck"," Purdy Construction","77 Hurley St
Cambridge, MA 
(42.368287, -71.080347)",,"2010-03-05T00:00:00.000","2010-03-05T00:00:00.000"
"CBP12847","Crane, Boom, Pump Truck"," Aurora Company","270 Albany St
Cambridge, MA 
(42.357874, -71.102297)",,"2012-07-12T00:00:00.000","2012-07-12T00:00:00.000"
"CBP11671","Crane, Boom, Pump Truck"," Jamar Crane","13 Dunster St
Cambridge, MA 
(42.372995, -71.118981)",,"2009-11-24T00:00:00.000","2009-11-24T00:00:00.000"
"CBP13335","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","60 Vassar St
Cambridge, MA 
(42.361869, -71.091337)",,"2013-06-11T00:00:00.000","2013-06-11T00:00:00.000"
"CBP13363","Crane, Boom, Pump Truck"," NES Rentals","40 Landsdowne St
Cambridge, MA 
(42.360883, -71.099429)",,"2013-06-25T00:00:00.000","2013-07-17T00:00:00.000"
"CBP13361","Crane, Boom, Pump Truck"," Marr Equipment","350 Brookline St
Cambridge, MA 
(42.355272, -71.110122)",,"2013-06-28T00:00:00.000","2013-06-28T00:00:00.000"
"CBP13461","Crane, Boom, Pump Truck"," JOHN MORIARTY & ASSOC","1801 Massachusetts Ave
Cambridge, MA 
(42.386546, -71.119144)",,"2013-08-15T00:00:00.000","2013-08-19T00:00:00.000"
"CBP11942","Crane, Boom, Pump Truck"," Reliable Roofing","28 Irving St
Cambridge, MA 
(42.37588, -71.110886)",,"2010-07-14T00:00:00.000","2010-07-16T00:00:00.000"
"CBP13840","Crane, Boom, Pump Truck"," Triboro Crane and Rigging","Second St
Cambridge, MA 
(42.36551, -71.079815)",,"2014-04-09T00:00:00.000","2014-04-09T00:00:00.000"
"CBP14437","Crane, Boom, Pump Truck"," Barrett Tree Service East, Inc.","39 Mt Pleasant St
Cambridge, MA 
(42.387703, -71.125081)",,"2015-03-30T00:00:00.000","2015-03-30T00:00:00.000"
"CBP12253","Crane, Boom, Pump Truck"," James G. Grant","931 Massachusetts Ave
Cambridge, MA 
(42.368796, -71.10964)",,"2011-05-11T00:00:00.000","2011-05-11T00:00:00.000"
"CBP14550","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","610 Main St
Cambridge, MA 
(42.362922, -71.093153)",,"2015-05-13T07:00:00.000","2015-05-13T16:00:00.000"
"CBP13973","Crane, Boom, Pump Truck"," Skanska","32 Quincy St
Cambridge, MA 
(42.374191, -71.114586)",,"2014-06-19T00:00:00.000","2014-06-19T00:00:00.000"
"CBP12148","Crane, Boom, Pump Truck"," Batten Brothers","485 Massachusetts Ave
Cambridge, MA 
(42.364055, -71.101396)",,"2010-12-01T00:00:00.000","2010-12-01T00:00:00.000"
"CBP14107","Crane, Boom, Pump Truck"," Francis P. Harrigan II","45 Dunster St
Cambridge, MA 
(42.372086, -71.11947)",,"2014-08-22T00:00:00.000","2014-08-27T00:00:00.000"
"CBP12247","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","1033 Massachusetts Ave
Cambridge, MA 
(42.369716, -71.112152)",,"2011-05-07T00:00:00.000","2011-05-07T00:00:00.000"
"CBP14576","Crane, Boom, Pump Truck"," R.B. PAINTING COMPANY","334 Broadway
Cambridge, MA 
(42.369773, -71.102241)",,"2015-05-20T07:00:00.000","2015-05-26T16:00:00.000"
"CBP14008","Crane, Boom, Pump Truck"," Pierce Property Services","Second St
Cambridge, MA 
(42.36551, -71.079815)",,"2014-07-09T00:00:00.000","2014-07-09T00:00:00.000"
"CBP12436","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","1030 Massachusetts Ave
Cambridge, MA 
(42.369733, -71.11239)",,"2011-10-14T00:00:00.000","2011-10-14T00:00:00.000"
"CBP12115","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","245 First St
Cambridge, MA 
(42.363537, -71.078677)",,"2010-11-04T00:00:00.000","2010-11-04T00:00:00.000"
"CBP12470","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","1030 Massachusetts Ave
Cambridge, MA 
(42.369733, -71.11239)",,"2011-11-15T00:00:00.000","2011-11-15T00:00:00.000"
