"id","geocoded_column","latitude","longitude","applicant_submit_date","issue_date","_of_pool_heaters","_of_heat_pumps","_of_refrigeration_units","_of_radiant_heat_units","_of_steam_generators","_of_fan_coils","_of_temporary_heat_and_l","_of_solar_heat_systems","_of_high_pressure_unit_psi","_of_furnaces","_of_ductless_split_systems","_of_condensers","_of_ventilation_units","_of_boilers","_of__bathroom_exhaust_fans","_of_energy_recovery_systems","_of_cogen_generators","_of__down_draft_exhaust","company_name","permit_type","does_the_proposed_work_include","does_the_proposed_work_include_1","does_the_proposed_work_include_2","building_permit_number","_of_hydro_air_systems","_of_draft_inducers","_of_direct_vent_fireplaces","_of_gas_generators","_of_stove_hoods_commercial","_of_range_hoods_residential","_of_process_piping_feet","_of_evaporative_coils","_of_air_handling_unit_duct","cooling_tower_location","weight_of_cooling_tower_in","total_tonnage_for_cooling","number_of_cooling_tower_units","number_of_cooling_tower_units_1","total_tonnage_for_ac_units","number_of_ac_units_over_25","number_of_ac_units_up_to"
"179807","2 Canal Pk
Cambridge, MA 
(42.369891, -71.076588)","42.3701","-71.0763","2022-06-07T00:00:00.000","2022-06-15T00:00:00.000","","","","","","","","","","","",,"","",,"","","","EMCOR Services","Replacement","false",,,"","","","","","","","","","2",,"","","","","","",""
"180223","47 Reservoir St
Cambridge, MA 
(42.380258, -71.136059)","42.3803","-71.1362","2022-06-10T00:00:00.000","2022-06-15T00:00:00.000","","","","","","","","","","","4",,"","",,"","","","Correct Temp INC","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"179775","9 Meacham Rd
Cambridge, MA 
(42.395519, -71.126874)","42.3956","-71.1271","2022-06-08T00:00:00.000","2022-06-15T00:00:00.000","0","0","0","0","0","0","0","0","0","0","2",,"0","0",,"0","0","0","NETR","Renovation","true","false","false","","0","0","0","0","0","0","0","7","1",,"","","","","","",""
"180652","355 Main St
Cambridge, MA 
(42.362522, -71.086973)","42.3626","-71.0871","2022-06-14T00:00:00.000","2022-06-14T00:00:00.000","","2","","","","","","","","","",,"","",,"","","","Pinnacle Piping & Service","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"180384","154 Chilton St
Cambridge, MA 
(42.385444, -71.136083)","42.3854","-71.136","2022-06-13T00:00:00.000","2022-06-14T00:00:00.000","","","","","","1","","","","","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","","",,"","","","","","",""
"180650","481 Huron Ave
Cambridge, MA 
(42.380328, -71.143153)","42.3805","-71.1431","2022-06-14T00:00:00.000","2022-06-14T00:00:00.000","","","","","","","","","","","",,"","",,"","","","EZ Climate HVAC Inc","Replacement","true","false","false","","1","","","","","","","","",,"","","","","","",""
"176679","104 Fayerweather St
Cambridge, MA 
(42.382492, -71.13707)","42.3825","-71.1369","2022-05-21T00:00:00.000","2022-06-13T00:00:00.000","","","","","","","","","","","5",,"","",,"","","","Endless Energy New England Inc","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"176522","27 Aberdeen Ave
Cambridge, MA 
(42.37612, -71.146093)","42.3761","-71.146","2022-05-20T00:00:00.000","2022-06-13T00:00:00.000","","0","","","","0","","","","","1",,"","",,"","","","SAM'S HEATING & A/C","Renovation","true","false","false","","","","","","","","","0","",,"","","","","","",""
"176092","70 Harvey St
Cambridge, MA 
(42.397295, -71.13249)","42.3971","-71.1327","2022-05-18T00:00:00.000","2022-06-13T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Bay State Refinishing & Remodeling","Renovation","false",,,"","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"176879","145 Brattle St
Cambridge, MA 
(42.37768, -71.130904)","42.3781","-71.1307","2022-05-23T00:00:00.000","2022-06-13T00:00:00.000","","","","","","","","","","","",,"6","",,"","","","Austin Service & Sales Co., Inc.  ","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"177576","6 Appian Way
Cambridge, MA 
(42.37507, -71.122072)","42.3751","-71.1218","2022-05-26T00:00:00.000","2022-06-10T00:00:00.000","0","1","0","0","0","7","0","0","0","0","0",,"0","0",,"0","0","0","P.J. Dionne Company, Inc.","Renovation","true","false","false","","0","0","0","0","0","0","6745","0","0",,"","","","","","",""
"176250","15 Eliot St
Cambridge, MA 
(42.372046, -71.121687)","42.372","-71.122","2022-05-19T00:00:00.000","2022-06-10T00:00:00.000","","","","","","18","","","","","",,"","",,"","","","mancini sheet metal","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"175980","31 Brewster St
Cambridge, MA 
(42.378535, -71.132117)","42.3787","-71.1321","2022-05-18T00:00:00.000","2022-06-09T00:00:00.000","","","","","","1","","","","","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","","",,"","","","","","",""
"178715","1280 Massachusetts Ave
Cambridge, MA 
(42.372832, -71.116861)","42.3727","-71.1168","2022-06-02T00:00:00.000","2022-06-08T00:00:00.000","","","","","","","","","","","",,"","",,"","","","MTECH NE LLC","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"179561","139 Erie St
Cambridge, MA 
(42.359398, -71.106585)","42.3595","-71.1065","2022-06-07T00:00:00.000","2022-06-08T00:00:00.000","","","","","","","","","","","6",,"","",,"","","","CPS Corporation ","Renovation","true","false","false","","","","","","","2","","","0",,"","","","","","",""
"177525","25 William St
Cambridge, MA 
(42.363462, -71.106049)","42.3635","-71.106","2022-05-25T00:00:00.000","2022-06-08T00:00:00.000","","","","","","","","","","","5",,"","",,"","","","Wrightway Heating and Cooling","Renovation","true","false","false","","","","","","","1","","","0",,"","","","","","",""
"176827","33 Brattle St
Cambridge, MA 
(42.373488, -71.121067)","42.3735","-71.1209","2022-05-23T00:00:00.000","2022-06-07T00:00:00.000","","","","","","","","","","","",,"","",,"","","","IDS Construction INC.","Renovation","true","false","false","","","","","","1","","","","",,"","","","","","",""
"175432","5 Jfk St
Cambridge, MA 
(42.372939, -71.119851)","42.3732","-71.1197","2022-05-16T00:00:00.000","2022-06-07T00:00:00.000","","","","","","2","","","","","",,"","",,"","","","Dry Air Systems, Inc","New","false",,,"","","","","","","","","","",,"","","","","","",""
"179234","555 Technology Sq
Cambridge, MA 
(42.36518, -71.09129)","42.3645","-71.0904","2022-06-06T00:00:00.000","2022-06-07T00:00:00.000","0","0","0","0","12","0","0","0","0","0","2",,"0","0",,"0","0","0","Edward P. Abely Company Inc","Renovation","false",,,"","0","0","0","0","0","0","150","0","0",,"","","","","","",""
"178951","26 Oxford St
Cambridge, MA 
(42.377068, -71.115995)","42.3787","-71.1158","2022-06-03T00:00:00.000","2022-06-07T00:00:00.000","","","","1","","1","","","","","",,"","",,"","","","Boston Air Corp","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"178736","238 Main St
Cambridge, MA 
(42.362254, -71.084668)","42.3622","-71.0845","2022-06-02T00:00:00.000","2022-06-07T00:00:00.000","","","","","","4","","","","","",,"","",,"","","","Pinnacle Piping & Service","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"175710","32 Regent St
Cambridge, MA 
(42.389676, -71.122265)","42.3896","-71.1222","2021-12-20T00:00:00.000","2022-06-06T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Boston Air Corp","Renovation","true","true",,"171466","","","","","","","","","",,"","","","","","0","5"
"175133","94 Fayerweather St
Cambridge, MA 
(42.381959, -71.137192)","42.382","-71.137","2022-05-15T00:00:00.000","2022-06-06T00:00:00.000","","2","","","","2","","","","","",,"","",,"","","","Airco home comfort services","New","false",,,"","","","","","","","","","",,"","","","","","",""
"178132","19 Forest St
Cambridge, MA 
(42.385233, -71.116998)","42.3854","-71.1167","2022-05-31T00:00:00.000","2022-06-06T00:00:00.000","","","","","","","","","","","11",,"","",,"","","","G&R Heating and AIr COnditioning","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"177919","371 Broadway
Cambridge, MA 
(42.37085, -71.104886)","42.371","-71.1048","2022-05-27T00:00:00.000","2022-06-06T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Winters Home Services","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"176275","36 Hawthorn St
Cambridge, MA 
(42.374952, -71.126208)","42.3749","-71.1258","2022-05-18T00:00:00.000","2022-06-06T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","Spinale AC/TB Heating and Air Conditioning","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"178352","6 Cleveland St
Cambridge, MA 
(42.371707, -71.109805)","42.3717","-71.1099","2022-06-01T00:00:00.000","2022-06-06T00:00:00.000","","2","","","","","","","","","",,"","",,"","","","Suburban HVAC Inc","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"175730","3 Craigie St
Cambridge, MA 
(42.379116, -71.126561)","42.3793","-71.1267","2022-05-17T00:00:00.000","2022-06-06T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","1","",,"","","","","","",""
"178122","16 Forest St
Cambridge, MA 
(42.385223, -71.116866)","42.3851","-71.117","2022-05-31T00:00:00.000","2022-06-06T00:00:00.000","","","","","","","","","","","4",,"","",,"","","","G&R Heating and AIr COnditioning","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"178128","18 Forest St
Cambridge, MA 
(42.385223, -71.116866)","42.3851","-71.1168","2022-05-31T00:00:00.000","2022-06-06T00:00:00.000","","","","","","","","","","","12",,"","",,"","","","G&R Heating and AIr COnditioning","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"178116","16 Forest St
Cambridge, MA 
(42.385223, -71.116866)","42.3851","-71.117","2022-05-31T00:00:00.000","2022-06-06T00:00:00.000","","","","","","","","","","","11",,"","",,"","","","G&R Heating and AIr COnditioning","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"178126","17-A Forest St
Cambridge, MA 
(42.385233, -71.116998)","42.3855","-71.1169","2022-05-31T00:00:00.000","2022-06-06T00:00:00.000","","12","","","","","","","","","",,"","",,"","","","G&R Heating and AIr COnditioning","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"178131","19 Forest St
Cambridge, MA 
(42.385233, -71.116998)","42.3854","-71.1167","2022-05-31T00:00:00.000","2022-06-06T00:00:00.000","","","","","","","","","","","10",,"","",,"","","","G&R Heating and AIr COnditioning","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"178144","290 Prospect St
Cambridge, MA 
(42.372415, -71.098836)","42.3723","-71.0987","2022-05-31T00:00:00.000","2022-06-06T00:00:00.000","0","0","0","0","0","0","0","0","0","6","0",,"0","0",,"0","0","0","Pavidis Plumbing & Heating","Renovation","true","false","false","","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"178134","19 Forest St
Cambridge, MA 
(42.385233, -71.116998)","42.3854","-71.1167","2022-05-31T00:00:00.000","2022-06-06T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","G&R Heating and AIr COnditioning","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"178130","18 Forest St
Cambridge, MA 
(42.385223, -71.116866)","42.3851","-71.1168","2022-05-31T00:00:00.000","2022-06-06T00:00:00.000","","","","","","","","","","","10",,"","",,"","","","G&R Heating and AIr COnditioning","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"178127","17-B Forest St
Cambridge, MA 
(42.385233, -71.116998)","42.3853","-71.117","2022-05-31T00:00:00.000","2022-06-06T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","G&R Heating and AIr COnditioning","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"178125","17 Forest St
Cambridge, MA 
(42.385233, -71.116998)","42.3854","-71.1169","2022-05-31T00:00:00.000","2022-06-06T00:00:00.000","","","","","","","","","","","11",,"","",,"","","","G&R Heating and AIr COnditioning","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"178361","33 Cameron Ave
Cambridge, MA 
(42.398426, -71.129119)","42.3985","-71.1292","2022-06-01T00:00:00.000","2022-06-03T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","Suburban HVAC Inc","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"177763","11 Tufts St
Cambridge, MA 
(42.357275, -71.111351)","42.3574","-71.1113","2022-05-27T00:00:00.000","2022-06-03T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Brendan Lynch Construction Inc.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"174900","55 Fayerweather St
Cambridge, MA 
(42.379761, -71.137664)","42.3799","-71.1379","2022-05-13T00:00:00.000","2022-06-03T00:00:00.000","","3","","","","","","","","","",,"","",,"","","","Gas Associates, Inc","Replacement","true","false","false","","","","","","","","","","",,"","","","","","",""
"176340","231 Concord Ave
Cambridge, MA 
(42.382879, -71.132003)","42.383","-71.132","2022-05-19T00:00:00.000","2022-06-02T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Atlantic Heating & Air Conditioning","Replacement","true","false","false","","","","","","","","","","1",,"","","","","","",""
"177368","971 Memorial Dr
Cambridge, MA 
(42.370488, -71.12368)","42.3695","-71.122","2022-05-25T00:00:00.000","2022-06-02T00:00:00.000","","2","","","","","","","","","6",,"","1",,"2","","","JC Cannistraro","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"176531","1715 Cambridge St
Cambridge, MA 
(42.375215, -71.112445)","42.3754","-71.1125","2022-05-20T00:00:00.000","2022-06-02T00:00:00.000","","1","","","","","","","","","2",,"","",,"","","","Atlantic Heating & Air Conditioning","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"175372","12 Fayette St
Cambridge, MA 
(42.371618, -71.104033)","42.3716","-71.1039","2022-05-16T00:00:00.000","2022-05-27T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Air Doctor Inc ","Renovation","true","false","false","","","","","","","","","","2",,"","","","","","",""
"175719","79 Jfk St
Cambridge, MA 
(42.370793, -71.121628)","42.371","-71.1217","2022-05-17T00:00:00.000","2022-05-27T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Boston Air Corp","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"175460","17 Oxford St
Cambridge, MA 
(42.377553, -71.11618)","42.3773","-71.1175","2022-05-16T00:00:00.000","2022-05-26T00:00:00.000","","","2","4","2","5","","","","","",,"","",,"1","","","Fred Williams Inc","Renovation","false",,,"","","","","","","","","","2",,"","","","","","",""
"177669","201 Brookline St
Cambridge, MA 
(42.358987, -71.106313)","42.359","-71.1066","2022-05-26T00:00:00.000","2022-05-26T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Russell Remodeling","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"176937","700 Technology Sq
Cambridge, MA 
(42.364243, -71.092677)","42.3639","-71.0928","2022-03-15T00:00:00.000","2022-05-26T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Poirier & Springer, Inc","Replacement","true","true","false","176791","","","","","","","","","",,"","","","","","1","0"
"173919","698 Massachusetts Ave
Cambridge, MA 
(42.365921, -71.104589)","42.3658","-71.1048","2022-05-05T00:00:00.000","2022-05-25T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","EMCOR Services Northeast","New","true","true","false","BLDC-151181-2022","","","","","","","","","",,"","","","","","0","2"
"177219","150 Second St
Cambridge, MA 
(42.367105, -71.079466)","42.367","-71.0791","2022-05-24T00:00:00.000","2022-05-25T00:00:00.000","","","","","","","","","","","",,"","",,"","","","hamel Mcalister","Renovation","false",,,"","","","","","","","40","","2",,"","","","","","",""
"175948","12 Newman St
Cambridge, MA 
(42.400643, -71.134169)","42.4006","-71.134","2022-05-18T00:00:00.000","2022-05-25T00:00:00.000","","","2","","","","","","","","",,"","",,"","","","RAYCO MECHANICAL ","Renovation","true","false","false","","2","","","","","","","","",,"","","","","","",""
"173244","12 Hawthorn St
Cambridge, MA 
(42.375793, -71.125828)","42.3758","-71.1257","2022-05-03T00:00:00.000","2022-05-24T00:00:00.000","","3","","","","","","","","","",,"","",,"","","","MacDougall Plumbing & Mechanical, LLC","Renovation","true","false","false","","","","","","","1","","","6",,"","","","","","",""
"176395","83 Third St
Cambridge, MA 
(42.370228, -71.080037)","42.3702","-71.0802","2022-05-19T00:00:00.000","2022-05-23T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","1","",,"","","","","","",""
"172296","195 Albany St
Cambridge, MA 
(42.359236, -71.099588)","42.3596","-71.0997","2022-04-26T00:00:00.000","2022-05-23T00:00:00.000","","","","","","2","","","","","",,"","",,"","","","Corporate Mechanical of New England","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"173707","5 Seventh St
Cambridge, MA 
(42.372394, -71.085243)","42.3724","-71.0853","2022-05-05T00:00:00.000","2022-05-23T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","DBA John C Wade","Renovation","true","false",,"","","","","","","","","1","",,"","","","","","",""
"176495","3 Saville St
Cambridge, MA 
(42.382806, -71.133593)","42.3829","-71.1335","2022-05-20T00:00:00.000","2022-05-23T00:00:00.000","","","","","","","","","","2","",,"","",,"","","","RPM HVAC ","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"165627","250 Binney St
Cambridge, MA 
(42.36616, -71.086568)","42.3657","-71.0868","2022-03-10T00:00:00.000","2022-05-18T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Fraser Engineering Inc.","Replacement","true","true","false","BLDC-159085-2022","","","","","","","714","","",,"","","","","","1","1"
