"the_geom","id","street","street_nam","street_typ","street_id","alias","l_from","l_to","r_from","r_to","zip_left","zip_right","fromnode","tonode","direction","restrictio","label","roadways","majorroad"
"MULTILINESTRING ((-71.08553530891346 42.3717516158473, -71.08556250777674 42.371633197082524, -71.08567744070245 42.371148924451624, -71.0857009269143 42.37104920688689))","Seventh_St_3","Seventh St","Seventh","St","693.0","7th St","44","58","43","59","02141","02141","1252.0","1317.0","1","T","Seventh St","F","0"
"MULTILINESTRING ((-71.08511360893117 42.3702745767888, -71.08527807333252 42.37029566814535, -71.08571630220132 42.370351607527176, -71.08585917358343 42.37036993108149))","Thorndi_St_6","Thorndike St","Thorndike","St","747.0",,"154","160","149","159","02141","02141","1387.0","1379.0","0","T","Thorndike St","F","0"
"MULTILINESTRING ((-71.08495413331104 42.37095384717691, -71.08511982060823 42.37097494316276, -71.08557002640762 42.371033588030784, -71.0857009269143 42.37104920688689))","Otis_St_7","Otis St","Otis","St","592.0",,"-1","-1","147","151","02141","02141","1326.0","1317.0","0","T","Otis St","F","0"
"MULTILINESTRING ((-71.08495413331104 42.37095384717691, -71.08498129780841 42.37084077935628, -71.08509013378149 42.37037251064152, -71.08511360893117 42.3702745767888))","Sixth_St_8","Sixth St","Sixth","St","703.0","6th St","40","48","47","49","02141","02141","1326.0","1387.0","0","T","Sixth St","F","0"
"MULTILINESTRING ((-71.08478973440675 42.37165535396071, -71.08482061173562 42.37152361241775, -71.08492570665365 42.37107313949412, -71.08495413331104 42.37095384717691))","Sixth_St_9","Sixth St","Sixth","St","703.0","6th St","22","28","21","33","02141","02141","1260.0","1326.0","0","T","Sixth St","F","0"
"MULTILINESTRING ((-71.08346643477275 42.370061034224626, -71.08361288837125 42.37008027909317, -71.08495631768943 42.3702544166255, -71.08511360893117 42.3702745767888))","Thorndi_St_5","Thorndike St","Thorndike","St","747.0",,"120","150","121","143","02141","02141","1399.0","1387.0","0","T","Thorndike St","F","0"
"MULTILINESTRING ((-71.0833033349415 42.37074295105243, -71.08345219542097 42.3707622048361, -71.08479084553795 42.370933665159505, -71.08495413331104 42.37095384717691))","Otis_St_6","Otis St","Otis","St","592.0",,"118","140","117","145","02141","02141","1344.0","1326.0","0","T","Otis St","F","0"
"MULTILINESTRING ((-71.0833033349415 42.37074295105243, -71.08332679527955 42.37064770670659, -71.08344047555828 42.37017053877693, -71.08346643477275 42.370061034224626))","Fifth_St_8","Fifth St","Fifth","St","281.0","5th St","76","96","75","91","02141","02141","1344.0","1399.0","0","T","Fifth St","F","0"
"MULTILINESTRING ((-71.08181321653933 42.369850985913025, -71.08196089611327 42.36986935924073, -71.08334034751164 42.37004543024788, -71.08346643477275 42.370061034224626))","Thorndi_St_4","Thorndike St","Thorndike","St","747.0",,"84","118","85","117","02141","02141","1420.0","1399.0","0","T","Thorndike St","F","0"
"MULTILINESTRING ((-71.08314010824904 42.371443581717394, -71.08316729970944 42.37132694711969, -71.08327611294388 42.37085868003899, -71.0833033349415 42.37074295105243))","Fifth_St_9","Fifth St","Fifth","St","281.0","5th St","58","70","51","73","02141","02141","1284.0","1344.0","0","T","Fifth St","F","0"
"MULTILINESTRING ((-71.08297326309152 42.37214241528299, -71.0830004804065 42.372027564486075, -71.08311168970664 42.37156108996411, -71.08314010824904 42.371443581717394))","Fifth_St_10","Fifth St","Fifth","St","281.0","5th St","32","44","27","45","02141","02141","1215.0","1284.0","0","T","Fifth St","F","0"
"MULTILINESTRING ((-71.08165491591876 42.37053203984063, -71.0818109914299 42.370551321992885, -71.0831604636381 42.370724596885005, -71.0833033349415 42.37074295105243))","Otis_St_5","Otis St","Otis","St","592.0",,"86","110","93","113","02141","02141","1362.0","1344.0","0","T","Otis St","F","0"
"MULTILINESTRING ((-71.08149289269767 42.37123267264286, -71.0816729631696 42.37125558213374, -71.08298640429132 42.37142343187406, -71.08314010824904 42.371443581717394))","Cambrid_St_5","Cambridge St","Cambridge","St","122.0",,"344","414","337","411","02141","02141","1303.0","1284.0","0","F","Cambridge St","F","2"
"MULTILINESTRING ((-71.08165491591876 42.37053203984063, -71.08167843183686 42.370428755864985, -71.08178478607778 42.369975628446504, -71.08181321653933 42.369850985913025))","Sciarap_St_5","Sciarappa St","Sciarappa","St","683.0",,"72","76","75","75","02141","02141","1362.0","1420.0","0","T","Sciarappa St","F","0"
"MULTILINESTRING ((-71.08149289269767 42.37123267264286, -71.08152380628104 42.37109645922998, -71.08162645382362 42.37065577665652, -71.08165491591876 42.37053203984063))","Sciarap_St_6","Sciarappa St","Sciarappa","St","683.0",,"54","56","-1","-1","02141","02141","1303.0","1362.0","0","T","Sciarappa St","F","0"
"MULTILINESTRING ((-71.12478164673118 42.37513135857165, -71.12465089201105 42.37509440842747, -71.12392245980931 42.37493076028687))","Ash-S_Pl_1","Ash Street Pl","Ash Street","Pl","43.0",,"-1","-1","4","12","02138","02138","985.0","1005.0","0","F","Ash Street Pl","F","0"
"MULTILINESTRING ((-71.12315268071238 42.37443996109246, -71.123210030518 42.37449807629985, -71.12345962629253 42.374757275314536))","Fuller_Pl_1","Fuller Pl","Fuller","Pl","311.0",,"1","5","-1","-1","02138","02138","1050.0","1024.0","0","F","Fuller Pl","F","0"
"MULTILINESTRING ((-71.12372794876738 42.374096146070606, -71.12378414658951 42.37414264980499, -71.12392763895382 42.374258946258564, -71.12397549981495 42.374294748203404, -71.1240341775461 42.37432880183453, -71.12414082237326 42.374380821193405))","Hilliar_Pl_1","Hilliard Pl","Hilliard","Pl","392.0",,"4","10","5","9","02138","02138","1071.0","1057.0","0","F","Hilliard Pl","F","0"
"MULTILINESTRING ((-71.12295962613462 42.37336299377216, -71.12302640579506 42.37324826345127, -71.12324711236234 42.37291399017229, -71.12331245750936 42.37283490047944))","Univers_Rd_2","University Rd","University","Rd","763.0",,"2","6","-1","-1","02138","02138","1115.0","1169.0","0","F","University Rd","F","0"
"MULTILINESTRING ((-71.12331245750936 42.37283490047944, -71.12338613396423 42.37277364705576, -71.12345613575967 42.37272042168832, -71.12361788859731 42.3725971110627, -71.1237663924328 42.372479985920236, -71.12387629770522 42.37238767800363, -71.12393305555604 42.372339759980505, -71.12401401071895 42.37226159901904, -71.12403585534662 42.372228714104516, -71.12403600361905 42.37220377096825, -71.12401449275455 42.372180513246235, -71.12397857568536 42.372159019516914))","Univers_Rd_1","University Rd","University","Rd","763.0",,"20","20","3","3","02138","02138","1169.0","1226.0","0","F","University Rd","F","0"
"MULTILINESTRING ((-71.12487689243275 42.374066914732055, -71.12495445956043 42.3739549076864, -71.12529627627202 42.37345972881366, -71.12533990702245 42.37339749817486))","Brewer_St_2","Brewer St","Brewer","St","103.0",,"2","8","5","11","02138","02138","1073.0","1111.0","1","F","Brewer St","F","0"
"MULTILINESTRING ((-71.12355438301795 42.37357966528326, -71.12373269304574 42.37329870687677, -71.12374715242385 42.37328805229071, -71.12376048041537 42.37327473225245, -71.12377855046822 42.37326677866246, -71.12380499465289 42.37326329785286, -71.12384342366126 42.37326699081545, -71.12390343826905 42.37328142878096, -71.12400176010524 42.37331382840107, -71.12431234303885 42.37342356328707))","Nutting_Rd_1","Nutting Rd","Nutting","Rd","582.0",,"-1","-1","-1","-1","02138","02138","1101.0","1110.0","0","F","Nutting Rd","F","0"
"MULTILINESTRING ((-71.12409513460076 42.37378013185204, -71.1243157421782 42.37345565258878, -71.12433391294067 42.37343074087655, -71.12431234303885 42.37342356328707))","Revere_St_2","Revere St","Revere","St","647.0",,"-1","-1","5","5","02138","02138","1092.0","1110.0","0","F","Revere St","F","0"
"MULTILINESTRING ((-71.11991343541351 42.3733708055072, -71.12015683526565 42.37425813690347, -71.1201741354629 42.37437849414107))","Palmer_St_1","Palmer St","Palmer","St","597.0",,"12","18","47","47","02138","02138","1112.0","1055.0","-1","F","Palmer St","F","0"
"MULTILINESTRING ((-71.12331245750936 42.37283490047944, -71.12254039184965 42.37253386944002, -71.12243970897836 42.372494353660784, -71.12207643771194 42.372359496957465, -71.12206801090595 42.372357685624344, -71.1220332409958 42.37234868058733, -71.12202122998204 42.37234595192975, -71.12185804410595 42.372306202802484))","Bennett_St_1","Bennett St","Bennett","St","76.0",,"2","6","1","5","02138","02138","1169.0","2238.0","0","F","Bennett St","F","0"
"MULTILINESTRING ((-71.1207374857437 42.37321670159728, -71.12084053138136 42.37326336123605, -71.12085849503943 42.37327321678342, -71.12088124279637 42.37328756093331, -71.12091951688163 42.373317076084504, -71.12093626427335 42.37333227855266, -71.12097686361703 42.37337519242004, -71.121007921429 42.37340468376381, -71.1210090949659 42.37340647127721, -71.12102108476188 42.37341276726348, -71.12102709553348 42.37341635436, -71.12102945329637 42.373418145774615, -71.12104619547989 42.373434226312256, -71.1211655355435 42.37357182300754, -71.12118101366931 42.37359506139043, -71.12119646534586 42.37362271764031, -71.12120123354562 42.37362986792961, -71.12139100004076 42.373847905497556, -71.12148050498325 42.37394975815379))","Brattle_St_1","Brattle St","Brattle","St","102.0",,"40","44","29","45","02138","02138","1129.0","1078.0","1","F","Brattle St","F","2"
"MULTILINESTRING ((-71.11990457338072 42.37124304927948, -71.11987661953454 42.37129462781839, -71.1196579679585 42.371691301823674, -71.11962151151491 42.37175978311713))","Dunster_St_2","Dunster St","Dunster","St","231.0",,"77","69","-1","-1","02138","02138","1311.0","1264.0","1","F","Dunster St","F","0"
"MULTILINESTRING ((-71.12048910317323 42.37215378899128, -71.120613731402 42.37221122193967, -71.12077789215986 42.372285716016144, -71.12084384654354 42.37230912084622, -71.12147177733921 42.37260074343994, -71.1215807908207 42.37265189490014))","Winthro_St_3","Winthrop St","Winthrop","St","826.0",,"80","106","83","97","02138","02138","1225.0","1186.0","1","F","Winthrop St","F","0"
"MULTILINESTRING ((-71.12148050498325 42.37394975815379, -71.12154136797594 42.37402034385274, -71.12171681581746 42.374219619178035, -71.12177173728007 42.374281294418154))","Brattle_St_4","Brattle St","Brattle","St","102.0",,"48","46","47","49","02138","02138","1078.0","1063.0","1","F","Brattle St","F","2"
"MULTILINESTRING ((-71.1218958488589 42.374426040593384, -71.12193880715617 42.37447697454869, -71.12204977190673 42.37460474642033, -71.1220713043539 42.37462440983384, -71.12226977557066 42.374792587263684, -71.12234272107227 42.37485429396109, -71.12234511593387 42.37485608546965))","Brattle_St_6","Brattle St","Brattle","St","102.0",,"56","60","-1","-1","02138","02138","1052.0","1013.0","1","F","Brattle St","F","2"
"MULTILINESTRING ((-71.12177173728007 42.374281294418154, -71.12188382506034 42.37422730284104, -71.12324068900749 42.37358846207378, -71.1233865039675 42.37351943221365))","Story_St_1","Story St","Story","St","730.0",,"6","14","1","17","02138","02138","1063.0","1105.0","1","F","Story St","F","0"
"MULTILINESTRING ((-71.12185804410595 42.372306202802484, -71.12179133112362 42.372211559925766, -71.12175202809695 42.372149936018175, -71.12172716809252 42.3720866033853, -71.12170455384694 42.372049977963194, -71.12169025952588 42.372033027462756, -71.12121506436772 42.37152446867484, -71.12118158109871 42.37149228019206, -71.12110513651795 42.37141629198633))","Eliot_St_1","Eliot St","Eliot","St","238.0",,"14","28","15","23","02138","02138","2238.0","1299.0","0","T","Eliot St","F","2"
"MULTILINESTRING ((-71.11408115074394 42.37663560252204, -71.11394755406685 42.37666457071622, -71.11391868608817 42.37667070287848, -71.11381399444383 42.37669351143919))","Kirklan_St_3","Kirkland St","Kirkland","St","456.0",,"-1","-1","-1","-1","02138","02138","873.0","869.0","0","F","Kirkland St","F","2"
"MULTILINESTRING ((-71.11381399444383 42.37669351143919, -71.11372616894964 42.376711931142786, -71.11273947549678 42.37691979757372, -71.11266246695146 42.37693646923286))","Kirklan_St_4","Kirkland St","Kirkland","St","456.0",,"33","33","34","38","02138","02138","869.0","850.0","0","F","Kirkland St","F","2"
"MULTILINESTRING ((-71.11266246695146 42.37693646923286, -71.11259390736427 42.376951385646976, -71.11250122758416 42.37697066617225, -71.1123339870142 42.3770057482066))","Kirklan_St_5","Kirkland St","Kirkland","St","456.0",,"37","41","-1","-1","02138","02138","850.0","844.0","0","F","Kirkland St","F","2"
"MULTILINESTRING ((-71.1123339870142 42.3770057482066, -71.11224615527149 42.37702504486371, -71.1115807437901 42.37716535461149))","Kirklan_St_6","Kirkland St","Kirkland","St","456.0",,"-1","-1","40","44","02138","02138","844.0","836.0","0","F","Kirkland St","F","2"
"MULTILINESTRING ((-71.11149528558055 42.377183780607226, -71.1114634621191 42.377086560442834, -71.11144105990526 42.37701609934543, -71.11143180440017 42.37695635708699, -71.11142972723805 42.376902895556746, -71.11143752430654 42.37680847094761, -71.11149798747326 42.37655117146478))","Kirklan_Rd_1","Kirkland Rd","Kirkland","Rd","455.0",,"6","16","7","15","02138","02138","833.0","877.0","0","F","Kirkland Rd","F","0"
"MULTILINESTRING ((-71.11064339852972 42.37736266781933, -71.10954356694977 42.377596851160106, -71.10939314199737 42.377629296807385))","Kirklan_St_10","Kirkland St","Kirkland","St","456.0",,"55","67","62","70","02138","02138","826.0","806.0","0","F","Kirkland St","F","2"
"MULTILINESTRING ((-71.10814650186704 42.37789592454562, -71.10805985191902 42.37791522203657))","Kirklan_St_13","Kirkland St","Kirkland","St","456.0",,"-1","-1","-1","-1","02138","02138","787.0","783.0","0","F","Kirkland St","F","0"
"MULTILINESTRING ((-71.10805985191902 42.37791522203657, -71.10803097718622 42.37792225824403, -71.10789982327235 42.37795032220441, -71.10782758644444 42.377967006895226))","Kirklan_St_14","Kirkland St","Kirkland","St","456.0",,"-1","-1","86","86","02138","02138","783.0","779.0","0","F","Kirkland St","F","2"
"MULTILINESTRING ((-71.10782758644444 42.377967006895226, -71.10766874184804 42.37800211077846, -71.10732096154402 42.37807844422227, -71.1072740463804 42.378088080409455))","Kirklan_St_15","Kirkland St","Kirkland","St","456.0",,"89","95","90","100","02138","02138","779.0","769.0","0","F","Kirkland St","F","2"
"MULTILINESTRING ((-71.14128167350002 42.3806823627843, -71.14131479119983 42.38077513311539, -71.14132663298096 42.380808126254095, -71.14159743959013 42.38158060118585, -71.14173350334767 42.38196502932783, -71.14176661725224 42.382058705026644))","Lexingt_Ave_3","Lexington Ave","Lexington","Ave","474.0",,"190","226","189","225","02138","02138","672.0","614.0","1","F","Lexington Ave","F","0"
"MULTILINESTRING ((-71.14176661725224 42.382058705026644, -71.14179972130725 42.38215413688394, -71.14195466724794 42.38259032165332, -71.14199250270765 42.382700037297))","Lexingt_Ave_4","Lexington Ave","Lexington","Ave","474.0",,"228","244","227","245","02138","02138","614.0","587.0","1","F","Lexington Ave","F","0"
"MULTILINESTRING ((-71.14199250270765 42.382700037297, -71.14203041072763 42.38280349668588, -71.14210138665793 42.38300241513664, -71.14213091157008 42.38309605209961))","Lexingt_Ave_5","Lexington Ave","Lexington","Ave","474.0",,"252","254","247","255","02138","02138","587.0","572.0","1","F","Lexington Ave","F","0"
"MULTILINESTRING ((-71.09755626240573 42.36174553445747, -71.09770323382128 42.361680986430216, -71.0983598435876 42.361391036452794, -71.09845743060283 42.36134771884074))","Landsdo_St_5","Landsdowne St","Landsdowne","St","463.0",,"-1","-1","7","13","02139","02139","1933.0","1952.0","0","F","Landsdowne St","F","0"
"MULTILINESTRING ((-71.12090951057816 42.381605176845675, -71.12087276857437 42.38151683400953, -71.12078629564719 42.38130893287678, -71.12078271655388 42.38130090840251, -71.1207756485194 42.38128217056463, -71.12077448588127 42.381272370411416, -71.12077453919694 42.381263479808446, -71.12077581949102 42.38125366026698, -71.12077828399194 42.381243872069575, -71.12078311196967 42.38123496976413, -71.12079523683835 42.38121898437487, -71.12080367582328 42.38121278315677, -71.1208121519827 42.38120655461989, -71.12082299128825 42.381201266853886, -71.12083264638561 42.38119594774334, -71.12084465952883 42.3811924200472, -71.12103846575246 42.381141387808164, -71.12105293775109 42.381135179003486, -71.1210698049587 42.3811245601373, -71.12107831840395 42.38111210267026, -71.1210772624324 42.38108449387274, -71.12107613692712 42.381074666403826, -71.12107494218361 42.38107021707933, -71.12105366388752 42.38101400337126, -71.12093787950393 42.380737843133325))","Rutland_St_1","Rutland St","Rutland","St","675.0",,"5","19","4","14","02138","02138","630.0","663.0","1","F","Rutland St","F","0"
