"nodenumber","intersection","intersectingstreetcount","zip_code","longitude","latitude","neighborhood","election_ward","election_precinct","election_polling_address","representation_district","senate_district","cad_reporting_district","police_sector","police_car_route","police_walking_route","police_neighborhood","police_business_district","street_sweeping_district","census_tract_2010","census_block_group_2010","census_block_2010","census_block_id_2010","commercial_district"
"221","Massachusetts Ave & Rindge Ave","2","02140","-71.1249","42.3926","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","355000","3","3017","250173550003017","Porter Square/North Mass. Ave."
"222","Haskell St & Rindge Ave","2","02140","-71.1275","42.3926","North Cambridge","11","2","70 Rindge Ave","29th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354800","2","2003","250173548002003",
"223","Pemberton St & Rindge Ave","2","02140","-71.1253","42.3926","North Cambridge","11","2","70 Rindge Ave","29th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354800","2","2001","250173548002001","Porter Square/North Mass. Ave."
"226","Fairfield St & Rindge Ave & Rindge Ter","3","02140","-71.1265","42.3925","North Cambridge","11","2","70 Rindge Ave","29th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354800","2","2001","250173548002001",
"227","Middlesex St & Wilson Ave","2","02140","-71.1308","42.3926","North Cambridge","11","2","70 Rindge Ave","29th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354900","1","1007","250173549001007",
"229","Massachusetts Ave & Milton St","2","02140","-71.1247","42.3925","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","355000","3","3017","250173550003017","Porter Square/North Mass. Ave."
"231","Orchard St & Tenney St","2","02140","-71.1217","42.3924","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1112","5","11R","11A","11","9","G","354700","1","1003","250173547001003",
"233","Adley Rd & Smith Pl & Wilson Rd","3","02138","-71.1507","42.3923","Cambridge Highlands","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1201","4","13R","12C","12","10",,"354600","4","4016","250173546004016","Concord Alewife/Fresh Pond"
"234","Adley Rd & Smith Pl & Wilson Rd","3","02138","-71.1507","42.3922","Cambridge Highlands","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1201","4","13R","12C","12","10",,"354600","4","4016","250173546004016","Concord Alewife/Fresh Pond"
"235","Miller Ave & Orchard St","2","02140","-71.1213","42.3921","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1112","5","11R","11A","11","9","G","354700","1","1003","250173547001003",
"236","Jackson Cir & Jackson Pl","2","02140","-71.135","42.392","North Cambridge","11","1","1 Jackson Pl","24th Middlesex","Second Middlesex","1109","5","11R","11C","11","9","G","354900","2","2001","250173549002001",
"237","Pemberton St & Warwick Pk","2","02140","-71.1256","42.392","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354800","2","2001","250173548002001",
"241","Blake St & Orchard St","2","02140","-71.121","42.3918","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1112","5","11R","11A","11","9","G","354700","1","1003","250173547001003",
"244","Middlesex St & Notre Dame Ave","2","02140","-71.1307","42.3918","North Cambridge","11","2","70 Rindge Ave","29th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354900","2","1010","250173549001010",
"2147","Cogswell Ave & Massachusetts Ave & Russell St","3","02140","-71.1239","42.3918","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1113","5","11R","11A","11","9","G","354700","1","1005","250173547001005","Porter Square/North Mass. Ave."
"245","Notre Dame Ave & Sargent St","2","02140","-71.1319","42.3918","North Cambridge","10","3","66 Sherman St","29th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354900","1","1010","250173549001010",
"248","Griswold St & Sunset Rd","2","02138","-71.1566","42.3918","Cambridge Highlands","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1202","4","13R","12C","12","10","J","354600","4","4014","250173546004014",
"250","Beech St & Elm St N","2",,"-71.119","42.3915",,,,,,,,,,,,,,,,,,
"255","Massachusetts Ave & Walden St","2","02140","-71.1233","42.3914","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1112","5","11R","11A","11","9","G","354700","1","1005","250173547001005","Porter Square/North Mass. Ave."
"254","Middlesex St & Van Norden St","2","02140","-71.1306","42.3914","North Cambridge","11","2","70 Rindge Ave","29th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354800","2","2005","250173548002005",
"258","Pemberton St & Pemberton Ter","2","02140","-71.1261","42.3913","North Cambridge","11","2","70 Rindge Ave","29th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354800","2","2001","250173548002001",
"259","Middlesex St & Verdun St","2","02140","-71.1305","42.3913","North Cambridge","11","2","70 Rindge Ave","29th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354800","2","2005","250173548002005",
"261","Van Norden St & Yerxa Rd","2","02140","-71.1292","42.3912","North Cambridge","11","2","70 Rindge Ave","29th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354800","2","2005","250173548002005",
"263","Pemberton St & Sherman St","2","02140","-71.1328","42.3912","North Cambridge","11","1","1 Jackson Pl","24th Middlesex","Second Middlesex","1109","5","11R","11C","11","9","G","354900","2","1009","250173549001009",
"262","Hadley St & Massachusetts Ave","2","02140","-71.1228","42.3912","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1112","5","11R","11A","11","9","G","354700","1","1004","250173547001004","Porter Square/North Mass. Ave."
"265","Pemberton St & Sargent St","2","02140","-71.1319","42.3911","North Cambridge","10","3","66 Sherman St","29th Middlesex","Second Middlesex","1109","5","11R","11C","11","9","G","354900","1","1009","250173549001009",
"266","Beech St & Orchard St","2","02140","-71.12","42.391","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1112","5","11R","11A","11","9","G","354700","1","1012","250173547001012",
"270","Elm St N & Saginaw Ave","2",,"-71.1183","42.3909",,,,,,,,,,,,,,,,,,
"272","Blake St & Creighton St & Massachusetts Ave","3","02140","-71.1223","42.3909","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1112","5","11R","11A","11","9","G","354700","1","1004","250173547001004","Porter Square/North Mass. Ave."
"268","Blake St & Creighton St & Massachusetts Ave","3","02140","-71.1223","42.3909","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1112","5","11R","11A","11","9","G","354700","1","1011","250173547001011","Porter Square/North Mass. Ave."
"273","Pemberton St & Verdun St","2","02140","-71.131","42.3909","North Cambridge","11","2","70 Rindge Ave","29th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354900","1","1009","250173549001009",
"2186","Blanchard Rd & Concord Ave & Griswold St","3","02138","-71.1572","42.3909","Cambridge Highlands","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1203","4","13R","13B","12","10","J","354300","3","3000","250173543003000",
"278","Middlesex St & Pemberton St","2","02140","-71.1304","42.3908","North Cambridge","10","3","66 Sherman St","29th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354800","2","2006","250173548002006",
"283","Fairfield St & Pemberton St","2","02140","-71.1265","42.3907","North Cambridge","11","2","70 Rindge Ave","29th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354800","2","2001","250173548002001",
"286","Houston Pk & Walden St","2","02140","-71.1238","42.3907","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1113","5","11R","11A","11","9","G","354800","2","2011","250173548002011",
"287","Pemberton St & Yerxa Rd","2","02140","-71.1292","42.3906","North Cambridge","11","2","70 Rindge Ave","29th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354800","2","2006","250173548002006",
"289","Davenport St & Elm St N","2",,"-71.118","42.3906",,,,,,,,,,,,,,,,,,
"292","Massachusetts Ave & Regent St","2","02140","-71.1215","42.3906","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1105","5","11R","11A","11","9","G","354700","1","1011","250173547001011","Porter Square/North Mass. Ave."
"290","Allen St & Orchard St","2","02140","-71.1194","42.3905","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1101","5","11R","11A","11","9","G","354700","1","1006","250173547001006",
"291","Sycamore St & Walden St","2","02140","-71.1239","42.3906","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1113","5","11R","11A","11","9","G","354800","1","2011","250173548002011",
"294","Concord Ave & Spinelli Pl","2","02138","-71.154","42.3906","Cambridge Highlands","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1203","4","13R","13B","12","10",,"354300","3","3000","250173543003000",
"296","Haskell St & Pemberton St","2","02140","-71.1277","42.3904","North Cambridge","11","2","70 Rindge Ave","29th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354800","2","2008","250173548002008",
"297","Pemberton Ct & Pemberton St","2","02140","-71.1268","42.3904","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354800","2","2008","250173548002008",
"300","Davenport St & Saginaw Ave","2","02140","-71.1184","42.3903","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1101","5","11R","11A","11","9","G","354700","1","1010","250173547001010","Porter Square/North Mass. Ave."
"299","Beech St & Massachusetts Ave","2","02140","-71.121","42.3903","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1101","5","11R","11A","11","9","G","354700","1","1014","250173547001014","Porter Square/North Mass. Ave."
"304","Bellis Cir & Bolton St & Sherman St","3","02140","-71.1327","42.3903","Neighborhood Nine","10","3","66 Sherman St","29th Middlesex","Second Middlesex","910","5","9R","9D","9","8","H","354600","1","1000","250173546001000",
"306","Cogswell Ave & Mead St","2","02140","-71.1257","42.3902","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1107","5","11R","11B","11","9","G","354800","2","2008","250173548002008",
"307","Cypress St & Walden St","2","02140","-71.1241","42.3902","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1113","5","11R","11A","11","9","G","354700","1","1015","250173547001015",
"308","Blair Pl & Bolton St","2","02140","-71.1318","42.3901","Neighborhood Nine","10","3","66 Sherman St","29th Middlesex","Second Middlesex","910","5","9R","9D","9","8","H","354600","1","1000","250173546001000",
"311","Davenport St & Orchard St","2","02140","-71.1189","42.3901","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1101","5","11R","11A","11","9","G","354700","1","1008","250173547001008","Porter Square/North Mass. Ave."
"315","Massachusetts Ave & Porter Rd","2","02140","-71.1207","42.39","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1105","5","11R","11A","11","9","G","354700","1","1014","250173547001014","Porter Square/North Mass. Ave."
"313","Concord Ave & Smith Pl","2","02138","-71.1507","42.3901","Cambridge Highlands","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1201","4","13R","12C","12","10",,"354300","3","3000","250173543003000","Concord Alewife/Fresh Pond"
"314","Cogswell Pl & Mead St","2","02140","-71.1252","42.39","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1113","5","11R","11A","11","9","G","354800","2","2008","250173548002008",
"312","Alewife Brook Pkwy & Terminal Rd","2","02138","-71.1421","42.3901","Cambridge Highlands","10","3","66 Sherman St","29th Middlesex","Second Middlesex","1204","4","13R","12C","12","10",,"354600","4","4001","250173546004001","Concord Alewife/Fresh Pond"
"317","Allen St & Massachusetts Ave","2","02140","-71.1205","42.3899","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1105","5","11R","11A","11","9","G","354700","1","1014","250173547001014","Porter Square/North Mass. Ave."
"321","King St & Mead St & Walden St","3","02140","-71.1244","42.3898","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1113","5","11R","11A","11","9","G","354700","1","1015","250173547001015",
"322","Elm St N & White St","2",,"-71.117","42.3896",,,,,,,,,,,,,,,,,,
"324","Porter Cir & Porter Pk & Porter Rd","3","02140","-71.1212","42.3896","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1105","5","11R","11A","11","9","G","354700","1","1015","250173547001015",
"325","Bellis Cir & Sherman St","2","02140","-71.1327","42.3896","Neighborhood Nine","10","3","66 Sherman St","29th Middlesex","Second Middlesex","910","5","9R","9D","9","8","H","354600","1","1000","250173546001000",
"327","Concord Ave & Moulton St","2","02138","-71.1481","42.3896","Cambridge Highlands","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1201","4","13R","12C","12","10",,"354600","4","4003","250173546004003","Concord Alewife/Fresh Pond"
"330","Bellis Ct & Sherman St","2","02140","-71.1327","42.3895","Neighborhood Nine","10","3","66 Sherman St","29th Middlesex","Second Middlesex","910","5","9R","9D","9","8","H","354600","3","3000","250173546003000",
"331","Davenport St & Massachusetts Ave","2","02140","-71.12","42.3894","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1105","5","11R","11A","11","9","G","354700","1","1022","250173547001022","Porter Square/North Mass. Ave."
"335","Raymond St & Richdale Ave & Walden Square Rd","3","02140","-71.1287","42.3894","Neighborhood Nine","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","910","5","9R","9D","9","8","H","354600","1","1000","250173546001000",
"338","Sherman St & Walden Square Rd","2","02140","-71.1327","42.3893","Neighborhood Nine","10","3","66 Sherman St","29th Middlesex","Second Middlesex","910","5","9R","9D","9","8","H","354600","1","1000","250173546001000",
"339","Massachusetts Ave & Porter Rd","2","02140","-71.1198","42.3892","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1105","5","11R","11A","11","9","G","354700","1","1022","250173547001022","Porter Square/North Mass. Ave."
"341","White St & White Street Pl","2","02140","-71.118","42.3891","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1101","5","11R","11A","11","9","G","354700","1","1008","250173547001008","Porter Square/North Mass. Ave."
"342","Concord Ave & Fawcett St","2","02138","-71.146","42.3892","Cambridge Highlands","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1203","4","13R","13B","12","10",,"354600","3","4003","250173546004003",
"343","Massachusetts Ave & Somerville Ave","2","02140","-71.1197","42.389","North Cambridge","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","1105","5","11R","11A","11","9","G","354700","1","1022","250173547001022","Porter Square/North Mass. Ave."
