"trackingnumber","classification","location","toweddatetime","state","year","make","model","color","towedby","reason"
"22072018","MV OBSTRUCTING  ","0XX OTIS ST","2022-07-26T10:18:57.000","MA             ","2006","ACUR                     ","32TL           ","GRAY                     ","PHILS:CITY               ","OBSTRUCTING                                       "
"22072018","MV OBSTRUCTING  ","0XX OTIS ST","2022-07-26T10:18:50.000","MA             ","2006","ACUR                     ","32TL           ","GRAY                     ","PHILS:CITY               ","OBSTRUCTING                                       "
"22072037","UNWANTED PERSON ","0XX PINE ST","2022-07-26T09:56:13.000","MA             ","2013","LEXS                     ","RX350          ","BLACK                    ","PHILS:CITY               ",
"22072002","UNWANTED PERSON ","10XX CAMBRIDGE ST","2022-07-26T09:26:54.000","MA             ","2005","TOYT                     ","TUNDRA         ","GRAY                     ","PHILS:CITY               ","ARREST                                            "
"22072017","BLOCKED DRIVE   ","3XX BROADWAY","2022-07-26T09:25:27.000","MA             ","2012","HOND                     ","ACCORD         ","GRAY                     ","B&B:CITY                 ","BLOCKED DRIVEWAY                                  "
"22071982","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-26T09:22:05.000","MA             ","2013","LEXS                     ","RX350          ","BLACK                    ","PHILS:CITY               ",
"22071982","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-26T09:21:53.000","MA             ","2011","AUDI                     ","Q5             ","BLACK                    ","PHILS:CITY               ",
"22071982","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-26T09:21:45.000","MA             ","2017","VOLK                     ","JETTA          ","WHITE                    ","PHILS:CITY               ",
"22071982","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-26T09:21:38.000","MA             ","2015","BMW                      ","328            ","GRAY                     ","PHILS:CITY               ",
"22071982","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-26T09:21:29.000","MA             ","2013","TOYT                     ","COROLL         ","WHITE                    ","PHILS:CITY               ",
"22071982","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-26T09:21:21.000","MA             ","2006","HOND                     ","ACCORD         ","BLUE                     ","PHILS:CITY               ",
"22071982","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-26T09:19:43.000","MA             ","2012","JEEP                     ","WRANGLER       ",,"B&B:CITY                 ",
"22071982","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-26T09:19:22.000","MA             ","2010","HOND                     ","CIVIC          ","GRAY                     ","B&B:CITY                 ",
"22071982","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-26T09:19:12.000","MA             ","2012","VOLK                     ","JETTA          ","GRAY                     ","B&B:CITY                 ",
"22071982","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-26T09:19:06.000","MA             ","2016","SUBA                     ","IMPREZ         ","GRAY                     ","B&B:CITY                 ",
"22071982","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-26T09:19:00.000","MA             ","2007","FORD                     ","EXPLOR         ","BLUE                     ","B&B:CITY                 ",
"22071982","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-26T09:18:52.000","RI             ",,,,,"B&B:CITY                 ",
"22071989","MV OBSTRUCTING  ","3XX HARVARD ST","2022-07-26T08:56:05.000","MA             ","2012","JEEP                     ","GRACHE         ","BLUE                     ","B&B:CITY                 ","OBSTRUCTING                                       "
"22072006","MV ACC NO PI    ","BROOKLINE ST","2022-07-26T08:55:45.000","MA             ","2015","JEEP                     ","GRAND          ","GRAY                     ","PHILS:PRIVATE            ","MVA                                               "
"22071628","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T18:45:14.000","MA             ","2013","JEEP                     ","PATRIO         ","RED                      ","B&B:PRIVATE              ",
"22071673","MV DISABLED     ","CONCORD AVE","2022-07-25T14:01:35.000","MA             ","2003","CHEV                     ","BLAZER         ","GRAY                     ","B&B:CITY                 ",
"22071700","DISTURBANCE     ","1XX PEARL ST","2022-07-25T12:53:53.000","MA             ","2003","TOYT                     ","COROLL         ","BLUE                     ","PHILS:CITY               ","OVERDOSE                                          "
"22071628","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T12:07:48.000",,"21","NISS                     ",,,"B&B:PRIVATE              ","182 WINDSOR #102730                               "
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T10:17:32.000","FL             ",,,,,"PHILS:CITY               ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T10:17:23.000","MA             ","2010","VOLK                     ","JETTA          ","GRAY                     ","B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T10:17:06.000","MA             ","2017","MAZD                     ","3              ","BLUE                     ","PHILS:CITY               ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T10:16:57.000","MA             ","2020","VOLK                     ","JETTA          ","BLACK                    ","PHILS:CITY               ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T10:16:21.000","MA             ","2005","ACUR                     ","TL             ","GRAY                     ","B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T10:15:53.000","MA             ","2019","HYUN                     ","SONATA         ","GRAY                     ","B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T10:15:42.000","MA             ","2018","HOND                     ","CR-V           ","BLACK                    ","B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T10:15:34.000","MA             ","2017","MAZD                     ","3              ","BLUE                     ","PHILS:CITY               ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T10:15:26.000","MA             ","2018","FORD                     ","TRANSI         ","WHITE                    ","B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T10:15:16.000","PA             ",,,,,"B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T10:14:59.000","MA             ","2009","TOYT                     ","CAMRY          ","BLUE                     ","B&B:CITY                 ",
"22071628","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:53:51.000","MA             ","2021","MERZ                     ","GLC300W4       ",,"B&B:CITY                 ","402 RINDGE #102709                                "
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:45:38.000","MA             ","2022","LNDR                     ","RANGE          ","UV                       ","PHILS:CITY               ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:45:24.000","MA             ","2019","SUBA                     ","CROSSTREK      ","L                        ","PHILS:CITY               ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:44:57.000","MA             ","2018","HOND                     ","ODYSSEY        ",,"PHILS:CITY               ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:44:37.000","MA             ","2001","TOYT                     ","TUNDRA         ","GREEN                    ","PHILS:CITY               ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:44:27.000","MA             ","2015","SUBA                     ","CROSST         ","GRAY                     ","PHILS:CITY               ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:42:48.000","FL             ",,,,,"PHILS:CITY               ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:42:35.000","MA             ","2015","JEEP                     ","CHEROKEE       ",,"PHILS:CITY               ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:42:26.000","MA             ","2009","AUDI                     ","Q7             ","GRAY                     ","PHILS:CITY               ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:42:16.000","NJ             ",,,,,"PHILS:CITY               ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:41:52.000","MA             ","2020","SUBA                     ","CROSSTREK      ","L                        ","B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:41:43.000","ME             ",,,,,"B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:41:32.000","MA             ","2013","HOND                     ","FIT            ","GRAY                     ","B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:41:20.000","MA             ","2006","HOND                     ","CIVIC          ","BLUE                     ","B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:39:39.000","PA             ",,,,,"B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:39:16.000","CA             ",,,,,"B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:38:40.000","MA             ","2018","AUDI                     ","Q5             ","BLUE                     ","B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:38:13.000","SC             ",,,,,"B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:38:02.000","MA             ","2013","SUBA                     ","FOREST         ","GRAY                     ","B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:37:52.000","RI             ",,,,,"B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:37:42.000","MA             ","2006","FORD                     ","RANGER         ","GRAY                     ","B&B:CITY                 ",
"22071625","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T09:37:33.000","PA             ",,,,,"B&B:CITY                 ",
"22071629","MV OBSTRUCTING  ","0XX CONCORD AVE","2022-07-25T08:17:20.000","MA             ","2019","HOND                     ","HR-V           ","GRAY                     ","B&B:CITY                 ","MV OBSTRUCTING                                    "
"22071628","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-25T07:51:48.000","MA             ","2021","JEEP                     ","GRAND          ",,"B&B:PRIVATE              ","130 CAMBRIDGEPARK DR- CC# 102705                  "
"22071580","BLOCKED HYDRANT ","MASSACHUSETTS AVE","2022-07-25T00:51:37.000","MA             ","2021","NISS                     ","MURANO         ","WHITE                    ","PHILS:CITY               ","BLOCKED HYDRANT / MASS & RICE                     "
"22071575","MV ACC NO PI    ","1XX MASSACHUSETTS AVE","2022-07-25T00:42:28.000","MA             ","2021","DONF                     ","1              ","RED                      ","B&B:CITY                 ","120 MASS AVE / MC ACC                             "
"22071455","MV ACC NO PI    ","FLAGG ST","2022-07-24T21:44:20.000","NH             ","2013","SUBA                     ","IMPREZA        ",,"PHILS:CITY               ","MVA - FLAGG & PUTNAM                              "
"22071429","DRIVING TO ENDA ","BISHOP ALLEN DR","2022-07-24T15:36:41.000","MA             ","2001","AMGN                     ","H1             ","BLACK                    ","B&B:CITY                 ","BAD & NORFOLK / DRIV TO ENDA                      "
"22071348","MV OBSTRUCTING  ","15XX CAMBRIDGE ST","2022-07-24T09:25:43.000","MA             ","2014","VOLK                     ","PASSAT         ","GRAY                     ","PHILS:CITY               ",
"22071325","MV OBSTRUCTING  ","1XX SECOND ST","2022-07-24T06:42:26.000","MA             ","2014","RAM                      ","1500           ","BLACK                    ","B&B:CITY                 ","OBSTRUCTING                                       "
"22071292","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-24T00:51:11.000","MA             ","2022","TESL                     ","MODEL          ",,"B&B:PRIVATE              ","90 FAWCETT ST                                     "
