Crash Number,Date Time,Day Of Week,Object 1,Object 2,Street Number,Steet Name,Cross Street,Location,Latitude,Longitude,Coordinates,cambridge_cdd_zoning,cambridge_zipcodes,cambridge_neighborhoods
24546,07/30/2010 08:10:00 PM,Friday,Auto,Parked Vehicle,115,PROSPECT ST,,"115 PROSPECT ST Cambridge, MA",42.367888000000001,-71.102159,,,,
23974,03/27/2010 08:29:00 PM,Saturday,Auto,Fixed Object,,Broadway,Galileo Galilei Way," Broadway & Galileo Galilei Way Cambridge, MA",42.364812000000001,-71.089386000000005,,,,
23865,03/02/2010 12:00:00 AM,Tuesday,Auto,Auto,,Cambridge St,QUINCY ST," Cambridge St & QUINCY ST Cambridge, MA",42.375473999999997,-71.114321000000004,,,,
24526,07/21/2010 12:00:00 AM,Wednesday,Auto,Parked Vehicle,28,HAMMOND ST,,"28 HAMMOND ST Cambridge, MA",42.380763999999999,-71.114497,,,,
24178,05/10/2010 11:49:00 AM,Monday,Auto,Parked Vehicle,99,Brattle St,,"99 Brattle St Cambridge, MA",42.376724000000003,-71.124654000000007,,,,
24331,06/11/2010 09:04:00 AM,Friday,Auto,Parked Vehicle,25,SMITH PL,,"25 SMITH PL Cambridge, MA",42.391016,-71.150908999999999,,,,
23787,02/11/2010 12:00:00 AM,Thursday,Auto,Parked Vehicle,1572,Massachusetts Ave,,"1572 Massachusetts Ave Cambridge, MA",42.378926999999997,-71.120662999999993,,,,
24479,07/15/2010 09:45:00 AM,Thursday,Auto,Auto,9,Fresh Pond Ln,,"9 Fresh Pond Ln Cambridge, MA",42.376052000000001,-71.143135000000001,,,,
24383,06/24/2010 02:15:00 PM,Thursday,Auto,Auto,,Raymond St,GRAY GARDENS EAST," Raymond St & GRAY GARDENS EAST Cambridge, MA",42.384532,-71.125864000000007,,,,
24075,04/19/2010 11:35:00 AM,Monday,Auto,Fixed Object,820,MEMORIAL DR,,"820 MEMORIAL DR Cambridge, MA",42.361786000000002,-71.115690999999998,,,,
23638,01/01/2010 01:50:00 AM,Friday,Auto,Auto,,Massachusetts Ave,Rindge Ave," Massachusetts Ave & Rindge Ave Cambridge, MA",42.392614999999999,-71.124874000000005,,,,
23900,03/11/2010 09:30:00 AM,Thursday,Auto,Parked Vehicle,197,Vassal Ln,,"197 Vassal Ln Cambridge, MA",42.384140000000002,-71.139735999999999,,,,
24001,04/03/2010 10:12:00 AM,Saturday,Auto,Pedestrian,,MAGAZINE ST,Putnam Ave," MAGAZINE ST & Putnam Ave Cambridge, MA",42.359115000000003,-71.111084000000005,,,,
23984,03/30/2010 10:15:00 AM,Tuesday,Auto,Auto,,MOUNT AUBURN ST,Brattle St," MOUNT AUBURN ST & Brattle St Cambridge, MA",42.375281999999999,-71.145695000000003,,,,
23820,02/19/2010 09:30:00 PM,Friday,Auto,Bicycle,,Hampshire St,PROSPECT ST," Hampshire St & PROSPECT ST Cambridge, MA",42.372202000000001,-71.098974999999996,,,,
24195,05/13/2010 11:04:00 AM,Thursday,Auto,Auto,725,Concord Ave,,"725 Concord Ave Cambridge, MA",42.390473999999998,-71.152218000000005,,,,
24410,07/02/2010 04:50:00 PM,Friday,Auto,Bicycle,,Massachusetts Ave,DOVER ST," Massachusetts Ave & DOVER ST Cambridge, MA",42.394523999999997,-71.127011999999993,,,,
24512,07/21/2010 03:00:00 PM,Wednesday,Auto,Parked Vehicle,250,Monsignor OBrien Hwy,,"250 Monsignor OBrien Hwy Cambridge, MA",42.373255,-71.081523000000004,,,,
24471,07/08/2010 08:00:00 AM,,Auto,Fixed Object,186,Alewife Brook Pky,,"186 Alewife Brook Pky Cambridge, MA",42.391032000000003,-71.141350000000003,,,,
24553,07/30/2010 03:49:00 PM,Friday,Auto,Parked Vehicle,,Brattle St,Brown St," Brattle St & Brown St Cambridge, MA",42.377198,-71.128356999999994,,,,
24589,08/10/2010 02:13:00 PM,Tuesday,Auto,Auto,,KINNAIRD ST,Western Ave," KINNAIRD ST & Western Ave Cambridge, MA",42.364902000000001,-71.109007000000005,,,,
23807,02/14/2010 08:25:00 PM,Sunday,Auto,Auto,,QUINCY ST,Cambridge St," QUINCY ST & Cambridge St Cambridge, MA",42.375473999999997,-71.114321000000004,,,,
24136,04/30/2010 10:30:00 PM,Friday,Auto,Parked Vehicle,105,FIFTH ST,,"105 FIFTH ST Cambridge, MA",42.369816999999998,-71.083618999999999,,,,
24159,05/06/2010 03:10:00 PM,Thursday,Auto,Auto,,Massachusetts Ave,MEACHAM RD," Massachusetts Ave & MEACHAM RD Cambridge, MA",42.39508,-71.12764,,,,
24581,08/08/2010 12:00:00 AM,Sunday,Auto,Parked Vehicle,11,Bellis Cir,,"11 Bellis Cir Cambridge, MA",42.389817000000001,-71.133235999999997,,,,
24421,07/05/2010 09:59:00 PM,,Auto,Miscellaneous,,Jackson St,Rindge Ave," Jackson St & Rindge Ave Cambridge, MA",42.393619000000001,-71.135182,,,,
24695,01/09/2010 12:45:00 PM,Saturday,Auto,Auto,,Massachusetts Ave,SOMERVILLE AVE," Massachusetts Ave & SOMERVILLE AVE Cambridge, MA",42.388964999999999,-71.119694999999993,,,,
24050,04/14/2010 06:29:00 PM,Wednesday,Auto,Auto,,Broadway,Hampshire St," Broadway & Hampshire St Cambridge, MA",42.365434999999998,-71.091111999999995,,,,
23839,02/24/2010 05:15:00 PM,Wednesday,Auto,Parked Vehicle,64,Mount Vernon St,,"64 Mount Vernon St Cambridge, MA",42.387442999999998,-71.121796000000003,,,,
23917,03/16/2010 01:50:00 PM,Tuesday,Auto,Bicycle,1,Hampshire St,Broadway,"1 Hampshire St Cambridge, MA",42.365231999999999,-71.090064999999996,,,,
24481,07/15/2010 04:44:00 PM,Thursday,Auto,Auto,,GARDEN ST,Robinson St," GARDEN ST & Robinson St Cambridge, MA",42.383032999999998,-71.127744000000007,,,,
24165,05/07/2010 08:00:00 AM,Friday,Auto,Bicycle,,Cambridge St,FIRST ST," Cambridge St & FIRST ST Cambridge, MA",42.370635999999998,-71.076933999999994,,,,
23888,03/06/2010 02:00:00 PM,Saturday,Auto,Parked Vehicle,10,Chestnut St,,"10 Chestnut St Cambridge, MA",42.355401999999998,-71.107026000000005,,,,
24463,07/13/2010 11:29:00 AM,,Auto,Parked Vehicle,119,Second St,,"119 Second St Cambridge, MA",42.367825000000003,-71.079400000000007,,,,
24306,06/03/2010 12:00:00 AM,Thursday,Auto,Auto,36,Washburn Ave,,"36 Washburn Ave Cambridge, MA",42.399819999999998,-71.130824000000004,,,,
24131,04/30/2010 09:00:00 AM,Friday,Taxi,Auto,,KIRKLAND ST,Trowbridge St," KIRKLAND ST & Trowbridge St Cambridge, MA",42.377628999999999,-71.109392999999997,,,,
23890,03/07/2010 09:14:00 AM,Sunday,Taxi,Pedestrian,91,Sidney St,,"91 Sidney St Cambridge, MA",42.360892999999997,-71.102220000000003,,,,
24541,07/29/2010 06:24:00 PM,Thursday,Auto,Auto,,Massachusetts Ave,GARDEN ST," Massachusetts Ave & GARDEN ST Cambridge, MA",42.375131000000003,-71.119151000000002,,,,
24404,07/01/2010 02:49:00 PM,Thursday,Auto,Fixed Object,41,Church St,,"41 Church St Cambridge, MA",42.374538000000001,-71.120671999999999,,,,
24575,08/05/2010 02:00:00 PM,Thursday,Auto,Auto,725,Concord Ave,,"725 Concord Ave Cambridge, MA",42.390473999999998,-71.152218000000005,,,,
24197,05/13/2010 06:47:00 AM,Thursday,Truck,Fixed Object,330,River St,,"330 River St Cambridge, MA",42.361815,-71.114017000000004,,,,
24488,07/16/2010 06:30:00 PM,Friday,Truck,Motorcycle,30,DUNSTER ST,,"30 DUNSTER ST Cambridge, MA",42.372456999999997,-71.119135,,,,
23666,01/08/2010 12:14:00 PM,Friday,Auto,Auto,,Western Ave,Franklin St," Western Ave & Franklin St Cambridge, MA",42.365143000000003,-71.106206,,,,
24567,08/05/2010 11:39:00 AM,Thursday,Auto,Auto,,MAGAZINE ST,GREEN ST," MAGAZINE ST & GREEN ST Cambridge, MA",42.365012,-71.104585999999998,,,,
24654,08/24/2010 06:56:00 PM,Tuesday,Auto,Auto,748,MEMORIAL DR,,"748 MEMORIAL DR Cambridge, MA",42.358068000000003,-71.114272999999997,,,,
24612,08/14/2010 05:04:00 AM,Saturday,Auto,Auto,1,PALERMO ST,,"1 PALERMO ST Cambridge, MA",42.371847000000002,-71.092597999999995,,,,
24230,05/21/2010 02:49:00 PM,Friday,Truck,Auto,51,Magee St,,"51 Magee St Cambridge, MA",42.366064000000001,-71.111574000000005,,,,
24359,06/18/2010 07:30:00 AM,Friday,Auto,Parked Vehicle,,Washington Ave,Portland St," Washington Ave & Portland St Cambridge, MA",42.363883999999999,-71.093157000000005,,,,
24352,06/13/2010 02:29:00 AM,Sunday,Auto,Taxi,10,ELIOT ST,,"10 ELIOT ST Cambridge, MA",42.372464999999998,-71.121575000000007,,,,
24358,06/18/2010 12:00:00 AM,Friday,Auto,Auto,89,Clifton St,,"89 Clifton St Cambridge, MA",42.396258000000003,-71.136212,,,,
24632,08/20/2010 02:23:00 AM,Friday,Auto,Parked Vehicle,,Brattle St,ELIOT ST," Brattle St & ELIOT ST Cambridge, MA",42.373216999999997,-71.120737000000005,,,,
23821,02/20/2010 04:40:00 PM,Saturday,Auto,Pedestrian,282,Massachusetts Ave,,"282 Massachusetts Ave Cambridge, MA",42.361887000000003,-71.098112999999998,,,,
24591,08/04/2010 08:00:00 PM,Wednesday,Auto,Parked Vehicle,,MAIN ST,Vassar St," MAIN ST & Vassar St Cambridge, MA",42.362709000000002,-71.089933000000002,,,,
24058,04/15/2010 06:10:00 PM,Thursday,Auto,Bicycle,,GARDEN ST,HURON AVE," GARDEN ST & HURON AVE Cambridge, MA",42.383868,-71.129311999999999,,,,
24041,04/09/2010 06:45:00 PM,Friday,Auto,Bicycle,280,HARVARD ST,,"280 HARVARD ST Cambridge, MA",42.369027000000003,-71.104207000000002,,,,
24145,05/04/2010 08:00:00 AM,Tuesday,Auto,Auto,,Massachusetts Ave,Columbia St," Massachusetts Ave & Columbia St Cambridge, MA",42.363104999999997,-71.099874999999997,,,,
23743,01/30/2010 12:00:00 PM,Saturday,Auto,Auto,,Broadway,Galileo Galilei Way," Broadway & Galileo Galilei Way Cambridge, MA",42.364812000000001,-71.089386000000005,,,,
24444,07/11/2010 07:19:00 PM,,Auto,Auto,18,Brattle St,,"18 Brattle St Cambridge, MA",42.373252999999998,-71.120165999999998,,,,
24268,05/30/2010 09:24:00 AM,Sunday,Auto,Fixed Object,,Blanchard Rd,Concord Ave," Blanchard Rd & Concord Ave Cambridge, MA",42.390875000000001,-71.157256000000004,,,,
24547,08/01/2010 08:29:00 AM,Sunday,Auto,Parked Vehicle,,Bigelow St,Doyle Way," Bigelow St & Doyle Way Cambridge, MA",42.367517999999997,-71.105834999999999,,,,
24030,04/10/2010 10:54:00 AM,Saturday,Auto,Truck,,Binney St,FIRST ST," Binney St & FIRST ST Cambridge, MA",42.365141999999999,-71.078205999999994,,,,
23770,02/08/2010 08:39:00 AM,Monday,Auto,Pedestrian,1,Cambridge Ctr,Broadway,"1 Cambridge Ctr Cambridge, MA",42.367719999999998,-71.074383999999995,,,,
24146,05/04/2010 09:30:00 AM,Tuesday,Auto,Auto,,Concord Ave,Blanchard Rd," Concord Ave & Blanchard Rd Cambridge, MA",42.390976999999999,-71.157285000000002,,,,
24292,06/03/2010 06:24:00 PM,Thursday,Bus (Other),Bicycle,,Massachusetts Ave,Amherst St," Massachusetts Ave & Amherst St Cambridge, MA",42.358187999999998,-71.093089000000006,,,,
24330,06/11/2010 07:25:00 AM,Friday,Auto,Auto,195,HARVARD ST,,"195 HARVARD ST Cambridge, MA",42.366982,-71.097496000000007,,,,
23785,01/11/2010 09:14:00 AM,Thursday,Auto,Auto,,Broadway,FELTON ST," Broadway & FELTON ST Cambridge, MA",42.373967,-71.112780000000001,,,,
23738,01/28/2010 03:20:00 PM,Thursday,Auto,Fixed Object,105,Windsor St,,"105 Windsor St Cambridge, MA",42.364051000000003,-71.096704000000003,,,,
24274,06/01/2010 04:32:00 PM,Tuesday,Auto,Auto,,Hampshire St,Tremont St," Hampshire St & Tremont St Cambridge, MA",42.371501000000002,-71.098121000000006,,,,
24574,08/05/2010 08:29:00 AM,Friday,Auto,Parked Vehicle,500,Kendall Sq,,"500 Kendall Sq Cambridge, MA",42.363886999999998,-71.081383000000002,,,,
24262,05/27/2010 05:15:00 PM,Sunday,Auto,Auto,,Walden St,HUBBARD AVE," Walden St & HUBBARD AVE Cambridge, MA",42.388316000000003,-71.125450999999998,,,,
24641,08/22/2010 12:00:00 AM,Sunday,Auto,Auto,,Windsor St,HARVARD ST," Windsor St & HARVARD ST Cambridge, MA",42.366188000000001,-71.095765,,,,
24389,06/26/2010 05:13:00 PM,Saturday,Auto,Bicycle,2161,Massachusetts Ave,,"2161 Massachusetts Ave Cambridge, MA",42.392536999999997,-71.124398999999997,,,,
24420,07/05/2010 10:30:00 PM,,Motorcycle,Miscellaneous,,Ames St,Amherst St," Ames St & Amherst St Cambridge, MA",42.360008999999998,-71.087643,,,,
23678,01/12/2010 08:15:00 AM,Tuesday,Auto,Auto,,STANDISH ST,HURON AVE," STANDISH ST & HURON AVE Cambridge, MA",42.381166,-71.138779999999997,,,,
24018,04/07/2010 11:39:00 PM,Wednesday,Auto,Parked Vehicle,,Walden St,Vincent St," Walden St & Vincent St Cambridge, MA",42.387875999999999,-71.126001000000002,,,,
24231,05/21/2010 03:30:00 PM,Friday,Auto,Parked Vehicle,100,Cambridgeside Pl,,"100 Cambridgeside Pl Cambridge, MA",42.369137000000002,-71.077147999999994,,,,
23810,02/17/2010 05:00:00 PM,Wednesday,Auto,Auto,,FIRST ST,Binney St," FIRST ST & Binney St Cambridge, MA",42.365141999999999,-71.078205999999994,,,,
24232,05/21/2010 03:59:00 PM,Friday,Auto,Parked Vehicle,,PEMBERTON ST,Pemberton Ter," PEMBERTON ST & Pemberton Ter Cambridge, MA",42.391275999999998,-71.126058999999998,,,,
24814,08/20/2010 11:29:00 AM,Friday,Auto,Fixed Object,30,Clarendon Ave,,"30 Clarendon Ave Cambridge, MA",42.402749999999997,-71.128459000000007,,,,
24554,07/30/2010 05:49:00 PM,Saturday,Auto,Auto,,MOUNT AUBURN ST,Willard St Ct," MOUNT AUBURN ST & Willard St Ct Cambridge, MA",42.374569000000001,-71.128428,,,,
24007,04/05/2010 12:00:00 PM,Monday,Auto,Auto,,Portland St,MAIN ST," Portland St & MAIN ST Cambridge, MA",42.362974000000001,-71.093633999999994,,,,
24436,07/09/2010 09:07:00 AM,,Auto,Bicycle,1,Hampshire St,,"1 Hampshire St Cambridge, MA",42.365231999999999,-71.090064999999996,,,,
24012,04/06/2010 06:40:00 PM,Tuesday,Bicycle,Auto,,Vassar St,Massachusetts Ave," Vassar St & Massachusetts Ave Cambridge, MA",42.360154000000001,-71.094881999999998,,,,
24393,06/28/2010 02:45:00 PM,Monday,Auto,Parked Vehicle,318,Broadway,,"318 Broadway Cambridge, MA",42.369739000000003,-71.101935999999995,,,,
24317,06/07/2010 05:00:00 PM,Monday,Auto,Parked Vehicle,8,RICHARD AVE,,"8 RICHARD AVE Cambridge, MA",42.400249000000002,-71.133433999999994,,,,
24362,06/19/2010 06:30:00 AM,Saturday,Auto,Auto,27,Fairmont Ave,,"27 Fairmont Ave Cambridge, MA",42.361671999999999,-71.112729999999999,,,,
23918,03/16/2010 04:19:00 PM,Tuesday,Auto,Auto,,Cambridge St,Windsor St," Cambridge St & Windsor St Cambridge, MA",42.372750000000003,-71.093288000000001,,,,
23692,01/16/2010 03:00:00 PM,Saturday,Taxi,Parked Vehicle,14,HOWARD ST,,"14 HOWARD ST Cambridge, MA",42.364052999999998,-71.110552999999996,,,,
23759,02/02/2010 06:00:00 PM,Wednesday,Auto,Parked Vehicle,,Lawn St,OXFORD AVE," Lawn St & OXFORD AVE Cambridge, MA",42.378304,-71.155325000000005,,,,
24751,08/21/2010 08:00:00 PM,,Auto,Fixed Object,4,Canal Park,,"4 Canal Park Cambridge, MA",42.369878,-71.076284000000001,,,,
23830,02/22/2010 08:29:00 AM,Monday,Auto,Taxi,95,DUDLEY ST,,"95 DUDLEY ST Cambridge, MA",42.395833000000003,-71.132891000000001,,,,
24426,07/08/2010 02:00:00 AM,,Auto,Parked Vehicle,386,Windsor St,,"386 Windsor St Cambridge, MA",42.370455999999997,-71.094025000000002,,,,
15004207,06/14/2015 10:34:00 PM,Sunday,,,,BERKSHIRE PLACE,,,,,,,,
1500001054,07/24/2015 05:59:00 PM,Friday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,MAGAZINE STREET AND COTTAGE STREET,,,,,,,,
1500000057,01/17/2015 11:41:00 AM,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,168 ALEWIFE BROOK PARK WAY,,,,,,,,
1500000672,05/04/2015 10:10:00 PM,Monday,,,,,,,,,,,,
1500000949,07/01/2015 08:01:00 PM,Wednesday,,,,,,,,,,,,
1500001576,11/18/2015 08:22:00 PM,Wednesday,PASSENGER CAR,,,ALBANY STREET,,,,,,,,
1600000389,04/06/2016 07:09:00 PM,Wednesday,,,,,,,,,,,,
1500000421,03/08/2015 11:02:00 AM,Sunday,,,,,,,,,,,,
1500000703,05/09/2015 05:36:00 PM,Saturday,PASSENGER CAR,,,,,,,,,,,
1500000259,02/13/2015 07:43:00 PM,Friday,,,,,,,,,,,,
1500001101,08/04/2015 05:20:00 PM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,,,,,,,,
1600000256,03/06/2016 05:50:00 PM,Sunday,,,,,,,,,,,,
1600000004,01/03/2016 02:02:00 AM,Sunday,,,,,,,,,,,,
1500000548,04/06/2015 01:50:00 PM,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,260 GREEN STREET,,,,,,,,
1600000684,06/07/2016 02:04:00 PM,Tuesday,,,,,,,,,,,,
1500000696,05/08/2015 05:26:00 PM,Friday,PASSENGER CAR,,,RIVER ST,,,,,,,,
1500000053,01/16/2015 07:14:00 AM,Friday,PASSENGER CAR,PASSENGER CAR,,HAMPSHIRE ST,,,,,,,,
1500000824,06/08/2015 11:16:00 AM,Monday,,,,,,,,,,,,
1500000463,03/14/2015 02:49:00 PM,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,ONE LEIGHTON AVE,,,,,,,,
1500000378,02/27/2015 02:04:00 PM,Friday,PASSENGER CAR,,,FULKERSON STREET,,,,,,,,
1500000778,05/28/2015 06:36:00 AM,Thursday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,186 RIVER STREET,,,,,,,,
1500000188,02/08/2015 10:42:00 PM,Sunday,,,,,,,,,,,,
1600000487,04/29/2016 06:15:00 PM,Friday,,,,,,,,,,,,
1500000652,05/01/2015 05:00:00 PM,Friday,,,,,,,,,,,,
1500001564,11/17/2015 08:50:00 AM,Tuesday,,,,,,,,,,,,
1500001065,07/27/2015 09:41:00 AM,Monday,,,,,,,,,,,,
1500001580,11/19/2015 05:26:00 PM,Thursday,,,,,,,,,,,,
1600000100,01/23/2016 02:51:00 PM,Saturday,,,,,,,,,,,,
1500001626,12/02/2015 02:05:00 PM,Wednesday,PASSENGER CAR,PASSENGER CAR,,WESTERN AVE,,,,,,,,
1500000732,05/17/2015 08:43:00 AM,Sunday,,,,,,,,,,,,
1500001747,12/31/2015 09:09:00 AM,Thursday,,,,,,,,,,,,
1500000472,03/16/2015 09:02:00 PM,Monday,,,,,,,,,,,,
1600000531,05/06/2016 10:03:00 PM,Friday,,,,,,,,,,,,
23740,01/29/2010 09:00:00 PM,Friday,Auto,Auto,,Jackson St,DUDLEY ST," Jackson St & DUDLEY ST Cambridge, MA",42.395701000000003,-71.135265000000004,,,,
23952,03/23/2010 05:10:00 PM,Wednesday,Auto,Auto,315,ELM ST,Webster Ave,"315 ELM ST Cambridge, MA",42.373806000000002,-71.095076000000006,,,,
24549,07/21/2010 05:20:00 PM,,Auto,Bicycle,689,Massachusetts Ave,,"689 Massachusetts Ave Cambridge, MA",42.365977000000001,-71.104355999999996,,,,
23822,02/20/2010 03:40:00 PM,Saturday,Auto,Miscellaneous,,Massachusetts Ave,DAY ST," Massachusetts Ave & DAY ST Cambridge, MA",42.393960999999997,-71.126382000000007,,,,
24624,08/17/2010 10:28:00 AM,Tuesday,Auto,Parked Vehicle,,HARVARD ST,DAVIS ST," HARVARD ST & DAVIS ST Cambridge, MA",42.365150999999997,-71.093297000000007,,,,
23834,02/22/2010 03:59:00 PM,Monday,Auto,Parked Vehicle,777,MEMORIAL DR,,"777 MEMORIAL DR Cambridge, MA",42.358752000000003,-71.114977999999994,,,,
24416,07/04/2010 12:00:00 AM,,Auto,Auto,92,SCIARAPPA ST,,"92 SCIARAPPA ST Cambridge, MA",42.369287999999997,-71.081847999999994,,,,
24495,07/19/2010 08:39:00 AM,Monday,Auto,Truck,,Hampshire St,Broadway," Hampshire St & Broadway Cambridge, MA",42.365434999999998,-71.091111999999995,,,,
24637,08/20/2010 08:55:00 AM,Friday,Auto,Bicycle,,GARDEN ST,Appian Way," GARDEN ST & Appian Way Cambridge, MA",42.375973999999999,-71.120982999999995,,,,
23776,02/09/2010 09:01:00 AM,Tuesday,Auto,Auto,,Third St,HURLEY ST," Third St & HURLEY ST Cambridge, MA",42.368299999999998,-71.080573999999999,,,,
24291,06/03/2010 05:13:00 PM,Thursday,Auto,Auto,,Western Ave,HOWARD ST," Western Ave & HOWARD ST Cambridge, MA",42.364749000000003,-71.110774000000006,,,,
24038,03/22/2010 07:30:00 PM,Monday,Truck,Parked Vehicle,161,HANCOCK ST,,"161 HANCOCK ST Cambridge, MA",42.370587,-71.106630999999993,,,,
24570,08/05/2010 10:56:00 AM,Thursday,Auto,Auto,,MAGAZINE ST,William St," MAGAZINE ST & William St Cambridge, MA",42.363542000000002,-71.106209000000007,,,,
23841,02/24/2010 09:30:00 AM,Wednesday,Auto,Fixed Object,,MOUNT AUBURN ST,Willard St," MOUNT AUBURN ST & Willard St Cambridge, MA",42.374569000000001,-71.128428,,,,
23894,02/26/2010 10:34:00 AM,Friday,Auto,Auto,,Cambridge St,Sixth St," Cambridge St & Sixth St Cambridge, MA",42.371654999999997,-71.084789999999998,,,,
23742,01/29/2010 01:54:00 PM,Friday,Auto,Auto,,MOUNT AUBURN ST,Putnam Ave," MOUNT AUBURN ST & Putnam Ave Cambridge, MA",42.370091000000002,-71.113336000000004,,,,
24277,06/01/2010 02:17:00 PM,Tuesday,Auto,Truck,147,Hampshire St,Norfolk St,"147 Hampshire St Cambridge, MA",42.371327000000001,-71.097695999999999,,,,
24593,08/11/2010 05:23:00 PM,Wednesday,Auto,Bicycle,,Broadway,HANCOCK ST," Broadway & HANCOCK ST Cambridge, MA",42.371319999999997,-71.106093999999999,,,,
23882,03/05/2010 07:14:00 PM,Friday,Auto,Auto,,Webster Ave,ELM ST," Webster Ave & ELM ST Cambridge, MA",42.374290000000002,-71.094746999999998,,,,
24193,05/12/2010 08:35:00 PM,Wednesday,Auto,Parked Vehicle,599,Cambridge St,,"599 Cambridge St Cambridge, MA",42.371949000000001,-71.086113999999995,,,,
23736,01/27/2010 08:19:00 AM,Wednesday,Auto,Parked Vehicle,49,White St,Porter Sq,"49 White St Cambridge, MA",42.389702999999997,-71.118303999999995,,,,
24187,05/10/2010 03:14:00 PM,Monday,Taxi,Bicycle,22,ELIOT ST,,"22 ELIOT ST Cambridge, MA",42.371758999999997,-71.121285999999998,,,,
24295,06/04/2010 10:15:00 AM,Friday,Auto,Auto,,MAGAZINE ST,Chestnut St," MAGAZINE ST & Chestnut St Cambridge, MA",42.358387999999998,-71.111880999999997,,,,
24482,07/15/2010 07:12:00 PM,Thursday,Auto,Bicycle,55-5,Columbia St,,"55-5 Columbia St Cambridge, MA",42.364856000000003,-71.099154999999996,,,,
24020,04/08/2010 03:00:00 PM,Thursday,Auto,Auto,340,River St,,"340 River St Cambridge, MA",42.361142000000001,-71.114151000000007,,,,
24255,05/27/2010 02:25:00 PM,Thursday,Auto,Auto,,Cambridge St,ROBERTS RD," Cambridge St & ROBERTS RD Cambridge, MA",42.374760000000002,-71.108823999999998,,,,
24108,04/25/2010 02:04:00 AM,Sunday,Auto,Auto,,Albany St,Osborn St," Albany St & Osborn St Cambridge, MA",42.361029000000002,-71.095552999999995,,,,
1600000514,05/04/2016 05:48:00 PM,Wednesday,PASSENGER CAR,,,HURON AV,,,,,,,,
1500000799,06/01/2015 08:14:00 PM,Monday,PASSENGER CAR,PASSENGER CAR,,MASSACHUSETTS AVENUE $ ESSEX STREET,,,,,,,,
1600000274,03/11/2016 07:00:00 AM,Friday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,125 SIXTH ST,,,,,,,,
1600000184,02/16/2016 07:10:00 PM,Tuesday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,PLEASANT STREET,,,,,,,,
1600000071,01/17/2016 10:00:00 PM,Sunday,PASSENGER CAR,,,WESTERN AVE. @ MAGAZINE ST.,,,,,,,,
1600000529,05/06/2016 09:24:00 PM,Friday,,,,,,,,,,,,
1500001571,11/18/2015 12:10:00 PM,Wednesday,PASSENGER CAR,PASSENGER CAR,,5 THIRD ST,,,,,,,,
1500000416,03/07/2015 06:40:00 AM,Saturday,TRACTOR / SEMI-TRIALER,,,BISHOP ALLEN DRIVE NEAR ESSEX STREET,,,,,,,,
1600000791,06/26/2016 10:28:00 PM,Sunday,,,,,,,,,,,,
1500000943,06/30/2015 07:58:00 PM,Tuesday,,,,,,,,,,,,
1500000772,05/26/2015 07:00:00 AM,Tuesday,PASSENGER CAR,PASSENGER CAR,,MASSACHUSETTS AVENUE,,,,,,,,
1600000428,04/16/2016 04:26:00 PM,Saturday,PASSENGER CAR,PASSENGER CAR,,ALEWIFE BROOK PKWY,,,,,,,,
1500001109,08/06/2015 02:14:00 PM,Thursday,,,,,,,,,,,,
1500000142,02/02/2015 06:26:00 PM,Monday,,,,,,,,,,,,
1500000347,02/23/2015 10:19:00 PM,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,,,,,,,,,
1500000477,03/14/2015 01:00:00 PM,Saturday,PASSENGER CAR,,,31 WALDEN STREET,,,,,,,,
1600000097,01/23/2016 07:46:00 AM,Saturday,,,,,,,,,,,,
1500000668,05/04/2015 12:34:00 PM,Monday,,,,,,,,,,,,
1500000905,06/23/2015 09:28:00 PM,Tuesday,PASSENGER CAR,,,MASSACHUSETS AVENUE AND NORFOLK STREET,,,,,,,,
1500001525,11/04/2015 05:45:00 PM,Wednesday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,245 FIRST ST,,,,,,,,
1500000175,02/06/2015 06:43:00 PM,Friday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,,,,,,,,,
1500000328,02/22/2015 12:52:00 PM,Sunday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,WASHINGTON STREET,,,,,,,,
1500000017,01/06/2015 02:41:00 PM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,,,,,,,,,
