"company_name","company_name_additional","doing_business_as_dba","street_address","zip_code","first_issue_date","permit_start_date","permit_end_date","licensed_capacity","monday_opening","monday_close","tuesday_opening","tuesday_close","wednesday_opening","wednesday_close","thursday_opening","thursday_close","friday_opening","friday_close","saturday_opening","saturday_close","sunday_opening","sunday_close"
"Numikoff Consulting, LLC",,"Silk Road Uyghur Cuisine","645 Cambridge St","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","18","02:00:00","21:00:00","02:00:00","21:00:00","02:00:00","21:00:00","02:00:00","21:00:00","02:00:00","21:00:00","02:00:00","21:00:00","02:00:00","21:00:00"
"Roxtar Foods Limited",,"Pammy's","924-928 Massachusetts Avenue","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","85","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00"
"Cambridge Restaurant Partners, LLC",,"Ole","11-15 Springfield St","02139",,"2017-03-23T04:00:00.000","2017-12-31T05:00:00.000","175","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","05:00:00","20:00:00"
"Blue Bottle Coffee, Inc.",,"Blue Bottle Coffee","40 Bow Street","02138",,"2017-06-07T04:00:00.000","2017-12-31T05:00:00.000","22","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00"
"Abbey Cambridge, LLC",,"The Abbey","3 Lake Shore Road","02135",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","75","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00"
"RJ Heart, LLC",,"Mamaleh's Delicatessen","One Kendall Square #300","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","128","03:00:00","19:00:00","03:00:00","19:00:00","03:00:00","19:00:00","03:00:00","19:00:00","03:00:00","19:00:00","03:00:00","19:00:00","03:00:00","19:00:00"
"Tatte Cambridge, LLC","Tatte Cambridge, LLC","Tatte Bakery & Cafe","205 Broadway","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","31","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00","03:00:00","13:00:00","04:00:00","13:00:00"
"Long Quan Xuan, Inc.",,"Dumpling Xuan","467 Cambridge St","02141",,"2017-06-29T04:00:00.000","2017-12-31T05:00:00.000","60","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"Mike's Pastry I, Inc.",,"Mike's Pastry","11 Dunster Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","6","03:00:00","17:30:00","03:00:00","17:30:00","03:00:00","17:30:00","03:00:00","17:30:00","03:00:00","18:30:00","03:00:00","18:30:00","03:00:00","17:30:00"
"TAS Café Enterprises, Inc.",,"Anthony Pizza","43 Gore Street","02141",,"2017-07-11T04:00:00.000","2017-12-31T05:00:00.000","24","04:30:00","18:00:00","04:30:00","18:00:00","04:30:00","18:00:00","04:30:00","18:00:00","04:30:00","18:00:00","04:30:00","18:00:00","04:30:00","18:00:00"
"Shrestha, Inc.",,"Kantipur Cafe","119 Hampshire Street","02139",,"2017-07-27T04:00:00.000","2017-12-31T05:00:00.000","20","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00"
"Aspen Bagel Co.",,"Alpine Bagel Cafe and Cambridge Grill","84 Massachusetts Avenue","02139","1993-10-04T13:54:37.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","110","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00"
"Bertucci's Restaurant Corp.",,"Bertucci's Brick Oven Ristorante","60 Cummings Park","01801","2005-08-02T13:24:30.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","126","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","21:00:00","03:00:00","21:00:00","03:00:00","21:00:00","18:00:00","20:00:00"
"Arauca, Inc",,"Orinoco: A Latin Kitchen","56 JFK St","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","49","07:00:00","17:00:00","07:00:00","17:00:00","07:00:00","17:00:00","07:00:00","18:00:00","07:00:00","18:00:00","07:00:00","18:00:00","06:00:00","16:00:00"
"B. Good, LLC",,"b good","1 Eliot Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","48","05:00:00","16:00:00","05:00:00","16:00:00","05:00:00","16:00:00","05:00:00","16:00:00","05:00:00","16:00:00","05:00:00","16:00:00","05:00:00","16:00:00"
"Bailey & Sage, LLC",,"Bailey & Sage","5 Cambridge Center","02141",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","61","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00"
"Bon Me Foods, LLC","Bon Me Foods, LLC","Bon Me","201 Alewife Brook Parkway","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","22","05:30:00","16:00:00","05:30:00","16:00:00","05:30:00","16:00:00","05:30:00","16:00:00","05:30:00","16:00:00","05:30:00","16:00:00","05:30:00","16:00:00"
"DMG Food Enterprises, LLC",,"730 Tavern Kitchen + Patio","730 Massachusetts Avenue","02139",,"2017-08-22T04:00:00.000","2017-12-31T05:00:00.000","190","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","05:00:00","20:00:00"
"ABC Pizza, Inc.",,"ABC Pizza","740-744 Mass Ave","02139","1993-09-20T12:30:53.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","20","06:00:00","19:00:00","06:00:00","19:00:00","06:00:00","19:00:00","06:00:00","19:00:00","06:00:00","21:30:00","06:00:00","21:30:00","06:00:00","19:00:00"
"Concord Avenue Cafe",,"Concord Avenue Cafe","294 Concord Ave","02138","1993-09-21T18:05:00.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","18","01:30:00","17:00:00","01:30:00","17:00:00","01:30:00","17:00:00","01:30:00","17:00:00","01:30:00","17:00:00","01:30:00","17:00:00","01:30:00","17:00:00"
"Cambridge Brewing Company, Inc",,"Cambridge Brewing Company","One Kendall Square","02139","1996-12-17T21:02:13.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","211","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","05:00:00","20:00:00"
"Flat Top Johnny's, Inc.","Flat Top Johnny's, Inc","Flat Top Johnny's","One Kendall Sq","02139","1997-03-13T16:07:48.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","174","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","06:00:00","20:00:00"
"Whole Foods Market Group, Inc.",,"Whole Foods Market","340 River St","02139","2001-04-03T14:53:12.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","80","03:00:00","16:30:00","03:00:00","16:30:00","03:00:00","16:30:00","03:00:00","16:30:00","03:00:00","16:30:00","03:00:00","16:30:00","03:00:00","16:30:00"
"PAJ 2002 Corporation","PAJ 2002 Corp","9 Tastes","50 John F Kennedy Street","02138","2003-06-03T14:06:02.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","96","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","07:00:00","20:00:00"
"Wrapro Falafel & Grille",,"Wrapro Falafel & Grille","1670 Mass Avenue","02138","2006-05-04T14:09:36.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","18","06:00:00","16:00:00","06:00:00","16:00:00","06:00:00","16:00:00","06:00:00","16:00:00","06:00:00","16:00:00","06:00:00","16:00:00",,
"47 Palmer, Inc",,"Passim Folk Music and Cultural Center","20 Chandler St, #2","02144","2009-02-03T20:24:48.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","127","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00"
,,"Sheger Café and Ethiopian Restaurant","2376 Mass Ave","02140",,"2017-09-18T04:00:00.000","2017-12-31T05:00:00.000","52","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","17:00:00","06:00:00","16:00:00"
"O2 Yoga Studios Cambridge, LLC",,"O2 Yoga Studios Cambridge, LLC","1001 Massachusetts Avenue","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","20","03:00:00","11:00:00","03:00:00","11:00:00","03:00:00","11:00:00","03:00:00","16:00:00","03:00:00","16:00:00","03:00:00","13:00:00","03:00:00","13:00:00"
"Slawdog, LLC",,"State Park","One Kendall Sq. #300","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","143","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","21:00:00","06:00:00","21:00:00","05:00:00","21:00:00","05:00:00","20:00:00"
"Whole Foods Market Group, Inc.",,"Whole Foods Market","125 Cambridgepark Dr.","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","140","02:00:00","12:00:00","02:00:00","12:00:00","02:00:00","12:00:00","02:00:00","12:00:00","02:00:00","12:00:00",,,,
"Clover Fast Food, Inc.",,"Clover Fast Food","485 Mass Ave, Suite 300","02139",,"2017-03-30T04:00:00.000","2017-12-31T05:00:00.000","106","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00"
"Bon Me Foods, LLC",,"Bon Me","60 Binney Street","02142",,"2017-08-01T04:00:00.000","2017-12-31T05:00:00.000","45","05:30:00","16:00:00","05:30:00","16:00:00","05:30:00","16:00:00","05:30:00","16:00:00","05:30:00","16:00:00","05:30:00","16:00:00","05:30:00","16:00:00"
"Oath 191 Mass Ave, LLC",,"Oath Craft Pizza","181 Massachusetts Avenue","02139",,"2017-08-03T04:00:00.000","2017-12-31T05:00:00.000","39","05:00:00","19:00:00","05:00:00","19:00:00","05:00:00","19:00:00","05:00:00","21:00:00","05:00:00","21:00:00","05:00:00","21:00:00","05:00:00","19:00:00"
"Brew Cambridge Windsor LLC",,"Brew on the Grid","93 Windsor St","02139",,"2017-08-28T04:00:00.000","2017-12-31T05:00:00.000","60","02:00:00","17:00:00","02:00:00","17:00:00","02:00:00","17:00:00","02:00:00","17:00:00","02:00:00","17:00:00","02:00:00","17:00:00","02:00:00","17:00:00"
"ABP Corporation",,"Au Bon Pain","100 Cambridgeside Pl","02141","1993-09-20T15:03:45.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","0","03:00:00","17:00:00","03:00:00","17:00:00","03:00:00","17:00:00","03:00:00","17:00:00","03:00:00","17:00:00","03:00:00","17:00:00","07:00:00","13:00:00"
"ABP Corporation",,"Au Bon Pain","238 Main Street","02139","1993-09-20T15:18:59.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","76","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00"
"Starbucks Corporation",,"Starbucks Coffee # 7338","655 Massachusetts Avenue","02139","1993-09-28T18:52:20.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","31","01:00:00","18:00:00","01:00:00","18:00:00","01:00:00","18:00:00","01:00:00","18:00:00","01:00:00","18:00:00","01:00:00","18:00:00","01:00:00","18:00:00"
"SLW&P Hong Kong Restaurant, Inc.",,"Hong Kong Restaurant","1234-1238 Mass Avenue","02138","2007-08-14T17:02:05.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","420","03:00:00","22:00:00","03:00:00","22:00:00","03:00:00","22:00:00","03:00:00","22:00:00","03:00:00","22:00:00","03:00:00","22:00:00","06:00:00","22:00:00"
"JP Licks at Harvard Square, Inc.",,"JP Licks","1310 Massachusetts Avenue","02139","2008-04-24T20:23:42.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","20","01:00:00","19:00:00","01:00:00","19:00:00","01:00:00","19:00:00","01:00:00","19:00:00","01:00:00","19:00:00","01:00:00","19:00:00","01:00:00","19:00:00"
"Lamplighter Brewing Co., LLC",,"Lamplighter Brewing","284 Broadway","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","71","02:00:00","09:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","03:00:00","19:00:00","03:00:00","19:00:00"
"Sumiao Xiang Restaurant, LLC",,"Sumiao Hunan Kitchen","270 Third Street","02142",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","116","06:00:00","19:00:00","06:00:00","19:00:00","06:00:00","19:00:00","06:00:00","19:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00"
"Cardullo's Gourmet Food Shoppe, Inc.","Cardullo's, Inc","Cardullo's Gourmet Food Shoppe","6 Brattle St","02138","2005-05-25T18:37:48.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","8","04:00:00","15:00:00","04:00:00","15:00:00","04:00:00","15:00:00","04:00:00","15:00:00","04:00:00","15:00:00","04:00:00","15:00:00","04:00:00","15:00:00"
"Coffee Co. LLC",,"Intrepid Cafe","150 First Street","02142",,"2017-08-03T04:00:00.000","2017-12-31T05:00:00.000","12","02:00:00","12:00:00","02:00:00","12:00:00","02:00:00","12:00:00","02:00:00","12:00:00","02:00:00","12:00:00",,,,
"Atwood's Corner, LLC",,"Atwood's Tavern","877 Cambridge Street","02141","2006-03-08T15:44:50.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","85","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","21:00:00","03:00:00","21:00:00","03:00:00","21:00:00","06:00:00","20:00:00"
"Midwest Grill, Inc.",,"Midwest Grill","1124 Cambridge St","02141","2006-09-15T14:27:54.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","125","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","07:00:00","20:00:00"
"Philip Rizzuto Enterprises, LLC",,"Lizzy's Ice Cream of Cambridge","31 Church Street","02138",,"2016-12-08T05:00:00.000","2016-12-31T05:00:00.000","3","07:00:00","18:00:00","07:00:00","18:00:00","07:00:00","18:00:00","07:00:00","18:00:00","07:00:00","18:00:00","07:00:00","18:00:00","07:00:00","18:00:00"
"Clover Fast Food, Inc.",,"Clover Fast Food","7 Holyoke Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","49","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00"
"Ethos Business Partners, Inc.",,"Le's Sushi Bar and Restaurant","425 Cambridge Street","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","48","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00"
"Poofydude, LLC","Poofydude, LLC","Wits End","1248 Cambridge St","02139",,"2017-09-06T04:00:00.000","2017-12-31T05:00:00.000","99","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"Eliot Street Cafe, Inc.","Eliot Street Cafe, Inc.","Eliot Street Cafe/Dunkin Donuts","65 Jfk St","02138","1993-09-29T17:14:53.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","62","01:00:00","19:00:00","01:00:00","19:00:00","01:00:00","19:00:00","01:00:00","19:00:00","01:00:00","19:00:00","01:00:00","19:00:00","01:00:00","19:00:00"
"Cambridge Lucky, Inc.","Cambridge Lucky, Inc.","Noodle Stix","11 Belmont St","02138","1994-06-02T18:42:27.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","8","06:30:00","19:00:00","06:30:00","19:00:00","06:30:00","19:00:00","06:30:00","19:00:00","06:30:00","19:00:00","06:30:00","19:00:00","06:30:00","19:00:00"
"Café Mami, Inc. - Ittyo",,"Ittyo","1815 Massachusetts Avenue","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","15","06:00:00","16:00:00","06:00:00","16:00:00","06:00:00","16:00:00","06:00:00","16:00:00","06:00:00","16:00:00","06:00:00","16:00:00","06:00:00","16:00:00"
"Caffe Nero Americas, Inc.",,"Caffe Nero","589 Mass Avenue","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","64","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00"
"Paris Baguette America, Inc.","Paris Baguette America, Inc.","Paris Baguette at H Mart","581 Mass Ave","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","30","02:00:00","17:00:00","02:00:00","17:00:00","02:00:00","17:00:00","02:00:00","17:00:00","02:00:00","17:00:00","02:00:00","17:00:00","02:00:00","17:00:00"
"Plaza Deli, Inc.","Plaza Deli, Inc.","Discovery Cafe and Plaza Catering","157 Sixth Street","02142",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","22","02:00:00","12:00:00","02:00:00","12:00:00","02:00:00","12:00:00","02:00:00","12:00:00","02:00:00","12:00:00",,,,
"Momi & Company, LLC",,"Momi Nonmi","1128 Cambridge Street","02139",,"2017-06-09T04:00:00.000","2017-12-31T05:00:00.000","25","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","16:00:00"
"Zambrero NE Operations, LLC","Zambrero NE Operations, LLC","Zambrero","71 Mount Auburn St","02138",,"2017-08-01T04:00:00.000","2017-12-31T05:00:00.000","16","06:00:00","19:00:00","06:00:00","19:00:00","06:00:00","19:00:00","06:00:00","19:00:00","06:00:00","19:00:00","06:00:00","19:00:00","06:00:00","19:00:00"
"Feeding Frenzy, Inc",,"Chick Chick Boom","80 River St","02139",,"2017-09-01T04:00:00.000","2017-12-31T05:00:00.000","18","06:30:00","17:00:00","06:30:00","17:00:00","06:30:00","17:00:00","06:30:00","17:00:00","06:30:00","17:00:00","06:30:00","17:00:00","06:30:00","17:00:00"
"Poke for Me 2, LLC",,"Pokeworks","1440 Mass Ave","02138",,"2017-09-13T04:00:00.000","2017-12-31T05:00:00.000","18","06:30:00","18:00:00","06:30:00","18:00:00","06:30:00","18:00:00","06:30:00","19:00:00","06:30:00","21:00:00","06:30:00","21:00:00","06:30:00","18:00:00"
"Pineapple Thai Cuisine, LLC","Pineapple Thai Cuisine, LLC","Pineapple Thai Cuisine, LLC","1108 Cambridge St","02139",,"2017-08-30T04:00:00.000","2017-12-31T05:00:00.000","26","06:30:00","16:30:00","06:30:00","16:30:00","06:30:00","16:30:00","06:30:00","16:30:00","06:30:00","17:00:00","06:30:00","17:00:00","10:30:00","16:30:00"
"Compass Group","Compass Group","Eurest Dining Services","One Memorial Drive","02139","2008-06-23T17:59:45.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","50","01:30:00","11:00:00","01:30:00","11:00:00","01:30:00","11:00:00","01:30:00","11:00:00","01:30:00","11:00:00",,,,
"Chen Garden V, Inc.","Chen Garden V, Inc.","Beijing Tokyo","120 Holbrook Rd","02171","2008-10-13T15:42:42.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","20","05:30:00","18:00:00","05:30:00","18:00:00","05:30:00","18:00:00","05:30:00","18:00:00","05:30:00","18:00:00","05:30:00","18:00:00","05:30:00","18:00:00"
"Kun Myung, Inc.","Kun Myung, Inc.","Takemura","125 Coolidge Hill Ave, #101","02472","2009-03-23T15:34:18.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","75","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"M.I.G. Partners, LLC","M.I.G. Partners, LLC","Sapporo Ramen Central at H Mart","581 Mass Ave","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","30","04:00:00","18:00:00","04:00:00","18:00:00","04:00:00","18:00:00","04:00:00","18:00:00","04:00:00","18:00:00","04:00:00","18:00:00","04:00:00","18:00:00"
"Miyu, Inc.",,"Sushi Cafe","831 Beacon Street #338","02459",,"2017-05-17T04:00:00.000","2017-12-31T05:00:00.000","1","05:00:00","16:00:00","05:00:00","16:00:00","05:00:00","16:00:00","05:00:00","16:00:00","05:00:00","16:00:00","05:00:00","16:00:00","07:00:00","14:00:00"
"Wholesome Fresh MA, Corp.",,"Wholesome Fresh","60 Church Street","02138",,"2017-10-05T04:00:00.000","2017-12-31T05:00:00.000","20","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00","19:00:00"
"La Dolce Vita Caffe, Inc.",,"Bom Cafe","1093 Cambridge St","02139",,"2017-10-18T04:00:00.000","2017-12-31T05:00:00.000","24","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00"
