"the_geom","segmentid","planareaid","councildis","color","startloc","endloc","restlen","offset","insidectyb","landuse","facilityid","condition","globalid"
"MULTILINESTRING ((-122.20865637835838 37.78284178636063, -122.20870651718799 37.782887250441384))","201","5","4","Blue","1102.93102","1080.93102","22.0","Left","-1","Res","59336",,"024e0548-04a1-4688-93d9-625ec17fa865"
"MULTILINESTRING ((-122.20962782426837 37.78352743262514, -122.20968302904579 37.78357667447204))","1149","5","4","Blue","753.0","777.0","24.0","Right","-1","Res","59350",,"ed5c52c4-5c55-4d4d-8257-985f6745c37a"
"MULTILINESTRING ((-122.2196416449252 37.77933796637084, -122.21961310592725 37.77938497450464))","424","5","5","Blue","549.24264","530.24264","19.0","Left","-1","Res","59480",,"6a283cae-d0d4-4222-8cfa-a44445534987"
"MULTILINESTRING ((-122.2243538900085 37.782107270508476, -122.22431918756737 37.782107778044136, -122.22423485644217 37.78211380024266, -122.22421248119252 37.78211560990763))","966","5","5","Blue","181.0","222.0","41.0","Left","-1","EssFac","59526",,"ed56e3ed-9ff8-4243-b3ab-17b0954e60a5"
"MULTILINESTRING ((-122.22489691737876 37.78226733233042, -122.22480064721634 37.78223650914037))","966","5","5","Blue","13.0","43.0","30.0","Left","-1","EssFac","59528",,"2363bf14-47ef-4f26-810b-a8e6f479dd46"
"MULTILINESTRING ((-122.22406854866848 37.78317170898091, -122.22400088059915 37.783150687157374))","951","5","5","Blue","369.03016","348.03016","21.0","Right","-1","EssFac","59533",,"8a6f68f3-a790-48ea-b13e-84c620986cf7"
"MULTILINESTRING ((-122.2263559360476 37.777991517439325, -122.22628995087317 37.77796139293191))","1013","5","5","Blue","52.0","74.0","22.0","Right","-1","Com","59545",,"1b578241-f998-44b6-b931-43d6bea03197"
"MULTILINESTRING ((-122.2321348081015 37.77376680319322, -122.23204104795603 37.773725458442335))","141","5","5","Blue","196.20124","165.20124","31.0","Left","-1","Com","59737",,"24adfc8e-af67-451f-919b-741430415c87"
"MULTILINESTRING ((-122.23126234844064 37.773530518907165, -122.2312077921907 37.773506677271705))","293","5","5","Blue","428.0","446.0","18.0","Right","-1","Res","59762",,"10b7349e-63e3-4423-a6e4-94a8339a8853"
"MULTILINESTRING ((-122.22041319029142 37.77402798210486, -122.22037783876539 37.77407520076986))","1145","5","5","Blue","170.03248","150.03248","20.0","Left","-1","Com","59809",,"c45b35c7-9713-40b0-8c9e-584703320159"
"MULTILINESTRING ((-122.21717595458334 37.77827227367057, -122.21713777149189 37.77832134207905))","1138","5","5","Blue","1457.0","1478.0","21.0","Left","-1","Res","59923",,"3e25f5b9-c003-42a0-a16a-36c561bbd8c4"
"MULTILINESTRING ((-122.20209432812408 37.77732249922905, -122.20210125342051 37.77732867053097, -122.20214261774062 37.77736559289928))","1318","6","4","Blue","178.0","199.0","21.0","Right","-1","Res","59948",,"e49c41e2-38ec-49a3-9e7e-846c4197cf22"
"MULTILINESTRING ((-122.20915980533124 37.77059151283214, -122.20912462271994 37.770638809431865))","1426","6","5","Blue","266.61159","246.61159","20.0","Left","-1","Res","59961",,"67f35c49-ecbc-4a5b-a0e3-673bf005d6d9"
"MULTILINESTRING ((-122.20794676589131 37.77435890863955, -122.20791181368769 37.774406313216765))","1411","6","5","Blue","439.0","459.0","20.0","Right","-1","EssFac","59980",,"f1ea69a3-4217-4bd4-8629-d4444b8b775d"
"MULTILINESTRING ((-122.19422446745418 37.778294150021075, -122.19418673252166 37.778321662652566, -122.19417597017778 37.77832937816772))","1025","6","6","Blue","265.21401","246.21401","19.0","Left","-1","Res","60004",,"c30718cd-fdff-4e10-bea3-f6da79b761df"
"MULTILINESTRING ((-122.19389614606646 37.77767689396648, -122.19384983847745 37.7777099502346))","297","6","6","Blue","191.93101","173.93101","18.0","Right","-1","Res","60007",,"69c2f2ff-9600-4d30-90d7-d400ba5c9fd8"
"MULTILINESTRING ((-122.2244870111188 37.773881866954476, -122.22444825373383 37.77393386790161))","81","5","5","Blue","170.0","192.0","22.0","Right","-1","Res","60119",,"b0daddc0-f0ac-4b51-9bf1-6d8591b873b4"
"MULTILINESTRING ((-122.2206796247855 37.780883055017696, -122.22065266144232 37.78087456831412, -122.22062496278696 37.780865806661915))","403","5","5","Blue","257.0","274.0","17.0","Left","-1","Res","60122",,"ff870ed3-fa4f-4365-813e-f99dba62a9e7"
"MULTILINESTRING ((-122.21804172446105 37.772464344856324, -122.21800818792238 37.77250922393349))","526","5","5","Blue","13.0","32.0","19.0","Right","-1","Res","60206",,"0dfa323e-1694-4472-8ad7-4dc263fa2b91"
"MULTILINESTRING ((-122.2210207073811 37.782471163793566, -122.22099491910852 37.782522134213444))","978","5","5","Blue","663.27683","643.27683","20.0","Right","-1","Res","60222",,"68363460-ab36-48bb-8a1b-340c4fea35bd"
"MULTILINESTRING ((-122.20570974241005 37.779282736087886, -122.20566653547566 37.779325641702336))","1361","6","5","Blue","335.2697","315.2697","20.0","Left","-1","Res","60253",,"31a1ab99-cc73-4374-8a0f-47764a300671"
"MULTILINESTRING ((-122.2055491227693 37.778069284862845, -122.20548665069107 37.77803983157017))","1363","6","5","Blue","314.0","335.0","21.0","Left","-1","Res","60256",,"90d66946-4de4-40fa-b918-87d887e4d615"
"MULTILINESTRING ((-122.19474006157942 37.77751634925058, -122.19468883660505 37.77747165737011))","664","6","6","Blue","380.27511","358.27511","22.0","Left","-1","Res","60275",,"f90429d1-ca43-4330-a1c5-816a7860f401"
"MULTILINESTRING ((-122.17425991733002 37.770102890820894, -122.17420676075913 37.77007713778787))","1167","6","6","Blue","393.0","411.0","18.0","Left","-1","EssFac","60323",,"91f45c5e-fc16-4e50-996d-caf288045879"
"MULTILINESTRING ((-122.17507040222132 37.77218317264947, -122.17501656023623 37.772217673089884))","1561","6","6","Blue","525.01528","505.01528","20.0","Right","-1","Res","60335",,"11a877e3-d08b-4c03-98d5-290c644652b8"
"MULTILINESTRING ((-122.19404102713482 37.75815714743754, -122.19397642348666 37.75819854246893))","441","6","7","Blue","195.0","219.0","24.0","Left","-1","Res","60361",,"c0838520-04f5-481a-8206-39a899a79a13"
"MULTILINESTRING ((-122.23595444654389 37.77882643932088, -122.23591252974143 37.77879773475632))","105","5","5","Blue","241.4997","225.4997","16.0","Left","-1","Com","60399",,"3c26690c-5e96-471a-936f-94dfa58ef081"
"MULTILINESTRING ((-122.23299410767368 37.77597005168225, -122.23301015154793 37.77599438476347))","128","5","5","Blue","297.0","307.0","10.0","Left","-1","Res","60408",,"f2fa2f87-511e-4c86-ba3f-52efecee09db"
"MULTILINESTRING ((-122.23298127238417 37.77595058648019, -122.23299089913962 37.7759651856029))","128","5","5","Blue","289.0","295.0","6.0","Left","-1","Res","60409",,"809754c6-dd8d-458b-8503-71eeefc8c7bf"
"MULTILINESTRING ((-122.19916194545603 37.77929131573772, -122.19920822220345 37.77933215511844))","533","6","4","Blue","164.0","184.0","20.0","Left","-1","Res","60644",,"81f3a536-2dc6-4d8c-93db-2e865892e72a"
"MULTILINESTRING ((-122.20621871651339 37.7747708018134, -122.20617646612291 37.77482754404502))","1404","6","4","Blue","68.15199","44.15199","24.0","Right","-1","Res","60649",,"cd0da0e2-3acd-4e99-9db6-80fa21280896"
"MULTILINESTRING ((-122.20437288506162 37.77544917862938, -122.2043379346662 37.775496584774906))","1578","6","4","Blue","550.48974","530.48974","20.0","Right","-1","Res","60669",,"2f2f364f-41fe-472c-a967-c4342452ec74"
"MULTILINESTRING ((-122.20272977500142 37.77809656450091, -122.20277104362872 37.7781335889682))","560","6","4","Blue","97.60889","79.60889","18.0","Left","-1","Res","60842",,"7b9d159d-96f7-45dc-915d-75e879c8d62d"
"MULTILINESTRING ((-122.19774450156443 37.780215185741, -122.19782952801164 37.780291154184525))","772","6","4","Blue","177.8463","140.8463","37.0","Left","-1","Res","60901",,"d1ebdeb4-4c7c-4f5a-8350-9aace8a16e12"
"MULTILINESTRING ((-122.20909793553876 37.77256129490339, -122.20906220559448 37.772608332640345))","1264","6","4","Blue","18.0","38.0","20.0","Left","-1","Res","61114",,"e3607048-d39a-43c0-a19a-f467757ce612"
"MULTILINESTRING ((-122.20559634600872 37.773826067291274, -122.20555850314477 37.773875300014396))","1412","6","4","Blue","120.17123","99.17123","21.0","Right","-1","Res","61165",,"764179da-351c-4303-b377-bcbd241c7165"
"MULTILINESTRING ((-122.21129458321114 37.77144670430766, -122.21126680418664 37.77148471196402))","739","6","5","Blue","215.92928","199.92928","16.0","Right","-1","Res","61171",,"1c4a725a-2e64-4d59-8e39-f08397730b6d"
"MULTILINESTRING ((-122.19162703090346 37.76707397038794, -122.19166890617429 37.76711103139393, -122.1916731305261 37.76711492873555))","99","6","6","Blue","369.43128","349.43128","20.0","Left","-1","Res","61223",,"4cd64f87-986f-45fc-b943-55f5c037df75"
"MULTILINESTRING ((-122.20799007380724 37.7729757235668, -122.20790462598816 37.772939490557896))","824","6","4","Blue","198.0","226.0","28.0","Right","-1","Res","61310",,"0a3bb14a-42e1-4c97-a363-dbdb41995810"
"MULTILINESTRING ((-122.20105367863925 37.77636917001528, -122.20107694460562 37.776423806069644))","315","6","4","Blue","1041.0","1062.0","21.0","Left","-1","Res","61330",,"22636bea-a66f-4f9a-a243-6f5c15c659b2"
"MULTILINESTRING ((-122.20068254202553 37.77527738460717, -122.20068179163586 37.77533505450761))","315","6","4","Blue","626.0","647.0","21.0","Left","-1","Res","61332",,"1c1a2549-22ba-4fca-a9f4-09c010aa2caa"
"MULTILINESTRING ((-122.20328622859161 37.774618785777385, -122.2032135984016 37.77462039476526))","356","6","4","Blue","500.15414","479.15414","21.0","Right","-1","Res","61379",,"b5e3e93e-3f47-4077-991f-451f1173510d"
"MULTILINESTRING ((-122.20302715036914 37.774901993622095, -122.20302711503663 37.774948681408205))","355","6","4","Blue","118.06267","101.06267","17.0","Right","-1","Res","61382",,"25daeab0-60ce-4faa-ae94-c6d3971a2982"
"MULTILINESTRING ((-122.20667253248959 37.77390636570273, -122.20663757855077 37.773953769922414))","1258","6","4","Blue","53.0","73.0","20.0","Left","-1","Res","61402",,"c4aff457-a314-4510-aa84-13edfa92fc8c"
"MULTILINESTRING ((-122.19010193845696 37.77837233068232, -122.19015670961468 37.7784218742644))","282","6","6","Blue","462.0","486.0","24.0","Left","-1","Res","61510",,"8066b3bb-dc5e-4b1d-b8df-95dfcf2a8b61"
"MULTILINESTRING ((-122.2020989245957 37.7727224353675, -122.20204765562133 37.772722397890185, -122.20202974158262 37.77272294040462))","338","6","4","Blue","242.67326","222.67326","20.0","Right","-1","Res","61559",,"97474b68-1146-45cb-98d0-70f0195f44b1"
"MULTILINESTRING ((-122.19059761272165 37.767205586258804, -122.19060682222286 37.767213843223054, -122.19064334204653 37.76724680624603))","101","6","6","Blue","118.0","138.0","20.0","Right","-1","Res","61617",,"100f3614-a383-434a-969d-3db82efea1b1"
"MULTILINESTRING ((-122.15959757514644 37.7446745358154, -122.1595427043833 37.744691308011724))","810","7","7","Blue","285.0","302.0","17.0","Right","-1","Res","61668",,"34e363ef-bb44-4093-9893-9f75c295dbea"
"MULTILINESTRING ((-122.16766116866638 37.737909429652994, -122.16760157564698 37.73793730835922))","1100","7","7","Blue","236.28009","216.28009","20.0","Left","-1","Res","61685",,"e661c97d-1751-446d-ba41-dc5991965a0b"
"MULTILINESTRING ((-122.17141490391525 37.74971785565384, -122.17135800852846 37.74974396937598))","553","7","7","Blue","15.0","34.0","19.0","Left","-1","Res","61709",,"289578b3-2862-4df0-8205-52e55123f68b"
"MULTILINESTRING ((-122.20495958295955 37.7691069719186, -122.204927132383 37.76909171300045, -122.20489362774559 37.769076825283776))","502","6","6","Blue","170.76048","148.76048","22.0","Right","-1","Res","61785",,"3a4e5c43-42d2-432b-ba35-ddd357ae7247"
"MULTILINESTRING ((-122.20434816241527 37.77130177938743, -122.2042947730154 37.7712763297049))","1082","6","6","Blue","148.0","166.0","18.0","Left","-1","Res","61788",,"e964bc72-4642-4334-a121-f8f6efd0db67"
"MULTILINESTRING ((-122.20022302931525 37.776563736210946, -122.20024658881809 37.7765839036025, -122.20026889224009 37.776604847895406))","366","6","4","Blue","129.0","149.0","20.0","Left","-1","Res","61795",,"729b7c46-3400-4a0f-be53-e74553a210e5"
"MULTILINESTRING ((-122.19927309824139 37.77166620165961, -122.1991969849939 37.77166570100448))","1473","6","6","Blue","413.0","435.0","22.0","Left","-1","Com","61821",,"2de8dfc1-8062-4f20-8ac7-8acac7f15b17"
"MULTILINESTRING ((-122.2026747472603 37.77167664940122, -122.20261247251374 37.771676915331305))","511","6","6","Blue","103.0","121.0","18.0","Left","-1","Com","61826",,"a7dce42f-1611-4db9-90a7-5ba134dbd172"
"MULTILINESTRING ((-122.20331369678397 37.771170063504904, -122.20330210117231 37.77122977726365))","507","6","6","Blue","85.19395","63.19395","22.0","Right","-1","Res","61834",,"81f023db-80a6-4318-9245-677f4a1cbf7c"
"MULTILINESTRING ((-122.2064098783689 37.77090934796942, -122.20637993210823 37.77094953062053))","492","6","6","Blue","754.0","771.0","17.0","Left","-1","Res","61963",,"7624ef35-d2fc-4d68-bacc-163bcd306db4"
"MULTILINESTRING ((-122.2074177767776 37.77113487101329, -122.20738262494993 37.77118218284416))","491","6","5","Blue","675.0","695.0","20.0","Left","-1","Res","61977",,"3df4ff2e-b8ee-4bc9-9431-9908563d9090"
"MULTILINESTRING ((-122.20769756012618 37.770768508524064, -122.20765972941582 37.77081774722196))","491","6","5","Blue","519.0","540.0","21.0","Left","-1","Res","61978",,"88974c80-7c6b-4802-93c2-9c462e13245f"
"MULTILINESTRING ((-122.20693571934089 37.7674459269179, -122.20688680376045 37.76748856979123))","484","6","6","Blue","634.0","655.0","21.0","Right","-1","Res","62170",,"d667822f-5d23-4f42-9836-56c2ec7a62c2"
"MULTILINESTRING ((-122.20701724367032 37.767374855438405, -122.20696832818352 37.767417498346134))","484","6","6","Blue","599.0","620.0","21.0","Right","-1","Res","62171",,"cff72d68-4f0c-47b3-98b7-57b9e0432c10"
"MULTILINESTRING ((-122.20585955640875 37.767090211791334, -122.20580800041594 37.76712684461473))","481","6","6","Blue","749.0","769.0","20.0","Right","-1","Res","62202",,"3bce0124-7578-4e43-a8d1-6929b055f835"
"MULTILINESTRING ((-122.19262278125566 37.76596304909977, -122.19266372967583 37.766000291586835))","92","6","6","Blue","232.76275","214.76275","18.0","Left","-1","Res","62232",,"83de49d4-735f-4def-96d1-265bb4813b2f"
"MULTILINESTRING ((-122.19248762773748 37.76420214755236, -122.19244145962044 37.76423106865786))","155","6","6","Blue","763.0","780.0","17.0","Right","-1","Res","62245",,"ca675842-d3d3-46bb-bab1-0ae6f287d498"
"MULTILINESTRING ((-122.19404058320482 37.76320223922426, -122.19398689009992 37.763236880737516))","155","6","6","Blue","185.0","205.0","20.0","Right","-1","Res","62250",,"f8231ced-1950-4267-97f5-24aacc1f407f"
"MULTILINESTRING ((-122.19407258295273 37.76406452761974, -122.19401362041128 37.764102731518484))","157","6","6","Blue","488.22244","466.22244","22.0","Left","-1","Res","62260",,"100b3d42-f33d-41e7-bb15-4117b5998ec4"
"MULTILINESTRING ((-122.19293911653608 37.764943282931725, -122.19289581086298 37.764970650921185))","921","6","6","Blue","39.0","55.0","16.0","Right","-1","Res","62269",,"52e3cdc8-3d39-4919-8d19-23162681b895"
"MULTILINESTRING ((-122.21044467737421 37.76741916747945, -122.21039632252682 37.767383821939575))","405","6","5","Blue","76.0","95.0","19.0","Left","-1","Res","62282",,"708d8c19-d6a1-46c0-a527-1aaa17f23e72"
"MULTILINESTRING ((-122.19798562303352 37.769970140173314, -122.19803633659917 37.77001519486756))","1","6","6","Blue","353.14885","331.14885","22.0","Left","-1","Res","62290",,"ed05ca3a-77f8-40db-baec-b87568514f36"
"MULTILINESTRING ((-122.19001742184223 37.76511438373244, -122.18995783626924 37.765151973576025))","122","6","6","Blue","230.76123","208.76123","22.0","Right","-1","Res","62330",,"19954d64-013c-48aa-94bc-830cf081e2e5"
"MULTILINESTRING ((-122.19464662387006 37.76675932135324, -122.19469206462969 37.76680074220895))","72","6","6","Blue","244.0","264.0","20.0","Right","-1","Res","62416",,"1b0d6573-b272-476d-8d30-c18ea63681e0"
"MULTILINESTRING ((-122.19951808239288 37.76128910171529, -122.19956694759836 37.761331778054306))","1193","6","6","Blue","228.0","249.0","21.0","Right","-1","Res","62449",,"7daf49f9-e54f-4577-b3e3-f832a7f7a8fd"
"MULTILINESTRING ((-122.19943928738356 37.76122027933873, -122.19945122559697 37.76122668310962, -122.19948887655913 37.761261956678084))","1193","6","6","Blue","194.0","215.0","21.0","Right","-1","Res","62450",,"4d465cb9-2cfa-47dc-bfcf-e0ee647bf987"
"MULTILINESTRING ((-122.19842812889867 37.77073167175912, -122.19837910797473 37.770766437109614))","4","6","6","Blue","107.13471","88.13471","19.0","Left","-1","Res","62466",,"d16cc7a6-f837-4308-8013-eece7abd7487"
"MULTILINESTRING ((-122.19433448841211 37.76404909384138, -122.19427787188312 37.76408523379989))","152","6","6","Blue","57.04238","36.04238","21.0","Right","-1","Res","62471",,"384d88ac-96eb-4391-a7f1-a52305c18594"
"MULTILINESTRING ((-122.19345752198008 37.76503324808073, -122.19351215589522 37.76508287949742))","919","6","6","Blue","142.84833","118.84833","24.0","Right","-1","Res","62473",,"a0267384-4926-4a7a-a5bf-408ca4fc3f55"
"MULTILINESTRING ((-122.1951961772563 37.76467850579191, -122.19524655704457 37.76472379264738))","151","6","6","Blue","335.0","357.0","22.0","Left","-1","EssFac","62479",,"2afcff68-242e-4884-87e6-87e5f25f21f8"
"MULTILINESTRING ((-122.19619164938139 37.76426288902577, -122.19623754424322 37.76430399185339))","159","6","6","Blue","417.79555","397.79555","20.0","Right","-1","Res","62488",,"133f5395-1fac-4a3d-9fcd-5e504226a48c"
"MULTILINESTRING ((-122.20083845128245 37.76428612481201, -122.20078654476875 37.764322442391574))","768","6","6","Blue","73.52395","53.52395","20.0","Right","-1","Res","62500",,"ba8aafc6-3447-4989-abdb-5e27af9a2a63"
"MULTILINESTRING ((-122.17036666192946 37.77768900003214, -122.17030431924753 37.77772825966973))","1048","6","6","Blue","367.48916","344.48916","23.0","Right","-1","Res","62591",,"1127becf-40be-4d15-968d-3661ffee2f10"
"MULTILINESTRING ((-122.19194389967898 37.76563947106953, -122.19188972539213 37.765673639955644))","97","6","6","Blue","67.0","87.0","20.0","Right","-1","Res","62645",,"1dbba174-7c30-4835-afb7-4be530872773"
"MULTILINESTRING ((-122.18878148874904 37.76966974325998, -122.18872707631617 37.769707960294525))","48","6","6","Blue","22.0","43.0","21.0","Right","-1","Res","62660",,"cddf424f-59cb-488f-ab81-b8341d442e53"
"MULTILINESTRING ((-122.18713880245714 37.77065015258822, -122.1870842574958 37.770688250876034))","1519","6","6","Blue","132.37563","111.37563","21.0","Left","-1","Res","62667",,"c094baea-7fc6-4791-a077-cba6ea770579"
"MULTILINESTRING ((-122.18823723475792 37.76885251398512, -122.18818039476372 37.76889269676288))","1230","6","6","Blue","499.88917","477.88917","22.0","Left","-1","Res","62675",,"44500cbd-d154-45e6-aeca-3a5b26e67388"
"MULTILINESTRING ((-122.1934366435127 37.77204774575725, -122.19335949057685 37.77203227782163))","1499","6","6","Blue","146.69844","123.69844","23.0","Left","-1","Com","62709",,"f770612c-a9a2-4a94-a315-573daa680f00"
"MULTILINESTRING ((-122.1874711033949 37.77573728651022, -122.18741876381608 37.77577321661616))","1279","6","6","Blue","73.198","53.198","20.0","Right","-1","Res","62739",,"0f396948-024c-45a0-b2b2-a6a8d2673067"
