"pin","class","tax_year","nbhd","hd_sf","town_code","type_resd","apts","ext_wall","roof_cnst","rooms","beds","bsmt","bsmt_fin","heat","oheat","air","frpl","attic_type","attic_fnsh","hbath","tp_plan","tp_dsgn","cnst_qlty","renovation","site","gar1_size","gar1_cnst","gar1_att","gar1_area","gar2_size","gar2_cnst","gar2_att","gar2_area","porch","ot_impr","bldg_sf","repair_cnd","multi_code","ncu","pri_est_land","pri_est_bldg","most_recent_sale_date","doc_no","most_recent_sale_price","centroid_x","centroid_y","tractce","total_bldg_sf","multi_ind","addr","modeling_group","fbath","age","use_1","n_units","per_ass","condo_class_factor","multi_family_ind","large_lot","condition_desirability_and_utility","deed_type","o_hare_noise","floodplain","near_major_road","total_units","condo_strata","age_squared","age_decade","age_decade_squared","lot_size_squared","improvement_size_squared","location_factor","garage_indicator","residential_share_of_building","pure_market_sale","pure_market_filter","neigborhood_code_mapping_","square_root_of_lot_size","square_root_of_age","square_root_of_improvement_size","town_and_neighborhood"
"01011150100000","211","2018","12","3102","10","2","2","1","1","6","2","1","3","1","5","0","0","3",,"0","2","0","2",,"2","0","0","0","0","7","0","0","0","1","0","1184","2","2","0","14730","295890",,,,"-88.1353892262198","42.150751537167","804202",,"0","112 E RUSSELL ST BARRINGTON","MF","2","133","2",,,,"211","0",,,"0","0","1","1",,"17689","13.3","176.89000000000001","9622404","1401856","1.947880517373381","0",,"0","0","12","55.695601262577284","11.532562594670797","34.40930106817051","1012"
"01011150110000","211","2018","12","5610","10","2","2","1","1","8","4","1","3","2","5","0","0","3",,"0","2","0","2",,"2","0","0","0","0","7","0","0","0","1","0","1708","2","2","0","26640","329680",,,,"-88.1351480593702","42.1507486286719","804202",,"0","418 S COOK ST BARRINGTON","MF","2","128","2",,,,"211","0",,,"0","0","1","1",,"16384","12.8","163.84000000000003","31472100","2917264","1.9433448003021783","0",,"0","0","12","74.89993324429602","11.313708498984761","41.32795663954365","1012"
"01011160010000","205","2018","12","8712","10","2","0","1","1","7","4","1","3","1","5","0","0","2","3","1","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1890","2","2","0","41380","358570",,,,"-88.1344796757341","42.1512867315145","804202",,"0","401 S COOK ST BARRINGTON","SF","2","128","1",,,,,"0",,,"0","0","0","1",,"16384","12.8","163.84000000000003","75898944","3572100","1.9401470156430811","1",,"0","0","12","93.33809511662427","11.313708498984761","43.474130238568314","1012"
"01011160020000","202","2018","12","4353","10","5","0","1","1","4","2","1","3","1","5","1","1","2","1","0","2","2","2",,"2","0","0","0","0","7","0","0","0","1","0","884","2","2","0","20670","159340",,,,"-88.1340983297133","42.1512817808736","804202",,"0","215 E LINCOLN AVE BARRINGTON","SF","1","159","1",,,,,"0",,,"0","0","0","1",,"25281","15.9","252.81","18948609","781456","1.9329830663978793","0",,"0","0","12","65.97726881282674","12.609520212918492","29.732137494637012","1012"
"01011160030000","204","2018","12","3812","10","5","0","4","1","7","4","1","3","1","5","0","0","1","1","0","2","0","2",,"2","4","1","2","2","7","0","0","0","1","0","2019","2","2","0","18100","382880",,,,"-88.1338743100611","42.1512789113149","804202",,"0","400 S GROVE AVE BARRINGTON","SF","2","108","1",,,,,"0",,,"0","0","0","1",,"11664","10.8","116.64000000000001","14531344","4076361","1.9287812779100808","1",,"0","0","12","61.741396161732524","10.392304845413264","44.93328387732194","1012"
"01011160040000","205","2018","12","9240","10","2","0","1","1","7","4","1","1","1","5","0","0","2","3","0","0","0","2",,"2","3","1","2","2","7","0","0","0","1","0","1704","2","2","0","43890","328230",,,,"-88.1344995372954","42.1511047476785","804202",,"0","407 S COOK ST BARRINGTON","SF","2","125","1",,,,,"0",,,"0","0","0","1",,"15625","12.5","156.25","85377600","2903616","1.9373932377253291","1",,"0","0","12","96.12491872558333","11.180339887498949","41.27953488110059","1012"
"01011160050000","201","2018","12","4946","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"23490","24750",,,,"-88.1341181060156","42.1510999847102","804202",,"0","213  LINCOLN ST BARRINGTON","NCHARS","1","10","1",,,"200",,"0",,,"0","0","0","1","1","100","1","1","24462916",,"1.9302368586387981",,,"0","0","12","70.32780389006896","3.1622776601683795",,"1012"
"01011160060000","201","2018","12","928","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"4400","3190",,,,"-88.1338756365702","42.1511649416203","804202",,"0","400 S GROVE AVE BARRINGTON","NCHARS","1","10","1",,,"200",,"0",,,"0","0","0","1","1","100","1","1","861184",,"1.926855908404356",,,"0","0","12","30.463092423455635","3.1622776601683795",,"1012"
"01011160070000","201","2018","12","2900","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"13770","10770",,,,"-88.1338781018253","42.151075728702","804202",,"0","410 S GROVE AVE BARRINGTON","NCHARS","1","10","1",,,"200",,"0",,,"0","0","0","1","1","100","1","1","8410000",,"1.9253775336443832",,,"0","0","12","53.85164807134504","3.1622776601683795",,"1012"
"01011160100000","205","2018","12","3267","10","2","0","1","1","8","4","3","3","1","5","1","0","3",,"1","2","2","2",,"2","0","0","0","0","7","0","0","0","1","0","1804","2","2","0","15510","291270",,,,"-88.1338935853231","42.1509401741388","804202",,"0","410 S GROVE AVE BARRINGTON","SF","1","129","1",,,,,"0",,,"0","0","0","1",,"16641","12.9","166.41","10673289","3254416","1.9233522440664463","0",,"0","0","12","57.15767664977295","11.357816691600547","42.473521163190604","1012"
"01011160120000","211","2018","12","8448","10","2","2","1","1","10","4","1","3","1","5","0","0","3",,"0","2","0","2",,"2","5","2","2","2","7","0","0","0","1","0","1974","2","2","0","40120","361240",,,,"-88.1345009451824","42.150925806797","804202",,"0","413 S COOK ST BARRINGTON","MF","2","128","2",,,,"211","0",,,"0","0","0","1",,"16384","12.8","163.84000000000003","71368704","3896676","1.9343572432351444","1",,"0","0","12","91.91300234460846","11.313708498984761","44.429719783046124","1012"
"01011160130000","211","2018","12","8976","10","2","2","1","1","10","4","1","3","1","5","1","0","3",,"0","2","2","2",,"2","0","0","0","0","7","0","0","0","1","0","2180","2","2","0","42630","622860",,,,"-88.1345037043627","42.1507437200187","804202","3588","1","417 S COOK ST BARRINGTON","MF","2","138","2",,,,"211","0",,,"0","0","0","1",,"19044","13.8","190.44000000000003","80568576","4752400","1.9313010887919646","0",,"0","0","12","94.74175425861608","11.74734012447073","46.69047011971501","1012"
"01011160130000","211","2018","12","8976","10","2","2","1","1","8","4","1","3","1","5","1","0","3",,"0","2","2","2",,"2","0","0","0","0","7","0","0","0","1","0","1408","2","3","0","42630","622860",,,,"-88.1345037043627","42.1507437200187","804202","3588","1","417 S COOK ST BARRINGTON","MF","2","138","2",,,,"211","0",,,"0","0","0","1",,"19044","13.8","190.44000000000003","80568576","1982464","1.9313010887919646","0",,"0","0","12","94.74175425861608","11.74734012447073","37.52332607858744","1012"
"01011160140000","206","2018","12","11190","10","2","0","2","5","9","4","1","1","2","5","0","1","1","3","1","2","0","2",,"2","2","2","2","2","7","0","0","0","3","0","2549","2","2","0","53150","439960",,,,"-88.1340234544356","42.1507652531882","804202",,"0","416  GROVE AVE BARRINGTON","SF","2","85","1",,,,,"0",,,"0","0","0","1",,"7225","8.5","72.25","125216100","6497401","1.9227769896016937","1",,"0","0","12","105.78279633286313","9.219544457292887","50.48762224545735","1012"
"01011160150000","241","2018","12","2448","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"11620","0",,,,"-88.134132936219","42.150952491783","804202",,"0","410  GROVE AVE BARRINGTON","NCHARS","1","10","1",,,"200",,"0",,,"0","0","0","1","1","100","1","1","5992704",,"1.927992248409582",,,"0","0","12","49.47726750741192","3.1622776601683795",,"1012"
"01011170040000","203","2018","12","6788","10","5","0","1","1","6","3","1","3","1","5","1","1","1","1","1","2","2","2",,"2","3","1","2","2","7","0","0","0","1","0","1070","2","2","0","32240","209780",,,,"-88.1326477924154","42.1511750742028","804202",,"0","317 E LINCOLN AVE BARRINGTON","SF","1","60","1",,,,,"0",,,"0","0","0","1",,"3600","6","36","46076944","1144900","1.9043571281546665","1",,"0","0","12","82.38931969618392","7.745966692414834","32.71085446759225","1012"
"01011170060000","278","2018","12","8712","10","2","0","1","1","8","4","1","1","1","2","1","2","3",,"1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","3630","2","2","0","41380","643600",,,,"-88.1332815771067","42.150725881304","804202",,"0","417  GROVE AVE BARRINGTON","SF","4","18","1",,,,,"0",,,"0","0","0","1",,"324","1.8","3.24","75898944","13176900","1.9084151489010923","1",,"0","0","12","93.33809511662427","4.242640687119285","60.249481325568276","1012"
"01011170090000","206","2018","12","8844","10","2","0","1","1","7","4","1","3","1","5","1","0","3",,"1","2","2","2",,"2","3","1","2","2","7","0","0","0","1","0","2638","1","2","0","42000","462180",,,,"-88.1332806839747","42.1509107967915","804202",,"0","411  GROVE AVE BARRINGTON","SF","2","128","1",,,,,"0",,,"0","0","0","1",,"16384","12.8","163.84000000000003","78216336","6959044","1.9115326524765694","1",,"0","0","12","94.04254356406997","11.313708498984761","51.36146415358503","1012"
"01011180010000","203","2018","12","5396","10","5","0","1","1","6","3","1","3","1","5","1","0","1","1","0","2","2","2",,"2","5","1","2","2","7","0","0","0","1","0","1284","2","2","0","25630","213870",,,,"-88.1322142049311","42.1512010482736","804202",,"0","325 E LINCOLN AVE BARRINGTON","SF","1","129","1",,,,,"0",,,"0","0","0","1",,"16641","12.9","166.41","29116816","1648656","1.8968221752334484","1",,"0","0","12","73.45747068882783","11.357816691600547","35.832945734337834","1012"
"01011180020000","211","2018","12","7194","10","2","2","1","1","10","5","1","3","2","5","0","0","2","1","0","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","1897","2","2","0","34170","348590",,,,"-88.1320038879615","42.1511987801908","804202",,"0","331 E LINCOLN AVE BARRINGTON","MF","2","133","2",,,,"211","0",,,"0","0","0","1",,"17689","13.3","176.89000000000001","51753636","3598609","1.8929207681365476","0",,"0","0","12","84.8174510345601","11.532562594670797","43.55456348076513","1012"
"01011180030000","202","2018","12","8712","10","1","0","1","1","4","2","1","3","1","5","0","0","2","3","0","2","0","2",,"2","3","1","2","2","7","0","0","0","1","0","768","2","2","0","41380","194960",,,,"-88.1317566777156","42.1511628432549","804202",,"0","339 E LINCOLN AVE BARRINGTON","SF","1","90","1",,,,,"0",,,"0","0","0","1",,"8100","9","81","75898944","589824","1.8877779189583368","1",,"0","0","12","93.33809511662427","9.486832980505138","27.712812921102035","1012"
"01011180050000","206","2018","12","6325","10","2","0","1","1","8","4","1","3","1","5","0","1","3",,"0","2","2","2",,"2","0","0","0","0","7","0","0","0","1","0","2559","2","2","0","30040","434770",,,,"-88.1320938868158","42.1509732718677","804202",,"0","409 S SPRING DR BARRINGTON","SF","2","125","1",,,,,"0",,,"0","0","0","1",,"15625","12.5","156.25","40005625","6548481","1.8907612960334736","0",,"0","0","12","79.52986860293433","11.180339887498949","50.586559479766954","1012"
"01011180100000","211","2018","12","7500","10","2","2","2","1","12","6","4","3","2","5","0","0","3",,"2","2","0","2",,"2","3","2","1","1","7","0","0","0","3","0","3560","2","2","0","35620","703150",,,,"-88.1321654958262","42.150760216789","804202",,"0","330 E RUSSELL ST BARRINGTON","MF","2","43","2",,,,"211","0",,,"0","0","0","1",,"1849","4.3","18.49","56250000","12673600","1.8884843746847493","1",,"0","0","12","86.60254037844386","6.557438524302","59.665735560705194","1012"
"01011180110000","211","2018","12","8604","10","2","3","2","1","12","6","4","3","2","5","0","0","3",,"2","2","2","2",,"2","3","2","1","1","7","0","0","0","3","0","3569","2","2","0","40860","658150",,,,"-88.1318746766818","42.1507815554966","804202",,"0","336 E RUSSELL ST BARRINGTON","MF","3","43","2",,,,"211","0",,,"0","0","0","1",,"1849","4.3","18.49","74028816","12737761","1.8835160694811663","1",,"0","0","12","92.75774900244184","6.557438524302","59.74110812497538","1012"
"01011180120000","211","2018","12","6300","10","2","2","2","1","12","6","4","3","2","5","0","0","3",,"2","2","2","2",,"2","3","2","1","1","7","0","0","0","3","0","3660","2","2","0","29920","674940",,,,"-88.1315755142333","42.150719493406","804202",,"0","342 E RUSSELL ST BARRINGTON","MF","2","43","2",,,,"211","0",,,"0","0","0","1",,"1849","4.3","18.49","39690000","13395600","1.8770032442530817","1",,"0","0","12","79.37253933193772","6.557438524302","60.4979338490167","1012"
"01011180130000","211","2018","12","7296","10","2","2","2","1","12","6","2","3","1","5","0","0","3",,"2","1","0","2",,"2","4","1","1","1","7","0","0","0","1","0","2976","3","2","0","34650","548800",,,,"-88.131561152966","42.1509381562465","804202",,"0","416 S SUMMIT ST BARRINGTON","MF","2","43","2",,,,"211","0",,,"0","0","0","1",,"1849","4.3","18.49","53231616","8856576","1.8804108117088572","1",,"0","0","12","85.41662601625049","6.557438524302","54.55272678794342","1012"
"01011180150000","295","2018","12","3448","10","3","0","2","6","7","3","2","3","1","5","1","1","3",,"1","2","0","2",,"2","3","2","1","1","7","0","0","0","3","0","2563","2","2","0","16370","283630",,,,"-88.1315687095534","42.1512117606123","804202",,"0","341 E LINCOLN AVE BARRINGTON","SF","1","44","1",,,,,"0",,,"0","0","0","1",,"1936","4.4","19.360000000000003","11888704","6568969","1.8851591353416721","1",,"0","0","12","58.71967302361279","6.6332495807108","50.62608023538856","1012"
"01011180160000","295","2018","12","2466","10","3","0","2","6","7","3","2","3","1","5","1","1","3",,"1","2","0","2",,"2","3","1","1","1","7","0","0","0","3","0","2563","2","2","0","11710","387180",,,,"-88.1314586033513","42.1512071494507","804202",,"0","343 E LINCOLN AVE BARRINGTON","SF","1","44","1",,,,,"0",,,"0","0","0","1",,"1936","4.4","19.360000000000003","6081156","6568969","1.8830645727008164","1",,"0","0","12","49.658836071740545","6.6332495807108","50.62608023538856","1012"
"01011190010000","205","2018","12","8896","10","2","0","1","1","6","4","1","3","2","5","0","0","3",,"1","2","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1964","2","2","0","42250","396220",,,,"-88.1406636940158","42.1503226185537","804201",,"0","249 W RUSSELL ST BARRINGTON","SF","2","94","1",,,,,"0",,,"0","0","1","1",,"8836","9.4","88.36000000000001","79138816","3857296","2.0396152481478866","1",,"0","0","12","94.31860898041276","9.695359714832659","44.31703961232068","1012"
"01011190020000","204","2018","12","8704","10","5","0","3","1","8","4","1","3","1","5","1","1","1","1","0","2","2","2",,"2","5","1","2","2","7","0","0","0","1","0","2356","2","2","0","41340","394630",,,,"-88.1404227695175","42.1503262590042","804201",,"0","245 W RUSSELL ST BARRINGTON","SF","2","87","1",,,,,"0",,,"0","0","1","1",,"7569","8.7","75.68999999999998","75759616","5550736","2.035120296257272","1",,"0","0","12","93.29523031752481","9.327379053088816","48.53864439804639","1012"
"01011190030000","205","2018","12","8448","10","2","0","1","1","6","3","1","3","1","5","0","0","1","3","1","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1316","2","2","0","40120","320660",,,,"-88.1401856904702","42.1503295096986","804201",,"0","239 W RUSSELL ST BARRINGTON","SF","1","91","1",,,,,"0",,,"0","0","1","1",,"8281","9.1","82.80999999999999","71368704","1731856","2.0306934291331014","1",,"0","0","12","91.91300234460846","9.539392014169456","36.27671429443411","1012"
"01011190040000","203","2018","12","8256","10","1","0","1","1","5","3","1","3","1","5","1","0","3",,"0","2","0","2",,"2","1","1","1","2","7","0","0","0","1","0","1098","2","2","0","39210","185120",,,,"-88.1399497516934","42.1503324679473","804201",,"0","233 W RUSSELL ST BARRINGTON","SF","1","68","1",,,,,"0",,,"0","0","1","1",,"4624","6.8","46.239999999999995","68161536","1205604","2.0262852483018174","1",,"0","0","12","90.86253353280438","8.246211251235321","33.13608305156178","1012"
"01011190050000","204","2018","12","8000","10","5","0","1","1","8","4","1","3","1","5","1","1","1","1","0","2","2","2",,"2","5","1","2","2","7","0","0","0","3","0","2465","2","2","0","38000","458490",,,,"-88.1397107857121","42.1503353049563","804201",,"0","227 W RUSSELL ST BARRINGTON","SF","2","80","1",,,,,"0",,,"0","0","1","1",,"6400","8","64","64000000","6076225","2.0218201173465267","1",,"0","0","12","89.44271909999159","8.94427190999916","49.64876634922564","1012"
"01011190060000","203","2018","12","7808","10","5","0","1","1","6","3","1","1","2","5","1","1","1","1","0","2","2","2",,"2","3","1","2","2","7","0","0","0","1","0","1787","2","2","0","37080","286100","2017-07-19T00:00:00.000","01720008041","490000","-88.1394741860593","42.1503379731142","804201",,"0","223 W RUSSELL ST BARRINGTON","SF","3","106","1",,,,,"0",,"W","0","0","0","1",,"11236","10.6","112.36","60964864","3193369","2.017399239570658","1",,"1","1","12","88.36288813749809","10.295630140987","42.2729227756965","1012"
"01011190070000","205","2018","12","7552","10","2","0","1","1","5","3","1","1","2","5","0","0","1","3","2","1","0","2",,"2","5","1","2","2","7","0","0","0","1","0","1364","2","2","0","35870","267890",,,,"-88.1392383370167","42.1503403774018","804201",,"0","219 W RUSSELL ST BARRINGTON","SF","1","104","1",,,,,"0",,,"0","0","0","1",,"10816","10.4","108.16000000000001","57032704","1860496","2.0129905440969713","1",,"0","0","12","86.90224392960172","10.198039027185569","36.932370625238775","1012"
"01011190080000","205","2018","12","7360","10","2","0","1","1","6","3","2","3","1","5","0","0","1","3","0","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1148","2","2","0","34960","241770",,,,"-88.139000423367","42.1503419745388","804201",,"0","213 W RUSSELL ST BARRINGTON","SF","1","121","1",,,,,"0",,,"0","0","0","1",,"14641","12.1","146.41","54169600","1317904","2.008531663959458","1",,"0","0","12","85.79044235810886","11","33.88214869219483","1012"
"01011190090000","211","2018","12","7104","10","2","2","1","1","7","3","3","3","1","5","0","0","2","3","0","2","0","2",,"2","3","1","2","2","7","0","0","0","1","0","1248","2","2","0","33740","293050",,,,"-88.1387660246377","42.1503435592255","804201",,"0","207 W RUSSELL ST BARRINGTON","MF","2","98","2",,,,"211","0",,,"0","0","0","1",,"9604","9.8","96.04000000000002","50466816","1557504","2.0041417102338253","1",,"0","0","12","84.2852300228219","9.899494936611665","35.32704346531139","1012"
