"pin","class","nbhd","hd_sf","town_code","type_resd","apts","ext_wall","roof_cnst","rooms","beds","bsmt","bsmt_fin","heat","oheat","air","frpl","attic_type","attic_fnsh","hbath","tp_plan","tp_dsgn","cnst_qlty","renovation","site","gar1_size","gar1_cnst","gar1_att","gar1_area","gar2_size","gar2_cnst","gar2_att","gar2_area","porch","ot_impr","bldg_sf","repair_cnd","multi_code","ncu","est_land","est_bldg","sale_date","doc_no","sale_price","centroid_x","centroid_y","tractce","total_bldg_sf","multi_ind","addr","modeling_group","fbath","age","use_1","n_units","per_ass","condo_class_factor","multi_family_ind","large_lot","condition_desirability_and_utility","o_hare_noise","floodplain","road_proximity","condo_strata","sale_year","sale_quarter","sale_half_year","sale_quarter_of_year","sale_month_of_year","sale_half_of_year","most_recent_sale","age_squared","age_decade","age_decade_squared","lot_size_squared","improvement_size_squared","pure_market_filter","garage_indicator","neigborhood_code_mapping_","square_root_of_lot_size","square_root_of_age","square_root_of_improvement_size","town_and_neighborhood"
"25172130590000","202","321","3630","72","1","0","2","1","7","4","3","1","1","5","0","0","3","0","1","0","0","2",,"2","2","1","2","2","7","0","0","0","3","0","849","2","2","0","18150","93350","2017-03-09T00:00:00.000","01706846090","165000","-87.6455449942658","41.7040320476569","730700",,"0","10434 S PEORIA ST","SF","1","65","1",,,,,,,"0","0","0",,"2017","81","41","1","3","1","1","4225","6.5","42.25","13176900","720801","1","1","321","60.249481325568276","8.06225774829855","29.13760456866693","72321"
"23021030250000","234","10","9900","30","4","0","1","1","6","3","3","1","1","5","1","0","3","0","0","1","2","2",,"2","3","3","1","2","7","0","0","0","3","0","1050","2","2","0","44550","140460","2017-01-05T00:00:00.000","01700533066","225000","-87.8307841059958","41.7288483641032","823704",,"0","8908 85TH AVE","SF","2","48","1",,,,,,,"0","0","0",,"2017","81","41","1","1","1","1","2304","4.8","23.04","98010000","1102500","1","1","10","99.498743710662","6.928203230275509","32.4037034920393","3010"
"29273130070000","203","171","7500","37","1","0","1","1","6","3","3","3","1","5","0","0","3","0","0","0","0","2",,"2","3","1","1","2","7","0","0","0","3","0","1164","2","2","0","22500","62660","2016-06-29T00:00:00.000","01618119150","46900","-87.6093509990993","41.5725749555362","828300",,"0","406 BLACKSTONE ST","SF","1","61","1",,,,,,,"0","0","0",,"2016","78","39","2","6","1","0","3721","6.1","37.209999999999994","56250000","1354896","1","1","171","86.60254037844386","7.810249675906654","34.11744421846396","37171"
"11313020881004","299","22","6334","75",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"23750","107240","2017-09-27T00:00:00.000","01727015031","92200","-87.6811527393022","42.0028345344295","20500",,"0","6643 N SEELEY AVE","NCHARS",,"63","1","4","0.25","299",,,,"0","0","0",,"2017","83","42","3","9","2","1","3969","6.3","39.69","40119556",,"1",,"22","79.58643100428615","7.937253933193772",,"7522"
"11322020291012","299","33","8925","75",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"9790","191290","2015-12-11T00:00:00.000","01534556304","230500","-87.6590509410712","42.0064496283015","10400",,"0","1125 W FARWELL AVE","NCHARS",,"99","1","16","0.05852","299",,,"AV","0","0","0",,"2015","76","38","4","12","2","0","9801","9.9","98.01","79655625",,"1",,"33","94.47221813845591","9.9498743710662",,"7533"
"04162140090000","203","72","10140","25","1","0","2","1","6","3","4","3","1","5","1","1","3","0","1","2","0","2",,"2","3","2","2","2","7","0","0","0","3","0","1423","2","2","0","78580","180720","2015-07-07T00:00:00.000","01518822063","416500","-87.8332205117211","42.1175986938302","801701",,"0","1947 PENFOLD PL","SF","1","64","1",,,,,,,"0","0","0",,"2015","75","38","3","7","2","1","4096","6.4","40.96000000000001","102819600","2024929","1","1","72","100.69756700139284","8","37.72267222772003","2572"
"15174070090000","202","80","6450","31","1","0","1","1","6","3","1","1","2","5","0","0","1","3","0","2","0","2",,"2","1","1","2","2","7","0","0","0","1","0","999","2","2","0","27410","110200","2019-07-26T00:00:00.000","01920708101","1","-87.8908563712247","41.8662705975441","818401",,"0","209 ORCHARD ST","SF","1","88","1",,,,,,,"0","0","0",,"2019","91","46","3","7","2","1","7744","8.8","77.44000000000001","41602500","998001","0","1","80","80.31189202104505","9.38083151964686","31.606961258558215","3180"
"12361150500000","205","70","5320","20","2","0","2","1","6","4","1","3","1","5","1","0","1","3","1","2","2","2",,"2","1","2","2","2","7","0","0","0","3","0","1781","2","2","0","38570","262630","2019-03-27T00:00:00.000","01908645053","1","-87.8161914823163","41.9175785851077","811000",,"0","2042 N 76TH AVE","SF","1","68","1",,,,,,,"0","0","0",,"2019","89","45","1","3","1","1","4624","6.8","46.239999999999995","28302400","3171961","0","1","70","72.93833011524188","8.246211251235321","42.20189569201838","2070"
"13121040550000","203","42","6250","71","1","0","2","1","7","3","1","3","1","5","1","0","3","0","1","2","2","2",,"2","1","2","1","2","7","0","0","0","3","0","1487","2","2","0","106250","243990","2016-11-16T00:00:00.000","01632147039","382500","-87.7004314965137","41.9828519172488","40300",,"0","2831 W BRYN MAWR AVE","SF","1","64","1",,,,,,,"0","0","0",,"2016","80","40","4","11","2","1","4096","6.4","40.96000000000001","39062500","2211169","1","1","42","79.05694150420949","8","38.561638969317684","7142"
"15111080060000","206","40","7840","31","2","0","1","1","10","5","1","3","2","5","1","0","3","0","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","2390","2","2","0","33320","177630","2018-03-13T00:00:00.000","01807201337","1","-87.8439746120676","41.8918223319872","817400",,"0","503 N 9TH AVE","SF","2","126","1",,,,,,,"0","0","0",,"2018","85","43","1","3","1","0","15876","12.6","158.76","61465600","5712100","0","1","40","88.54377448471462","11.224972160321824","48.88762624632127","3140"
"15111080060000","206","40","7840","31","2","0","1","1","10","5","1","3","2","5","1","0","3","0","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","2390","2","2","0","33320","177630","2018-06-15T00:00:00.000","01816606058","52000","-87.8439746120676","41.8918223319872","817400",,"0","503 N 9TH AVE","SF","2","126","1",,,,,,,"0","0","0",,"2018","86","43","2","6","1","0","15876","12.6","158.76","61465600","5712100","1","1","40","88.54377448471462","11.224972160321824","48.88762624632127","3140"
"15122190371015","299","40","21875","33",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"14810","318300","2014-12-22T00:00:00.000","01435642023","449000","-87.8141292897658","41.8880766836637","812000",,"0","7575 LAKE ST","NCHARS",,"38","1","19","0.04927","299",,,,"0","0","1",,"2014","72","36","4","12","2","1","1444","3.8","14.44","478515625",,"1",,"40","147.9019945774904","6.164414002968976",,"3340"
"14283220451052","299","63","44528","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"3840","6070","2015-09-09T00:00:00.000","01525229061","10000","-87.6404033936894","41.9264004797087","70101",,"0","2431 N CLARK ST","FIXED",,"90","1","270","0.003613","299",,,"GR","0","0","0",,"2015","75","38","3","9","2","1","8100","9","81","1982742784",,"0",,"63","211.01658702575966","9.486832980505138",,"7363"
"14213100551055","299","62","18500","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"8520","266450","2014-04-18T00:00:00.000","01410826008","275000","-87.6405509297704","41.9424989926434","61902",,"0","3300 N LAKE SHORE DR","NCHARS",,"86","1","82","0.0097","299",,,,"0","0","0",,"2014","70","35","2","4","1","0","7396","8.6","73.96","342250000",,"1",,"62","136.01470508735443","9.273618495495704",,"7362"
"16303030290000","203","30","5829","11","5","0","1","1","6","3","1","3","1","5","0","0","1","1","0","2","0","2",,"2","3","1","2","2","7","0","0","0","1","0","1368","2","2","0","46630","77160","2016-10-03T00:00:00.000","01627746011","197900","-87.7973324372561","41.842598458362","815300",,"0","2614 CLINTON AVE","SF","1","98","1",,,,,,,"0","0","0",,"2016","80","40","4","10","2","1","9604","9.8","96.04000000000002","33977241","1871424","1","1","30","76.34788798650555","9.899494936611665","36.98648401781386","1130"
"10202300110000","203","31","7513","24","1","0","2","1","6","4","4","3","1","5","1","0","1","3","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1395","2","2","0","54460","214160","2018-07-02T00:00:00.000","01818308087","305000","-87.772573456533","42.0344882876228","808301",,"0","8421 MANSFIELD AVE","SF","1","63","1",,,,,,"AV","0","0","0",,"2018","87","44","3","7","2","1","3969","6.3","39.69","56445169","1946025","1","1","31","86.67756341753038","7.937253933193772","37.3496987939662","2431"
"14293100551004","299","93","6222","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"49720","451990","2019-10-04T00:00:00.000","01927712007","540000","-87.6589507738235","41.929547848724","70500",,"0","2620 N RACINE AVE","NCHARS",,"11","1","7","0.111","299",,,,"0","0","0",,"2019","92","46","4","10","2","1","121","1.1","1.2100000000000002","38713284",,"1",,"93","78.87965517166008","3.3166247903554",,"7393"
"14301160231012","299","150","28476","77",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"11480","221980","2019-07-18T00:00:00.000","01919934127","287000","-87.6874303646837","41.9342529512011","830900",,"0","2911 N WESTERN AVE","NCHARS",,"100","1","64","0.014157","299",,,,"0","0","1",,"2019","91","46","3","7","2","1","10000","10","100","810882576",,"1",,"150","168.7483333251028","10",,"77150"
"06272160091132","299","13","723787","18",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"19860","86580","2016-09-19T00:00:00.000","01626304030","151000","-88.1872597726433","42.0154363461254","804310",,"0","197 BRITTANY DR","NCHARS",,"26","1","160","0.0061","299",,,,"0","1","1",,"2016","79","40","3","9","2","1","676","2.6","6.760000000000001","523867621369",,"1",,"13","850.7567219834351","5.0990195135927845",,"1813"
"13321100100000","203","270","3750","71","5","0","1","1","7","3","1","3","1","5","0","0","1","1","1","2","0","2",,"2","3","1","2","2","7","0","0","0","1","0","1614","2","2","0","46870","218480","2019-04-22T00:00:00.000","01911234033","1","-87.7850335140932","41.921715489662","191301",,"0","2259 N NARRAGANSETT AVE","SF","4","95","1",,,,,,,"0","0","1",,"2019","90","45","2","4","1","1","9025","9.5","90.25","14062500","2604996","0","1","270","61.237243569579455","9.746794344808963","40.17461885320133","71270"
"18043130030000","205","32","6200","21","2","0","1","1","7","3","1","3","1","5","0","0","3","0","1","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","1718","2","2","0","44950","458580","2013-12-31T00:00:00.000","01336547081","975000","-87.8717740955079","41.8101904094744","819600",,"0","211 S ASHLAND AVE","SF","2","130","1",,,,,,,"0","0","0",,"2013","68","34","4","12","2","1","16900","13","169","38440000","2951524","1","0","32","78.74007874011811","11.40175425099138","41.44876355212541","2132"
"18043130030000","205","32","6200","21","2","0","1","1","7","3","1","3","1","5","0","0","3","0","1","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","1718","2","2","0","44950","458580","2013-04-01T00:00:00.000","01309155030","299000","-87.8717740955079","41.8101904094744","819600",,"0","211 S ASHLAND AVE","SF","2","130","1",,,,,,,"0","0","0",,"2013","66","33","2","4","1","0","16900","13","169","38440000","2951524","1","0","32","78.74007874011811","11.40175425099138","41.44876355212541","2132"
"10102000260000","205","11","6750","17","2","0","1","1","7","3","1","3","2","5","0","0","3","0","1","2","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1613","2","2","0","60750","388380","2019-10-17T00:00:00.000","01929017010","1","-87.732200838562","42.0626594057581","808900",,"0","2501 GREELEY AVE","SF","1","88","1",,,,,,,"0","0","1",,"2019","92","46","4","10","2","1","7744","8.8","77.44000000000001","45562500","2601769","0","1","11","82.15838362577492","9.38083151964686","40.162171256046406","1711"
"10154110530000","278","51","7543","24","2","0","2","1","8","4","3","3","1","5","1","1","3","0","0","2","2","1",,"2","3","2","1","1","7","0","0","0","3","122","3471","2","2","0","54680","486350","2018-03-09T00:00:00.000","01806815162","1","-87.7340951824845","42.0445705207498","806802",,"0","9000 TRIPP AVE","SF","2","58","1",,,,,,,"0","0","0",,"2018","85","43","1","3","1","1","3364","5.8","33.64","56896849","12047841","0","1","51","86.85044617041412","7.615773105863909","58.915193286621744","2451"
"10253240450000","202","10","3750","75","1","0","2","1","4","2","1","3","1","5","1","0","3","0","0","2","0","2",,"2","3","1","2","2","7","0","0","0","3","0","960","2","2","0","48750","167400","2018-05-11T00:00:00.000","01813101093","1","-87.7000224732226","42.0145786153425","20200",,"0","7322 N CALIFORNIA AVE","SF","1","62","1",,,,,,,"0","0","0",,"2018","86","43","2","5","1","1","3844","6.2","38.440000000000005","14062500","921600","0","1","10","61.237243569579455","7.874007874011811","30.983866769659336","7510"
"13283050190000","202","260","3125","71","1","0","2","1","4","2","1","3","1","5","1","0","3","0","0","2","0","2",,"2","1","1","2","2","7","0","0","0","3","0","980","2","2","0","39060","184030","2019-11-12T00:00:00.000","01931645039","1","-87.7617395352234","41.9301609931285","190701",,"0","5409 W PARKER AVE","SF","1","59","1",,,,,,,"0","0","0",,"2019","92","46","4","11","2","1","3481","5.9","34.81","9765625","960400","0","1","260","55.90169943749474","7.681145747868608","31.304951684997057","71260"
"27111000380000","204","32","9375","28","1","0","2","1","8","4","3","3","1","5","1","1","3","0","0","2","2","2",,"2","3","2","1","2","7","0","0","0","3","0","1893","2","2","0","56250","230000","2018-09-19T00:00:00.000","01826257002","260000","-87.8336099347189","41.6294921982229","824115",,"0","8748 144TH ST","SF","2","39","1",,,,,,,"0","0","0",,"2018","87","44","3","9","2","1","1521","3.9","15.209999999999999","87890625","3583449","1","1","32","96.82458365518542","6.244997998398398","43.508619835614184","2832"
"09144070340000","278","85","6650","22","2","0","2","1","9","4","1","3","1","5","1","1","3","0","0","2","2","2",,"2","3","2","1","1","7","0","0","0","3","0","3332","2","2","0","43220","474090","2016-02-04T00:00:00.000","01603550002","485000","-87.8316663356468","42.0426544475242","806004",,"0","8207 W PARK AVE","SF","3","23","1",,,,,,,"0","0","0",,"2016","77","39","1","2","1","0","529","2.3","5.289999999999999","44222500","11102224","1","1","85","81.54753215150045","4.795831523312719","57.723478758647246","2285"
"17032280321158","299","22","46497","74",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"50880","863930","2019-06-14T00:00:00.000","01916518102","1215000","-87.6194363421438","41.8979040096062","81300",,"0","250 E PEARSON ST","NCHARS",,"15","1","177","0.006253","299",,,,"0","0","0",,"2019","90","45","2","6","1","1","225","1.5","2.25","2161971009",,"0",,"22","215.63163033284334","3.872983346207417",,"7422"
"24131030650000","203","423","5000","72","1","0","2","1","5","2","4","3","1","5","1","0","2","3","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1006","2","2","0","42500","169600","2018-03-20T00:00:00.000","01807906134","137000","-87.6969957164456","41.7057018147049","740100",,"0","10314 S SACRAMENTO AVE","SF","1","65","1",,,,,,,"0","0","0",,"2018","85","43","1","3","1","1","4225","6.5","42.25","25000000","1012036","1","1","423","70.71067811865476","8.06225774829855","31.71750305430741","72423"
"06231140180000","202","20","6600","18","1","0","1","1","5","2","4","3","1","5","1","0","3","0","0","2","0","2",,"2","3","1","2","2","7","0","0","0","3","0","913","2","2","0","19800","134490","2019-04-05T00:00:00.000","01909501092","182500","-88.1801124117037","42.0229982483383","804306",,"0","106 E STREAMWOOD BLVD","SF","1","60","1",,,,,,,"0","0","0",,"2019","90","45","2","4","1","1","3600","6","36","43560000","833569","1","1","20","81.24038404635961","7.745966692414834","30.215889859476256","1820"
"11314000511048","299","22","156925","75",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"21940","54460","2014-12-01T00:00:00.000","01433519149","43600","-87.6793728439399","42.0014690463041","20500",,"0","1929 W ALBION AVE","NCHARS",,"64","1","92","0.01036","299",,,,"0","0","1",,"2014","72","36","4","12","2","1","4096","6.4","40.96000000000001","24625455625",,"1",,"22","396.13760235554514","8",,"7522"
"17032070611082","299","22","6972","74",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"2980","168780","2015-06-05T00:00:00.000","01515634061","1","-87.6253059860946","41.900209965569","81201",,"0","100 E WALTON ST","NCHARS",,"44","1","249","0.0038011","299",,,,"0","0","0",,"2015","74","37","2","6","1","1","1936","4.4","19.360000000000003","48608784",,"0",,"22","83.4985029805924","6.6332495807108",,"7422"
"15134160370000","202","92","3968","31","1","0","2","1","4","2","1","3","1","5","0","0","2","3","0","0","0","2",,"2","1","1","2","2","7","0","0","0","3","0","880","2","2","0","18840","136370","2017-07-11T00:00:00.000","01719216224","185000","-87.8131357775774","41.8670881647502","816100",,"0","1039 FERDINAND AVE","SF","1","94","1",,,,,,,"0","0","0",,"2017","83","42","3","7","2","1","8836","9.4","88.36000000000001","15745024","774400","1","1","92","62.99206299209449","9.695359714832659","29.664793948382652","3192"
"15012010240000","204","15","9400","33","1","0","2","1","8","5","4","3","1","5","1","0","3","0","1","2","0","2",,"2","3","1","2","2","7","0","0","0","3","0","3108","2","2","0","94000","483600","2016-05-26T00:00:00.000","01614742062","505000","-87.8126752209529","41.9070812562241","811900",,"0","1500 MONROE AVE","SF","3","52","1",,,,,,,"0","0","0",,"2016","78","39","2","5","1","1","2704","5.2","27.040000000000003","88360000","9659664","1","1","15","96.95359714832658","7.211102550927978","55.749439459065414","3315"
"10334410040000","208","102","12690","24","2","0","2","1","8","5","1","3","1","5","1","1","3","0","0","2","0","2",,"2","3","2","1","2","7","0","0","0","3","0","3940","2","2","0","104690","709990","2016-11-22T00:00:00.000","01632719091","590000","-87.7499342965351","42.0000070748427","807900",,"0","6517 LONGMEADOW AVE","SF","3","34","1",,,,,,"GD","0","0","0",,"2016","80","40","4","11","2","0","1156","3.4","11.559999999999999","161036100","15523600","1","1","102","112.64990013311153","5.830951894845301","62.76941930590086","24102"
"13253020100000","203","151","2616","77","5","0","2","1","9","5","1","1","2","5","0","0","1","1","0","2","0","2",,"2","1","1","2","2","7","0","0","0","1","0","1689","2","2","0","65400","303380","2016-10-14T00:00:00.000","01628810108","275000","-87.7040007756026","41.9318093838321","220500",,"0","3037 W DIVERSEY AVE","SF","2","115","1",,,,,,,"0","0","1",,"2016","80","40","4","10","2","0","13225","11.5","132.25","6843456","2852721","1","1","151","51.146847410177685","10.723805294763608","41.09744517606904","77151"
