"objectid","name","pin10","pina","pinsa","pinb","pinp","pinu","taxcode","parceltype","longitude","latitude","municipality","politicaltownship","commissionerdistrict","congressionaldistrict","staterepresentativedistrict","statesenatedistrict","tifdistrict","elemschltaxdist","highschltaxdist","unitschltaxdist","chicagoward","censustract_geoid","assessorbldgclass","assessornbhd","the_geom"
"7432","01354000250000","0135400025","1","35","400","25","0","10038","1","-88.1455626195355","42.0711762621997","South Barrington","Town of Barrington","15","8","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","590","24","MULTIPOLYGON (((-88.14441419147575 42.07194114087479, -88.14432606284012 42.071933070600885, -88.14432273417412 42.071932766004124, -88.14427096040973 42.07192645694251, -88.14434425184773 42.07189279964082, -88.14436149458719 42.07179281736014, -88.1443632221579 42.071751781107416, -88.14436491916847 42.07173967318302, -88.1443674213596 42.07172183743848, -88.14437220741334 42.07169768562524, -88.14438567551163 42.071648395021754, -88.14440291773107 42.07160971136739, -88.14446549391438 42.071507610406044, -88.14450485458042 42.07145821420937, -88.14458733219448 42.071371960587804, -88.14466633692082 42.07130792076177, -88.14471847296532 42.071275367268946, -88.1447679374955 42.071250064955215, -88.14482192297105 42.071225707867086, -88.14486354901176 42.07120719612636, -88.14497204903896 42.07117006722733, -88.14504024134163 42.07114903253384, -88.14506198474511 42.07114460892483, -88.14514923011076 42.071126862753886, -88.1452147201678 42.07111694016906, -88.14529442280542 42.0711093706369, -88.14539541568712 42.07110895361347, -88.14547115872473 42.07110864472964, -88.14554625027544 42.071108817018185, -88.14558188499053 42.07110577509103, -88.14563178888734 42.07110026066601, -88.1456729481849 42.071092551675676, -88.14567395054404 42.07109236328074, -88.14571028545406 42.07108448859842, -88.14577456475382 42.07106636824285, -88.14582327932298 42.07105071961916, -88.14585318975035 42.071038529473824, -88.1459562714399 42.07098969306915, -88.14595701270144 42.070989367036795, -88.14596010727472 42.07098785250353, -88.14596319082484 42.07098632903363, -88.14596626701675 42.07098480280743, -88.14596933585845 42.07098327108085, -88.14597239366088 42.07098173590592, -88.14597544411113 42.0709801959166, -88.14597848628841 42.0709786511114, -88.14598151559292 42.07097710011071, -88.14598454030151 42.070975546358284, -88.14598755028773 42.070973989151504, -88.14599055199896 42.070972427814894, -88.14599354451245 42.070970863032954, -88.14599652507192 42.070969292743115, -88.14599949459209 42.07096771900493, -88.14600245675807 42.07096614113841, -88.14600540787666 42.070964562567745, -88.14600834427894 42.07096297848463, -88.14601127333106 42.0709613889011, -88.1460141913358 42.07095979861342, -88.14601709462221 42.07095820349936, -88.14601999147116 42.070956605630506, -88.14602287543524 42.07095500568245, -88.14602574467695 42.07095340228007, -88.14602860841003 42.07095179338028, -88.14603145648988 42.07095018445487, -88.14603429353852 42.070948569337006, -88.14603712230411 42.07094695283345, -88.14603993818889 42.07094533287862, -88.14604273934926 42.0709437101555, -88.14604553130987 42.0709420846731, -88.146048313158 42.0709404536858, -88.14605108027571 42.07093882198837, -88.14605383634807 42.07093718890075, -88.14605658138922 42.07093554962067, -88.14605931538905 42.070933907578336, -88.1460620383496 42.07093226208771, -88.14606474658375 42.07093061451486, -88.14606744377257 42.070928965551836, -88.1460701299241 42.07092731245447, -88.14607280503435 42.070925656594866, -88.14607546911336 42.07092399454279, -88.14607811845791 42.07092233315267, -88.14608076045232 42.070920666262154, -88.14608552054868 42.070917636229346, -88.14608783173527 42.070915741032586, -88.14609015026166 42.07091385476632, -88.14609247703852 42.07091198086225, -88.14609480563865 42.07091011313548, -88.14609713881225 42.070908255706776, -88.14609947931558 42.07090641063877, -88.14610182347967 42.070904573123165, -88.14610417497751 42.07090274659614, -88.14610653290448 42.070900925567926, -88.1461088963156 42.07089911826946, -88.14611126615581 42.070897316469775, -88.14611363964674 42.0708955256527, -88.14611602047142 42.07089374582423, -88.14611840864599 42.07089197149603, -88.14612080047124 42.07089020815046, -88.14612319963832 42.07088845304931, -88.14612560521839 42.07088670893525, -88.14612801630683 42.07088497031848, -88.14613043380825 42.07088324268881, -88.1461328586515 42.07088152330358, -88.14613528991582 42.070879812161294, -88.14613773036348 42.07087810926646, -88.14614017354914 42.070876414608556, -88.1461426277577 42.07087472888714, -88.14614508562903 42.07087305003207, -88.14614755084017 42.07087138010748, -88.14615002339315 42.070869718427325, -88.14615250328795 42.070868064991615, -88.14615499052461 42.07086641980035, -88.14615748511113 42.07086478010936, -88.14615999072055 42.07086314935485, -88.14616249999278 42.07086152546669, -88.1461650166048 42.07085991050902, -88.14616754424777 42.07085830174365, -88.14617007923863 42.0708566991646, -88.14617262157535 42.07085510345793, -88.14617517124383 42.070853519425874, -88.14617773287613 42.070851937471396, -88.14618029632565 42.07085036375234, -88.14618287448315 42.07084879828975, -88.14618545815102 42.07084723763839, -88.14618805192704 42.07084568386387, -88.14619065304694 42.07084413764773, -88.1461932651998 42.07084259693788, -88.14619588470255 42.07084106172831, -88.14619851523022 42.07083953476917, -88.14620115311381 42.070838011252185, -88.1462037983433 42.07083649460753, -88.14620645828477 42.07083498484725, -88.14620912188904 42.070833481953294, -88.1462118002154 42.0708319825135, -88.14621448588359 42.07083049131816, -88.14621717890772 42.07082900356494, -88.14621988295879 42.07082752337611, -88.14622259804482 42.07082604800751, -88.14622532416988 42.07082457608708, -88.14622805763678 42.07082311241104, -88.14623080214267 42.07082165218317, -88.14623355767753 42.070820198833644, -88.14623632056832 42.07081874892626, -88.14623909448402 42.07081730726927, -88.14624187944074 42.07081586837443, -88.14624467543041 42.07081443498583, -88.14624747877001 42.07081300709749, -88.14625029314257 42.07081158471542, -88.14625311946885 42.07081016784109, -88.14625595407388 42.07080875372438, -88.14625880338485 42.07080734855012, -88.14626165729551 42.07080594475538, -88.14626452315991 42.070804546468395, -88.14626739913248 42.07080315505826, -88.14627028797955 42.07080176915736, -88.1462731832598 42.07080038738315, -88.1462760904998 42.07079900905856, -88.14627900600242 42.07079763897989, -88.14628193622913 42.070796271669316, -88.1462848747265 42.0707949098605, -88.14628782149657 42.07079355286738, -88.14629077929557 42.0707922027526, -88.14629374445454 42.070790854707866, -88.14629672432352 42.0707895142335, -88.14629971153836 42.07078818063145, -88.14630270611316 42.070786849099484, -88.14630571539796 42.07078552513785, -88.14630873111592 42.07078420530289, -88.14631175601929 42.07078289302929, -88.1463147910429 42.07078158351629, -88.14631783709143 42.07078028225367, -88.14632089049591 42.07077898443319, -88.14632395216704 42.07077769348653, -88.14632702763139 42.07077640873665, -88.14633010584184 42.0707751294795, -88.146333196004 42.070773856416125, -88.14633629351205 42.07077259022509, -88.14633940205104 42.07077133022631, -88.14634251793994 42.07077007572777, -88.14634564117875 42.07076882672947, -88.14634877176144 42.07076758528953, -88.14635191061075 42.070766350723396, -88.14635505957429 42.07076512097596, -88.14635821587162 42.07076390221708, -88.14636137860616 42.07076268621278, -88.14636454592022 42.070761478448354, -88.14636772333849 42.07076027893284, -88.1463709099401 42.0707590876647, -88.14637409836703 42.070757901887816, -88.14637729597536 42.070756725044326, -88.14638050369992 42.070755552333495, -88.14638371599193 42.070754391978795, -88.14638692919254 42.070753235741755, -88.14639015525759 42.070752088444124, -88.14639338682298 42.07075094938791, -88.14639650477967 42.07074993089012, -88.14639980829546 42.07074874735811, -88.14640311545796 42.0707475761807, -88.14640642904357 42.07074641256014, -88.14640975181256 42.07074525718696, -88.14641307363651 42.07074411004465, -88.14641640280233 42.070742971146714, -88.14641973930196 42.07074184323734, -88.14642307946842 42.070740720822165, -88.14642642328563 42.07073960938955, -88.14642977444473 42.0707385062013, -88.1464331292626 42.070737411251436, -88.14643648773928 42.070736324539936, -88.14643985447859 42.070735246074335, -88.14644322210636 42.070734178586754, -88.1464465952405 42.07073311728243, -88.1464499757125 42.07073206559458, -88.14645336168282 42.07073102283414, -88.14645674854158 42.070729991051714, -88.14646014366903 42.070728965457064, -88.14646354245932 42.0707279467287, -88.1464669439776 42.0707269396674, -88.14647035099821 42.070725940161466, -88.14647376075287 42.07072495026446, -88.14647717784337 42.070723970669945, -88.14648059859266 42.070722999313816, -88.14648402300884 42.07072203345191, -88.146487450155 42.07072107857101, -88.14649088647654 42.07072013468166, -88.1464943255442 42.070719196285005, -88.14649776458155 42.070718268178844, -88.14650121095681 42.07071734968916, -88.14650466191362 42.07071643875327, -88.14650811560048 42.07071553879844, -88.14651157570844 42.07071464708647, -88.14651503671296 42.07071376360835, -88.14651850505935 42.070712888374636, -88.14652197337546 42.070712023431376, -88.14652544903147 42.07071116741855, -88.14652892466324 42.070710319638074, -88.14653240763491 42.07070948078803, -88.14653589333862 42.07070865223295, -88.14653938454269 42.07070783191924, -88.14654287480175 42.070707019836405, -88.14654637240274 42.07070621599793, -88.14654987273376 42.07070542314051, -88.14655337488207 42.07070463851843, -88.14655688344351 42.07070386488336, -88.14656039658453 42.07070309948819, -88.1465639078598 42.07070234232237, -88.14656742739776 42.07070159340242, -88.14657094690345 42.070700855459, -88.146574470068 42.07070012575394, -88.1465779968914 42.07069940428725, -88.14658153104666 42.07069869449509, -88.14658506149867 42.07069799155726, -88.1465885992906 42.070697297549806, -88.1465921407333 42.070696614524884, -88.14659568215183 42.07069593973234, -88.14659922999152 42.07069527318265, -88.14660277964049 42.07069461761247, -88.14660633202755 42.070693970279166, -88.14660988439041 42.070693331178234, -88.14661344500793 42.070692703067316, -88.14661700375973 42.070692083185754, -88.14662056617038 42.07069147154256, -88.14662413407137 42.07069087157091, -88.14662770103146 42.07069027845807, -88.14663127164033 42.07068969701378, -88.14663484498733 42.070689123806375, -88.14663842383474 42.07068855884029, -88.14664200172915 42.070688004849266, -88.14664558328244 42.07068745909659, -88.14664916849459 42.07068692158225, -88.14665275367656 42.07068639435843, -88.14665634159262 42.07068587674353, -88.14665993132802 42.07068536667795, -88.1466635237935 42.0706848675934, -88.14666711990985 42.070684379491375, -88.14667071601005 42.070683896877554, -88.14667431575306 42.0706834279904, -88.14667792008377 42.07068296459892, -88.14668152346151 42.070682512182515, -88.14668512681509 42.07068206799843, -88.1466887338195 42.0706816347969, -88.14669234448081 42.07068121051975, -88.14669595511394 42.070680795847046, -88.14669956849124 42.07068038735307, -88.14670318274904 42.0706799925813, -88.1467068006738 42.070679603303695, -88.14671041855833 42.070679227746794, -88.14671403642673 42.07067885767809, -88.14671765702725 42.070678497904375, -88.14672128311615 42.07067815048823, -88.14672490458712 42.07067780786678, -88.14672853338398 42.07067747897799, -88.14673215847968 42.07067715625744, -88.14673578723024 42.07067684314734, -88.14673941962768 42.07067654239182, -88.14674304832195 42.070676248490614, -88.14674668159387 42.07067596351529, -88.14675031667514 42.07067568951948, -88.14675395265104 42.07067542444357, -88.14675758859877 42.070675168972116, -88.14676122451836 42.070674923105095, -88.14676486502167 42.07067468410585, -88.14676849996619 42.07067445676018, -88.14677214224469 42.07067424040301, -88.14677578266352 42.07067403021709, -88.14677942580849 42.07067383238427, -88.14678306893333 42.07067364141174, -88.14678671202199 42.0706734627878, -88.14679035509258 42.0706732903381, -88.14679400181407 42.07067312887092, -88.14679764481832 42.07067297906031, -88.14680129149356 42.070672833371816, -88.1468049381246 42.07067270277608, -88.14680858473555 42.07067257904065, -88.14681223500342 42.07067246422959, -88.14681588064337 42.07067235764341, -88.14681953176972 42.07067226410084, -88.14682317919294 42.0706721774126, -88.14682682842955 42.07067210033178, -88.14683047855078 42.07067203560104, -88.1468341286499 42.07067197841664, -88.14683777504185 42.07067192945863, -88.14684142508473 42.070671891483116, -88.14684507510353 42.070671861739974, -88.14684872601094 42.07067184297484, -88.14685237505273 42.070671832439096, -88.14685602499118 42.0706718301372, -88.1468596748975 42.070671838811805, -88.14686332477172 42.07067185846296, -88.14686697462383 42.070671885660424, -88.14687062444786 42.07067192246235, -88.14687427516253 42.07067196955625, -88.14687792400957 42.07067202556555, -88.1468815700662 42.07067209117482, -88.14688883263874 42.07067224841464, -88.14710992103149 42.0706720777462, -88.1471092560652 42.07079247176399, -88.14688989525442 42.07079242638975, -88.1468849523531 42.07079249451048, -88.14688130591412 42.070792557190785, -88.14687765576997 42.07079262741142, -88.14687400559771 42.07079270723651, -88.1468703553873 42.070792800096235, -88.14686670976666 42.07079289776563, -88.14686306227034 42.07079300709455, -88.14685941106482 42.07079312533591, -88.14685576535378 42.070793253876744, -88.14685211869987 42.07079338996241, -88.14684847570089 42.070793535658474, -88.14684482898872 42.070793691639054, -88.14684118225244 42.07079385585199, -88.14683753916705 42.070794031047434, -88.14683389605958 42.07079421378921, -88.14683025199517 42.0707944088781, -88.14682661343926 42.070794609464166, -88.1468229711641 42.07079482239283, -88.14681933071242 42.07079504149875, -88.14681569483439 42.07079527090263, -88.1468120552371 42.07079551264913, -88.1468084193008 42.07079576194795, -88.1468047842611 42.07079601948061, -88.14680114734772 42.070796287986816, -88.14679751501204 42.0707965654189, -88.14679388173545 42.07079684970979, -88.14679025026622 42.07079714566622, -88.14678662153517 42.07079744985949, -88.14678299370074 42.07079776228665, -88.1467793639926 42.07079808568733, -88.1467757388561 42.070798420072, -88.14677211370352 42.07079875994491, -88.14676849311454 42.07079911354595, -88.14676486974716 42.07079947263074, -88.14676125279296 42.07079984270253, -88.14675763489385 42.070800221005165, -88.14675401696054 42.07080061097038, -88.14675040269015 42.07080100780186, -88.14674678839361 42.07080141355175, -88.14674317774794 42.070801830284154, -88.14673957076118 42.070802255254904, -88.14673596375228 42.07080268777199, -88.14673235670716 42.070803132637685, -88.14672875332295 42.07080358505569, -88.1467251535876 42.07080404914225, -88.14672155384017 42.07080451734492, -88.14671795405246 42.07080499926829, -88.14671436161076 42.07080548806393, -88.14671076453502 42.07080598714256, -88.14670717664276 42.070806494468535, -88.14670358779755 42.070807012769535, -88.14670000261124 42.070807539308895, -88.14669641647997 42.07080807407911, -88.14669283584311 42.07080861914881, -88.14668925794035 42.07080917382745, -88.14668568093619 42.070809736053924, -88.14668210574133 42.07081030925992, -88.1466785360449 42.07081089139329, -88.14667496448676 42.07081148038395, -88.146671398417 42.070812081732235, -88.14666783416858 42.07081268994377, -88.14666427449781 42.07081330708123, -88.14666071479482 42.0708139351952, -88.14665715875672 42.070814569489414, -88.14665360636545 42.070815216138236, -88.14665005856186 42.070815868282736, -88.14664650888048 42.07081653277286, -88.14664296746382 42.0708172048228, -88.14663942602296 42.0708178851051, -88.14663588823295 42.07081857636993, -88.14663235409976 42.070819276559135, -88.14662881993837 42.070819986352824, -88.14662529312496 42.070820702332725, -88.14662176627726 42.07082142997522, -88.14661824677354 42.070822165176025, -88.14661472723957 42.0708229106673, -88.1466112104497 42.07082366233734, -88.14660769915221 42.07082442499288, -88.14660419058477 42.07082519862946, -88.14660068476344 42.07082597775873, -88.14659718443448 42.070826767873555, -88.1465936868436 42.07082756622522, -88.14659018922849 42.07082837280925, -88.14658669894727 42.07082919038182, -88.1465832123249 42.070830016192744, -88.1465797284386 42.0708308509266, -88.14657625005871 42.07083169184367, -88.14657277441088 42.07083254305573, -88.14656930241385 42.07083340525033, -88.14656583315892 42.070834274309696, -88.14656236940233 42.070835152296496, -88.14655890837581 42.07083604126431, -88.14655545100811 42.0708369384705, -88.1465519973073 42.0708378411709, -88.1465485509323 42.07083875760396, -88.14654510362035 42.07083967952376, -88.14654166549182 42.07084060969093, -88.14653823009334 42.07084155083911, -88.1465347983537 42.070842500225666, -88.14653137119564 42.07084345716605, -88.14652794585288 42.070844423027864, -88.14652452784198 42.070845400564224, -88.1465211116584 42.07084638290576, -88.1465177028107 42.07084737554981, -88.14651429577626 42.07084837780128, -88.14651089700651 42.070849387612604, -88.14650749820446 42.07085040840045, -88.14650410767311 42.07085143469002, -88.14650071803024 42.0708524719576, -88.1464973348105 42.070853516782044, -88.14649395800787 42.07085457122142, -88.14649058394528 42.07085563321162, -88.14648721630583 42.07085670275868, -88.14648385324398 42.07085778123165, -88.14648049474961 42.070858872060725, -88.14647713992815 42.07085996632592, -88.14647378875544 42.070861072259646, -88.14647044492462 42.07086218643778, -88.14646710843364 42.07086330954633, -88.14646377192447 42.07086443882915, -88.14646044275314 42.070865577728405, -88.14645712092168 42.07086672555807, -88.14645380183028 42.07086788093859, -88.14645048823317 42.07086904661862, -88.1464471810612 42.07087021916944, -88.14644387754198 42.070871402016756, -88.14644057768963 42.07087259035827, -88.14643728425034 42.070873789686864, -88.14643399999444 42.07087499726283, -88.14643071848464 42.0708762103315, -88.14642744062556 42.07087743438272, -88.1464241701104 42.07087866599229, -88.14642090693306 42.07087990721831, -88.14641764741653 42.070881155996695, -88.1464143943211 42.07088241301795, -88.14641114672398 42.07088367896662, -88.14640790186893 42.0708849517801, -88.1464046680388 42.07088623284397, -88.14640143418036 42.070887523512305, -88.14639821134888 42.07088882174499, -88.14639499217618 42.07089012821605, -88.14639187645152 42.07089132508863, -88.14638881877542 42.0708925083348, -88.14638576659766 42.070893700508414, -88.14638271716196 42.07089489954684, -88.14637967505806 42.07089611025986, -88.1463766403041 42.07089732647312, -88.14637360828011 42.07089855366745, -88.14637058544959 42.07089978567897, -88.14636756903617 42.070901027305474, -88.1463645608874 42.070902276491836, -88.14636155915974 42.0709035339211, -88.14635856478401 42.07090479616454, -88.146355574055 42.070906070762646, -88.14635259344023 42.07090735017945, -88.14634962109615 42.070908635098, -88.14634665700464 42.07090993169266, -88.14634369842757 42.07091123172642, -88.14634074811715 42.07091253863402, -88.14633780513653 42.07091385790227, -88.14633486951185 42.07091518061263, -88.14633194491816 42.07091650951529, -88.14632902398125 42.070917847342386, -88.14632611407332 42.07091919204781, -88.1463232115133 42.07092054293952, -88.14632031629513 42.070921902075646, -88.14631743210994 42.07092326671804, -88.14631455526663 42.07092463960481, -88.1463116857652 42.07092602073602, -88.14630882361568 42.07092740668141, -88.14630597249513 42.07092879950514, -88.1463031250374 42.07093019919523, -88.14630029228366 42.07093160851379, -88.14629746319876 42.07093302264056, -88.14629464605957 42.07093444501926, -88.14629183442875 42.07093587289521, -88.14628903014786 42.0709373062714, -88.1462862387274 42.07093874995913, -88.1462834537401 42.07094019777356, -88.14628067978178 42.07094165246632, -88.14627790947821 42.07094311676958, -88.1462751538927 42.07094458589905, -88.14627240564909 42.070946063272935, -88.14626966383459 42.070947546145575, -88.14626693489463 42.070949034527494, -88.14626421329653 42.07095053115384, -88.14626150088787 42.070952033969476, -88.14625879674584 42.07095354365895, -88.14625610363481 42.07095505954073, -88.14625342155676 42.07095658092879, -88.14625075050367 42.07095811056726, -88.14624808680047 42.070959645706004, -88.14624543413025 42.07096118635102, -88.14624279617611 42.07096273250832, -88.14624016648257 42.070964287597576, -88.14623755059644 42.07096584408135, -88.14623494112935 42.07096740949411, -88.14623234729912 42.07096898042065, -88.14622976819503 42.070970553429255, -88.14622720011184 42.07097213606038, -88.14622464307172 42.07097372076758, -88.14622210535151 42.07097531099458, -88.14621957682277 42.07097690672482, -88.14621705287357 42.07097851069503, -88.14621453994931 42.07098012291563, -88.14621202790538 42.07098174885852, -88.14620952136379 42.07098338235678, -88.14620701938964 42.070985028211204, -88.14620452475936 42.07098668162404, -88.14620203469853 42.070988346707004, -88.14619954645092 42.070990021397456, -88.14619706646592 42.07099170433385, -88.14619459012759 42.07099339962492, -88.14619211836278 42.070995105214045, -88.14618965117747 42.07099681904309, -88.14618718948442 42.07099854385774, -88.14618473144208 42.07100027965498, -88.14618228257707 42.07100202575778, -88.14617971955836 42.07100407764961, -88.14617738270259 42.07100593438792, -88.14617503113854 42.071007782869664, -88.14617266945997 42.07100962653257, -88.14617029123562 42.07101146056383, -88.14616790657986 42.07101328978225, -88.14616550629505 42.071015110742614, -88.14616310049956 42.07101692689166, -88.14616067907907 42.07101873341055, -88.14615825031446 42.07102053237093, -88.14615580684962 42.071022320330584, -88.14615335511587 42.071024102102335, -88.14615089695471 42.07102587768913, -88.14614842502215 42.071027639532566, -88.1461459374384 42.07102940066439, -88.14614342406686 42.07103116381223, -88.14614089597093 42.071032924191805, -88.1461383457683 42.07103468727944, -88.1461357771582 42.071036447592824, -88.14613319381559 42.07103820788211, -88.14613059205743 42.07103996814131, -88.14612797557689 42.07104172494622, -88.14612534435983 42.07104348309912, -88.14612269565805 42.0710452377932, -88.14612003406533 42.071046992466215, -88.14611735866697 42.0710487450585, -88.1461146722313 42.071050493516466, -88.14611197106919 42.071052239892225, -88.14610925886775 42.071053982819684, -88.14610653193787 42.071055724350956, -88.14610379765983 42.07105745969581, -88.14610104865734 42.07105919227239, -88.14609828861353 42.07106092208671, -88.14609551753647 42.07106264639462, -88.14609273909909 42.07106436863234, -88.14608994687019 42.07106608398704, -88.14608714545358 42.07106779246627, -88.14608433299766 42.071069497497184, -88.14608151135201 42.071071196338664, -88.14607868143338 42.07107289036425, -88.14607583679839 42.071074578877436, -88.14607298482129 42.07107625914604, -88.14607012549197 42.071077934600275, -88.14606725513343 42.071079603175995, -88.14606437374766 42.07108126418719, -88.1460614813286 42.071082919691975, -88.14605858064665 42.07108456695066, -88.14605567169376 42.07108620870744, -88.1460527498741 42.07108784221062, -88.14604981887078 42.071089467466244, -88.1460468795965 42.07109108721993, -88.14604392837421 42.07109269940758, -88.14604096981387 42.07109430197856, -88.14603800114705 42.07109589698649, -88.14603501961147 42.071097484426886, -88.14603202796742 42.07109906499027, -88.14602902897926 42.071100637995116, -88.14602601621162 42.0711022000007, -88.14602299425026 42.071103757188894, -88.14601996218848 42.071105304755925, -88.14601692278255 42.07110684476442, -88.14601386958913 42.071108376517806, -88.146010803531 42.07110989933154, -88.14600773104745 42.07111141527427, -88.14600464846352 42.07111292159584, -88.14600155300882 42.07111442103588, -88.14599844744363 42.07111591428495, -88.14599533086131 42.07111739653926, -88.14599220417456 42.071118870544474, -88.14598906461906 42.071120336982126, -88.14598591864625 42.071121793804586, -88.14598275887583 42.07112324580217, -88.14597958992984 42.071124686807956, -88.1459764108794 42.07112611956467, -88.14597322540764 42.07112754407828, -88.14597002338607 42.071128960332274, -88.14596681494314 42.07113036834318, -88.1459635954831 42.071131765359304, -88.14596036867287 42.07113315687501, -88.1459571308455 42.07113453739592, -88.14595690221155 42.071134633068695, -88.1458542298842 42.07117413309389, -88.1458281818348 42.07118326911105, -88.1457784223204 42.071198524298126, -88.14573851349073 42.071209011100706, -88.1456437786931 42.071223589672876, -88.1455762240668 42.07123074848707, -88.14553584400917 42.071231774599156, -88.14541008733124 42.07123444464177, -88.14530743788015 42.07123357674938, -88.14524284176007 42.07123384205041, -88.14520704109589 42.07123786052561, -88.14516255275304 42.07124535327509, -88.14510473659986 42.07125892170063, -88.14505961074926 42.07127243682342, -88.14498552520236 42.07129725430292, -88.14491426739622 42.07132764704728, -88.14487890142844 42.071344995951875, -88.14483771551645 42.07136752588919, -88.14479071770444 42.0713943799982, -88.14475759000923 42.071418597775875, -88.14471046843553 42.07145706224224, -88.14467960541316 42.071485142025665, -88.14461884363433 42.07155892279804, -88.14459547359075 42.07158740249342, -88.14456677315148 42.071629231361875, -88.14454737283376 42.0716641437421, -88.14453673534665 42.07168826741388, -88.144524757972 42.071730457883184, -88.14451018962457 42.071799320873346, -88.14450070200029 42.071878485610846, -88.14449575542893 42.071909895500255, -88.14454646680214 42.07195156411665, -88.14441419147575 42.07194114087479)))"
"248","01011170030000","0101117003","1","1","117","3","0","10021","1","-88.132889935547","42.1511860853152","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","0","12","MULTIPOLYGON (((-88.13274044410262 42.15135818904104, -88.13274390840814 42.1509944683581, -88.13302765178587 42.150998544480125, -88.13302595970386 42.151176142572666, -88.13302419471947 42.15136165392882, -88.13274044410262 42.15135818904104)))"
"249","01011170040000","0101117004","1","1","117","4","0","10021","1","-88.1326537178157","42.1511829461005","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.13255170849659 42.15135588313992, -88.13255517885364 42.150991756341675, -88.13274390840814 42.1509944683581, -88.13274044410262 42.15135818904104, -88.13255170849659 42.15135588313992)))"
"250","01011170060000","0101117006","1","1","117","6","0","10021","1","-88.1332875028078","42.1507337527324","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.13302942857484 42.15081162058965, -88.13303112064865 42.15063401768347, -88.13353354254977 42.150639638308796, -88.13353120408868 42.150818310309475, -88.13302942857484 42.15081162058965)))"
"251","01011170070000","0101117007","1","1","117","7","0","10021","1","-88.1327992340942","42.1508211359725","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","0","12","MULTIPOLYGON (((-88.13274390840814 42.1509944683581, -88.13255517885364 42.150991756341675, -88.1325569545712 42.15080531954081, -88.13255863462226 42.15062872989249, -88.13303112064865 42.15063401768347, -88.13302942857484 42.15081162058965, -88.13302765178587 42.150998544480125, -88.13274390840814 42.1509944683581)))"
"252","01011170080000","0101117008","1","1","117","8","0","10021","1","-88.1333610552412","42.1511874596541","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","0","12","MULTIPOLYGON (((-88.133213052058 42.15136395926504, -88.13321099485225 42.15117880895317, -88.13321088304619 42.15116864517153, -88.13315490789607 42.151168299867116, -88.13315514712448 42.1510069369654, -88.13352869760277 42.15101112253532, -88.13352401270552 42.15136775301893, -88.133213052058 42.15136395926504)))"
"253","01011170090000","0101117009","1","1","117","9","0","10021","1","-88.1332866098624","42.15091866881","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13315514712448 42.1510069369654, -88.13315515673254 42.15100037644341, -88.13302765178587 42.150998544480125, -88.13302942857484 42.15081162058965, -88.13353120408868 42.150818310309475, -88.13352875139506 42.15100574412602, -88.13352869760277 42.15101112253532, -88.13315514712448 42.1510069369654)))"
"254","01011180010000","0101118001","1","1","118","1","0","10021","1","-88.1322201302699","42.151208920267","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.13212540477357 42.151349895723335, -88.13212631463398 42.15116507646195, -88.13212687720198 42.15105032324872, -88.13230339910804 42.15105231208268, -88.13230108220934 42.151352139656694, -88.13212540477357 42.151349895723335)))"
"255","01011180020000","0101118002","1","1","118","2","0","10021","1","-88.1320098133707","42.1512066517943","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","211","12","MULTIPOLYGON (((-88.13188015705128 42.151346756229856, -88.13188301228249 42.15104757928379, -88.13212687720198 42.15105032324872, -88.13212631463398 42.15116507646195, -88.13212540477357 42.151349895723335, -88.13188015705128 42.151346756229856)))"
"256","01011180030000","0101118003","1","1","118","3","0","10021","1","-88.1317626032418","42.1511707155135","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","202","12","MULTIPOLYGON (((-88.13163245064511 42.151343585134576, -88.13163141870865 42.1511587000348, -88.131630970544 42.15107858631037, -88.13163042415741 42.15098033505752, -88.13174736230289 42.15098172809783, -88.13188362066204 42.15098335389242, -88.13188301228249 42.15104757928379, -88.13188015705128 42.151346756229856, -88.13163245064511 42.151343585134576)))"
