"year","place","newsex","newrace","agegroup","death_n","death_cr","death_aar","cancer_n","cancer_cr","cancer_aar","coloca_n","coloca_cr","coloca_aar","lungca_n","lungca_cr","lungca_aar","breastca_n","breastca_cr","breastca_aar","prostateca_n","prostateca_cr","prostateca_aar","cervicalca_n","cervicalca_cr","cervicalca_aar","cardiovas_n","cardiovas_cr","cardiovas_aar","cerebrovas_n","cerebrovas_cr","cerebrovas_aar","heartdis_n","heartdis_cr","heartdis_aar","hypertension_n","hypertension_cr","hypertension_aar","diabetes_n","diabetes_cr","diabetes_aar","chrlowresp_n","chrlowresp_cr","chrlowresp_aar","alzheimers_n","alzheimers_cr","alzheimers_aar","asthma_n","asthma_cr","asthma_aar","chrliver_n","chrliver_cr","chrliver_aar","nephritis_n","nephritis_cr","nephritis_aar","parkinsons_n","parkinsons_cr","parkinsons_aar","drugs_n","drugs_cr","drugs_aar","opioid_n","opioid_cr","opioid_aar","homicide_n","homicide_cr","homicide_aar","firearms_n","firearms_cr","firearms_aar","motveh_n","motveh_cr","motveh_aar","suicide_n","suicide_cr","suicide_aar","conganom_n","conganom_cr","conganom_aar","perinatal_n","perinatal_cr","perinatal_aar","hiv_n","hiv_cr","hiv_aar","pneum_n","pneum_cr","pneum_aar","sep_n","sep_cr","sep_aar"
"2000","West District","Females","NH Black","45 to 54","10",,,"6",,,"0","0",,,,,,,,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH Black","55 to 64","28","1075.3",,"10",,,"0","0",,,,,,,,,,,,,,"5",,,,,,,,,"0","0",,,,,,,,"0","0",,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,
"2000","West District","Females","NH Black","65 to 74","50","3331.1",,"14",,,,,,,,,,,,,,,"0","0",,"16",,,,,,"10",,,"0","0",,,,,,,,,,,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","West District","Females","NH Black","75 to 84","53","8006",,"11",,,,,,,,,,,,,,,"0","0",,"20","3021.1",,"5",,,"14",,,,,,"6",,,,,,,,,,,,"0","0",,"5",,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","West District","Females","NH Black","85 and over","47","18800",,"7",,,"0","0",,,,,,,,,,,"0","0",,"25","10000",,,,,"19",,,"0","0",,,,,,,,,,,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","West District","Females","NH Black","All","209","626.8","1050.9","49","146.9","232.6",,,,"11",,,"10",,,,,,,,,"67","200.9","380.6","16",,,"46","137.9","266.8",,,,"12",,,"5",,,"5",,,,,,,,,"13",,,"0","0","0",,,,"0","0","0",,,,,,,,,,,,,,,,"8",,,,,,,,,"7",,
"2000","West District","Females","Hispanic","Under 1","15",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"10",,,"0","0",,"0","0",,"0","0",
"2000","West District","Females","Hispanic","1 to 4",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","Hispanic","5 to 14",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","Hispanic","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","Hispanic","25 to 34",,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","Hispanic","35 to 44",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","Hispanic","45 to 54","5",,,,,,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","Hispanic","55 to 64","14",,,"5",,,"0","0",,"0","0",,,,,,,,,,,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","West District","Females","Hispanic","65 to 74","19",,,"9",,,,,,,,,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","Hispanic","75 to 84","10",,,,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","West District","Females","Hispanic","85 and over","14",,,,,,"0","0",,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","West District","Females","Hispanic","All","83","120.5","368.9","23","33.4","107.6",,,,,,,"6",,,,,,,,,"11",,,,,,"10",,,"0","0","0","9",,,,,,"0","0","0","0","0","0",,,,,,,"0","0","0",,,,"0","0","0",,,,"0","0","0",,,,"0","0","0",,,,"10",,,"0","0","0",,,,,,
"2000","West District","Females","NH Asian","Under 1",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH Asian","1 to 4","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH Asian","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH Asian","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH Asian","25 to 34","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH Asian","35 to 44","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH Asian","45 to 54","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH Asian","55 to 64",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH Asian","65 to 74",,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH Asian","75 to 84",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH Asian","85 and over",,,,,,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH Asian","All","11",,,,,,,,,"0","0","0","0","0","0",,,,"0","0","0","5",,,"0","0","0",,,,"0","0","0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0"
"2000","Southwest District","All","All","Under 1","42","928.3",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"9",,,"27","596.8",,"0","0",,"0","0",,,,
"2000","Southwest District","All","All","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","All","15 to 24",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","All","25 to 34","15",,,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","All","35 to 44","22","39.5",,,,,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"5",,,"0","0",,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,
"2000","Southwest District","All","All","45 to 54","124","254.9",,"39","80.2",,,,,"12",,,,,,,,,,,,"39","80.2",,,,,"35","72",,"0","0",,"11",,,"5",,,"0","0",,,,,"7",,,,,,"0","0",,,,,"0","0",,,,,,,,"9",,,"0","0",,,,,"0","0",,,,,,,,,,
"2000","Southwest District","All","All","55 to 64","312","946.8",,"130","394.5",,"8",,,"42","127.5",,,,,,,,,,,"85","257.9",,"9",,,"73","221.5",,,,,"31","94.1",,,,,,,,"0","0",,"6",,,,,,"0","0",,,,,"0","0",,,,,"6",,,"6",,,"6",,,,,,"0","0",,,,,,,,"7",,
"2000","Southwest District","All","All","65 to 74","704","2611.6",,"243","901.4",,"21","77.9",,"87","322.7",,,,,,,,,,,"254","942.2",,"36","133.5",,"203","753.1",,,,,"83","307.9",,"22","81.6",,"5",,,,,,"21","77.9",,"9",,,,,,,,,"0","0",,,,,,,,"6",,,"5",,,,,,"0","0",,"0","0",,"11",,,"7",,
"2000","Southwest District","All","All","75 to 84","1223","6036.5",,"304","1500.5",,"36","177.7",,"83","409.7",,,,,,,,,,,"508","2507.4",,"93","459",,"381","1880.6",,"9",,,"130","641.7",,"67","330.7",,"23","113.5",,,,,"11",,,"22","108.6",,"15",,,,,,"0","0",,,,,,,,"9",,,,,,,,,"0","0",,,,,"25","123.4",,"26","128.3",
"2000","Southwest District","All","All","85 and over","1130","17650.7",,"156","2436.7",,"20","312.4",,"31","484.2",,,,,,,,,,,"572","8934.7",,"112","1749.5",,"435","6794.8",,"6",,,"76","1187.1",,"39","609.2",,"29","453",,"0","0",,"8",,,"25","390.5",,"7",,,,,,"0","0",,,,,,,,,,,,,,,,,"0","0",,,,,"43","671.7",,"27","421.7",
"2000","Southwest District","All","All","All","3577","1015","859.2","874","248","210.4","88","25","20.8","255","72.4","61.6",,,,,,,,,,"1459","414","346.8","253","71.8","59.7","1128","320.1","268.7","19",,,"331","93.9","78.7","138","39.2","32.4","58","16.5","13.6","5",,,"54","15.3","13.2","62","17.6","14.8","25","7.1","5.7","25","7.1","6.7","0","0","0","13",,,"15",,,"40","11.3","10.4","22","6.2","5.8","22","6.2","6.1","27","7.7","8.2","6",,,"85","24.1","20.3","72","20.4","17.2"
"2000","Southwest District","All","NH White","Under 1","26","827",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"7",,,"17",,,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","NH White","1 to 4",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","NH White","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","NH White","15 to 24",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","NH White","25 to 34","12",,,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","NH White","35 to 44","16",,,,,,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"5",,,"0","0",,,,,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,,,
"2000","Southwest District","All","NH White","45 to 54","101","244.3",,"33","79.8",,,,,"9",,,,,,,,,,,,"33","79.8",,,,,"29","70.1",,"0","0",,"11",,,,,,"0","0",,,,,"6",,,,,,"0","0",,,,,"0","0",,,,,,,,"7",,,"0","0",,,,,"0","0",,"0","0",,,,,,,
"2000","Southwest District","All","NH White","55 to 64","269","931.7",,"116","401.8",,"7",,,"36","124.7",,,,,,,,,,,"72","249.4",,"5",,,"64","221.7",,,,,"23","79.7",,,,,,,,"0","0",,"5",,,,,,"0","0",,,,,"0","0",,,,,"5",,,"5",,,"6",,,,,,"0","0",,"0","0",,,,,"5",,
"2000","Southwest District","All","NH White","65 to 74","645","2594.9",,"222","893.1",,"21","84.5",,"81","325.9",,,,,,,,,,,"232","933.4",,"33","132.8",,"185","744.3",,,,,"73","293.7",,"22","88.5",,"5",,,,,,"19",,,"7",,,,,,,,,"0","0",,,,,,,,"6",,,"5",,,,,,"0","0",,"0","0",,"11",,,"6",,
"2000","Southwest District","All","NH White","75 to 84","1144","5962.1",,"294","1532.2",,"35","182.4",,"81","422.1",,,,,,,,,,,"474","2470.3",,"89","463.8",,"354","1844.9",,"8",,,"115","599.3",,"63","328.3",,"22","114.7",,,,,"11",,,"19",,,"14",,,,,,"0","0",,,,,,,,"9",,,,,,,,,"0","0",,,,,"24","125.1",,"21","109.4",
"2000","Southwest District","All","NH White","85 and over","1079","17723.4",,"147","2414.6",,"20","328.5",,"27","443.5",,,,,,,,,,,"550","9034.2",,"105","1724.7",,"421","6915.2",,"6",,,"74","1215.5",,"38","624.2",,"27","443.5",,"0","0",,"6",,,"25","410.6",,"6",,,,,,"0","0",,,,,,,,,,,,,,,,,"0","0",,"0","0",,"42","689.9",,"26","427.1",
"2000","Southwest District","All","NH White","All","3297","1158.4","852.2","814","286","211.7","86","30.2","22","234","82.2","61.1",,,,,,,,,,"1362","478.6","345.5","235","82.6","58.8","1054","370.3","268.3","17",,,"296","104","75.7","132","46.4","33.1","55","19.3","13.6",,,,"48","16.9","13","56","19.7","14.2","23","8.1","5.6","22","7.7","7","0","0","0","7",,,"12",,,"33","11.6","9.6","21","7.4","6.2","18",,,"17",,,,,,"81","28.5","20.4","62","21.8","16"
"2000","Southwest District","All","NH Black","Under 1","8",,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"6",,,"0","0",,"0","0",,,,
"2000","Southwest District","All","NH Black","1 to 4","0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","NH Black","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","NH Black","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","NH Black","25 to 34","0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","NH Black","35 to 44",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",
"2000","Southwest District","All","NH Black","45 to 54","17",,,"5",,,"0","0",,,,,,,,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",
"2000","Southwest District","All","NH Black","55 to 64","29","1841.3",,"9",,,,,,"5",,,,,,,,,,,,"9",,,,,,"7",,,"0","0",,"5",,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,
"2000","Southwest District","All","NH Black","65 to 74","27","3404.8",,"10",,,"0","0",,,,,,,,,,,,,,"7",,,"0","0",,"7",,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,
"2000","Southwest District","All","NH Black","75 to 84","49","10381.4",,"6",,,,,,,,,,,,,,,,,,"21","4449.2",,,,,"16",,,,,,"9",,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,
"2000","Southwest District","All","NH Black","85 and over","34","18579.2",,"6",,,"0","0",,,,,,,,,,,,,,"15",,,"5",,,"9",,,"0","0",,,,,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,,,,,,
"2000","Southwest District","All","NH Black","All","166","687.5","1253","36","149.1","264.8",,,,"14",,,,,,,,,,,,"56","231.9","453.9","9",,,"43","178.1","344.5",,,,"20","82.8","163.4","5",,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,,,,,"0","0","0",,,,"6",,,"5",,,,,,"9",,
"2000","Southwest District","All","Hispanic","Under 1","6",,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","Hispanic","1 to 4","0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","Hispanic","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","Hispanic","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","Hispanic","25 to 34",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","Hispanic","35 to 44",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","Hispanic","45 to 54",,,,,,,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","Hispanic","55 to 64","8",,,,,,"0","0",,,,,,,,,,,,,,,,,,,,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","Southwest District","All","Hispanic","65 to 74","20","2252.3",,"8",,,"0","0",,,,,,,,,,,,,,"8",,,,,,"6",,,,,,,,,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
