"objectid","safegraph_place_id","parent_safegraph_place_id","location_name","brands","top_category","sub_category","naics_code","street_address","city","region","postal_code","iso_country_code","phone_number","category_tags","data_version","raw_visit_counts","total_visits","daily_average","date","visits","day_of_week","most_recent_date_indicator","placemean","placestdev","placetscore","categorymean","categorystdev","categorytscore","chattanoogamean","chattanoogastdev","chattanoogatscore","geometry","id"
"2445722","sg:01ad4ce056034bd386407d08f9390a0e","sg:500e8ad69a0844d1a1acaf38e6836c94","Red Wing Shoes","Red Wing Shoes","Shoe Stores","Shoe Stores","448210","6231 Perimeter Dr Ste 198","Chattanooga","TN","37421","US","+14238944931",,"20200706",,"0","0.21","2020-07-16T00:00:00.000","0","1-Thu","N","0","0","0","1.38","4.63","-0.3","3.52","16.82","-0.21","POINT (-85.1834 35.029568)","sg:01ad4ce056034bd386407d08f9390a0e_20200716"
"2445722","sg:01ad4ce056034bd386407d08f9390a0e","sg:500e8ad69a0844d1a1acaf38e6836c94","Red Wing Shoes","Red Wing Shoes","Shoe Stores","Shoe Stores","448210","6231 Perimeter Dr Ste 198","Chattanooga","TN","37421","US","+14238944931",,"20200706",,"0","0.21","2020-07-17T00:00:00.000","0","1-Fri","N","0","0","0","1.38","4.63","-0.3","3.52","16.82","-0.21","POINT (-85.1834 35.029568)","sg:01ad4ce056034bd386407d08f9390a0e_20200717"
"2445722","sg:01ad4ce056034bd386407d08f9390a0e","sg:500e8ad69a0844d1a1acaf38e6836c94","Red Wing Shoes","Red Wing Shoes","Shoe Stores","Shoe Stores","448210","6231 Perimeter Dr Ste 198","Chattanooga","TN","37421","US","+14238944931",,"20200706",,"0","0.21","2020-07-18T00:00:00.000","0","1-Sat","N","0","0","0","1.38","4.63","-0.3","3.52","16.82","-0.21","POINT (-85.1834 35.029568)","sg:01ad4ce056034bd386407d08f9390a0e_20200718"
"2445722","sg:01ad4ce056034bd386407d08f9390a0e","sg:500e8ad69a0844d1a1acaf38e6836c94","Red Wing Shoes","Red Wing Shoes","Shoe Stores","Shoe Stores","448210","6231 Perimeter Dr Ste 198","Chattanooga","TN","37421","US","+14238944931",,"20200706",,"0","0.21","2020-07-19T00:00:00.000","0","1-Sun","Y","0","0","0","1.38","4.63","-0.3","3.52","16.82","-0.21","POINT (-85.1834 35.029568)","sg:01ad4ce056034bd386407d08f9390a0e_20200719"
"5172670","sg:01adddf3d80a4197888bcc74aa222c76",,"Edward Jones","Edward Jones","Other Financial Investment Activities","Miscellaneous Financial Investment Activities","523999","121 Forest Ave","Chattanooga","TN","37405","US","+14232678433",,"20200706","14","14","1","2020-07-13T00:00:00.000","3","1-Mon","N","0.9","1.21","1.74","0.45","1.44","1.76","3.52","16.82","-0.03","POINT (-85.30665 35.063442)","sg:01adddf3d80a4197888bcc74aa222c76_20200713"
,"sg:40409a2689c14f29a6520184e46ec62b",,"Park Place Park",,"Museums, Historical Sites, and Similar Institutions","Nature Parks and Other Similar Institutions","712190","1001 E 10th St","Chattanooga","TN","37403","US",,,"20200506","48","48","4.21","2020-05-16T00:00:00.000","8","1-Sat","N","7.35","2.95","0.22","10.83","37.54","-0.08","5.96","19.4","0.1","POINT (-85.29392 35.03949)","sg:40409a2689c14f29a6520184e46ec62b_20200516"
,"sg:0088aa296fe74596b5a1b1a65a5e01f6",,"Spann John A DDS",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","6015 Shallowford Rd","Chattanooga","TN","37421","US",,,"20200506","32","32","5.21","2020-05-10T00:00:00.000","0","1-Sun","N","4","2.81","-1.42","0.96","3.63","-0.26","5.33","17.48","-0.3","POINT (-85.185684 35.054184)","sg:0088aa296fe74596b5a1b1a65a5e01f6_20200510"
"4110962","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200406",,,,"2020-04-12T00:00:00.000",,"1-Sun","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200412"
"4110962","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200406",,,,"2020-04-17T00:00:00.000",,"1-Fri","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200417"
"4110962","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200406",,,,"2020-04-18T00:00:00.000",,"1-Sat","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200418"
"4110962","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200406",,,,"2020-04-19T00:00:00.000",,"1-Sun","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200419"
"4110962","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200406",,,,"2020-04-20T00:00:00.000",,"1-Mon","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200420"
"4110962","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200406",,,,"2020-04-21T00:00:00.000",,"1-Tue","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200421"
"4110962","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200406",,,,"2020-04-22T00:00:00.000",,"1-Wed","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200422"
"4110962","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200406",,,,"2020-04-23T00:00:00.000",,"1-Thu","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200423"
"4110962","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200406",,,,"2020-04-24T00:00:00.000",,"1-Fri","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200424"
"4110962","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200406",,,,"2020-04-25T00:00:00.000",,"1-Sat","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200425"
"4110962","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200406",,,,"2020-04-26T00:00:00.000",,"1-Sun","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200426"
"1073674","sg:01041e6d75d4408c97f21e672cc80400",,"Chattanooga",,"Offices of Dentists","Offices of Dentists","621210","4845 Hixson Pike Ste A","Hixson","TN","37343","US",,,"20200406","1","1","1.71","2020-04-12T00:00:00.000","0","1-Sun","N","0.25","0.44","-0.56","0.54","1.4","-0.38","4.04","14.16","-0.29","POINT (-85.24755 35.12850600000001)","sg:01041e6d75d4408c97f21e672cc80400_20200412"
"1073674","sg:01041e6d75d4408c97f21e672cc80400",,"Chattanooga",,"Offices of Dentists","Offices of Dentists","621210","4845 Hixson Pike Ste A","Hixson","TN","37343","US",,,"20200406","1","1","1.71","2020-04-13T00:00:00.000","0","1-Mon","N","0.25","0.44","-0.56","0.54","1.4","-0.38","4.04","14.16","-0.29","POINT (-85.24755 35.12850600000001)","sg:01041e6d75d4408c97f21e672cc80400_20200413"
"1073674","sg:01041e6d75d4408c97f21e672cc80400",,"Chattanooga",,"Offices of Dentists","Offices of Dentists","621210","4845 Hixson Pike Ste A","Hixson","TN","37343","US",,,"20200406","1","1","1.71","2020-04-14T00:00:00.000","1","1-Tue","N","0.25","0.44","1.69","0.54","1.4","0.33","4.04","14.16","-0.21","POINT (-85.24755 35.12850600000001)","sg:01041e6d75d4408c97f21e672cc80400_20200414"
"1073674","sg:01041e6d75d4408c97f21e672cc80400",,"Chattanooga",,"Offices of Dentists","Offices of Dentists","621210","4845 Hixson Pike Ste A","Hixson","TN","37343","US",,,"20200406","1","1","1.71","2020-04-15T00:00:00.000","0","1-Wed","N","0.25","0.44","-0.56","0.54","1.4","-0.38","4.04","14.16","-0.29","POINT (-85.24755 35.12850600000001)","sg:01041e6d75d4408c97f21e672cc80400_20200415"
"1073674","sg:01041e6d75d4408c97f21e672cc80400",,"Chattanooga",,"Offices of Dentists","Offices of Dentists","621210","4845 Hixson Pike Ste A","Hixson","TN","37343","US",,,"20200406","1","1","1.71","2020-04-16T00:00:00.000","1","1-Thu","N","0.25","0.44","1.69","0.54","1.4","0.33","4.04","14.16","-0.21","POINT (-85.24755 35.12850600000001)","sg:01041e6d75d4408c97f21e672cc80400_20200416"
"1073674","sg:01041e6d75d4408c97f21e672cc80400",,"Chattanooga",,"Offices of Dentists","Offices of Dentists","621210","4845 Hixson Pike Ste A","Hixson","TN","37343","US",,,"20200406","1","1","1.71","2020-04-17T00:00:00.000","0","1-Fri","N","0.25","0.44","-0.56","0.54","1.4","-0.38","4.04","14.16","-0.29","POINT (-85.24755 35.12850600000001)","sg:01041e6d75d4408c97f21e672cc80400_20200417"
"1073674","sg:01041e6d75d4408c97f21e672cc80400",,"Chattanooga",,"Offices of Dentists","Offices of Dentists","621210","4845 Hixson Pike Ste A","Hixson","TN","37343","US",,,"20200406","1","1","1.71","2020-04-18T00:00:00.000","1","1-Sat","N","0.25","0.44","1.69","0.54","1.4","0.33","4.04","14.16","-0.21","POINT (-85.24755 35.12850600000001)","sg:01041e6d75d4408c97f21e672cc80400_20200418"
"5172670","sg:01adddf3d80a4197888bcc74aa222c76",,"Edward Jones","Edward Jones","Other Financial Investment Activities","Miscellaneous Financial Investment Activities","523999","121 Forest Ave","Chattanooga","TN","37405","US","+14232678433",,"20200706","14","14","1","2020-07-14T00:00:00.000","1","1-Tue","N","0.9","1.21","0.08","0.45","1.44","0.38","3.52","16.82","-0.15","POINT (-85.30665 35.063442)","sg:01adddf3d80a4197888bcc74aa222c76_20200714"
"5172670","sg:01adddf3d80a4197888bcc74aa222c76",,"Edward Jones","Edward Jones","Other Financial Investment Activities","Miscellaneous Financial Investment Activities","523999","121 Forest Ave","Chattanooga","TN","37405","US","+14232678433",,"20200706","14","14","1","2020-07-15T00:00:00.000","1","1-Wed","N","0.9","1.21","0.08","0.45","1.44","0.38","3.52","16.82","-0.15","POINT (-85.30665 35.063442)","sg:01adddf3d80a4197888bcc74aa222c76_20200715"
"5172670","sg:01adddf3d80a4197888bcc74aa222c76",,"Edward Jones","Edward Jones","Other Financial Investment Activities","Miscellaneous Financial Investment Activities","523999","121 Forest Ave","Chattanooga","TN","37405","US","+14232678433",,"20200706","14","14","1","2020-07-16T00:00:00.000","1","1-Thu","N","0.9","1.21","0.08","0.45","1.44","0.38","3.52","16.82","-0.15","POINT (-85.30665 35.063442)","sg:01adddf3d80a4197888bcc74aa222c76_20200716"
"5172670","sg:01adddf3d80a4197888bcc74aa222c76",,"Edward Jones","Edward Jones","Other Financial Investment Activities","Miscellaneous Financial Investment Activities","523999","121 Forest Ave","Chattanooga","TN","37405","US","+14232678433",,"20200706","14","14","1","2020-07-17T00:00:00.000","2","1-Fri","N","0.9","1.21","0.91","0.45","1.44","1.07","3.52","16.82","-0.09","POINT (-85.30665 35.063442)","sg:01adddf3d80a4197888bcc74aa222c76_20200717"
"5172670","sg:01adddf3d80a4197888bcc74aa222c76",,"Edward Jones","Edward Jones","Other Financial Investment Activities","Miscellaneous Financial Investment Activities","523999","121 Forest Ave","Chattanooga","TN","37405","US","+14232678433",,"20200706","14","14","1","2020-07-18T00:00:00.000","4","1-Sat","N","0.9","1.21","2.56","0.45","1.44","2.46","3.52","16.82","0.03","POINT (-85.30665 35.063442)","sg:01adddf3d80a4197888bcc74aa222c76_20200718"
"5172670","sg:01adddf3d80a4197888bcc74aa222c76",,"Edward Jones","Edward Jones","Other Financial Investment Activities","Miscellaneous Financial Investment Activities","523999","121 Forest Ave","Chattanooga","TN","37405","US","+14232678433",,"20200706","14","14","1","2020-07-19T00:00:00.000","2","1-Sun","Y","0.9","1.21","0.91","0.45","1.44","1.07","3.52","16.82","-0.09","POINT (-85.30665 35.063442)","sg:01adddf3d80a4197888bcc74aa222c76_20200719"
"4326799","sg:01b993f6d99d42c28e65d470cad629dc",,"Hixson Eye Care",,"Health and Personal Care Stores","Optical Goods Stores","446130","5433 Hixson Pike","Hixson","TN","37343","US","+14237631685",,"20200706","47","0","3.14","2020-07-13T00:00:00.000","0","1-Mon","N","3","3.34","-0.9","2.98","7.02","-0.43","3.52","16.82","-0.21","POINT (-85.22939 35.142757)","sg:01b993f6d99d42c28e65d470cad629dc_20200713"
"4326799","sg:01b993f6d99d42c28e65d470cad629dc",,"Hixson Eye Care",,"Health and Personal Care Stores","Optical Goods Stores","446130","5433 Hixson Pike","Hixson","TN","37343","US","+14237631685",,"20200706","47","0","3.14","2020-07-14T00:00:00.000","0","1-Tue","N","3","3.34","-0.9","2.98","7.02","-0.43","3.52","16.82","-0.21","POINT (-85.22939 35.142757)","sg:01b993f6d99d42c28e65d470cad629dc_20200714"
"4326799","sg:01b993f6d99d42c28e65d470cad629dc",,"Hixson Eye Care",,"Health and Personal Care Stores","Optical Goods Stores","446130","5433 Hixson Pike","Hixson","TN","37343","US","+14237631685",,"20200706","47","0","3.14","2020-07-15T00:00:00.000","0","1-Wed","N","3","3.34","-0.9","2.98","7.02","-0.43","3.52","16.82","-0.21","POINT (-85.22939 35.142757)","sg:01b993f6d99d42c28e65d470cad629dc_20200715"
"4326799","sg:01b993f6d99d42c28e65d470cad629dc",,"Hixson Eye Care",,"Health and Personal Care Stores","Optical Goods Stores","446130","5433 Hixson Pike","Hixson","TN","37343","US","+14237631685",,"20200706","47","0","3.14","2020-07-16T00:00:00.000","0","1-Thu","N","3","3.34","-0.9","2.98","7.02","-0.43","3.52","16.82","-0.21","POINT (-85.22939 35.142757)","sg:01b993f6d99d42c28e65d470cad629dc_20200716"
"5087189","sg:010c7785af2e498a869802c48b3e01ec",,"BB&T (Branch Banking and Trust)","BB&T (Branch Banking and Trust)","Depository Credit Intermediation","Commercial Banking","522110","9238 Lee Hwy","Ooltewah","TN","37363","US","+14232386515",,"20200406","1","1","0.14","2020-04-12T00:00:00.000","0","1-Sun","N","0.15","0.49","-0.31","0.61","1.77","-0.35","4.04","14.16","-0.29","POINT (-85.059204 35.082233)","sg:010c7785af2e498a869802c48b3e01ec_20200412"
"5087189","sg:010c7785af2e498a869802c48b3e01ec",,"BB&T (Branch Banking and Trust)","BB&T (Branch Banking and Trust)","Depository Credit Intermediation","Commercial Banking","522110","9238 Lee Hwy","Ooltewah","TN","37363","US","+14232386515",,"20200406","1","1","0.14","2020-04-13T00:00:00.000","0","1-Mon","N","0.15","0.49","-0.31","0.61","1.77","-0.35","4.04","14.16","-0.29","POINT (-85.059204 35.082233)","sg:010c7785af2e498a869802c48b3e01ec_20200413"
"5087189","sg:010c7785af2e498a869802c48b3e01ec",,"BB&T (Branch Banking and Trust)","BB&T (Branch Banking and Trust)","Depository Credit Intermediation","Commercial Banking","522110","9238 Lee Hwy","Ooltewah","TN","37363","US","+14232386515",,"20200406","1","1","0.14","2020-04-14T00:00:00.000","0","1-Tue","N","0.15","0.49","-0.31","0.61","1.77","-0.35","4.04","14.16","-0.29","POINT (-85.059204 35.082233)","sg:010c7785af2e498a869802c48b3e01ec_20200414"
"5087189","sg:010c7785af2e498a869802c48b3e01ec",,"BB&T (Branch Banking and Trust)","BB&T (Branch Banking and Trust)","Depository Credit Intermediation","Commercial Banking","522110","9238 Lee Hwy","Ooltewah","TN","37363","US","+14232386515",,"20200406","1","1","0.14","2020-04-15T00:00:00.000","0","1-Wed","N","0.15","0.49","-0.31","0.61","1.77","-0.35","4.04","14.16","-0.29","POINT (-85.059204 35.082233)","sg:010c7785af2e498a869802c48b3e01ec_20200415"
"5087189","sg:010c7785af2e498a869802c48b3e01ec",,"BB&T (Branch Banking and Trust)","BB&T (Branch Banking and Trust)","Depository Credit Intermediation","Commercial Banking","522110","9238 Lee Hwy","Ooltewah","TN","37363","US","+14232386515",,"20200406","1","1","0.14","2020-04-16T00:00:00.000","0","1-Thu","N","0.15","0.49","-0.31","0.61","1.77","-0.35","4.04","14.16","-0.29","POINT (-85.059204 35.082233)","sg:010c7785af2e498a869802c48b3e01ec_20200416"
"5087189","sg:010c7785af2e498a869802c48b3e01ec",,"BB&T (Branch Banking and Trust)","BB&T (Branch Banking and Trust)","Depository Credit Intermediation","Commercial Banking","522110","9238 Lee Hwy","Ooltewah","TN","37363","US","+14232386515",,"20200406","1","1","0.14","2020-04-17T00:00:00.000","2","1-Fri","N","0.15","0.49","3.78","0.61","1.77","0.78","4.04","14.16","-0.14","POINT (-85.059204 35.082233)","sg:010c7785af2e498a869802c48b3e01ec_20200417"
"5087189","sg:010c7785af2e498a869802c48b3e01ec",,"BB&T (Branch Banking and Trust)","BB&T (Branch Banking and Trust)","Depository Credit Intermediation","Commercial Banking","522110","9238 Lee Hwy","Ooltewah","TN","37363","US","+14232386515",,"20200406","1","1","0.14","2020-04-18T00:00:00.000","0","1-Sat","N","0.15","0.49","-0.31","0.61","1.77","-0.35","4.04","14.16","-0.29","POINT (-85.059204 35.082233)","sg:010c7785af2e498a869802c48b3e01ec_20200418"
"4326799","sg:01b993f6d99d42c28e65d470cad629dc",,"Hixson Eye Care",,"Health and Personal Care Stores","Optical Goods Stores","446130","5433 Hixson Pike","Hixson","TN","37343","US","+14237631685",,"20200706","47","0","3.14","2020-07-17T00:00:00.000","0","1-Fri","N","3","3.34","-0.9","2.98","7.02","-0.43","3.52","16.82","-0.21","POINT (-85.22939 35.142757)","sg:01b993f6d99d42c28e65d470cad629dc_20200717"
"4326799","sg:01b993f6d99d42c28e65d470cad629dc",,"Hixson Eye Care",,"Health and Personal Care Stores","Optical Goods Stores","446130","5433 Hixson Pike","Hixson","TN","37343","US","+14237631685",,"20200706","47","0","3.14","2020-07-18T00:00:00.000","0","1-Sat","N","3","3.34","-0.9","2.98","7.02","-0.43","3.52","16.82","-0.21","POINT (-85.22939 35.142757)","sg:01b993f6d99d42c28e65d470cad629dc_20200718"
"4326799","sg:01b993f6d99d42c28e65d470cad629dc",,"Hixson Eye Care",,"Health and Personal Care Stores","Optical Goods Stores","446130","5433 Hixson Pike","Hixson","TN","37343","US","+14237631685",,"20200706","47","0","3.14","2020-07-19T00:00:00.000","0","1-Sun","Y","3","3.34","-0.9","2.98","7.02","-0.43","3.52","16.82","-0.21","POINT (-85.22939 35.142757)","sg:01b993f6d99d42c28e65d470cad629dc_20200719"
"2899779","sg:01bfd70c2a3845018fd1e8071c0ee16b",,"Sherrell & Shelley CPAs LLC",,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services","Tax Preparation Services","541213","4513 Hixson Pike Ste 105","Hixson","TN","37343","US","+14238756565",,"20200706","1","0","0.5","2020-07-13T00:00:00.000","0","1-Mon","N","0","0","0","0.36","1.44","-0.25","3.52","16.82","-0.21","POINT (-85.24976 35.12004)","sg:01bfd70c2a3845018fd1e8071c0ee16b_20200713"
"2899779","sg:01bfd70c2a3845018fd1e8071c0ee16b",,"Sherrell & Shelley CPAs LLC",,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services","Tax Preparation Services","541213","4513 Hixson Pike Ste 105","Hixson","TN","37343","US","+14238756565",,"20200706","1","0","0.5","2020-07-14T00:00:00.000","0","1-Tue","N","0","0","0","0.36","1.44","-0.25","3.52","16.82","-0.21","POINT (-85.24976 35.12004)","sg:01bfd70c2a3845018fd1e8071c0ee16b_20200714"
"2899779","sg:01bfd70c2a3845018fd1e8071c0ee16b",,"Sherrell & Shelley CPAs LLC",,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services","Tax Preparation Services","541213","4513 Hixson Pike Ste 105","Hixson","TN","37343","US","+14238756565",,"20200706","1","0","0.5","2020-07-15T00:00:00.000","0","1-Wed","N","0","0","0","0.36","1.44","-0.25","3.52","16.82","-0.21","POINT (-85.24976 35.12004)","sg:01bfd70c2a3845018fd1e8071c0ee16b_20200715"
"2899779","sg:01bfd70c2a3845018fd1e8071c0ee16b",,"Sherrell & Shelley CPAs LLC",,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services","Tax Preparation Services","541213","4513 Hixson Pike Ste 105","Hixson","TN","37343","US","+14238756565",,"20200706","1","0","0.5","2020-07-16T00:00:00.000","0","1-Thu","N","0","0","0","0.36","1.44","-0.25","3.52","16.82","-0.21","POINT (-85.24976 35.12004)","sg:01bfd70c2a3845018fd1e8071c0ee16b_20200716"
"2899779","sg:01bfd70c2a3845018fd1e8071c0ee16b",,"Sherrell & Shelley CPAs LLC",,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services","Tax Preparation Services","541213","4513 Hixson Pike Ste 105","Hixson","TN","37343","US","+14238756565",,"20200706","1","0","0.5","2020-07-17T00:00:00.000","0","1-Fri","N","0","0","0","0.36","1.44","-0.25","3.52","16.82","-0.21","POINT (-85.24976 35.12004)","sg:01bfd70c2a3845018fd1e8071c0ee16b_20200717"
"2899779","sg:01bfd70c2a3845018fd1e8071c0ee16b",,"Sherrell & Shelley CPAs LLC",,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services","Tax Preparation Services","541213","4513 Hixson Pike Ste 105","Hixson","TN","37343","US","+14238756565",,"20200706","1","0","0.5","2020-07-18T00:00:00.000","0","1-Sat","N","0","0","0","0.36","1.44","-0.25","3.52","16.82","-0.21","POINT (-85.24976 35.12004)","sg:01bfd70c2a3845018fd1e8071c0ee16b_20200718"
"2899779","sg:01bfd70c2a3845018fd1e8071c0ee16b",,"Sherrell & Shelley CPAs LLC",,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services","Tax Preparation Services","541213","4513 Hixson Pike Ste 105","Hixson","TN","37343","US","+14238756565",,"20200706","1","0","0.5","2020-07-19T00:00:00.000","0","1-Sun","Y","0","0","0","0.36","1.44","-0.25","3.52","16.82","-0.21","POINT (-85.24976 35.12004)","sg:01bfd70c2a3845018fd1e8071c0ee16b_20200719"
"3551949","sg:01c6082bcf9f4363903dbe6f99076c4a",,"Glitz and glam by gigi",,"Personal Care Services","Beauty Salons","812112","4115 Ringgold Rd Ste A101","East Ridge","TN","37412","US","+14236020969",,"20200706",,,,"2020-07-13T00:00:00.000",,"1-Mon","N",,,"0","0.08","0.58",,"3.52","16.82",,"POINT (-85.247154 34.9979)","sg:01c6082bcf9f4363903dbe6f99076c4a_20200713"
"3551949","sg:01c6082bcf9f4363903dbe6f99076c4a",,"Glitz and glam by gigi",,"Personal Care Services","Beauty Salons","812112","4115 Ringgold Rd Ste A101","East Ridge","TN","37412","US","+14236020969",,"20200706",,,,"2020-07-14T00:00:00.000",,"1-Tue","N",,,"0","0.08","0.58",,"3.52","16.82",,"POINT (-85.247154 34.9979)","sg:01c6082bcf9f4363903dbe6f99076c4a_20200714"
"3551949","sg:01c6082bcf9f4363903dbe6f99076c4a",,"Glitz and glam by gigi",,"Personal Care Services","Beauty Salons","812112","4115 Ringgold Rd Ste A101","East Ridge","TN","37412","US","+14236020969",,"20200706",,,,"2020-07-15T00:00:00.000",,"1-Wed","N",,,"0","0.08","0.58",,"3.52","16.82",,"POINT (-85.247154 34.9979)","sg:01c6082bcf9f4363903dbe6f99076c4a_20200715"
"3551949","sg:01c6082bcf9f4363903dbe6f99076c4a",,"Glitz and glam by gigi",,"Personal Care Services","Beauty Salons","812112","4115 Ringgold Rd Ste A101","East Ridge","TN","37412","US","+14236020969",,"20200706",,,,"2020-07-16T00:00:00.000",,"1-Thu","N",,,"0","0.08","0.58",,"3.52","16.82",,"POINT (-85.247154 34.9979)","sg:01c6082bcf9f4363903dbe6f99076c4a_20200716"
"4137426","sg:010e602f8c5f4615bce48b80292a0136",,"Arbors The",,"Lessors of Real Estate","Malls","531120","7000 Lee Hwy","Chattanooga","TN","37421","US",,,"20200406","120","120","18.43","2020-04-12T00:00:00.000","3","1-Sun","N","15.65","5.83","-2.17","40.4","74.47","-0.5","4.04","14.16","-0.07","POINT (-85.16144 35.04508)","sg:010e602f8c5f4615bce48b80292a0136_20200412"
"4137426","sg:010e602f8c5f4615bce48b80292a0136",,"Arbors The",,"Lessors of Real Estate","Malls","531120","7000 Lee Hwy","Chattanooga","TN","37421","US",,,"20200406","120","120","18.43","2020-04-13T00:00:00.000","22","1-Mon","N","15.65","5.83","1.09","40.4","74.47","-0.25","4.04","14.16","1.27","POINT (-85.16144 35.04508)","sg:010e602f8c5f4615bce48b80292a0136_20200413"
"4137426","sg:010e602f8c5f4615bce48b80292a0136",,"Arbors The",,"Lessors of Real Estate","Malls","531120","7000 Lee Hwy","Chattanooga","TN","37421","US",,,"20200406","120","120","18.43","2020-04-14T00:00:00.000","19","1-Tue","N","15.65","5.83","0.57","40.4","74.47","-0.29","4.04","14.16","1.06","POINT (-85.16144 35.04508)","sg:010e602f8c5f4615bce48b80292a0136_20200414"
"4137426","sg:010e602f8c5f4615bce48b80292a0136",,"Arbors The",,"Lessors of Real Estate","Malls","531120","7000 Lee Hwy","Chattanooga","TN","37421","US",,,"20200406","120","120","18.43","2020-04-15T00:00:00.000","20","1-Wed","N","15.65","5.83","0.75","40.4","74.47","-0.27","4.04","14.16","1.13","POINT (-85.16144 35.04508)","sg:010e602f8c5f4615bce48b80292a0136_20200415"
"4137426","sg:010e602f8c5f4615bce48b80292a0136",,"Arbors The",,"Lessors of Real Estate","Malls","531120","7000 Lee Hwy","Chattanooga","TN","37421","US",,,"20200406","120","120","18.43","2020-04-16T00:00:00.000","14","1-Thu","N","15.65","5.83","-0.28","40.4","74.47","-0.35","4.04","14.16","0.7","POINT (-85.16144 35.04508)","sg:010e602f8c5f4615bce48b80292a0136_20200416"
"4137426","sg:010e602f8c5f4615bce48b80292a0136",,"Arbors The",,"Lessors of Real Estate","Malls","531120","7000 Lee Hwy","Chattanooga","TN","37421","US",,,"20200406","120","120","18.43","2020-04-17T00:00:00.000","21","1-Fri","N","15.65","5.83","0.92","40.4","74.47","-0.26","4.04","14.16","1.2","POINT (-85.16144 35.04508)","sg:010e602f8c5f4615bce48b80292a0136_20200417"
