"projectid","buildingid","reportingconstructiontype","boroid","block","lot","bin","housenumber","streetname","countedrentalunits","countedhomeownershipunits","allcountedunits","totalbuildingunits","basesquarefootage","stories","bbl","community_board_cb","council_district","census_tract","nta","latitude","longitude","postcode"
"48794","52677","Preservation","2","2284","62","2091063","277","BROOK AVENUE","0","0","0","14","20401","5","2022840062","201","8","39","Mott Haven-Port Morris","40.808583","-73.918636","10454"
"48794","62836","Preservation","2","2550","8","2003605","572","EAST 138 STREET","0","0","0","10","3417","5","2025500008","201","8","2701","Mott Haven-Port Morris","40.806641","-73.917096","10454"
"48794","62837","Preservation","2","2550","10","2003606","574","EAST 138 STREET","0","0","0","24","5000","6","2025500010","201","8","2701","Mott Haven-Port Morris","40.806625","-73.917052","10454"
"48794","63883","Preservation","2","2398","9","2001662","356","EAST 152 STREET","0","0","0","13","2858","5","2023980009","201","17","67","Melrose South-Mott Haven North","40.818662","-73.918483","10455"
"48794","806337","Preservation","2","2284","62","2091060","281","BROOK AVENUE","0","0","0","15","20401","5","2022840062","201","8","39","Mott Haven-Port Morris","40.808638","-73.918607","10454"
"48794","806338","Preservation","2","2284","62","2091061","283","BROOK AVENUE","0","0","0","15","20401","5","2022840062","201","8","39","Mott Haven-Port Morris","40.808663","-73.918592","10454"
"48794","902977","Preservation","2","2284","62","2091062","285","BROOK AVENUE","0","0","0","15","20401","5","2022840062","201","8","39","Mott Haven-Port Morris","40.80869","-73.918574","10454"
"48870","116785","Preservation","2","2534","8","2003556","1380","DR M L KING JR BOULEVARD","139","0","139","139","8946","17","2025340008","204","16","201","Highbridge","40.842425","-73.925928","10452"
"48877","950994","New Construction","3","4586","971","3000000","900","ERSKINE STREET","0","0","0","1","1500","3","3045860001","305","42","1070","East New York","40.656842","-73.868183","11239"
"48877","951024","New Construction","3","4586","972","3000000","902","ERSKINE STREET","0","0","0","1","820","3","3045860001","305","42","1070","East New York","40.656773","-73.86814","11239"
"48877","951028","New Construction","3","4452","323","3398312","693","VANDALIA AVENUE","0","0","0","1","820","3","3044520323","305","42","1070","East New York","40.657567","-73.869014","11239"
"48877","951031","New Construction","3","4586","974","3000000","906","ERSKINE STREET","0","0","0","1","820","3","3045860001","305","42","1070","East New York","40.656641","-73.86805","11239"
"48877","951032","New Construction","3","4586","975","3000000","908","ERSKINE STREET","0","0","0","1","820","3","3045860001","305","42","1070","East New York","40.656575","-73.868007","11239"
"48877","951033","New Construction","3","4586","976","3000000","910","ERSKINE STREET","0","0","0","1","820","3","3045860001","305","42","1070","East New York","40.65651","-73.867964","11239"
"48877","951034","New Construction","3","4586","977","3000000","912","ERSKINE STREET","0","0","0","1","820","3","3045860001","305","42","1070","East New York","40.656444","-73.867917","11239"
"48877","951035","New Construction","3","4586","973","3000000","904","ERSKINE STREET","0","0","0","1","820","3","3045860001","305","42","1070","East New York","40.656707","-73.868093","11239"
"48877","951037","New Construction","3","4452","324","3398313","695","VANDALIA AVENUE","0","0","0","1","820","3","3044520324","305","42","1070","East New York","40.657589","-73.868967","11239"
"48877","951039","New Construction","3","4452","325","3398314","697","VANDALIA AVENUE","0","0","0","1","820","3","3044520300","305","42","1070","East New York","40.657609","-73.86892","11239"
"48877","951041","New Construction","3","4452","326","3398315","699","VANDALIA AVENUE","0","0","0","1","820","3","3044520326","305","42","1070","East New York","40.65763","-73.86887","11239"
"48877","951043","New Construction","3","4452","327","3398316","701","VANDALIA AVENUE","0","0","0","1","820","3","3044520327","305","42","1070","East New York","40.65765","-73.868823","11239"
"48877","951045","New Construction","3","4452","328","3398317","703","VANDALIA AVENUE","0","0","0","1","820","3","3044520328","305","42","1070","East New York","40.657671","-73.868772","11239"
"48877","951047","New Construction","3","4452","329","3398318","705","VANDALIA AVENUE","0","0","0","1","820","3","3044520329","305","42","1070","East New York","40.657693","-73.868725","11239"
"48877","951050","New Construction","3","4452","331","3398320","709","VANDALIA AVENUE","0","0","0","1","820","3","3044520331","305","42","1070","East New York","40.65777","-73.868541","11239"
"48877","951052","New Construction","3","4452","332","3398321","711","VANDALIA AVENUE","0","0","0","1","820","3","3044520332","305","42","1070","East New York","40.657795","-73.868484","11239"
"48877","951054","New Construction","3","4452","333","3398322","713","VANDALIA AVENUE","0","0","0","1","820","3","3044520333","305","42","1070","East New York","40.657819","-73.868422","11239"
"48877","951056","New Construction","3","4452","334","3398323","715","VANDALIA AVENUE","0","0","0","1","820","3","3044520334","305","42","1070","East New York","40.657844","-73.868365","11239"
"48877","951058","New Construction","3","4452","335","3398324","717","VANDALIA AVENUE","0","0","0","1","820","3","3044520335","305","42","1070","East New York","40.657869","-73.868307","11239"
"48877","951060","New Construction","3","4452","336","3398325","719","VANDALIA AVENUE","0","0","0","1","820","3","3044520336","305","42","1070","East New York","40.657896","-73.868249","11239"
"48877","951063","New Construction","3","4452","337","3398326","721","VANDALIA AVENUE","0","0","0","1","820","3","3044520337","305","42","1070","East New York","40.657956","-73.868105","11239"
"48877","951065","New Construction","3","4452","338","3398327","723","VANDALIA AVENUE","0","0","0","1","820","3","3044520338","305","42","1070","East New York","40.657986","-73.868036","11239"
"48877","951067","New Construction","3","4452","339","3398328","725","VANDALIA AVENUE","0","0","0","1","820","3","3044520339","305","42","1070","East New York","40.658016","-73.867964","11239"
"48877","951069","New Construction","3","4452","340","3398329","727","VANDALIA AVENUE","0","0","0","1","820","3","3044520340","305","42","1070","East New York","40.658049","-73.867896","11239"
"48877","951071","New Construction","3","4452","341","3398330","729","VANDALIA AVENUE","0","0","0","1","820","3","3044520341","305","42","1070","East New York","40.658079","-73.867824","11239"
"48877","951073","New Construction","3","4452","342","3398331","731","VANDALIA AVENUE","0","0","0","1","820","3","3044520342","305","42","1070","East New York","40.658112","-73.867751","11239"
"48877","951076","New Construction","3","4452","359","3398296","733","VANDALIA AVENUE","0","0","0","1","820","3","3044520359","305","42","1070","East New York","40.658246","-73.867438","11239"
"48877","951079","New Construction","3","4452","360","3398297","735","VANDALIA AVENUE","0","0","0","1","820","3","3044520360","305","42","1070","East New York","40.658279","-73.867362","11239"
"48877","951081","New Construction","3","4452","361","3398298","737","VANDALIA AVENUE","0","0","0","1","820","3","3044520361","305","42","1070","East New York","40.658312","-73.86729","11239"
"48877","951083","New Construction","3","4452","362","3398299","739","VANDALIA AVENUE","0","0","0","1","820","3","3044520362","305","42","1070","East New York","40.658345","-73.867214","11239"
"48877","951085","New Construction","3","4452","363","3398300","741","VANDALIA AVENUE","0","0","0","1","820","3","3044520363","305","42","1070","East New York","40.658375","-73.867138","11239"
"48877","951087","New Construction","3","4452","364","3398301","743","VANDALIA AVENUE","0","0","0","1","820","3","3044520364","305","42","1070","East New York","40.658408","-73.867063","11239"
"48877","951089","New Construction","3","4452","365","3398302","745","VANDALIA AVENUE","0","0","0","1","820","3","3044520365","305","42","1070","East New York","40.658441","-73.86699","11239"
"48877","951091","New Construction","3","4452","366","3398303","747","VANDALIA AVENUE","0","0","0","1","820","3","3044520366","305","42","1070","East New York","40.658474","-73.866915","11239"
"48877","951093","New Construction","3","4452","367","3398304","749","VANDALIA AVENUE","0","0","0","1","820","3","3044520367","305","42","1070","East New York","40.658504","-73.866839","11239"
"48877","951095","New Construction","3","4452","368","3398305","751","VANDALIA AVENUE","0","0","0","1","820","3","3044520368","305","42","1070","East New York","40.658537","-73.866767","11239"
"48877","951097","New Construction","3","4452","369","3398306","753","VANDALIA AVENUE","0","0","0","1","820","3","3044520369","305","42","1070","East New York","40.658569","-73.866691","11239"
"48877","951099","New Construction","3","4452","370","3398307","755","VANDALIA AVENUE","0","0","0","1","820","3","3044520370","305","42","1070","East New York","40.658602","-73.866615","11239"
"48877","951101","New Construction","3","4452","371","3398308","757","VANDALIA AVENUE","0","0","0","1","820","3","3044520371","305","42","1070","East New York","40.658632","-73.866543","11239"
"48877","951103","New Construction","3","4452","372","3398309","759","VANDALIA AVENUE","0","0","0","1","820","3","3044520372","305","42","1070","East New York","40.658665","-73.866467","11239"
"48877","951105","New Construction","3","4452","373","3398310","761","VANDALIA AVENUE","0","0","0","1","820","3","3044520373","305","42","1070","East New York","40.658698","-73.866392","11239"
"48877","951107","New Construction","3","4452","374","3398311","763","VANDALIA AVENUE","0","0","0","1","820","3","3044520374","305","42","1070","East New York","40.658731","-73.866316","11239"
"48877","951318","New Construction","3","4452","301","3398247","694","EGAN STREET","0","0","0","1","820","3","3044520301","305","42","1070","East New York","40.658292","-73.869254","11239"
"48877","951319","New Construction","3","4452","302","3398248","696","EGAN STREET","0","0","0","1","820","3","3044520302","305","42","1070","East New York","40.658309","-73.869211","11239"
"48877","951320","New Construction","3","4452","303","3398249","698","EGAN STREET","0","0","0","1","820","3","3044520303","305","42","1070","East New York","40.658328","-73.869171","11239"
"48877","951321","New Construction","3","4452","304","3398250","700","EGAN STREET","0","0","0","1","820","3","3044520304","305","42","1070","East New York","40.658344","-73.869128","11239"
"48877","951322","New Construction","3","4452","305","3398254","702","EGAN STREET","0","0","0","1","820","3","3044520305","305","42","1070","East New York","40.658361","-73.869085","11239"
"48877","951323","New Construction","3","4452","306","3398255","704","EGAN STREET","0","0","0","1","820","3","3044520306","305","42","1070","East New York","40.65838","-73.869045","11239"
"48877","951324","New Construction","3","4452","307","3398256","706","EGAN STREET","0","0","0","1","820","3","3044520307","305","42","1070","East New York","40.658396","-73.869002","11239"
"48877","951325","New Construction","3","4452","308","3413855","708","EGAN STREET","0","0","0","1","820","3","3044520308","305","42","1070","East New York","40.658416","-73.868962","11239"
"48877","951326","New Construction","3","4452","309","3398259","710","EGAN STREET","0","0","0","1","820","3","3044520309","305","42","1070","East New York","40.658432","-73.868919","11239"
"48877","951327","New Construction","3","4452","310","3398260","712","EGAN STREET","0","0","0","1","820","3","3044520310","305","42","1070","East New York","40.658451","-73.868879","11239"
"48877","951328","New Construction","3","4452","311","3398261","714","EGAN STREET","0","0","0","1","820","3","3044520311","305","42","1070","East New York","40.658468","-73.868836","11239"
"48877","951329","New Construction","3","4452","312","3398262","716","EGAN STREET","0","0","0","1","820","3","3044520312","305","42","1070","East New York","40.658484","-73.868796","11239"
"48877","951330","New Construction","3","4452","313","3398263","718","EGAN STREET","0","0","0","1","820","3","3044520313","305","42","1070","East New York","40.658503","-73.868753","11239"
"48877","951331","New Construction","3","4452","314","3398264","720","EGAN STREET","0","0","0","1","820","3","3044520314","305","42","1070","East New York","40.65852","-73.868713","11239"
"48877","951332","New Construction","3","4452","315","3398265","722","EGAN STREET","0","0","0","1","820","3","3044520315","305","42","1070","East New York","40.658539","-73.86867","11239"
"48877","951333","New Construction","3","4452","316","3398266","724","EGAN STREET","0","0","0","1","820","3","3044520316","305","42","1070","East New York","40.658555","-73.86863","11239"
"48877","951334","New Construction","3","4452","317","3398267","726","EGAN STREET","0","0","0","1","820","3","3044520317","305","42","1070","East New York","40.658572","-73.868587","11239"
"48877","951335","New Construction","3","4452","318","3398268","728","EGAN STREET","0","0","0","1","820","3","3044520318","305","42","1070","East New York","40.658591","-73.868543","11239"
"48877","951336","New Construction","3","4452","319","3398269","730","EGAN STREET","0","0","0","1","820","3","3044520319","305","42","1070","East New York","40.658607","-73.868504","11239"
"48877","951337","New Construction","3","4452","320","3398270","732","EGAN STREET","0","0","0","1","820","3","3044520320","305","42","1070","East New York","40.658626","-73.868461","11239"
"48877","951338","New Construction","3","4452","321","3398271","734","EGAN STREET","0","0","0","1","820","3","3044520321","305","42","1070","East New York","40.658643","-73.868421","11239"
"48877","951339","New Construction","3","4452","322","3398272","736","EGAN STREET","0","0","0","1","820","3","3044520322","305","42","1070","East New York","40.658662","-73.868378","11239"
