"physical_address_id","location_id","address_1","address_2","city","borough","state_province","postcode","site_catchment","site_intersection_street_1","site_intersection_street_2","street_number","street_name","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"737","681","301 VERMONT STREET",,"BROOKLYN","Brooklyn","NY","11207",,,,"301","VERMONT STREET","40.67198641281273","-73.89389585650943","305","42","1144","3083931","3037400001","BK85"
"738","682","317 HOYT STREET",,"BROOKLYN","Brooklyn","NY","11231",,,,"317","HOYT STREET","40.68044504763712","-73.99194915411066","306","39","75","3395587","3004370001","BK33"
"739","683","40 WEST TREMONT AVENUE",,"BRONX","Bronx","NY","10458",,,,"40","WEST TREMONT AVENUE","40.8518229065558","-73.91117997320211","205","14","217","2098721","2028620014","BX36"
"740","684","700 PARK AVENUE",,"BROOKLYN","Brooklyn","NY","11206",,,,"700","PARK AVENUE","40.69778044295668","-73.94780916095127","303","36","257","3048508","3017390011","BK75"
"741","685","71 SULLIVAN STREET",,"BROOKLYN","Brooklyn","NY","11231",,,,"71","SULLIVAN STREET","40.67734315459596","-74.01155835711819","306","38","53","3008585","3005660001","BK33"
"742","686","778 FOREST AVENUE",,"BRONX","Bronx","NY","10456",,,,"778","FOREST AVENUE","40.81887395794012","-73.90592744401033","201","17","77","2004690","2026550030","BX34"
"743","687","876 SCHENK AVENUE",,"BROOKLYN","Brooklyn","NY","11207",,,,"876","SCHENK AVENUE","40.65841277924341","-73.88191543767","305","42","1106","3000000","3043750001","BK82"
"744","688","595 SUTTER AVENUE",,"BROOKLYN","Brooklyn","NY","11207",,,,"595","SUTTER AVENUE","40.66913727720446","-73.8968527084827","305","42","1156","3084058","3037530043","BK85"
"745","689","876 SCHENCK AVENUE",,"BROOKLYN","Brooklyn","NY","11207",,,,"876","SCHENCK AVENUE","40.65841277924341","-73.88191543767","305","42","1106","3000000","3043750001","BK82"
"746","690","55 EAST 110 STREET",,"NEW YORK","Manhattan","NY","10029",,,,"55","EAST 110 STREET","40.79601477417276","-73.94728791329261","111","8","17402","1087365","1016160024","MN33"
"747","691","202 WEST 24 STREET",,"NEW YORK","Manhattan","NY","10011",,,,"202","WEST 24 STREET","40.74493890980344","-73.99560437846685","104","3","91","1087205","1007730134","MN13"
"748","692","441 4 AVENUE",,"BROOKLYN","Brooklyn","NY","11215",,,,"441","4 AVENUE","40.6700804925534","-73.98857628032688","306","39","139","3022246","3010100006","BK37"
"749","693","173 CONOVER STREET",,"BROOKLYN","Brooklyn","NY","11231",,,,"173","CONOVER STREET","40.67796864710002","-74.01436335830496","306","38","53","3398190","3005750003","BK33"
"750","694","685 EAST 187 STREET","ROOM 201","BRONX","Bronx","NY","10458",,,,"685","EAST 187 STREET","40.85441572244093","-73.88524012547774","206","15","389","2012547","2030900032","BX06"
"751","695","2190 UNIVERSITY AVENUE",,"BRONX","Bronx","NY","10453",,,,"2190","UNIVERSITY AVENUE","40.85841933004559","-73.90881776995732","205","14","251","2014582","2032110020","BX36"
"752","696","2471 MORRIS AVENUE",,"BRONX","Bronx","NY","10468",,,,"2471","MORRIS AVENUE","40.86268253215579","-73.89971588962541","207","14","401","2014128","2031890030","BX05"
"753","697","305 SEVENTH AVENUE",,"New York","MANHATTAN","NY","10001",,,,"305","SEVENTH AVENUE","40.74681622745389","-73.99365540195873","105","3","95","1015060","1008037502","MN17"
"754","697","305 Seventh Avenue",,"New York","MANHATTAN","NY","10001",,,,"305","Seventh Avenue","40.74681622745389","-73.99365540195873","105","3","95","1015060","1008037502","MN17"
"755","697","305 Seventh Avenu",,"New York","MANHATTAN","NY","10001",,,,"305","Seventh Avenu","40.74681622745389","-73.99365540195873","105","3","95","1015060","1008037502","MN17"
"756","697","305 7TH AVENUE","9TH FLOOR","NEW YORK","MANHATTAN","NY","10001",,,,"305","7TH AVENUE","40.74681622745389","-73.99365540195873","105","3","95","1015060","1008037502","MN17"
"757","698","479 NEW JERSEY AVENUE",,"BROOKLYN","BROOKLYN","NY","11207",,,,"479","NEW JERSEY AVENUE","40.66746557938428","-73.89369758040424","305","42","1158","3084500","3037900020","BK85"
"758","699","337 EAST 17TH STREET",,"NEW YORK",,,,,,,"337","EAST 17TH STREET",,,,,,,,
"759","699","685 EAST 187TH STREET","RM 206","BRONX",,,,,,,"685","EAST 187TH STREET",,,,,,,,
"760","699","685 EAST 187TH STREET","RM 201","BRONX",,,,,,,"685","EAST 187TH STREET",,,,,,,,
"761","699","2190 UNIVERSITY AVENUE",,"BRONX",,,,,,,"2190","UNIVERSITY AVENUE",,,,,,,,
"762","699","2471 MORRIS AVENUE",,"BRONX",,,,,,,"2471","MORRIS AVENUE",,,,,,,,
"763","699","441 4TH AVENUE",,"BROOKLYN","MANHATTAN","NY","10003",,,,"441","4TH AVENUE",,,,,,,,
"764","699","173 CONOVER STREET",,"BROOKLYN","BRONX","NY","10458",,,,"173","CONOVER STREET",,,,,,,,
"765","699","503 5TH AVENUE","4TH FLOOR","BROOKLYN","BRONX","NY","10458",,,,"503","5TH AVENUE",,,,,,,,
"766","700","75 EAST 116 STREET",,"NEW YORK","Manhattan","NY","10029",,,,"75","EAST 116 STREET","40.79965549501144","-73.94403436374232","111","8","184","1074189","1016220020","MN34"
"767","701","1 PIERREPONT PLAZA",,"BROOKLYN","Brooklyn","NY","11201",,,,"1","PIERREPONT PLAZA","40.6956098336137","-73.99099167606515","302","33","502","3001937","3002390001","BK09"
"768","702","301 WEST 140 STREET",,"NEW YORK","Manhattan","NY","10030",,,,"301","WEST 140 STREET","40.8197662748202","-73.94443293914773","110","9","22102","1060726","1020420035","MN03"
"769","703","530 WEST 133 STREET",,"MANHATTAN","Manhattan","NY","10027",,,,"530","WEST 133 STREET","40.8181265914564","-73.95447804288288","109","7","219","1084130","1019840001","MN06"
"770","704","730 BRYANT AVENUE",,"BRONX","Bronx","NY","10474",,,,"730","BRYANT AVENUE","40.8154550399206","-73.88576973608926","202","17","117","2006566","2027630279","BX27"
"771","705","1946 WEBSTER AVENUE","2ND FLOOR","BRONX","Bronx","NY","10457",,,,"1946","WEBSTER AVENUE","40.84887990185447","-73.90027164892626","206","15","379","2011085","2030270017","BX41"
"772","706","1 SOUTH BROADWAY",,"HASTINGS HUDSON",,"NY","10706",,,,"1","SOUTH BROADWAY",,,,,,,,
"773","706",,"ONE PIERREPOINT PLAZA, SUITE 901","BROOKLYN","BROOKLYN","NY","11201",,,,,,,,,,,,,
"774","707","730 BRYANT AVENUE","RM # 125","BRONX","BRONX","NY","10474",,,,"730","BRYANT AVENUE","40.8154550399206","-73.88576973608926","202","17","117","2006566","2027630279","BX27"
"775","708","450 ST. PAULS PLACE",,"BRONX","BRONX","NY","10456",,,,"450","ST. PAULS PLACE","40.83640371110117","-73.9050136505214","203","16","14702","2009463","2029020001","BX01"
"776","709","1946 WEBSTER AVENUE","2ND FL","BRONX","BRONX","NY","10457-6003",,,,"1946","WEBSTER AVENUE","40.84887990185447","-73.90027164892626","206","15","379","2011085","2030270017","BX41"
"777","710","301 WEST 140TH STREET","ROOM B1","NEW YORK","MANHATTAN","NY","10030",,,,"301","WEST 140TH STREET","40.8197662748202","-73.94443293914773","110","9","22102","1060726","1020420035","MN03"
"778","711","540 ATLANTIC AVENUE",,"BROOKLYN","BROOKLYN","NY","11217",,,,"540","ATLANTIC AVENUE","40.68497243458715","-73.97982284248046","302","33","39","3340500","3001860012","BK38"
"779","712","127 WEST 127TH STREET","# 408","NEW YORK","MANHATTAN","NY","10027",,,,"127","WEST 127TH STREET","40.80948780218755","-73.94549633694241","110","9","224","1057904","1019120012","MN03"
"780","713","274 WEST 145TH STREET",,"NEW YORK","MANHATTAN","NY","10039",,,,"274","WEST 145TH STREET","40.82245441077104","-73.94103439048389","110","9","232","1060443","1020300005","MN03"
"781","714","66 BOERUM PLACE",,"BROOKLYN","Brooklyn","NY","11201",,,,"66","BOERUM PLACE","40.68951913695977","-73.99032180428836","302","33","9","3002801","3002770001","BK09"
"782","715","211 72 STREET",,"BROOKLYN","Brooklyn","NY","11209",,,,"211","72 STREET","40.63401918979162","-74.02903566093231","310","43","68","3146491","3058900001","BK31"
"783","716","280 WYCKOFF STREET",,"BROOKLYN","Brooklyn","NY","11217",,,,"280","WYCKOFF STREET","40.68336464667742","-73.98394086981342","306","33","127","3336056","3003940001","BK38"
"784","717","2947 WEST 28 STREET",,"BROOKLYN","Brooklyn","NY","11224",,,,"2947","WEST 28 STREET","40.57445239395937","-73.99408933657737","313","47","342","3385303","3070530014","BK21"
"785","718","2950 WEST 25 STREET",,"BROOKLYN","Brooklyn","NY","11224",,,,"2950","WEST 25 STREET","40.57441109123107","-73.99194033664521","313","47","342","3189538","3070540045","BK21"
"786","719","7305 FORT HAMILTON PARKWAY",,"BROOKLYN","Brooklyn","NY","11228",,,,"7305","FORT HAMILTON PARKWAY","40.62667955155788","-74.01511965081876","310","43","206","3148031","3059230001","BK30"
"787","720","66 BOERUM PLACE",,"BROOKLYN","BROOKLYN","NY","11201",,,,"66","BOERUM PLACE","40.68951913695977","-73.99032180428836","302","33","9","3002801","3002770001","BK09"
"788","721","120-20 109TH AVENUE",,"JAMAICA","QUEENS","NY","11420",,,,"120-20","109TH AVENUE","40.68256785727776","-73.82104042372437","410","28","166","4249511","4116010009","QN55"
"789","722","167-01 HIGHLAND AVENUE",,"JAMAICA","QUEENS","NY","11432",,,,"167-01","HIGHLAND AVENUE","40.71151161322761","-73.79634076324662","408","24","454","4210685","4098500006","QN35"
"790","723","207 WHEELER AVENUE",,"STATEN ISLAND","STATEN IS","NY","10314",,,,"207","WHEELER AVENUE","40.60683810498904","-74.1308144053094","502","49","18702","5019599","5007650018","SI05"
"791","724","128 FRANKLIN AVENUE",,"STATEN ISLAND","STATEN IS","NY","10301",,,,"128","FRANKLIN AVENUE","40.64242356568887","-74.0919536519204","501","49","81","5148071","5000640135","SI22"
"792","725","12 STEUBEN STREET",,"STATEN ISLAND","MANHATTAN","NY","10204",,,,"12","STEUBEN STREET",,,,,,,,
"793","725","89-31 161ST","6TH FLOOR","JAMAICA","QUEENS","NY","11432",,,,"89-31","161ST",,,,,,,,
"794","726","123 LINDEN BOULEVARD",,"BROOKLYN","BROOKLYN","NY","11226",,,,"123","LINDEN BOULEVARD","40.65241478604589","-73.95422712196176","317","40","822","3116661","3050840084","BK60"
"795","727","8718 BAY PARKWAY","7TH FLOOR","BROOKLYN","BROOKLYN","NY","11214",,,,"8718","BAY PARKWAY","40.59952624289831","-73.99634135859509","311","47","292","3425023","3064140055","BK27"
"796","728","1702 MERMAID AVENUE",,"BROOKLYN","BROOKLYN","NY","11224",,,,"1702","MERMAID AVENUE","40.57659799520616","-73.98493848338171","313","47","326","3189577","3070610009","BK21"
"797","729","2950 WEST 25TH STREET","ROOM 235","BROOKLYN","BROOKLYN","NY","11224",,,,"2950","WEST 25TH STREET","40.57441109123107","-73.99194033664521","313","47","342","3189538","3070540045","BK21"
"798","730","441 WEST 26 STREET",,"NEW YORK","Manhattan","NY","10001",,,,"441","WEST 26 STREET","40.74919608480906","-74.00181538499376","104","3","97","1012827","1007240010","MN13"
"799","731","300 WEST 61 STREET",,"NEW YORK","Manhattan","NY","10023",,,,"300","WEST 61 STREET","40.77288276494084","-73.98960927162828","107","6","151","1088870","1011717510","MN14"
"800","732","430 WEST 25 STREET",,"NEW YORK","Manhattan","NY","10001",,,,"430","WEST 25 STREET","40.74829032040932","-74.00164934326506","104","3","93","1012811","1007220057","MN13"
"801","733","441 WEST 26 STREET",,"MANHATTAN","Manhattan","NY","10001",,,,"441","WEST 26 STREET","40.74919608480906","-74.00181538499376","104","3","97","1012827","1007240010","MN13"
"802","734","441 WEST 26 STREET",,"NEW YORK","Manhattan","NY","10001",,,,"441","WEST 26 STREET","40.74919608480906","-74.00181538499376","104","3","97","1012827","1007240010","MN13"
"803","735","119 NINTH AVENUE",,"NEW YORK","Manhattan","NY","10011",,,,"119","NINTH AVENUE","40.74317131329158","-74.00376035806184","104","3","83","1078418","1007150010","MN13"
"804","736","441 WEST 26 STREET",,"NEW YORK","Manhattan","NY","10001",,,,"441","WEST 26 STREET","40.74919608480906","-74.00181538499376","104","3","97","1012827","1007240010","MN13"
"805","737","410 WEST 40 STREET",,"NEW YORK","Manhattan","NY","10018",,,,"410","WEST 40 STREET","40.75733137269724","-73.99402979422472","104","3","115","1013005","1007370043","MN15"
"806","738","459 WEST 26 STREET",,"NEW YORK","Manhattan","NY","10001",,,,"459","WEST 26 STREET","40.7493799752115","-74.00225209416124","104","3","97","1083583","1007240001","MN13"
"3503","3293","NO ADDRESS",,"BROOKLYN","Brooklyn","NY","11235",,"BRIGHTON 4TH STREET","BRIDEGWATER COURT",,,,,,,,,,
"807","739","858 EAST 29 STREET",,"BROOKLYN","Brooklyn","NY","11210",,,,"858","EAST 29 STREET","40.6298557058199","-73.9484855402803","314","45","774","3206416","3075740070","BK42"
"808","740","NO ADDRESS",,"BRONX","Bronx","NY",,,,,,,,,,,,,,
"809","741","1150 EAST 229 STREET",,"BRONX","Bronx","NY","10466",,,,"1150","EAST 229 STREET","40.88617438601892","-73.84510662944348","212","12","458","2094178","2049050001","BX03"
"810","742","2756 RESERVOIR AVENUE",,"BRONX","Bronx","NY","10468",,,,"2756","RESERVOIR AVENUE","40.86983436279893","-73.89873972117059","207","11","409","2100971","2032470070","BX28"
"811","743","3512 DEKALB AVENUE",,"BRONX","Bronx","NY","10467",,,,"3512","DEKALB AVENUE","40.88272749867554","-73.88005962986186","207","11","431","2094751","2033280138","BX43"
"812","744","3512 DEKALB AVENUE",,"BRONX","Bronx","NY","10467",,,,"3512","DEKALB AVENUE","40.88272749867554","-73.88005962986186","207","11","431","2094751","2033280138","BX43"
"813","745","745 MAGENTA STREET",,"BRONX","Bronx","NY","10467",,,,"745","MAGENTA STREET","40.87494340832505","-73.86502049394926","212","12","374","2093516","2046290050","BX44"
"814","746","1150 EAST 229 STREET",,"BRONX","Bronx","NY","10466",,,,"1150","EAST 229 STREET","40.88617438601892","-73.84510662944348","212","12","458","2094178","2049050001","BX03"
"815","747","5365 BROADWAY",,"BRONX","Bronx","NY","10463",,,,"5365","BROADWAY","40.87606150395635","-73.90788595913352","208","10","309","1082782","1022150623","MN01"
"816","748","800 GUN HILL ROAD",,"BRONX","Bronx","NY","10467",,,,"800","GUN HILL ROAD","40.87595259273056","-73.86197015720069","212","12","372","2057045","2046330040","BX44"
"817","749","1150 EAST 229 STREET",,"BRONX","Bronx","NY","10466",,,,"1150","EAST 229 STREET","40.88617438601892","-73.84510662944348","212","12","458","2094178","2049050001","BX03"
"818","750","3450 DEKALB AVENUE",,"BRONX","Bronx","NY","10467",,,,"3450","DEKALB AVENUE","40.88148536022017","-73.881226319304","207","11","421","2096396","2033270001","BX43"
"819","751","3512 DEKALB AVENUE",,"BRONX","Bronx","NY","10467",,,,"3512","DEKALB AVENUE","40.88272749867554","-73.88005962986186","207","11","431","2094751","2033280138","BX43"
"820","752","3010 BRIGGS AVENUE",,"BRONX","Bronx","NY","10458",,,,"3010","BRIGGS AVENUE","40.87261141449989","-73.88357437250377","207","11","415","2094734","2032990060","BX05"
"821","753","3350 BAILEY AVENUE",,"BRONX","Bronx","NY","10463",,,,"3350","BAILEY AVENUE","40.88009302279556","-73.90074194940367","208","14","277","2086835","2032610102","BX28"
"822","754","3450 DEKALB AVENUE",,"BRONX","Bronx","NY","10467",,,,"3450","DEKALB AVENUE","40.88148536022017","-73.881226319304","207","11","421","2096396","2033270001","BX43"
"823","755","785 PELHAM PARKWAY NORTH",,"BRONX","Bronx","NY","10467",,,,"785","PELHAM PARKWAY NORTH","40.857914816875","-73.8646140214913","211","13","328","2093364","2043490001","BX07"
"824","756","590 AVENUE OF THE AMERICAS",,"NEW YORK","Manhattan","NY","10011",,,,"590","AVENUE OF THE AMERICAS","40.73917767388586","-73.99550010994352","105","3","54","1068261","1008187501","MN13"
"825","757","590 AVENUE OF THE AMERICAS",,"NEW YORK","MANHATTAN","NY","10011",,,,"590","AVENUE OF THE AMERICAS","40.73917767388586","-73.99550010994352","105","3","54","1068261","1008187501","MN13"
"826","758","119 TOMPKINS AVENUE",,"STATEN ISLAND","STATEN IS","NY","10304",,,,"119","TOMPKINS AVENUE","40.62162832976601","-74.07806366411697","501","49","27","5013956","5005340088","SI37"
"827","759","997 EAST 179TH","APT 1N & 3-N","BRONX","BRONX","NY","10460",,,,"997","EAST 179TH",,,,,,,,
"828","759","590 6TH AVENUE/590 AVENUE OF THE AMERICAS",,"NEW YORK","MANHATTAN","NY","10011",,,,"590","6TH AVENUE/590 AVENUE OF THE AMERICAS",,,,,,,,
"829","760","2123 BOSTON RD","APT 2J","BRONX","BRONX","NY","10460",,,,"2123","BOSTON RD","40.84316581738694","-73.87785400273388","206","15","361","2013280","2031380001","BX17"
"830","761","170 BROWN PLACE",,"BRONX","BRONX","NY","10454",,,,"170","BROWN PLACE","40.8063804162005","-73.9211489262667","201","8","25","2000023","2022630001","BX39"
"831","762","180 LIVINGSTON STREET","SUITE 304","BROOKLYN","BROOKLYN","NY","11201",,,,"180","LIVINGSTON STREET","40.6900512766477","-73.98683841418313","302","33","37","3000484","3001647501","BK38"
"832","763","1437 SHAKESPEARE AVENUE",,"BRONX","BRONX","NY","10452",,,,"1437","SHAKESPEARE AVENUE","40.84262141577222","-73.92079153549686","204","16","21302","2008732","2028730054","BX26"
"833","764","2090 ADAM CLAYTON POWELL JR. BLVD.","7TH FL.","NEW YORK","MANHATTAN","NY","10027",,,,"2090","ADAM CLAYTON POWELL JR. BLVD.","40.80863835539116","-73.94858197022523","110","9","222","1058640","1019300030","MN11"
"834","765","3300 NORTHERN BLVD","5TH FLOOR","LONG ISLAND CITY","QUEENS","NY","11101",,,,"3300","NORTHERN BLVD","40.75198611358789","-73.9310990962687","401","26","171","4003105","4002147501","QN31"
"835","766","6025 6 AVENUE",,"BROOKLYN","Brooklyn","NY","11220",,,,"6025","6 AVENUE","40.63796075490321","-74.0141493701331","307","38","118","3143523","3057840001","BK34"
"836","767","809 WESTCHESTER AVENUE",,"BRONX","Bronx","NY","10455",,,,"809","WESTCHESTER AVENUE","40.81914297400803","-73.90266099225938","201","17","77","2004795","2026660041","BX34"
"837","768","108-25 62 DRIVE",,"FOREST HILLS","Queens","NY","11375",,,,"108-25","62 DRIVE","40.73591015812242","-73.85021181482574","406","29","745","4432108","4021590002","QN17"
"838","769","108-25 62 DRIVE",,"FOREST HILLS","Queens","NY","11375",,,,"108-25","62 DRIVE","40.73591015812242","-73.85021181482574","406","29","745","4432108","4021590002","QN17"
"839","770","108-25 62 DRIVE",,"QUEENS","Queens","NY","11375",,,,"108-25","62 DRIVE","40.73591015812242","-73.85021181482574","406","29","745","4432108","4021590002","QN17"
"840","771","148-20 REEVES AVENUE",,"QUEENS","Queens","NY","11367",,,,"148-20","REEVES AVENUE","40.73924614858438","-73.82205737038608","408","24","809","4467571","4065070150","QN37"
"841","772","150-91 87 ROAD",,"QUEENS","Queens","NY","11432",,,,"150-91","87 ROAD","40.70752711687862","-73.80641249295978","408","24","236","4207510","4097070048","QN35"
"842","773","167-01 GOTHIC DRIVE",,"JAMAICA","Queens","NY","11432",,,,"167-01","GOTHIC DRIVE","40.71321769763245","-73.79723734460137","408","24","452","4448806","4098580100","QN35"
"843","774","48-01 90 STREET",,"QUEENS","Queens","NY","11373",,,,"48-01","90 STREET","40.74112152650591","-73.87472109532551","404","25","461","4045629","4018490001","QN29"
"844","775","63-55 102 STREET",,"REGO PARK","Queens","NY","11374",,,,"63-55","102 STREET","40.73228897567385","-73.8538245513497","406","29","721","4442846","4021260014","QN17"
"845","776","67-09 KISSENA BOULEVARD",,"FLUSHING","Queens","NY","11367",,,,"67-09","KISSENA BOULEVARD","40.73503236114717","-73.81472561916819","408","24","122702","4455430","4067920030","QN38"
"885","816","163-59 17 AVENUE",,"LITTLE NECK","Queens","NY","11357",,,,"163-59","17 AVENUE","40.78297597324693","-73.79898205427592","407","19","1017",,,"QN47"
"846","777","68-17 AUSTIN STREET",,"FOREST HILLS","Queens","NY","11375",,,,"68-17","AUSTIN STREET","40.72270704457608","-73.85169899481515","406","29","71305","4075214","4031720002","QN17"
"847","778","68-40 AUSTIN STREET",,"FOREST HILLS","Queens","NY","11375",,,,"68-40","AUSTIN STREET","40.72243991847935","-73.8510141316442","406","29","711","4077446","4032340022","QN17"
"848","779","85-05 144 STREET",,"JAMAICA","Queens","NY","11435",,,,"85-05","144 STREET","40.71002396828418","-73.81250829045754","408","24","232","4208124","4097240173","QN35"
"849","780","85-15 143 STREET",,"JAMAICA","Queens","NY","11435",,,,"85-15","143 STREET","40.70946269988274","-73.81337554248768","408","24","232","4208040","4097230150","QN35"
"850","781","87-41 PARSONS BOULEVARD",,"JAMAICA","Queens","NY","11432",,,,"87-41","PARSONS BOULEVARD","40.70889805828011","-73.803937756015","408","24","448","4438678","4097740001","QN35"
"851","782","88-02 144 STREET",,"JAMAICA","Queens","NY","11435",,,,"88-02","144 STREET","40.70407210374448","-73.81177123388923","412","24","214","4206905","4096840008","QN35"
"852","783","93-11 101 AVENUE",,"OZONE PARK","Queens","NY","11416",,,,"93-11","101 AVENUE","40.68385754434093","-73.8474695095469","409","32","38","4188567","4090670001","QN53"
"853","784","93-11 101 AVENUE",,"OZONE PARK","Queens","NY","11416",,,,"93-11","101 AVENUE","40.68385754434093","-73.8474695095469","409","32","38","4188567","4090670001","QN53"
"854","785","108-25 62 DRIVE",,"FOREST HILLS","Queens","NY","11375",,,,"108-25","62 DRIVE","40.73591015812242","-73.85021181482574","406","29","745","4432108","4021590002","QN17"
"855","786","110-01 62 DRIVE",,"FOREST HILLS","Queens","NY","11375",,,,"110-01","62 DRIVE","40.73637208688829","-73.84873132173665","406","29","745","4432110","4021590002","QN17"
"856","787","93-29 QUEENS BOULEVARD",,"REGO PARK","Queens","NY","11374",,,,"93-29","QUEENS BOULEVARD","40.73146943178345","-73.86604357823555","406","29","71702","4050408","4020770050","QN18"
"857","788","108-25 62 DRIVE",,"FLUSHING","Queens","NY","11375",,,,"108-25","62 DRIVE","40.73591015812242","-73.85021181482574","406","29","745","4432108","4021590002","QN17"
"858","789","67-09 KISSENA BOULEVARD",,"FLUSHING","Queens","NY","11367",,,,"67-09","KISSENA BOULEVARD","40.73503236114717","-73.81472561916819","408","24","122702","4455430","4067920030","QN38"
"859","790","80-02 KEW GARDENS ROAD",,"KEW GARDENS","Queens","NY","11415",,,,"80-02","KEW GARDENS ROAD","40.71368594545455","-73.83050513209646","409","29","773","4312089","4033480037","QN60"
"860","791","108-25 62 DRIVE",,"FOREST HILLS","Queens","NY","11375",,,,"108-25","62 DRIVE","40.73591015812242","-73.85021181482574","406","29","745","4432108","4021590002","QN17"
"861","792","107-20 71 ROAD",,"FOREST HILLS","Queens","NY","11375",,,,"107-20","71 ROAD","40.72006666670352","-73.84346884865374","406","29","737","4533735","4032577501","QN17"
"862","793","108-25 62 DRIVE",,"FOREST HILLS","Queens","NY","11375",,,,"108-25","62 DRIVE","40.73591015812242","-73.85021181482574","406","29","745","4432108","4021590002","QN17"
"863","794","442 LORIMER STREET",,"BROOKLYN","Brooklyn","NY","11206",,,,"442","LORIMER STREET","40.71010484388352","-73.94870847516046","301","34","503","3338218","3027920002","BK90"
"864","795","767 HICKS STREET",,"BROOKLYN","Brooklyn","NY","11231",,,,"767","HICKS STREET","40.67680291844926","-74.00470478284981","306","38","59","3393808","3005350001","BK33"
"865","796","767 HICKS STREET",,"BROOKLYN","Brooklyn","NY","11231",,,,"767","HICKS STREET","40.67680291844926","-74.00470478284981","306","38","59","3393808","3005350001","BK33"
"866","797","767 HICKS STREET",,"BROOKLYN","Brooklyn","NY","11231",,,,"767","HICKS STREET","40.67680291844926","-74.00470478284981","306","38","59","3393808","3005350001","BK33"
"867","798","812 EDGEWATER ROAD",,"BRONX","Bronx","NY","10474",,,,"812","EDGEWATER ROAD","40.81792029244961","-73.88351831459285","202","17","11502","2006493","2027620314","BX27"
"868","799","812 EDGEWATER ROAD",,"BRONX","Bronx","NY","10474",,,,"812","EDGEWATER ROAD","40.81792029244961","-73.88351831459285","202","17","11502","2006493","2027620314","BX27"
"869","800","58-20 LITTLE NECK PARKWAY",,"LITTLE NECK","Queens","NY","11362",,,,"58-20","LITTLE NECK PARKWAY","40.76157704141104","-73.72312171983634","411","23","152902","4173029","4083520051","QN45"
"870","801","131-10 97 AVENUE",,"RICHMOND HILL","Queens","NY","11419",,,,"131-10","97 AVENUE","40.69400386621135","-73.81661745531636","409","28","154","4200233","4094770001","QN54"
"871","802","147-36 26 AVENUE",,"FLUSHING","Queens","NY","11354",,,,"147-36","26 AVENUE","40.77451187739104","-73.81928414931912","407","19","1047","4108665","4048030001","QN51"
"872","803","18-25 212 STREET",,"QUEENS","Queens","NY","11360",,,,"18-25","212 STREET","40.78229730537472","-73.77909876689597","407","19","99704","4131147","4058650050","QN47"
"873","804","18-25 212 STREET",,"BAYSIDE","Queens","NY","11360",,,,"18-25","212 STREET","40.78229730537472","-73.77909876689597","407","19","99704","4131147","4058650050","QN47"
"874","805","189-10 RADNOR ROAD",,"JAMAICA","Queens","NY","11423",,,,"189-10","RADNOR ROAD","40.72447861990739","-73.77745405511985","408","23","1277","4156558","4072770001","QN06"
"875","806","46-35 OCEANIA STREET",,"BAYSIDE","Queens","NY","11361",,,,"46-35","OCEANIA STREET","40.75613870037352","-73.77286166690635","411","19","1447","4438325","4073120001","QN46"
"876","807","64-20 175 STREET",,"FRESH MEADOWS","Queens","NY","11365",,,,"64-20","175 STREET","40.73751689737316","-73.79403122773334","408","24","1341","4149078","4069030001","QN41"
"877","808","74-10 COMMONWEALTH BOULEVARD",,"BELLEROSE","Queens","NY","11426",,,,"74-10","COMMONWEALTH BOULEVARD","40.74623082092649","-73.72761370838836","413","23","1567","4529900","4078700074","QN43"
"878","809","80-50 261 STREET",,"GLEN OAKS","Queens","NY","11004",,,,"80-50","261 STREET","40.74409597302419","-73.70986685716349","413","23","157902","4178125","4087160061","QN44"
"879","810","81-14 257 STREET",,"FLORAL PARK","Queens","NY","11004",,,,"81-14","257 STREET","40.74194360647243","-73.71296531325454","413","23","157902","4178464","4087310004","QN44"
"880","811","58-20 LITTLE NECK PARKWAY",,"LITTLE NECK","Queens","NY","11362",,,,"58-20","LITTLE NECK PARKWAY","40.76157704141104","-73.72312171983634","411","23","152902","4173029","4083520051","QN45"
"881","812","75 COLONIAL SPRING ROAD",,"WHEATLEY HEIGHTS","NOT NYC","NY","11798",,,,"75","COLONIAL SPRING ROAD",,,,,,,,
"882","813","59-28 LITTLE NECK PARKWAY","GROUND FLOOR","LITTLE NECK","Queens","NY","11362",,,,"59-28","LITTLE NECK PARKWAY","40.760588348579","-73.72288036672504","411","23","152902","4173012","4083520001","QN45"
"883","814","58-20 LITTLE NECK PARKWAY",,"LITTLE NECK","Queens","NY","11362",,,,"58-20","LITTLE NECK PARKWAY","40.76157704141104","-73.72312171983634","411","23","152902","4173029","4083520051","QN45"
"884","815","58-20 LITTLE NECK PARKWAY",,"LITTLE NECK","Queens","NY","11362",,,,"58-20","LITTLE NECK PARKWAY","40.76157704141104","-73.72312171983634","411","23","152902","4173029","4083520051","QN45"
"886","817","57-17 MARATHON PARKWAY",,"LITTLE NECK","Queens","NY","11362",,,,"57-17","MARATHON PARKWAY","40.75941977964457","-73.73128496968177","411","23","152902","4459800","4083370001","QN45"
"887","818","305 SEVENTH AVENUE",,"NEW YORK","Manhattan","NY","10001",,,,"305","SEVENTH AVENUE","40.74681622745389","-73.99365540195873","105","3","95","1015060","1008037502","MN17"
