"feeid","buildingid","boroid","boro","housenumber","streetname","zip","block","lot","lifecycle","feetypeid","feetype","feesourcetypeid","feesourcetype","feesourceid","feeissueddate","feeamount","dofaccounttype","doftransferdate","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"1085965","116943","2","BRONX","2328","UNIVERSITY AVENUE","10468","3212","42","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13582519","2020-02-03T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.861234","-73.906291","7","14","253","2014603","2032120042","Kingsbridge Heights"
"1085966","302890","3","BROOKLYN","86","BUSHWICK AVENUE","11211","2784","21","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13583112","2020-02-03T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.712289","-73.940865","1","34","495","3069482","3027840021","East Williamsburg"
"1085967","363853","3","BROOKLYN","483","ROGERS AVENUE","11225","5033","7","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13582316","2020-02-03T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.660408","-73.953504","9","40","800","3114992","3050330007","Prospect Lefferts Gardens-Wingate"
"1085968","510422","4","QUEENS","34-13","99 STREET","11368","1733","46","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13583956","2020-02-03T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.755015","-73.869090","3","21","377","4043013","4017330046","North Corona"
"1085969","811189","4","QUEENS","410","BEACH 25 STREET","11691","15774","53","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13583245","2020-02-03T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.597840","-73.759882","14","31","99801","4436115","4157740053","Far Rockaway-Bayswater"
"1085970","811953","4","QUEENS","11-44","WELLING COURT","11102","506","61","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13582436","2020-02-03T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.771420","-73.932487","1","22","81","4005530","4005060061","Old Astoria"
"1085971","336321","3","BROOKLYN","165","MESEROLE STREET","11206","3044","29","Standing Building","8","INSPECTION FEE","2","Complaint","168434","2020-02-03T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.708156","-73.942521","1","34","493","3070999","3030440029","Bushwick South"
"1085972","43379","1","MANHATTAN","609","WEST 180 STREET","10033","2162","74","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1150317","2020-01-30T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.848792","-73.934613","12","10","271","1063913","1021620074","Washington Heights North"
"1085973","411704","4","QUEENS","35-31","CRESCENT STREET","11106","339","10","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1150939","2020-01-31T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.759200","-73.932449","1","26","47","4004009","4003390010","Astoria"
"1085974","346867","3","BROOKLYN","573","NOSTRAND AVENUE","11216","1201","74","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1150948","2020-01-31T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.677756","-73.949746","8","36","315","3029816","3012010074","Crown Heights North"
"1085975","81989","2","BRONX","888","GRAND CONCOURSE","10451","2459","34","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1150427","2020-01-30T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.826517","-73.922802","4","16","5902","2002796","2024590034","East Concourse-Concourse Village"
"1085976","230762","3","BROOKLYN","1237","DEAN STREET","11216","1207","52","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1151228","2020-02-01T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.676800","-73.948319","8","36","315","3030068","3012070052","Crown Heights North"
"1085977","119086","2","BRONX","1895","WALTON AVENUE","10453","2852","21","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1150945","2020-01-31T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.849651","-73.909271","5","14","23301","2008238","2028520021","Mount Hope"
"1085978","830965","1","MANHATTAN","184","FORSYTH STREET","10002","421","49","Standing Building","8","INSPECTION FEE","2","Complaint","168464","2020-02-03T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.721718","-73.991140","3","1","3601","1087564","1004210049","Chinatown"
"1085979","122235","2","BRONX","1531","WESTCHESTER AVENUE","10472","3773","5","Standing Building","8","INSPECTION FEE","2","Complaint","168475","2020-02-03T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.828642","-73.878571","9","18","54","2025162","2037730005","West Farms-Bronx River"
"1085980","61252","2","BRONX","2466","DELANOY AVENUE","10469","4496","48","Standing Building","8","INSPECTION FEE","2","Complaint","168479","2020-02-03T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.861888","-73.834260","11","13","310","2087274","2044960048","Allerton-Pelham Gardens"
"1085981","413399","4","QUEENS","24-49","27 STREET","11102","851","15","Standing Building","8","INSPECTION FEE","2","Complaint","168486","2020-02-03T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.772995","-73.918928","1","22","95","4017935","4008510015","Steinway"
"1085982","381163","3","BROOKLYN","326","THROOP AVENUE","11206","1772","51","Standing Building","8","INSPECTION FEE","2","Complaint","168487","2020-02-03T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.693247","-73.942995","3","36","261","3049387","3017720051","Bedford"
"1085983","47759","2","BRONX","3942","BARNES AVENUE","10466","4848","40","Standing Building","8","INSPECTION FEE","2","Complaint","168493","2020-02-03T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.885975","-73.858090","12","12","396","2063810","2048480040","Williamsbridge-Olinville"
"1256422","3438","1","MANHATTAN","2035","ADAM C POWELL BOULEVARD","10027","1906","62","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13898531","2020-11-16T00:00:00.000","200","240","2020-11-16T00:00:00.000","40.806844","-73.949869","10","9","220","1057699","1019060062","Central Harlem South"
"1256423","3438","1","MANHATTAN","2035","ADAM C POWELL BOULEVARD","10027","1906","62","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13835047","2020-11-16T00:00:00.000","200","240",,"40.806844","-73.949869","10","9","220","1057699","1019060062","Central Harlem South"
"1256424","10181","1","MANHATTAN","48","DELANCEY STREET","10002","420","70","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13834906","2020-11-16T00:00:00.000","200","240","2020-11-16T00:00:00.000","40.719583","-73.991580","3","1","18","1082505","1004200070","Chinatown"
"1256425","27611","1","MANHATTAN","31","SHERMAN AVENUE","10040","2174","20","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13835170","2020-11-16T00:00:00.000","200","240","2020-11-16T00:00:00.000","40.862748","-73.928219","12","10","285","1064157","1021740020","Washington Heights North"
"1256426","42318","1","MANHATTAN","208","WEST 149 STREET","10039","2034","41","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13835168","2020-11-16T00:00:00.000","200","240","2020-11-16T00:00:00.000","40.824457","-73.937889","10","9","234","1060572","1020340041","Central Harlem North-Polo Grounds"
"1256427","64566","2","BRONX","225","EAST 163 STREET","10451","2446","1","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13899506","2020-11-16T00:00:00.000","200","240","2020-11-16T00:00:00.000","40.827761","-73.919107","4","16","18302","2002475","2024460001","East Concourse-Concourse Village"
"1256428","100437","2","BRONX","3560","OLINVILLE AVENUE","10467","4642","33","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13886238","2020-11-16T00:00:00.000","200","240","2020-11-16T00:00:00.000","40.879615","-73.867354","12","12","378","2057282","2046420033","Williamsbridge-Olinville"
"1256429","116943","2","BRONX","2328","UNIVERSITY AVENUE","10468","3212","42","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13898133","2020-11-16T00:00:00.000","200","240","2020-11-16T00:00:00.000","40.861234","-73.906291","7","14","253","2014603","2032120042","Kingsbridge Heights"
"1256430","185969","3","BROOKLYN","2342","ATLANTIC AVENUE","11233","1436","11","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13898447","2020-11-16T00:00:00.000","200","240","2020-11-16T00:00:00.000","40.676149","-73.907499","16","37","36502","3038651","3014360011","Ocean Hill"
"1256431","219657","3","BROOKLYN","144","CHESTNUT STREET","11208","4127","32","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13897402","2020-11-16T00:00:00.000","200","240","2020-11-16T00:00:00.000","40.684249","-73.875744","5","37","117601","3092101","3041270032","Cypress Hills-City Line"
"1256432","230687","3","BROOKLYN","1156","DEAN STREET","11216","1212","24","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13897795","2020-11-16T00:00:00.000","200","240","2020-11-16T00:00:00.000","40.676944","-73.951290","8","36","315","3030313","3012120024","Crown Heights North"
"1256433","322328","3","BROOKLYN","644","LAFAYETTE AVENUE","11216","1789","36","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13899030","2020-11-16T00:00:00.000","200","240","2020-11-16T00:00:00.000","40.690129","-73.949102","3","36","251","3049955","3017890036","Bedford"
"1256434","334375","3","BROOKLYN","133","MAC DONOUGH STREET","11216","1852","49","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13895422","2020-11-16T00:00:00.000","200","240","2020-11-16T00:00:00.000","40.681304","-73.941289","3","36","269","3053382","3018520049","Bedford"
"1256435","358408","3","BROOKLYN","709","PUTNAM AVENUE","11221","1645","47","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13897900","2020-11-16T00:00:00.000","200","240","2020-11-16T00:00:00.000","40.685952","-73.933439","3","36","293","3045160","3016450047","Stuyvesant Heights"
"1255500","42167","1","MANHATTAN","519","WEST 147 STREET","10031","2079","19","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13780330","2020-09-24T00:00:00.000","200","240","2020-10-06T00:00:00.000","40.826860","-73.947419","9","7","233","1061977","1020790019","Hamilton Heights"
"1255501","108934","2","BRONX","1757","SEWARD AVENUE","10473","3595","1","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13824551","2020-09-24T00:00:00.000","200","240","2020-10-06T00:00:00.000","40.818853","-73.865459","9","18","20","2022024","2035950001","Soundview-Castle Hill-Clason Point-Harding Park"
"1255508","516679","4","QUEENS","34-22","105 STREET","11368","1744","24","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1199439","2020-09-22T00:00:00.000","200","236","2020-10-06T00:00:00.000","40.755700","-73.863356","3","21","379","4043362","4017440024","North Corona"
"1255509","33753","1","MANHATTAN","432","WEST 49 STREET","10019","1058","49","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1199459","2020-09-22T00:00:00.000","200","236","2020-10-06T00:00:00.000","40.763304","-73.990488","4","3","127","1026618","1010580049","Clinton"
"1255510","570984","4","QUEENS","87-40","165 STREET","11432","9836","1","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1199571","2020-09-23T00:00:00.000","200","236","2020-10-06T00:00:00.000","40.709484","-73.797988","8","24","44602","4210407","4098360001","Jamaica"
"1255511","60825","2","BRONX","2704","DECATUR AVENUE","10458","3278","3","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1199573","2020-09-23T00:00:00.000","200","236","2020-10-06T00:00:00.000","40.865025","-73.888584","7","15","40502","2016375","2032780003","Bedford Park-Fordham North"
"1255512","351510","3","BROOKLYN","1350","PARK PLACE","11213","1372","20","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1199443","2020-09-22T00:00:00.000","200","236","2020-10-06T00:00:00.000","40.672452","-73.932526","8","36","345","3036487","3013720020","Crown Heights North"
"1255513","338089","3","BROOKLYN","719","MILLER AVENUE","11207","4304","71","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1199574","2020-09-23T00:00:00.000","200","236","2020-10-06T00:00:00.000","40.662767","-73.888352","5","42","1122","3096792","3043040071","East New York (Pennsylvania Ave)"
"1255517","890978","2","BRONX","2320","BEAUMONT AVENUE","10458","3103","7501","Standing Building","8","INSPECTION FEE","2","Complaint","188871","2020-09-24T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.852989","-73.885033","6","15","391","2115072","2031037501","Belmont"
"1255518","196320","3","BROOKLYN","2113","AVENUE V","11229","7354","36","Standing Building","8","INSPECTION FEE","2","Complaint","188895","2020-09-24T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.597410","-73.949756","15","48","578","3199860","3073540036","Madison"
"1255519","283550","3","BROOKLYN","1200","EAST 95 STREET","11236","8202","64","Standing Building","8","INSPECTION FEE","2","Complaint","188910","2020-09-24T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.641751","-73.901439","18","46","966","3230058","3082020064","Canarsie"
"1255520","324084","3","BROOKLYN","167","LENOX ROAD","11226","5065","85","Standing Building","8","INSPECTION FEE","2","Complaint","188981","2020-09-24T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.653908","-73.954093","17","40","822","3116250","3050650085","Prospect Lefferts Gardens-Wingate"
"1254272","64403","2","BRONX","422","EAST 161 STREET","10451","2382","14","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1183197","2020-07-10T00:00:00.000","200","236",,"40.823933","-73.913002","3","17","141","2001493","2023820014","Morrisania-Melrose"
"1254273","50417","2","BRONX","1374","BOSTON ROAD","10456","2962","9","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1183197","2020-07-10T00:00:00.000","200","236",,"40.832471","-73.898356","3","16","151","2010187","2029620009","Morrisania-Melrose"
"1254274","111945","2","BRONX","1149","STRATFORD AVENUE","10472","3743","63","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1183197","2020-07-10T00:00:00.000","200","236",,"40.827966","-73.875222","9","18","48","2023994","2037430063","Soundview-Bruckner"
"1254275","74933","2","BRONX","1800","EDENWALD AVENUE","10466","4977","27","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1183197","2020-07-10T00:00:00.000","200","236",,"40.891953","-73.847932","12","12","426","2067267","2049770027","Woodlawn-Wakefield"
"1254276","6010","1","MANHATTAN","698","AMSTERDAM AVENUE","10025","1241","35","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13722320","2020-07-14T00:00:00.000","200","240",,"40.792670","-73.971386","7","6","179","1033649","1012410035","Upper West Side"
"1254277","231124","3","BROOKLYN","2160","DEAN STREET","11233","1447","13","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13722921","2020-07-14T00:00:00.000","200","240",,"40.675010","-73.915871","16","41","303","3038893","3014470013","Ocean Hill"
"1254278","329403","3","BROOKLYN","105","LUQUER STREET","11231","373","43","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13722845","2020-07-14T00:00:00.000","200","240",,"40.677841","-74.000909","6","39","65","3005481","3003730043","Carroll Gardens-Columbia Street-Red Hook"
