"borough","restaurantname","seatingchoice","legalbusinessname","businessaddress","restaurantinspectionid","issidewaycompliant","isroadwaycompliant","skippedreason","inspectedon","agencycode","postcode","latitude","longitude","communityboard","councildistrict","censustract","bin","bbl","nta"
"Queens","BLVD Wine Bar","both","BLVD LLC","4720  Center Boulevard","10305",,"Under Review",,"2020-07-15T11:05:00.000","DOT","11109","40.745615","-73.957162","2","26","1","4538318","4000210070","Hunters Point-Sunnyside-West Maspeth"
"Manhattan","Hibernia Bar and Grill","both","401 w 50 Tavern Inc","401 w50th Street","10306",,"Skipped Inspection","No Seating","2020-07-15T11:06:15.000","DOT","10019","40.763672","-73.989369","4","3","133","1026683","1010600029","Clinton"
"Manhattan","Osteria Delbianco","both","22 cafe inc","22  East 49th street","10307",,"Under Review",,"2020-07-15T11:06:28.000","DOT","10017","40.757486","-73.976664","5","4","94","1035446","1012840059","Midtown-Midtown South"
"Queens","Armondos Italian Restaurant","both","J N P K INC","73-16.   Northern Blvd","10308",,"Non-Compliant",,"2020-07-15T11:06:37.000","DOT","11372",,,,,,,,
"Brooklyn","the crown inn","both","Franklin Beer And Grocery","724 Franklin ave","10309",,"Compliant",,"2020-07-15T11:09:48.000","DOT","11238","40.673762","-73.956862","8","35","217","3029280","3011680052","Crown Heights North"
"Manhattan","CrispinGCOs","both","CrispinGCOs LLC","764 10th Ave","1031",,"Non-Compliant",,"2020-07-04T14:25:01.000","DEP","10019","40.765837","-73.990935","4","3","133","1026733","1010610061","Clinton"
"Brooklyn","CHEESEBOAT","both","CHEESEBOAT LLC","80 Berry street","10311",,"Non-Compliant",,"2020-07-15T11:13:36.000","DOT","11249","40.719828","-73.957741","1","33","557","3061661","3023030040","North Side-South Side"
"Manhattan","coarse nyc","both","vc chef llc","306 west 13","10312",,"Non-Compliant",,"2020-07-15T11:15:25.000","DOT","10014","40.739225","-74.003439","2","3","77","1011072","1006160043","West Village"
"Manhattan","Gran Morsi","both","Brick NYC Restaurant LLC","22  Warren Street","10313",,"Under Review",,"2020-07-15T11:24:03.000","DOT","10007","40.714058","-74.007719","1","1","21","1001462","1001357505","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","Garden Cafe","both","GC Restaurant Corp.","4961  BROADWAY","10314",,"Compliant",,"2020-07-15T11:24:36.000","DOT","10034","40.867980","-73.920248","12","10","303","1064994","1022420055","Marble Hill-Inwood"
"Manhattan","SOUP & GYRO","both","SOUP & GYRO","178 CHURCH ATREET","10315",,"Skipped Inspection","No Seating","2020-07-15T11:25:52.000","DOT","10013",,,,,,,,
"Brooklyn","Grand republic","both","Grand republic inc","19 Greenpoint av","10316",,"Compliant",,"2020-07-15T11:28:41.000","DOT","11222","40.729666","-73.959904","1","33","565","3064662","3025560048","Greenpoint"
"Queens","PIATTO LIC","both","PIATTO LLC","1-50  50TH AVE","10317",,"Compliant",,"2020-07-15T11:35:54.000","DOT","11101","40.743642","-73.958878","2","26","1","4541370","4000067502","Hunters Point-Sunnyside-West Maspeth"
"Brooklyn","Very Juice Inc","both","Very Juice Inc","422 Avenue P","10318",,"Compliant",,"2020-07-15T11:41:26.000","DOT","11223","40.608943","-73.971760","15","44","422","3175949","3066340001","Homecrest"
"Brooklyn","BITTERSWEET","roadway","L &amp; G REDWOOD COFFEE LLC","180 DEKALB AVENUE","10320",,"Skipped Inspection","No Seating","2020-07-15T11:44:41.000","DOT","11205","40.689588","-73.972516","2","35","181","3059014","3021020031","Fort Greene"
"Brooklyn","Lella Alimentari","both","Via Della Fiera 105 Corp.","325  Manhattan Ave.","10321",,"Compliant",,"2020-07-15T11:46:58.000","DOT","11211","40.715171","-73.946216","1","34","501","3068573","3027530029","East Williamsburg"
"Bronx","Illusions hookah","both","Illusions hookah","3229 Westchester","10322",,"Non-Compliant",,"2020-07-15T11:47:04.000","DOT","10461",,,,,,,,
"Bronx","CAMINITO SPORT BAR & BILLIARDS","both","CAMINITO SPORTS BAR AND BILLIARD INC","393 EAST 198TH STREET","10324",,"Skipped Inspection","No Seating","2020-07-15T11:48:51.000","DOT","10458","40.866183","-73.886116","7","15","40702","2016412","2032790023","Bedford Park-Fordham North"
"Bronx","Luna cafe","both","Luna cafe inc","601  Authur ave","10325",,"Non-Compliant",,"2020-07-15T11:49:14.000","DOT","10458",,,,,,,,
"Brooklyn","Taqueria Diana","both","Fiesta House LLC","367 Metropolitan Ave.","10326",,"Skipped Inspection","No Seating","2020-07-15T11:50:04.000","DOT","11211","40.714096","-73.955779","1","34","519","3062351","3023460025","North Side-South Side"
"Brooklyn","Good Life BK llc.","both","Good Life BK llc.","706 washington Avenue","10327",,"Skipped Inspection","No Seating","2020-07-15T11:53:05.000","DOT","11238","40.676891","-73.963605","8","35","205","3028565","3011530038","Prospect Heights"
"Bronx","George's Family Restaurant","both","George's SCC, INC","3000 Buhre  Avenue","10328",,"Skipped Inspection","No Seating","2020-07-15T11:54:58.000","DOT","10461","40.847047","-73.832139","10","13","26602","2046121","2041700028","Pelham Bay-Country Club-City Island"
"Brooklyn","The Bergen","sidewalk","The Bergen","1299 Bergen Street","10329",,"Cease and Desist",,"2020-07-15T11:58:12.000","DOT","11213","40.675685","-73.942199","8","36","313","3340958","3012150050","Crown Heights North"
"Manhattan","BARKING DOG","both","EASTSIDE BARKING DOG INC","1678  3RD AVE","1033",,"Non-Compliant",,"2020-07-04T14:25:38.000","DOT","10028","40.783989","-73.950226","8","5","15801","1048432","1015230033","Upper East Side-Carnegie Hill"
"Brooklyn","Barcade","both","BARCADE LLC","388 Union Ave","10330",,"Under Review",,"2020-07-15T12:00:43.000","DOT","11211","40.712025","-73.951279","1","34","513","3069123","3027730005","North Side-South Side"
"Manhattan","Bellini","both","HHC 33 Peck Slip Holdings, LLC","33 Peck Slip","10331",,"Compliant",,"2020-07-15T12:05:50.000","DOT","10038","40.707871","-74.001623","1","1","1501","1082019","1001070038","Battery Park City-Lower Manhattan"
"Manhattan","Indian Road Cafe","both","Hudson Fulton Corp","600 West 218th Street","10332",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T12:06:41.000","DOT","10034","40.872899","-73.918181","12","10","307","1065082","1022500058","Marble Hill-Inwood"
"Manhattan","SUSHI ANN","both","SUSHI EM LLC","38 East 51 Street","10333",,"Skipped Inspection","No Seating","2020-07-15T12:07:27.000","DOT","10022","40.758281","-73.974668","5","4","102","1035464","1012860035","Midtown-Midtown South"
"Manhattan","Angelina Bakery","both","Angelina 578 8 Corp","575 Eighth Avenue","10334",,"Compliant",,"2020-07-15T12:09:12.000","DOT","10018","40.754952","-73.991467","4","3","115","1013644","1007620033","Clinton"
"Brooklyn","Heaven or Las Vegas","both","Chris & Claire LLC","4  Irving Ave","10335",,"Non-Compliant",,"2020-07-15T12:10:04.000","DOT","11237","40.705578","-73.925932","4","34","427","3072137","3031660031","Bushwick North"
"Queens","El Nuevo Salinas Restaurant","both","El Nuevo Salinas Bar and Restaurant","10202 Northern Blvd.","10336",,"Compliant",,"2020-07-15T12:12:49.000","DOT","11415","40.757543","-73.866421","3","21","379","4042582","4017170001","North Corona"
"Manhattan","Museum of Ice Crearm","both","1AND8 INC","96 Crosby","10337",,"Skipped Inspection","No Seating","2020-07-15T12:13:14.000","DOT","10012","40.723437","-73.997341","2","1","43","1007566","1004970015","SoHo-TriBeCa-Civic Center-Little Italy"
"Bronx","Queen of Tacos corporation","both","Queen of Tacos corporation","9  East Mosholu Pkwy North","10338",,"Under Review",,"2020-07-15T12:13:38.000","DOT","10467","40.880083","-73.883597","7","11","419","2099048","2033260122","Norwood"
"Bronx","Los Girasoles Restaurant","both","Los Girasoles Restaurant Corp","2613 Webster Ave","10339",,"Skipped Inspection","No Seating","2020-07-15T12:13:56.000","DOT","10458","40.862929","-73.889690","7","15","397","2016336","2032760005","Belmont"
"Manhattan","Italian Village Pizza & Restaurant","both","JGL Restaurant Corp","1494  1st Ave","1034",,"Non-Compliant",,"2020-07-04T14:25:50.000","DOT","10075","40.771559","-73.953246","8","5","132","1046006","1014720047","Lenox Hill-Roosevelt Island"
"Brooklyn","Lobster Joint","roadway","1073 Manhattan ave llc","1073 Manhattan Avenue","10340",,"Compliant",,"2020-07-15T12:14:47.000","DOT","11222","40.735401","-73.955123","1","33","563","3063824","3024950047","Greenpoint"
"Manhattan","Blue Miaz","both","Zaros 606 Corp.","606 8th ave","10341",,"Skipped Inspection","No Seating","2020-07-15T12:16:52.000","DOT","10018","40.755564","-73.990998","5","3","113","1014494","1007890004","Midtown-Midtown South"
"Manhattan","Amici Ristorante","both","Cekaj Corp","165 Mulberry Street","10342",,"Non-Compliant",,"2020-07-15T12:17:48.000","DOT","10013","40.719836","-73.997110","2","1","41","1006968","1004710020","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","Ivy Bar and Grill","both","TM 568 Corp","944 8th Avenue","10343",,"Skipped Inspection","No Seating","2020-07-15T12:20:51.000","DOT","10019","40.765892","-73.983466","5","3","137","1024887","1010270062","Midtown-Midtown South"
"Queens","Astori pizzeria","both","Fair Grocery Corp","32-04 30th ave","10344",,"Skipped Inspection","No Seating","2020-07-15T12:20:59.000","DOT","11102","40.766447","-73.920449","1","22","63","4008549","4006160034","Astoria"
"Manhattan","Hui Restaurant and Bar","both","The East River Delight Restaurant & Bar Inc","314 East 70th St","10345",,"Compliant",,"2020-07-15T12:21:42.000","DOT","10021","40.767164","-73.958556","8","5","126","1044829","1014440042","Lenox Hill-Roosevelt Island"
"Manhattan","La Bella vita","both","H  & M restaurants inc","163  Mulberry street","10346",,"Non-Compliant",,"2020-07-15T12:21:46.000","DOT","10013","40.719753","-73.997143","2","1","41","1006969","1004710021","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","Sevilla restaurant and bar","both","Seville restaurant and bar, inc","62 Charles st","10347",,"Cease and Desist",,"2020-07-15T12:22:01.000","DOT","10014","40.734915","-74.002973","2","3","73","1010824","1006110009","West Village"
"Queens","New York Bakery Cafe","both","DK BAKERS CORP","3206  30TH AVE","10348",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T12:22:21.000","DOT","11102","40.766444","-73.920434","1","22","63","4008550","4006160035","Astoria"
"Manhattan","Museum of Ice Cream","both","1AND8 INC","558  BROADWAY","10349",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T12:24:14.000","DOT","10012","40.723860","-73.998092","2","1","43","1007566","1004970015","SoHo-TriBeCa-Civic Center-Little Italy"
"Staten Island","Doe's Place","both","Doe's Place","154 Mansion Ave","1035",,"Non-Compliant",,"2020-07-04T14:25:58.000","DOT","10308","40.544308","-74.140907","3","51","15603","5066187","5052070039","Great Kills"
"Brooklyn","Great Fellas Corp","both","Great Fellas Corp","6423 11Th AVE","10350",,"Skipped Inspection","No Seating","2020-07-15T12:25:21.000","DOT","11219","40.629058","-74.005483","10","38","212","3141989","3057450001","Dyker Heights"
"Brooklyn","Jungle Cafe","both","Jungle Cafe LLC","131 Greenpoint Avenue","10351",,"Non-Compliant",,"2020-07-15T12:25:43.000","DOT","11222","40.730134","-73.955025","1","33","565","3064721","3025580054","Greenpoint"
"Brooklyn","Best Bites Restaurant & Bakery","both","Best Bites Restauranrt & Baker","4601 4601 Church Avenue","10352",,"Skipped Inspection","No Seating","2020-07-15T12:26:03.000","DOT","11203",,,,,,,,
"Queens","La roja de todos restaurant & bakery","both","La roja de todos restaurant & bakery Inc.","108-02 B northern blvd","10353",,"Cease and Desist",,"2020-07-15T12:26:26.000","DOT","11368","40.757819","-73.860908","3","21","381",,,"North Corona"
"Manhattan","Aroma trattoria","sidewalk","8th ave trattoria inc","932 8th ave","10354",,"Skipped Inspection","No Seating","2020-07-15T12:26:42.000","DOT","10019","40.765565","-73.983704","5","3","137","1024868","1010270002","Midtown-Midtown South"
"Manhattan","JR Sushi","both","JR Sushi 2 Inc","86A  West Broadway","10355",,"Compliant",,"2020-07-15T12:27:05.000","DOT","10007","40.715202","-74.009505","1","1","21","1082031","1001370001","SoHo-TriBeCa-Civic Center-Little Italy"
"Queens","Mochiron izakaya","both","Mochiron inc","3418 30th ave 1st floor","10356",,"Skipped Inspection","No Seating","2020-07-15T12:27:46.000","DOT","11103","40.765658","-73.918771","1","22","63","4009089","4006260047","Astoria"
"Manhattan","Cibo e Vino","both","Bukefal LLC","216 West 89th Street","10357",,"Non-Compliant",,"2020-07-15T12:27:47.000","DOT","10024","40.790005","-73.974562","7","6","175","1033301","1012360044","Upper West Side"
"Brooklyn","Olde  Brooklyn bagel shoppe","both","645 bagels Corp","645  Vanderbilt ave","10358",,"Compliant",,"2020-07-15T12:27:52.000","DOT","11238","40.677795","-73.968800","8","35","205","3255804","3011527502","Prospect Heights"
"Manhattan","Extra Virgin","both","Lets Eat LLC","259 West 4th Street","10359",,"Compliant",,"2020-07-15T12:28:35.000","DOT","10014","40.735294","-74.003258","2","3","73","1010860","1006127503","West Village"
"Bronx","M&G  Restaurant 11corp","both","M&G Restaurant 11 corp","2472 Arthur Avenue","10360",,"Compliant",,"2020-07-15T12:28:51.000","DOT","10458","40.857140","-73.886201","6","15","389","2012246","2030770041","Belmont"
"Brooklyn","VAMOS AL TEQUILA","both","ABRIL NY CORPORATION","162 FRANKLIN STREET","10361",,"Compliant",,"2020-07-15T12:29:38.000","DOT","11222","40.730760","-73.957727","1","33","565","3064539","3025500002","Greenpoint"
"Brooklyn","Silver Light Tavern","both","BRK BAR GROUP LLC","689  Lorimer Street","10362",,"Non-Compliant",,"2020-07-15T12:32:03.000","DOT","11211","40.717514","-73.949944","1","33","515","3068136","3027360025","North Side-South Side"
"Queens","CRAVE Astoria","both","VEM Group Corp","28-55 36th street","10363",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T12:32:33.000","DOT","11103","40.766310","-73.916330","1","22","6502","4009273","4006300048","Astoria"
"Manhattan","Chai Thai Kitchen","sidewalk","Ibao Corporation","930 8th Av.","10364",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T12:32:50.000","DOT","10019","40.765510","-73.983744","5","3","137","1024867","1010270001","Midtown-Midtown South"
"Manhattan","HOMEMADE BY MIRIAM","both","ZEHUZE TRIBECA CORP","88 WEST BROADWAY","10365",,"Compliant",,"2020-07-15T12:33:26.000","DOT","10007","40.715241","-74.009473","1","1","21","1082032","1001370001","SoHo-TriBeCa-Civic Center-Little Italy"
"Brooklyn","Il Posto","both","BennetGCOs Best LTD","7409 Avenue U","10366",,"Skipped Inspection","No Seating","2020-07-15T12:34:06.000","DOT","11234","40.621328","-73.905154","18","46","69602","3237484","3084150006","Georgetown-Marine Park-Bergen Beach-Mill Basin"
"Brooklyn","Cafe on ralph","both","Cafe on ralph Avenue LC","86 Ralph Ave","10367",,"Non-Compliant",,"2020-07-15T12:34:58.000","DOT","11221","40.687186","-73.923576","3","41","385","3045343","3016480049","Stuyvesant Heights"
"Brooklyn","BROOKLYN JAZZ & SPORTS CLUB LLC","both","BROOKLYN JAZZ & SPORTS CLUB LLC","3523  CHURCH AVE","10368",,"Skipped Inspection","No Seating","2020-07-15T12:35:30.000","DOT","11203","40.651088","-73.944473","17","40","816","3108723","3048720032","East Flatbush-Farragut"
"Manhattan","Deux  Amis","roadway","Thafath inc","356 E 51 51st Str","10369",,"Skipped Inspection","No Seating","2020-07-15T12:36:40.000","DOT","10022",,,,,,,,
"Brooklyn","NapoleonGCOs Southern Cuisine and Bakery","both","The cooks corner soul food kitchen inc","1180 Bedford Avenue","1037",,"Compliant",,"2020-07-04T14:26:26.000","DCAS","11216","40.683791","-73.954007","3","36","229","3057215","3019900030","Clinton Hill"
"Brooklyn","The Exley","both","Mister Blue LLC","1 Jackson Street","10370",,"Non-Compliant",,"2020-07-15T12:37:34.000","DOT","11211","40.715983","-73.951813","1","33","515","3379885","3027410001","North Side-South Side"
"Manhattan","Little Park","both","Tribeca Kitchen LLC","85  W Broadway","10371",,"Skipped Inspection","No Seating","2020-07-15T12:38:00.000","DOT","10007","40.715205","-74.009476","1","1","21","1088224","1001367505","SoHo-TriBeCa-Civic Center-Little Italy"
"Brooklyn","425 Graham Restaurant Inc","both","425 Graham Restaurant inc","425 Graham Ave","10372",,"Non-Compliant",,"2020-07-15T12:38:07.000","DOT","11211","40.717739","-73.944922","1","34","497","3068195","3027390024","East Williamsburg"
"Brooklyn","Union Pizza Works","both","Carlo Martello llc","423 Troutman st","10373",,"Under Review",,"2020-07-15T12:38:25.000","DOT","11237","40.707153","-73.922291","4","34","447","3413931","3031770030","Bushwick North"
"Manhattan","Estancia 460","both","Tecton Cafe Inc","460 Greenwich Street","10374",,"Skipped Inspection","No Seating","2020-07-15T12:39:12.000","DOT","10013","40.723736","-74.009492","1","1","39","1002925","1002240029","SoHo-TriBeCa-Civic Center-Little Italy"
"Bronx","Tino's delicatessen","sidewalk","609edibles inc.","2410 Arthur Avenue","10375",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T12:39:19.000","DOT","10458","40.855821","-73.887327","6","15","389","2012240","2030770006","Belmont"
"Brooklyn","Mama Fox","both","Grand Jete LLC","327 Stuyvesant Ave","10376",,"Skipped Inspection","No Seating","2020-07-15T12:40:41.000","DOT","11233","40.683209","-73.932097","3","36","295","3046474","3016660001","Stuyvesant Heights"
"Queens","T-SWIRL ASTORIA, INC","both","T-SWIRL ASTORIA, INC","36-16  30TH AVE","10377",,"Skipped Inspection","No Seating","2020-07-15T12:41:26.000","DOT","11103","40.764913","-73.917184","1","22","63","4010054","4006510147","Astoria"
"Manhattan","PATSY'S PIZZERIA","both","1279 1ST AVE LLC","1279  1ST AVE","10378",,"Compliant",,"2020-07-15T12:43:03.000","DOT","10065","40.765781","-73.957488","8","5","118","1044761","1014430030","Lenox Hill-Roosevelt Island"
"Manhattan","Lekka Burger","both","Lekka Burger LLC","81  81 Warren Street","10379",,"Skipped Inspection","No Seating","2020-07-15T12:43:19.000","DOT","10007",,,,,,,,
