"date","project_id","title","borough","level_of_review","agency","certificate_number","public_private","action","project_type"
"2021-06-21T00:00:00.000","22354","Installation of a storefront system and louvers, 430 East 29th Street (East Tower), East River Science Park (Alexandria Center for Life Science), Manhattan","Manhattan","Preliminary and Final","EDC","27824","Private","Calendared for Consent","Building systems & Modifications"
"2021-06-21T00:00:00.000","22353","Installation of louvers, Building 303 (formerly Building 399), Sands Street between Navy Street, Third Street, and Chauncey Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","Preliminary and Final","BNYDC","27804","Private","Calendared for Consent","Building systems & Modifications"
"2021-06-21T00:00:00.000","22352","Construction of an animal care center, 2050 Bartow Avenue at Co-Op City Boulevard, Bronx","Bronx","Preliminary","DDC/DOHMH","27826","Public and Private","Calendared for Public Hearing","Architecture"
"2021-06-21T00:00:00.000","22351","Construction of rooftop terraces and planted areas at a residential building (Building 3) as part of the rehabilitation of the Bedford Union Armory, 1555 Bedford Avenue, Brooklyn","Brooklyn","Preliminary","EDC","27822","Private","Calendared for Consent","Landscape architecture"
"2021-06-21T00:00:00.000","22350","Installation of prototypical pipe bollards, Livonia Avenue between Rockaway Avenue and Watkins Street, Brooklyn","Brooklyn","Preliminary and Final","DOT","27815","Public","Calendared for Consent","Street furniture"
"2021-06-21T00:00:00.000","22349","Rehabilitation of a roof, Fashion Institute of Technology, David Dubinsky Student Center, 340 Eighth Avenue, Manhattan","Manhattan","Preliminary and Final","DOE","27812","Public and Private","Calendared for Consent","Building systems & Modifications"
"2021-06-21T00:00:00.000","22348","Rehabilitation of a façade, 26th Police Precinct, 520 West 126th Street, Manhattan","Manhattan","Preliminary and Final","DDC","27808","Public","Calendared for Consent","Building systems & Modifications"
"2021-06-21T00:00:00.000","22347","Installation of rooftop mechanical equipment, Queensboro Hill Library, 60-05 Main Street, Flushing, Queens","Queens","Preliminary and Final","DDC","27807","Public","Calendared for Consent","Building systems & Modifications"
"2021-06-21T00:00:00.000","22346","Redesign of wayfinding and commemorative signage (Heritage Trails), Lower Manhattan, Manhattan","Manhattan","Preliminary","DOT","27827","Public","Calendared for Public Hearing","Signage"
"2021-06-21T00:00:00.000","22345","Reconstruction of an open space, Court Square Park, Court Square West, Jackson Avenue, and Court Square East, Long Island City, Queens","Queens","Final","DPR","27821","Public","Calendared for Consent","Landscape architecture"
"2021-06-21T00:00:00.000","22344","Installation of a gooseneck vent, 9701 Shore Front Parkway at Beach 78th Street, Arverne, Queens","Queens","Preliminary and Final","DPR","27819","Public","Calendared for Consent","Building systems & Modifications"
"2021-06-21T00:00:00.000","22280","Reconstruction of a plaza, 300 Cadman Plaza West (One Pierrepont Plaza), Brooklyn","Brooklyn","Preliminary","EDC","27823","Public","Calendared for Consent","Landscape architecture"
"2021-06-21T00:00:00.000","22341","Reconstruction of the 5th Avenue Bridge over the Long Island Rail Road at 64th Street and 65th Street, Brooklyn","Brooklyn","Preliminary and Final","DOT","27816","Public","Calendared for Consent","Bridge"
"2021-06-21T00:00:00.000","22340","Installation of signage, P.S. 205 (The Clarion School), 6701 20th Avenue, Brooklyn","Brooklyn","Preliminary and Final","DOE","27811","Public","Calendared for Consent","Signage"
"2021-06-21T00:00:00.000","22339","Installation of signage, P.S. 173 (The Fresh Meadow School), 174-10 67th Avenue, Fresh Meadows, Queens","Queens","Preliminary and Final","DOE","27810","Public","Calendared for Consent","Signage"
"2021-06-21T00:00:00.000","22338","Rehabilitation of a façade, Gravesend Branch Library, 303 Avenue X, Brooklyn","Brooklyn","Preliminary and Final","DDC","27809","Public","Calendared for Consent","Building systems & Modifications"
"2021-06-21T00:00:00.000","22337","Removal and temporary storage of the Theodore Roosevelt Monument (1940) by James Earle Fraser, from the American Museum of Natural History, Central Park West and West 81st Street, Manhattan","Manhattan","Preliminary","DPR","27828","Public","Calendared for Public Hearing","Artwork"
"2021-06-21T00:00:00.000","22336","Reconstruction of an entrance and adjacent site work, Brook Park, 141st Street, Brooke Avenue, and 140th Street, Bronx","Bronx","Preliminary and Final","DPR","27820","Public","Calendared for Consent","Landscape architecture"
"2021-06-21T00:00:00.000","22282","Installation of Resonances by Christopher Myers, Brownsville Library, 61 Glenmore Avenue, Brooklyn","Brooklyn","Conceptual","DCLA%/DDC","27806","Public","Calendared for Consent","Artwork"
"2021-06-21T00:00:00.000","22335","Reconstruction of Horace Harding Playground, adjacent to P.S. 206, 98th Street, 62nd Drive, and 97th Place, Rego Park, Queens","Queens","Preliminary","DPR","27818","Public","Calendared for Consent","Landscape architecture"
"2021-06-21T00:00:00.000","22324","Reconstruction of a streetscape, including a distinctive sidewalk, MetroTech Center, Jay Street at Myrtle Avenue, and Myrtle Avenue between Duffield Street and Gold Street, Brooklyn","Brooklyn","Preliminary","DOT","27813","Public","Calendared for Consent","Landscape architecture"
"2021-06-21T00:00:00.000","22295","Reconstruction of a portion of Playground Sixty-Two LXII, adjacent to P.S. 220, 62nd Avenue, 108th Street, and 62nd Road, Rego Park, Queens","Queens","Preliminary","DPR","27817","Public","Calendared for Consent","Landscape architecture"
"2021-05-26T00:00:00.000","22301","Reconstruction of the Billy Lake Courts and an adult fitness area, Owl’s Head Park, Colonial Road between Wakeman Place and 67th Street, Brooklyn","Brooklyn","Preliminary","DPR","27796","Public","Calendared for Consent","Landscape architecture"
"2021-05-26T00:00:00.000","22323","Installation of prototypical pipe bollards, Jerome Avenue, River Avenue, and East 168th Street, Bronx","Bronx","Preliminary and Final","DDC/DOT","27771","Public","Calendared for Consent","Street furniture"
"2021-05-26T00:00:00.000","22322","Installation of prototypical pipe bollards, Jerome Avenue, Gerard Avenue, and East 169th Street, Bronx","Bronx","Preliminary and Final","DDC/DOT","27770","Public","Calendared for Consent","Street furniture"
"2021-05-26T00:00:00.000","22321","Installation of a louver at the south facade, Building 212, Flushing Avenue between Chauncey Avenue and Fourth Street, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","Preliminary and Final","BNYDC","27766","Private","Calendared for Consent","Building systems & Modifications"
"2021-05-26T00:00:00.000","22320","Installation of a rooftop generator, Engine Company 42, 1781 Monroe Avenue, Bronx","Bronx","Preliminary and Final","FDNY","27800","Public","Calendared for Consent","Building systems & Modifications"
"2021-05-26T00:00:00.000","22319","Installation of rooftop mechanical equipment, Decontamination Specialization Unit, 104-32 43rd Avenue, Corona, Queens","Queens","Preliminary and Final","FDNY","27801","Public","Calendared for Consent","Building systems & Modifications"
"2021-05-26T00:00:00.000","22318","Installation of a fuel tank access hatch, Engine Company 14, 14 East 18th Street, Manhattan","Manhattan","Preliminary and Final","DDC/FDNY","27774","Public","Calendared for Consent","Building systems & Modifications"
"2021-05-26T00:00:00.000","22317","Installation of a fuel tank access hatch, Engine Company 6, 49 Beekman Street, Manhattan","Manhattan","Preliminary and Final","DDC/FDNY","27776","Public","Calendared for Consent","Building systems & Modifications"
"2021-05-26T00:00:00.000","22316","Installation of a fuel tank access hatch, Engine Company 5, 340 East 14th Street, Manhattan","Manhattan","Preliminary and Final","DDC/FDNY","27775","Public","Calendared for Consent","Building systems & Modifications"
"2021-05-26T00:00:00.000","22314","Installation of signage, P.S. 100 (The Coney Island School), 2951 West 3rd Street, Brooklyn","Brooklyn","Preliminary and Final","DOE","27780","Public","Calendared for Consent","Signage"
"2021-05-26T00:00:00.000","22313","Installation of signage, P.S. 101 (The Verrazzano School), 8696 24th Avenue, Brooklyn","Brooklyn","Preliminary and Final","DOE","27781","Public","Calendared for Consent","Signage"
"2021-05-26T00:00:00.000","22312","Installation of signage, P.S. 184 (The Shuang Wen School), 327 Cherry Street, Manhattan","Manhattan","Preliminary and Final","DOE","27782","Public","Calendared for Consent","Signage"
"2021-05-26T00:00:00.000","22311","Installation of signage, P.S. 216 (Auturo Toscanini School), 350 Avenue X, Brooklyn","Brooklyn","Preliminary and Final","DOE","27784","Public","Calendared for Consent","Signage"
"2021-05-26T00:00:00.000","22310","Installation of signage, P.S. 212 (The Lady Deborah Moody), 87 Bay 49th Street, Brooklyn","Brooklyn","Preliminary and Final","DOE","27783","Public","Calendared for Consent","Signage"
"2021-05-26T00:00:00.000","22309","Construction of a floodwall and adjacent site work (South Shore Coastal Resiliency), Oakwood Beach Wastewater Resource Recovery Facility, Staten Island","Staten Island","Final","DPR/DEP","27799","Public","Calendared for Consent","Landscape architecture"
"2021-05-26T00:00:00.000","22308","Installation of rooftop photovoltaic panels, 1400 Williamsbridge Road, Bronx","Bronx","Preliminary and Final","DOT","27786","Public","Calendared for Consent","Building systems & Modifications"
"2021-05-26T00:00:00.000","22307","Installation of rooftop photovoltaic panels, 300 West 206th Street, Manhattan","Manhattan","Preliminary and Final","DOT","27787","Public","Calendared for Consent","Building systems & Modifications"
"2021-05-26T00:00:00.000","22306","Installation of mechanical equipment and louvers, Pump and Power Building, Coney Island Wastewater Resource Recovery Facility, 2502-2510 Knapp Street, Brooklyn","Brooklyn","Preliminary and Final","DEP","27777","Public","Calendared for Consent","Building systems & Modifications"
"2021-05-26T00:00:00.000","22305","Removal of a portion of a distinctive sidewalk, 188th Street between Horace Harding Expressway and 64th Avenue, Fresh Meadows, Queens","Queens","Preliminary and Final","DOT","27788","Public","Calendared for Consent","Distinctive sidewalks"
"2021-05-26T00:00:00.000","22304","Rehabilitation of gutters, cornice, and downspouts, Saratoga Branch Library, 8 Thomas S. Boyland Street, Brooklyn","Brooklyn","Preliminary and Final","DDC","27769","Public","Calendared for Consent","Building systems & Modifications"
"2021-05-26T00:00:00.000","22303","Construction of a temporary exhibit (Budgie Feeding Experience), Bronx Zoo, 2300 Southern Boulevard, Bronx","Bronx","Preliminary and Final","DCLA/WCS","27767","Public","Calendared for Consent","Building systems & Modifications"
"2021-05-26T00:00:00.000","22302","Construction of an adult fitness area, Classic Playground, Van Cortlandt Park, Van Cortlandt Park South between Orloff Avenue and Gouverneur Avenues, Bronx","Bronx","Preliminary","DPR","27790","Public","Calendared for Consent","Landscape architecture"
"2021-05-26T00:00:00.000","22298","Reconstruction of a plaza (Canal Street Triangle) as part of the Gateways to Chinatown program, Walker Street, Baxter Street, and Canal Street, Manhattan","Manhattan","Final","DOT","27789","Public","Calendared for Consent","Landscape architecture"
"2021-05-26T00:00:00.000","22294","Installation of manholes, Manhattan District 8 Garage, 4036 Ninth Avenue, Manhattan","Manhattan","Preliminary and Final","DDC/DSNY","27773","Public","Calendared for Consent","Building systems & Modifications"
"2021-05-26T00:00:00.000","22293","Installation of rooftop mechanical units, Midwood Library, 975 East 16th Street, Brooklyn","Brooklyn","Preliminary and Final","DDC","27768","Public","Calendared for Consent","Building systems & Modifications"
"2021-05-26T00:00:00.000","22292","Installation of a sealcoat soccer field, P.S. 57, 140 Palma Drive, Staten Island","Staten Island","Preliminary and Final","DOE","27778","Public","Calendared for Consent","Landscape architecture"
"2021-05-26T00:00:00.000","22291","Installation of a sealcoat soccer field, Louis C. Moser Playground, 77th Street and 25th Avenue, Woodside, Queens","Queens","Preliminary and Final","DPR","27779","Public","Calendared for Consent","Landscape architecture"
"2021-05-26T00:00:00.000","22290","Installation of manholes and an overfill alarm, DPR Overlook Headquarters, 80-30 Park Lane, Forest Park, Kew Gardens, Queens","Queens","Preliminary and Final","DDC/DPR","27772","Public","Calendared for Consent","Building systems & Modifications"
"2021-05-26T00:00:00.000","22289","Installation of sports lighting and a scoreboard, 130th Street and 25th Avenue, College Point Ballfields, College Point, Queens","Queens","Preliminary","DPR","27792","Public","Calendared for Consent","Landscape architecture"
"2021-05-26T00:00:00.000","22288","Reconstruction of Woodside Memorial Plaza, Woodside Avenue and Roosevelt Avenue, Woodside, Queens","Queens","Preliminary","DPR","27798","Public","Calendared for Consent","Landscape architecture"
"2021-05-26T00:00:00.000","22287","Reconstruction of Hoover Playground, Hoover-Manton Playgrounds, Manton Street, Main Street, and Queens Boulevard, Briarwood, Queens","Queens","Preliminary","DPR","27794","Public","Calendared for Consent","Landscape architecture"
