"trackerid","fmsid","title","summary","currentphase","designpercentcomplete","procurementpercentcomplete","constructionpercentcomplete","designstart","designprojectedcompletion","designadjustedcompletion","designactualcompletion","procurementstart","procurementprojectedcompletion","procurementadjustedcompletion","procurementactualcompletion","constructionstart","constructionprojectedcom","constructionadjustedcompletion","constructionactualcompletion","totalfunding","projectliaison","lastupdated","fundingsource","name","parkid","latitude","longitude","borough"
"7029","846 P-5CPIBN6","Arrochar Playground and Grandview Playground Comfort Station Reconstruction","This project will reconstruct the comfort stations at Arrochar Playground and Grandview Playground.","completed","100.0","100.0","100.0","2015-02-01T00:00:00.000","2016-01-01T00:00:00.000",,"2016-08-01T00:00:00.000","2016-08-01T00:00:00.000","2017-05-01T00:00:00.000",,"2017-04-01T00:00:00.000","2017-07-01T00:00:00.000","2018-10-01T00:00:00.000","2019-01-01T00:00:00.000","2019-02-01T00:00:00.000","$3,786,000","Joseph Homsey","2022-08-17T00:00:00.000","Mayoral","Sand La., Major Ave. and Mcfarland Ave.","R062","40.59773","-74.071136","Staten Island"
"7029","846 P-5CPIBN6","Arrochar Playground and Grandview Playground Comfort Station Reconstruction","This project will reconstruct the comfort stations at Arrochar Playground and Grandview Playground.","completed","100.0","100.0","100.0","2015-02-01T00:00:00.000","2016-01-01T00:00:00.000",,"2016-08-01T00:00:00.000","2016-08-01T00:00:00.000","2017-05-01T00:00:00.000",,"2017-04-01T00:00:00.000","2017-07-01T00:00:00.000","2018-10-01T00:00:00.000","2019-01-01T00:00:00.000","2019-02-01T00:00:00.000","$3,786,000","Joseph Homsey","2022-08-17T00:00:00.000","Mayoral","Grandview Ave., at Continental Pl.","R068","40.630547","-74.165045","Staten Island"
"6340","846 P-500ARPG","Arrochar Playground Reconstruction","This project will reconstruct the playground and multi-use area at Arrochar Playground adjacent to PS 39.","completed","100.0","100.0","100.0","2015-01-01T00:00:00.000","2016-01-01T00:00:00.000",,"2015-12-01T00:00:00.000","2015-12-01T00:00:00.000","2016-09-01T00:00:00.000",,"2016-07-01T00:00:00.000","2016-08-01T00:00:00.000","2017-11-01T00:00:00.000","2017-12-01T00:00:00.000","2018-03-01T00:00:00.000","$3,101,000","Joseph Homsey","2022-08-17T00:00:00.000","Borough PresidentCity CouncilMayoral","Sand Lane between Major Avenue and MacFarland Avenue","R062","40.59774333","-74.07093389","Staten Island"
"1122111","846 P-3PL16A1","Dekovats Playground Safety Surfacing Reconstruction","This project will reconstruct the safety surfacing at Dekovats Playground.","completed","100.0","100.0","100.0","2018-02-01T00:00:00.000","2018-12-01T00:00:00.000",,"2018-11-01T00:00:00.000","2018-06-01T00:00:00.000","2018-11-01T00:00:00.000",,"2018-11-01T00:00:00.000","2018-12-01T00:00:00.000","2019-02-01T00:00:00.000",,"2018-12-01T00:00:00.000","$763,000","Steve Simon","2022-08-17T00:00:00.000","Mayoral",,"M286","40.778493","-73.943971","Manhattan"
"8845","846 P-213ALAE","Asser Levy Park Adult Fitness Area Construction","This project will construct adult fitness equipment in Asser Levy Park.","construction","100.0","100.0","45.0","2017-11-01T00:00:00.000","2018-11-01T00:00:00.000","2020-08-01T00:00:00.000","2020-08-01T00:00:00.000","2020-08-01T00:00:00.000","2021-05-01T00:00:00.000","2022-05-01T00:00:00.000","2022-05-01T00:00:00.000","2022-05-01T00:00:00.000","2023-05-01T00:00:00.000",,,"$880,000","Davey Ives","2022-08-17T00:00:00.000","City CouncilMayoral","Surf Avenue and West 5th Street","B080","40.574875","-73.971751","Brooklyn"
"7017","846 P-213ASRL","Asser Levy Park Flagpole Installation","This project will construct a new flagpole and install a bluestone path in Asser Levy Park.","completed","100.0","100.0","100.0","2014-08-01T00:00:00.000","2014-10-01T00:00:00.000",,"2014-12-01T00:00:00.000","2014-12-01T00:00:00.000","2015-09-01T00:00:00.000",,"2015-03-01T00:00:00.000","2015-04-01T00:00:00.000","2015-09-01T00:00:00.000",,"2015-09-01T00:00:00.000","$68,000","Davey Ives","2022-08-17T00:00:00.000","City CouncilMayoral","West 5th Street and Surf Avenue","B080","40.575246","-73.971722","Brooklyn"
"10253","846 P-2BARRYP","Berry Playground Reconstruction","This project will reconstruct Berry Playground.","design","5.0","0.0","0.0","2022-06-01T00:00:00.000",,,,,,,,,,,,"Between $3 million and $5 million","Davey Ives","2022-08-17T00:00:00.000","Mayoral","South 3 Street, Berry Street and Bedford Avenue","B154","40.712715","-73.963572","Brooklyn"
"7231","846 P-213ALVY","Asser Levy Park Playground & Path Reconstruction","This project will reconstruct the playground and adjacent paths in Asser Levy Park.","completed","100.0","100.0","100.0","2015-09-01T00:00:00.000","2016-09-01T00:00:00.000","2017-02-01T00:00:00.000","2017-02-01T00:00:00.000","2017-02-01T00:00:00.000","2017-10-01T00:00:00.000",,"2017-09-01T00:00:00.000","2017-10-01T00:00:00.000","2018-10-01T00:00:00.000","2018-12-01T00:00:00.000","2018-12-01T00:00:00.000","$3,938,000","Davey Ives","2022-08-17T00:00:00.000","City CouncilMayoral","West 5th Street between Surf Avenue and Sea Breeze Avenue","B080","40.575395","-73.972289","Brooklyn"
"1332111","846 P-306ASEQ","Asser Levy Recreation Center Fitness Room Reconstruction","This project will reconstruct the fitness room at Asser Levy Recreation Center.","construction","100.0","100.0","0.0","2022-01-01T00:00:00.000","2022-09-01T00:00:00.000",,"2022-01-01T00:00:00.000","2022-01-01T00:00:00.000","2022-06-01T00:00:00.000",,"2022-06-01T00:00:00.000",,,,,"$689,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","City Council",,"M164","40.736678","-73.975608","Manhattan"
"5961","846 P-306ALNP","Asser Levy Playground Expansion","This project will expand Asser Levy Playground into the roadbed of Asser Levy Place and construct a new artificial turf field and exercise track, new adult fitness equipment, benches, tables, drinking fountains, park lighting and trees.","completed","100.0","100.0","100.0","2012-04-01T00:00:00.000","2013-02-01T00:00:00.000",,"2013-05-01T00:00:00.000","2013-05-01T00:00:00.000","2014-02-01T00:00:00.000",,"2013-09-01T00:00:00.000","2013-10-01T00:00:00.000","2014-10-01T00:00:00.000","2014-10-01T00:00:00.000","2014-10-01T00:00:00.000","$1,293,000","Steve Simon","2022-08-17T00:00:00.000","City Council, Private","Asser Levy Place between East 23rd Street and East 25th Street","M164","40.73634556","-73.97549056","Manhattan"
"6134","846 P-3ALBOIL","Asser Levy Recreation Center Boiler and Pool Dehumidifier Reconstruction","This project will reconstruct the boiler and pool dehumidification system at Asser Levy Recreation Center.","completed","100.0","100.0","100.0","2012-10-01T00:00:00.000","2013-08-01T00:00:00.000",,"2013-12-01T00:00:00.000","2013-12-01T00:00:00.000","2014-08-01T00:00:00.000","2015-02-01T00:00:00.000","2015-01-01T00:00:00.000","2015-02-01T00:00:00.000","2016-02-01T00:00:00.000","2017-05-01T00:00:00.000","2017-05-01T00:00:00.000","$1,384,000","Steve Simon","2022-08-17T00:00:00.000","FederalMayoral","Asser Levy Place between East 23rd Street and East 25th Street","M164","40.735834","-73.975408","Manhattan"
"9384","846 SANDY6-08","Asser Levy Recreation Center HVAC System Reconstruction (Hurricane Sandy)","This project will reconstruct the HVAC system at Asser Levy Recreation Center.","design","80.0","0.0","0.0","2019-09-01T00:00:00.000","2021-03-01T00:00:00.000","2022-06-01T00:00:00.000",,,,,,,,,,"Greater than $10 million","Steve Simon","2022-08-17T00:00:00.000","Borough PresidentCity CouncilFederalMayoral","Asser Levy Place between East 23rd Street and East 25th Street","M164","40.736136","-73.975669","Manhattan"
"7199","846 P-4CPIAHP","Astoria Health Playground Reconstruction","This project will reconstruct Astoria Health Playground.","completed","100.0","100.0","100.0","2016-04-01T00:00:00.000","2017-04-01T00:00:00.000",,"2017-05-01T00:00:00.000","2017-05-01T00:00:00.000","2018-01-01T00:00:00.000","2018-04-01T00:00:00.000","2018-03-01T00:00:00.000","2018-03-01T00:00:00.000","2019-03-01T00:00:00.000",,"2019-03-01T00:00:00.000","$2,049,000","Mike Dockett","2022-08-17T00:00:00.000","Mayoral","14th Street between 31st Avenue and 31st Drive","Q123","40.767971","-73.932669","Queens"
"7022","846 P-4CPIBN5","Astoria Heights and Bowne Playground Comfort Station Reconstruction","This project will reconstruct the comfort stations at Astoria Heights Playground and Bowne Playground.","completed","100.0","100.0","100.0","2014-11-01T00:00:00.000","2016-01-01T00:00:00.000",,"2016-02-01T00:00:00.000","2016-02-01T00:00:00.000","2016-10-01T00:00:00.000","2017-02-01T00:00:00.000","2016-12-01T00:00:00.000","2017-02-01T00:00:00.000","2018-06-01T00:00:00.000",,"2018-07-01T00:00:00.000","$4,470,000","Mike Dockett","2022-08-17T00:00:00.000","Mayoral","30 Road between 45 Street and 46 Street","Q014","40.761013","-73.911575","Queens"
"7022","846 P-4CPIBN5","Astoria Heights and Bowne Playground Comfort Station Reconstruction","This project will reconstruct the comfort stations at Astoria Heights Playground and Bowne Playground.","completed","100.0","100.0","100.0","2014-11-01T00:00:00.000","2016-01-01T00:00:00.000",,"2016-02-01T00:00:00.000","2016-02-01T00:00:00.000","2016-10-01T00:00:00.000","2017-02-01T00:00:00.000","2016-12-01T00:00:00.000","2017-02-01T00:00:00.000","2018-06-01T00:00:00.000",,"2018-07-01T00:00:00.000","$4,470,000","Mike Dockett","2022-08-17T00:00:00.000","Mayoral","Union St. bet. Barclay Ave. and Sanford Ave.","Q308","40.758102","-73.824444","Queens"
"7018","846 P-4CPIAST","Astoria Heights-JHS10 Playground Reconstruction","This project will reconstruct Astoria Heights Playground.","completed","100.0","100.0","100.0","2014-11-01T00:00:00.000","2015-11-01T00:00:00.000","2016-02-01T00:00:00.000","2016-02-01T00:00:00.000","2016-02-01T00:00:00.000","2016-10-01T00:00:00.000",,"2016-09-01T00:00:00.000","2016-11-01T00:00:00.000","2018-05-01T00:00:00.000",,"2018-05-01T00:00:00.000","$5,040,000","Mike Dockett","2022-08-17T00:00:00.000","Borough PresidentCity CouncilMayoral","30th Road between 45th and 46th Streets","Q014","40.76042083","-73.9117425","Queens"
"1254111","846 P-6COMF18","Astoria Park Field House Restrooms Reconstruction","This project will reconstruct the public restrooms in the field house at Astoria Park.","completed","100.0","100.0","100.0","2019-11-01T00:00:00.000","2020-08-01T00:00:00.000",,"2020-03-01T00:00:00.000","2020-03-01T00:00:00.000","2020-08-01T00:00:00.000",,"2021-02-01T00:00:00.000","2021-03-01T00:00:00.000","2021-12-01T00:00:00.000",,"2021-12-01T00:00:00.000","$970,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral",,"Q004","40.780222","-73.921375","Queens"
"1320111","846 P-4ASTRRF","Astoria Park Field House Roof Reconstruction","This project will reconstruct the roof of the field house in Astoria Park.","completed","100.0","100.0","100.0","2021-04-01T00:00:00.000","2022-04-01T00:00:00.000",,"2021-08-01T00:00:00.000","2021-04-01T00:00:00.000","2021-09-01T00:00:00.000",,"2021-06-01T00:00:00.000","2021-07-01T00:00:00.000","2022-01-01T00:00:00.000",,"2021-11-01T00:00:00.000","$500,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral",,"Q004","40.779937","-73.920742","Queens"
"9322","846 P-401APFS","Astoria Pool Filtration System Reconstruction","This project will reconstruct the filtration system at Astoria Pool.","procurement","100.0","60.0","0.0","2019-09-01T00:00:00.000","2021-03-01T00:00:00.000","2021-06-01T00:00:00.000","2021-06-01T00:00:00.000","2021-06-01T00:00:00.000","2022-03-01T00:00:00.000","2022-10-01T00:00:00.000",,,,,,"Greater than $10 million","Mike Dockett","2022-08-17T00:00:00.000","Mayoral","19th Street at 23rd Drive","Q004","40.778581","-73.922739","Queens"
"5960","846 P-401APPS","Astoria Park Diving Pool Plaza Construction","This project will demolish the diving pool at the Astoria Park Bathhouse and construct a plaza in its place.","completed","100.0","100.0","100.0","2012-12-01T00:00:00.000","2013-10-01T00:00:00.000","2016-11-01T00:00:00.000","2016-12-01T00:00:00.000","2016-12-01T00:00:00.000","2017-09-01T00:00:00.000","2017-12-01T00:00:00.000","2017-11-01T00:00:00.000","2017-11-01T00:00:00.000","2019-11-01T00:00:00.000",,"2019-11-01T00:00:00.000","$5,149,000","Mike Dockett","2022-08-17T00:00:00.000","City CouncilMayoral","24-02 19th Street, between 23rd Street and 23rd Drive","Q004","40.778387","-73.92323","Queens"
"3574","846 P-4QERIVE","Queens East River and North Shore Greenway Construction","This project will construct portions of the Queens East River and North Shore Greenway in Queensbridge Park, Rainey Park, Hallets Cove Playground, Astoria Park and Ralph Demarco Park.","completed","100.0","100.0","100.0","2007-04-01T00:00:00.000","2008-10-01T00:00:00.000","2010-01-01T00:00:00.000","2010-01-01T00:00:00.000","2010-01-01T00:00:00.000","2010-10-01T00:00:00.000",,"2011-07-01T00:00:00.000","2011-10-01T00:00:00.000","2012-09-01T00:00:00.000","2013-09-01T00:00:00.000","2013-09-01T00:00:00.000","$2,886,000","Mike Dockett","2022-08-17T00:00:00.000","City Council, Federal","Astoria Park South, 21 Street, Hoyt Avenue, Ditmars Boulevard, East River","Q004","40.779369","-73.923354","Queens"
"3574","846 P-4QERIVE","Queens East River and North Shore Greenway Construction","This project will construct portions of the Queens East River and North Shore Greenway in Queensbridge Park, Rainey Park, Hallets Cove Playground, Astoria Park and Ralph Demarco Park.","completed","100.0","100.0","100.0","2007-04-01T00:00:00.000","2008-10-01T00:00:00.000","2010-01-01T00:00:00.000","2010-01-01T00:00:00.000","2010-01-01T00:00:00.000","2010-10-01T00:00:00.000",,"2011-07-01T00:00:00.000","2011-10-01T00:00:00.000","2012-09-01T00:00:00.000","2013-09-01T00:00:00.000","2013-09-01T00:00:00.000","$2,886,000","Mike Dockett","2022-08-17T00:00:00.000","City Council, Federal","Main Avenue, Vernon Boulevard, Hallets Cove, East River, 1st Street","Q226","40.771608","-73.93474","Queens"
"3574","846 P-4QERIVE","Queens East River and North Shore Greenway Construction","This project will construct portions of the Queens East River and North Shore Greenway in Queensbridge Park, Rainey Park, Hallets Cove Playground, Astoria Park and Ralph Demarco Park.","completed","100.0","100.0","100.0","2007-04-01T00:00:00.000","2008-10-01T00:00:00.000","2010-01-01T00:00:00.000","2010-01-01T00:00:00.000","2010-01-01T00:00:00.000","2010-10-01T00:00:00.000",,"2011-07-01T00:00:00.000","2011-10-01T00:00:00.000","2012-09-01T00:00:00.000","2013-09-01T00:00:00.000","2013-09-01T00:00:00.000","$2,886,000","Mike Dockett","2022-08-17T00:00:00.000","City Council, Federal","21st Street, Bridge Plaza, Vernon Boulevard, East River","Q104","40.755795","-73.948186","Queens"
"1480111","846 P-2BTSYEL","Betsy Head Electrical System Reconstruction","This project will reconstruct the electrical system at Betsy Head Pool","construction","100.0","100.0","0.0","2022-05-01T00:00:00.000","2023-02-01T00:00:00.000",,"2022-05-01T00:00:00.000","2022-05-01T00:00:00.000","2022-10-01T00:00:00.000",,"2022-06-01T00:00:00.000",,,,,"$190,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral",,"B008","40.66326","-73.91265","Brooklyn"
"3574","846 P-4QERIVE","Queens East River and North Shore Greenway Construction","This project will construct portions of the Queens East River and North Shore Greenway in Queensbridge Park, Rainey Park, Hallets Cove Playground, Astoria Park and Ralph Demarco Park.","completed","100.0","100.0","100.0","2007-04-01T00:00:00.000","2008-10-01T00:00:00.000","2010-01-01T00:00:00.000","2010-01-01T00:00:00.000","2010-01-01T00:00:00.000","2010-10-01T00:00:00.000",,"2011-07-01T00:00:00.000","2011-10-01T00:00:00.000","2012-09-01T00:00:00.000","2013-09-01T00:00:00.000","2013-09-01T00:00:00.000","$2,886,000","Mike Dockett","2022-08-17T00:00:00.000","City Council, Federal","Vernon Boulevard, 33 Road, 34 Avenue, East River","Q048","40.766761","-73.941052","Queens"
"3574","846 P-4QERIVE","Queens East River and North Shore Greenway Construction","This project will construct portions of the Queens East River and North Shore Greenway in Queensbridge Park, Rainey Park, Hallets Cove Playground, Astoria Park and Ralph Demarco Park.","completed","100.0","100.0","100.0","2007-04-01T00:00:00.000","2008-10-01T00:00:00.000","2010-01-01T00:00:00.000","2010-01-01T00:00:00.000","2010-01-01T00:00:00.000","2010-10-01T00:00:00.000",,"2011-07-01T00:00:00.000","2011-10-01T00:00:00.000","2012-09-01T00:00:00.000","2013-09-01T00:00:00.000","2013-09-01T00:00:00.000","$2,886,000","Mike Dockett","2022-08-17T00:00:00.000","City Council, Federal","Shore Boulevard between Ditmars Boulevard and 20th Avenue","Q004A","40.784596","-73.917301","Queens"
"6311",,"Citywide Oil to Gas-Fired Burner Conversion","This project contract will convert oil-fired burners and boilers to natural gas-fired systems at various parks facilities citywide.","proposed","0.0","0.0","0.0",,,,,,,,,,,,,"Between $3 million and $5 million","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Astoria Park South, 21 Street, Hoyt Avenue, Ditmars Boulevard, East River","Q004","40.775931825532","-73.925176841459","QueensBronxManhattan"
"6311",,"Citywide Oil to Gas-Fired Burner Conversion","This project contract will convert oil-fired burners and boilers to natural gas-fired systems at various parks facilities citywide.","proposed","0.0","0.0","0.0",,,,,,,,,,,,,"Between $3 million and $5 million","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","33 to 35 Avenues, Little Neck Bay","Q012","40.772055066157","-73.769372981923","QueensBronxManhattan"
"6311",,"Citywide Oil to Gas-Fired Burner Conversion","This project contract will convert oil-fired burners and boilers to natural gas-fired systems at various parks facilities citywide.","proposed","0.0","0.0","0.0",,,,,,,,,,,,,"Between $3 million and $5 million","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Goulden Avenue, West 205 Street, Paul Avenue, Bedford Park Boulevard","X136","40.875289350482","-73.892709226627","QueensBronxManhattan"
"6311",,"Citywide Oil to Gas-Fired Burner Conversion","This project contract will convert oil-fired burners and boilers to natural gas-fired systems at various parks facilities citywide.","proposed","0.0","0.0","0.0",,,,,,,,,,,,,"Between $3 million and $5 million","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Underhill, Oak, Rose, Booth Memorial Avenues, Kissena Boulevard, Fresh Meadow Lane","Q024","40.749149372766","-73.803828084454","QueensBronxManhattan"
"6311",,"Citywide Oil to Gas-Fired Burner Conversion","This project contract will convert oil-fired burners and boilers to natural gas-fired systems at various parks facilities citywide.","proposed","0.0","0.0","0.0",,,,,,,,,,,,,"Between $3 million and $5 million","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Vernon Boulevard, 33 Road, 34 Avenue, East River","Q048","40.765340416326","-73.941043393573","QueensBronxManhattan"
