"meeting_date","project_id","title","borough","lead_agency","secondary_agency","public_private","project_type","construction_type","result","review_cycles","previous_year_submission"
"2021-07-19T00:00:00.000","22370","Installation of Reflections by Oasa DuVerney, Eastern Parkway Library, 1044 Eastern Parkway, Brooklyn","Brooklyn","DCLA%","DDC","Public","Artwork","Installation of specific elements","Commented",,
"2021-07-19T00:00:00.000","22373","Rehabilitation of the façade, Building 3, 7th Floor, South Street between 7th Avenue and 8th Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Public","Building systems & Modifications","Rehabilitation","Approved","1",
"2021-07-19T00:00:00.000","22366","Rehabilitation of an office building (East 34th Street Heliport Metroport), 499 East 34th Street at the East River, Manhattan","Manhattan","EDC",,"Private","Architecture","Rehabilitation","Commented",,
"2021-07-19T00:00:00.000","22104","Rehabilitation of the Arverne East Nature Preserve, Rockaway Beach between Beach 44th Street and Beach 56th Place, Arverne, Queens","Queens","DPR","DOT","Public and Private","Landscape Architecture","Rehabilitation","Commented",,
"2021-07-19T00:00:00.000","22365","Reconstruction of the Prospect Park Tennis Center, Prospect Park Parade Ground, Parkside Avenue between Coney Island Avenue and Parade Place, Brooklyn","Brooklyn","DPR",,"Public and Private","Architecture","Reconstruction","Approved","1",
"2021-07-19T00:00:00.000","21102","Installation of Life Could be a Dream by Jeffrey Gibson, 40th Police Precinct, 549 East 149th Street, Bronx","Bronx","DCLA%","DDC","Public","Artwork","Installation of specific elements","Approved","2",
"2021-07-19T00:00:00.000","22363","Rehabilitation of the Corona Health Center, 34-33 Junction Boulevard, Jackson Heights, Queens","Queens","DDC","DOHMH","Public","Architecture","Rehabilitation","Approved","1",
"2021-07-19T00:00:00.000","18548","Reconstruction of Tide Gate Bridge over Flushing Creek and reconstruction of a control house, Meridian Road, Avenue of Commerce, Avenue of Progress, and Avenue of Enterprise, Flushing Meadows Corona Park, Corona, Queens","Queens","DDC","DPR/DOT","Public","Bridge","Reconstruction","Approved w/ conditions","2",
"2021-07-19T00:00:00.000","22384","Reconstruction of the basketball court, Sol Bloom Playground, adjacent to P.S 84 (The Lillian Weber School of the Arts), Columbus Avenue between West 91st Street and West 92nd Street, Manhattan","Manhattan","DPR",,"Public","Landscape Architecture","Reconstruction","Approved w/ conditions","1",
"2021-07-19T00:00:00.000","21935","Reconstruction of the bulkhead, southern terminus of Vernon Boulevard between 54th Avenue and Newtown Creek, Long Island City, Queens","Queens","EDC",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-07-19T00:00:00.000","22394","Reconstruction of steps and a handrail, Coignet Building, 360 3rd Avenue, Brooklyn","Brooklyn","DOT",,"Public","Building systems & Modifications","Reconstruction","Commented",,
"2021-07-19T00:00:00.000","22399","Reconstruction of streetscape, including green infrastructure swales and tree pits, Edgemere Avenue (Shore Front Parkway) between Beach 32nd to Beach 38th, Arverne East, Far Rockaway, Queens","Queens","DOT","HPD","Public","Landscape Architecture","Reconstruction","Commented",,
"2021-07-19T00:00:00.000","18624","Reconstruction of the esplanade Harlem River Greenway as part of the Manhattan Waterfront Greenway, Harlem River Drive between East 125th Street and East 132nd Street, Manhattan","Manhattan","EDC","DPR/DOT","Public","Landscape Architecture","Reconstruction","Commented",,
"2021-07-19T00:00:00.000","22389","Construction of dunes, ramps, and accessible pathways, Rockaway Beach between Beach 9th Street and Beach 149th Street, Rockaway Park, Queens","Queens","DPR",,"Public","Landscape Architecture","Construction","Commented",,
"2021-07-19T00:00:00.000","19553","Reconstruction of Hugh J. Grant Circle and Virginia Park, White Plains Road, Westchester Avenue, and the Cross Bronx Expressway, Bronx","Bronx","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-07-19T00:00:00.000","17035","Construction of Admiral's Row Plaza, including the construction of two retail buildings and a mixed-use building, the rehabilitation of Building B and the Timber Shed, and adjacent site work, Brooklyn Navy Yard Industrial Park, Navy Street, Flushing Avenue, Brooklyn (Building B and Site)","Brooklyn","BNYDC",,"Public and Private","Architecture","Construction","Commented",,
"2021-07-19T00:00:00.000","20734","Reconstruction of Kossuth Playground, Mosholu Parkway North, Jerome Avenue, and Van Cortlandt Avenue, Bronx","Bronx","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-07-19T00:00:00.000","21943","Construction of a plaza, Osborn Street south of Belmont Avenue, Brooklyn","Brooklyn","DDC","DOT","Public","Landscape Architecture","Construction","Approved","3",
"2021-07-19T00:00:00.000","22381","Construction of an air intake totem, Penn Station, 392 Seventh Avenue and 4 Penn Plaza at West 33rd Street between Seventh Avenue and Eighth Avenue, Manhattan","Manhattan","DOT",,"Public","Building systems & Modifications","Construction","Commented",,
"2021-07-19T00:00:00.000","22069","Reconstruction of Playground 278, adjacent to P.S. 278, Marine Park, Stuart Street, Fillmore Avenue, and Madison Place, Brooklyn","Brooklyn","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-07-19T00:00:00.000","22388","Reconstruction of Goble Playground, Macombs Road, Goble Place, and Inwood Avenue, Bronx","Bronx","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-07-19T00:00:00.000","22364","Construction of EMS Station 17, 1257 Morris Avenue, Bronx","Bronx","DDC","FDNY","Public","Architecture","Construction","Approved","1",
"2021-07-19T00:00:00.000","22187","Construction of a mixed-use development, including a hotel tower and residential tower, 495 11th Avenue, 11th Avenue between 39th Street and 40th Street, Manhattan","Manhattan","EDC",,"Public and Private","Architecture","Construction","Commented",,
"2021-07-19T00:00:00.000","22382","Reconstruction of Dyckman Rest, Highbridge Park, Nagle Avenue, Dyckman Street, and Fort George Hill, Manhattan","Manhattan","DPR",,"Public","Landscape Architecture","Reconstruction","Approved w/ conditions","1",
"2021-07-19T00:00:00.000","22385","Reconstruction of the playground, Captain Mario Fajardo Park, Kissena Boulevard and Booth Memorial Avenue, Flushing, Queens","Queens","DPR",,"Public","Landscape Architecture","Reconstruction","Approved w/ conditions","1",
"2021-07-19T00:00:00.000","22351","Construction of rooftop terraces and planted areas at a residential building (Building 3) as part of the rehabilitation of the Bedford Union Armory, 1555 Bedford Avenue, Brooklyn","Brooklyn","EDC",,"Private","Landscape Architecture","Construction","Commented",,
"2021-07-19T00:00:00.000","NULL","Reconstruction of fuel tank access hatches, Bronx Water Maintenance, 930 Zerega Avenue, Bronx","Bronx","DDC","DEP","Public","Building systems & Modifications","Reconstruction","Commented",,
"2021-07-19T00:00:00.000","22383","Reconstruction of Russell Pedersen Playground 83rd Street, Colonial Road, and 85th Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape Architecture","Reconstruction","Approved w/ conditions","1",
"2021-07-19T00:00:00.000","22171","Construction of an electrical addition, Primary Sludge Pumping Station, Tallman Wastewater Resource Recovery Facility, 127-01 Powell’s Cove Boulevard, Queens","Queens","DEP",,"Public","Architecture","Construction","Approved","2",
"2021-07-19T00:00:00.000","22392","Reconstruction of the 79th Street Boat Basin, Riverside Park and the Hudson River between 80th Street and 73rd Street, Manhattan","Manhattan","EDC","DPR","Public and Private","Landscape Architecture","Reconstruction","Commented",,
"2021-07-19T00:00:00.000","20456","Reconstruction of a streetscape and construction of three plazas, including installation of a prototypical automatic public toilet (APT), Mott Avenue from Beach Channel Drive to Smith Place, Central Avenue from Foam Place to Mott Avenue, Beach 20th Street from Mott Avenue to Cornaga Avenue, and Beach 21st Street from Mott Avenue to Cornaga Avenue, Far Rockaway, Queens","Queens","DDC","DOT/DPR","Public","Landscape Architecture","Reconstruction","Commented",,
"2021-07-19T00:00:00.000","22367","Construction of a boathouse, and adjacent site work, Sherman Creek Park, 3725 Tenth Avenue, Harlem River Drive, Academy Street, and Sherman Creek, Manhattan","Manhattan","DPR",,"Public and Private","Architecture","Construction","Commented",,
"2021-07-19T00:00:00.000","22393","Reconstruction of a streetscape, including an expanded median, Delancey Street from Bowery Street to Clinton Street, Manhattan","Manhattan","DDC","DOT","Public","Landscape Architecture","Reconstruction","Approved w/ conditions","1",
"2021-07-19T00:00:00.000","22226","Construction of a parking garage and community facility as part of the Borough-Based Jails Program, Union Turnpike between 126th Street and 132nd Street, Kew Gardens, Queens","Queens","DDC","DOT","Public","Architecture","Construction","Approved w/ conditions","4",
"2021-07-19T00:00:00.000","22410","Reconstruction of an asphalt plant, Harper Street Yard, 30-01 Harper Street, Corona Queens","Queens","DDC","DOT","Public","Architecture","Reconstruction","Commented",,
"2021-07-19T00:00:00.000","19150","Construction of a broadcasting facility, United States Tennis Association's Billie Jean King National Tennis Center, Flushing Meadows Corona Park, Corona, Queens","Queens","DPR",,"Public and Private","Architecture","Construction","Commented",,
"2021-07-19T00:00:00.000","21162","Reconstruction of a pumping station, Riverdale Park, West 235th Street and Palisades Avenue, Bronx","Bronx","DEP","DPR","Public","Architecture","Reconstruction","Commented",,
"2021-07-19T00:00:00.000","22281","Reconstruction of a pier, installation of a barge, gangway, and gate, and adjacent site work to accommodate citywide ferry service, Kaiser Park, between Bayview Avenue, West 29th Street, and Coney Island Creek, Brooklyn","Brooklyn","EDC","DPR","Public and Private","Landscape Architecture","Reconstruction","Commented",,
"2021-07-19T00:00:00.000","20785","Reconstruction of the roof and installation of mechanical equipment, guardrails, and window sills, Throgs Neck Branch Library, 3025 Cross Bronx Expressway Extension, Bronx","Bronx","DDC",,"Public","Architecture","Reconstruction","Commented",,
"2021-07-19T00:00:00.000","22387","Reconstruction of a plaza, 300 Cadman Plaza West (One Pierrepont Plaza), Brooklyn","Brooklyn","EDC",,"Public","Landscape Architecture","Reconstruction","Approved","1",
"2021-07-19T00:00:00.000","22378","Rehabilitation of a façade and construction of a fueling station, Bronx District 12 Garage, 1635 East 233rd Street, Bronx","Bronx","DSNY",,"Public","Building systems & Modifications","Rehabilitation","Approved","1",
"2021-07-19T00:00:00.000","22372","Reconstruction of Berth 9 between Dry Docks 5 and 6, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Public","Building systems & Modifications","Reconstruction","Approved","1",
"2021-07-19T00:00:00.000","22395","Construction of a fence and planted areas, Palace Hall, 770 McDonald Avenue, between Ditmas Avenue and Avenue F, Brooklyn","Brooklyn","DOT",,"Public","Landscape Architecture","Construction","Commented",,
"2021-07-19T00:00:00.000","22390","Reconstruction of a portion of Detective Keith L. Williams Park (formerly Liberty Park), Liberty Avenue, 173rd Street, and 172nd Street, Jamaica, Queens","Queens","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-07-19T00:00:00.000","22194","Installation of signage (One Claire Shulman Way), Queens Borough Hall, 120-55 Queens Boulevard, Kew Gardens, Queens","Queens","DCAS",,"Public","Signage","Installation of specific elements","Commented",,
"2021-07-19T00:00:00.000","22266","Construction of two soundstage buildings, a parking structure and lot, and rehabilitation of two industrial buildings (Steiner Studios Sequel) and adjacent site work, Made in NY-South Campus, Bush Terminal, between 43rd Street, 1st Avenue, and 51st Street, Broo","Brooklyn","EDC",,"Public and Private","Architecture","Construction","Commented",,
"2021-07-19T00:00:00.000","22343","Installation of signage on light poles (The Bronx Walk of Fame), Grand Concourse from East 138th Street to East 167th Street, Bronx","Bronx","DOT",,"Public","Signage","Installation of specific elements","Commented",,
"2021-07-19T00:00:00.000","20972","Construction of three overlook areas and restoration of a wetland, Hylan Boulevard Bluebelt between Seaver Avenue and Stobe Avenue, New Creek watershed, Staten Island","Staten Island","DDC","DEP/DOT","Public","Landscape Architecture","Construction","Commented",,
"2021-07-19T00:00:00.000","22342","Design of commemorative markers (Harlem Heritage Markers), Hudson River, 125th Street to 162nd Street, and the Bronx River, Manhattan","Manhattan","DOT",,"Public and Private","Signage","Master plan/Prototype","Commented",,
"2021-07-19T00:00:00.000","21037","Construction of the 116th Police Precinct, North Conduit Avenue and 244th Street, Rosedale, Queens","Queens","DDC","NYPD","Public","Architecture","Construction","Commented",,
