"job_number","job_type","c_o_issue_date","bin_number","borough","house_number","street_name","block","lot","postcode","pr_dwelling_unit","ex_dwelling_unit","application_status_raw","filing_status_raw","item_number","issue_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"220530352","A1","2019-03-29T00:00:00.000","2087583","Bronx","3901","GREYSTONE AVENUE","05781","00992","10463",,,"Issued","New","003","Temporary","40.889459","-73.904497","8","11","335","2087583","2057810992","North Riverdale-Fieldston-Riverdale","(40.889459, -73.904497)"
"520132963","NB","2019-03-29T00:00:00.000","5170988","Staten Island","7","NAVY PIER COURT","00487","00020","10304","467",,"Issued","New","013","Temporary","40.628891","-74.074448","1","49","21","5000000","5004877501","Stapleton-Rosebank","(40.628891, -74.074448)"
"320190360","NB","2019-03-29T00:00:00.000","3395130","Brooklyn","1226","37TH STREET","05295","00004","11218","4",,"Issued","New","001","Temporary","40.642622","-73.986596","12","39","226","3000000","3052950107","Borough Park","(40.642622, -73.986596)"
"122012570","A1","2019-03-29T00:00:00.000","1044388","Manhattan","300","EAST 64TH STREET","01438","00049","10065","103","103","Issued","New","020","Temporary","40.763578","-73.961713","8","5","110","1044388","1014387502","Lenox Hill-Roosevelt Island","(40.763578, -73.961713)"
"520266293","NB","2019-03-29T00:00:00.000","5166716","Staten Island","76","TENAFLY PLACE","06249","00050","10312","2",,"Issued","New","001","Final",,,,,,,,,
"121185519","NB","2019-03-29T00:00:00.000","1090249","Manhattan","500","EAST 14TH STREET","00407","00008","10009","106",,"Issued","New","008","Temporary","40.730366","-73.980184","3","2","34","1005234","1004070008","East Village","(40.730366, -73.980184)"
"420035303","A1","2019-03-29T00:00:00.000","4144594","Queens","147-03","77 AVENUE","06686","00063","11367","1","1","Issued","New","001","Final","40.722048","-73.816706","8","24","77904","4144594","4066860063","Kew Gardens Hills","(40.722048, -73.816706)"
"110184069","A1","2019-03-29T00:00:00.000","1015832","Manhattan","34","WEST 32 ST","00833","00063","10001",,,"Issued","New","008","Temporary","40.747826","-73.987101","5","4","76","1015832","1008330063","Midtown-Midtown South","(40.747826, -73.987101)"
"321355430","A1","2019-03-29T00:00:00.000","3051360","Brooklyn","141","MADISON STREET","01817","00095","11216","4","8","Issued","New","003","Temporary","40.684433","-73.953138","3","36","245","3051360","3018170095","Bedford","(40.684433, -73.953138)"
"520208793","NB","2019-03-29T00:00:00.000","5164581","Staten Island","15B","RICHMOND TERRACE","00002","00015","10301",,,"Issued","New","001","Temporary","40.643012","-74.075750","1","49","3","5000000","5000020015","West New Brighton-New Brighton-St. George","(40.643012, -74.07575)"
"123186480","A1","2019-03-29T00:00:00.000","1075669","Manhattan","134","DUANE ST","00146","00021","10013","16","16","Issued","New","003","Temporary","40.716182","-74.007518","1","1","33","1075669","1001460021","SoHo-TriBeCa-Civic Center-Little Italy","(40.716182, -74.007518)"
"122614331","A1","2019-03-29T00:00:00.000","1008110","Manhattan","31","CHARLTON STREET","00519","00060","10014","1","1","Issued","New","003","Final","40.727074","-74.004578","2","3","37","1008110","1005190060","SoHo-TriBeCa-Civic Center-Little Italy","(40.727074, -74.004578)"
"320622279","A1","2019-03-29T00:00:00.000","3229491","Brooklyn","9029","FLATLANDS AVENUE","08179","00001","11236",,,"Issued","New","001","Temporary","40.640794","-73.905119","18","46","964","3229491","3081790001","Canarsie","(40.640794, -73.905119)"
"121659400","NB","2019-03-29T00:00:00.000","1090717","Manhattan","445","WEST 35 STREET","733","8","10001","118",,"Issued","New","003","Temporary","40.754927","-73.997867","4","3","111","1000000","1007330008","Hudson Yards-Chelsea-Flatiron-Union Square","(40.754927, -73.997867)"
"421608282","A1","2019-03-29T00:00:00.000","4170549","Queens","246-31","VAN ZANDT AVENUE","08208","00031","11362","1","1","Issued","New","001","Final","40.762199","-73.737919","11","19","150701","4170549","4082080031","Douglas Manor-Douglaston-Little Neck","(40.762199, -73.737919)"
"421202941","NB","2019-03-29T00:00:00.000","4303820","Queens","105-20","ROCKAWAY BEACH BOULEVARD","16178","00080","11694",,,"Issued","New","001","Temporary","40.582886","-73.826531","14","32","938","4303820","4161780080","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","(40.582886, -73.826531)"
"320190351","NB","2019-03-29T00:00:00.000","3395129","Brooklyn","1220","37TH STREET","05295","00004","11218","4",,"Issued","New","001","Temporary","40.642679","-73.986689","12","39","226","3000000","3052950106","Borough Park","(40.642679, -73.986689)"
"220610159","A1","2019-03-29T00:00:00.000","2080633","Bronx","418","SWINTON AVENUE","05579","00052","10465","2","1","Issued","New","001","Final","40.819662","-73.821817","10","13","144","2080633","2055790052","Schuylerville-Throgs Neck-Edgewater Park","(40.819662, -73.821817)"
"121193136","NB","2019-03-29T00:00:00.000","1090386","Manhattan","281","5TH AVE","00859","00085","10016","129",,"Issued","New","003","Temporary","40.745822","-73.986452","5","4","74","1016947","1008590085","Midtown-Midtown South","(40.745822, -73.986452)"
"321388173","NB","2019-03-29T00:00:00.000","3426126","Brooklyn","2807","SNYDER AVENUE","05108","00062","11226","8",,"Issued","New","001","Final","40.648854","-73.951112","17","40","824","3117348","3051080061","Erasmus","(40.648854, -73.951112)"
"320587771","A1","2019-03-29T00:00:00.000","3050140","Brooklyn","453","GREENE AVE.","01793","00080","11216","6","1","Issued","New","001","Final","40.688212","-73.952868","3","36","243","3050140","3017930080","Bedford","(40.688212, -73.952868)"
"201108675","NB","2019-03-29T00:00:00.000","2829634","Bronx","3092","HATTING PLACE","05524","00117","10465","2",,"Issued","New","002","Final","40.814247","-73.807085","10","13","118","2122211","2055240117","Schuylerville-Throgs Neck-Edgewater Park","(40.814247, -73.807085)"
"120161822","A1","2019-03-29T00:00:00.000","1010855","Manhattan","141","WEST 10TH STREET","00611","00070","10014","24","24","Issued","New","012","Final","40.734592","-74.000682","2","3","71","1010855","1006110070","West Village","(40.734592, -74.000682)"
"520208784","NB","2019-03-29T00:00:00.000","5164564","Staten Island","15","RICHMOND TERRACE","00002","00015","10301",,,"Issued","New","001","Temporary","40.643012","-74.075750","1","49","3","5000000","5000020015","West New Brighton-New Brighton-St. George","(40.643012, -74.07575)"
"122485159","A1","2019-03-29T00:00:00.000","1030531","Manhattan","266","WEST 73 STREET","01164","00058","10023","10","10","Issued","New","001","Final","40.780186","-73.983286","7","6","159","1030531","1011640058","Lincoln Square","(40.780186, -73.983286)"
"220419624","A1","2019-10-30T00:00:00.000","2002459","Bronx","558","GRAND CONCOURSE","02443","00400","10451",,,"Issued","New","003","Temporary","40.819071","-73.927063","4","17","61","2002459","2024430400","East Concourse-Concourse Village","
,  
(40.819071, -73.927063)"
"320710780","A1","2019-10-30T00:00:00.000","3118207","Brooklyn","707","CONEY ISLAND AVENUE","05141","00133","11218","5","6","Issued","New","002","Temporary","40.640313","-73.969070","14","40","1522","3118207","3051410133","Flatbush","
,  
(40.640313, -73.96907)"
"102491590","NB","2019-10-30T00:00:00.000","1087549","Manhattan","40","DELANCY STREET","00420","00040","10002","55",,"Issued","New","041","Temporary","40.719649","-73.991800","3","1","18","1087549","1004207501","Chinatown","
,  
(40.719649, -73.9918)"
"120513694","NB","2019-10-30T00:00:00.000","1023460","Manhattan","120","WEST 57TH STREET","01009","00044","10019","250",,"Issued","New","025","Temporary","40.764688","-73.978095","5","4","137","1023460","1010090044","Midtown-Midtown South","
,  
(40.764688, -73.978095)"
"320717015","A1","2019-10-30T00:00:00.000","3131512","Brooklyn","1877","59 STREET","05505","00046","11204","2","2","Issued","New","001","Final","40.621468","-73.984752","12","44","244","3131512","3055050046","Borough Park","
,  
(40.621468, -73.984752)"
"121329561","NB","2019-10-30T00:00:00.000","1090204","Manhattan","522","WEST 29TH STREET","00700","00047","10001","31",,"Issued","New","011","Temporary","40.751955","-74.002660","4","3","99","1012430","1007000047","Hudson Yards-Chelsea-Flatiron-Union Square","
,  
(40.751955, -74.00266)"
"220163837","A1","2019-10-30T00:00:00.000","2088325","Bronx","1","FORDHAM PLAZA","03033","00053","10458",,,"Issued","New","024","Temporary","40.860994","-73.890073","6","15","387","2088325","2030330053","Belmont","
,  
(40.860994, -73.890073)"
"104587877","A1","2019-10-30T00:00:00.000","1010899","Manhattan","15","CHARLES STREET","00612","07504","10014","122",,"Issued","New","005","Temporary","40.735209","-74.001086","2","3","71","1010899","1006127504","West Village","
,  
(40.735209, -74.001086)"
"421188761","NB","2019-10-30T00:00:00.000","4601802","Queens","121-10","149 AVENUE","11822","00037","11420",,,"Issued","New","001","Final","40.668348","-73.819384","10","32","84601","4256996","4118220037","South Ozone Park","
,  
(40.668348, -73.819384)"
"302069491","A1","2019-10-30T00:00:00.000","3002522","Brooklyn","26","SIDNEY PLACE","00263","00149","11201","1",,"Issued","New","001","Final","40.692136","-73.994620","2","33","7","3002522","3002630149","Brooklyn Heights-Cobble Hill","
,  
(40.692136, -73.99462)"
"320818406","A1","2019-10-30T00:00:00.000","3026115","Brooklyn","635","10TH STREET","01093","00073","11215","2","1","Issued","New","001","Final","40.664947","-73.979267","6","39","167","3026115","3010930073","Park Slope-Gowanus","
,  
(40.664947, -73.979267)"
"321189450","A1","2019-10-30T00:00:00.000","3121231","Brooklyn","7","IRVINGTON PLACE","05237","00085","11230","1","1","Issued","New","001","Final","40.633954","-73.962123","14","45","460","3121231","3052370085","Flatbush","
,  
(40.633954, -73.962123)"
"123173412","A1","2019-10-30T00:00:00.000","1023161","Manhattan","1301","AVENUE OF THE AMERICAS","01005","00029","10019",,,"Issued","New","005","Temporary","40.761244","-73.979457","5","4","131","1023161","1010050029","Midtown-Midtown South","
,  
(40.761244, -73.979457)"
"121186849","NB","2019-10-30T00:00:00.000","1015855","Manhattan","42","WEST 33RD STREET","00834","00069","10001","223",,"Issued","New","011","Temporary","40.748606","-73.987061","5","4","76","1015855","1008340069","Midtown-Midtown South","
,  
(40.748606, -73.987061)"
"520194904","NB","2019-10-30T00:00:00.000","5858678","Staten Island","120","PEMBERTON AVENUE","05450","00036","10308",,,"Issued","New","001","Final","40.562305","-74.156345","3","51","14608","5000000","5054500035","Great Kills","
,  
(40.562305, -74.156345)"
"104656784","A1","2019-10-30T00:00:00.000","1007524","Manhattan","54","PRINCE STREET","00495","00011","10012","92",,"Issued","New","018","Temporary","40.723541","-73.996147","2","1","43","1007524","1004950011","SoHo-TriBeCa-Civic Center-Little Italy","
,  
(40.723541, -73.996147)"
"421235185","NB","2019-10-30T00:00:00.000","4618651","Queens","132-48","41 AVE","05039","00026","11355","5",,"Issued","New","001","Final","40.756651","-73.832912","7","20","849","4114180","4050390026","Flushing","
,  
(40.756651, -73.832912)"
"320622714","NB","2019-10-30T00:00:00.000","3426198","Brooklyn","532","NEPTUNE AVENUE","07273","00111","11224","576",,"Issued","New","004","Temporary","40.579868","-73.973025","13","48","354","3196579","3072730001","West Brighton","
,  
(40.579868, -73.973025)"
"220616705","A1","2019-10-30T00:00:00.000","2120262","Bronx","858","WESTCHESTER AVENUE","02689","00009","10459","25","25","Issued","New","004","Temporary","40.819998","-73.900958","2","17","87","2120262","2026890009","Longwood","
,  
(40.819998, -73.900958)"
"420996355","NB","2019-10-30T00:00:00.000","4619351","Queens","36-27","31 STREET","00600","00016","11106","33",,"Issued","New","005","Temporary","40.756037","-73.930182","1","26","51","4007893","4006000016","Queensbridge-Ravenswood-Long Island City","
,  
(40.756037, -73.930182)"
"520281613","NB","2019-08-26T00:00:00.000","5167010","Staten Island","703","HUGUENOT AVENUE","06334","00004","10312","2",,"Issued","New","001","Final","40.537387","-74.194537","3","51","17009",,,"Arden Heights","
,  
(40.537387, -74.194537)"
"122478531","A1","2019-10-30T00:00:00.000","1044373","Manhattan","1143","1ST AVENUE","01437","00027","10065","16","18","Issued","New","010","Temporary","40.761824","-73.960361","8","5","110","1044373","1014370027","Lenox Hill-Roosevelt Island","
,  
(40.761824, -73.960361)"
"520297394","A1","2019-10-30T00:00:00.000","5061929","Staten Island","426","CORBIN AVENUE","04588","00034","10308","1","1","Issued","New","001","Final","40.565663","-74.151807","3","51","14605","5061929","5045880034","Great Kills","
,  
(40.565663, -74.151807)"
"321184936","NB","2019-10-30T00:00:00.000","3421663","Brooklyn","21","NOEL AVENUE","08856","01650","11229","1",,"Issued","New","001","Final","40.586858","-73.922377","15","46","628","3421663","3088561652","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","
,  
(40.586858, -73.922377)"
"320908032","A1","2019-10-30T00:00:00.000","3023754","Brooklyn","342","14 STREET","01043","00021","11215","8","8","Issued","New","003","Final","40.664547","-73.985474","6","39","149","3023754","3010430021","Park Slope-Gowanus","
,  
(40.664547, -73.985474)"
"121325921","NB","2019-10-30T00:00:00.000","1088871","Manhattan","11","EAST 31ST STREET","00861","00010","10016","250",,"Issued","New","015","Temporary","40.746206","-73.985142","5","4","74","1000000","1008610010","Midtown-Midtown South","
,  
(40.746206, -73.985142)"
"402043374","A1","2019-03-30T00:00:00.000","4437597","Queens","55-24","VAN HORN STREET","02879","00031","11373",,,"Issued","New","034","Temporary","40.733514","-73.877857","4","25","479","4437597","4028790031","Elmhurst-Maspeth","(40.733514, -73.877857)"
"421318737","A1","2019-03-30T00:00:00.000","4031198","Queens","59-21","41 AVENUE","01331","00004","11377","2","1","Issued","New","001","Final","40.744360","-73.905495","2","26","249","4031198","4013310004","Woodside","(40.74436, -73.905495)"
"421420732","A1","2019-03-30T00:00:00.000","4153530","Queens","69-74","181 ST","07133","00043","11365","1","1","Issued","New","001","Final","40.731904","-73.789459","8","24","1341","4153530","4071330043","Fresh Meadows-Utopia","(40.731904, -73.789459)"
"421616040","A1","2019-03-30T00:00:00.000","4032003","Queens","45-22","74TH STREET","01352","00098","11373",,,"Issued","New","002","Temporary","40.740526","-73.890254","4","25","485","4032003","4013520098","Elmhurst-Maspeth","(40.740526, -73.890254)"
"420662072","NB","2019-03-30T00:00:00.000","4464785","Queens","657","HIGHLAND PLACE","16350","00300","11697","1",,"Issued","New","004","Final","40.562550","-73.911500","14","32","91601","4464785","4163500300","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","(40.56255, -73.9115)"
"421339055","NB","2019-03-30T00:00:00.000","4618184","Queens","203-44","28TH AVE","05982","00059","11360","2",,"Issued","New","001","Final","40.773390","-73.787378","11","19","1085","4133194","4059820059","Bayside-Bayside Hills","(40.77339, -73.787378)"
"421357025","A1","2019-03-30T00:00:00.000","4074666","Queens","98-05","67TH AVENUE","03156","00133","11374","181","180","Issued","New","005","Temporary","40.724241","-73.855552","6","29","71306","4074666","4031560133","Forest Hills","(40.724241, -73.855552)"
"421592351","A1","2019-03-30T00:00:00.000","4107905","Queens","29-44","143 STREET","04773","00082","11354","1","1","Issued","New","001","Final","40.771006","-73.825641","7","20","1047","4107905","4047730082","Murray Hill","(40.771006, -73.825641)"
"420839631","A1","2019-03-30T00:00:00.000","4140437","Queens","146-21","58 ROAD","06414","00043","11355","2","1","Issued","New","001","Final","40.743764","-73.821912","7","20","837","4140437","4064140043","Queensboro Hill","(40.743764, -73.821912)"
