"building_id_espm","bbl10","facility_name","rating","bin_unique_building_identifier","address_1","address_2","city","postcode","county","total_floor_space_sq_ft","year_built","facility_type","last_modified_date","service_and_product_provider","metering_configuration","eligibility_for_energy_star","energy_star_application_status","year_s_labeled","approval_date_last_energy","current_rating_1_100","target_rating_1_100","energy_use_alerts","space_use_alerts","current_direct_ghg_emissions","current_indirect_ghg_emissions","current_total_ghg_emissions","emissions_factor_kg_co2e","current_energy_period_ending","current_water_period_ending","current_total_on_site","percent_of_electricity_from","total_avoided_ghg_emissions","total_on_site_electric","total_green_power_purchased","total_renewable_energy_sold","current_site_energy_intensity","current_total_site_energy","national_median_site_eui","target_site_energy_intensity","weather_normalized_site_eui","electricity_use_kbtu","electricity_use_kwh","natural_gas_use_kbtu","natural_gas_use_therms","district_steam_use_kbtu","fuel_oil_2_use_kbtu","fuel_oil_4_use_kbtu","fuel_oil_56_use_kbtu","diesel_2_use_kbtu","chilled_water_absorption","chilled_water_electric_driven","chilled_water_engine_driven","chilled_water_other_kbtu","district_hot_water_kbtu","temporary_data_flag","temporary_data_flag_1","temporary_data_flag_2","temporary_data_flag_natural","temporary_data_flag_district","temporary_data_flag_fuel","temporary_data_flag_fuel_1","temporary_data_flag_fuel_2","temporary_data_flag_diesel","temporary_data_flag_district_1","temporary_data_flag_district_2","difference_from_national","current_source_energy","current_total_source_energy","current_weather_normalized","national_median_source_eui","difference_from_national_1","bank_financial_institution","bank_financial_institution_1","bank_financial_institution_2","bank_financial_institution_3","bank_financial_institution_4","bank_financial_institution_5","hospital_gross_floor_area","hospital_laboratory_y_1_n","hospital_laundry_facility","hospital_maximum_number_of","hospital_number_of_buildings","full_time_equivalent_fte","number_of_staffed_beds","number_of_mri_machines","hotel_gross_floor_area_sq","hotel_floor_area_of_full","hotel_floor_area_of_gym","hotel_average_occupancy","hotel_number_of_rooms","hotel_room_density","hotel_onsite_laundry_short","hotel_quantity_of_laundry","hotel_percent_cooled","hotel_presence_of_cooking","hotel_workers_density","house_of_worship_gross_floor","house_of_worship_pc_density","house_of_worship_weekly","house_of_worship_presence","k_12_school_gross_floor_area","k_12_school_high_school_y","k_12_school_open_weekends","k_12_school_pc_density","k_12_school_percent_cooled","k_12_school_walk_in_refrig","k_12_school_presence_of","medical_office_gross_floor","medical_office_number_of","medical_office_percent_cooled","medical_office_weekly","multifamily_home_gross_floor","multifamily_home_dishwasher","multifamily_home_laundry","multifamily_home_laundry_1","multifamily_home_government","multifamily_home_number_of","multifamily_home_number_of_1","multifamily_home_percent","multifamily_home_percent_1","multifamily_home_total_number","multifamily_home_primary","multifamily_home_resident","office_gross_floor_area_sq","office_office_air_conditioned","office_pc_density","office_weekly_operating_hours","office_workers_density","other_space_type_name","other_gross_floor_area_sq","other_number_of_pcs","other_weekly_operating_hours","other_workers_on_main_shift","parking_enclosed_floor_area","parking_gross_floor_area","parking_non_enclosed_floor","parking_open_floor_area_w","parking_weekly_hours_of_access","residence_halls_dormitories","residence_halls_dormitories_1","residence_halls_dormitories_2","residence_halls_dormitories_3","residence_halls_dormitories_4","retail_gross_floor_area_sq","retail_cash_register_density","retail_exterior_entrance","retail_workers_density","retail_weekly_operating_hours","retail_walk_in_refrig_density","retail_percent_cooled","retail_pc_density","retail_open_closed_refrig","retail_number_of_walk_in","retail_number_of_open_or","senior_care_facility_average","senior_care_facility_gross","senior_care_facility_number","senior_care_facility_number_1","senior_care_facility_number_2","senior_care_facility_number_3","senior_care_facility_number_4","senior_care_facility_percent","senior_care_facility_total","senior_care_facility_total_1","senior_care_facility_workers","supermarkets_grocery_gross","supermarkets_grocery_number","supermarkets_grocery_number_1","supermarkets_grocery_number_2","supermarkets_grocery_percent","supermarkets_grocery_presence","supermarkets_grocery_walk","supermarkets_grocery_weekly","supermarkets_grocery_workers","swimming_pool_size","swimming_pool_indoor_outdoor","swimming_pool_months_in_use","warehouse_refrigerated_gross","warehouse_refrigerated_weekly","warehouse_refrigerated_workers","warehouse_unrefrigerated","warehouse_unrefrigerated_1","warehouse_unrefrigerated_2","warehouse_unrefrigerated_3","warehouse_unrefrigerated_4","warehouse_unrefrigerated_5","warehouse_unrefrigerated_6","current_data_center_source","current_site_pdu_input_energy","current_site_ups_output_energy","current_source_it_energy","national_average_pue","data_center_gross_floor_area","data_center_annual_it_energy","data_center_it_energy","indoor_water_use_kgal","indoor_water_use_per_sq_ft","outdoor_water_use_kgal","other_water_use_kgal","total_indoor_and_outdoor","water_use_alerts","release_date","borough","latitude","longitude","community_board","council_district","census_tract","nta"
"2702022","1001480015","LITTLE 40 WORTH ASSOC.",,"1001622","40 Worth Street",,"New York","10013","NEW YORK",,"1929","Office","2012-03-14T15:19:22.000","BAY CITY METERING","No Selection Made","Not Eligible: Current period ending over 120 days","No Status Available",,,"82",,,,,,,,"2011-11-30T00:00:00.000","2011-11-30T00:00:00.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Less than 1 year of data<br>","2012-04-23T14:45:28.000","MANHATTAN","40.717363","-74.006897","101","1","33","SoHo-TriBeCa-Civic Center-Little Italy"
"3226986","1001490030","RA COHEN -","0","1087951","57 Reade Street",,"New York","10007","NEW YORK","143864","2010","Multifamily Housing","2012-07-16T12:59:18.000","Aurora Energy Advisors LLC","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","0.45","0.99","1.45",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"0.1","19094.3",,"0","0.1","10594.26","3105","8500.00","85.0",,,,,,,,,,,"No",,,"No",,,,,,,,,"0.3","44284.3","0.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119369","84.00","4.00","168.00","0.00","20","84","0.00","20.00","134.00","Natural Gas","No specific resident population",,,,,,"Other","8096","0","91","0",,,,,,,,,,,"16399","0.30","1","1.00","65","0.00","100.00","0.20","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-07-18T09:21:03.000","MANHATTAN","40.714879","-74.006345","101","1","21","SoHo-TriBeCa-Civic Center-Little Italy"
"3226986","1001490031","RA COHEN -","0","1087951","57 Reade Street",,"New York","10007","NEW YORK","143864","2010","Multifamily Housing","2012-07-16T12:59:18.000","Aurora Energy Advisors LLC","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","0.45","0.99","1.45",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"0.1","19094.3",,"0","0.1","10594.26","3105","8500.00","85.0",,,,,,,,,,,"No",,,"No",,,,,,,,,"0.3","44284.3","0.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119369","84.00","4.00","168.00","0.00","20","84","0.00","20.00","134.00","Natural Gas","No specific resident population",,,,,,"Other","8096","0","91","0",,,,,,,,,,,"16399","0.30","1","1.00","65","0.00","100.00","0.20","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-07-18T09:21:03.000","MANHATTAN","40.714879","-74.006345","101","1","21","SoHo-TriBeCa-Civic Center-Little Italy"
"2739236","1001490033","277 Broadw","0","1001635","277 Broadway",,"New York","10007","NEW YORK","104017","1900","Office","2012-05-03T12:25:59.000","Bright Power","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>","""Other"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>","341.81","295.43","637.25",,"2011-12-31T00:00:00.000","2012-02-29T00:00:00.000",,,,,,,"74.9","7792943.4","68.0","0","74.9","3146667.19","922235.4",,,,,"4646276.22",,,,,,,,"No",,,,,,"No",,,,,"10.2","146.2","15202607.4","146.2","164.0","-10.9","3400","100.00","3.24","50","2.65","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62889","96.92","3.19","56","3.13","Other","37728","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1830.8","17.60",,,"1830.8",,"2012-07-31T11:11:05.000","MANHATTAN","40.714349","-74.006172","101","1","21","SoHo-TriBeCa-Civic Center-Little Italy"
"2640831","1001500031","299 Broadway LLC","91","1001648","299 Broadway",,"New York","10007","NEW YORK","270564","1904","Office","2012-04-10T14:29:19.000","BAY CITY METERING","No Selection Made","Eligible","No Status Available",,,"91","0",,,"550.70","836.36","1387.06",,"2011-12-31T00:00:00.000","2011-11-30T00:00:00.000",,,,,,,"58.6","15860650.2","111.7","0","57.1","8908110.8","2610817.9","1488.27","14.9",,,,"6951051.10",,,,,,,"No",,,"No",,,,"No",,,,"-47.5","135.9","36775209.9","130.9","258.9","-47.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"270564","100.00","2.07","50","2.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Less than 1 year of data<br>","2012-04-26T10:20:39.000","MANHATTAN","40.715046","-74.005591","101","1","33","SoHo-TriBeCa-Civic Center-Little Italy"
"3115615","1001507501","72 Reade S","0","1001640","72 Reade Street",,"New York","10007","NEW YORK","65000","1985","Multifamily Housing","2012-04-25T16:25:54.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Other"" space types must be <=10% of Total Floor Space.<br>""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","214.01","213.79","427.8",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"82.9","5388781.7",,"0","83.2","2277052.11","667365.8","731910.00","7319.1",,,"2379819.60",,,,,,,,"No",,,"No",,,"No",,,,,,"165.8","10775281.6","164.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56900",,,,"0.00",,,,,,,"No specific resident population",,,,,,"Other","8100","16","65","17",,,,,,,,,,,"0","0.00","1","0.00","65","0.00","100.00","0.00","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T08:58:53.000","MANHATTAN","40.715128","-74.006854","101","1","33","SoHo-TriBeCa-Civic Center-Little Italy"
"3114478","1001510001","Tribeca To","0","1001650","105 Duane Street",,"New York","10007","NEW YORK","420018","1990","Multifamily Housing","2012-04-25T16:32:51.000","Bright Power","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","45.13","3494.89","3540.03",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"102.1","42872934",,"0","105.5","11852968.05","3473906.2","848356.25","8483.6","30171609.68",,,,,,,,,,"No",,,"No","No",,,,,,,,"183.3","76984790","187.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"414018","440.00","22.00","3.00","0.00","53","440","100.00","20.00","523.00","District Steam","No specific resident population",,,,,,,,,,,"14400","14400","0","0","168",,,,,,"6000","0.17","1","0.33","60","0.00","40.00","0.17","0.17","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-07-31T11:11:05.000","MANHATTAN","40.71554","-74.006064","101","1","33","SoHo-TriBeCa-Civic Center-Little Italy"
"2739238","1001520025","325 Broadw","0","1079211","325 Broadway",,"New York","10007","NEW YORK","70500","1915","Other","2012-05-03T13:53:20.000","Bright Power","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>","""Other"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>","251.92","278.05","529.97",,"2011-12-31T00:00:00.000","2012-02-29T00:00:00.000",,,,,,,"109.2","7696867.5","70.0","0","109.2","2961477.78","867959.5","4735389.69","47353.9",,,,,,,,,,,"No",,,"No",,,,,,,,"56.0","210.6","14849288.8","210.6","127.0","65.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4401","10","100.00","65",,,,,,,,,,,,,"28775","89.16","3.10","56","3.32","Other","31959","5","5","6",,,,,,,,,,,"5365","0.37","1","2.80","67","0.00","92.67","1.49","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2845.6","40.36",,,"2845.6",,"2012-07-31T11:11:05.000","MANHATTAN","40.715999","-74.004787","101","1","33","SoHo-TriBeCa-Civic Center-Little Italy"
"2664521","1001531002","Abro - 280","40","1079215","280 Broadway",,"New York","10007","NEW YORK","90383","1846","Office","2012-03-25T13:23:14.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"40","0",,"Using default values for Space Use attributes.<br>",,"889.98","889.98",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"114.1","10313068.4","103.0","0","120.7","5071706.86","1486432.3",,,"5241361.50",,,,,,,,,,"No",,,,"No",,,,,,,"10.8","257.6","23281548.3","265.5","232.6","10.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64695","100.00","2.20","65","2.30",,,,,,"4757","4757","0","0","112",,,,,,"25688","0.30","1","1.00","65","0.00","100.00","0.20","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T08:06:30.000","MANHATTAN","40.714417","-74.006089","101","1","31","SoHo-TriBeCa-Civic Center-Little Italy"
"2671365","1001610001","(7158) - Chatham Towers","0","1077438","170/180 Park Row",,"New York","10038","NEW YORK","308862","1964","Multifamily Housing","2012-04-20T16:16:46.000","FS Energy","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","55.68","2101.41","2157.09",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"86.5","26722228.1",,"0","86.5","4975057.27","1458105.9","1046523.26","10465.2","20700647.61",,,,,,,,,,"No",,,"No","No",,,,,,,,"138.4","42760184.8","138.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000","14","80.00","35","304862","0.00","7.00","0.00","0.00","25","231","100.00","10.00","375.00","District Steam","No specific resident population","2000","100.00","7.00","40","5.00",,,,,,"22000","22000","0","0","168",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T17:59:33.000",,,,,,,
"3172071","1001620001","2 MOTT ST","99","1001682","2 MOTT ST ENT",,"New York","10013","NEW YORK","54429","1977","Office","2012-05-30T17:02:26.000","EN-POWER GROUP","No Selection Made","Not Eligible: Current period ending over 120 days","No Status Available",,,"99","0","Data > 120 days old<br>",,"68.38","183.97","252.34",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"53.1","2888877.7","160.9","0","52.9","1959443.36","574280",,,,"929434.39",,,,,,,,,"No",,,,,"No",,,,,,"-67.0","137.5","7483269.6","137.1","416.8","-67.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54429","100.00","45.93","84","36.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-06-18T09:07:39.000","MANHATTAN","40.713764","-73.998669","103","1","29","Chinatown"
"2730454","1001700001","95 Worth S","0","1085786","336 - 344 Broadway",,"New York","10013","NEW YORK","143500","1999","Multifamily Housing","2012-04-04T11:57:15.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","328.35","665.56","993.91",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"92.4","13260965.1",,"0","92.4","7088930.57","2077646.7","6172034.56","61720.3",,,,,,,,,,,"No",,,"No",,,,,,,,,"210","30139148.3","210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137820","148.00","14.00","16.00","0.00","16","148","100.00","10.00","177.00",,,,,,,,"Retail (Misc)","5680","18","60","13","24500","24500","0","0","112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-20T17:50:19.000","MANHATTAN","40.716336","-74.004477","101","1","31","SoHo-TriBeCa-Civic Center-Little Italy"
"2657933","1001700020","Pinnacle -","0","1086161;1812335","111 Worth Street",,"New York","10013","NEW YORK","248919","2003","Multifamily Housing","2012-04-03T03:22:35.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","1130.86","976.49","2107.36",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"127.2","31657508.4",,"0","130.2","10400685.79","3048266.6","21256822.58","212568.2",,,,,,,,,,,"No",,,"No",,,,,,,,,"229","56994183.8","231.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231894","0.00","0.00","30.00","0.00","20","331","0.00","4.00","352.00","Natural Gas","No specific resident population",,,,,,,,,,,"54918","54918","0","0","112",,,,,,"17025","0.30","1","1.00","65","0.00","100.00","0.20","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T08:06:30.000","MANHATTAN","40.715828","-74.003539","101","1","31","SoHo-TriBeCa-Civic Center-Little Italy"
"3115563","1001720001","366 Broadw","0","1001862","366 Broadway",,"New York","10013","NEW YORK","100879","1985","Multifamily Housing","2012-04-25T18:52:06.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","544.24","161.31","705.55",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"90.7","9152615.7",,"0","90.3","1718112.6","503550","132200.00","1322.0",,,"7302303.08",,,,,,,,"No",,,"No",,,"No",,,,,,"131.4","13252235.6","129.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93629","35.00","0.00","70.00","0.00","12","35","90.00","10.00","70.00","Fuel Oil (No. 4)","No specific resident population",,,,,,,,,,,,,,,,,,,,,"7250","0.28","1","0.97","65","0.00","100.00","0.14","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T08:58:53.000","MANHATTAN","40.717591","-74.003402","101","1","31","SoHo-TriBeCa-Civic Center-Little Italy"
"2977816","1001720020","80 Lafayette St.","0","1001870","80 Lafayette Street",,"New York","10013","NEW YORK","317464","1920","Multifamily Housing","2012-04-25T15:47:34.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","1512.94","430.03","1942.97",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"81.1","25745112.5",,"0","80.4","4580268.8","1342400","6289500.00","62895.0",,,,"14875343.75",,,,,,,"No",,,"No",,,,"No",,,,,"116.3","36907301.5","114.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"313364","0.00","45.00","0.00","0.00","19","261","80.00","8.00","577.00","Natural Gas","No specific resident population",,,,,,"Other","4100","5","65","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T09:33:05.000","MANHATTAN","40.717064","-74.0018","101","1","31","SoHo-TriBeCa-Civic Center-Little Italy"
"2736303","1001721164","Mandarin Plaza Condominium","0",,"376 Broadway",,"New York","10013","NEW YORK","104895","1987","Residence Hall/Dormitory","2012-04-27T13:01:12.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0",,,,,,,,"2012-01-31T00:00:00.000","2010-11-30T00:00:00.000",,,,,,,,,"74.0",,,,,,,,,,,,,,,,,"No",,,,,,,,,,,,,,,"121.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104895","80.00","0.00","0.00","338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T11:37:28.000","MANHATTAN","40.717906","-74.003135","101","1","31","SoHo-TriBeCa-Civic Center-Little Italy"
"3116956","1001727504","50 Frankli","0","1088222","50 Franklin Street",,"New York","10013","NEW YORK","91412","2007","Multifamily Housing","2012-04-25T14:27:41.000","Bright Power","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Temporary values used for meter entries<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","45.46","271.66","317.12",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"41","3748010.4",,"0","47","2893435.44","848017.4","854575.00","8545.8",,,,,,,,,,,"Yes",,,"No",,,,,,,,,"115.5","10558814.4","132.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91412","72.00","0.00","144.00","0.00","18","72","90.00","15.00","104.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-07-31T11:11:05.000","MANHATTAN","40.716951","-74.0025","101","1","31","SoHo-TriBeCa-Civic Center-Little Italy"
"3112626","1001730027","88 Leonard","0","1087082","88 Leonard Street",,"New York","10013","NEW YORK","339750","2005","Multifamily Housing","2012-04-23T15:03:33.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","628.46","848.88","1477.35",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"61.4","20854707",,"0","61.7","9041509.38","2649914.8","11813197.59","118132.0",,,,,,,,,,,"No",,,"No",,,,,,,,,"125.3","42567059.2","124.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"339750","358.00","30.00","30.00","0.00","21","358","100.00","10.00","400.00","Natural Gas","No specific resident population",,,,,,,,,,,"56250","56250","0","0","168",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-24T11:03:47.000","MANHATTAN","40.717162","-74.004679","101","1","33","SoHo-TriBeCa-Civic Center-Little Italy"
"2776173","1001730027","88 Leonard Street","0","1087082","88 Leonard Street",,"New York","10013","NEW YORK","339750","2005","Multifamily Housing","2012-04-25T13:34:33.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","704.15","1087.9","1792.05",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"72.1","24505437.4",,"0","73.4","11587268.01","3396034","12088300.00","120883.0",,"829869.39",,,,,,,,,"No",,,"No",,"No",,,,,,,"153.6","52196093.3","153.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"339750","358.00","30.00","30.00","0.00","21","358","100.00","10.00","400.00","Natural Gas","No specific resident population",,,,,,,,,,,"56250","56250","0","0","168",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-28T16:30:26.000","MANHATTAN","40.717162","-74.004679","101","1","33","SoHo-TriBeCa-Civic Center-Little Italy"
"2679770","1001737501","DEPM 7644","0","1001877","66 Leonard Street",,"New York","10013","NEW YORK","123325","1901","Multifamily Housing","2012-04-26T03:22:13.000","Aurora Energy Advisors LLC","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","76.12","517.44","593.56",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"56.3","6942040",,"0","56.5","5511256.11","1615256.8","1430783.87","14307.8",,,,,,,,,,,"No",,,"No",,,,,,,,,"161.4","19905626.1","162",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114223","47.00","0.00","94.00","0.00","13","47","0.00","10.00","83.00","Natural Gas","No specific resident population",,,,,,,,,,,"10887","10887","0","0","112",,,,,,"9102","0.30","1","1.00","65","0.00","100.00","0.20","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T08:06:30.000","MANHATTAN","40.717549","-74.005523","101","1","33","SoHo-TriBeCa-Civic Center-Little Italy"
"2673310","1002387501","128-138 Mott Street","70","1087662","128-138 Mott Street",,"New York","10013","NEW YORK","92530","1912","Office","2012-04-27T16:53:56.000","Associated Renewable","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"70","0",,,"105.46","414.33","519.78",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"69.1","6395298.9","88.3","0","69.1","4412998.91","1293376","1982300.00","19823.0",,,,,,,,,,,"No",,,"No",,,,,,,,"-21.7","181.7","16814884.5","181.7","232.2","-21.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63725","100.00","1.98","91","2.64",,,,,,,,,,,,,,,,"28805","0.17","1","0.35","77","0.03","90.00","0.17","0.17","1","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T09:34:22.000","MANHATTAN","40.718362","-73.996793","102","1","41","SoHo-TriBeCa-Civic Center-Little Italy"
