"objectid","cen_year","tree_dbh","address","tree_loc","pit_type","soil_lvl","status","spc_latin","spc_common","vert_other","vert_pgrd","vert_tgrd","vert_wall","horz_blck","horz_grate","horz_plant","horz_other","sidw_crack","sidw_raise","wire_htap","wire_prime","wire_2nd","wire_other","inf_canopy","inf_guard","inf_wires","inf_paving","inf_outlet","inf_shoes","inf_lights","inf_other","trunk_dmg","zipcode","zip_city","cb_num","borocode","boroname","cncldist","st_assem","st_senate","nta","nta_name","boro_ct","state","latitude","longitude","x_sp","y_sp","objectid_1","census_tract","bin","bbl","location_1"
"593179","2005","3","322 CENTRAL PARK WEST","Side","Sidewalk Pit","Level","Good","CARPINUS BETULUS","HORNBEAM, EUROPEAN","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10025","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78929202","-73.96697115","993396","226839","806","177","1031636","1012060029","(40.78929202, -73.96697115)"
"593180","2005","19","409 EAST  118 STREET","Front","Sidewalk Pit","Level","Good","GINKGO BILOBA","GINKGO","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","30","MN34","East Harlem North","1017800","New York","40.79711954","-73.93398148","1002529","229696","807","178","1054808","1018060006","(40.79711954, -73.93398148)"
"593181","2005","4","411 EAST  118 STREET","Front","Sidewalk Pit","Level","Good","PRUNUS VIRGINIANA           SHUBERT","CHOKECHERRY, SHUBERT","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","30","MN34","East Harlem North","1017800","New York","40.79710579","-73.93394899","1002538","229691","808","178","1054809","1018060007","(40.79710579, -73.93394899)"
"593182","2005","11","425 EAST  118 STREET","Front","Sidewalk Pit","Level","Poor","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10035","New York","111","1","Manhattan","8","68","30","MN34","East Harlem North","1017800","New York","40.7970096","-73.93372516","1002600","229656","809","178","1054850","1018060111","(40.7970096, -73.93372516)"
"593183","2005","7","441 EAST  118 STREET","Front","Sidewalk Pit","Level","Good","FRAXINUS PENNSYLVANICA","ASH, GREEN","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","30","MN34","East Harlem North","1017800","New York","40.79690241","-73.93346523","1002672","229617","810","178","1054819","1018060018","(40.79690241, -73.93346523)"
"593184","2005","6","7 WEST   92 STREET","Front","Sidewalk Pit","Level","Good","GINKGO BILOBA","GINKGO","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10025","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.7893442","-73.96709391","993362","226858","811","177","1080929","1012060023","(40.7893442, -73.96709391)"
"593185","2005","5","3 WEST   92 STREET","Front","Sidewalk Pit","Level","Good","QUERCUS PHELLOS","OAK, WILLOW","No","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10025","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78931124","-73.96701448","993384","226846","812","177","1000000","1012060037","(40.78931124, -73.96701448)"
"593186","2005","3","322 CENTRAL PARK WEST","Side","Sidewalk Pit","Level","Good","CARPINUS BETULUS","HORNBEAM, EUROPEAN","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10025","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78929202","-73.96697115","993396","226839","813","177","1031636","1012060029","(40.78929202, -73.96697115)"
"593187","2005","3","411 EAST  118 STREET","Front","Sidewalk Pit","Level","Poor","PRUNUS VIRGINIANA           SHUBERT","CHOKECHERRY, SHUBERT","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","30","MN34","East Harlem North","1017800","New York","40.79710579","-73.93394899","1002538","229691","814","178","1054809","1018060007","(40.79710579, -73.93394899)"
"593188","2005","20","419 EAST  118 STREET","Front","Sidewalk Pit","Level","Good","GINKGO BILOBA","GINKGO","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","30","MN34","East Harlem North","1017800","New York","40.79705083","-73.93382264","1002573","229671","815","178","1054849","1018060109","(40.79705083, -73.93382264)"
"593189","2005","2","431 EAST  118 STREET","Front","Sidewalk Pit","Level","Excellent","PRUNUS VIRGINIANA           SHUBERT","CHOKECHERRY, SHUBERT","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","30","MN34","East Harlem North","1017800","New York","40.79696837","-73.93362769","1002627","229641","816","178","1054815","1018060014","(40.79696837, -73.93362769)"
"593190","2005","2","443 EAST  118 STREET","Front","Sidewalk Pit","Level","Excellent","QUERCUS BICOLOR","OAK, SWAMP WHITE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","30","MN34","East Harlem North","1017800","New York","40.79688867","-73.93343635","1002680","229612","817","178","1054820","1018060019","(40.79688867, -73.93343635)"
"593191","2005","2","447 EAST  118 STREET","Front","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","30","MN34","East Harlem North","1017800","New York","40.79686118","-73.93337136","1002698","229602","818","178","1054821","1018060020","(40.79686118, -73.93337136)"
"593192","2005","4","445 EAST  118 STREET","Front","Sidewalk Pit","Level","Excellent","FRAXINUS PENNSYLVANICA","ASH, GREEN","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","30","MN34","East Harlem North","1017800","New York","40.79687492","-73.93340385","1002689","229607","819","178","1054852","1018060119","(40.79687492, -73.93340385)"
"593193","2005","9","449 EAST  118 STREET","Front","Sidewalk Pit","Level","Good","FRAXINUS PENNSYLVANICA","ASH, GREEN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10035","New York","111","1","Manhattan","8","68","30","MN34","East Harlem North","1017800","New York","40.79684744","-73.93333887","1002707","229597","820","178","1054853","1018060120","(40.79684744, -73.93333887)"
"593194","2006","16","135 CHRISTOPHER STREET","Front","Sidewalk Pit","Level","Excellent","QUERCUS PHELLOS","OAK, WILLOW","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007500","New York","40.73297441","-74.00689173","982340","206319","821","75","1011740","1006300051","(40.73297441, -74.00689173)"
"593195","2006","9","131 CHRISTOPHER STREET","Across","Sidewalk Pit","Level","Good","FRAXINUS PENNSYLVANICA","ASH, GREEN","No","Yes","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007500","New York","40.73303207","-74.00657782","982427","206340","822","75","1011738","1006300048","(40.73303207, -74.00657782)"
"593196","2006","7","135 CHRISTOPHER STREET","Across","Sidewalk Pit","Level","Good","QUERCUS PHELLOS","OAK, WILLOW","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007500","New York","40.73297441","-74.00689173","982340","206319","823","75","1011740","1006300051","(40.73297441, -74.00689173)"
"593197","2006","7","139 CHRISTOPHER STREET","Across","Sidewalk Pit","Level","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007500","New York","40.7329195","-74.00720203","982254","206299","824","75","1011732","1006300030","(40.7329195, -74.00720203)"
"593198","2006","9","143 CHRISTOPHER STREET","Front","Sidewalk Pit","Level","Excellent","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007500","New York","40.73282889","-74.00769274","982118","206266","825","75","1078233","1006300024","(40.73282889, -74.00769274)"
"593199","2006","2","159 CHRISTOPHER STREET","Front","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007500","New York","40.73271082","-74.00831334","981946","206223","826","75","1011720","1006300001","(40.73271082, -74.00831334)"
"593200","2005","3","430 EAST  118 STREET","Front","Sidewalk Pit","Level","Good","TILIA TOMENTOSA","LINDEN, SILVER","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79695466","-73.93363853","1002624","229636","827","178","1079410","1017110033","(40.79695466, -73.93363853)"
"593201","2006","5","149-155 CHRISTOPHER STREET","Across","Sidewalk Pit","Level","Good","TAXODIUM DISTICHUM","BALDCYPRESS","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007500","New York","40.73278496","-74.00792366","982054","206250","828","75","1011730","1006300026","(40.73278496, -74.00792366)"
"593202","2006","6","158 CHRISTOPHER STREET","Front","Sidewalk Pit","Below","Good","TAXODIUM DISTICHUM","BALDCYPRESS","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1006900","New York","40.73258726","-74.00894116","981772","206178","829","69","1010421","1006040033","(40.73258726, -74.00894116)"
"593203","2006","5","158 CHRISTOPHER STREET","Front","Sidewalk Pit","Level","Excellent","TAXODIUM DISTICHUM","BALDCYPRESS","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1006900","New York","40.73258726","-74.00894116","981772","206178","830","69","1010421","1006040033","(40.73258726, -74.00894116)"
"593204","2005","10","452 EAST  118 STREET","Front","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79680624","-73.93328474","1002722","229582","831","178","1053142","1017110128","(40.79680624, -73.93328474)"
"593205","2005","2","444 EAST  118 STREET","Front","Sidewalk Pit","Level","Excellent","TILIA AMERICANA","LINDEN, AMERICAN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79686121","-73.9334147","1002686","229602","832","178","1053125","1017110031","(40.79686121, -73.9334147)"
"593206","2005","7","300 CENTRAL PARK WEST","Side","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78806248","-73.96731483","993301","226391","833","177","1031607","1012040029","(40.78806248, -73.96731483)"
"593207","2005","7","22 WEST   91 STREET","Front","Sidewalk Pit","Level","Good","POPLAR SPECIES","POPLAR, OTHER","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78882292","-73.96785614","993151","226668","834","177","1081759","1012040021","(40.78882292, -73.96785614)"
"593208","2005","8","24 WEST   91 STREET","Front","Sidewalk Pit","Level","Good","POPLAR SPECIES","POPLAR, OTHER","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78884214","-73.96789586","993140","226675","835","177","1081760","1012040021","(40.78884214, -73.96789586)"
"593209","2005","8","28 WEST   91 STREET","Front","Sidewalk Pit","Level","Good","GINKGO BILOBA","GINKGO","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.7888751","-73.9679789","993117","226687","836","177","1081762","1012040021","(40.7888751, -73.9679789)"
"593210","2005","7","30 WEST   91 STREET","Front","Sidewalk Pit","Level","Good","UNKNOWN","UNKNOWN","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78889433","-73.96802223","993105","226694","837","177","1081764","1012040021","(40.78889433, -73.96802223)"
"593211","2005","7","34 WEST   91 STREET","Front","Sidewalk Pit","Level","Good","POPLAR SPECIES","POPLAR, OTHER","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78893003","-73.96810527","993082","226707","838","177","1081766","1012040021","(40.78893003, -73.96810527)"
"593212","2005","5","300 CENTRAL PARK WEST","Side","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78806248","-73.96731483","993301","226391","839","177","1031607","1012040029","(40.78806248, -73.96731483)"
"640871","2005","3","185 RIVERSIDE BOULEVARD","Adjacent","Sidewalk Pit","Level","Good","QUERCUS RUBRA","OAK, NORTHERN RED","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10023","New York","0","1","Manhattan","0","0","0"," "," ",,"New York","40.77744465","-73.98892532","0","0","48498",,"1085805","1011710129","(40.77744465, -73.98892532)"
"593213","2005","12","555 WEST   57 STREET","Front","Sidewalk Pit","Above","Excellent","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10019","New York","104","1","Manhattan","6","67","27","MN15","Clinton","1013500","New York","40.77006127","-73.99077582","986805","219831","840","135","1027072","1010860001","(40.77006127, -73.99077582)"
"593214","2005","4","24 WEST   91 STREET","Front","Continuous Pit","Above","Excellent","UNKNOWN","UNKNOWN","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78884214","-73.96789586","993140","226675","841","177","1081760","1012040021","(40.78884214, -73.96789586)"
"593215","2005","3","28 WEST   91 STREET","Front","Continuous Pit","Above","Good","CORNUS FLORIDA","DOGWOOD, FLOWERING","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.7888751","-73.9679789","993117","226687","842","177","1081762","1012040021","(40.7888751, -73.9679789)"
"593216","2005","4","28 WEST   91 STREET","Front","Continuous Pit","Above","Good","UNKNOWN","UNKNOWN","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.7888751","-73.9679789","993117","226687","843","177","1081762","1012040021","(40.7888751, -73.9679789)"
"593217","2005","7","32 WEST   91 STREET","Front","Sidewalk Pit","Level","Good","POPLAR SPECIES","POPLAR, OTHER","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78891081","-73.96806194","993094","226700","844","177","1081765","1012040021","(40.78891081, -73.96806194)"
"593218","2005","4","36 WEST   91 STREET","Front","Sidewalk Pit","Level","Good","UNKNOWN","UNKNOWN","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78894651","-73.96814499","993071","226713","845","177","1081767","1012040021","(40.78894651, -73.96814499)"
"593219","2005","2","42 WEST   91 STREET","Front","Sidewalk Pit","Level","Good","TILIA AMERICANA","LINDEN, AMERICAN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.7889987","-73.96827135","993036","226732","846","177","1081770","1012040021","(40.7889987, -73.96827135)"
"593220","2005","2","40 WEST   91 STREET","Front","Sidewalk Pit","Level","Good","TILIA AMERICANA","LINDEN, AMERICAN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78898222","-73.96822803","993048","226726","847","177","1081769","1012040021","(40.78898222, -73.96822803)"
"593221","2005","12","48 WEST   91 STREET","Front","Sidewalk Pit","Level","Good","ACER RUBRUM","MAPLE, RED","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78905088","-73.96839411","993002","226751","848","177","1031610","1012040050","(40.78905088, -73.96839411)"
"593222","2005","9","54 WEST   91 STREET","Front","Sidewalk Pit","Level","Good","POPLAR SPECIES","POPLAR, OTHER","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78910306","-73.96851687","992968","226770","849","177","1031612","1012040052","(40.78910306, -73.96851687)"
"593223","2005","13","60 WEST   91 STREET","Front","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78915525","-73.96864324","992933","226789","850","177","1031614","1012040054","(40.78915525, -73.96864324)"
"593224","2005","6","430 EAST  118 STREET","Front","Sidewalk Pit","Level","Poor","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79695466","-73.93363853","1002624","229636","851","178","1079410","1017110033","(40.79695466, -73.93363853)"
"593225","2005","3","430 EAST  118 STREET","Front","Sidewalk Pit","Level","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79695466","-73.93363853","1002624","229636","852","178","1079410","1017110033","(40.79695466, -73.93363853)"
"593226","2005","2","418 EAST  118 STREET","Front","Sidewalk Pit","Level","Excellent","PRUNUS VIRGINIANA           SHUBERT","CHOKECHERRY, SHUBERT","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79703711","-73.93383348","1002570","229666","853","178","1053146","1017110140","(40.79703711, -73.93383348)"
"593227","2005","5","430 EAST  118 STREET","Front","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79695466","-73.93363853","1002624","229636","854","178","1079410","1017110033","(40.79695466, -73.93363853)"
"593228","2005","4","400 EAST  118 STREET","Front","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79715804","-73.9341223","1002490","229710","855","178","1053134","1017110046","(40.79715804, -73.9341223)"
"593229","2005","16","329 PLEASANT AVENUE","Assigned","Sidewalk Pit","Level","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79602625","-73.93245845","1002951","229298","856","178","1053120","1017110026","(40.79602625, -73.93245845)"
"641549","2005","9","1140 EAST   95 STREET","Front","Sidewalk Pit","Above","Good","UNKNOWN","UNKNOWN","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10128","New York","0","1","Manhattan","0","0","0"," "," ",,"New York","40.78657144","-73.95470311","0","0","49176",,,,"(40.78657144, -73.95470311)"
"593230","2005","5","446 EAST  117 STREET","Front","Sidewalk Pit","Level","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79621919","-73.93384152","1002568","229368","857","178","1053089","1017100031","(40.79621919, -73.93384152)"
"593231","2005","6","428 EAST  117 STREET","Front","Sidewalk Pit","Level","Poor","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79634286","-73.93413033","1002488","229413","858","178","1079400","1017100036","(40.79634286, -73.93413033)"
"593232","2005","4","307 PLEASANT AVENUE","Front","Sidewalk Pit","Level","Good","QUERCUS RUBRA","OAK, NORTHERN RED","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79531841","-73.93297563","1002808","229040","859","178","1053086","1017100026","(40.79531841, -73.93297563)"
"593233","2005","7","409 EAST  116 STREET","Front","Sidewalk Pit","Level","Good","GINKGO BILOBA","GINKGO","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79581359","-73.93493625","1002265","229220","860","178","1053075","1017100007","(40.79581359, -73.93493625)"
"593234","2005","10","323 PLEASANT AVENUE","Front","Sidewalk Pit","Level","Good","FRAXINUS PENNSYLVANICA","ASH, GREEN","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79588085","-73.93256695","1002921","229245","861","178","1053117","1017110023","(40.79588085, -73.93256695)"
"593235","2005","8","335 PLEASANT AVENUE","Front","Sidewalk Pit","Above","Poor","GINKGO BILOBA","GINKGO","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79617166","-73.93234995","1002981","229351","862","178","1053122","1017110028","(40.79617166, -73.93234995)"
"593236","2005","2","428 EAST  117 STREET","Front","Sidewalk Pit","Level","Poor","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79634286","-73.93413033","1002488","229413","863","178","1079400","1017100036","(40.79634286, -73.93413033)"
"593237","2005","5","428 EAST  117 STREET","Front","Sidewalk Pit","Level","Poor","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79634286","-73.93413033","1002488","229413","864","178","1079400","1017100036","(40.79634286, -73.93413033)"
"593238","2005","6","307 PLEASANT AVENUE","Front","Sidewalk Pit","Level","Good","QUERCUS RUBRA","OAK, NORTHERN RED","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79531841","-73.93297563","1002808","229040","865","178","1053086","1017100026","(40.79531841, -73.93297563)"
"593239","2005","11","405 EAST  116 STREET","Front","Sidewalk Pit","Level","Good","GINKGO BILOBA","GINKGO","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79584107","-73.93500123","1002247","229230","866","178","1053100","1017100104","(40.79584107, -73.93500123)"
"593240","2005","7","421-435 EAST  116 STREET","Front","Sidewalk Pit","Level","Good","ULMUS AMERICANA","ELM, AMERICAN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79573388","-73.93474491","1002318","229191","867","178","1085146","1017100012","(40.79573388, -73.93474491)"
"593241","2005","13","416 EAST  116 STREET","Front","Sidewalk Pit","Level","Good","GINKGO BILOBA","GINKGO","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79574491","-73.93482075","1002297","229195","868","178","1053060","1017090040","(40.79574491, -73.93482075)"
"593242","2005","8","421-435 EAST  116 STREET","Front","Sidewalk Pit","Level","Good","ULMUS AMERICANA","ELM, AMERICAN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79573388","-73.93474491","1002318","229191","869","178","1085146","1017100012","(40.79573388, -73.93474491)"
