"unique_id","publish_date","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","install_date","active_date","wifi_status","tablet_status","phone_status","community_board","council_district","census_tract","nta","nta_name"
"20181120_041521.mn-04-123535","2018-11-20T04:15:21.000","mn-04-123535","Link Active!","123535","133 WEST 14 STREET","New York","NY","10011","Manhattan","40.73807416","-73.99831928","7 AVENUE","6 AVENUE","NE","2016-10-16T00:00:00.000","2016-11-11T00:00:00.000","up","up","up","4","3","81","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-123501","2018-11-20T04:15:21.000","mn-04-123501","Link Active!","123501","232 8 AVENUE","New York","NY","10011","Manhattan","40.744403","-73.998993","WEST 22 STREET","WEST 21 STREET","SE","2016-03-11T00:00:00.000","2016-04-07T00:00:00.000","up","up","up","4","3","87","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-05-121964","2018-11-20T04:15:21.000","mn-05-121964","Link Active!","121964","51 EAST 55 STREET","New York","NY","10022","Manhattan","40.76096333","-73.97310142","MADISON AVENUE","PARK AVENUE","NE","2017-03-18T00:00:00.000","2017-05-10T00:00:00.000","up","up","up","5","4","102","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-134736","2018-11-20T04:15:21.000","mn-05-134736","Link Active!","134736_134737","777 7 AVENUE","New York","NY","10019","Manhattan","40.76114197","-73.98309028","WEST 50 STREET","WEST 51 STREET","NE","2017-02-11T00:00:00.000","2017-04-14T00:00:00.000","up","up","up","5","4","131","MN17","Midtown-Midtown South"
"20181120_041521.mn-04-123521","2018-11-20T04:15:21.000","mn-04-123521","Link Installed; Connecting Power and Fiber","123521","86 9 AVENUE","New York","NY","10011","Manhattan","40.74212485","-74.00436342","WEST 16 STREET","WEST 15 STREET","SEC","2018-05-19T00:00:00.000",,"Not Available","Not Available","Not Available","4","3","83","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-05-121662","2018-11-20T04:15:21.000","mn-05-121662","Link Active!","121662_121663","330 MADISON AVENUE","New York","NY","10017","Manhattan","40.75300305","-73.97924601","EAST 43 STREET","EAST 42 STREET","NW","2017-04-02T00:00:00.000","2017-05-26T00:00:00.000","up","up","up","5","4","94","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-122061","2018-11-20T04:15:21.000","mn-05-122061","Link Active!","122061_139444","400 8 AVENUE","New York","NY","10001","Manhattan","40.749537","-73.995245","WEST 30 STREET","WEST 29 STREET","NE","2016-08-11T00:00:00.000","2016-10-14T00:00:00.000","up","up","up","5","3","95","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-134490","2018-11-20T04:15:21.000","mn-05-134490","Link Active!","134490_137009","750 6 AVENUE","New York","NY","10010","Manhattan","40.743970695328365","-73.99188286628339","WEST 24 STREET","WEST 25 STREET","SE","2017-10-28T00:00:00.000","2018-04-05T00:00:00.000","up","up","up","5","3","58","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-05-136386","2018-11-20T04:15:21.000","mn-05-136386","Link Active!","136386_136387","108 5 AVENUE","New York","NY","10011","Manhattan","40.73727988","-73.99282602","EAST 16 STREET","EAST 15 STREET","SW","2017-08-05T00:00:00.000","2017-08-30T00:00:00.000","up","up","up","5","3","54","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-06-123822","2018-11-20T04:15:21.000","mn-06-123822","Link Active!","123822","243 3 AVENUE","New York","NY","10003","Manhattan","40.736789","-73.984486","EAST 19 STREET","EAST 20 STREET","SE","2016-01-29T00:00:00.000","2016-03-16T00:00:00.000","up","up","up","6","2","64","MN21","Gramercy"
"20181120_041521.mn-06-138795","2018-11-20T04:15:21.000","mn-06-138795","Link Active!","138795_138796","416 2 AVENUE","New York","NY","10010","Manhattan","40.73838376","-73.98039603","EAST 24 STREET","EAST 23 STREET","SE","2017-09-28T00:00:00.000","2018-01-03T00:00:00.000","up","up","up","6","2","64","MN21","Gramercy"
"20181120_041521.mn-07-107918","2018-11-20T04:15:21.000","mn-07-107918","Link Active!","107918","230 WEST 95 STREET","New York","NY","10025","Manhattan","40.79382166","-73.97203479","BROADWAY","AMSTERDAM AVENUE","SE","2016-06-04T00:00:00.000","2016-07-07T00:00:00.000","up","up","up","7","6","183","MN12","Upper West Side"
"20181120_041521.mn-07-133397","2018-11-20T04:15:21.000","mn-07-133397","Link Active!","133397_133398","2206 BROADWAY","New York","NY","10024","Manhattan","40.783373","-73.980123","WEST 78 STREET","WEST 79 STREET","S MID","2017-09-10T00:00:00.000","2018-01-03T00:00:00.000","up","up","up","7","6","167","MN12","Upper West Side"
"20181120_041521.mn-07-133628","2018-11-20T04:15:21.000","mn-07-133628","Link Active!","133628_135054","2618 BROADWAY","New York","NY","10025","Manhattan","40.79642525","-73.97027901","WEST 99 STREET","WEST 98 STREET","SE","2017-07-07T00:00:00.000","2017-08-18T00:00:00.000","up","up","up","7","7","187","MN12","Upper West Side"
"20181120_041521.mn-08-120985","2018-11-20T04:15:21.000","mn-08-120985","Link Active!","120985","170 EAST 69 STREET","New York","NY","10065","Manhattan","40.76785489","-73.96225464","3 AVENUE","LEXINGTON AVENUE","SW","2016-02-27T00:00:00.000","2016-03-29T00:00:00.000","up","up","up","8","4","120","MN40","Upper East Side-Carnegie Hill"
"20181120_041521.mn-08-121016","2018-11-20T04:15:21.000","mn-08-121016","Link Active!","121016","1388 3 AVENUE","New York","NY","10075","Manhattan","40.774207","-73.957499","EAST 79 STREET","EAST 78 STREET","SW","2016-03-02T00:00:00.000","2016-03-30T00:00:00.000","up","up","up","8","4","140","MN40","Upper East Side-Carnegie Hill"
"20181120_041521.mn-09-134699","2018-11-20T04:15:21.000","mn-09-134699","Link Active!","134699_135706","3647 BROADWAY","New York","NY","10031","Manhattan","40.829809","-73.948201","WEST 150 STREET","WEST 151 STREET","NWC","2018-02-25T00:00:00.000","2018-04-25T00:00:00.000","up","up","up","9","7","237","MN04","Hamilton Heights"
"20181120_041521.mn-06-121857","2018-11-20T04:15:21.000","mn-06-121857","Link Active!","121857_121858","953 3 AVENUE","New York","NY","10022","Manhattan","40.76034713","-73.96730567","EAST 57 STREET","EAST 58 STREET","NE","2016-06-04T00:00:00.000","2016-06-27T00:00:00.000","up","up","up","6","4","108","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-11-120221","2018-11-20T04:15:21.000","mn-11-120221","Link Active!","120221_120234","1966 3 AVENUE","New York","NY","10029","Manhattan","40.7930088","-73.94378353","EAST 108 STREET","EAST 109 STREET","NW","2016-02-27T00:00:00.000","2016-03-22T00:00:00.000","up","up","up","11","8","172","MN33","East Harlem South"
"20181120_041521.mn-06-133433","2018-11-20T04:15:21.000","mn-06-133433","Link Active!","133433_133434","974 3 AVENUE","New York","NY","10022","Manhattan","40.761095159650246","-73.9670757803666","EAST 59 STREET","EAST 58 STREET","NW","2016-08-13T00:00:00.000","2016-09-28T00:00:00.000","up","up","up","6","4","11203","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-07-107815","2018-11-20T04:15:21.000","mn-07-107815","Link Active!","107815","590 AMSTERDAM AVENUE","New York","NY","10024","Manhattan","40.78944465","-73.9738668","WEST 89 STREET","WEST 88 STREET","SW","2017-04-15T00:00:00.000","2017-05-24T00:00:00.000","up","up","up","7","6","175","MN12","Upper West Side"
"20181120_041521.mn-07-133632","2018-11-20T04:15:21.000","mn-07-133632","Link Active!","133632","2430 BROADWAY","New York","NY","10024","Manhattan","40.79069","-73.974462","WEST 90 STREET","WEST 89 STREET","SE","2018-02-04T00:00:00.000","2018-04-20T00:00:00.000","up","up","up","7","6","175","MN12","Upper West Side"
"20181120_041521.mn-08-121004","2018-11-20T04:15:21.000","mn-08-121004","Link Active!","121004_121009","183 EAST 78 STREET","New York","NY","10075","Manhattan","40.773727","-73.957965","3 AVENUE","LEXINGTON AVENUE","NW","2016-03-02T00:00:00.000","2016-03-30T00:00:00.000","up","up","up","8","4","140","MN40","Upper East Side-Carnegie Hill"
"20181120_041521.mn-09-136200","2018-11-20T04:15:21.000","mn-09-136200","Link Active!","136200_136222","1340 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.81366899","-73.95618997","WEST 125 STREET","WEST 126 STREET","NW","2016-08-19T00:00:00.000","2016-09-13T00:00:00.000","up","up","up","9","7","219","MN06","Manhattanville"
"20181120_041521.mn-11-108257","2018-11-20T04:15:21.000","mn-11-108257","Link Active!","108257","95 EAST 116 STREET","New York","NY","10035","Manhattan","40.799528","-73.943527","PARK AVENUE","MADISON AVENUE","NW","2016-12-18T00:00:00.000","2017-06-21T00:00:00.000","up","up","up","11","8","184","MN34","East Harlem North"
"20181120_041521.qu-03-146005","2018-11-20T04:15:21.000","qu-03-146005","Link Active!","146005","93-01 ROOSEVELT AVENUE","New York","NY","11372","Queens","40.74879795","-73.87355043","93 STREET","94 STREET","NE","2017-11-22T00:00:00.000","2018-02-08T00:00:00.000","up","up","up","3","21","273","QN28","Jackson Heights"
"20181120_041521.qu-03-143455","2018-11-20T04:15:21.000","qu-03-143455","Link Active!","143455","81-02 37 AVENUE","New York","NY","11372","Queens","40.7496063","-73.88507204","81 STREET","82 STREET","SEC","2017-08-19T00:00:00.000","2017-11-08T00:00:00.000","up","up","up","3","21","283","QN28","Jackson Heights"
"20181120_041521.qu-09-145889","2018-11-20T04:15:21.000","qu-09-145889","Link Active!","145889","112-25 JAMAICA AVENUE","New York","NY","11418","Queens","40.69790215","-73.83565709","113 STREET","112 STREET","MIDBLK","2017-07-22T00:00:00.000","2017-08-09T00:00:00.000","up","up","up","9","32","130","QN54","Richmond Hill"
"20181120_041521.qu-12-141538","2018-11-20T04:15:21.000","qu-12-141538","Link Active!","141538","162-02 JAMAICA AVENUE","New York","NY","11433","Queens","40.70421585","-73.79774312","162 STREET","UNION HALL STREET","SE","2016-12-20T00:00:00.000","2017-02-03T00:00:00.000","up","up","up","12","27","44601","QN61","Jamaica"
"20181120_041521.bk-02-127278","2018-11-20T04:15:21.000","bk-02-127278","Link Active!","127278","126 SMITH STREET","New York","NY","11201","Brooklyn","40.6874966","-73.99002262","DEAN STREET","PACIFIC STREET","NW","2017-07-01T00:00:00.000","2017-09-18T00:00:00.000","up","up","up","2","33","43","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"20181120_041521.qu-01-125131","2018-11-20T04:15:21.000","qu-01-125131","Link Active!","125131","31-02 30 AVENUE","New York","NY","11102","Queens","40.76676629","-73.92127596","31 STREET","32 STREET","SE","2017-05-06T00:00:00.000","2017-06-26T00:00:00.000","up","up","up","1","22","63","QN70","Astoria"
"20181120_041521.qu-03-139602","2018-11-20T04:15:21.000","qu-03-139602","Link Active!","139602","37-69 78 STREET","New York","NY","11372","Queens","40.74741227637053","-73.88761508895607","ROOSEVELT AVENUE","37 AVENUE","NE","2017-07-08T00:00:00.000","2017-08-25T00:00:00.000","up","up","up","3","25","285","QN28","Jackson Heights"
"20181120_041521.mn-03-107697","2018-11-20T04:15:21.000","mn-03-107697","Link Active!","107697","121 2 AVENUE","New York","NY","10003","Manhattan","40.72815774","-73.98812504","EAST 7 STREET","ST. MARKS PLACE","NW","2016-11-12T00:00:00.000","2016-12-12T00:00:00.000","up","up","up","3","2","38","MN22","East Village"
"20181120_041521.bk-08-127034","2018-11-20T04:15:21.000","bk-08-127034","Link Active!","127034","628 NOSTRAND AVENUE","New York","NY","11216","Brooklyn","40.676976","-73.949916","DEAN STREET","PACIFIC STREET","NW","2017-02-17T00:00:00.000","2017-03-07T00:00:00.000","up","up","up","8","36","315","BK61","Crown Heights North"
"20181120_041521.bx-03-118929","2018-11-20T04:15:21.000","bx-03-118929","Link Active!","118929","860 MELROSE AVENUE","New York","NY","10451","Bronx","40.82364629","-73.91402994","EAST 160 STREET","EAST 161 STREET","NE","2018-06-05T00:00:00.000","2018-07-11T00:00:00.000","up","up","up","3","17","141","BX35","Morrisania-Melrose"
"20181120_041521.bx-01-146046","2018-11-20T04:15:21.000","bx-01-146046","Link Active!","146046","301 MORRIS AVENUE","New York","NY","10451","Bronx","40.8125574778436","-73.92624362495292","EAST 139 STREET","EAST 140 STREET","Midblock","2018-01-14T00:00:00.000","2018-07-02T00:00:00.000","up","up","up","1","8","51","BX39","Mott Haven-Port Morris"
"20181120_041521.bk-08-145990","2018-11-20T04:15:21.000","bk-08-145990","Link Active!","145990","634 FRANKLIN AVENUE","New York","NY","11238","Brooklyn","40.676714","-73.955858","BERGEN STREET","ST. MARKS AVENUE","SW","2017-11-03T00:00:00.000","2018-01-22T00:00:00.000","up","up","up","8","35","305","BK61","Crown Heights North"
"20181120_041521.bk-02-145753","2018-11-20T04:15:21.000","bk-02-145753","Link Active!","145753","770 FULTON STREET","New York","NY","11238","Brooklyn","40.68454905","-73.97022462","ADELPHI STREET","CARLTON AVENUE","SW","2017-03-02T00:00:00.000","2017-03-24T00:00:00.000","up","up","up","2","35","179","BK68","Fort Greene"
"20181120_041521.bk-02-145868","2018-11-20T04:15:21.000","bk-02-145868","Link Active!","145868","470 VANDERBILT AVENUE","New York","NY","11238","Brooklyn","40.68226753","-73.96775318","ATLANTIC AVENUE","FULTON STREET","NW","2017-07-15T00:00:00.000","2018-06-12T00:00:00.000","up","up","up","2","35","199","BK69","Clinton Hill"
"20181120_041521.bk-03-126646","2018-11-20T04:15:21.000","bk-03-126646","Link Active!","126646","1874 FULTON STREET","New York","NY","11233","Brooklyn","40.67896","-73.924424","BUFFALO AVENUE","HERKIMER STREET","SE","2016-10-27T00:00:00.000","2016-11-08T00:00:00.000","up","up","up","3","41","299","BK61","Crown Heights North"
"20181120_041521.bk-02-145752","2018-11-20T04:15:21.000","bk-02-145752","Link Active!","145752","710 FULTON STREET","New York","NY","11217","Brooklyn","40.685787","-73.97332","HANSON PLACE","SOUTH PORTLAND AVENUE","MIDBLK","2017-03-02T00:00:00.000","2017-03-24T00:00:00.000","up","up","up","2","35","181","BK68","Fort Greene"
"20181120_041521.bk-08-127080","2018-11-20T04:15:21.000","bk-08-127080","Link Active!","127080","27 6 AVENUE","New York","NY","11217","Brooklyn","40.682132535895505","-73.9739328216142","PACIFIC STREET","DEAN STREET","NE","2017-12-08T00:00:00.000","2018-02-14T00:00:00.000","up","up","up","8","35","161","BK64","Prospect Heights"
"20181120_041521.bk-08-145908","2018-11-20T04:15:21.000","bk-08-145908","Link Active!","145908","888 PACIFIC STREET","New York","NY","11238","Brooklyn","40.68023805","-73.96451072","UNDERHILL AVENUE","WASHINGTON STREET","MIDBLK","2017-08-10T00:00:00.000","2018-01-05T00:00:00.000","up","up","up","8","35","203","BK64","Prospect Heights"
"20181120_041521.bx-01-146044","2018-11-20T04:15:21.000","bx-01-146044","Link Active!","146044","3125 3 AVENUE","New York","NY","10451","Bronx","40.8220221948528","-73.9119525442992","EAST 159 STREET","EAST 158 STREET","SW","2018-01-14T00:00:00.000","2018-04-19T00:00:00.000","up","up","up","1","17","69","BX34","Melrose South-Mott Haven North"
"20181120_041521.bx-01-146065","2018-11-20T04:15:21.000","bx-01-146065","Link Active!","146065","844 ST. ANN'S AVENUE","New York","NY","10456","Bronx","40.82233792","-73.90942748","EAST 161 STREET","EAST 159 STREET","SE","2018-03-04T00:00:00.000","2018-04-19T00:00:00.000","up","up","up","1","17","71","BX34","Melrose South-Mott Haven North"
"20181120_041521.bk-03-145739","2018-11-20T04:15:21.000","bk-03-145739","Link Active!","145739","1245 FULTON STREET","New York","NY","11216","Brooklyn","40.680556","-73.951381","ARLINGTON PLACE","BEDFORD AVENUE","NW","2017-02-24T00:00:00.000","2017-04-10T00:00:00.000","up","up","up","3","36","245","BK75","Bedford"
"20181120_041521.qu-09-145982","2018-11-20T04:15:21.000","qu-09-145982","Link Active!","145982","119-01 METROPOLITAN AVENUE","New York","NY","11415","Queens","40.70615073","-73.83157897","LEFFERTS BOULEVARD","BREVOORT STREET","NE","2017-10-14T00:00:00.000","2018-02-21T00:00:00.000","up","up","up","9","29","136","QN60","Kew Gardens"
"20181120_041521.mn-03-108269","2018-11-20T04:15:21.000","mn-03-108269","Link Active!","108269","145 1 AVENUE","New York","NY","10003","Manhattan","40.728126","-73.985083","EAST 9 STREET","ST. MARKS PLACE","SW","2017-04-02T00:00:00.000","2017-06-05T00:00:00.000","up","up","up","3","2","38","MN22","East Village"
"20181120_041521.qu-03-125399","2018-11-20T04:15:21.000","qu-03-125399","Link Active!","125399","85-10 NORTHERN BOULEVARD","New York","NY","11372","Queens","40.755835","-73.881778","86 STREET","85 STREET","SWC","2018-04-28T00:00:00.000","2018-06-28T00:00:00.000","up","up","up","3","25","281","QN28","Jackson Heights"
"20181120_041521.mn-03-108607","2018-11-20T04:15:21.000","mn-03-108607","Link Active!","108607","45 ORCHARD STREET","New York","NY","10002","Manhattan","40.716355","-73.991198","HESTER STREET","GRAND STREET","NW","2016-11-13T00:00:00.000","2017-01-09T00:00:00.000","up","up","up","3","1","16","MN27","Chinatown"
"20181120_041521.bk-08-145992","2018-11-20T04:15:21.000","bk-08-145992","Link Active!","145992","685 FRANKLIN AVENUE","New York","NY","11216","Brooklyn","40.675141","-73.956281","PROSPECT PLACE","ST. MARKS AVENUE","SE","2017-11-10T00:00:00.000","2018-02-01T00:00:00.000","up","up","up","8","35","221","BK61","Crown Heights North"
"20181120_041521.bx-01-146023","2018-11-20T04:15:21.000","bx-01-146023","Link Active!","146023","374 WILLIS AVENUE","New York","NY","10454","Bronx","40.81212659","-73.9205525","EAST 143 STREET","EAST 142 STREET","SE","2017-12-12T00:00:00.000","2018-04-19T00:00:00.000","up","up","up","1","8","41","BX39","Mott Haven-Port Morris"
"20181120_041521.bx-01-146054","2018-11-20T04:15:21.000","bx-01-146054","Link Active!","146054","601 EAST 138 STREET","New York","NY","10454","Bronx","40.8063848522105","-73.91624535058435","ST. ANN'S AVENUE","CYPRESS AVENUE","Midblock","2018-02-12T00:00:00.000","2018-07-11T00:00:00.000","up","up","up","1","8","2702","BX39","Mott Haven-Port Morris"
"20181120_041521.bx-04-113552","2018-11-20T04:15:21.000","bx-04-113552","Link Active!","113552_113553_113554","875 GERARD AVENUE","New York","NY","10452","Bronx","40.82782471","-73.9248328","EAST 161 STREET","EAST 162 STREET","NW","2016-07-01T00:00:00.000","2016-07-15T00:00:00.000","up","up","up","4","8","195","BX63","West Concourse"
"20181120_041521.bx-04-101603","2018-11-20T04:15:21.000","bx-04-101603","Link Active!","101603","895 WALTON AVENUE","New York","NY","10452","Bronx","40.82765532","-73.92390599","EAST 161 STREET","EAST 164 STREET","NW","2017-02-18T00:00:00.000","2017-05-11T00:00:00.000","up","up","up","4","8","195","BX63","West Concourse"
"20181120_041521.bk-03-145748","2018-11-20T04:15:21.000","bk-03-145748","Link Active!","145748","549 CLASSON AVENUE","New York","NY","11238","Brooklyn","40.681853","-73.958535","FULTON STREET","PUTNAM AVENUE","NE","2017-02-27T00:00:00.000","2017-04-20T00:00:00.000","up","up","up","3","35","227","BK69","Clinton Hill"
"20181120_041521.qu-12-141534","2018-11-20T04:15:21.000","qu-12-141534","Link Active!","141534","148-07 JAMAICA AVENUE","New York","NY","11435","Queens","40.701853","-73.806477","148 STREET","149 STREET","NE","2016-08-27T00:00:00.000","2016-09-23T00:00:00.000","up","up","up","12","24","240","QN61","Jamaica"
"20181120_041521.qu-09-145884","2018-11-20T04:15:21.000","qu-09-145884","Link Active!","145884","94-20 JAMAICA AVENUE","New York","NY","11421","Queens","40.69414034","-73.85056916","95 STREET","94 STREET","SW","2017-07-15T00:00:00.000","2017-08-09T00:00:00.000","up","up","up","9","32","20","QN53","Woodhaven"
"20181120_041521.qu-03-146071","2018-11-20T04:15:21.000","qu-03-146071","Link Active!","146071","79-20 37 AVENUE","New York","NY","11372","Queens","40.74945855","-73.88645545","80 STREET","79 STREET","Midblock","2018-03-09T00:00:00.000","2018-04-12T00:00:00.000","up","up","up","3","25","285","QN28","Jackson Heights"
