"complaintid","srnumber","complainttype","boro","block","lot","number","street","city","state","postcode","unit","initialinspectiondate","initialinspectionresults","ordermailingdate","postinginspectiondate","followupinspectiondate","daysbetween","closeddate","reinspectiondate","reinspectionresult","novnumber","novcode","novdate","novdescription"
"10289","1708214141","Defacement","Manhattan","42","22","10","LIBERTY ST.","NEW YORK","NY","10005-1529",,"2019-04-17T00:00:00.000","Pass",,,,"30","2019-04-17T00:00:00.000",,,,,,
"1029","048624512","Defacement","Brooklyn","5393","21","790","CONEY ISLAND AVENUE","BROOKLYN","NY","11218",,"2014-12-30T00:00:00.000","Fail","2015-01-13T00:00:00.000",,"2015-02-12T00:00:00.000","30","2015-05-06T00:00:00.000","2015-05-06T00:00:00.000","Pass",,,,
"10290","1707110871","Defacement","Queens","9242","458","259","BREVOORT ST.","JAMAICA","NY","11415-2122",,"2019-04-17T00:00:00.000","Pass",,,,"30","2019-04-17T00:00:00.000",,,,,,
"10291","1705726112","Defacement","Queens","386","17","3804","28TH ST.","LONG ISLAND CITY","NY","11101-2728",,"2019-04-15T00:00:00.000","Pass",,,,"30","2019-04-15T00:00:00.000",,,,,,
"10292","1709349271","Defacement","Brooklyn","6682","66","1873","OCEAN PKWY.","BROOKLYN","NY","11223-3050",,"2019-04-19T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-02T00:00:00.000","2019-06-02T00:00:00.000","Pass",,,,
"10293","1709391251","Defacement","Brooklyn","6682","64","1877","OCEAN PKWY.","BROOKLYN","NY","11223-3050",,"2019-04-19T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-02T00:00:00.000","2019-06-02T00:00:00.000","Pass",,,,
"10294","1708213531","Defacement","Brooklyn","4666","30","9124","KINGS HWY.","BROOKLYN","NY","11212-1138","6","2019-04-19T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30",,"2019-06-02T00:00:00.000","Fail","206273037","D31","2019-06-02T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10295","1708226341","Defacement","Brooklyn","7666","49","3018","AVENUE M.","BROOKLYN","NY","11210-4745",,"2019-04-19T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-02T00:00:00.000","2019-06-02T00:00:00.000","Pass",,,,
"10296","1709391250","Defacement","Brooklyn","7666","50","3020","AVENUE M.","BROOKLYN","NY","11210-4745",,"2019-04-19T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-02T00:00:00.000","2019-06-02T00:00:00.000","Pass",,,,
"10297","1710259778","Defacement","Staten Island","5468","57","17","E. FIGUREA AVE.","STATEN ISLAND","NY","10308-1324",,"2019-04-22T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-13T00:00:00.000","2019-06-13T00:00:00.000","Pass",,,,
"10298","1710007334","Defacement","Bronx","2682","124","814","E. 169TH ST.","BRONX","NY","10459-1707",,"2019-04-22T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","Pass",,,,
"10299","1707758527","Defacement","Bronx","2682","123","812","E. 169TH ST.","BRONX","NY","10459-1707",,"2019-04-22T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","Pass",,,,
"1030","039877641","Defacement","Queens","3104","51","64-26","AUSTIN STREET","FLUSHING","NY","11374",,"2014-12-31T00:00:00.000","Fail","2015-01-13T00:00:00.000",,"2015-02-12T00:00:00.000","30","2015-04-21T00:00:00.000","2015-04-21T00:00:00.000","Pass",,,,
"10300","1705491323","Defacement","Bronx","4650","36","3768","OLINVILLE AVE.","BRONX","NY","10467-5516",,"2019-04-22T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","Pass",,,,
"10301","1709396782","Defacement","Bronx","4694","70","1044","E. 212TH ST.","BRONX","NY","10469-1315",,"2019-04-22T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","Pass",,,,
"10302","1708721589","Defacement","Bronx","5374","42","2851","HARRINGTON AVE.","BRONX","NY","10461-5901",,"2019-04-22T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","Pass",,,,
"10303","1706046881","Defacement","Bronx","4197","10","3100","WILLOW LN.","BRONX","NY","10461-4604",,"2019-04-19T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","Pass",,,,
"10304","1706046880","Defacement","Bronx","4197","7","1820","MAHAN AVE.","BRONX","NY","10461-4602",,"2019-04-19T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-05-31T00:00:00.000","2019-05-31T00:00:00.000","Pass",,,,
"10305","1708783448","Defacement","Bronx","4197","8","1822","MAHAN AVE.","BRONX","NY","10461-4602",,"2019-04-19T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-06T00:00:00.000","2019-06-06T00:00:00.000","Pass",,,,
"10306","1710007330","Defacement","Bronx","2979","7","1218","SOUTHERN BOULEVARD","BRONX","NY","10459",,"2019-04-22T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-02T00:00:00.000","2019-06-02T00:00:00.000","Pass",,,,
"10307","1710746438","Defacement","Bronx","3343","170","272","E. GUN HILL RD.","BRONX","NY","10467-2209",,"2019-04-22T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","Pass",,,,
"10308","1710007331","Defacement","Bronx","3343","184","281","RESERVOIR PL.","BRONX","NY","10467-2529",,"2019-04-22T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","Pass",,,,
"10309","1710007333","Defacement","Bronx","3343","182","285","RESERVOIR PL.","BRONX","NY","10467-2501",,"2019-04-22T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","Pass",,,,
"1031","049454348","Defacement","Queens","9298","23","87-86","109 STREET","JAMAICA","NY","11418",,"2014-12-31T00:00:00.000","Fail","2015-01-13T00:00:00.000",,"2015-02-12T00:00:00.000","30","2015-04-21T00:00:00.000","2015-04-21T00:00:00.000","Pass",,,,
"10310","1710007332","Defacement","Bronx","3343","183","283","RESERVOIR PL.","BRONX","NY","10467-2501",,"2019-04-22T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","Pass",,,,
"10311","1710512051","Defacement","Manhattan","1195","5","45","W. 81ST ST.","NEW YORK","NY","10024-6025",,"2019-04-23T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-02T00:00:00.000","2019-06-02T00:00:00.000","Pass",,,,
"10312","1711949060","Defacement","Manhattan","1195","1","441","COLUMBUS AVE.","NEW YORK","NY","10024-5129",,"2019-04-23T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-02T00:00:00.000","2019-06-02T00:00:00.000","Pass",,,,
"10313","1709391370","Defacement","Bronx","4023","26","1605","TAYLOR AVENUE","BRONX","NY","10460",,"2019-04-23T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30",,"2019-06-05T00:00:00.000","Fail","206274750","D31","2019-06-05T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10314","1709391371","Defacement","Bronx","5531","37","3508","E. TREMONT AVE.","BRONX","NY","10465-2027",,"2019-04-23T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30",,"2019-06-01T00:00:00.000","Fail","206274705","D31","2019-06-01T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10315","1724485545","Defacement","Queens","10335","24","17758","106TH RD.","JAMAICA","NY","11433-1807",,"2019-04-24T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-12T00:00:00.000","2019-06-12T00:00:00.000","Pass",,,,
"10316","1712341591","Defacement","Queens","2222","58","10819","70TH RD.","FLUSHING","NY","11375-3931",,"2019-04-24T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30",,"2019-06-06T00:00:00.000","Fail","206262789","D31","2019-06-06T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10317","1710762151","Defacement","Queens","5122","7","4223","SAULL ST.","FLUSHING","NY","11355-4541",,"2019-04-24T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-02T00:00:00.000","2019-06-02T00:00:00.000","Pass",,,,
"10318","1710759451","Defacement","Queens","5122","2","4233","SAULL ST.","FLUSHING","NY","11355-4541",,"2019-04-24T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-06T00:00:00.000","2019-06-06T00:00:00.000","Pass",,,,
"10319","1712816031","Defacement","Queens","8986","65","92-30","WOODHAVEN BOULEVARD","JAMAICA","NY","11421",,"2019-04-24T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30",,"2019-06-07T00:00:00.000","Fail","206262798","D31","2019-06-07T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1032","049597442","Defacement","Brooklyn","2450","103","328","KEAP STREET","BROOKLYN","NY","11211",,"2014-12-31T00:00:00.000","Fail","2015-01-13T00:00:00.000",,"2015-02-12T00:00:00.000","30","2015-05-21T00:00:00.000","2015-05-21T00:00:00.000","Pass",,,,
"10320","1711518971","Defacement","Queens","11475","8","10941","108TH ST.","JAMAICA","NY","11420-1001",,"2019-04-24T00:00:00.000","Fail","2019-04-25T00:00:00.000",,"2019-05-25T00:00:00.000","30","2019-06-07T00:00:00.000","2019-06-07T00:00:00.000","Pass",,,,
"10322","1711515001","Defacement","Queens","9316","128","10911","ATLANTIC AVE.","JAMAICA","NY","11418-2326",,"2019-04-24T00:00:00.000","Pass",,,,"30","2019-04-24T00:00:00.000",,,,,,
"10323","1711098153","Defacement","Bronx","2979","11","1226","SOUTHERN BLVD.","BRONX","NY","10459-3255",,"2019-04-22T00:00:00.000","Pass",,,,"30","2019-04-22T00:00:00.000",,,,,,
"10324","1710334701","Defacement","Bronx","2968","3","813","E. 169TH ST.","BRONX","NY","10459-1764",,"2019-04-22T00:00:00.000","Pass",,,,"30","2019-04-22T00:00:00.000",,,,,,
"10325","1709808291","Defacement","Brooklyn","8525","38","3912","AVENUE S.","BROOKLYN","NY","11234-5006",,"2019-04-25T00:00:00.000","Pass",,,,"30","2019-04-25T00:00:00.000",,,,,,
"10326","1711270036","Defacement","Brooklyn","6495","29","804","E. 8TH ST.","BROOKLYN","NY","11230-2247",,"2019-04-24T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"10327","1724405871","Defacement","Brooklyn","6543","20","1236","E. 8TH ST.","BROOKLYN","NY","11230-5106",,"2019-04-24T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-20T00:00:00.000","2019-06-20T00:00:00.000","Pass",,,,
"10328","1707450160","Defacement","Brooklyn","1933","121","298","CLASSON AVE.","BROOKLYN","NY","11205-4301",,"2019-04-24T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-27T00:00:00.000","2019-06-27T00:00:00.000","Pass",,,,
"10329","1704302224","Defacement","Brooklyn","8524","40","3814","AVENUE S.","BROOKLYN","NY","11234-4841",,"2019-04-25T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"1033","048624515","Defacement","Brooklyn","5393","25","800","CONEY ISLAND AVENUE","BROOKLYN","NY","11218",,"2014-12-30T00:00:00.000","Fail","2015-01-13T00:00:00.000",,"2015-02-12T00:00:00.000","30","2015-04-24T00:00:00.000","2015-04-24T00:00:00.000","Pass",,,,
"10330","1709751721","Defacement","Brooklyn","8524","39","3812","AVENUE S.","BROOKLYN","NY","11234-4841",,"2019-04-25T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"10331","1707228371","Defacement","Brooklyn","1508","51","196","HOWARD AVE.","BROOKLYN","NY","11233-2325",,"2019-04-25T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30",,"2019-06-15T00:00:00.000","Fail","206273100","D31","2019-06-15T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10332","1704302223","Defacement","Brooklyn","3720","24","202","PENNSYLVANIA AVE.","BROOKLYN","NY","11207-3402",,"2019-04-25T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-19T00:00:00.000","2019-06-19T00:00:00.000","Pass",,,,
"10333","1710758801","Defacement","Brooklyn","3720","25","204","PENNSYLVANIA AVE.","BROOKLYN","NY","11207-3428",,"2019-04-25T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-19T00:00:00.000","2019-06-19T00:00:00.000","Pass",,,,
"10334","1711802249","Defacement","Brooklyn","7887","56","1726","COLEMAN ST.","BROOKLYN","NY","11234-4313",,"2019-04-24T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"10335","1704302220","Defacement","Brooklyn","7468","65","2681","E. 23RD ST.","BROOKLYN","NY","11235-2825",,"2019-04-25T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"10336","1709459828","Defacement","Brooklyn","7468","7502","2685","E. 23RD ST.","BROOKLYN","NY","11235-2825",,"2019-04-24T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"10337","1710007755","Defacement","Brooklyn","6496","54","795","E. 8TH ST.","BROOKLYN","NY","11230-2259",,"2019-04-24T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"10338","1710007754","Defacement","Brooklyn","6495","34","814","E. 8TH ST.","BROOKLYN","NY","11230-2247",,"2019-04-24T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"10339","1710007753","Defacement","Brooklyn","6495","33","812","E. 8TH ST.","BROOKLYN","NY","11230-2247",,"2019-04-24T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"1034","048624521","Defacement","Brooklyn","5403","13","932","DITMAS AVENUE","BROOKLYN","NY","11218",,"2014-12-30T00:00:00.000","Fail","2015-01-13T00:00:00.000",,"2015-02-12T00:00:00.000","30","2015-06-21T00:00:00.000","2015-06-21T00:00:00.000","Pass",,,,
"10340","1710007752","Defacement","Brooklyn","6495","32","810","E. 8TH ST.","BROOKLYN","NY","11230-2247",,"2019-04-24T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"10341","1710007751","Defacement","Brooklyn","6495","28","800","E. 8TH ST.","BROOKLYN","NY","11230-2247",,"2019-04-24T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"10342","1710007750","Defacement","Brooklyn","6496","47","801","AVENUE H.","BROOKLYN","NY","11230-2207",,"2019-04-24T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"10343","1712094571","Defacement","Brooklyn","6441","7502","215","BAY 23RD ST.","BROOKLYN","NY","11214-4710",,"2019-04-24T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"10344","1711161611","Defacement","Brooklyn","4648","29","324","E. 94TH ST.","BROOKLYN","NY","11212-1812","4","2019-04-24T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-15T00:00:00.000","2019-06-15T00:00:00.000","Pass",,,,
"10345","1711252281","Defacement","Brooklyn","4648","28","322","E. 94TH ST.","BROOKLYN","NY","11212-1839","4","2019-04-24T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-05-31T00:00:00.000","2019-05-31T00:00:00.000","Pass",,,,
"10346","1704302222","Defacement","Brooklyn","7887","57","1728","COLEMAN ST.","BROOKLYN","NY","11234-4313",,"2019-04-24T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"10347","1704302225","Defacement","Brooklyn","4343","7","460-464","DE WITT AVENUE","BROOKLYN","NY","0",,"2019-04-11T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30",,"2019-06-15T00:00:00.000","Fail","206273147","D31","2019-06-15T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10348","1711131361","Defacement","Brooklyn","2511","31","73","GREEN STREET","BROOKLYN","NY","11222",,"2019-04-26T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"10349","1732685487","Defacement","Manhattan","575","48","12","W. 12TH ST.","NEW YORK","NY","10011-8604",,"2019-04-26T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-11T00:00:00.000","2019-06-11T00:00:00.000","Pass",,,,
"1035","048624499","Defacement","Brooklyn","5393","15","774","CONEY ISLAND AVENUE","BROOKLYN","NY","11218",,"2014-12-30T00:00:00.000","Fail","2015-01-13T00:00:00.000",,"2015-02-12T00:00:00.000","30","2015-05-06T00:00:00.000","2015-05-06T00:00:00.000","Pass",,,,
"10350","1711860501","Defacement","Bronx","4849","22","833","E. 224TH ST.","BRONX","NY","10466-4403",,"2019-04-26T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-13T00:00:00.000","2019-06-13T00:00:00.000","Pass",,,,
"10351","1712094551","Defacement","Bronx","4660","63","3531","BARNES AVE.","BRONX","NY","10467-6021",,"2019-04-26T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-13T00:00:00.000","2019-06-13T00:00:00.000","Pass",,,,
"10352","1709590495","Defacement","Bronx","4660","62","3533","BARNES AVE.","BRONX","NY","10467-6021",,"2019-04-26T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-13T00:00:00.000","2019-06-13T00:00:00.000","Pass",,,,
"10353","1709590494","Defacement","Bronx","5356","24","2832","CODDINGTON AVE.","BRONX","NY","10461-5925",,"2019-04-26T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30",,"2019-06-13T00:00:00.000","Fail","206262807","D31","2019-06-13T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10354","1709590493","Defacement","Bronx","5356","22","2830","CODDINGTON AVE.","BRONX","NY","10461-5925",,"2019-04-26T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-12T00:00:00.000","2019-06-12T00:00:00.000","Pass",,,,
"10355","1709590492","Defacement","Bronx","5356","21","2828","CODDINGTON AVE.","BRONX","NY","10461-5925",,"2019-04-26T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-12T00:00:00.000","2019-06-12T00:00:00.000","Pass",,,,
"10356","1712336971","Defacement","Bronx","5356","20","2826","CODDINGTON AVE.","BRONX","NY","10461-5925",,"2019-04-26T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-12T00:00:00.000","2019-06-12T00:00:00.000","Pass",,,,
"10357","1709590491","Defacement","Bronx","5356","19","2824","CODDINGTON AVE.","BRONX","NY","10461-5925",,"2019-04-26T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-12T00:00:00.000","2019-06-12T00:00:00.000","Pass",,,,
"10358","1709590490","Defacement","Bronx","5356","17","2822","CODDINGTON AVE.","BRONX","NY","10461-5925",,"2019-04-26T00:00:00.000","Fail","2019-04-30T00:00:00.000",,"2019-05-30T00:00:00.000","30","2019-06-12T00:00:00.000","2019-06-12T00:00:00.000","Pass",,,,
"10359","1713125203","Defacement","Brooklyn","6062","68","315","89TH ST.","BROOKLYN","NY","11209-5672",,"2019-04-30T00:00:00.000","Fail","2019-05-08T00:00:00.000",,"2019-06-07T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"1036","049058561","Defacement","Bronx","4532","9","1425","ALLERTON AVENUE","BRONX","NY","10469",,"2014-12-30T00:00:00.000","Fail","2015-01-13T00:00:00.000",,"2015-02-12T00:00:00.000","30","2015-05-12T00:00:00.000","2015-05-12T00:00:00.000","Pass",,,,
"10360","1713125206","Defacement","Brooklyn","6062","67","317","89TH ST.","BROOKLYN","NY","11209-5603",,"2019-04-30T00:00:00.000","Fail","2019-05-08T00:00:00.000",,"2019-06-07T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
