"item_number","product_name","citystore_exclusive","unit_price","color","size","style","category_name","description"
"01013","Ebbets Field Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"0320","Elevator Operators, ca 1943, Postcard","No","1",,,,"Stationery","New Criminal Court Building. 100 Centre Street, Manhattan. October 11,1943. Black & White Postcard. From the collection of the NYC Municipal Archives.                    Perfect for table settings, seating cards, and gift cards!"
"01019","Ellis Island Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"01023","Empire State Building Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"09573","Exploring AMNH Coloring Book","No","3",,,,"History","Founded in 1869, the American Museum of Natural History in NYC has played an important role in promoting an understanding of world cultures and a comprehension of the natural sciences. Among its most important achievements has been the accumulation of artifacts - from reconstructed dinosaur skeletons and stuffed birds to tribal costumes and primitive sculptures. This coloring book takes young fans of natural history on an exciting tour that covers 23 amazing subjects in the Museum s permanent collection, as well as the Rose Center for Earth and Space. Included are depictions of an elephant herd, the skeleton of a gigantic Tyrannosaurus rex, a lifelike Komodo dragon, an Easter Island sculpted head, a Haida canoe, the Star of India emerald, and a hut built of mammoth bones. An informative caption accompanies each accurately rendered picture. Ages 6+.    By Patricia J. Wynne. 8  ; x 11 inches. 30 pages. Soft cover."
"09573","Exploring AMNH Coloring Book","No","3",,,,"City Kids","Founded in 1869, the American Museum of Natural History in NYC has played an important role in promoting an understanding of world cultures and a comprehension of the natural sciences. Among its most important achievements has been the accumulation of artifacts - from reconstructed dinosaur skeletons and stuffed birds to tribal costumes and primitive sculptures. This coloring book takes young fans of natural history on an exciting tour that covers 23 amazing subjects in the Museum s permanent collection, as well as the Rose Center for Earth and Space. Included are depictions of an elephant herd, the skeleton of a gigantic Tyrannosaurus rex, a lifelike Komodo dragon, an Easter Island sculpted head, a Haida canoe, the Star of India emerald, and a hut built of mammoth bones. An informative caption accompanies each accurately rendered picture. Ages 6+.    By Patricia J. Wynne. 8  ; x 11 inches. 30 pages. Soft cover."
"03068","FDNY 5-piece Car Set","No","18",,,,"NYPD . FDNY . DSNY","This 5-piece car set is constructed of die-cast metal and plastic parts. Set of 5 FDNY vehicles including a tow truck, patrol car, hummer and 2 SUV s featuring authentic detail. Part of our Official N.Y.C. licensed collection. Ages 4 and up."
"03068","FDNY 5-piece Car Set","No","18",,,,"NYC Kids","This 5-piece car set is constructed of die-cast metal and plastic parts. Set of 5 FDNY vehicles including a tow truck, patrol car, hummer and 2 SUV s featuring authentic detail. Part of our Official N.Y.C. licensed collection. Ages 4 and up."
"05123","FDNY Lucite Keychain","No","4",,,,"NYPD . FDNY . DSNY","FDNY Lucite Keychain. Part of our Official N.Y.C. licensed collection."
"02163","FDNY Pencil Set","No","7",,,,"NYPD . FDNY . DSNY","Own this unique and colorful set of Official FDNY pencils. Part of our Official N.Y.C. licensed collection. 12 pencils per set."
"02163","FDNY Pencil Set","No","7",,,,"Stationery","Own this unique and colorful set of Official FDNY pencils. Part of our Official N.Y.C. licensed collection. 12 pencils per set."
"05122","FDNY Shield Lapel Pin","No","4",,,,"NYPD . FDNY . DSNY","An enamel lapel pin of the FDNY Shield. Part of our Official N.Y.C. licensed collection."
"06048","FDNY Shield Mug","No","7",,,,"NYPD . FDNY . DSNY","Part of our Official N.Y.C. licensed collection. 11oz. ceramic mug."
"06048","FDNY Shield Mug","No","7",,,,"Home Accents","Part of our Official N.Y.C. licensed collection. 11oz. ceramic mug."
"09174","Firefighters Coloring Book","No","4",,,,"NYC Kids","Youngsters will like being with Mike, a brave New York City firefighter, as they color pictures of him and his partners during a typical workday -- from his arrival and checking important lifesaving gear to heading out when the alarm sounds. Ages 4+.    By Nina Barbaresi. 8  ; x 11 inches. 32 pages. Soft cover."
"09174","Firefighters Coloring Book","No","4",,,,"City Kids","Youngsters will like being with Mike, a brave New York City firefighter, as they color pictures of him and his partners during a typical workday -- from his arrival and checking important lifesaving gear to heading out when the alarm sounds. Ages 4+.    By Nina Barbaresi. 8  ; x 11 inches. 32 pages. Soft cover."
"22064","Flatiron Cufflinks","No","170",,,,"Jewelry","Flatiron Cufflinks are crafted from copper window encasements of the Flatiron building. One of the oldest skyscrapers in New York, the unique Flatiron building stands 285 feet tall at Broadway and 5th Ave. The copper window encasements were carefully removed from this architectural jewel during replacement of the windows during the 2005 restoration. Approximately   inches wide."
"0432","Fountain for Animals, ca 1885, Notecard","Yes","1",,,,"Stationery","Drinking fountain for Animals, Central Park, Manhattan. Jacob Wrey Mould, Architect. March 6, 1885. Color Note Card. Envelope included. From the collection of the NYC Municipal Archives.    Perfect for table settings, seating cards, and gift cards!"
"0434","Fountain, ca 1867, Notecard","No","1",,,,"Stationery","Fountain, Union Square. Jacob Wrey Mould, Architect. July 27, 1871. Color Note Card. Envelope included. From the collection of the NYC Municipal Archives."
"0429","Union Square Fountain, ca 1875, Postcard","Yes","1",,,,"Stationery","Fountain, Union Square. Jacob Wrey Mould, Architect. July 27, 1871. Color Postcard. From the collection of the NYC Municipal Archives. Made in New York.      Perfect for table settings, seating cards, and gift cards!"
"0429","Union Square Fountain, ca 1875, Postcard","Yes","1",,,,"CityStore Exclusives","Fountain, Union Square. Jacob Wrey Mould, Architect. July 27, 1871. Color Postcard. From the collection of the NYC Municipal Archives. Made in New York.      Perfect for table settings, seating cards, and gift cards!"
"18056","Fulton Street Tile","No","38",,,,"Home Accents","Own a piece of subway history with these authentic reproductions Wonderful high glaze ceramic tiles. Mounting hardware affixed . 6  x 8  rectangle."
"18056","Fulton Street Tile","No","38",,,,"NYC Subway","Own a piece of subway history with these authentic reproductions Wonderful high glaze ceramic tiles. Mounting hardware affixed . 6  x 8  rectangle."
"22058","Genuine Mets Seat Cufflinks","No","190",,,,"Jewelry","Now you can celebrate 1969 everyday with these super-smart Mets cufflinks! Beautifully made from genuine Mets Stadium seats and set in sterling silver with the name of the stadium engraved on the back. Comes in a classic black box with a certificate of authenticity. Approximately   a square inch."
"22055","Genuine Yankee Seat Cufflinks","No","190",,,,"Jewelry","These stylish and elegant cufflinks are made from genuine Yankee Stadium seat wood from 1973! Each cufflink is set in sterling silver and has the name of the stadium engraved on the back. Comes in a classic black box with a certificate of authenticity. Approximately   a square inch."
"06077","Glitter Galore Toasting Flutes","No","54",,,,"Married in New York","Add elegance and sparkle to your wedding cake table with Glitter Galore Toasting Flutes! Nickel plated stems coated with a protective finish to keep the dazzling glitter. Set of 2."
"09316","Good Night New York","No","10",,,,"NYC Kids","Rhythmic language guides children through the passage of both a single day and the four seasons while saluting the iconic aspects of New York City. Ages 2+.    By Adam Gamble. 24 pages. 6 x 6 inches. Board book."
"09316","Good Night New York","No","10",,,,"City Kids","Rhythmic language guides children through the passage of both a single day and the four seasons while saluting the iconic aspects of New York City. Ages 2+.    By Adam Gamble. 24 pages. 6 x 6 inches. Board book."
"18049","Grand Central Ceramic Tile","No","34",,,,"Home Accents","Own a piece of subway history with these authentic reproductions Wonderful high glaze ceramic tiles. Mounting hardware affixed 6 x 6 square."
"18049","Grand Central Ceramic Tile","No","34",,,,"NYC Subway","Own a piece of subway history with these authentic reproductions Wonderful high glaze ceramic tiles. Mounting hardware affixed 6 x 6 square."
"18181","Grand Central Subway Sign","No","40",,,,"NYC Subway","Famous Grand Central Station, the hub of New York! One in a collection of subway signs. 20 gauge black powder coated steel. Great for indoors or outdoors. Holes drilled in four corners for easy hanging.    11 x 17 inches."
"18181","Grand Central Subway Sign","No","40",,,,"Posters, Prints and Signs","Famous Grand Central Station, the hub of New York! One in a collection of subway signs. 20 gauge black powder coated steel. Great for indoors or outdoors. Holes drilled in four corners for easy hanging.    11 x 17 inches."
"21083","Grand Central Subway Station Magnet","No","5",,,,"NY Magnets","The heart of Manhattan. One in a collection of subway station magnets. 2 x 3 inches."
"21083","Grand Central Subway Station Magnet","No","5",,,,"NYC Subway","The heart of Manhattan. One in a collection of subway station magnets. 2 x 3 inches."
"21059","Greetings From Brooklyn Magnet","No","5",,,,"NY Magnets","Vintage style Brooklyn magnet. 2  x 3 ."
"01009","Greetings From Brooklyn Postcard (blue)","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!    Great to use for  SAVE THE DATE  cards."
"01021","Greetings from New York (with Statue of Liberty) Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"01010","Greetings from New York City Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"01016","Greetings from New York Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"21073","Greetings From NY Magnet","No","5",,,,"NY Magnets","Vintage style New York magnet. 2  x 3"
"15081","Grey FDNY T-Shirt","No","19",,"M",,"NYPD . FDNY . DSNY","Part of our Official N.Y.C. licensed collection. Cotton blend. Grey. Sizes S, M, L, XL and XXL."
"15081","Grey FDNY T-Shirt","No","19",,"M",,"Wear NYC","Part of our Official N.Y.C. licensed collection. Cotton blend. Grey. Sizes S, M, L, XL and XXL."
"15081","Grey FDNY T-Shirt","No","19",,"L",,"NYPD . FDNY . DSNY","Part of our Official N.Y.C. licensed collection. Cotton blend. Grey. Sizes S, M, L, XL and XXL."
"15081","Grey FDNY T-Shirt","No","19",,"L",,"Wear NYC","Part of our Official N.Y.C. licensed collection. Cotton blend. Grey. Sizes S, M, L, XL and XXL."
"15081","Grey FDNY T-Shirt","No","19",,"XL",,"NYPD . FDNY . DSNY","Part of our Official N.Y.C. licensed collection. Cotton blend. Grey. Sizes S, M, L, XL and XXL."
"15081","Grey FDNY T-Shirt","No","19",,"XL",,"Wear NYC","Part of our Official N.Y.C. licensed collection. Cotton blend. Grey. Sizes S, M, L, XL and XXL."
"15081","Grey FDNY T-Shirt","No","19",,"XXL",,"NYPD . FDNY . DSNY","Part of our Official N.Y.C. licensed collection. Cotton blend. Grey. Sizes S, M, L, XL and XXL."
"15081","Grey FDNY T-Shirt","No","19",,"XXL",,"Wear NYC","Part of our Official N.Y.C. licensed collection. Cotton blend. Grey. Sizes S, M, L, XL and XXL."
"15081","Grey FDNY T-Shirt","No","19",,"S",,"NYPD . FDNY . DSNY","Part of our Official N.Y.C. licensed collection. Cotton blend. Grey. Sizes S, M, L, XL and XXL."
"15081","Grey FDNY T-Shirt","No","19",,"S",,"Wear NYC","Part of our Official N.Y.C. licensed collection. Cotton blend. Grey. Sizes S, M, L, XL and XXL."
"15080","Grey NYPD T-Shirt","No","19",,"M",,"NYPD . FDNY . DSNY","Grey NYPD t-shirt. Cotton blend. Part of our Official N.Y.C. licensed collection.  Grey. S, M, L, XL and XXL."
"15080","Grey NYPD T-Shirt","No","19",,"M",,"Wear NYC","Grey NYPD t-shirt. Cotton blend. Part of our Official N.Y.C. licensed collection.  Grey. S, M, L, XL and XXL."
"15080","Grey NYPD T-Shirt","No","19",,"L",,"NYPD . FDNY . DSNY","Grey NYPD t-shirt. Cotton blend. Part of our Official N.Y.C. licensed collection.  Grey. S, M, L, XL and XXL."
"15080","Grey NYPD T-Shirt","No","19",,"L",,"Wear NYC","Grey NYPD t-shirt. Cotton blend. Part of our Official N.Y.C. licensed collection.  Grey. S, M, L, XL and XXL."
"15080","Grey NYPD T-Shirt","No","19",,"XL",,"NYPD . FDNY . DSNY","Grey NYPD t-shirt. Cotton blend. Part of our Official N.Y.C. licensed collection.  Grey. S, M, L, XL and XXL."
"15080","Grey NYPD T-Shirt","No","19",,"XL",,"Wear NYC","Grey NYPD t-shirt. Cotton blend. Part of our Official N.Y.C. licensed collection.  Grey. S, M, L, XL and XXL."
