"bbl_10","street_no_property","street_1_property","street_2_property","city_property","postcode","addr_state_property","borough","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"1006187504","122","GREENWICH AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.738961","-74.002515","102","3","77","1011095","West Village"
"1006190033","330","BLEECKER STREET",,"NEW YORK","10014","NY","MANHATTAN","40.733483","-74.00433","102","3","73","1011145","West Village"
"1006200019","350","BLEECKER STREET",,"NEW YORK","10014","NY","MANHATTAN","40.734106","-74.004601","102","3","73","1011189","West Village"
"1006207501","534","HUDSON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.734273","-74.006195","102","3","73","1011185","West Village"
"1006240001","771","GREENWICH STREET",,"NEW YORK","10014","NY","MANHATTAN","40.73651","-74.006593","102","3","79","1011368","West Village"
"1006247503","302","WEST   12 STREET",,"NEW YORK","10014","NY","MANHATTAN","40.737539","-74.004561","102","3","77","1067716","West Village"
"1006247504","419","BLEECKER STREET",,"NEW YORK","10014","NY","MANHATTAN","40.736661","-74.005322","102","3","77","1011377","West Village"
"1006257501","299","WEST   12 STREET",,"NEW YORK","10014","NY","MANHATTAN","40.737556","-74.005041","102","3","77","1011455","West Village"
"1006260012","631","HUDSON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.738522","-74.005543","102","3","79","1011645","West Village"
"1006270043","320","WEST   13 STREET",,"NEW YORK","10014","NY","MANHATTAN","40.739403","-74.005164","102","3","77","1000000","West Village"
"1006280004","10","9 AVENUE",,"NEW YORK","10014","NY","MANHATTAN","40.739919","-74.006106","102","3","79","1087054","West Village"
"1006280017","652","HUDSON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.739502","-74.005366","102","3","77","1011690","West Village"
"1006290044","305","WEST   13 STREET",,"NEW YORK","10014","NY","MANHATTAN","40.739205","-74.003349","102","3","77","1011714","West Village"
"1006297503","345","WEST   13 STREET",,"NEW YORK","10014","NY","MANHATTAN","40.739889","-74.004947","102","3","77","1011692","West Village"
"1006310001","669","WASHINGTON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.733565","-74.00853","102","3","75","1011743","West Village"
"1006310030","697","GREENWICH STREET",,"NEW YORK","10014","NY","MANHATTAN","40.733694","-74.007307","102","3","75","1011753","West Village"
"1006317502","677","WASHINGTON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.733806","-74.008505","102","3","75","1011761","West Village"
"1006320017","726","GREENWICH STREET",,"NEW YORK","10014","NY","MANHATTAN","40.734737","-74.007062","102","3","75","1011843","West Village"
"1006340047","337","WEST   11 STREET",,"NEW YORK","10014","NY","MANHATTAN","40.735588","-74.007845","102","3","75","1011908","West Village"
"1006350026","772","GREENWICH STREET",,"NEW YORK","10014","NY","MANHATTAN","40.736513","-74.006614","102","3","79","1011938","West Village"
"1006360022","650","WASHINGTON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.732824","-74.008627","102","3","75","1011980","West Village"
"1006360070","150","CHARLES STREET",,"NEW YORK","10014","NY","MANHATTAN","40.734034","-74.008811","102","3","75","1089743","West Village"
"1006370081","167","PERRY STREET",,"NEW YORK","10014","NY","MANHATTAN","40.734676","-74.009483","102","3","75","1012011","West Village"
"1006377502","366","WEST   11 STREET",,"NEW YORK","10014","NY","MANHATTAN","40.735368","-74.009367","102","3","75","1067886","West Village"
"1006377505","165","CHARLES STREET",,"NEW YORK","10014","NY","MANHATTAN","40.733949","-74.009461","102","3","75","1087065","West Village"
"1006380001","427","WEST STREET",,"NEW YORK","10014","NY","MANHATTAN","40.735412","-74.010082","102","3","75","1012044","West Village"
"1006380004","433","WEST STREET",,"NEW YORK","10014","NY","MANHATTAN","40.735593","-74.010064","102","3","75","1078335","West Village"
"1006380019","720","WEST 11 STREET",,"NEW YORK","10019","NY",,,,,,,,
"1006390001","445","WEST STREET",,"NEW YORK","10014","NY","MANHATTAN","40.736109","-74.010013","102","3","79","1012047","West Village"
"1006400012","380","WEST   12 STREET",,"NEW YORK","10014","NY","MANHATTAN","40.73755","-74.008769","102","3","79","1012049","West Village"
"1006400021","756","WASHINGTON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.737051","-74.008256","102","3","79","1087474","West Village"
"1006407501","400","WEST   12 STREET",,"NEW YORK","10014","NY","MANHATTAN","40.737556","-74.009573","102","3","79","1012048","West Village"
"1006410010","128","JANE STREET",,"NEW YORK","10014","NY","MANHATTAN","40.738137","-74.009047","102","3","79","1012075","West Village"
"1006410017","379","WEST   12 STREET",,"NEW YORK","10014","NY","MANHATTAN","40.737564","-74.008671","102","3","79","1000000","West Village"
"1006420004","114","HORATIO STREET",,"NEW YORK","10014","NY","MANHATTAN","40.738736","-74.009061","102","3","79","1012127","West Village"
"1006427502","99","JANE STREET",,"NEW YORK","10014","NY","MANHATTAN","40.738151","-74.008462","102","3","79","1085734","West Village"
"1006430001","521","WEST STREET",,"NEW YORK","10014","NY","MANHATTAN","40.738771","-74.009866","102","3","79","1012154","West Village"
"1006450011",,"WASHINGTON STREET",,"NEW YORK","0","NY",,,,,,,,
"1006450011","848","WASHINGTON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.740624","-74.007719","102","3","79","1012203","West Village"
"1006450029","416","WEST   13 STREET",,"NEW YORK","10014","NY","MANHATTAN","40.740569","-74.006615","102","3","79","1080266","West Village"
"1006467501","415","WEST   13 STREET",,"NEW YORK","10014","NY","MANHATTAN","40.74058","-74.006597","102","3","79","1086105","West Village"
"1006510011","46","MARGINAL STREET",,"NEW YORK","10014","NY",,,,,,,,
"1006510056",,"PIER   56",,"NEW YORK","10011","NY","MANHATTAN","40.742447","-74.009303","104","3","99",,"Hudson Yards-Chelsea-Flatiron-Union Square"
"1006620002",,"MARGINAL STREET",,"NEW YORK","0","NY",,,,,,,,
"1006620010","163","12 AVENUE",,"NEW YORK","10001","NY","MANHATTAN","40.75053","-74.008334","104","3","99","1012254","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006620011","111A","11 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.746515","-74.008023","104","3","99","1012256","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006620016","111B","11 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.746515","-74.008023","104","3","99","1012255","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006620019","111C","11 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.746515","-74.008023","104","3","99","1085935","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006650010",,"12 AVENUE",,"NEW YORK","0","NY",,,,,,,,
"1006650010",,"12 AVENUE",,"NEW YORK","0","NY",,,,,,,,
"1006650010",,"12 AVENUE",,"NEW YORK","0","NY",,,,,,,,
"1006650010",,"12 AVENUE",,"NEW YORK","0","NY",,,,,,,,
"1006650010",,"MARGINAL STREET",,"NEW YORK","0","NY",,,,,,,,
"1006700001","201","11 AVENUE",,"NEW YORK","10001","NY","MANHATTAN","40.749652","-74.006471","104","3","99","1012266","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006700070","231","11 AVENUE",,"NEW YORK","10001","NY","MANHATTAN","40.750489","-74.005858","104","3","99","1012267","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006720001","601","WEST   26 STREET",,"NEW YORK","10001","NY","MANHATTAN","40.750934","-74.005955","104","3","99","1012268","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006730001","261","11 AVENUE",,"NEW YORK","10001","NY","MANHATTAN","40.751502","-74.005118","104","3","99","1079184","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006750012","613","WEST   29 STREET",,"NEW YORK","10001","NY","MANHATTAN","40.752921","-74.004916","104","3","99","1067972","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006800001",,,,"NEW YORK","0","NY",,,,,,,,
"1006800001",,,,"NEW YORK","0","NY",,,,,,,,
"1006800001",,,,"NEW YORK","0","NY",,,,,,,,
"1006800001",,,,"NEW YORK","0","NY",,,,,,,,
"1006800001","360","WEST STREET",,"NEW YORK","10014","NY","MANHATTAN","40.730458","-74.010514","102","3","69",,"West Village"
"1006850042","608","WEST   40 STREET",,"NEW YORK","10018","NY","MANHATTAN","40.759766","-73.99983","104","3","117","1000000","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006870029","85","10 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.743059","-74.007546","104","3","99","1012277","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006887501","99","10 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.743597","-74.007156","104","3","99","1012278","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006900012","555","WEST   18 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.745134","-74.007525","104","3","99","1012280","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006907501","520","WEST   19 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.745601","-74.006853","104","3","99","1012282","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006910001","112","11 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.746545","-74.007994","104","3","99","1012284","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006910029","153","10 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.745321","-74.005904","104","3","99","1090162","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006910043","516","WEST   20 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.746213","-74.006493","104","3","99","1012290","Hudson Yards-Chelsea-Flatiron-Union Square"
