"_10_digit_bbl","borocode","block","lot","number_of_buildings","tax_class","street_number","street_address","borough","postcode","dof_square_footage","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"1006410010","1","641","10","1","2","128","JANE STREET","MANHATTAN","10014","50820","40.738137","-74.009047","102","3","79","1012075","West Village"
"1006410017","1","641","17","1","2","379","WEST   12 STREET","MANHATTAN","10014","123646","40.737564","-74.008671","102","3","79","1000000","West Village"
"1006420004","1","642","4","1","2","114","HORATIO STREET","MANHATTAN","10014","85030","40.738736","-74.009061","102","3","79","1012127","West Village"
"1006427502","1","642","7502","1","2","99","JANE STREET","MANHATTAN","10014","166965","40.738151","-74.008462","102","3","79","1085734","West Village"
"1006430001","1","643","1","1","2","521","WEST STREET","MANHATTAN","10014","389376","40.738771","-74.009866","102","3","79","1012154","West Village"
"1006440001","1","644","1","1","4","555","WEST STREET","MANHATTAN","10014","77923","40.740007","-74.009299","102","3","79","1012181","West Village"
"1006450011","1","645","11","1","4","848","WASHINGTON STREET","MANHATTAN","10014","206872","40.740624","-74.007719","102","3","79","1012203","West Village"
"1006450029","1","645","29","1","4","416","WEST   13 STREET","MANHATTAN","10014","144000","40.740569","-74.006615","102","3","79","1080266","West Village"
"1006460032","1","646","32","1","4","418","WEST   14 STREET","MANHATTAN","10014","55170","40.741311","-74.006243","102","3","79","1088856","West Village"
"1006467501","1","646","7501","1","2","415","WEST   13 STREET","MANHATTAN","10014","80330","40.74058","-74.006597","102","3","79","1086105","West Village"
"1006467502","1","646","7502","0","2","450","WEST   14 STREET","MANHATTAN","10014","97536","40.74184","-74.007503","102","3","79","1012223","West Village"
"1006510011","1","651","11","1","4","46","MARGINAL STREET","MANHATTAN","10014","83700",,,,,,,
"1006510056","1","651","56","1","4",,"PIER   56","MANHATTAN","10014","85956","40.742447","-74.009303","104","3","99",,"Hudson Yards-Chelsea-Flatiron-Union Square"
"1006620002","1","662","2","1","4",,"MARGINAL STREET","MANHATTAN","0","61840",,,,,,,
"1006620010","1","662","10","1","4","163","12 AVENUE","MANHATTAN","10001","67500","40.75053","-74.008334","104","3","99","1012254","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006620011","1","662","11","1","4","111A","11 AVENUE","MANHATTAN","10011","105472","40.746515","-74.008023","104","3","99","1012256","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006620016","1","662","16","1","4","111B","11 AVENUE","MANHATTAN","10011","103200","40.746515","-74.008023","104","3","99","1012255","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006620019","1","662","19","1","4","111C","11 AVENUE","MANHATTAN","10011","103200","40.746515","-74.008023","104","3","99","1085935","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006650010","1","665","10","1","4",,"MARGINAL STREET","MANHATTAN","0","393040",,,,,,,
"1006700001","1","670","1","1","4","201","11 AVENUE","MANHATTAN","10001","440360","40.749652","-74.006471","104","3","99","1012266","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006700070","1","670","70","1","4","231","11 AVENUE","MANHATTAN","10001","217350","40.750489","-74.005858","104","3","99","1012267","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006720001","1","672","1","1","4","601","WEST   26 STREET","MANHATTAN","10001","1835150","40.750934","-74.005955","104","3","99","1012268","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006800001","1","680","1","1","4","360","WEST STREET","MANHATTAN","10014","3460596","40.730458","-74.010514","102","3","69",,"West Village"
"1006850042","1","685","42","1","4","608","WEST   40 STREET","MANHATTAN","10018","106590","40.759766","-73.99983","104","3","117","1000000","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006870029","1","687","29","1","4","85","10 AVENUE","MANHATTAN","10011","540299","40.743059","-74.007546","104","3","99","1012277","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006887501","1","688","7501","1","2","99","10 AVENUE","MANHATTAN","10011","708000","40.743597","-74.007156","104","3","99","1012278","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006900012","1","690","12","1","4","555","WEST   18 STREET","MANHATTAN","10011","195000","40.745134","-74.007525","104","3","99","1012280","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006907501","1","690","7501","1","2","520","WEST   19 STREET","MANHATTAN","10011","73107","40.745601","-74.006853","104","3","99","1012282","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006910001","1","691","1","1","4","112","11 AVENUE","MANHATTAN","10011","95837","40.746545","-74.007994","104","3","99","1012284","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006910043","1","691","43","1","4","516","WEST   20 STREET","MANHATTAN","10011","61184","40.746213","-74.006493","104","3","99","1012290","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006917501","1","691","7501","1","2","100","11 AVENUE","MANHATTAN","10011","143289","40.746215","-74.008055","104","3","99","1087746","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006920015","1","692","15","1","4","529","WEST   20 STREET","MANHATTAN","10011","111329","40.746295","-74.006644","104","3","99","1012294","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006920019","1","692","19","1","4","525","WEST   20 STREET","MANHATTAN","10011","94622","40.74627","-74.00659","104","3","99","1012295","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006920023","1","692","23","1","4","513","WEST   20 STREET","MANHATTAN","10011","74040","40.746202","-74.006428","104","3","99","1012296","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006920041","1","692","41","1","4","510","WEST   21 STREET","MANHATTAN","10011","124385","40.746767","-74.005991","104","3","99","1012299","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006930010","1","693","10","1","4","541","WEST   21 STREET","MANHATTAN","10011","65307","40.746984","-74.006464","104","3","99","1012308","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006930014","1","693","14","1","4","531","WEST   21 STREET","MANHATTAN","10011","91591","40.746918","-74.006301","104","3","99","1012309","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006930023","1","693","23","1","4","511","WEST   21 STREET","MANHATTAN","10011","88030","40.746781","-74.00598","104","3","99","1090200","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006940039","1","694","39","1","2","500","WEST   23 STREET","MANHATTAN","10011","109795","40.747717","-74.004259","104","3","99","1087591","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006940042","1","694","42","1","2","520","WEST   23 STREET","MANHATTAN","10011","95656","40.748129","-74.005233","104","3","99","1012335","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006940047","1","694","47","1","4","524","WEST   23 STREET","MANHATTAN","10011","141934","40.748159","-74.005305","104","3","99","1012336","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006947501","1","694","7501","1","2","525","WEST   22 STREET","MANHATTAN","10011","88686","40.747459","-74.005673","104","3","99","1012329","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006950015","1","695","15","1","2","527","WEST   23 STREET","MANHATTAN","10011","300000","40.748175","-74.005302","104","3","99","1012347","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006957503","1","695","7503","1","2","555","WEST   23 STREET","MANHATTAN","10011","298794","40.7484","-74.005836","104","3","99","1012345","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006957504","1","695","7504","1","2","231","10 AVENUE","MANHATTAN","10011","53455","40.748175","-74.003829","104","3","99","1083568","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006957506","1","695","7506","1","2","200","11 AVENUE","MANHATTAN","10011","60964","40.749452","-74.006594","104","3","99","1087613","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006960049","1","696","49","1","4","516","WEST   25 STREET","MANHATTAN","10001","87331","40.74941","-74.004284","104","3","99","1080308","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006960065","1","696","65","1","4","210","11 AVENUE","MANHATTAN","10001","108081","40.74986","-74.006291","104","3","99","1012378","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006967502","1","696","7502","1","2","245","10 AVENUE","MANHATTAN","10001","57388","40.748645","-74.00349","104","3","99","1088748","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006970031","1","697","31","1","4","259","10 AVENUE","MANHATTAN","10001","214780","40.749065","-74.003183","104","3","99","1012384","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006970042","1","697","42","1","4","508","WEST   26 STREET","MANHATTAN","10001","146416","40.749957","-74.003674","104","3","99","1012385","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006970047","1","697","47","1","4","518","WEST   26 STREET","MANHATTAN","10001","218019","40.750034","-74.003855","104","3","99","1012386","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006977501","1","697","7501","1","2","543","WEST   25 STREET","MANHATTAN","10001","75040","40.749611","-74.004714","104","3","99","1087496","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006980018","1","698","18","4","4","519","WEST   26 STREET","MANHATTAN","10001","102075","40.750047","-74.003844","104","3","99","1080320","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006990005","1","699","5","1","4","547","WEST   27 STREET","MANHATTAN","10001","97200","40.750893","-74.003934","104","3","99","1012403","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006990033","1","699","33","1","2","303","10 AVENUE","MANHATTAN","10001","101000","40.750492","-74.00214","104","3","99","1090448","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006997502","1","699","7502","0","2","540","WEST   28 STREET","MANHATTAN","10001","127715","40.751453","-74.003385","104","3","99","1088126","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007010001","1","701","1","1","4","302","11 AVENUE","MANHATTAN","10001","213330","40.752732","-74.004198","104","3","99",,"Hudson Yards-Chelsea-Flatiron-Union Square"
"1007010024","1","701","24","1","4","517","WEST   29 STREET","MANHATTAN","10001","55000","40.751873","-74.002422","104","3","99","1080334","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007050046","1","705","46","1","4","516","WEST   34 STREET","MANHATTAN","10001","265562","40.754985","-74.000119","104","3","99","1000000","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007060013","1","706","13","0","4",,"WEST 35 STREET","MANHATTAN","10001","87500",,,,,,,
"1007060020","1","706","20","1","4","509","WEST   34 STREET","MANHATTAN","10001","100630","40.754947","-73.999982","104","3","99","1000000","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007070020","1","707","20","1","4","517","WEST   35 STREET","MANHATTAN","10001","182423","40.755619","-73.999509","104","3","99","1000000","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007080031","1","708","31","1","4","469","10 AVENUE","MANHATTAN","10018","241508","40.755968","-73.998156","104","3","99","1012493","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007080037","1","708","37","1","4","481","10 AVENUE","MANHATTAN","10018","85442","40.756338","-73.997881","104","3","99","1012494","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007090031","1","709","31","0","2","505","WEST   37 STREET","MANHATTAN","10018","834583","40.756679","-73.998177","104","3","99","1088724","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007100029","1","710","29","1","4","501","10 AVENUE","MANHATTAN","10018","203400","40.75728","-73.997199","104","3","117","1012527","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007120001","1","712","1","1","4","58","10 AVENUE","MANHATTAN","10011","281361","40.742279","-74.008167","104","3","83","1000000","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007120014","1","712","14","1","4","421","WEST   14 STREET","MANHATTAN","10014","50214","40.741349","-74.006294","104","3","83","1012531","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007120029","1","712","29","1","4","47","9 AVENUE","MANHATTAN","10011","53186","40.741072","-74.005287","104","3","83","1012535","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007120046","1","712","46","1","4","422","WEST   15 STREET","MANHATTAN","10011","75000","40.742107","-74.00599","104","3","83","1012539","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007130001","1","713","1","1","4","401","WEST   15 STREET","MANHATTAN","10011","1100533","40.74184","-74.005308","104","3","83","1012541","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007140031","1","714","31","4","2","430","WEST   17 STREET","MANHATTAN","10011","298470","40.74343","-74.005337","104","3","83","1078410","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007147501","1","714","7501","1","2","450","WEST   17 STREET","MANHATTAN","10011","520296","40.74369","-74.005955","104","3","83","1080359","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007150010","1","715","10","3","2","427","WEST   17 STREET","MANHATTAN","10011","253070","40.743361","-74.005128","104","3","83","1078420","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007160017","1","716","17","3","2","401","WEST   18 STREET","MANHATTAN","10011","253070","40.743474","-74.003576","104","3","89","1078443","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007167501","1","716","7501","1","2","444","WEST   19 STREET","MANHATTAN","10011","52646","40.744695","-74.004706","104","3","89","1012565","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007167503","1","716","7503","1","2","447","WEST   18 STREET","MANHATTAN","10011","83950","40.74413","-74.005135","104","3","89","1087721","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007167505","1","716","7505","0","2","456","WEST   19 STREET","MANHATTAN","10011","56876","40.744786","-74.004923","104","3","89","1088185","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007170077","1","717","77","1","2","460","WEST   20 STREET","MANHATTAN","10011","68260","40.745304","-74.004342","104","3","89","1012607","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007177501","1","717","7501","1","2","445","WEST   19 STREET","MANHATTAN","10011","54355","40.744709","-74.004695","104","3","89","1076123","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007180001","1","718","1","16","4","440","WEST   21 STREET","MANHATTAN","10011","133885","40.745722","-74.003511","104","3","89","1083575","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007187501","1","718","7501","1","2","177","9 AVENUE","MANHATTAN","10011","147133","40.744917","-74.002487","104","3","89","1088184","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007187502","1","718","7502","0","2","180","10 AVENUE","MANHATTAN","10011","140360","40.746216","-74.005229","104","3","89","1088996","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007190020","1","719","20","1","2","433","WEST   21 STREET","MANHATTAN","10011","63956","40.745667","-74.003338","104","3","89","1012626","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007200045","1","720","45","1","2","401","WEST   22 STREET","MANHATTAN","10011","58394","40.745916","-74.002007","104","3","93","1086503","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007210007","1","721","7","10","2","415","WEST   23 STREET","MANHATTAN","10011","950200","40.7468","-74.002028","104","3","93","1082717","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007217501","1","721","7501","2","2","465","WEST   23 STREET","MANHATTAN","10011","333837","40.747226","-74.003046","104","3","93","1067979","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007227501","1","722","7501","1","2","420","WEST   25 STREET","MANHATTAN","10001","97500","40.74811","-74.001223","104","3","93","1087713","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007230001","1","723","1","2","2","264","10 AVENUE","MANHATTAN","10001","325140","40.749095","-74.003136","104","3","93","1083578","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007230015","1","723","15","2","2","407","WEST   25 STREET","MANHATTAN","10001","567000","40.747964","-74.00083","104","3","93","1083580","Hudson Yards-Chelsea-Flatiron-Union Square"
