"filed","application","calendar","section","street_number","street_name","borough","borough_code","block","lots","zoning_district","cb","project_description","status","decisions_url","date","postcode","latitude","longitude","council_district","census_tract","bin","bbl","nta","location_1"
"2011-07-18T00:00:00.000","SOC","608-85-BZII","72-01 & 72-22","33-56","11th Street","Queens","4","319","36","R5","1","Extension of Term of a variance (§72-21) which permitted a custom Woodworking Shop (UG 16) which expired on June 17, 2011; Amendment to permit a change of use to a (UG16) General Contractors Establishment and to allow the expansion of two existing mezzanines to create a full second floor.  R5 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/608-85-BZII.pdf","2011-12-13T00:00:00.000","11106","40.765513","-73.937251","26","85","4311876","4003190036","Queensbridge-Ravenswood-Long Island City","(40.765513, -73.937251)"
"2018-11-29T00:00:00.000","BZ","2018-191-BZ","73-44","215","North 10th Street","Brooklyn","3","2299","0021","M1-2/R6A (MX-8)","1","Special Permit (§73-44) to permit a reduction in the required parking spaces for offices (UG 6B) with an PRC-B1 parking category within a proposed development of a new mixed use residential, office and retail building contrary to ZR §36-21.  M1-2/R6A (MX-8) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2018-191-BZ.pdf","2020-01-28T00:00:00.000","11211","40.718196","-73.953839","33","519","3329934","3022990021","North Side-South Side","(40.718196, -73.953839)"
"1998-10-23T00:00:00.000","Appeal","290-98-A","GCL 36","59","Kenilworth Avenue","Staten Island","5","5726","29","R3-2 SRD","3","Proposed building not fronting on legally mapped street is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/290-98-A.pdf","1999-01-12T00:00:00.000","10312","40.564365","-74.183181","51","17007","5153708","5057260029","Arden Heights","(40.564365, -74.183181)"
"1998-04-27T00:00:00.000","BZ","196-98-BZ","72-21","131","Classon Avenue","Brooklyn","3","1881","105","M1-2","3","Variance (§72-21) to permit the proposed construction of residential dwellings (Use Group 2) in an M1-2 zoning district, which is contrary to §42-00","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/196-98-BZ.pdf","2000-05-16T00:00:00.000","11205","40.696455","-73.961637","33","191","3054178","3018810006","Clinton Hill","(40.696455, -73.961637)"
"1999-10-07T00:00:00.000","BZ","256-99-BZ","72-21","2327","Southern Boulevard","Bronx","2","3114","8","CB-6","15","Variance (§72-21) to permit within an R 7-1 zoning district, the proposed construction of a multi-family residence (Use Group 2), which creates non-compliance with respect to minimum distance between a side lot line and a legally required window and is thus contrary to Z.R.§ 23-861 c.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/256-99-BZ.pdf","2000-01-11T00:00:00.000","10460","40.851443","-73.882227","15","393","2114427","2031140008","Belmont","(40.851443, -73.882227)"
"2002-09-24T00:00:00.000","BZ","258-02-BZ","72-21","7/13","Ash Street","Brooklyn","3","2477","1","M3-1","1","Variance (§72-21) to permit the proposed conversion of a one and four story manufacturing building to residential use, Use Group 2, located in an M3-1 zoning district, which is contrary to Z.R. §42-00.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/258-02-BZ.pdf","2003-11-05T00:00:00.000",,,,,,,,,
"2012-06-13T00:00:00.000","Appeal","190-12-A","Administrative Appeal","42-45","12th Street","Queens","4","458","83","M1-4","2","Appeals from Department of Buildings' determination that signs are not entitled to continued legal status as advertising sign.  M1-4 zoning district.","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/190-12-A.pdf","2013-04-09T00:00:00.000","11101","40.752176","-73.946532","26","19","4005275","4004580083","Hunters Point-Sunnyside-West Maspeth","(40.752176, -73.946532)"
"2000-11-14T00:00:00.000","SOC","285-70-A","Extension of Term","14-16","East 38th Street","Manhattan","1","867","62","C5-2","5","reopening for an extension of term of variance which expired October 28, 2000 for the use of the Quick Response Service to provide elevator-in-readiness service.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/285-70-A.pdf","2001-07-17T00:00:00.000","10016","40.750534","-73.981741","4","82","1017222","1008670062","Murray Hill-Kips Bay","(40.750534, -73.981741)"
"2014-05-30T00:00:00.000","BZ","116-14-BZ","73-36","188","East 93rd Street","Manhattan","1","1521","40","C1-9","8","Special Permit (§73-36) to allow, in a C1-9 zoning district, the legalization of an  Physical Cultural Establishment on the first floor  level of an existing five story mixed commercial & residential building, contrary to ZR §32-10.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/116-14-BZ.pdf","2018-05-22T00:00:00.000","10128","40.783375","-73.951028","5","15801","1078545","1015210040","Upper East Side-Carnegie Hill","(40.783375, -73.951028)"
"2000-02-11T00:00:00.000","SOC","407-71-BZII","Extension of Term/Waiver","1651","Hancock Street","Queens","4","3548","(F.K.A. 40,43,45 &79","R6","5","request for a waiver of the Rules of Practice and Procedure and a reopening for an extension of term of varian.ce which expired October 10, 1998.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/407-71-BZII.pdf","2000-05-16T00:00:00.000","11385","40.698243","-73.905809","34","553","4000000","4035480040","Ridgewood","(40.698243, -73.905809)"
"2009-04-29T00:00:00.000","BZ","164-09-BZ","73-622","124","Irwin Street","Brooklyn","3","8751","416","R3-1","15","Special Permit (§73-622) for enlargement of an existing two-family home, contrary to floor area, lot coverage and open space (§23-141) and rear yard (ZR §23-47) regulations.  R3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/164-09-BZ.pdf","2010-01-12T00:00:00.000","11235","40.57955","-73.943859","48","620","3246487","3087510416","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","(40.57955, -73.943859)"
"2011-12-08T00:00:00.000","BZ","187-11-BZ","72-21","118","Sandford Street","Brooklyn","3","1736","32","M1-1","3","Variance (§72-21) to allow for the enlargement and conversion of existing manufacturing building to mixed-use residential and commercial, contrary to use regulations, (§42-00). M1-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/187-11-BZ.pdf","2012-11-15T00:00:00.000","11205","40.695522","-73.953552","33","1237","3048467","3017360032","Bedford","(40.695522, -73.953552)"
"2014-11-06T00:00:00.000","Appeal","294-14-A","GCL 36","23","Neutral Avenue","Staten Island","5","409","20026","R3X","2","Special Permit (§64-92) to waive bulk regulations for the replacement of homes damaged/destroyed by Hurricane Sandy. (GCL 36) waiver for properties located on an unmapped street on properties which are registered in the NYC Build it Back Program. ++HPD/BIB Project (GCL 36) waiver for the properties which are registered in the NYC Build It Back which is located on the properties of an unmapped street.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/294-14-A.pdf","2014-12-16T00:00:00.000","10306","40.560782","-74.102811","50","12804","5166644","5040920026","New Dorp-Midland Beach","(40.560782, -74.102811)"
"2014-08-06T00:00:00.000","BZ","184-14-BZ","73-36","1-37","12th Street","Brooklyn","3","1007","172","M1-2","6","Special Permit (§73-36) to allow the operation of a physical culture establishment (Retro Fitness) on the third floor of the existing building at the premises.  M1-2 zoning district","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/184-14-BZ.pdf","2015-01-13T00:00:00.000","11215","40.672027","-73.99748","39","119","3022202","3010070172","Park Slope-Gowanus","(40.672027, -73.99748)"
"1998-04-28T00:00:00.000","BZ","186-98-BZ","72-21","1811","47th Street","Brooklyn","3","5439","6 ,15","R5","12","Variance (§72-21) to permit, the proposed enlargement of an existing building containing a synagogue and residences (Use Groups 4 and 2), located in an R5 zoning district contrary to Z.R. §24-35.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/186-98-BZ.pdf","1999-03-09T00:00:00.000","11204","40.629251","-73.979515","44","476","3128709","3054390006","Borough Park","(40.629251, -73.979515)"
"2019-05-23T00:00:00.000","Appeal","2019-132-A","GCL 36","166","Bluebelt Loop","Staten Island","5","7562","96","R3X SRD LGMD LL","3","Application to permit the construction of 48, two story detached homes and five single family homes   not fronting on a mapped street contrary to General City Law §36.  R3X Large Lot zoning district within the Special South Richmond District and Lower Density Growth Management District.","Initial/New","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2019-132-A.pdf","2022-07-18T00:00:00.000",,,,,,,,,
"2015-03-03T00:00:00.000","BZ","41-15-BZ","73-36","140","East 46th Street","Manhattan","1","1300","0050","C5-3 and C5-2.5","6","Special Permit (§73-36) to permit the operation of a physical culture establishment within portions of an existing building.  C5-3 & C5-2.5 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/41-15-BZ.pdf","2015-09-18T00:00:00.000","10017","40.753783","-73.973713","4","92","1036200","1013000050","Turtle Bay-East Midtown","(40.753783, -73.973713)"
"1999-03-31T00:00:00.000","Appeal","61-99-A","GCL 35","70","Tennyson Drive","Staten Island","5","5212","99","C3 (SRD)","3","Proposed construction located within the bed of a mapped street is contrary to Section 35, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/61-99-A.pdf","1999-09-28T00:00:00.000",,,,,,"5000000","5052120037",,
"2010-06-23T00:00:00.000","SOC","136-01-BZIV","72-01 & 72-22","11-11","44th Drive","Queens","4","447","13","M1-4/R7A (LIC)","1","Extension of Time to Complete Construction and Obtain a Certificate of Occupancy for a Variance (§72-21) which permitted non-compliance in commercial floor area and rear yard requirements which expired on July 12, 2010.  M1-4/R7A(LIC) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/136-01-BZIV.pdf","2010-09-21T00:00:00.000","11101","40.748483","-73.949282","26","19","4005232","4004470013","Hunters Point-Sunnyside-West Maspeth","(40.748483, -73.949282)"
"2015-01-21T00:00:00.000","Appeal","13-15-A","GCL 36","57","Prospect Place","Staten Island","5","4306","28","R3X","3","Proposed construction of one family detached dwelling does not front on a legally mapped street contrary to Section 36, of the General City Law. R3X zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/13-15-A.pdf","2015-12-15T00:00:00.000","10306","40.573209","-74.123341","50","138","5164976","5043060028","Oakwood-Oakwood Beach","(40.573209, -74.123341)"
"2007-05-18T00:00:00.000","SOC","16-92-BZ","72-01 & 72-22","115","King Street","Brooklyn","3","556","15","R5/C1-1","6","Pursuant to Z.R §72-01 and §72-22 to permit a waiver of the Rules of Practice and Procedure, a reopening, an amendment to a variance, a legalization of use, an amendment to approved plans, and an extension of term, of a variance permitting auto repair and warehouse use.  The premises is located on a site partially within an R5 zoning district and partially within a C1-3 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/16-92-BZ.pdf","2008-08-26T00:00:00.000","11231","40.677906","-74.010982","38","53","3418238","3005560117","Carroll Gardens-Columbia Street-Red Hook","(40.677906, -74.010982)"
"2017-05-09T00:00:00.000","LSC","114-15-AII","LSC","9","Jade Court","Staten Island","5","7267","0299","R3-1 (SRD)","3","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/114-15-AII.pdf","2017-06-09T00:00:00.000","10309","40.538734","-74.217977","51","226","5000000","5072670299","Charleston-Richmond Valley-Tottenville","(40.538734, -74.217977)"
"2005-03-02T00:00:00.000","BZ","48-05-BZ","72-21","469","West Street","Manhattan","1","640","1","M1-5","2","Variance (§72-21) to construct a 16- and 3-story mixed use development with 60 accessory parking spaces in an M1-5 district, contrary to Z.R. §42-00 and Z.R. §13-12.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/48-05-BZ.pdf","2006-01-10T00:00:00.000","10014","40.7371","-74.009934","3","79","1012048","1006407501","West Village","(40.7371, -74.009934)"
"2017-01-11T00:00:00.000","SOC","189-12-BZII","72-01 & 72-22","98","Montague Street","Brooklyn","3","248","15","C1-3/R7-1 and R6 (LH-1)","2","Extension of Time to Complete Construction of a previously approved Variance (§72-21) to permit the conversion of an existing building into a transient hotel (UG 5), contrary to use regulations (§22-00) which expired on January 8, 2017. C1-3/R7-1 and R6 (LH-1) zoning districts.  Property is located within the Brooklyn Heights Historic District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/189-12-BZII.pdf","2019-07-23T00:00:00.000","11201","40.695059","-73.995301","33","501","3002054","3002480015","Brooklyn Heights-Cobble Hill","(40.695059, -73.995301)"
"2007-10-23T00:00:00.000","BZ","238-07-BZ","72-21","5-11","47th Avenue","Queens","4","28","21","M1-4/R6A & M1-4","2","Variance (§72-21) to allow a 13-story residential building (UG 2) contrary to regulations for FAR (§117-21 & §23-145), lot coverage (§117-21 & §23-145), minimum distance between windows (§117-21 & §23-711(b)) and height and setback (§117-21, §23-633 & §23-663).  Student dormitory (UG 3) and faculty housing (UG 2) for CUNY Graduate Center is also proposed contrary to use regulations (§42-00). M1-4/R6A (LIC) and M1-4 districts.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/238-07-BZ.pdf","2008-09-23T00:00:00.000","11101","40.745886","-73.955155","26","7","4615146","4000280021","Hunters Point-Sunnyside-West Maspeth","(40.745886, -73.955155)"
"2017-05-19T00:00:00.000","BZ","2017-158-BZ","64-92","20","Stanton Road","Brooklyn","3","8800","96","R4-1","15","Special Permit (§64-92) to waive bulk regulations for the replacement of homes damaged/destroyed by Hurricane Sandy, on properties which are registered in the NYC Build it Back Program. R3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-158-BZ.pdf","2017-05-25T00:00:00.000","11235","40.585184","-73.936578","48","622","3247786","3088000096","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","(40.585184, -73.936578)"
