"uniqueid","inspectionid","inspectiondate","businessname","typeofbusiness","borough","location","question1","question2","_2_option1","_2_option2","_2_ticketnumber","_2_novcode","_2_novnumber","question3","_3_option1","_3_option2","_3_ticketnumber","_3_novcode","_3_novnumber","question4","_4_option1","_4_option2","_4_option3","_4_option4","_4_option5","_4_option6","_4_ticketnumber","_4_novcode","_4_novnumber","question5","_5_option1","_5_option2","_5_option3","_5_option4","_5_option5","_5_option6","_5_option7","_5_ticketnumber","_5_novcode","_5_novnumber","complaintnumber"
"4408","130762","2020-03-10T15:54:20.000Z","ACE Pizzeria & Restaurant","Food Establishment","Queens","6104 Myrtle Ave 11385","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7150","130761","2020-03-10T15:52:18.000Z","POLLOS ALA BRASA MARION","Food Establishment","Queens","61-02 Myrtle Ave 11385","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3880","130760","2020-03-10T15:48:39.000Z","New Ho Wah","Food Establishment","Queens","42-01 Broadway 11103","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4406","130759","2020-03-10T15:48:16.000Z","Chiquita's Restaurant","Food Establishment","Queens","60-59 Myrtle Ave 11385","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3882","130758","2020-03-10T15:47:28.000Z","Pollos A La Brasa Mario","Food Establishment","Queens","40-19 Broadway 11103","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4404","130757","2020-03-10T15:42:05.000Z","Kum Wei kitchen","Food Establishment","Queens","60-19 Myrtle Ave 11385","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4405","130756","2020-03-10T15:41:15.000Z","The Original Sal's Pizzeria & Restaurant","Food Establishment","Queens","60-48 Myrtle Ave 11385","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5126","130755","2020-03-10T15:35:32.000Z","LINCOLN STATION","Food Establishment","Brooklyn","409 Lincoln Pl 11238","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4403","130754","2020-03-10T15:35:25.000Z","International Coffee Shop","Food Establishment","Queens","59-40 Myrtle Ave 11385","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4402","130753","2020-03-10T15:29:42.000Z","Fajitas Sunrise Restaurant & Bar","Food Establishment","Queens","59-24 Myrtle Ave 11385","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3727","130752","2020-03-10T15:12:05.000Z","Red Basil","Food Establishment","Queens","32-47 Steinway Street 11103","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5785","130751","2020-03-10T14:47:39.000Z","BREADBOX CAFE","Food Establishment","Queens","47-11 11th St 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6977","130750","2020-03-10T14:41:45.000Z","MURASAKI","Food Establishment","Queens","46-44 VERON BLVD 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6467","130749","2020-03-10T14:20:19.000Z","Banb Mi Place","Food Establishment","Brooklyn","824B Washington Avenue 11238","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3728","130748","2020-03-10T14:17:42.000Z","Mama's Empanadas","Food Establishment","Queens","32-41 Steinway Street 11103","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5240","130747","2020-03-10T14:09:42.000Z","Tom's Restaurant","Food Establishment","Brooklyn","782 Washington Avenue 11238","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5763","130746","2020-03-10T13:56:23.000Z","GLORY DELI","Food Establishment","Queens","46-30 Vernon Blvd 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5096","130745","2020-03-10T13:52:02.000Z","NATURAL BLEND","Food Establishment","Brooklyn","769 Washington Ave 11238","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6939","130744","2020-03-10T13:50:23.000Z","MURASAKI","Food Establishment","Queens","46-44 Vernon Blvd 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5807","130743","2020-03-10T13:48:46.000Z","PETEY'S BURGER","Food Establishment","Queens","46-46 Vernon Blvd 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5136","130742","2020-03-10T13:48:34.000Z","MRS. DORSEY'S KITCHEN, LLC","Food Establishment","Brooklyn","794 Washington Ave 11238","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4693","130741","2020-03-10T13:46:02.000Z","Yummy Chinese","Food Establishment","Queens","17-17 Cornelia St 11385","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5734","130740","2020-03-10T13:45:37.000Z","TACOS MEXICOS","Food Establishment","Queens","32-08 38th St 11103","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3947","130739","2020-03-10T13:37:30.000Z","Astoria Cafe Bar","Food Establishment","Queens","3290 36 Street 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4692","130738","2020-03-10T13:36:11.000Z","La Flor Del Paraiso","Food Establishment","Queens","17-15 Cornelia St 11385","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18582","130737","2020-03-10T13:26:44.000Z","SAPID","Food Establishment","Brooklyn","595 Washington Ave 11238","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5805","130736","2020-03-10T13:21:23.000Z","WOODBINES","Food Establishment","Queens","47-10 Vernon Blvd 11101","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,"Yes",,,,"4-005805-03102020-481132188186","DF4","206245261","Yes",,,,,,,,,,,
"6435","130735","2020-03-10T13:15:40.000Z","Best Burger Palace","Food Establishment","Brooklyn","595 Washington Ave 11238","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5780","130734","2020-03-10T13:15:29.000Z","MASSO","Food Establishment","Queens","47-25 Vernon Blvd 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5784","130733","2020-03-10T13:07:33.000Z","BLEND","Food Establishment","Queens","47-04 Vernon Blvd 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3885","130732","2020-03-10T13:04:41.000Z","Guacamole","Food Establishment","Queens","38-07 Broadway 11103","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4532","130731","2020-03-10T13:03:20.000Z","Fresh Taco","Food Establishment","Queens","799 Cypress Avenue 11385","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5967","130730","2020-03-10T13:03:12.000Z","Polito's Pizza","Food Establishment","Queens","38-12 Broadway  11103","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3883","130729","2020-03-10T13:02:44.000Z","Polito's Pizza","Food Establishment","Queens","38-12 Broadway 11103","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3886","130728","2020-03-10T13:01:40.000Z","Bai Sushi Japanese Restaurant","Food Establishment","Queens","37-03 Broadway 11103","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18191","130727","2020-03-10T13:01:21.000Z","Texas New Chicken & Grill","Food Establishment","Queens","803 Cypress Ave 11385","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3888","130726","2020-03-10T12:58:57.000Z","Homemade Falafel","Food Establishment","Queens","36-18 Broadway 11106","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3887","130725","2020-03-10T12:56:59.000Z","Boston Pizza","Food Establishment","Queens","37-02 Broadway 11103","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6899","130724","2020-03-10T12:55:45.000Z","L'INIZIO PIZZA BAR","Food Establishment","Queens","47-23 Vernon Blvd 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6167","130723","2020-03-10T12:55:37.000Z","LISTO EL CHIMI","Food Establishment","Queens","55-30 Myrtle Ave 11385","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4836","130722","2020-03-10T12:53:33.000Z","The Chicken Shack","Food Establishment","Queens","36-19 Broadway 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5804","130721","2020-03-10T12:51:46.000Z","CORNER BISTRO","Food Establishment","Queens","47-18 Vernon Blvd 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4533","130720","2020-03-10T12:49:29.000Z","Happy Fresh Taco","Food Establishment","Queens","1693A  Putnam Avenue 11385","Yes","Yes",,,,,,"Yes",,,,,,"No",,,"Yes",,,,"4-004533-03102020-461697947122","DF3","206244556","Yes",,,,,,,,,,,
"4398","130719","2020-03-10T12:42:38.000Z","Rico Pollo Restaurant","Food Establishment","Queens","55-37 Myrtle Ave 11385","Yes","Yes",,,,,,"Yes",,,,,,"No",,,"Yes",,,,"4-004398-03102020-457588117575","DF3","206240660","Yes",,,,,,,,,,,
"5084","130718","2020-03-10T12:39:19.000Z","GEN RESTAURANT","Food Establishment","Brooklyn","659 Washington Ave 11238","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5122","130717","2020-03-10T12:28:07.000Z","JANELLE'S CARIBBEAN AMERICAN CUISINE & BAR","Food Establishment","Brooklyn","671 Washington Ave 11238","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6900","130716","2020-03-10T12:11:38.000Z","TUTTI MATTI","Food Establishment","Queens","47-30 Vernon Blvd 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6470","130715","2020-03-10T12:07:58.000Z","PIZZ ASTORIA","Food Establishment","Queens","34-02 Broadway 11106","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4399","130714","2020-03-10T12:07:09.000Z","El Montanero Bakery & Restaurant","Food Establishment","Queens","55-21 Myrtle Ave 11385","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5798","130713","2020-03-10T12:06:03.000Z","MADERA CUBAN GRILL","Food Establishment","Queens","47-29 Vernon Blvd 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5782","130712","2020-03-10T12:03:27.000Z","NEW CITY KITCHEN EXPRESS","Food Establishment","Queens","47-31 Vernon Blvd 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4400","130711","2020-03-10T12:02:25.000Z","Coyote Bohemio","Food Establishment","Queens","55-19 Myrtle Ave 11385","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5821","130710","2020-03-10T11:58:41.000Z","SPICE","Food Establishment","Queens","4745 Vernon Blvd 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5773","130709","2020-03-10T11:55:25.000Z","BELLA VIA","Food Establishment","Queens","47-46 Vernon Blvd 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3818","130708","2020-03-10T11:38:13.000Z","China Station","Food Establishment","Queens","32-12 31 Street 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3834","130707","2020-03-10T11:34:07.000Z","La Espiguita","Food Establishment","Queens","32-44 31 Street 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5809","130706","2020-03-10T11:23:54.000Z","CASA ENRIQUE","Food Establishment","Queens","5-48 49th Ave 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6902","130705","2020-03-10T11:11:20.000Z","E & I DELI & GROCERY","Food Establishment","Queens","49-12 Vernon Blvd 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5779","130704","2020-03-10T11:08:09.000Z","TUK TUK","Food Establishment","Queens","49-06 Vernon Blvd 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18292","130703","2020-03-10T11:07:22.000Z","Desi Bowl","Food Establishment","Queens","49-11 Vernon Blvd 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3151","130702","2020-03-09T17:11:11.000Z","Sabor Latino","Food Establishment","Bronx","4120 White Plains Road 10466","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6903","130701","2020-03-09T16:49:08.000Z","BAREBURGER","Food Establishment","Queens","48-19 Vernon Blvd 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3228","130700","2020-03-09T16:45:06.000Z","El Mangu","Food Establishment","Bronx","748 E. 233 Street 10466","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3866","130699","2020-03-09T16:42:49.000Z","Junko Sushi","Food Establishment","Queens","33-02 Broadway 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3870","130698","2020-03-09T16:39:15.000Z","Sunrise","Food Establishment","Queens","33-20 Broadway 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3871","130697","2020-03-09T16:36:13.000Z","Three E Thai","Food Establishment","Queens","34-16 Broadway 11106","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18008","130696","2020-03-09T16:35:40.000Z","HERO","Other (Please specify)","Queens","34-16 Broadway 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3172","130695","2020-03-09T16:29:44.000Z","Original Joe's Pizza","Food Establishment","Bronx","703 E. 233 Street 10466","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3150","130694","2020-03-09T16:20:51.000Z","#1 Nice & Good","Food Establishment","Bronx","4120 White Plains Road 10466","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17506","130693","2020-03-09T16:17:15.000Z","New Dragon Star","Food Establishment","Bronx","4216 White Plains Rd 10466","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3868","130692","2020-03-09T15:55:23.000Z","Michael's","Food Establishment","Queens","33-17 Broadway 11106","Yes","No","Yes",,,"DF5","206243400","Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3864","130691","2020-03-09T15:36:02.000Z","La Rioja","Food Establishment","Queens","33-05 Broadway 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3867","130690","2020-03-09T15:33:08.000Z","El Mariachi","Food Establishment","Queens","33-11 Broadway 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3863","130689","2020-03-09T15:31:45.000Z","Bagel Nosh NYC","Food Establishment","Queens","32-07 Broadway 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17957","130688","2020-03-09T15:29:56.000Z","GATA GOLOSA","Other (Please specify)","Queens","30-18 Broadway 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6137","130687","2020-03-09T15:26:45.000Z","WINE & SPIRITS","Food Establishment","Queens","30-08 Broadway 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3149","130686","2020-03-09T15:18:56.000Z","The Pizza Place","Food Establishment","Bronx","4024 White Plains Road 10466","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6519","130685","2020-03-09T15:16:51.000Z","LIN'S GARDEN","Food Establishment","Bronx","3986 White Plains Rd 10466","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3148","130684","2020-03-09T15:10:12.000Z","Tien Lung","Food Establishment","Bronx","3966 White Plains Road 10466","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3147","130683","2020-03-09T15:08:44.000Z","Rainbow Chinese","Food Establishment","Bronx","3906 White Plains Road 10466","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4074","130682","2020-03-09T14:46:03.000Z","The Burger Garage","Food Establishment","Queens","25-36 Jackson Avenue 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17722","130681","2020-03-09T14:41:35.000Z","THWAITES PLACE","Other (Please specify)","Bronx","694 Thwaites Pl 10467","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17721","130680","2020-03-09T14:33:58.000Z","COSINITA RESTAURANT","Other (Please specify)","Bronx","730 Astor Ave 10467","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6490","130679","2020-03-09T14:32:14.000Z","PAODE OUEYO","Food Establishment","Queens","31-90 30th St 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6943","130678","2020-03-09T14:30:07.000Z","ZUMI BAR & GRILL","Food Establishment","Bronx","726 Astor Ave 10467","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5787","130677","2020-03-09T14:06:06.000Z","SAGE GENERAL STORE","Food Establishment","Queens","24-20 Jackson Ave 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17658","130676","2020-03-09T14:04:39.000Z","MARKET PANTRY EATRY","Food Establishment","Queens","24-20 Jackson Ave 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18568","130675","2020-03-09T14:01:37.000Z","Palo Blanco Grocery","Grocery","Bronx","750 Astor Ave 10467","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6944","130674","2020-03-09T13:57:25.000Z","CHINA KITCHEN","Food Establishment","Bronx","749 Astor Ave 10467","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5778","130673","2020-03-09T13:49:55.000Z","GAW GAI","Grocery","Queens","23-06 Jackson Ave 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5762","130672","2020-03-09T13:34:15.000Z","MANETTA'S RISTORANTE","Food Establishment","Queens","10-76 Jackson Ave 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5828","130671","2020-03-09T13:30:53.000Z","HIBINO LIC","Food Establishment","Queens","10-70 Jackson Ave 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17966","130670","2020-03-09T12:54:55.000Z","EL CORAZON MEXICO","Other (Please specify)","Queens","10-09 50th Ave 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5819","130669","2020-03-09T12:53:22.000Z","OPEN DOOR","Food Establishment","Queens","10-09 50th Ave 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6910","130668","2020-03-09T12:50:01.000Z","KAVALA GREEK","Food Establishment","Queens","10-07 50th Ave 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5801","130667","2020-03-09T12:48:28.000Z","DORIAN CAFE","Food Establishment","Queens","10-01 50th Ave 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6901","130666","2020-03-09T12:46:36.000Z","DORIAN CAFE","Food Establishment","Queens","10-01 50th Ave 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5776","130665","2020-03-09T12:37:42.000Z","CAFE HENRI","Food Establishment","Queens","10-10 50th Ave 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3859","130664","2020-03-05T16:55:31.000Z","Lot's O Bagels","Food Establishment","Queens","30-05 Broadway 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18567","130663","2020-03-05T16:51:15.000Z","Dominos Pizza","Food Establishment","Bronx","3869 White Plains Rd 10467","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,,,,,"2-018567-03052020-606755157834","DF3","206240650","Yes",,,,,,,,,,,
"3858","130662","2020-03-05T16:39:14.000Z","Aliada Restaurant","Food Establishment","Queens","29-19 Broadway 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5116","130661","2020-03-05T16:31:59.000Z","KIMCHI GRILL","Food Establishment","Brooklyn","766 Washington Ave 11238","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3860","130660","2020-03-05T16:28:16.000Z","Sanfords Restaurant","Food Establishment","Queens","30-13 Broadway 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6455","130659","2020-03-05T16:21:22.000Z","YUMMY TACO","Food Establishment","Brooklyn","774 Washington Ave 11238","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5132","130658","2020-03-05T16:13:06.000Z","GINO'S CUCINA BRICK OVEN PIZZA","Food Establishment","Brooklyn","723 Washington Ave 11238","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17655","130657","2020-03-05T16:02:38.000Z","SAMOSSA BITES","Other (Please specify)","Queens","35-27 31st St 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5820","130656","2020-03-05T15:38:00.000Z","BRICK TOWN BAGELS","Food Establishment","Queens","51-06 Vernon Blvd 11101","Yes","No","Yes",,,"DF6","206243245","No",,,"4-005820-03052020-563321359414","DG1","206243236","Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3958","130655","2020-03-05T15:30:52.000Z","Fresco","Food Establishment","Queens","31-12 36 Avenue 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5817","130654","2020-03-05T15:04:33.000Z","ANDRE'S PIZZA","Food Establishment","Queens","25-19 40th Ave 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5796","130653","2020-03-05T14:55:03.000Z","MIKE'S PIZZA","Food Establishment","Queens","39-37 30th St 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18584","130652","2020-03-05T14:50:31.000Z","Best Burger Palace","Food Establishment","Brooklyn","986 Atlantic Ave 11238","Yes","No","Yes",,,"DF5","206240834","No",,,"3-018584-03052020-535144302793","DF9","206240843","Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17426","130651","2020-03-05T14:44:14.000Z","AGRA GRILL","Food Establishment","Bronx","3835 White Plains Road 10467","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4477","130650","2020-03-05T14:43:05.000Z","Keur Coumba II Restaurant","Food Establishment","Bronx","3835 White Plains Road 10467","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3168","130649","2020-03-05T14:42:41.000Z","Les Amies","Food Establishment","Bronx","3835 White Plains Road 10467","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7031","130648","2020-03-05T14:41:51.000Z","DOMINICAN VALLE RESTAURANT","Food Establishment","Bronx","3815 White Plains Road 10467","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6528","130647","2020-03-05T14:41:13.000Z","DOMINICAN VALLE RESTAURANT","Food Establishment","Bronx","3815 White Plains Road 10467","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3817","130646","2020-03-05T14:02:41.000Z","L&M","Food Establishment","Queens","36-08 31 Street 11106","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5789","130645","2020-03-05T13:45:32.000Z","NEW YORK DELI","Food Establishment","Queens","2109 Borden Ave 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18044","130644","2020-03-05T13:38:56.000Z","D'ANGELO'S","Other (Please specify)","Bronx","902 E Gun Hill Rd 10469","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,"Yes",,,,"2-018044-03052020-492202919979","DF4","206240641","Yes",,,,,,,,,,,
"5117","130643","2020-03-05T13:37:14.000Z","SUPER NO. 1 KITCHEN","Food Establishment","Brooklyn","770 Washington Ave 11238","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,"Yes",,,,"3-005117-03052020-490731088284","DF4","206240825","Yes",,,,,,,,,,,
