"acct_id","alpha","acct_num","owner_name","last_visit_dt","last_full_insp_dt","last_insp_stat","prem_addr","bin","communitydistrict","citycouncildistrict","bbl","cent_latitude","cent_longitude","zipcode","borough","number","street","census_tract","nta"
"1015","N","34210054","EDGE FUND ADVISOR","2014-09-09T00:00:00.000","2014-09-09T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1016","AA","34225383","HINES INTERESTS","2014-09-02T00:00:00.000","2014-09-02T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1017","AA","34272765","19 W 44TH ST","2014-10-21T00:00:00.000","2014-10-21T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1018","AA","35001163","CBRE ASSET SERVICES","2015-01-06T00:00:00.000","2015-01-06T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1019","AA","35032424","CBRE ASSET SERVICES","2015-02-10T00:00:00.000","2015-02-10T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1020","N","35108638","HINES","2016-11-15T00:00:00.000","2016-11-15T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1021","N","35108794","HINES INTERESTS","2015-11-25T00:00:00.000","2015-11-25T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1022","AA","35112283","4 NYP VENTURES LLC","2015-04-28T00:00:00.000","2015-04-28T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1023","AA","35168541","4 NYP VENTURES LLC","2015-06-24T00:00:00.000","2015-06-24T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1024","N","35172121","HINES INTEREST","2015-07-07T00:00:00.000","2015-07-07T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1025","AA","35223031","4NYP VENTURES LLP","2015-08-20T00:00:00.000","2015-08-20T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1026","N","35237866","CBRE ASSET SERVICES","2015-11-09T00:00:00.000","2015-11-09T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1027","N","35267160","4 NYP VENTURES LLC","2015-11-30T00:00:00.000","2015-11-30T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1028","B","35281732","KINDERCARE EDUCATION AT","2018-12-26T00:00:00.000","2018-12-26T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1029","B","35320787","CREATIVE","2018-04-06T00:00:00.000","2018-04-06T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1030","AA","35330158","CBRE","2015-11-09T00:00:00.000","2015-11-09T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1031","N","35332451","HINES INTERESTS","2016-06-08T00:00:00.000","2016-06-08T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1032","T","35374362","HINES INTERESTS","2016-04-30T00:00:00.000","2016-04-30T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1033","AA","35381649","HINES INTERESTS","2015-12-22T00:00:00.000","2015-12-22T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1034","N","36087997","JP MORGAN CHASE","2018-04-26T00:00:00.000","2018-04-26T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1035","AA","36105294","CBRE","2016-04-12T00:00:00.000","2016-04-12T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1036","AA","36118909","CBRE","2016-04-21T00:00:00.000","2016-04-21T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1037","N","36159689","4 NYP VENTURES LLC","2016-06-22T00:00:00.000","2016-06-22T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1038","AA","36191625","CBRE","2016-06-16T00:00:00.000","2016-06-16T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1039","N","36205854","HINES INTERESTS","2016-08-03T00:00:00.000","2016-08-03T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1040","AA","36229284","CBRE","2016-07-18T00:00:00.000","2016-07-18T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1041","AA","36240497","EDGE FUNDS ADVISORS","2016-07-26T00:00:00.000","2016-07-26T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1042","AA","36277119","EDGE FUNDS ADVISORS","2016-08-24T00:00:00.000","2016-08-24T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1043","AA","36278950","CB RICHARD ELLIS","2016-08-25T00:00:00.000","2016-08-25T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1044","AA","36302008","EDGE FUND ADVISORS","2016-09-16T00:00:00.000","2016-09-16T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1045","N","36308526","CBRE","2018-09-05T00:00:00.000","2018-09-05T00:00:00.000","NOT APPROVAL(VIO)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1046","N","36342210","EDGE FUND ADVISORS","2017-01-31T00:00:00.000","2017-01-31T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1047","N","36378297","EDGE FUNDS ADVISORS","2017-02-15T00:00:00.000","2017-02-15T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1048","N","36378313","EDGE FUND ADVISOR","2017-02-28T00:00:00.000","2017-02-28T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1049","AA","37076270","EDGE FUND ADVISORS","2017-03-16T00:00:00.000","2017-03-16T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1050","AA","37079647","FINANCIER PATISSEERIE","2017-03-17T00:00:00.000","2017-03-17T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1051","N","37107190","EDGE FUND ADVISORS","2017-05-11T00:00:00.000","2017-05-11T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1052","N","37183647","EDGE FUNDS ADVISORS","2017-10-12T00:00:00.000","2017-10-12T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1053","AA","37248119","EDGE FUND ADVISORS","2017-08-10T00:00:00.000","2017-08-10T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1054","N","37331642","EDGE FUND ADVISORS","2018-02-06T00:00:00.000","2018-02-06T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1055","N","37377751","EDGE FUNDS ADVISORS","2018-01-25T00:00:00.000","2018-01-25T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1056","AA","38215182","EDGE FUND ADVISORS LLC","2018-06-22T00:00:00.000","2018-06-22T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1057","AA","38253910","EDGE FUNDS ADVISORS","2018-07-26T00:00:00.000","2018-07-26T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1058","AA","38345807","EDGE FUND ADVISORS LLC","2018-10-19T00:00:00.000","2018-10-19T00:00:00.000","NOT APPROVAL(W/REASON)","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1059","G","70054168","4 NYP VENTURES LLC","2016-06-30T00:00:00.000","2016-06-30T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1060","S","86057197","4 NYP VENTURES LLC","2018-11-07T00:00:00.000","2018-11-07T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1061","B","86067584","4 NYP VENTURES, LLC","2018-08-02T00:00:00.000","2018-08-02T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1062","B","89006142","4 NYP VENTURE LLC","2018-09-10T00:00:00.000","2018-01-25T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1063","R","94051786","4 NYP VENTURES LLC","2018-11-07T00:00:00.000","2018-11-07T00:00:00.000","APPROVAL","4 NEW YORK PLZ","1000007","101","1","1000050010","40.702717","-74.010716","10004","MN","4","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"1064","G","1324284","DEAD RABBIT TAVERN","2018-10-16T00:00:00.000","2018-10-16T00:00:00.000","NOV(NO HOLD)","30 WATER ST","1000008","101","1","1000070027","40.703295","-74.011023","10004","MN","30","WATER ST","9","Battery Park City-Lower Manhattan"
"1068","B","36210748","DRT GROUP LLC","2018-08-24T00:00:00.000","2018-08-24T00:00:00.000","APPROVAL","30 WATER ST","1000008","101","1","1000070027","40.703295","-74.011023","10004","MN","30","WATER ST","9","Battery Park City-Lower Manhattan"
"1069","P","97012165","D R T GROUP LLC.","2015-09-23T00:00:00.000","2015-09-23T00:00:00.000","APPROVAL","30 WATER ST","1000008","101","1","1000070027","40.703295","-74.011023","10004","MN","30","WATER ST","9","Battery Park City-Lower Manhattan"
"1070","A","98004500","THE DEAD RABBIT","2018-09-19T00:00:00.000","2018-07-02T00:00:00.000","NOT APPROVAL(W/REASON)","30 WATER ST","1000008","101","1","1000070027","40.703295","-74.011023","10004","MN","30","WATER ST","9","Battery Park City-Lower Manhattan"
"1071","A","32048696","ROCKWELLS(1FL&2ND-PREP)","2014-09-17T00:00:00.000","2014-09-17T00:00:00.000","APPROVAL","105 BROAD ST","1000012","101","1","1000070031","40.703185","-74.011344","10004","MN","105","BROAD ST","9","Battery Park City-Lower Manhattan"
"1074","P","96085576","ROCKWELLS","2018-02-14T00:00:00.000","2018-02-14T00:00:00.000","APPROVAL","105 BROAD ST","1000012","101","1","1000070031","40.703185","-74.011344","10004","MN","105","BROAD ST","9","Battery Park City-Lower Manhattan"
"1076","G","1148519","PEARL 60 LLC","2016-09-08T00:00:00.000","2016-09-08T00:00:00.000","NOT APPROVAL(W/REASON)","60 PEARL ST","1000014","101","1","1000070038","40.70344","-74.011084","10004","MN","60","PEARL ST","9","Battery Park City-Lower Manhattan"
"1078","G","27148592","BOMBAY INDIA CUISINE/1FL","2014-02-20T00:00:00.000","2014-02-20T00:00:00.000","APPROVAL","60 PEARL ST","1000014","101","1","1000070038","40.70344","-74.011084","10004","MN","60","PEARL ST","9","Battery Park City-Lower Manhattan"
"1079","P","28003200","VIDHAN FOODS INC.","2017-12-26T00:00:00.000","2017-12-26T00:00:00.000","APPROVAL","60 PEARL ST","1000014","101","1","1000070038","40.70344","-74.011084","10004","MN","60","PEARL ST","9","Battery Park City-Lower Manhattan"
"1081","G","34029561","MOHAMAR MATOS AMARANTE","2014-02-06T00:00:00.000","2014-01-02T00:00:00.000","APPROVAL","60 PEARL ST","1000014","101","1","1000070038","40.70344","-74.011084","10004","MN","60","PEARL ST","9","Battery Park City-Lower Manhattan"
"1082","A","34153411","BOMBAY INDIAN REST","2018-07-24T00:00:00.000","2018-07-24T00:00:00.000","APPROVAL","60 PEARL ST","1000014","101","1","1000070038","40.70344","-74.011084","10004","MN","60","PEARL ST","9","Battery Park City-Lower Manhattan"
"1083","F","36298677","PEARL 60,LLP","2017-09-18T00:00:00.000","2016-11-15T00:00:00.000","NOT APPROVAL(W/REASON)","60 PEARL ST","1000014","101","1","1000070038","40.70344","-74.011084","10004","MN","60","PEARL ST","9","Battery Park City-Lower Manhattan"
"1084","G","1373687","VERIZON","2015-10-14T00:00:00.000","2015-09-24T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1091","AA","26209288","VERIZON","2015-01-12T00:00:00.000","2015-01-12T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1094","E","30181515","VERIZON","2015-03-19T00:00:00.000","2015-03-19T00:00:00.000","APPROVAL","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1098","N","33134610","VERIZON","2014-01-17T00:00:00.000","2014-01-17T00:00:00.000","APPROVAL","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1105","AA","34005942","KM ASSOC OF NY INC","2014-06-10T00:00:00.000","2014-06-10T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1106","AA","34022004","VERIZON","2014-01-29T00:00:00.000","2014-01-29T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1107","AA","34071175","VERIZON NEW YORK INC","2015-05-26T00:00:00.000","2015-05-26T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1108","R","34202614","VERIZON","2017-11-28T00:00:00.000","2017-11-28T00:00:00.000","APPROVAL","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1109","AA","34223719","VERIZON","2014-10-29T00:00:00.000","2014-10-29T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1110","AA","34223727","VERIZON","2014-10-28T00:00:00.000","2014-10-28T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1111","AA","34223735","VERIZON","2014-10-28T00:00:00.000","2014-10-28T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1112","AA","34232595","VERIZON","2014-09-08T00:00:00.000","2014-09-08T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1113","AA","34232603","VERIZON","2014-09-08T00:00:00.000","2014-09-08T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1114","AA","34232611","VERIZON","2014-09-08T00:00:00.000","2014-09-08T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1115","S","34247049","BRADSHAW MECHANICAL CO.","2014-09-15T00:00:00.000","2014-09-15T00:00:00.000","APPROVAL","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1116","AA","34254433","VERIZON","2014-10-01T00:00:00.000","2014-10-01T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1117","AA","34269027","VERIZON","2014-10-16T00:00:00.000","2014-10-16T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1118","AA","35009653","VERIZON","2015-04-03T00:00:00.000","2015-04-03T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1119","S","35122993","TITAN INDUSTRIAL SERVICE","2015-04-29T00:00:00.000","2015-04-29T00:00:00.000","APPROVAL","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1120","N","35292457","VERIZON","2016-01-18T00:00:00.000","2016-01-18T00:00:00.000","APPROVAL","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1121","N","35292465","VERIZON","2015-11-09T00:00:00.000","2015-11-09T00:00:00.000","APPROVAL","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1122","N","35292473","VERIZON","2016-10-12T00:00:00.000","2016-10-12T00:00:00.000","NOT APPROVAL(VIO)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1123","N","35318880","VERIZON","2016-03-16T00:00:00.000","2016-03-16T00:00:00.000","APPROVAL","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1124","N","35350701","VERIZON","2016-04-26T00:00:00.000","2016-04-26T00:00:00.000","APPROVAL","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1125","A","35364934","PAR PLUMBING","2015-12-02T00:00:00.000","2015-12-02T00:00:00.000","APPROVAL","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1126","T","36023414","VERIZON","2016-04-05T00:00:00.000","2016-04-05T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1127","AA","36025609","VERIZON","2016-01-28T00:00:00.000","2016-01-28T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1128","AA","36048460","VERIZON","2016-02-18T00:00:00.000","2016-02-18T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1129","T","36073732","VERIZON","2016-03-17T00:00:00.000","2016-03-17T00:00:00.000","APPROVAL","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1130","AA","36191310","VERIZON","2016-06-16T00:00:00.000","2016-06-16T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1131","T","36243350","VERIZON","2018-01-26T00:00:00.000","2018-01-26T00:00:00.000","NOT APPROVAL(VIO)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1132","AA","36321693","VERIZON NEIL BANACH","2016-10-04T00:00:00.000","2016-10-04T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1133","AA","36340537","VERIZON","2016-10-20T00:00:00.000","2016-10-20T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1134","AA","37098860","VERIZON","2017-04-03T00:00:00.000","2017-04-03T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1135","N","37141140","VERIZON","2017-05-24T00:00:00.000","2017-05-24T00:00:00.000","APPROVAL","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1136","N","37221934","VERIZON","2017-12-29T00:00:00.000","2017-12-29T00:00:00.000","APPROVAL","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1137","AA","37245750","VERIZON","2017-08-09T00:00:00.000","2017-08-09T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1138","N","37283082","VERIZON","2018-09-10T00:00:00.000","2018-09-10T00:00:00.000","APPROVAL","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1139","N","37283108","VERIZON","2018-11-28T00:00:00.000","2018-11-28T00:00:00.000","APPROVAL","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1140","AA","38059044","VERIZON","2018-02-22T00:00:00.000","2018-02-22T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1141","AA","38059069","VERIZON","2018-02-22T00:00:00.000","2018-02-22T00:00:00.000","NOT APPROVAL(W/REASON)","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
"1142","P","38077210","VERIZON","2018-03-05T00:00:00.000","2018-03-05T00:00:00.000","APPROVAL","104 BROAD ST","1000016","101","1","1000080044","40.703147","-74.011936","10004","MN","104","BROAD ST","9","Battery Park City-Lower Manhattan"
