"createddate","casenumber","seibelnumber","mayorsnumber","casechannel","casetopic","caseissue","caseaddressedto","clienttype","clientcompanyname","translationneeded","pressname","initialtranslation","acknowledgetranslation","nativelanguage","coordinator","closeouttranslation","acknowledgesent","locationtype","locationdetail","borough","buildingnumber","streetname","fromstreet","crossstreet","bridgename","bridgedirection","otherbridgename","highwayname","directionname","segmentorexit","ferrydirection","ferrydatetime","facilityname","latitude","longitude","maplocation","communitydistrict","policeprecinct","xcoordinate","ycoordinate","zipcode","category","externaltrackingnumber","status","resolutionreason","closeddate","businessname","businessid","resolutiondetails"
"2020-06-19T21:34:46.000","DOT-460906-J9V2",,,,"Open Restaurants","Other comments or concerns",,,,,,,,,,,,"Citywide Concern",,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Information Provided","2020-06-22T15:35:12.000",,,
"2015-07-17T07:20:31.000","DOT-268317-G4G2",,,,"Street or Sidewalk Condition",,,,,,,,,,,,,"Street or Sidewalk","Exact Address","Queens","149-33","88th Avenue","148 STREET","150 STREET",,,,,,,,,,"40.7046012878","-73.8101730347",,"12",,"1037897","196405",,,,"Resolved","Responded via Phone Call’",,,,
"2020-01-27T18:15:39.000","DOT-449045-H1P6",,,,"Guardrail","Request",,,,,,,,,,,,"Street or Sidewalk","Intersection","Queens",,"77th Ave","81st St",,,,,,,,,,,"40.7066326","-73.8686572",,,,,,,,,"Resolved","Information Provided","2020-06-23T09:39:38.000",,,
"2015-03-09T15:21:52.000","DOT-254834-H1Z7",,,,"Safety Improvements",,,,,,,,,,,,,"Street or Sidewalk","Multiple Block - Stretch","Manhattan",,"East 51 Street","Third Avenue","Second Avenue",,,,,,,,,,"40.756456859","-73.9703041143",,"06",,"992474","214874",,,,"Resolved","Responded via Phone Call’",,,,
"2020-06-30T14:39:10.000","DOT-462317-W1R0",,,,"Speed Hump","Study",,,,,,,,,,,,"Street or Sidewalk","Multiple Block - Stretch","Brooklyn",,"47 Street","6th Avenue","5th Avenue",,,,,,,,,,"40.646789","-74.008569",,"07",,"981872","174919",,,,"Resolved","Duplicate","2020-07-01T09:54:44.000",,,
"2020-06-15T15:06:22.000","DOT-460378-G3L7",,,,"Street Markings","Request",,,,,,,,,,,,"Street or Sidewalk","Multiple Block - Stretch","Brooklyn",,"Church Ave","E 18 St","Kings Hwy",,,,,,,,,,"40.64944","-73.963076",,"14",,"994496","175887",,,,"Resolved","Information Provided","2021-01-04T15:05:35.000",,,
"2020-09-02T11:26:00.000","DOT-471206-R5Y7",,,,"Alternate Side Parking","Complaint",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Queens","104-14","116 Street","LIBERTY AVENUE","107 AVENUE",,,,,,,,,,"40.6855","-73.826693",,"10",,"1032315","189070",,,,"Resolved","Referred","2020-09-03T17:42:39.000",,,
"2020-07-01T16:40:49.000","DOT-462626-P1Q9",,,,"Street Conditions","Other",,,,,,,,,,,,"Citywide Concern",,,,,,,,,,,,,,,,"40.88563","-73.866055",,"12",,"1021287","261965",,,,"Resolved","Duplicate","2020-07-02T08:48:25.000",,,
"2020-06-29T08:37:40.000","DOT-461964-C1P7",,,,"Open Restaurants","Cease & Desist",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Manhattan","272","3rd Avenue","EAST   21 STREET","EAST   22 STREET",,,,,,,,,,"40.737903","-73.983834",,"06",,"988730","208115",,,,"Resolved","Information Provided","2020-06-29T12:52:49.000",,,
"2014-10-16T13:50:12.000","DOT-243641-G9W3",,,,"Other",,,,,,,,,,,,,"Citywide Concern",,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Responded via Phone Call’",,,,
"2020-07-02T11:54:26.000","DOT-462762-X3D0",,,,"Open Restaurants","Cease & Desist",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Brooklyn","114","Smith St","PACIFIC STREET","DEAN STREET",,,,,,,,,,"40.687793","-73.98976",,"02",,"987090","189858",,,,"Resolved","Information Provided","2020-07-02T11:55:30.000",,,
"2020-06-20T14:39:26.000","DOT-460951-P5T0",,,,"Speed Hump","Study",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Brooklyn","971","Putnam Avenue","RALPH AVENUE","HOWARD AVENUE",,,,,,,,,,"40.687237","-73.922216",,"03",,"1005822","189665",,,,"Resolved","Duplicate","2020-06-23T13:58:00.000",,,
"2021-08-06T17:56:44.000","DOT-513460-Y6B3",,,,"Speed Hump","Study",,,,,,,,,,,,"Street or Sidewalk","Multiple Block - Stretch","Brooklyn",,"Voorhies Ave","East 21st Street","East 22nd Street",,,,,,,,,,"40.586375","-73.947889",,"15",,"998724","152913",,,,"Resolved","Duplicate","2021-08-09T10:23:54.000",,,
"2016-05-10T18:38:07.000","DOT-297217-L1N7",,,,"Sidewalk Violations",,,,,,,,,,,,,"Street or Sidewalk","Exact Address","Manhattan","196-200","Centre St",,,,,,,,,,,,"40.7160606384","-74.0014419556",,"02",,"984445","201162",,,,"Resolved","Responded via Phone Call’","2016-05-11T12:47:38.000",,,
"2020-06-23T17:24:35.000","DOT-461324-L6P9",,,,"Speed Hump","Study",,,,,,,,,,,,"Street or Sidewalk","Multiple Block - Stretch","Queens",,"Shad Creek Rd","8th Rd","9th Rd",,,,,,,,,,"40.6076203","-73.8203643",,,,,,,,,"Resolved","Duplicate","2020-06-26T10:43:09.000",,,
"2020-09-04T12:09:03.000","DOT-471609-M8S5",,,,"Literature Request","PPPD - City",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Queens","63-15","Ellwell Crescent","CARLTON STREET","64 ROAD",,,,,,,,,,"40.723418","-73.864985",,"06",,"1021674","202866",,,,"Resolved","Information Provided","2020-09-04T13:47:55.000",,,
"2015-11-13T18:05:10.000","DOT-280884-B3N3",,,,"Street Lights",,,,,,,,,,,,,"Citywide Concern",,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Responded via Phone Call’",,,,
"2020-09-04T11:49:54.000","DOT-471604-T6N0",,,,"Literature Request","PPPD - State",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Queens","20-47","48 Street","20 AVENUE","21 AVENUE",,,,,,,,,,"40.772061","-73.897675",,"01",,"1012592","220576",,,,"Resolved","Information Provided","2020-09-04T13:36:46.000",,,
"2020-09-05T12:34:26.000","DOT-471742-C8Z1",,,,"Speeding","Concern",,,,,,,,,,,,"Street or Sidewalk","Multiple Block - Stretch","Staten Island",,"Brighton Street","Hylan Boulevard","Pittsville Avenue",,,,,,,,,,"40.507016","-74.244319",,"03",,"916309","124091",,,,"Resolved","Referred","2020-09-09T09:37:33.000",,,
"2020-06-18T10:14:48.000","DOT-460667-Q9D2",,,,"Signals","Pedestrian Countdown Repair",,,,,,,,,,,,"Street or Sidewalk","Intersection","Brooklyn",,"59 Street","Fort Hamilton Parkway",,,,,,,,,,,"40.633581","-74.004821",,"12",,"982912","170107",,,,"Active","Open - Review",,,,
"2015-06-02T18:31:26.000","DOT-263576-C3Q3",,,,"Other",,,,,,,,,,,,,"Citywide Concern",,"Queens",,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Responded via Phone Call’",,,,
"2021-06-02T13:06:31.000","DOT-505248-F7F6",,,,"Referral","NYPD",,,,,,,,,,,,"Street or Sidewalk","Intersection","Queens",,"120 Avenue","Van Wyck Expressway S Ozone Prk",,,,,,,,,,,"40.6825086","-73.8060747",,,,,,,,,"Resolved","Referred","2021-06-03T13:33:51.000",,,
"2020-07-30T09:39:27.000","DOT-466088-F7R0",,,,"Bike Share","Complaint",,,,,,,,,,,,"Citywide Concern",,"Manhattan",,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Information Provided","2021-04-02T15:08:49.000",,,
"2014-06-06T10:34:31.000","DOT-231354-K4C4",,,,"Permits","Construction",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Bronx","246","West 139th Street",,,,,,,,,,,,"40.818409","-73.943779",,,,,,,,,"Resolved","Responded via Phone Call’",,,,
"2020-07-02T13:27:01.000","DOT-462800-T1B1",,,,"Literature Request","Truck Route Map",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Brooklyn","8","29 Street","2 AVENUE","3 AVENUE",,,,,,,,,,"40.660639","-74.004246",,"07",,"983072","179965",,,,"Resolved","Information Provided","2020-07-02T13:28:12.000",,,
"2020-06-21T15:29:29.000","DOT-461007-M4S5",,,,"Speed Hump","Study",,,,,,,,,,,,"Street or Sidewalk","Multiple Block - Stretch","Brooklyn",,"73 Street","18 Ave","17 Ave",,,,,,,,,,"40.615995","-73.997165",,"11",,"985037","163700",,,,"Resolved","Duplicate","2020-06-21T15:54:14.000",,,
"2020-05-26T12:06:09.000","DOT-458660-T6M9",,,,"Open Streets","Recommendations",,,,,,,,,,,,"Citywide Concern",,"Manhattan",,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Information Provided","2020-06-24T15:36:07.000",,,
"2020-06-25T18:51:21.000","DOT-461689-R7B6",,,,"Sidewalk Violations","Concern",,,,,,,,,,,,"Street or Sidewalk","Multiple Block - Stretch","Manhattan",,"3 Avenue","3 Avenue","East 76 Street",,,,,,,,,,"40.7671973","-73.9624705",,,,,,,,,"Resolved","Violation Issued","2020-06-29T14:13:08.000",,,
"2020-06-29T08:57:28.000","DOT-461972-T7V8",,,,"Open Restaurants","Cease & Desist",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Manhattan","141","West 69th Street","COLUMBUS AVENUE","BROADWAY",,,,,,,,,,"40.776033","-73.981485",,"07",,"989378","222007",,,,"Resolved","Information Provided","2020-06-29T12:50:36.000",,,
"2020-06-24T06:32:13.000","DOT-461363-J1Y5",,,,"Street Conditions","Other",,,,,,,,,,,,"Citywide Concern",,,,,,,,,,,,,,,,"40.88563","-73.866055",,"12",,"1021287","261965",,,,"Resolved","Duplicate","2020-06-24T13:58:20.000",,,
"2018-04-20T19:18:02.000","DOT-373413-G5C1",,,,"Signals","Timing Study",,,,,,,,,,,,"Street or Sidewalk","Intersection","Queens",,"51 Street","broadway",,,,,,,,,,,"40.7414800004","-73.9141200042",,"01",,"1009459","214094",,,,"Resolved","Repaired","2020-06-24T12:57:55.000",,,
"2014-05-19T11:41:36.000","DOT-229721-V3R6",,,,"Street or Sidewalk Condition",,,,,,,,,,,,,"Street or Sidewalk","Exact Address","Staten Island","296","EDISON STREET",,,,,,,,,,,,,,,,,,,,,,"Resolved","Responded via Phone Call’",,,,
"2020-06-26T11:26:45.000","DOT-461751-T2G1",,,,"Employee","General Concern",,,,,,,,,,,,"Citywide Concern",,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Information Provided","2020-06-29T11:09:52.000",,,
"2020-09-02T09:57:10.000","DOT-471181-F7P2",,,,"Traffic Congestion","Enforcement (NYPD)",,,,,,,,,,,,"Citywide Concern",,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Information Provided","2020-09-02T11:54:17.000",,,
"2020-06-30T14:22:25.000","DOT-462309-N6F9",,,,"Open Restaurants","Cease & Desist",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Brooklyn","210","Smith St","BALTIC STREET","BUTLER STREET",,,,,,,,,,"40.684524","-73.99197",,"06",,"986477","188667",,,,"Resolved","Information Provided","2020-06-30T14:24:06.000",,,
"2019-10-18T22:58:23.000","DOT-436367-M9D7",,,,"Street Lights","Request",,,,,,,,,,,,"Street or Sidewalk","Intersection","Bronx",,"West 190 Street","Amsterdam Avenue",,,,,,,,,,,"40.8537141","-73.9268062",,,,,,,,,"Resolved","Location Added for Consideration","2020-06-25T14:56:24.000",,,
"2015-01-21T14:38:06.000","DOT-251114-B2J9",,,,"Speed Hump","Comment",,,,,,,,,,,,"Citywide Concern",,"Brooklyn",,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Responded via Phone Call’",,,,
"2020-08-24T17:59:29.000","DOT-470008-J5R9",,,,"Street Conditions","Pothole",,,,,,,,,,,,"Street or Sidewalk","Intersection","Queens",,"Northern Blvd","Francis Lewis Blvd",,,,,,,,,,,"40.757754","-73.783382",,"11",,"1044262","215421",,,,"Resolved","Information Provided","2020-09-04T10:50:53.000",,,
"2020-07-01T15:48:14.000","DOT-462601-Q9Y7",,,,"Open Restaurants","Other comments or concerns",,,,,,,,,,,,"Citywide Concern",,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Information Provided","2020-07-01T16:28:40.000",,,
"2020-05-04T19:51:51.000","DOT-457339-S7Q4",,,,"Other","Concern",,,,,,,,,,,,"Citywide Concern",,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Referred","2020-06-23T11:38:18.000",,,
"2021-12-16T10:20:12.000","DOT-529079-Z2P2",,,,"Permits","Construction",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Brooklyn","1200","51 Street","12 AVENUE","NEW UTRECHT AVENUE",,,,,,,,,,"40.635179","-73.995413",,"12",,"985523","170689",,,,"Resolved","Information Provided","2022-01-03T13:43:38.000",,,
"2020-07-01T09:10:16.000","DOT-462458-S4F3",,,,"Alternate Side Parking","Complaint",,,,,,,,,,,,"Citywide Concern",,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Referred","2020-07-01T16:41:11.000",,,
"2020-06-22T14:49:43.000","DOT-461154-Q8F4",,,,"Street Markings","Repair",,,,,,,,,,,,"Street or Sidewalk","Intersection","Manhattan",,"Cabrini Blvd","West 190 St",,,,,,,,,,,"40.857351","-73.936575",,"12",,"1001795","251640",,,,"Resolved","Location Added for Consideration","2020-07-02T14:04:22.000",,,
"2018-09-18T20:21:03.000","DOT-390177-D8P5",,,,"Bicycle Lanes & Programs","Bicycle Lane",,,,,,,,,,,,"Street or Sidewalk","Multiple Block - Stretch","Queens",,"Skillman Avenue","Queens Boulevard","49th Av",,,,,,,,,,"40.741982","-73.946421",,"02",,"999097","209605",,,,"Resolved","Information Provided","2020-06-24T14:15:03.000",,,
"2020-07-01T16:55:06.000","DOT-462631-N8N3",,,,"Open Restaurants","Cease & Desist",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Brooklyn","442","Court Street","2 PLACE","3 PLACE",,,,,,,,,,"40.678933","-73.997563",,"06",,"984926","186630",,,,"Resolved","Information Provided","2020-07-01T16:55:53.000",,,
"2014-02-20T12:42:38.000","DOT-222238-T5H2",,,,"Sidewalk Violations","Repair",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Brooklyn","1122","44 Street",,,,,,,,,,,,,,,"12",,"986117","172545",,,,"Resolved","Responded via Phone Call’",,,,
"2021-06-08T13:06:26.000","DOT-505990-K5F1",,,,"Signals","Repair",,,,,,,,,,,,"Street or Sidewalk","Intersection","Queens",,"Liberty Ave","138 Street",,,,,,,,,,,"40.688782","-73.81797",,,,,,,,,"Resolved","Service Request Submitted","2021-09-21T11:25:25.000",,,
"2020-06-23T17:30:43.000","DOT-461327-L6C1",,,,"Signs","Other Signage",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Brooklyn","802","64th street","8 AVENUE","9 AVENUE",,,,,,,,,,"40.63301","-74.011551",,"10",,"981044","169899",,,,"Resolved","Duplicate","2020-06-25T16:47:48.000",,,
"2020-06-30T08:48:03.000","DOT-462147-X3M1",,,,"Literature Request","PPPD Permanent Vehicle Change",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Queens","147-39","76th Street",,,,,,,,,,,,"40.7240927","-73.8163233",,,,,,,,,"Resolved","Information Provided","2020-07-01T21:58:51.000",,,
"2020-06-30T22:03:05.000","DOT-462432-R8B4",,,,"Permits","Authorized",,,,,,,,,,,,"Citywide Concern",,"Manhattan",,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Information Provided","2020-09-02T17:03:55.000",,,
"2019-07-25T16:35:58.000","DOT-425294-L8Q8",,,,"Signals","Traffic Signal Study",,,,,,,,,,,,"Street or Sidewalk","Intersection","Bronx",,"East 178th Street","Monterey Avenue",,,,,,,,,,,"40.847563","-73.894733",,"06",,"1013374","248085",,,,"Resolved","Denied","2021-01-13T05:57:17.000",,,
"2020-02-26T12:26:44.000","DOT-452778-C7Y1",,,,"Signals","Multi-Way Stop",,,,,,,,,,,,"Street or Sidewalk","Intersection","Queens",,"Center Blvd","47 Ave","46th Ave",,,,,,,,,,"40.746164","-73.956649",,"02",,"996262","211127",,,,"Resolved","Duplicate","2021-01-11T13:20:00.000",,,
"2020-06-25T19:28:57.000","DOT-461694-J4Z7",,,,"Open Restaurants","Other comments or concerns",,,,,,,,,,,,"Citywide Concern",,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Information Provided","2020-06-26T11:28:43.000",,,
"2011-11-15T00:00:00.000","DOT-29418-F6Y7",,,,"Speed Hump","Study",,,,,,,,,,,,"Street or Sidewalk","Multiple Block - Stretch","Queens","80-06","47 AVENUE","80 STREET","82 STREET",,,,,,,,,,,,,"404",,"1016288","209080","11373",,,"Resolved","Standard Response",,,,
"2016-07-11T16:28:27.000","DOT-303938-V2V4",,,,"Speed Hump",,,,,,,,,,,,,"Street or Sidewalk","Single Block - Block Face","Staten Island",,"Genesee Avenue","Getz Ave","Eltingville Blvd",,,,,,,,,,"40.553092732","-74.1652401823",,"03",,"938332","140822",,,,"Resolved","Responded via Phone Call’","2016-07-12T09:38:44.000",,,
"2020-07-30T09:30:29.000","DOT-466082-G2Q0",,,,"Bike Share","Complaint",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Manhattan","145","East 15 Street","IRVING PLACE","3 AVENUE",,,,,,,,,,"40.734426","-73.987714",,"06",,"987655","206848",,,,"Resolved","Information Provided","2020-09-09T14:15:31.000",,,
"2018-12-05T12:42:17.000","DOT-398662-F5V4",,,,"Street or Sidewalk Condition","Ponding",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Brooklyn","6650","Ave M","EAST   68 STREET","GEORGETOWN LANE",,,,,,,,,,"40.623098","-73.915097",,"18",,"1007819","166299",,,,"Resolved","Information Provided","2019-04-19T18:27:41.000",,,
"2020-08-29T19:08:39.000","DOT-470786-X4D7",,,,"Speeding","Concern",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Bronx","1042","East 218","PAULDING AVENUE","LACONIA AVENUE",,,,,,,,,,"40.879774","-73.853489",,"12",,"1024765","259837",,,,"Resolved","Information Provided","2020-08-31T09:36:24.000",,,
"2020-07-02T09:21:53.000","DOT-462694-D4L3",,,,"Speeding","Concern",,,,,,,,,,,,"Street or Sidewalk","Multiple Block - Stretch","Manhattan",,"Payson Ave","Seaman","Beak",,,,,,,,,,"40.867951","-73.927002",,"12",,"1004440","255504",,,,"Resolved","Referred","2020-07-02T13:43:36.000",,,
"2016-03-16T09:45:30.000","DOT-291471-W9R0",,,,"Signs",,,,,,,,,,,,,"Street or Sidewalk","Intersection","Manhattan",,"W 55 St","7 Ave",,,,,,,,,,,"40.7642212354","-73.9809782902",,"05",,"989519","217704",,,,"Resolved","Responded via Phone Call’","2016-03-30T13:12:08.000",,,
"2015-04-27T14:29:00.000","DOT-259583-M0S1",,,,"Other",,,,,,,,,,,,,"Street or Sidewalk","Intersection","Manhattan",,"West 146 Street","8th Avenue",,,,,,,,,,,"40.8235080832","-73.9414221219",,"10",,"1000461","239309",,,,"Resolved","Responded via Phone Call’",,,,
"2020-09-09T13:37:40.000","DOT-472203-Y4M2",,,,"Speed Hump","Study",,,,,,,,,,,,"Street or Sidewalk","Multiple Block - Stretch","Brooklyn",,"Macdonough Street","Stuyvesant Avenue","Lewis Avenue",,,,,,,,,,"40.68203","-73.934863",,"03",,"1002316","187765",,,,"Resolved","Denied","2020-09-11T12:55:25.000",,,
"2014-11-26T15:37:08.000","DOT-247202-J5L2",,,,"Construction",,,,,,,,,,,,,"Citywide Concern",,"Manhattan",,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Responded via Phone Call’",,,,
"2020-06-26T17:07:54.000","DOT-461809-N7Y7",,,,"Speeding","Concern",,,,,,,,,,,,"Street or Sidewalk","Intersection","Brooklyn",,"5th Avenue","St Marks Ave",,,,,,,,,,,"40.680852","-73.977455",,"06",,"990503","187330",,,,"Resolved","Referred","2020-06-29T14:09:14.000",,,
"2020-04-27T16:19:52.000","DOT-457029-L4P4",,,,"Signs","No Parking",,,,,,,,,,,,"Street or Sidewalk","Single Block - Block Face","Staten Island",,"Carlyle St","York Ave","Jersey St",,,,,,,,,,"40.641909","-74.086678",,"01",,"960195","173153",,,,"Resolved","Approved","2020-06-30T10:12:26.000",,,
"2021-01-23T15:58:50.000","DOT-489146-F4G3",,,,"Open Restaurants","Respond to Restaurant Inspection",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Manhattan","219","Avenue B","EAST   13 STREET","EAST   14 STREET",,,,,,,,,,"40.728949","-73.97837",,"03",,"990245","204853",,,,"Resolved","UNDER REVIEW - Non-Compliant","2021-01-29T17:11:01.000","Revision Lounge","40988630",
"2020-07-02T11:50:05.000","DOT-462758-L0D8",,,,"Open Restaurants","Cease & Desist",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Brooklyn","128","Smith St","DEAN STREET","BERGEN STREET",,,,,,,,,,"40.687274","-73.990109",,"02",,"986993","189669",,,,"Resolved","Information Provided","2020-07-02T11:51:19.000",,,
"2020-06-24T14:45:02.000","DOT-461470-S2M1",,,,"Literature Request","PPPD - State",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Queens","105-00","Hor Harding Bridge","Beach 102 Lane","Beach 105 Street",,,,,,,,,,"40.7567316","-73.9542239",,,,,,,,,"Resolved","Information Provided","2020-06-25T11:46:32.000",,,
"2020-09-06T16:31:07.000","DOT-471813-H0S7",,,,"Speed Hump","Study",,,,,,,,,,,,"Street or Sidewalk","Multiple Block - Stretch","Queens",,"166th Street","21st Ave","21st Road",,,,,,,,,,"40.778552","-73.797721",,"07",,"1040272","222989",,,,"Active","Assigned - Sent to Unit",,,,
"2020-06-29T09:24:33.000","DOT-461975-B1K8",,,,"Parking","Muni Meter",,,,,,,,,,,,"Citywide Concern",,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Information Provided","2020-07-01T10:35:01.000",,,
"2020-09-06T10:12:24.000","DOT-471794-D9Q8",,,,"Street Conditions","Other",,,,,,,,,,,,"Citywide Concern",,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Information Provided","2020-09-09T16:28:21.000",,,
"2021-09-16T15:25:59.000","DOT-518237-W3B9",,,,"Parking","Muni Meter",,,,,,,,,,,,"Citywide Concern",,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved","Information Provided","2021-10-08T16:37:20.000",,,
"2020-06-27T13:41:03.000","DOT-461869-M8G2",,,,"Sidewalk Violations","Concern",,,,,,,,,,,,"Street or Sidewalk","Multiple Block - Stretch","Manhattan",,"3rd Ave","E 77th","East 76 Street",,,,,,,,,,"40.772333","-73.958715",,"08",,"995685","220661",,,,"Resolved","Violation Issued","2020-06-29T13:08:03.000",,,
"2020-06-23T09:02:19.000","DOT-461224-M3Q2",,,,"Construction","Safety Concerns",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Queens","199","B96 Street","SHORE FRONT PARKWAY","ROCKAWAY BEACH BOULEVARD",,,,,,,,,,"40.585093","-73.817925",,"14",,"1034823","152494",,,,"Resolved","Information Provided","2020-07-01T12:39:57.000",,,
"2020-06-30T11:28:05.000","DOT-462230-L6H2",,,,"Literature Request","PPPD - City",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Bronx","2175","Cedar Avenue","BEND","WEST  182 STREET",,,,,,,,,,"40.860663","-73.913243",,"07",,"1008248","252852",,,,"Resolved","Information Provided","2020-07-02T19:02:12.000",,,
"2020-06-23T13:53:50.000","DOT-461280-K8D3",,,,"Literature Request","PPPD - State",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Bronx","2100","East Tremont Avenue","DOGWOOD DRIVE","ELM DRIVE",,,,,,,,,,"40.841971","-73.857631",,"09",,"1023642","246062",,,,"Resolved","Information Provided","2020-06-25T10:49:32.000",,,
"2020-03-16T14:24:24.000","DOT-455093-P5V3",,,,"Signs","No Parking",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Brooklyn","594","Grand Street","LORIMER STREET","LEONARD STREET",,,,,,,,,,"40.71123","-73.948163",,"01",,"998621","198401",,,,"Resolved","Approved","2020-07-02T13:20:23.000",,,
"2020-06-22T15:06:24.000","DOT-461158-F9N5",,,,"Literature Request","PPPD - City",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Brooklyn","543","Miller Ave","BLAKE AVENUE","DUMONT AVENUE",,,,,,,,,,"40.667413","-73.889869",,"05",,"1014802","182452",,,,"Resolved","Information Provided","2020-06-22T16:46:11.000",,,
"2020-06-25T05:03:37.000","DOT-461544-L4T0",,,,"Street Conditions","Other",,,,,,,,,,,,"Citywide Concern",,,,,,,,,,,,,,,,"40.88563","-73.866055",,"12",,"1021287","261965",,,,"Resolved","Duplicate","2020-06-25T11:09:16.000",,,
"2016-05-26T04:14:28.000","DOT-298906-M9Q9",,,,"Signs",,,,,,,,,,,,,"Street or Sidewalk","Exact Address","Queens","106-06","Queens Blvd",,,,,,,,,,,,"40.7219993323","-73.8471378386",,"06",,"1026567","202401",,,,"Resolved","Responded via Phone Call’","2016-05-31T14:13:50.000",,,
"2021-05-07T15:40:17.000","DOT-501896-R7F0",,,,"Street or Sidewalk Condition","Ponding",,,,,,,,,,,,"Street or Sidewalk","Intersection","Queens",,"89 Avenue","115 Street",,,,,,,,,,,"40.696384","-73.832933",,"09",,"1030577","193032",,,,"Active","Re-Route",,,,
"2022-06-03T20:56:33.000","DOT-549526-Q0R0",,,,"Open Streets","Other comments or concerns",,,,,,,,,,,,"Street or Sidewalk","Multiple Block - Stretch","Brooklyn",,"Smith Street","Wyckoff Street","Union Street",,,,,,,,,,"40.686083","-73.990903",,"02",,"986773","189235",,,,"Resolved","Information Provided","2022-06-08T09:02:52.000",,,
"2020-09-02T11:35:58.000","DOT-471209-N6D7",,,,"Cameras","Speed",,,,,,,,,,,,"Street or Sidewalk","Intersection","Brooklyn",,"Ditmas Avenue","Remsen Avenue",,,,,,,,,,,"40.648103","-73.91473",,"17",,"1007912","175409",,,,"Resolved","Information Provided","2020-09-09T16:04:45.000",,,
"2020-06-26T15:20:12.000","DOT-461781-B9L2",,,,"Literature Request","NYC Bike Map",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Queens","85-10","120th Street","85 AVENUE","HILLSIDE AVENUE",,,,,,,,,,"40.702711","-73.831117",,"09",,"1031076","195338",,,,"Resolved","Information Provided","2020-06-26T16:19:52.000",,,
"2020-06-23T13:42:24.000","DOT-461274-K0T4",,,,"Signs","Street Name",,,,,,,,,,,,"Street or Sidewalk","Intersection","Staten Island",,"Brad Lane","Fahy Avenue",,,,,,,,,,,"40.619562","-74.165953",,"02",,"938179","165043",,,,"Resolved","Service Request Submitted","2020-06-29T09:59:16.000",,,
"2021-06-18T15:53:30.000","DOT-507354-V6B0",,,,"Street Markings","Request",,,,,,,,,,,,"Street or Sidewalk","Intersection","Queens",,"51st Ave","216th St",,,,,,,,,,,"40.753667","-73.763969",,"11",,"1049644","213946",,,,"Resolved","Information Provided","2021-08-05T07:41:12.000",,,
"2020-06-04T12:48:13.000","DOT-459465-Z7F5",,,,"Open Streets","Recommendations",,,,,,,,,,,,"Street or Sidewalk","Multiple Block - Stretch","Manhattan",,"W 4 St","W 12 St","Jane Street",,,,,,,,,,"40.737545","-74.003865",,"02",,"983179","207984",,,,"Resolved","Information Provided","2020-06-29T11:31:30.000",,,
"2016-03-03T11:35:41.000","DOT-290264-G8T8",,,,"Street or Sidewalk Condition","Comment",,,,,,,,,,,,"Street or Sidewalk","Exact Address","Staten Island","287","New Dorp Lane","EDISON STREET","CLAWSON STREET",,,,,,,,,,"40.5721335858","-74.1127516329",,"02",,"952918","147726",,,,"Resolved","Responded via Phone Call’","2016-03-04T15:25:50.000",,,
