"objectid","radefect","radefectlocation","failure","impacttarget","consequence","riskrating","inspectionglobalid","globalid","createddate","failureimpact","workorderglobalid"
"3663542","Decay","Root Flare","1.0","4.0","2.0","7.0","9CAECB79-985C-42D3-87FF-FAA1B1B15CC9","5D78F0B2-C82A-44A5-B627-691FB0BCDF1F","2021-04-14 12:10:45.0000000","5.0",
"6237293","Root Problems","Roots","2.0","2.0","2.0","6.0","111029CF-7D58-4346-A22B-A2CDDE5F5DBD","B9CAAEE2-4508-4996-BC9F-C025059D3BD9","2022-02-09 16:01:50.0000000","4.0",
"586852","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","1C168AC4-8B19-4F19-944E-33B622DDF1A7","F324EF97-F175-4542-9562-1F24F785E74F","2019-09-23 11:37:01.0000000","2.0",
"361503","Dead Wood","Stem","4.0","4.0","4.0","12.0","B1BC6EA2-C1B7-40E4-BC8F-E0B799755525","82DD920D-5DBE-4A9B-9800-147384AD4141","2018-11-18 12:57:06.0000000","8.0",
"1129559","Dead Wood","Branches","3.0","2.0","3.0","8.0","2B2C7D7A-6B9D-4685-B291-2D1F70789B4C","AB1BE43A-8731-4643-AB9A-62456BF48FB1","2020-03-03 15:36:00.0000000","5.0","BE79C163-DD1E-4E63-A5A4-A9FCA37BCAB2"
"4435537","Dead Wood","Branches","1.0","3.0","1.0","5.0","615D8ED6-22B8-4756-B140-DA2EBBEAF051","4FA9924D-7B27-4A3A-81E1-F0E3201D89A0","2021-07-28 17:44:11.0000000","4.0",
"1129181","Dead Wood","Branches","3.0","2.0","3.0","8.0","2B2C7D7A-6B9D-4685-B291-2D1F70789B4C","B6422ECE-E470-4E32-9818-1A7394EF88A4","2020-03-03 15:36:00.0000000","5.0","BE79C163-DD1E-4E63-A5A4-A9FCA37BCAB2"
"451885","Weak Branch Unions","Branches","3.0","4.0","3.0","10.0","98E564CF-A3AD-4A82-AF5F-6EB5145FFD11","F26FA91B-5099-4C89-86FC-199AD7772447","2019-05-16 07:55:11.0000000","7.0","57F02EA8-F03E-4788-A4FB-14A6A0868605"
"3684069","Poor Tree Architecture","Stem","3.0","2.0","2.0","7.0","DFB2DF34-C321-4FDF-9B9D-6C011CC1D0C0","139F9589-7C28-416B-AC5A-19A890F50CB7","2021-04-19 15:44:00.0000000","5.0","A8A4DF74-CBB6-4109-9788-67EB71296363"
"440507","Dead Wood","Stem","3.0","2.0","2.0","7.0","D83A367E-B43D-4B9E-8B69-1BFF2C161CF4","F360CA85-C973-4F3E-9E9B-8C8E6389524A","2019-05-03 13:15:14.0000000","5.0","A4B65ACD-630D-4D4A-AF34-29681DB7612F"
"2006546","Cracks","Branches","3.0","2.0","2.0","7.0","F7EF3878-68F1-4491-B3E6-C1005CFCAEE1","EFC47E6C-975B-469A-8A14-358D1A564F2D","2020-07-28 11:59:25.0000000","5.0","51CF8A10-09D8-4A45-B021-9827308B4729"
"140387","Dead Wood","Stem","2.0","2.0","2.0","6.0","C1B9463E-4FF7-4BAA-BDAB-9B5214E85A00","BB695F13-716D-4455-8C06-1D9CF4DBB2F2","2017-12-18 14:39:16.0000000","4.0","D077D440-BD7E-4866-B1C1-E5724ED68B56"
"6585193","Dead Wood","Branches","1.0","2.0","2.0","5.0","3AC8D248-E16D-443B-BB56-C1CC22FFE0C7","DD10929A-2746-4BA4-BF1B-DD3DE04321E5","2022-03-04 17:12:05.0000000","3.0",
"244475","Dead Wood","Branches","1.0","3.0","3.0","7.0","641ACF73-C1B3-4939-8BEB-CFDE1F751238","0EF9CB91-D1C1-4203-BABF-0A798D139F1A","2018-06-04 14:53:20.0000000","4.0",
"370649","Weak Branch Unions","Branches","4.0","3.0","3.0","10.0","F7216055-6A21-4BC1-85E4-EF652224E5DF","FBC6C5C8-E6EE-4961-8C0A-00E70C2FE092","2018-11-26 10:36:36.0000000","7.0","CDA34501-46E8-4EDC-91EE-A2A759EDF634"
"307824","Dead Wood","Stem","2.0","2.0","2.0","6.0","39A8CBE8-8D41-4CFD-9161-8408A67F0C99","F8E465E8-8837-4E13-9320-E82523FDE41C","2018-09-06 11:40:19.0000000","4.0","871565AC-84B4-4AC9-AFA6-3E13BE27ADC5"
"6637224","Dead Wood","Branches","3.0","2.0","3.0","8.0","83738F06-DF19-4473-9AAC-FFC9065DCE38","21EAFFFC-E656-4B89-AA3E-0A82A4D56175","2022-03-08 15:50:42.0000000","5.0",
"399680","Cracks","Stem","3.0","4.0","3.0","10.0","F136B51F-0A79-459D-9270-6220E239297C","F220E087-A679-40AF-A76B-AE831E29022F","2019-02-15 12:25:08.0000000","7.0","44DCA946-B804-47A8-AE64-695E3DAEA60F"
"3929181","Cracks","Branches","4.0","2.0","2.0","8.0","224ED743-B1E4-4BAB-B282-800BA2F8A75A","69E53BA3-72E1-440B-B31E-F0B9D1E4FCC1","2021-05-31 12:46:59.0000000","6.0","2A232CC7-57E8-4B25-9D60-454E870BE20A"
"244501","Dead Wood","Branches","2.0","2.0","2.0","6.0","097A1043-5588-4F10-B3A3-62F3276BB06C","1368A70A-D923-49D8-AB9B-485B0AEE9B95","2018-05-25 10:05:02.0000000","4.0",
"81023","Cracks","Branch Union","4.0","4.0","4.0","12.0","E7C0649F-0950-4140-8BD2-642D98D902B7","413B68EC-37F7-4D26-AA89-C8865983C772","2017-08-31 13:15:11.0000000","8.0",
"662224","Decay","Stem","3.0","3.0","3.0","9.0","FDCCD37D-5881-48C5-AD15-80A6778F43C6","A16356F7-0C2D-4617-B4CB-C4B8FA877011","2019-11-14 19:26:00.0000000","6.0","C8A46DB4-3F72-4BAD-AC2F-BA45E34BC122"
"79057","Dead Wood","Stem","4.0","2.0","3.0","9.0","6741761D-E1D3-40C9-8C1F-8FD37B2E3BA8","BE5D5F5D-3C8D-41E7-B219-D9A4871FFDE2","2017-08-21 12:19:36.0000000","6.0",
"581354","Dead Wood","Branches","2.0","2.0","3.0","7.0","77C92E52-09B9-4E8C-8B6E-F36696567B5C","6C83540C-DF3C-4FC0-A170-36A6EF4B44A8","2019-09-16 11:55:10.0000000","4.0","FE4DA8AA-EBC1-4BE1-82A0-4DF35525914F"
"63557","Poor Tree Architecture","Stem","3.0","4.0","4.0","11.0","5B5C772B-21F7-4E0F-98B9-148D4B0A9FAA","04861D0A-2253-41CC-AF1A-EF1537C53CAC","2017-06-16 11:12:41.0000000","7.0",
"1029045","Dead Wood","Branches","3.0","2.0","3.0","8.0","82E29F31-8B2C-4957-BAC1-7837689AC2E3","3AAA9B70-CB73-4622-8744-9EBB7EB38240","2020-02-10 15:58:00.0000000","5.0","809F2784-DD66-4902-B931-3F21751DD596"
"331259","Cracks","Branches","3.0","2.0","2.0","7.0","1C4071DD-F897-4A26-AC41-3E2F5DCB3552","BF2A90F2-6432-43EF-ADD1-6A5EB267A1A8","2018-10-10 09:22:08.0000000","5.0","A30DC49C-E44E-439C-8C06-0855A119C163"
"526994","Dead Wood","Stem","2.0","2.0","2.0","6.0","41090888-60EB-45BF-87BE-F0EE71C8012D","00F2B8CA-B854-4EA1-9801-11613654CCC5","2019-07-30 13:48:26.0000000","4.0","DA8D409E-A2D6-4C35-868F-B6F20B399964"
"4630972","Dead Wood","Branches","3.0","1.0","1.0","5.0","A3C158CD-B3A2-4AAF-B6DF-81042DF34320","790683F5-645E-42F1-B60C-76346C797339","2021-08-17 16:10:42.0000000","4.0",
"1028730","Cracks","Branches","4.0","1.0","3.0","8.0","FB8D862D-4652-4791-BAEB-5341DEEF9BF5","7B647272-3BC1-41E7-A71D-EC729771503F","2020-02-10 15:54:00.0000000","5.0","5ED34E86-0694-4904-8CCC-02B1204E6400"
"56038","Decay","Branches","2.0","3.0","3.0","8.0","BF3E4A7C-EBC7-411A-9B6B-FF31798E31C8","11D088E8-BE8A-49D3-8F63-69D5BCE74C0D","2017-05-13 11:16:19.0000000","5.0",
"366903","Cracks","Branches","3.0","3.0","3.0","9.0","3E08ED8B-7932-4357-A69C-323AA71A0F5D","964C3898-79FA-4200-9142-38EC7A2B0F5C","2018-11-19 12:31:47.0000000","6.0","9EA88DFE-D024-4C73-919B-C92F4249EC72"
"185724","Decay","Branches","2.0","3.0","3.0","8.0","B32C2D12-A9CA-4875-98E3-29759D96682C","EDB29C5D-10AC-4A03-A793-1CB6D2670360","2018-03-08 11:53:08.0000000","5.0",
"6585203","Dead Wood","Branches","2.0","2.0","3.0","7.0","54BD3C19-D357-40A0-9EE8-653B15452D02","1649C77E-532A-4870-B110-D35A24E98622","2022-03-04 17:14:25.0000000","4.0",
"272471","Dead Wood","Branches","1.0","2.0","4.0","7.0","29F0B03E-261F-4257-844B-58B3200A1225","8454DB5D-5D03-49F9-A1C3-6B20A00A40F1","2018-07-03 09:28:12.0000000","3.0",
"6484364","Decay","Stem","1.0","4.0","3.0","8.0","DE4A7964-1F7C-4830-A7DB-5BA54BBD2241","3AC5F26F-774C-4FB3-8FC1-8D7A12FC5C4D","2022-02-28 20:07:00.0000000","5.0",
"351463","Dead Wood","Stem","2.0","2.0","1.0","5.0","1E73E612-E293-4626-AEE6-66B619E52F06","812909D4-438B-4C20-8DFB-14930EAE9D5C","2018-11-02 11:45:11.0000000","4.0","F4718918-4EAB-4AA8-AAE0-5FEF61132C03"
"6237292","Dead Wood","Branches","2.0","2.0","2.0","6.0","111029CF-7D58-4346-A22B-A2CDDE5F5DBD","14C7A9C0-CC01-4811-B635-10F8CF6A995A","2022-02-09 16:01:50.0000000","4.0",
"106411","Decay","Stem","4.0","4.0","4.0","12.0","5D0409E0-B1FF-486D-80D6-D500C03A7DE2","2C0A5E25-FDDF-421B-8572-42A8BFD57343","2017-10-27 13:08:42.0000000","8.0","E6CF480A-BB1F-48FD-8750-72F36C69343B"
"750054","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","F7A10136-AA65-4B46-A4DC-62FE1894CEFD","4E3A430B-779E-4294-8BB5-8FCC3BC57066","2019-12-09 17:53:00.0000000","2.0",
"6637225","Decay","Stem","2.0","2.0","4.0","8.0","83738F06-DF19-4473-9AAC-FFC9065DCE38","FD03F87F-76C2-476C-9AE3-7773A0AF2349","2022-03-08 15:50:42.0000000","4.0",
"432462","Root Problems","Roots","4.0","3.0","2.0","9.0","A2F792B8-DD24-44EB-BA06-ED0395064000","F42E2F93-66A0-4013-A3B1-80C40755F4BA","2019-04-29 09:04:22.0000000","7.0",
"1952101","Dead Wood","Branches","2.0","2.0","2.0","6.0","A914FD9D-6143-46D5-87B7-9AF4EDA82EF8","83CBBED6-3901-4C87-A203-8B82AA45FBA7","2020-07-22 13:33:44.0000000","4.0","844D486A-1D5B-47AD-A194-8C1301F5EAC1"
"429989","Dead Wood","Branches","3.0","2.0","2.0","7.0","47F9B1FA-29A4-41CA-B8A7-563B746C0D3F","62FFAA33-FD9B-40B2-A1C1-173DA8E6B61E","2019-04-16 14:42:46.0000000","5.0","353BCD9F-E5EF-49A2-9C07-4FD7D13D5612"
"3880229","Dead Wood","Branches","2.0","3.0","2.0","7.0","532DA88F-5C51-4B35-9530-4B5404774E50","ECEC884A-CCEE-4FEB-BEAF-B33BBD6DED39","2021-05-24 12:15:39.0000000","5.0","646FABA0-655A-4378-9CBD-1A1A8BABC73A"
"71307","Dead Wood","Stem","2.0","1.0","2.0","5.0","8D1FB889-C7A4-4CE4-9558-8D3FF49C776B","17146E17-E6AC-41E9-A736-EBFC843A2D72","2017-07-24 09:58:57.0000000","3.0",
"2687434","Poor Tree Architecture","Branches","2.0","2.0","3.0","7.0","F4955FB9-56AE-41FF-9009-65800466DF03","A49143B7-2CBE-432F-A734-E0E23B728F4C","2020-09-23 12:49:55.0000000","4.0",
"2756087","No Visible Defect","Entire Tree","2.0","2.0","2.0","6.0","A7BE3918-F6E3-4386-A4A3-E1AE4DD3D862","215F7E82-46F5-4FB8-AC0C-47582288BC5B","2020-10-06 15:17:17.0000000","4.0",
"6883374","Decay","Stem","3.0","2.0","4.0","9.0","8E9CAD20-798E-45DE-AABE-2ECD3475D101","6F9E13F6-906C-435C-BFEF-B24A34673D26","2022-03-28 16:28:26.0000000","5.0",
"344620","Dead Wood","Branches","2.0","2.0","1.0","5.0","06464024-9FF2-4B37-A210-85D608CCF49E","017D13BB-FBB7-42C7-B876-D0D3A07358E0","2018-10-24 13:33:38.0000000","4.0",
"1464211","Root Problems","Root Flare","1.0","4.0","2.0","7.0","A86EA5DF-E5AE-4A6F-9F4A-C5F97A25C935","DE265547-7E54-4AB4-9ADE-D72840CAA23D","2020-05-07 13:10:39.0000000","5.0",
"1282497","Dead Wood","Branches","1.0","2.0","2.0","5.0","4B0E3374-5EA2-4324-AEE6-930FFC8363CB","3B06DA5D-7513-4A73-A2DD-3CF6D0BCB77E","2020-03-25 16:27:11.0000000","3.0",
"547737","Dead Wood","Branches","2.0","1.0","2.0","5.0","35CF7119-4477-48F3-A659-C19886E18E52","DB05C583-8D01-4068-B0AB-A9B51EF25ED5","2019-08-16 15:44:34.0000000","3.0",
"2717865","Poor Tree Architecture","Branches","2.0","3.0","3.0","8.0","537BEAD9-C4B5-4066-B654-4DA7B6B071F6","E975DD50-4838-4C1A-8D10-C4E8C7409105","2020-09-29 14:49:16.0000000","5.0","039566A3-3E6F-4C54-A124-BE017B4A00DE"
"447912","Dead Wood","Stem","1.0","1.0","1.0","3.0","205ED0D3-CC8A-4403-BFF0-66F132424569","910151F0-32B7-40D8-8A9B-D128825E821B","2019-05-14 10:21:40.0000000","2.0","75AE1FA9-692F-4612-A4C3-B86811D7A762"
"2916488","Poor Tree Architecture","Branches","2.0","3.0","2.0","7.0","B045FE80-3B9D-4C3E-A363-C3C9A158180D","B68A8C02-11A6-44B9-ADA1-ADAC8028DE72","2020-11-06 11:54:05.0000000","5.0",
"565430","Dead Wood","Branches","2.0","1.0","2.0","5.0","B4BFE235-6473-48F0-A814-4180E1426A28","6D8828BC-5049-4144-B46E-69C11094D7CE","2019-09-04 14:56:58.0000000","3.0",
"1785290","Cracks","Roots","2.0","2.0","2.0","6.0","29E664EE-8D54-4E59-8EEF-AFA30F2E40A2","106E2B3B-D1EC-4CA4-9301-132F30D73AE9","2020-06-30 11:06:00.0000000","4.0",
"769320","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","9DDA4E4B-89F4-4C79-A7F7-6CB550718FCD","5C65C7C5-C8F9-4A5E-8266-A6318B6447E9","2019-12-12 19:08:00.0000000","2.0",
"1464206","Dead Wood","Branches","2.0","2.0","3.0","7.0","A86EA5DF-E5AE-4A6F-9F4A-C5F97A25C935","63534500-A205-49BC-BF2D-5849E89012C7","2020-05-07 13:10:39.0000000","4.0",
"4461099","Dead Wood","Stem","2.0","2.0","2.0","6.0","4444FEC3-A478-4077-9EBA-104C7EEC1ED5","F13752F1-B06A-416B-A047-A9A13F64D27C","2021-07-30 12:14:20.0000000","4.0","4685EDF8-88E8-441A-8D12-7743D2767E92"
"2717863","Poor Tree Architecture","Branches","2.0","3.0","3.0","8.0","ECE406F7-1890-46AF-9A90-51730A14DC05","6116656E-0758-4C52-B942-63D35BB764CC","2020-09-29 14:47:58.0000000","5.0","0830AD6F-AEE5-4FE0-9DE4-D4372E3AEC7A"
"6300826","Decay","Root Flare","3.0","3.0","3.0","9.0","C7D123FE-058B-46F9-8FA7-AB8C9F3D9E9F","1B197D39-153E-470D-A099-2116D46B0AA1","2022-02-14 17:28:39.0000000","6.0","606A42D2-803A-494F-B644-8B5BC3722C0B"
"1654697","Dead Wood","Stem","2.0","2.0","2.0","6.0","DD8331AF-B6C1-452E-9FBD-0BEDC98E5EA4","350572CD-A8DB-41D8-A92E-E061805C43EA","2020-06-09 17:52:00.0000000","4.0","FEFF1CC1-E6A1-4001-B2FB-10E6045653D1"
"314932","Dead Wood","Stem","3.0","3.0","3.0","9.0","5BC79F31-C2AE-4566-B3DA-E07F7A3E452F","CAD5EC4E-12DC-4D5E-94E2-6DF3F0B1BC70","2018-10-01 12:48:12.0000000","6.0","C449BEC6-C08F-49BB-A640-0920042E8E54"
"4994466","Dead Wood","Branches","2.0","1.0","2.0","5.0","BBFD754A-0B54-4EFF-ACD9-7B0DD6D92D7A","1BFFB963-391D-4465-826B-4849A137C812","2021-09-16 17:01:25.0000000","3.0",
"476340","Dead Wood","Stem","1.0","1.0","1.0","3.0","BF237990-EDBA-4E03-830D-247F839FFED4","3BE9EE56-3A6D-487C-84DC-700AFA63E8AC","2019-06-17 13:36:32.0000000","2.0","D9351F64-B96B-4D58-9AD8-0318C5B608E3"
"505059","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","E73AA97C-4E7D-4126-A7D7-432249D6A670","43CB16DC-1EA6-4CED-B4FC-7336522CFDCB","2019-07-11 10:14:45.0000000","2.0",
"2687433","Dead Wood","Branches","2.0","2.0","3.0","7.0","6573F512-8EEF-4D64-AD07-8748E9FC0ADB","F1E0F2B1-2C01-4744-AE58-671588000AF5","2020-09-23 12:53:15.0000000","4.0",
"6883373","Decay","Stem","3.0","2.0","4.0","9.0","C7EBC14F-C094-4D55-802D-6551A561BFF7","444F2F72-62B0-4BC4-81E8-6D3AAAA588D1","2022-03-28 16:14:25.0000000","5.0",
"320786","Dead Wood","Stem","1.0","1.0","1.0","3.0","CA571C02-E46A-4B86-B9D2-7FBDABD472C5","09968BAF-2FDE-488F-9E6F-B16044F7E2FF","2018-10-01 11:36:35.0000000","2.0","075B9F0A-EAF4-4AB8-81AE-1108A9C0E310"
"769315","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","8B624CCC-47A3-4EF7-BFBF-2E1D54C88791","BAC1B45D-751C-438E-8567-EBDD5DEF03B1","2019-12-12 19:03:00.0000000","2.0",
"3721405","Dead Wood","Branches","3.0","4.0","3.0","10.0","CFF0ABE3-2E27-418B-BA32-771776410D1D","BB0636C7-807D-43CF-B96D-724A748E99CD","2021-04-26 20:05:00.0000000","7.0",
"81030","Dead Wood","Branches","2.0","3.0","2.0","7.0","9705101F-B991-43B5-B24E-FA275A5DAD24","B6FA02A3-7645-4600-B960-0C2F523AE5BF","2017-08-31 12:27:53.0000000","5.0","384A78FD-A0FA-42DE-AEC7-0221FC9174D1"
"6883379","Decay","Stem","2.0","2.0","4.0","8.0","B65B9FDF-E70A-42DA-809D-6118265016B0","38615FE2-86FC-48BA-AEA7-D360185D69BE","2022-03-28 14:31:59.0000000","4.0",
"3719768","Decay","Stem","2.0","4.0","3.0","9.0","7F8A9086-4763-4E60-83BC-C0761FAA0E3B","B2A8ED07-244E-41B8-B515-E8BC2C9F8E74","2021-04-26 20:07:00.0000000","6.0",
"3497868","Root Problems","Roots","2.0","3.0","3.0","8.0","8B157DE7-CC4E-472D-8EF2-71B3370B24CE","46F73697-A3F8-4587-8422-4EE9D588B766","2021-03-15 13:32:18.0000000","5.0",
"2108216","Dead Wood","Branches","2.0","2.0","2.0","6.0","C151464A-613A-416C-9A11-CABE6A8DCBB8","D48BF7EE-17E4-4AB2-8CEE-834D7C5B0C6E","2020-08-06 14:24:02.0000000","4.0",
"6085582","Root Problems","Roots","2.0","3.0","3.0","8.0","5A0F53FA-3CE4-45BC-9192-86E6322ACD52","BAEF24C8-B415-4AD4-BA06-BEEF30C8ED3A","2022-01-27 19:25:53.0000000","5.0",
"7146742","Dead Wood","Branches","3.0","2.0","3.0","8.0","DCA6760D-FB8D-4827-A8B0-238F9CE80810","0389655A-D4B8-4F0B-AC3D-B29BD3B94D70","2022-04-20 15:18:25.0000000","5.0","09930CFD-E2A9-4A77-BA61-CFA2A0B37244"
"1844908","Poor Tree Architecture","Branches","2.0","2.0","2.0","6.0","B9D953D6-42E7-47DC-98C5-E356124ED3BB","6AA6918D-BEB5-434D-9DC1-3E46A3BE3532","2020-07-08 15:16:55.0000000","4.0","AA728E30-EC6D-4BF0-8ED0-6685935D2476"
"3108684","Decay","Branches","2.0","3.0","2.0","7.0","F8BE3E7B-5278-4433-9B5A-7BE25F20FCB2","4918558E-829F-4EB3-9F5A-A23B66998509","2020-12-16 16:10:41.0000000","5.0","D4806B8F-7327-47E9-AC3E-849A50B1F51F"
"3829275","Dead Wood","Branches","2.0","3.0","3.0","8.0","DCCDC4D5-CCE7-4B99-8FCB-BBD22B604558","1872CC4C-F9AF-478F-8CD4-5D377A3334F8","2021-05-13 19:09:00.0000000","5.0","115C2CA2-71F4-4468-9C4D-D5F264EFF54B"
"6748733","Dead Wood","Branches","2.0","2.0","2.0","6.0","82F0CB48-C8C2-4E36-A658-A4019DCFA5AD","32E039B6-D09F-4697-B64D-B2AAAC7157C1","2022-03-16 16:48:30.0000000","4.0",
"315449","Dead Wood","Stem","2.0","3.0","2.0","7.0","C2A8B2E5-66D6-4D95-9BBB-752EC8D2D6FF","728ECB08-A68D-4A2B-9C65-8D62140A9A56","2018-09-21 11:21:47.0000000","5.0","EE74B834-9B7D-4464-B135-789D3F731DDC"
"54923","Dead Wood","Branches","4.0","1.0","1.0","6.0","9AE2CFD4-FE24-4378-B46B-B3D1BDE2C3E2","A94663BB-C670-4F5A-9984-B4019FF1EAB4","2017-05-09 15:10:40.0000000","5.0","A2B30C22-62DD-40D7-95CE-C3B4DEB9EE31"
"4485192","No Visible Defect","Entire Tree","1.0","2.0","2.0","5.0","5E7B1C9F-8F66-480C-BAF4-6094EDEEE9DB","EF4D5619-47CD-46DC-99BB-86D8D25326AD","2021-08-02 18:21:52.0000000","3.0",
"789978","Dead Wood","Branches","3.0","2.0","3.0","8.0","7C5C861C-02C7-49F8-B020-B026B35CEB88","87275046-3DE5-4862-9E40-170008108DD7","2019-12-18 18:00:00.0000000","5.0",
"375610","Dead Wood","Branches","3.0","3.0","3.0","9.0","6CA36A34-1218-40F0-9129-53345D45433E","83BD200D-9CC4-4081-B4E4-FD25F88069F6","2018-12-10 13:54:13.0000000","6.0","D681AD4A-3AAB-4331-A929-E2E74881E19B"
"288955","Dead Wood","Branches","2.0","3.0","3.0","8.0","716FE619-A829-49C1-AD57-DF35EFDD4DAC","A49CE8EC-E287-4775-AACD-1AC1B8F87E69","2018-08-06 10:46:03.0000000","5.0","6D253103-DCDE-4E50-8056-2185068E6A51"
"315450","Dead Wood","Stem","2.0","2.0","3.0","7.0","902AE4A6-DC29-407D-AAAF-3540EC2F1208","150A8C1F-A1DE-4614-A9FF-C1769F5E80FD","2018-09-21 11:19:04.0000000","4.0","8B6D2C93-C580-4DD0-A86A-BEFE145227C4"
"7250677","Decay","Stem","2.0","2.0","4.0","8.0","4B36B594-36CF-47F0-8E18-B7841AD87C09","66C59239-FAC4-4BF5-A869-AD0E81E3721A","2022-05-03 16:07:40.0000000","4.0",
"789962","Cankers","Branches","2.0","2.0","3.0","7.0","3283F9B7-8D1E-442C-A298-E9634BAB173C","780C17D5-BBE3-418A-90A7-2A24CA986EF0","2019-12-18 17:49:00.0000000","4.0",
"255697","Dead Wood","Branches","3.0","3.0","3.0","9.0","8528C0D7-7628-4091-9EE6-72A616E39B33","C778FC39-010F-42D9-A9BB-9228C902B746","2018-06-14 12:57:29.0000000","6.0","5E7EC280-D6F5-4763-B2EA-BADE9590E0CF"
"7502104","Dead Wood","Stem","2.0","3.0","3.0","8.0","C3A3AA6B-81FB-4233-B627-D4807994AA00","56ADC6BD-1C44-4C89-BF46-695DB49781D9","2022-06-01 09:48:04.0000000","5.0",
"7502101","Dead Wood","Branches","2.0","3.0","2.0","7.0","A13DEC1C-5430-400B-9239-958304A5425D","69FDCBB3-E578-49D9-8BA2-EDC6CEBDA4C4","2022-06-01 09:42:17.0000000","5.0",
"4224041","Poor Tree Architecture","Branches","1.0","3.0","2.0","6.0","48BFFF22-FEA2-46BF-B8F7-194D38608327","36454CF1-198A-4A32-AB70-20BC0CFF77A9","2021-07-07 14:55:06.0000000","4.0",
"3106196","Dead Wood","Branches","3.0","3.0","2.0","8.0","FABED4C7-38B7-4E90-9F75-F61AA6ADDEDC","FA830731-B606-4251-9E4F-E879EDAB8691","2020-12-16 16:48:00.0000000","6.0",
"1610476","Dead Wood","Branches","1.0","1.0","1.0","3.0","18729E17-9832-4F3E-B7AF-DB4ABE2B092C","9BCCBBA1-0D74-42C9-84CD-A127BE6021CA","2020-06-03 13:51:18.0000000","2.0","2291C0B1-9F1E-441E-A647-FF289189A398"
"4227327","Poor Tree Architecture","Branches","1.0","3.0","2.0","6.0","7CC3302C-FB8D-481A-B02C-F1946F18673D","46C761A1-E027-4361-95EC-52DBA060C7CC","2021-07-07 16:35:11.0000000","4.0",
"543288","Poor Tree Architecture","Branches","1.0","2.0","3.0","6.0","FC1B5C78-5779-454C-A1B8-E028E6DEA546","716E456A-00FE-4804-8099-064D84280003","2019-08-13 08:44:36.0000000","3.0","4F937711-F9DB-462D-B5D1-B289EE511B9B"
"543248","Poor Tree Architecture","Stem","1.0","3.0","3.0","7.0","6889292D-3EB2-44B3-A64E-4371A54ED359","35ECA548-E8B6-4D70-9EA7-552ED207FA02","2019-08-13 13:32:36.0000000","4.0","5A3E92BE-48E9-4B35-869D-3AD39A6A6F5A"
"538439","Dead Wood","Branches","2.0","2.0","2.0","6.0","723ACFB3-3B35-40F4-A779-A2CA04069B9A","A6BCD5D9-408C-4764-AF02-2630A8B6600B","2019-08-08 14:00:28.0000000","4.0",
"7502110","Dead Wood","Branches","2.0","3.0","2.0","7.0","5A001C26-4DD8-4846-ABD2-73B2C58F5B44","22F07604-6F57-4AF5-BF8A-B19797731B16","2022-06-01 09:43:53.0000000","5.0",
"756432","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","C5057C2B-5431-431B-8E0D-84B522186554","6FA1D0EE-E568-4F4E-B4EF-27AF8F16224E","2019-12-10 18:24:00.0000000","2.0",
"886479","Decay","Stem","1.0","2.0","2.0","5.0",,"3C54A803-8CAA-41DF-A322-F0CC4FED5B1E","2020-01-09 14:04:00.0000000","3.0",
"4239112","Poor Tree Architecture","Branches","1.0","3.0","2.0","6.0","C801E0D6-FA26-4AC7-8FCD-6B7678F803C5","968FB1AA-8A42-4685-A318-601330E68A11","2021-07-08 17:35:41.0000000","4.0",
"6058876","Dead Wood","Branches","3.0","3.0","2.0","8.0","F146BD3D-DD19-4F9E-B782-150BCA34AA39","93D7AE77-A816-4237-808A-3205C3FCE1AD","2022-01-26 14:49:57.0000000","6.0","CBFDC58A-FECB-42B3-8F47-48CB6707AC43"
"4652","Decay","Stem","4.0","2.0","2.0","8.0","F248C78D-D4CD-46A7-8432-2F943D87926C","E019894C-1BB0-4973-A9B1-63A2F3AC0C25","2016-03-18 09:44:49.0000000","6.0",
"5961275","Dead Wood","Branches","2.0","2.0","2.0","6.0","1B0B24D7-DD60-4407-8D6F-EA4D779D3FE5","A3DA0772-2DCC-42FC-8D22-86162670F557","2022-01-18 16:02:45.0000000","4.0",
"264975","Dead Wood","Branches","1.0","1.0","1.0","3.0","91093759-39E4-450A-BEBD-CD88EB4CCC7A","C249B65A-3885-4006-A938-CF102244858E","2018-06-25 10:38:21.0000000","2.0",
"7502113","Dead Wood","Branches","2.0","3.0","2.0","7.0","3311D04B-81EC-4817-BFD1-C15917CFB6FD","BAD7946E-4BE3-43FA-A2C3-C7C87DDBB899","2022-06-01 10:04:47.0000000","5.0",
"266807","Dead Wood","Branches","1.0","1.0","1.0","3.0","2D76BDC2-F218-43B0-9CBF-CD2CB60D5E0E","CA1F92D3-D316-4E94-AB11-1936AEBCE27B","2018-06-26 09:54:17.0000000","2.0",
"7511791","Dead Wood","Branches","3.0","2.0","4.0","9.0","CF47E7F3-BAC3-4860-A58F-82AA6B1E6C00","8B56220B-509A-4845-8060-8504E58ED7F8","2022-06-02 12:47:00.0000000","5.0","A908B0C1-CBE7-4C02-944B-07280B2802EA"
