"basketid","baskettype","direction","fid","location_description","ownertype","section","stateplane_labelx","stateplane_labely","stateplane_snappedx","stateplane_snappedy","streetname1","streetname2","point"
"40220002","R","SW","14595","SW corner of 44 DR and 21 ST","D","QW022","998768.14286782","211778.38948514","998801.24680422","211811.23981313","44 DR","21 ST","POINT (-73.94760475899994 40.74795563500004)"
"40840021","S","Direction TBD","11543","Location Description T/K","D","QE084","1037470.22622465","200655.8671108","1037433.4625228","200647.15188496","Street Name TBD",,"POINT (-73.80801530499997 40.71727888300006)"
"40410030","S","N","14226","N corner of BROADWAY and BAXTER AV","D","QW041","1016069.11679597","210422.97520122","1016081.73389673","210386.90539147","BROADWAY","BAXTER AV","POINT (-73.88517116099996 40.744190039000046)"
"10210090","H","NE","12","NE corner of SPRING ST and WOOSTER ST","D","MN021","984005.66189414","203133.00913814","983961.20463398","203117.02787088","SPRING ST","WOOSTER ST","POINT (-74.00088296199993 40.724238109000055)"
"30610076","S","E","27864","E corner of VAN BRUNT ST and KING ST","D","BKS061","981102.70772632","186431.72364314","981038.31677897","186432.68164647","VAN BRUNT ST","KING ST","POINT (-74.01134832799994 40.67839642600006)"
"40310010","S","NE","15727","NE corner of NORTHERN BLVD and 102 ST","D","QW031","1021262.65365298","215387.32878955","1021227.57695147","215337.10218397","NORTHERN BLVD","102 ST","POINT (-73.86640119099997 40.75779571000004)"
"41010021","R","NE","14165","NE corner of SUTTER AV and 90 ST","D","QE101","1026731.28772882","185794.53758155","1026694.64902256","185760.67183563","SUTTER AV","90 ST","POINT (-73.84684848999996 40.67654612800004)"
"31120032","S","E","73201","E corner of 18 AV and 72 ST","D","BKS112","985927.15345798","163405.23754397","985886.86679314","163383.07190588","18 AV","72 ST","POINT (-73.99396054999994 40.615194091000035)"
"10510166","H","NW","1565","NW corner of 5 AV and W 25 ST","B","MN051","987394.82998456","209973.38390879","987383.01209481","209942.98206672","5 AV","W 25 ST","POINT (-73.98865244599995 40.74301270300003)"
"20510037","R","E","15773","E corner of W BURNSIDE AV and HARRISON AV","D","BX051","1009189.47241881","250605.73833947","1009158.14964682","250611.18878788","W BURNSIDE AV","HARRISON AV","POINT (-73.90984948099998 40.85450278500008)"
"21010017","S","SE","6611","SE corner of CITY ISLAND AV and PILOT ST","D","BX101","1044038.31315406","245758.02329738","1043977.53473231","245823.97690563","CITY ISLAND AV","PILOT ST","POINT (-73.78392040499995 40.84103006300006)"
"10820005","H","SE","5535","SE corner of YORK AV and E 74 ST","B","MN082","997357.1105849","219077.48413888","997347.39800589","219113.30198063","YORK AV","E 74 ST","POINT (-73.95268301399994 40.76799199000004)"
"10130089","S","NW","7825","NW corner of HUBERT ST and GREENWICH ST","D","MN013","981462.32052414","202185.44574454","981496.45234564","202150.48452838","HUBERT ST","GREENWICH ST","POINT (-74.01005834499995 40.72163684000003)"
"10840201","H","SW","46987","SW corner of E 86 ST and LEXINGTON AV","D","MN084","996465.35941565","223255.40852579","996509.19758256","223256.0758473","E 86 ST","LEXINGTON AV","POINT (-73.95589476199996 40.779460576000076)"
"30820009","H","NE","11461","NE corner of NOSTRAND AV and STERLING PL","D","BKN082","998115.37251981","184345.48962663","998073.92903315","184321.93783647","NOSTRAND AV","STERLING PL","POINT (-73.95001712899995 40.672659887000066)"
"20820033","S","N","9263","N corner of W 230 ST and KINGSBRIDGE AV","D","BX082","1009683.29656239","259360.0626943","1009685.11611256","259326.9485873","W 230 ST","KINGSBRIDGE AV","POINT (-73.90803116799998 40.87852932800007)"
"10510488","H","Direction TBD","1922","Location Description T/K","B","MN051","989240.16914165","211483.72078313","989259.26113989","211518.18665853","Street Name TBD",,"POINT (-73.98199189999997 40.747157352000045)"
"20530105","R","W","52217","W corner of WEBSTER AV and E FORDHAM RD","D","BX053","1014207.27340682","253199.76497555","1014232.11850148","253217.9647423","WEBSTER AV","E FORDHAM RD","POINT (-73.89169940299996 40.86160700800008)"
"10310095","C","NE","23019","NE corner of CANAL ST and ELDRIDGE ST","B","MN031","986134.10809656","199943.01289347","986101.96478814","199919.61628671","CANAL ST","ELDRIDGE ST","POINT (-73.99320492199996 40.71548213900007)"
"41260067","R","Direction TBD","66397","Location Description T/K","D","QE126","1054475.94483781","193006.07696421","1054490.71417111","192965.74477888","Street Name TBD",,"POINT (-73.74674911699998 40.69616345500003)"
"31230030","S","E","18456","E corner of FT HAMILTON PKWY and 39 ST","D","BKS123","986960.12022406","173597.10790822","986930.42441732","173598.8916973","FT HAMILTON PKWY","39 ST","POINT (-73.99023584699995 40.64316837500007)"
"10740157","R","NW","7708","NW corner of BROADWAY and W 97 ST","D","MN074","992143.49994914","229147.48040305","992159.64591423","229083.68558313","BROADWAY","W 97 ST","POINT (-73.97149301999997 40.795637654000075)"
"10620197","S","SW","3173","SW corner of LEXINGTON AV and E 35 ST","D","MN062","989929.80686998","211442.32060346","989968.49248815","211451.69296005","LEXINGTON AV","E 35 ST","POINT (-73.97950302899994 40.747043303000055)"
"10210256","S","SW","560","SW corner of BROADWAY and SPRING ST","D","MN021","984513.77866006","202656.27321497","984548.46395814","202691.17275147","BROADWAY","SPRING ST","POINT (-73.99904981499998 40.72292958400004)"
"21010065","S","NE","8624","NE corner of CITY ISLAND AV and HAWKINS ST","D","BX101","1043451.23394765","247819.5818383","1043425.75105898","247763.37591396","CITY ISLAND AV","HAWKINS ST","POINT (-73.78602396099996 40.84669237700007)"
"41010026","R","SE","20308","SE corner of PITKIN AV and 85 ST","D","QE101","1025479.54580973","185213.56695871","1025462.4402009","185225.5416723","PITKIN AV","85 ST","POINT (-73.85136479799996 40.67495741500005)"
"30720127","S","E","17129","E corner of 8 AV and 45 ST","D","BKS072","984116.83490014","173885.30615072","984059.57714064","173869.11097314","8 AV","45 ST","POINT (-74.00048129299995 40.643959831000075)"
"10340122","H","NE","8376","NE corner of 3 AV and ST MARKS PLACE","B","MN034","987115.31151474","205070.40847854","987088.72790648","205064.22542004","3 AV","ST MARKS PLACE","POINT (-73.98966325399994 40.72955533900006)"
"10810361","C","NW","58412","NW corner of 2 AV and E 59 ST","P","MN081","994091.67321815","216465.11206704","994102.27030981","216424.03242479","2 AV","E 59 ST","POINT (-73.96447550599999 40.760825940000075)"
"50130163","S","E","14333","E corner of PORT RICHMOND AV and PALMER AV","D","SI013","946426.00608248","170043.45294204","946373.38840556","170042.18785271","PORT RICHMOND AV","PALMER AV","POINT (-74.13627567199995 40.63333400400006)"
"10720173","S","NE","19342","NE corner of COLUMBUS AV and W 73 ST","D","MN072","990355.37524456","222781.9527798","990299.70540839","222759.77434647","COLUMBUS AV","W 73 ST","POINT (-73.97795685599993 40.77816739600007)"
"20420011","H","N","15744","N corner of E 167 ST and MORRIS AV","D","BX042","1008007.56894273","242937.11292872","1008015.18506923","242915.55096397","E 167 ST","MORRIS AV","POINT (-73.91414902699995 40.83345792100005)"
"31210046","S","N","21853","N corner of 60 ST and 14 AV","D","BKS121","985284.77711806","167971.16738847","985260.35885981","167929.88400647","60 ST","14 AV","POINT (-73.99627360799997 40.62772671600004)"
"40310037","S","NE","12145","NE corner of ASTORIA BLVD and 94 ST","D","QW031","1018863.6502489","217362.28743805","1018811.41675755","217335.36262313","ASTORIA BLVD","94 ST","POINT (-73.87505041299994 40.763226178000025)"
"30910031","S","SW","11801","SW corner of CARROLL ST and KINGSTON AV","D","BKN091","1000164.84020564","182122.82510872","1000199.96611965","182176.73215313","CARROLL ST","KINGSTON AV","POINT (-73.94263409999996 40.666555722000055)"
"11120095","S","NW","8048","NW corner of 1 AV and E 118 ST","D","MN112","1002357.64749981","229842.52789746","1002373.0277184","229799.44530647","1 AV","E 118 ST","POINT (-73.93460139499996 40.79753034500004)"
"20620097","S","SW","11324","SW corner of E TREMONT AV and WASHINGTON AVE","D","BX062","1012379.96833439","247841.79176763","1012418.57882148","247868.31664896","E TREMONT AV","WASHINGTON AVE","POINT (-73.89832798399993 40.84690698600008)"
"30620034","S","NE","12236","NE corner of COURT ST and BUTLER ST","D","BKS062","985816.96667048","188901.8335323","985778.91097231","188891.40376313","COURT ST","BUTLER ST","POINT (-73.99435150999994 40.68517673900004)"
"10210167","S","NE","87","NE corner of HUDSON ST and CHARLTON ST","D","MN021","982281.43732423","204309.28532888","982252.74020314","204278.69877589","HUDSON ST","CHARLTON ST","POINT (-74.00710390199998 40.727466486000026)"
"41420001","S","SE","13667","SE corner of BEACH CHANNEL DR and BEACH 37 ST","D","QE142","1048281.34272572","156467.62116988","1048230.27393022","156514.11451522","BEACH CHANNEL DR","BEACH 37 ST","POINT (-73.76943511299999 40.595920611000054)"
"10710154","S","SW","3975","SW corner of CENTRAL PARK W and W 69 ST","D","MN071","990434.71268432","221358.43233289","990479.64271256","221364.45233397","CENTRAL PARK W","W 69 ST","POINT (-73.97767170299994 40.77426015100008)"
"30650038","R","W","17722","W corner of 5 AV and 14 ST","D","BKS065","987274.45030406","181963.41729105","987319.84621064","181980.71220396","5 AV","14 ST","POINT (-73.98909944499997 40.66613196900005)"
"10840027","S","NE","4595","NE corner of MADISON AV and E 84 ST","D","MN084","995459.96313247","223298.23685221","995426.44384256","223289.21226397","MADISON AV","E 84 ST","POINT (-73.95952493099998 40.779579461000026)"
"30910061","S","SW","18921","SW corner of BEDFORD AV and CROWN ST","D","BKN091","996217.67454356","182087.51809272","996267.90574232","182119.6915848","BEDFORD AV","CROWN ST","POINT (-73.95686228899996 40.66646502700007)"
"40810009","S","SW","14723","SW corner of 188 ST and UNION TP","D","QE081","1044871.38005748","204922.79164779","1044887.21762423","204974.42901172","188 ST","UNION TP","POINT (-73.78127812299994 40.72894290600004)"
"10610181","R","NE","18271","NE corner of 3 AV and E 23 ST","D","MN061","989120.73926239","208420.99003197","989102.02417016","208387.54163768","3 AV","E 23 ST","POINT (-73.98265378299999 40.738843942000074)"
"11030133","S","SE","6531","SE corner of ADAM CLAYTON POWELL JR BOULEVARD and W 131 ST","D","MN103","999351.34970665","235305.88573714","999357.01997089","235350.9827598","ADAM CLAYTON POWELL JR BOULEVARD","W 131 ST","POINT (-73.94544705999994 40.81253140700005)"
"10820004","H","NE","5533","NE corner of 3 AV and E 74 ST","B","MN082","995507.70745955","220208.3850923","995470.12485756","220194.91399063","3 AV","E 74 ST","POINT (-73.95935771399996 40.77109856700008)"
"10340193","H","SW","836","SW corner of AV D and E 12 ST","D","MN034","991310.34183857","203806.29322463","991348.03369232","203808.63409922","AV D","E 12 ST","POINT (-73.97452869199998 40.72608329700006)"
"30730013","S","S","16334","S corner of 5 AV and 50 ST","D","BKS073","981403.9984623","174232.20670363","981392.39743565","174274.67446646","5 AV","50 ST","POINT (-74.01025693799994 40.644911542000045)"
"10750138","S","SE","3235","SE corner of MANHATTAN AV and W 103 ST","D","MN075","994543.38360082","229483.5948883","994532.84654839","229515.7877373","MANHATTAN AV","W 103 ST","POINT (-73.96282500499996 40.79655772800004)"
"20710098","H",,"9751",,"P","BX071","1010862.0481419","255751.72050154",,,,,"POINT (-73.90378297599995 40.86862206700005)"
"10630162","H","SW","3802","SW corner of 2 AV and E 50 ST","B","MN063","992895.85375939","214286.31491546","992927.50559898","214302.02518588","2 AV","E 50 ST","POINT (-73.96879491199996 40.75484694800008)"
"11220188","S","NE","8712","NE corner of FT WASHINGTON AV and W 177 ST","D","MN122","1001060.94569689","248208.19654663","1001010.63346156","248187.36981663","FT WASHINGTON AV","W 177 ST","POINT (-73.93923872999994 40.84794146200005)"
"10720101","S","SE","2990","SE corner of COLUMBUS AV and W 76 ST","D","MN072","990672.01207848","223364.6996458","990665.6397159","223420.67853646","COLUMBUS AV","W 76 ST","POINT (-73.97681302299998 40.77976665800003)"
"40410007","R","SW","14832","SW corner of BROADWAY and JUSTICE AV","D","QW041","1018165.16509731","208008.28842954","1018233.42978997","207988.26625018","BROADWAY","JUSTICE AV","POINT (-73.87750625199999 40.73756156700006)"
"50130008","R","SW","14249","SW corner of PORT RICHMOND AV and HARRISON AV","O","SI013","946887.13540956","171235.41414081","946939.10315339","171253.34848814","PORT RICHMOND AV","HARRISON AV","POINT (-74.13462089499995 40.636607638000044)"
"10510116","H","NW","1252","NW corner of PARK AV S and E 24 ST","B","MN051","988138.83604248","209280.72912613","988139.41478148","209224.90935588","PARK AV S","E 24 ST","POINT (-73.98596789099997 40.741111242000045)"
"30740012","S","S","17531","S corner of 5 AV and 52 ST","D","BKS074","981082.00796457","173790.87786189","981069.57655898","173868.10375729","5 AV","52 ST","POINT (-74.01141701599994 40.64370008000003)"
"10840002","R","SW","21974","SW corner of 1 AV and E 87 ST","O","MN084","998331.93015756","222552.98932697","998365.89334422","222567.59297229","1 AV","E 87 ST","POINT (-73.94915650299998 40.77752984400007)"
"20620102","R","N","23337","N corner of E 180 ST and HUGHES AV","D","BX062","1014539.88593057","248666.29372755","1014551.34030397","248623.28233063","E 180 ST","HUGHES AV","POINT (-73.89051742199996 40.84916285400004)"
"31030098","R","SE","16756","SE corner of 86 ST and 3 AV","D","BKS103","975668.69923739","166351.43276705","975643.84922148","166380.29032089","86 ST","3 AV","POINT (-74.03091392199997 40.623276787000066)"
"20520035","C","Direction TBD","16598","Location Description T/K","B","BX052","1008858.18141472","248082.1108408","1008819.88244499","248102.99258617","Street Name TBD",,"POINT (-73.91105630399994 40.84757710800005)"
"41210237","H","W","20657","W corner of JAMAICA AV and 165 ST","B","QE121","1041015.6925589","196439.33945464","1041098.20978232","196375.9425998","JAMAICA AV","165 ST","POINT (-73.79526101899995 40.70568350800005)"
"20920025","S","NW","10374","NW corner of WESTCHESTER AV and LELAND AV","D","BX092","1021934.70217764","242719.95949163","1021959.43211506","242696.7357848","WESTCHESTER AV","LELAND AV","POINT (-73.86382200699995 40.832813454000075)"
"40320050","S","SE","15411","SE corner of 37 AV and 83 ST","D","QW032","1016609.67083298","212428.68936563","1016584.10822006","212467.64269979","37 AV","83 ST","POINT (-73.88321073699996 40.74969325500007)"
"31040013","S","E","19302","E corner of 13 AV and 79 ST","D","BKS104","981618.07775857","164445.57043704","981560.86494649","164439.35916339","13 AV","79 ST","POINT (-74.00948169099996 40.618049357000075)"
"10510365","H","NW","1670","NW corner of BROADWAY and W 33 ST","B","MN051","987510.21951756","212094.24843347","987561.29585898","212171.78994505","BROADWAY","W 33 ST","POINT (-73.98823500199995 40.74883390400004)"
"30930008","H","NW","11477","NW corner of UTICA AV and WINTHROP ST","D","BKN093","1003289.49701406","179171.68206088","1003334.38078256","179138.30319063","UTICA AV","WINTHROP ST","POINT (-73.93137915899996 40.658449320000045)"
"30230051","S","SE","20330","SE corner of GREENE AV and CARLTON AV","D","BKN023","992225.54276407","189190.34312588","992195.24656481","189212.49564064","GREENE AV","CARLTON AV","POINT (-73.97124408099995 40.68596517800006)"
"40110020","S","Direction TBD","13211","Location Description T/K","D","QW011","1009033.68992198","222192.40277781","1009052.91565423","222174.34700382","Street Name TBD",,"POINT (-73.91051752499999 40.77651660300006)"
"11240022","R","S","10441","S corner of W 207 ST and POST AV","O","MN124","1006532.03974156","254295.00720763","1006538.24576589","254327.75254896","W 207 ST","POST AV","POINT (-73.91944338099995 40.86463582400006)"
"10210431","S","NE","18806","NE corner of LAFAYETTE ST and SPRING ST","D","MN021","985124.00644223","202458.00031754","985075.17878398","202432.75430505","LAFAYETTE ST","SPRING ST","POINT (-73.99684832599996 40.722385333000034)"
"31130008","S","NE","19401","NE corner of NEW UTRECHT AV and 85 ST","D","BKS113","983823.73640499","160701.66224247","983797.70102398","160669.73415671","NEW UTRECHT AV","85 ST","POINT (-74.00153661599995 40.60777347900006)"
