WIJK,STRAAT,MAST_NUMMER,MAST_TYPE,MAST_PLAATSINGSDATUM,MAST_VERFDATUM,MAST_KLEUR,MAST_HOOGTE,MAST_BEREIKBAARHEID,MAST_AANSLUITKASTJETYPE,AANTAL_ARMATUREN
W:Sterrenburg 3,ASSUMBURG,022 0215,"127135 Staal gegalvaniseerd 08,0m",20200214000000,,,8,Afzetting Cf CROW96b 9u t/m 16u,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,024 0215,"127135 Staal gegalvaniseerd 08,0m",20200801000000,,,8,Afzetting Cf CROW96b 9u t/m 16u,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,025 0215,"127135 Staal gegalvaniseerd 08,0m",20050822000000,,,8,Afzetting Cf CROW96b 9u t/m 16u,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,026 0215,"127135 Staal gegalvaniseerd 08,0m",20200801000000,,,8,Afzetting Cf CROW96b 9u t/m 16u,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,027 0215,"127135 Staal gegalvaniseerd 08,0m",19950601000000,20070601000000,Ijzerglimmer groen gloorrubber,8,Afzetting Cf CROW96b 9u t/m 16u,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,028 0215,"127135 Staal gegalvaniseerd 08,0m",20200801000000,,,8,Afzetting Cf CROW96b 9u t/m 16u,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,029 0215,"127015 Staal gegalvaniseerd 03,5m",20200801000000,,,3.5,Ladder,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,029A0215,"127015 Staal gegalvaniseerd 03,5m",20200801000000,,,3.5,Ladder,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,030 0215,"127015 Staal gegalvaniseerd 03,5m",20200801000000,,,3.5,Ladder,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,031 0215,"127135 Staal gegalvaniseerd 08,0m",20050822000000,20070601000000,Ijzerglimmer groen gloorrubber,8,Afzetting Cf CROW96b 9u t/m 16u,Weidmuller klemmen,1
W:Sterrenburg 3,ASSUMBURG,032 0215,"127135 Staal gegalvaniseerd 08,0m",20200801000000,,,8,Afzetting Cf CROW96b 9u t/m 16u,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,033 0215,"127135 Staal gegalvaniseerd 08,0m",20050822000000,20070601000000,Ijzerglimmer groen gloorrubber,8,Afzetting Cf CROW96b 9u t/m 16u,Weidmuller klemmen,1
W:Sterrenburg 3,ASSUMBURG,034 0215,"127135 Staal gegalvaniseerd 08,0m",20210105000000,,,8,Afzetting Cf CROW96b 9u t/m 16u,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,035 0215,"127135 Staal gegalvaniseerd 08,0m",20000101000000,20070601000000,Ijzerglimmer groen gloorrubber,8,Afzetting Cf CROW96b 9u t/m 16u,Weidmuller klemmen,1
W:Sterrenburg 3,ASSUMBURG,036 0215,"127135 Staal gegalvaniseerd 08,0m",20110330000000,,,8,Afzetting Cf CROW96b 9u t/m 16u,Gesloten aansluitkast,1
W:Sterrenburg 3,ASSUMBURG,037 0215,"127135 Staal gegalvaniseerd 08,0m",20200214000000,,,8,Afzetting Cf CROW96b 9u t/m 16u,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,038 0215,"127015 Staal gegalvaniseerd 03,5m",20200801000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,039 0215,"127015 Staal gegalvaniseerd 03,5m",20200811000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,040 0215,"127135 Staal gegalvaniseerd 08,0m",20200214000000,,,8,Afzetting Cf CROW96b 9u t/m 16u,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,041 0215,"127015 Staal gegalvaniseerd 03,5m",20200801000000,,,3.5,Normaal,Weidmuller klemmen,1
W:Sterrenburg 3,ASSUMBURG,042 0215,"127015 Staal gegalvaniseerd 03,5m",20200811000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,043 0215,"127015 Staal gegalvaniseerd 03,5m",20200811000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,043A0215,"127015 Staal gegalvaniseerd 03,5m",20080201000000,,,3.5,Normaal,Gesloten aansluitkast,1
W:Sterrenburg 3,ASSUMBURG,044 0215,"127015 Staal gegalvaniseerd 03,5m",20200811000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,045 0215,"Wandsteun ggv 03,5m",19790101000000,20070601000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Weidmuller klemmen,1
W:Sterrenburg 3,ASSUMBURG,045A0215,"127015 Staal gegalvaniseerd 03,5m",20080201000000,,,3.5,Normaal,Gesloten aansluitkast,1
W:Sterrenburg 3,ASSUMBURG,046 0215,"Wandsteun ggv 03,0m",19790101000000,20070601000000,Ijzerglimmer groen gloorrubber,3,Normaal,Gesloten aansluitkast,1
W:Sterrenburg 3,ASSUMBURG,046A0215,"127015 Staal gegalvaniseerd 03,5m",20000211000000,20070601000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Weidmuller klemmen,1
W:Sterrenburg 3,ASSUMBURG,047 0215,"127015 Staal gegalvaniseerd 03,5m",20200717000000,,,3.5,Ladder,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,047A0215,"127015 Staal gegalvaniseerd 03,5m",20000211000000,20070601000000,,3.5,Ladder,Weidmuller klemmen,1
W:Sterrenburg 3,ASSUMBURG,048 0215,"127135 Staal gegalvaniseerd 08,0m",19921001000000,20070601000000,Ijzerglimmer groen gloorrubber,8,Afzetting Cf CROW96b 9u t/m 16u,Weidmuller klemmen,1
W:Sterrenburg 3,ASSUMBURG,049 0215,"127015 Staal gegalvaniseerd 03,5m",20200811000000,,,3.5,Ladder,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,050 0215,"127135 Staal gegalvaniseerd 08,0m",20200214000000,,,8,Afzetting Cf CROW96b 9u t/m 16u,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,051 0215,"127015 Staal gegalvaniseerd 03,5m",20130812000000,,,3.5,Ladder,Gesloten aansluitkast,1
W:Sterrenburg 3,ASSUMBURG,052 0215,"127015 Staal gegalvaniseerd 03,5m",20200811000000,,,3.5,Ladder,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,052A0215,"127015 Staal gegalvaniseerd 03,5m",20200811000000,,,3.5,Ladder,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,053 0215,"127015 Staal gegalvaniseerd 03,5m",19921001000000,20070601000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Weidmuller klemmen,1
W:Sterrenburg 3,ASSUMBURG,053A0215,"127015 Staal gegalvaniseerd 03,5m",20150301000000,,,3.5,Ladder,Gesloten aansluitkast,1
W:Sterrenburg 3,ASSUMBURG,054 0215,"127015 Staal gegalvaniseerd 03,5m",20200811000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,055 0215,"127135 Staal gegalvaniseerd 08,0m",20200214000000,,,8,Afzetting Cf CROW96b 9u t/m 16u,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,056 0215,127091-1500 Staal gegalv. 06.0. UE 1500mm,20200214000000,,,6,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,056A0215,127091-1500 Staal gegalv. 06.0. UE 1500mm,20200214000000,,,6,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,057 0215,127091-1500 Staal gegalv. 06.0. UE 1500mm,20200214000000,20070601000000,,6,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,057A0215,127091-1500 Staal gegalv. 06.0. UE 1500mm,20200214000000,,,6,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,058 0215,"Wandsteun ggv 03,0m",19790101000000,20070601000000,Ijzerglimmer groen gloorrubber,3,Ladder,Gesloten aansluitkast,1
W:Sterrenburg 3,ASSUMBURG,059 0215,"127015 Staal gegalvaniseerd 03,5m",20200717000000,,,3.5,Ladder,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,060 0215,"127015 Staal gegalvaniseerd 03,5m",20200717000000,,,3.5,Ladder,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,061 0215,"127015 Staal gegalvaniseerd 03,5m",20200717000000,,,3.5,Ladder,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,062 0215,"127015 Staal gegalvaniseerd 03,5m",20200717000000,,,3.5,Ladder,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,062A0215,"127015 Staal gegalvaniseerd 03,5m",20050101000000,20070601000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Gesloten aansluitkast,1
W:Sterrenburg 3,ASSUMBURG,063 0215,"Wandsteun ggv 03,0m",19790101000000,20070601000000,Ijzerglimmer groen gloorrubber,3,Ladder,Gesloten aansluitkast,1
W:Sterrenburg 3,ASSUMBURG,064 0215,"127135 Staal gegalvaniseerd 08,0m",20050822000000,20070601000000,Ijzerglimmer groen gloorrubber,8,Afzetting Cf CROW96b 9u t/m 16u,Gesloten aansluitkast,1
W:Sterrenburg 3,ASSUMBURG,065 0215,"127135 Staal gegalvaniseerd 08,0m",20200801000000,,,8,Afzetting Cf CROW96b 9u t/m 16u,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 3,ASSUMBURG,815,Abri AQUI2 172/3/R80/VLz/B2/I3,20050701000000,,,2.5,Normaal,,0
W:Sterrenburg 3,ASSUMBURG,817,Abri AQUI2 172/3/R80/VLz/B2/I3,20050701000000,,,2.5,Normaal,,0
W:Sterrenburg 3,ASSUMBURG,819,Abri AQUI2 172/3/R80/VLz/B2/I3,20050701000000,,,2.5,Normaal,,0
W:Sterrenburg 3,ASSUMBURG,840,Abri AQUI2 172/3/R80/VLz/B2/I3,20050701000000,,,2.5,Normaal,,0
W:Sterrenburg 2,ATMOSFEERSTRAAT,001 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,002 0220,"127015 Staal gegalvaniseerd 03,5m",20051102000000,,,3.5,Normaal,Gesloten aansluitkast,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,003 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,004 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,005 0220,"127085 Staal gegalvaniseerd 06,0m DU",20080314000000,,,6,Normaal,Langmatzkast 1 zekering,2
W:Sterrenburg 2,ATMOSFEERSTRAAT,006 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,007 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,008 0220,"127085 Staal gegalvaniseerd 06,0m DU",20080314000000,,,6,Normaal,Langmatzkast 1 zekering,2
W:Sterrenburg 2,ATMOSFEERSTRAAT,009 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,010 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,011 0220,"127015 Staal gegalvaniseerd 03,5m",19910501000000,20050601000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,012 0220,"127015 Staal gegalvaniseerd 03,5m",19910501000000,20050601000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,013 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,014 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,014A0220,"127015 Staal gegalvaniseerd 03,5m",20080314000000,,,3.5,Ladder,Langmatzkast 1 zekering,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,015 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Ladder,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,016 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Ladder,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,017 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,018 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,019 0220,"127015 Staal gegalvaniseerd 03,5m",19970601000000,20050601000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,019A0220,"127015 Staal gegalvaniseerd 03,5m",20080314000000,,,3.5,Ladder,Langmatzkast 1 zekering,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,020 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,021 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,022 0220,"127015 Staal gegalvaniseerd 03,5m",20050313000000,20050601000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Gesloten aansluitkast,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,023 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,024 0220,"127015 Staal gegalvaniseerd 03,5m",19850901000000,20050601000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,025 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,026 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,027 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,028 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,029 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,030 0220,"127015 Staal gegalvaniseerd 03,5m",20030224000000,20050601000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Gesloten aansluitkast,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,031 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,032 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,033 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,034 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,035 0220,"127015 Staal gegalvaniseerd 03,5m",20170715000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Sterrenburg 2,ATMOSFEERSTRAAT,036 0220,"127015 Staal gegalvaniseerd 03,5m",20080314000000,,,3.5,Ladder,Langmatzkast 1 zekering,1
W:Centrum,AUGUSTIJNENKAMP,001 0225,"Muurarmatuur 03,5m",20150414000000,,,3.5,Ladder,Gesloten aansluitkast,1
W:Centrum,AUGUSTIJNENKAMP,001A0225,"Muurarmatuur 03,5m",20150414000000,,,3.5,Ladder,Gesloten aansluitkast,1
W:Centrum,AUGUSTIJNENKAMP,002 0225,"Muurarmatuur 03,5m",20150414000000,,,3.5,Ladder,Gesloten aansluitkast,1
W:Centrum,AUGUSTIJNENKAMP,003 0225,"Muurarmatuur 03,5m",20150414000000,,,3.5,Ladder,Gesloten aansluitkast,1
W:Centrum,AUGUSTIJNENKAMP,004 0225,"Muurarmatuur 04,5m",20150414000000,,,4.5,Ladder,Muurkast kunsstof,1
W:Centrum,AUGUSTIJNENKAMP,006 0225,"Muurarmatuur 04,0m",20150414000000,,,4,Normaal,Muurkast kunsstof,1
W:Centrum,AUGUSTIJNENKAMP,007 0225,"Muurarmatuur 04,0m",20150414000000,,,4,Ladder,Muurkast kunsstof,1
W:Centrum,AUGUSTIJNENKAMP,008 0225,"Muurarmatuur 04,0m",20150414000000,,,4,Ladder,Muurkast kunsstof,1
W:Centrum,AUGUSTIJNENKAMP,009 0225,"Muurarmatuur 03,5m",20150414000000,,,3.5,Ladder,Muurkast ijzer,1
W:Centrum,AUGUSTIJNENKAMP,010 0225,"Schijnwerper, grondspot 00,0m",20140401000000,,,0,Normaal,,1
W:Centrum,AUGUSTIJNENKAMP,011 0225,"Schijnwerper, grondspot 00,0m",20140401000000,,,0,Normaal,,1
W:Centrum,AUGUSTIJNENKAMP,012 0225,St.Gecoat 04.5m Zwart top 76,20140401000000,,RAL 9005 Diep Zwart,4.5,Ladder,Eleq LS-94 5L2402/ 2303,1
W:Centrum,AUGUSTIJNENKAMP,013 0225,"Muurarmatuur 03,5m",20150601000000,,,3.5,Normaal,Gesloten aansluitkast,1
I:Dordtsekil 3,AVENTURIJN,001 0233,"127085 Staal gegalvaniseerd 06,0m",20051123000000,,,6,Normaal,Gesloten aansluitkast,1
I:Dordtsekil 3,AVENTURIJN,002 0233,"127085 Staal gegalvaniseerd 06,0m",20030207000000,,,6,Normaal,Gesloten aansluitkast,1
I:Dordtsekil 3,AVENTURIJN,003 0233,"127085 Staal gegalvaniseerd 06,0m",20030207000000,,,6,Normaal,Gesloten aansluitkast,1
I:Dordtsekil 3,AVENTURIJN,004 0233,"127085 Staal gegalvaniseerd 06,0m",20030207000000,,,6,Normaal,Gesloten aansluitkast,1
I:Dordtsekil 3,AVENTURIJN,005 0233,"127085 Staal gegalvaniseerd 06,0m",20030207000000,,,6,Normaal,Gesloten aansluitkast,1
I:Dordtsekil 3,AVENTURIJN,006 0233,"127085 Staal gegalvaniseerd 06,0m",20030207000000,,,6,Normaal,Gesloten aansluitkast,1
I:Dordtsekil 3,AVENTURIJN,007 0233,"127085 Staal gegalvaniseerd 06,0m",20070415000000,,,6,Normaal,Langmatzkast 1 zekering,1
I:Dordtsekil 3,AVENTURIJN,008 0233,"127085 Staal gegalvaniseerd 06,0m",20030207000000,,,6,Normaal,Gesloten aansluitkast,1
I:Dordtsekil 3,AVENTURIJN,009 0233,"127085 Staal gegalvaniseerd 06,0m",20070415000000,,,6,Normaal,Langmatzkast 1 zekering,1
I:Dordtsekil 3,AVENTURIJN,010 0233,"127085 Staal gegalvaniseerd 06,0m",20030207000000,,,6,Normaal,Gesloten aansluitkast,1
I:Dordtsekil 3,AVENTURIJN,011 0233,"127085 Staal gegalvaniseerd 06,0m",20070415000000,,,6,Normaal,Langmatzkast 1 zekering,1
I:Dordtsekil 3,AVENTURIJN,012 0233,"127085 Staal gegalvaniseerd 06,0m",20030207000000,,,6,Normaal,Gesloten aansluitkast,1
I:Dordtsekil 3,AVENTURIJN,013 0233,"127085 Staal gegalvaniseerd 06,0m",20070415000000,,,6,Normaal,Langmatzkast 1 zekering,1
I:Dordtsekil 3,AVENTURIJN,014 0233,"127085 Staal gegalvaniseerd 06,0m",20030207000000,,,6,Normaal,Langmatzkast 1 zekering,1
I:Dordtsekil 3,AVENTURIJN,015 0233,"127085 Staal gegalvaniseerd 06,0m",20070415000000,,,6,Normaal,Langmatzkast 1 zekering,1
I:Dordtsekil 3,AVENTURIJN,016 0233,"127085 Staal gegalvaniseerd 06,0m",20030207000000,,,6,Normaal,Gesloten aansluitkast,1
I:Dordtsekil 3,AVENTURIJN,017 0233,127091-1500 Staal gegalv. 06.0. UE 1500mm,20170905000000,,,6,Normaal,Eleq LS-94 5L2402/ 2303,1
I:Dordtsekil 3,AVENTURIJN,018 0233,"127085 Staal gegalvaniseerd 06,0m",20030207000000,,,6,Normaal,Gesloten aansluitkast,1
I:Dordtsekil 3,AVENTURIJN,019 0233,"127085 Staal gegalvaniseerd 06,0m",20070415000000,,,6,Normaal,Gesloten aansluitkast,1
I:Dordtsekil 3,AVENTURIJN,020 0233,"127085 Staal gegalvaniseerd 06,0m",20030207000000,,,6,Normaal,Langmatzkast 1 zekering,1
I:Dordtsekil 3,AVENTURIJN,021 0233,"127085 Staal gegalvaniseerd 06,0m",20090318000000,,,6,Normaal,Langmatzkast 1 zekering,1
I:Dordtsekil 3,AVENTURIJN,022 0233,"127085 Staal gegalvaniseerd 06,0m",20110117000000,,,6,Normaal,Langmatzkast 1 zekering,1
I:Dordtsekil 3,AVENTURIJN,023 0233,"127085 Staal gegalvaniseerd 06,0m",20030207000000,,,6,Normaal,Gesloten aansluitkast,1
I:Dordtsekil 3,AVENTURIJN,024 0233,127091-1500 Staal gegalv. 06.0. UE 1500mm,20190221000000,,,6,Normaal,Eleq LS-94 5L2402/ 2303,1
I:Dordtsekil 3,AVENTURIJN,025 0233,"127085 Staal gegalvaniseerd 06,0m",20030207000000,,,6,Normaal,Gesloten aansluitkast,1
I:Dordtsekil 3,AVENTURIJN,026 0233,"127085 Staal gegalvaniseerd 06,0m",20140926000000,,,6,Normaal,Eleq LS-94 5L2402/ 2303,1
I:Dordtsekil 3,AVENTURIJN,027 0233,127091-1500 Staal gegalv. 06.0. UE 1500mm,20170802000000,,,6,Normaal,Eleq LS-94 5L2402/ 2303,1
I:Dordtsekil 3,AVENTURIJN,028 0233,"127085 Staal gegalvaniseerd 06,0m",20070415000000,,,6,Normaal,Langmatzkast 1 zekering,1
I:Dordtsekil 3,AVENTURIJN,029 0233,"127085 Staal gegalvaniseerd 06,0m",20030207000000,,,6,Normaal,Gesloten aansluitkast,1
W:Zuidhoven,AZALEA,001 0235,"127015 Staal gegalvaniseerd 03,5m",19970201000000,20090610000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Zuidhoven,AZALEA,002 0235,"127015 Staal gegalvaniseerd 03,5m",20151116000000,,,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Zuidhoven,AZALEA,003 0235,"127015 Staal gegalvaniseerd 03,5m",19870901000000,20090610000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Zuidhoven,AZALEA,004 0235,"127015 Staal gegalvaniseerd 03,5m",19960101000000,20090610000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Zuidhoven,AZALEA,005 0235,"127015 Staal gegalvaniseerd 03,5m",19870901000000,20090610000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Centrum,AZIJNGANG,001 0245,"127015 Staal gegalvaniseerd 03,5m",19761201000000,20120601000000,RAL 9005 Diep Zwart,3.5,Normaal,,1
W:Oudelandsehoek,AZOBE,001 0240,"127015 Staal gegalvaniseerd 03,5m",19960901000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Oudelandsehoek,AZOBE,002 0240,"127015 Staal gegalvaniseerd 03,5m",19960601000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Oudelandsehoek,AZOBE,003 0240,"127015 Staal gegalvaniseerd 03,5m",19960601000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Oudelandsehoek,AZOBE,004 0240,"127015 Staal gegalvaniseerd 03,5m",19960801000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Oudelandsehoek,AZOBE,005 0240,"127015 Staal gegalvaniseerd 03,5m",19980501000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Oudelandsehoek,AZOBE,006 0240,"127015 Staal gegalvaniseerd 03,5m",19960701000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Oudelandsehoek,AZOBE,007 0240,"127015 Staal gegalvaniseerd 03,5m",19960701000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Weidmuller klemmen,1
W:Oudelandsehoek,AZOBE,008 0240,"127015 Staal gegalvaniseerd 03,5m",19960701000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Oudelandsehoek,AZOBE,009 0240,"127015 Staal gegalvaniseerd 03,5m",19960701000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Oudelandsehoek,AZOBE,010 0240,"127015 Staal gegalvaniseerd 03,5m",19960801000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Oudelandsehoek,AZOBE,011 0240,"127015 Staal gegalvaniseerd 03,5m",19960801000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Oudelandsehoek,AZOBE,012 0240,"127015 Staal gegalvaniseerd 03,5m",19960801000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
