WKT,id,external_id,monument_aanwijzingsdatum,in_onderzoek,monumentnummer,monumentnaam,display_naam,heeft_als_grondslag_beperking,monumentstatus
"POINT (4.89748767838689 52.3723106132953)",ea17b408-0ff7-4b68-ba4f-b50041fced0f,ea17b408-0ff7-4b68-ba4f-b50041fced0f,,N,"108",,Oudezijds Achterburgwal 120,,Rijksmonument
"POINT (4.89741495482274 52.3722473985456)",5f9de577-ed3a-4a4c-8001-26fafe220cd7,5f9de577-ed3a-4a4c-8001-26fafe220cd7,,N,"109",,Oudezijds Achterburgwal 122 H,,Rijksmonument
"POINT (4.89738588530366 52.3722203151738)",ec1a2499-5f21-417e-bd0d-3adc8898d9ea,ec1a2499-5f21-417e-bd0d-3adc8898d9ea,,N,"110",,Oudezijds Achterburgwal 124,,Rijksmonument
"POINT (4.89726851565235 52.3722108418761)",898e5843-d477-40c1-90a9-cd4f04d86e02,898e5843-d477-40c1-90a9-cd4f04d86e02,,N,"111",,Oudezijds Achterburgwal 126 A,,Rijksmonument
"POINT (4.89721156821192 52.372048827494)",0f5b87e3-1187-4a51-8b66-3bd912fb705e,0f5b87e3-1187-4a51-8b66-3bd912fb705e,,N,"112",,Oudezijds Achterburgwal 134,,Rijksmonument
"POINT (4.90145820615664 52.3610563741246)",fd390bc7-9e60-4cde-85f7-191d877e6eca,fd390bc7-9e60-4cde-85f7-191d877e6eca,,N,"145",Pakhuis November,Pakhuis November,,Rijksmonument
"POINT (4.89716791468465 52.3720126960058)",c61b8f12-8700-48f6-be11-43d3b4568959,c61b8f12-8700-48f6-be11-43d3b4568959,,N,"113",,Oudezijds Achterburgwal 136,,Rijksmonument
"POINT (4.89711007418481 52.3719315672414)",9ef5b63a-0efb-42b7-ad18-8123f9610bb2,9ef5b63a-0efb-42b7-ad18-8123f9610bb2,,N,"114",,Oudezijds Achterburgwal 140 A,,Rijksmonument
"POINT (4.89706642085548 52.3718954357152)",c2712e08-8eb7-4c4f-aef0-e701d3ac6011,c2712e08-8eb7-4c4f-aef0-e701d3ac6011,,N,"115",,Oudezijds Achterburgwal 142 2A,,Rijksmonument
"POINT (4.89702266828184 52.3718682914695)",6819a697-dafe-4e70-9720-52333a0b466c,6819a697-dafe-4e70-9720-52333a0b466c,,N,"116",,Oudezijds Achterburgwal 144,,Rijksmonument
"POINT (4.89699035446915 52.3718026372984)",8a6d6175-95ae-4dab-a45f-e60d866a02b2,8a6d6175-95ae-4dab-a45f-e60d866a02b2,,N,"117",,Oudezijds Achterburgwal 146,,Rijksmonument
"POINT (4.89687732347959 52.3717328740488)",21180798-c3d1-42c1-9584-f7cb8cd67e7e,21180798-c3d1-42c1-9584-f7cb8cd67e7e,,N,"118",,Oudezijds Achterburgwal 150 H,,Rijksmonument
"POINT (4.89658703414597 52.3714260894757)",3165fbe6-bed8-4d32-8e08-608cdebd30fb,3165fbe6-bed8-4d32-8e08-608cdebd30fb,,N,"119",,Oudezijds Achterburgwal 156,,Rijksmonument
"POINT (4.89641242494743 52.3712815624914)",b05c6520-462d-4521-a6b4-43965decba6e,b05c6520-462d-4521-a6b4-43965decba6e,,N,"120",,Oudezijds Achterburgwal 164 A,,Rijksmonument
"POINT (4.89620864933462 52.3711189388787)",54f9976b-b063-4758-91b0-d8b78ff06d82,54f9976b-b063-4758-91b0-d8b78ff06d82,,N,"121",,Oudezijds Achterburgwal 168,,Rijksmonument
"POINT (4.89615081175169 52.3710378096345)",457fee81-da40-4eb7-97aa-96d1721ca39f,457fee81-da40-4eb7-97aa-96d1721ca39f,,N,"122",,Oudezijds Achterburgwal 168,,Rijksmonument
"POINT (4.8960926758762 52.3709836422533)",e141d9d4-9b02-4874-b89b-3b33ad4be87c,e141d9d4-9b02-4874-b89b-3b33ad4be87c,,N,"123",,Betreden via Oudezijds Achterburgwal 168,,Rijksmonument
"POINT (4.89549843506545 52.3702801345101)",8a242fb4-ceb5-48e9-8a9c-4a40e66b78a0,8a242fb4-ceb5-48e9-8a9c-4a40e66b78a0,,N,"124",,Oudezijds Achterburgwal 188 H,,Rijksmonument
"POINT (4.89545488430086 52.370235015083)",61fa9f40-4777-4fee-b5e7-7da3b8de4c03,61fa9f40-4777-4fee-b5e7-7da3b8de4c03,,N,"125",,Oudezijds Achterburgwal 190 A,,Rijksmonument
"POINT (4.89535329941063 52.3701267405902)",0de022d4-6c29-4675-ba21-44457426ada0,0de022d4-6c29-4675-ba21-44457426ada0,,N,"126",,Oudezijds Achterburgwal 194 1,,Rijksmonument
"POINT (4.8950782124432 52.3697750767428)",1dde0ccd-ae0d-4a95-863d-287d0c80350a,1dde0ccd-ae0d-4a95-863d-287d0c80350a,,N,"127",,Oudezijds Achterburgwal 206 1,,Rijksmonument
"POINT (4.89472752139381 52.3696208274721)",ecc10d07-728e-47b4-8f9b-c281febb4a44,ecc10d07-728e-47b4-8f9b-c281febb4a44,,N,"128",,Oudezijds Achterburgwal 210,,Rijksmonument
"POINT (4.89490451229565 52.3695496618107)",1ec297a4-677b-46bd-bead-39c024b42ce5,1ec297a4-677b-46bd-bead-39c024b42ce5,,N,"129",,Oudezijds Achterburgwal 212,,Rijksmonument
"POINT (4.9008380043775 52.361386373573)",5d3fafc1-c1d3-42e8-91b4-79808f5b49f6,5d3fafc1-c1d3-42e8-91b4-79808f5b49f6,,N,"130",,Achtergracht 3,,Rijksmonument
"POINT (4.90091130605393 52.361395662422)",4a2065d9-ceed-4f7d-823a-084948f5be2b,4a2065d9-ceed-4f7d-823a-084948f5be2b,,N,"131",,Achtergracht 5 H,,Rijksmonument
"POINT (4.90096992772024 52.3614048909325)",e88131c4-bddf-43c0-8f2b-ce8a4fff53b3,e88131c4-bddf-43c0-8f2b-ce8a4fff53b3,,N,"132",,Achtergracht 7,,Rijksmonument
"POINT (4.9010578110319 52.361423227304)",3a0d107f-387a-4635-a0a5-f2c8f9cf58ed,3a0d107f-387a-4635-a0a5-f2c8f9cf58ed,,N,"133",,Achtergracht 9 H,,Rijksmonument
"POINT (4.90111633430972 52.3614414430623)",d2558e01-b6f2-402d-8c2a-d46d4f5488f0,d2558e01-b6f2-402d-8c2a-d46d4f5488f0,,N,"134",,Achtergracht 11 H,,Rijksmonument
"POINT (4.90120431619249 52.3614507920048)",3d776e2b-9dcd-45c6-99ec-c9ecda29ab84,3d776e2b-9dcd-45c6-99ec-c9ecda29ab84,,N,"135",,Achtergracht 13 H,,Rijksmonument
"POINT (4.90127722436033 52.3614960299083)",b0b711a6-6c4d-4a46-88a6-af001acd4f6a,b0b711a6-6c4d-4a46-88a6-af001acd4f6a,,N,"136",,Achtergracht 15 H,,Rijksmonument
"POINT (4.90154126891794 52.3615150888606)",a2e379a5-aa0d-4d7c-a8aa-ca61c1ccb711,a2e379a5-aa0d-4d7c-a8aa-ca61c1ccb711,,N,"137",,Achtergracht 21 O,,Rijksmonument
"POINT (4.90159979251616 52.3615333043798)",e84753d3-3203-4735-adec-60f87e5ba68d,e84753d3-3203-4735-adec-60f87e5ba68d,,N,"138",,Achtergracht 23 H,,Rijksmonument
"POINT (4.90165841450865 52.3615425325495)",01a25c09-4b63-43ec-bfcc-3da79a6d8e13,01a25c09-4b63-43ec-bfcc-3da79a6d8e13,,N,"139",,Achtergracht 25,,Rijksmonument
"POINT (4.90171703652562 52.3615517606902)",a44f8e35-fe60-40e5-b121-21380680d38e,a44f8e35-fe60-40e5-b121-21380680d38e,,N,"140",,Achtergracht 27 A,,Rijksmonument
"POINT (4.90179024034166 52.3615700363157)",77c1d031-993c-47c2-91ba-3828e3223afc,77c1d031-993c-47c2-91ba-3828e3223afc,,N,"141",,Achtergracht 29,,Rijksmonument
"POINT (4.90184886242259 52.3615792643911)",d2ec1d0d-fb7d-4230-bc8f-9b65b22eeddc,d2ec1d0d-fb7d-4230-bc8f-9b65b22eeddc,,N,"142",,Achtergracht 31,,Rijksmonument
"POINT (4.90131150530929 52.3610467843796)",074dc66a-7607-4011-a8dd-a768c429d516,074dc66a-7607-4011-a8dd-a768c429d516,,N,"143",Pakhuis Zon,Pakhuis Zon,,Rijksmonument
"POINT (4.9015460889813 52.3610747101342)",3b22478a-9bfa-4cee-b129-2abf6354b37e,3b22478a-9bfa-4cee-b129-2abf6354b37e,,N,"146",Pakhuis October,Pakhuis October,,Rijksmonument
"POINT (4.90160461200108 52.3610929256519)",ae19dfcd-eac1-4111-a46e-f9adaf80e536,ae19dfcd-eac1-4111-a46e-f9adaf80e536,,N,"147",Pakhuis September,Pakhuis September,,Rijksmonument
"POINT (4.90169249495898 52.3611112615529)",554eb886-8668-422d-a00b-1df91d5752b2,554eb886-8668-422d-a00b-1df91d5752b2,,N,"148",Pakhuis Augustus,Pakhuis Augustus,,Rijksmonument
"POINT (4.90176579636165 52.3611205498728)",33ef6d1b-99be-4463-a4d9-f20372237577,33ef6d1b-99be-4463-a4d9-f20372237577,,N,"149",Pakhuis Juli,Pakhuis Juli,,Rijksmonument
"POINT (4.90183899948683 52.3611388254689)",c82bf804-3114-4a07-aee6-dce12bff99bd,c82bf804-3114-4a07-aee6-dce12bff99bd,,N,"150",Pakhuis Juni,Pakhuis Juni,,Rijksmonument
"POINT (4.90192698092365 52.3611481738742)",dddedee2-ccde-43ca-b40a-648f3fc4fc71,dddedee2-ccde-43ca-b40a-648f3fc4fc71,,N,"151",Pakhuis Mei,Pakhuis Mei,,Rijksmonument
"POINT (4.90200018416111 52.3611664493706)",11ca7f1c-8b5c-4c05-844c-3e2facbaa87a,11ca7f1c-8b5c-4c05-844c-3e2facbaa87a,,N,"152",Pakhuis April,Pakhuis April,,Rijksmonument
"POINT (4.90207338745902 52.3611847248218)",0cad3908-eeea-4821-a5f6-a0c8ea65bb4a,0cad3908-eeea-4821-a5f6-a0c8ea65bb4a,,N,"153",Pakhuis Maart,Pakhuis Maart,,Rijksmonument
"POINT (4.90216136903682 52.3611940730529)",996e22ce-e44b-4396-b468-9b4e60344c13,996e22ce-e44b-4396-b468-9b4e60344c13,,N,"154",Pakhuis Februari,Pakhuis Februari,,Rijksmonument
"POINT (4.90223457244702 52.3612123484044)",e831b643-094d-48c8-a009-95eb0bcb1ddb,e831b643-094d-48c8-a009-95eb0bcb1ddb,,N,"155",Pakhuis Januari,Pakhuis Januari,,Rijksmonument
"POINT (4.90230807055837 52.3612036617449)",064fef4a-da32-482a-9f02-dc41040c0ce3,064fef4a-da32-482a-9f02-dc41040c0ce3,,N,"156",,Achtergracht 28 H,,Rijksmonument
"POINT (4.90236659406226 52.3612218768859)",a0bc0536-7ad9-4479-ad1d-50ca9765a10c,a0bc0536-7ad9-4479-ad1d-50ca9765a10c,,N,"157",,Achtergracht 30 O,,Rijksmonument
"POINT (4.90242521580415 52.361231104676)",ca955efe-1459-47af-a278-7b3e0195baa8,ca955efe-1459-47af-a278-7b3e0195baa8,,N,"158",,Achtergracht 32,,Rijksmonument
"POINT (4.90246915758139 52.36124027233)",07c8149d-66b8-4bc8-81c8-4d8dcc3abafe,07c8149d-66b8-4bc8-81c8-4d8dcc3abafe,,N,"159",,Achtergracht 34,,Rijksmonument
"POINT (4.90252768119994 52.3612584873915)",cf16f1c9-bf7f-46ff-bce1-fb516c43527e,cf16f1c9-bf7f-46ff-bce1-fb516c43527e,,N,"160",,Achtergracht 36,,Rijksmonument
"POINT (4.90299571119715 52.3641095102069)",6fc50809-9cab-4dfe-96e1-bf48314e15ac,6fc50809-9cab-4dfe-96e1-bf48314e15ac,,N,"168",,Amstel 65,,Rijksmonument
"POINT (4.90221540491805 52.3656522036809)",8f198a9a-1c28-4058-9a03-898eca809cc5,8f198a9a-1c28-4058-9a03-898eca809cc5,,N,"162",Amstelhof/Hermitage,Amstelhof/Hermitage,,Rijksmonument
"POINT (4.90289019770863 52.364360734734)",ce88068d-40b1-404d-ab9a-619fdf987014,ce88068d-40b1-404d-ab9a-619fdf987014,,N,"163",,Amstel 55 H,,Rijksmonument
"POINT (4.90290546734045 52.3643068708886)",6810a13d-ebe3-419c-be51-69304bed0701,6810a13d-ebe3-419c-be51-69304bed0701,,N,"164",,Amstel 57,,Rijksmonument
"POINT (4.90292073693498 52.3642530070406)",80a2f39c-425e-439a-88c2-38c65897cc96,80a2f39c-425e-439a-88c2-38c65897cc96,,N,"165",,Amstel 59,,Rijksmonument
"POINT (4.9029359083973 52.3642081305071)",24a2ad0d-be37-44c1-8682-4e081da76b64,24a2ad0d-be37-44c1-8682-4e081da76b64,,N,"166",,Amstel 61 1,,Rijksmonument
"POINT (4.90296585887491 52.3641543267024)",09076e01-4250-4a46-877b-b1df3d96842f,09076e01-4250-4a46-877b-b1df3d96842f,,N,"167",,Amstel 63 H,,Rijksmonument
"POINT (4.90306950816633 52.3640738611328)",d51a2b43-9f44-4f19-b12b-49b158468d93,d51a2b43-9f44-4f19-b12b-49b158468d93,,N,"169",,Amstel 67 A,,Rijksmonument
"POINT (4.90308487554477 52.3640110099431)",888f2233-d2f6-4202-adfc-8efdc985f77a,888f2233-d2f6-4202-adfc-8efdc985f77a,,N,"170",,Amstel 69 A,,Rijksmonument
"POINT (4.90307078303973 52.3639570260032)",dbbb9eef-6d32-4f20-8fed-683addf98b9c,dbbb9eef-6d32-4f20-8fed-683addf98b9c,,N,"171",,Amstel 71 H,,Rijksmonument
"POINT (4.90311590434274 52.3638583456012)",05f3ebdb-7850-4c3c-8367-16ed700c5a2b,05f3ebdb-7850-4c3c-8367-16ed700c5a2b,,N,"172",,Amstel 75 O,,Rijksmonument
"POINT (4.90311619851492 52.3638313836471)",a0d45499-ade7-42c4-8e1d-ce1e9a79fb40,a0d45499-ade7-42c4-8e1d-ce1e9a79fb40,,N,"173",,Amstel 77,,Rijksmonument
"POINT (4.90314595241578 52.3637955544284)",9a14e2f1-3981-49f8-a087-1f5641b7199f,9a14e2f1-3981-49f8-a087-1f5641b7199f,,N,"174",,Amstel 79 A,,Rijksmonument
"POINT (4.9032647714844 52.3636702121128)",df1ec948-1f77-41eb-93cc-3ab08d328de2,df1ec948-1f77-41eb-93cc-3ab08d328de2,,N,"175",,Nieuwe Kerkstraat 2 1,,Rijksmonument
"POINT (4.90323590005797 52.3636251554961)",0ff6f227-b2ed-4d10-9f1e-d7f37b3e7935,0ff6f227-b2ed-4d10-9f1e-d7f37b3e7935,,N,"176",,Amstel 83 A,,Rijksmonument
"POINT (4.9032510709847 52.363580278916)",de17d43a-d68e-4039-98a3-ec76e00da4fb,de17d43a-d68e-4039-98a3-ec76e00da4fb,,N,"177",,Amstel 85,,Rijksmonument
"POINT (4.90328082460761 52.3635444496612)",7eca74cb-2ae9-41a9-b7a1-09120c5384ec,7eca74cb-2ae9-41a9-b7a1-09120c5384ec,,N,"178",,Amstel 87 H,,Rijksmonument
"POINT (4.90334013568717 52.3634907657662)",3636bc26-69b8-4c21-9d7a-22ef5e600210,3636bc26-69b8-4c21-9d7a-22ef5e600210,,N,"179",,Amstel 89,,Rijksmonument
"POINT (4.90340042660872 52.3633472086492)",aa2879b3-5386-41c2-a5c4-6c4c4f6da367,aa2879b3-5386-41c2-a5c4-6c4c4f6da367,,N,"180",,Amstel 93,,Rijksmonument
"POINT (4.90340091659985 52.3633022720528)",c6b760ec-1854-4235-b9f1-5370a0a141e5,c6b760ec-1854-4235-b9f1-5370a0a141e5,,N,"181",,Amstel 95 H,,Rijksmonument
"POINT (4.90343076790657 52.3632574554386)",c124b71d-d57b-4258-a15b-9d541c9ece74,c124b71d-d57b-4258-a15b-9d541c9ece74,,N,"182",,Amstel 97 H,,Rijksmonument
"POINT (4.9034899804402 52.3632127587843)",2401cc3a-482b-4a0f-84d4-a06d5b50f3c3,2401cc3a-482b-4a0f-84d4-a06d5b50f3c3,,N,"183",,Amstel 99 C,,Rijksmonument
"POINT (4.90347578970985 52.3631677622033)",89e71b49-9a36-4c9d-bc24-ce7425b9f205,89e71b49-9a36-4c9d-bc24-ce7425b9f205,,N,"184",,Amstel 101 A,,Rijksmonument
"POINT (4.90394028648779 52.3623068380198)",63d81098-2240-4d55-8b6d-3ffdd88e8f28,63d81098-2240-4d55-8b6d-3ffdd88e8f28,,N,"185",Carré,Carré,,Rijksmonument
"POINT (4.90398579567257 52.3621722079613)",c620b8f1-a8d5-41cb-8074-09334273325b,c620b8f1-a8d5-41cb-8074-09334273325b,,N,"186",,Amstel 127,,Rijksmonument
"POINT (4.90401564562455 52.3621273911877)",09df2094-71f3-4320-ac07-2fbdc92483a9,09df2094-71f3-4320-ac07-2fbdc92483a9,,N,"187",,Amstel 129,,Rijksmonument
"POINT (4.90404539765206 52.3620915617283)",fd45261a-907a-4dc2-ae36-25456bb1cc8f,fd45261a-907a-4dc2-ae36-25456bb1cc8f,,N,"188",,Amstel 131 A,,Rijksmonument
"POINT (4.90404608269931 52.3620286504725)",47231c51-44c5-4004-bf02-cf2d7557d3af,47231c51-44c5-4004-bf02-cf2d7557d3af,,N,"189",,Amstel 133 H,,Rijksmonument
"POINT (4.89443435083929 52.366932280601)",40e4301a-e8bc-499b-8e93-ccd0fda1a562,40e4301a-e8bc-499b-8e93-ccd0fda1a562,,N,"190",,Amstel 14 1,,Rijksmonument
"POINT (4.89491935084292 52.3668893596186)",1c3bffb6-ce59-4ba5-8f00-4c5db19ff7c0,1c3bffb6-ce59-4ba5-8f00-4c5db19ff7c0,,J,"191",,Amstel 26 H,,Rijksmonument
"POINT (4.89505148745437 52.3668899089651)",78cab524-5295-4fc3-87b4-61a87c823f5b,78cab524-5295-4fc3-87b4-61a87c823f5b,,N,"192",,Amstel 28,,Rijksmonument
"POINT (4.89530117849159 52.3668819589132)",31491edf-9b38-4456-8093-3f9813e5df07,31491edf-9b38-4456-8093-3f9813e5df07,,N,"193",,Amstel 34 A,,Rijksmonument
"POINT (4.89566812502421 52.3668924706317)",1b17f3e5-15cb-4e1d-9009-c2a5f3815d62,1b17f3e5-15cb-4e1d-9009-c2a5f3815d62,,N,"194",,Amstel 54 1,,Rijksmonument
"POINT (4.89587367089903 52.3668933238067)",411ef413-23f9-41f5-a0d0-1694ee89f7de,411ef413-23f9-41f5-a0d0-1694ee89f7de,,N,"195",,Amstel 56,,Rijksmonument
"POINT (4.89600570803062 52.3669028593925)",3190f494-dde6-41a9-a08a-090c1cba5417,3190f494-dde6-41a9-a08a-090c1cba5417,,N,"196",,Amstel 58,,Rijksmonument
"POINT (4.88908778407704 52.3710442573076)",3f25ff3b-086e-4d02-ba1b-bf30047e4117,3f25ff3b-086e-4d02-ba1b-bf30047e4117,,N,"5649",,Spuistraat 240 A,,Rijksmonument
"POINT (4.89615232759743 52.3669214430307)",7a25fc26-1586-4157-8312-ec76e264f85c,7a25fc26-1586-4157-8312-ec76e264f85c,,N,"197",,Amstel 60,,Rijksmonument
"POINT (4.89668325940107 52.3667079386905)",a1f07468-dd36-49d6-836d-2caf0d4381d2,a1f07468-dd36-49d6-836d-2caf0d4381d2,,N,"198",Swigtershofje,Swigtershofje,,Rijksmonument
"POINT (4.89676866763075 52.3669509608792)",138588b8-c71c-4975-9102-e6298d346c30,138588b8-c71c-4975-9102-e6298d346c30,,N,"199",,Amstel 100 H,,Rijksmonument
"POINT (4.89685656017725 52.3669693003615)",bacf9e82-f714-4b24-a53e-c6c900afa046,bacf9e82-f714-4b24-a53e-c6c900afa046,,N,"200",,Amstel 102 A,,Rijksmonument
"POINT (4.89692996955499 52.3669696043709)",e5966d2d-67ae-4351-ae0d-cf0daee81596,e5966d2d-67ae-4351-ae0d-cf0daee81596,,N,"201",,Amstel 104,,Rijksmonument
"POINT (4.89698879636604 52.3669608602399)",25d826d6-4584-4780-a8eb-dbf2c760405f,25d826d6-4584-4780-a8eb-dbf2c760405f,,N,"202",,Amstel 106 A,,Rijksmonument
"POINT (4.89706220573098 52.3669611641672)",01218563-ba1a-43ba-af10-26944c98d565,01218563-ba1a-43ba-af10-26944c98d565,,N,"203",,Amstel 108,,Rijksmonument
"POINT (4.8971503962457 52.366952541514)",6ba27c7a-0547-4a6b-8608-69ad24a82eff,6ba27c7a-0547-4a6b-8608-69ad24a82eff,,N,"204",,Amstel 110 H,,Rijksmonument
"POINT (4.89722380559832 52.3669528453411)",edbfb6a5-d30a-4421-94d0-3fdc66b1a62e,edbfb6a5-d30a-4421-94d0-3fdc66b1a62e,,N,"205",,Amstel 112,,Rijksmonument
"POINT (4.89744413287881 52.366944769243)",d1e25fc0-b7cf-4d98-94ad-e30e31d0f01d,d1e25fc0-b7cf-4d98-94ad-e30e31d0f01d,,N,"207",,Amstel 116 A,,Rijksmonument
"POINT (4.89785552260789 52.3669195071478)",beeca655-6fd8-4496-a25e-dd6f37e4a397,beeca655-6fd8-4496-a25e-dd6f37e4a397,,N,"209",,Amstel 126 A,,Rijksmonument
"POINT (4.89792903102945 52.3669108232307)",36a40530-64fd-41a2-a739-545cd107eb7a,36a40530-64fd-41a2-a739-545cd107eb7a,,N,"210",,Amstel 128 A,,Rijksmonument
"POINT (4.89800244031994 52.3669111265747)",773739ed-e710-4752-8790-2f4969e77a63,773739ed-e710-4752-8790-2f4969e77a63,,N,"211",,Amstel 130 A,,Rijksmonument
"POINT (4.8981640398328 52.3669028064644)",65072734-7bf9-49c3-bdf3-f78b6a8352eb,65072734-7bf9-49c3-bdf3-f78b6a8352eb,,N,"212",,Amstel 134,,Rijksmonument
"POINT (4.89841382942529 52.3668858625381)",2496580f-371f-4ffe-a86a-56d133d8f0e7,2496580f-371f-4ffe-a86a-56d133d8f0e7,,N,"213",,Amstel 138 H,,Rijksmonument
"POINT (4.89851670137866 52.3668772994785)",24ca1eda-e6ae-498e-865f-514957f8303c,24ca1eda-e6ae-498e-865f-514957f8303c,,N,"214",,Amstel 140 A,,Rijksmonument
"POINT (4.89861957329259 52.3668687363294)",0e8b4dce-56c4-4d4c-a838-1e885295a9cf,0e8b4dce-56c4-4d4c-a838-1e885295a9cf,,N,"215",,Amstel 142,,Rijksmonument
"POINT (4.89909008453845 52.3668077630456)",5cbfac05-5c1c-420a-8b74-c706ad0f6517,5cbfac05-5c1c-420a-8b74-c706ad0f6517,,N,"216",,Amstel 172,,Rijksmonument
"POINT (4.89920793457877 52.3667722979879)",673ff2fb-1a8e-4337-a21d-6bf8e5376762,673ff2fb-1a8e-4337-a21d-6bf8e5376762,,N,"217",,Amstel 176 A,,Rijksmonument
"POINT (4.89934036740297 52.3667458806203)",1bd6458c-96b9-4331-9ee9-25dea20a1af7,1bd6458c-96b9-4331-9ee9-25dea20a1af7,,N,"218",,Amstel 178,,Rijksmonument
"POINT (4.899458414693 52.3666924406948)",639aeeb0-c392-4f66-ab6c-5c6d0884937f,639aeeb0-c392-4f66-ab6c-5c6d0884937f,,N,"219",,Amstel 180 H,,Rijksmonument
"POINT (4.899576362916 52.3666479879597)",eeea6b16-1ab6-4f7f-99a1-509e306fd2f6,eeea6b16-1ab6-4f7f-99a1-509e306fd2f6,,N,"220",,Amstel 184 H,,Rijksmonument
"POINT (4.89965006808947 52.3666213283539)",4ff83010-c7fa-423b-9bc4-e36f34409129,4ff83010-c7fa-423b-9bc4-e36f34409129,,N,"221",,Amstel 186 H,,Rijksmonument
"POINT (4.89987147924665 52.3665143873307)",e77f455b-7851-480e-8572-8e739e50ea4a,e77f455b-7851-480e-8572-8e739e50ea4a,,N,"222",,Amstel 192 A,,Rijksmonument
"POINT (4.90007919444262 52.3663175123822)",cb45a559-9820-48c8-83a4-761024ef0e64,cb45a559-9820-48c8-83a4-761024ef0e64,,N,"223",,Amstel 200,,Rijksmonument
"POINT (4.90015506938116 52.3660931316281)",ad0930b9-6715-4886-af0e-33b446719d45,ad0930b9-6715-4886-af0e-33b446719d45,,N,"224",,Amstel 204 H,,Rijksmonument
"POINT (4.90017024427631 52.3660482554702)",bad9afb5-0d82-4586-bc69-73050dce2e4c,bad9afb5-0d82-4586-bc69-73050dce2e4c,,N,"225",,Amstel 206 H,,Rijksmonument
"POINT (4.90020029801109 52.36598546508)",6982b03c-885b-4aad-acfd-46e78d6a63d7,6982b03c-885b-4aad-acfd-46e78d6a63d7,,N,"226",,Amstel 208,,Rijksmonument
"POINT (4.90023025301237 52.3659316619925)",bc992f4d-3645-4ebd-89b5-09ca60fa2b26,bc992f4d-3645-4ebd-89b5-09ca60fa2b26,,N,"227",,Amstel 210,,Rijksmonument
"POINT (4.90054546620487 52.3653038178872)",e8c3f0e3-a171-40de-9207-f2182697ca51,e8c3f0e3-a171-40de-9207-f2182697ca51,,N,"228",,Betreden via Herengracht 598,,Rijksmonument
"POINT (4.90064971394022 52.3651694305873)",d82eb374-e812-4ce6-92e1-8c07698aecd9,d82eb374-e812-4ce6-92e1-8c07698aecd9,,N,"229",Huis met de Bloedvlekken,Huis met de Bloedvlekken,,Rijksmonument
"POINT (4.90068035772432 52.3650527161838)",5a4d561a-5d58-4300-9955-ba16c9233c84,5a4d561a-5d58-4300-9955-ba16c9233c84,,N,"230",,Amstel 218,,Rijksmonument
"POINT (4.9007106071543 52.3649719510231)",e2901576-5b84-4637-810f-e8c2c3d44006,e2901576-5b84-4637-810f-e8c2c3d44006,,N,"231",,Amstel 220 1,,Rijksmonument
"POINT (4.90074056084839 52.3649181477938)",77390ff2-8cd6-4f33-a3bc-83b69c9d4c2c,77390ff2-8cd6-4f33-a3bc-83b69c9d4c2c,,N,"232",,Amstel 222 A,,Rijksmonument
"POINT (4.9007854912529 52.3648374429344)",7fbf2caf-3704-4e97-ab04-fb9bd0bd3ab9,7fbf2caf-3704-4e97-ab04-fb9bd0bd3ab9,,N,"233",,Amstel 224 H,,Rijksmonument
"POINT (4.90083032297029 52.3647657253703)",51a87638-3e3b-429a-993f-71c943bd74bf,51a87638-3e3b-429a-993f-71c943bd74bf,,N,"234",,Amstel 226 H,,Rijksmonument
"POINT (4.90087525305626 52.3646850204739)",3c03566d-7f8d-4770-ba83-5f4376d33eeb,3c03566d-7f8d-4770-ba83-5f4376d33eeb,,N,"235",,Amstel 228 A,,Rijksmonument
"POINT (4.90093496257962 52.3645953885452)",95edf541-20e0-4ba6-8bf1-35c737dc9587,95edf541-20e0-4ba6-8bf1-35c737dc9587,,N,"236",,Amstel 230 A,,Rijksmonument
"POINT (4.901190349758 52.3640661617864)",10ca4c12-ed86-4d32-ad3a-62a316367339,10ca4c12-ed86-4d32-ad3a-62a316367339,,N,"237",,Amstel 236,,Rijksmonument
"POINT (4.90122020381317 52.3640213457401)",87f1598b-e082-4c22-a306-71203e448605,87f1598b-e082-4c22-a306-71203e448605,,N,"238",,Amstel 238,,Rijksmonument
"POINT (4.90123537691534 52.3639764694245)",13df0b15-daed-4255-b8d6-e968f4da03df,13df0b15-daed-4255-b8d6-e968f4da03df,,N,"239",,Amstel 240,,Rijksmonument
"POINT (4.901250451551 52.3639405804225)",a070775a-c5d9-4e80-af30-a6ed55187a6a,a070775a-c5d9-4e80-af30-a6ed55187a6a,,N,"240",,Amstel 242,,Rijksmonument
"POINT (4.90126562459468 52.3638957041023)",72eb2a64-486d-441c-a38c-46093fcbc390,72eb2a64-486d-441c-a38c-46093fcbc390,,N,"241",,Amstel 244 H,,Rijksmonument
"POINT (4.90125143590556 52.3638507072633)",5efb3a5f-dc77-49ba-93b6-56e034cc4606,5efb3a5f-dc77-49ba-93b6-56e034cc4606,,N,"242",,Amstel 246 1,,Rijksmonument
"POINT (4.90131055300258 52.3638149990245)",b680899b-782d-45aa-950e-38598ee05ddb,b680899b-782d-45aa-950e-38598ee05ddb,,N,"243",,Amstel 248,,Rijksmonument
"POINT (4.90134050518345 52.3637611956289)",42834761-27d1-4d19-aedf-8e54bbc891dd,42834761-27d1-4d19-aedf-8e54bbc891dd,,N,"244",,Amstel 250,,Rijksmonument
