OBJECTID,SIGMA_ID,OBJECT,X,Y,Z,VERKANTING,M_SIGMATRAJECT,ELEMENT_TYPE_HORIZONTAAL,ELEMENT_LENGTE_HORIZONTAAL,BOOGSTRAAL_HORIZONTAAL,TANGENTPUNT_VERKANTING,OVERGANGSHELLING_WAARDE,OVERGANGSHELLING_LENGTE,ELEMENT_LENGTE_VERTICAAL,TANGENTPUNT_ONTWERPSNELHEID,ONTWERPSNELHEID,DATUM_GOEDGEKEURD,ARGUMENT_HORIZONTAAL,ARGUMENT_VERTICAAL,TRAJECTNAAM,OPMERKING,HELLING_VERTICAAL,BOOGSTRAAL_VERTICAAL,FUNCTIE,WISSEL_KRUISING_NAAM_SIGMA,TEKENINGNUMMER,POSITIONELE_NAUWKEURIGHEID_MM,SIGMATRAJECT_GUID
123,19974964,,237093.4592,579170.4864,2.72,0,50,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
124,19974965,,237102.3879,579165.9832,2.72,0,60,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
125,19974966,,237111.3165,579161.48,2.72,0,70,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
126,19974967,,237120.2452,579156.9768,2.72,0,80,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
127,19974968,,237129.1739,579152.4736,2.72,0,90,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
128,19974969,,237138.1025,579147.9704,2.72,0,100,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
129,19974970,,237147.0312,579143.4672,2.72,0,110,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
130,19974971,,237155.9599,579138.964,2.72,0,120,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
131,19974972,,237164.8886,579134.4608,2.72,0,130,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
132,19974973,,237173.8172,579129.9576,2.72,0,140,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
133,19974974,,237182.7459,579125.4544,2.72,0,150,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
134,19974975,,237191.6746,579120.9512,2.72,0,160,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
135,19974976,,237200.6033,579116.448,2.72,0,170,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
136,19974977,,237209.5319,579111.9448,2.72,0,180,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
137,19974978,,237218.4606,579107.4416,2.72,0,190,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
138,19974979,,237227.3893,579102.9384,2.72,0,200,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
139,19974980,,237236.3179,579098.4352,2.72,0,210,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
140,19974981,,237245.2466,579093.932,2.72,0,220,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
141,19974982,,237254.1753,579089.4288,2.72,0,230,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
142,19974983,,237263.104,579084.9256,2.72,0,240,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
143,19974984,,237272.0326,579080.4224,2.72,0,250,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
144,19974985,,237280.9613,579075.9192,2.72,0,260,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
145,19974986,,237289.89,579071.416,2.72,0,270,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
146,19974987,,237298.8187,579066.9128,2.72,0,280,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
147,19974988,,237307.7473,579062.4096,2.72,0,290,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
148,19974989,,237316.676,579057.9064,2.72,0,300,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
149,19974990,,237325.6047,579053.4032,2.72,0,310,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
150,19974991,,237334.5333,579048.9,2.72,0,320,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
151,19974992,,237343.462,579044.3968,2.72,0,330,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
152,19974993,,237352.3907,579039.8936,2.72,0,340,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
153,19974994,,237361.3194,579035.3904,2.72,0,350,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
154,19974995,,237370.248,579030.8872,2.72,0,360,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
155,19974996,,237379.1767,579026.384,2.72,0,370,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
156,19974997,,237388.1054,579021.8808,2.72,0,380,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
157,19974998,,237397.0341,579017.3776,2.72,0,390,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
158,19974999,,237405.9627,579012.8744,2.72,0,400,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
159,19975000,,237414.8914,579008.3712,2.72,0,410,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
160,19975001,,237423.8201,579003.868,2.72,0,420,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
161,19975002,,237432.7487,578999.3648,2.72,0,430,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
162,19975003,,237441.6774,578994.8616,2.72,0,440,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
163,19975004,,237450.6061,578990.3584,2.72,0,450,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
164,19975005,,237452.7982,578989.2528,2.72,0,452.45516,,,,,,,,,40,2017/05/01 00:00:00+00,129.738015,100,003_2333P_84.4,,,,,,,10,166ad400-2f2e-4fd5-b54a-ecdcf4f38ea0
165,19975020,LL2241,236891.2933,579224.5499,2.72,0,0,RST,1.31602,,TP_D,,,457.6519,,40,2017/05/01 00:00:00+00,148.08693,100,003_2241L_84.3,,"0,0000",,L,2241,420116_L,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
166,19975021,LL2241,236892.2514,579223.6477,2.72,0,1.31602,BOOG,2.055,-250,,,,,,40,2017/05/01 00:00:00+00,148.08693,100,003_2241L_84.3,,,,L,2241,420116_L,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
167,19975022,LL2241,236893.7533,579222.2451,2.72,0,3.37102,BOOG,18.02533,-195,,,,,,40,2017/05/01 00:00:00+00,147.563628,100,003_2241L_84.3,,,,L,2241,420116_L,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
168,19975023,,236898.6922,579217.824,2.72,0,10,,,-195,,,,,,40,2017/05/01 00:00:00+00,145.399455,100,003_2241L_84.3,,,,L,2241,420116_L,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
169,19975024,MPL9,236899.085,579217.4853,2.72,0,10.51864,,,-195,,,,,,40,2017/05/01 00:00:00+00,145.230133,100,003_2241L_84.3,,,,MPL9 ,2241,420116_L,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
170,19975025,,236906.4198,579211.4787,2.72,0,20,,,-195,,,,,,40,2017/05/01 00:00:00+00,142.134739,100,003_2241L_84.3,,,,L,2241,420116_L,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
171,19975026,LL2241,236907.5244,579210.6245,2.72,0,21.39635,RST,5.94611,,,,,,,40,2017/05/01 00:00:00+00,141.678871,100,003_2241L_84.3,,,,L,2241,420116_L,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
172,19975027,LLT2241,236912.241,579207.0038,2.72,0,27.34246,RST,9.205,,,,,,,40,2017/05/01 00:00:00+00,141.678939,100,003_2241L_84.3,,,,LT,2241,420116_L,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
173,19975028,,236914.3491,579205.3856,2.72,0,30,,,,,,,,,40,2017/05/01 00:00:00+00,141.678939,100,003_2241L_84.3,,,,LT,2241,420116_L,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
174,19975029,,236919.5428,579201.3987,2.72,0,36.54746,RST,2.93288,,,,,,,40,2017/05/01 00:00:00+00,141.678939,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
175,19975030,,236921.8692,579199.6128,2.72,0,39.48034,BOOG,41.70075,-250,,,,,,40,2017/05/01 00:00:00+00,141.678939,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
176,19975031,,236922.2818,579199.2968,2.72,0,40,,,-250,,,,,,40,2017/05/01 00:00:00+00,141.546609,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
177,19976632,,236930.3461,579193.3847,2.72,0,50,,,-250,,,,,,40,2017/05/01 00:00:00+00,139.00013,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
178,19976633,,236938.6404,579187.7998,2.72,0,60,,,-250,,,,,,40,2017/05/01 00:00:00+00,136.453651,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
179,19976634,,236947.1514,579182.551,2.72,0,70,,,-250,,,,,,40,2017/05/01 00:00:00+00,133.907172,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
180,19976635,,236955.8655,579177.6468,2.72,0,80,,,-250,,,,,,40,2017/05/01 00:00:00+00,131.360693,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
181,19976636,,236956.9074,579177.0906,2.72,0,81.18109,RST,15.00001,,,,,,,40,2017/05/01 00:00:00+00,131.05993,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
182,19976637,,236964.6974,579172.9567,2.72,0,90,,,,,,,,,40,2017/05/01 00:00:00+00,131.05993,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
183,19976638,,236970.1573,579170.0592,2.72,0,96.1811,BOOG,28.07235,500,,,,,,40,2017/05/01 00:00:00+00,131.05993,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
184,19976639,,236973.5238,579168.2562,2.72,0,100,,,500,,,,,,40,2017/05/01 00:00:00+00,131.546167,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
185,19976640,,236982.2728,579163.4136,2.72,0,110,,,500,,,,,,40,2017/05/01 00:00:00+00,132.819406,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
186,19976641,,236990.9233,579158.397,2.72,0,120,,,500,,,,,,40,2017/05/01 00:00:00+00,134.092646,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
187,19976642,,236994.572,579156.211,2.72,0,124.25345,RST,333.39845,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
188,19976643,,236999.4889,579153.2366,2.72,0,130,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
189,19976644,,237008.0452,579148.0607,2.72,0,140,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
190,19976645,,237016.6015,579142.8848,2.72,0,150,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
191,19976646,,237025.1577,579137.7089,2.72,0,160,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
192,19976647,,237033.714,579132.533,2.72,0,170,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
193,19976648,,237042.2703,579127.3571,2.72,0,180,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
194,19976649,,237050.8266,579122.1812,2.72,0,190,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
195,19976650,,237059.3829,579117.0052,2.72,0,200,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
196,19976651,,237067.9391,579111.8293,2.72,0,210,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
197,19976652,,237076.4954,579106.6534,2.72,0,220,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
198,19976653,,237085.0517,579101.4775,2.72,0,230,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
199,19976654,,237093.608,579096.3016,2.72,0,240,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
200,19976655,,237102.1643,579091.1257,2.72,0,250,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
201,19976656,,237110.7206,579085.9498,2.72,0,260,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
202,19976657,,237119.2768,579080.7739,2.72,0,270,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
203,19976658,,237127.8331,579075.598,2.72,0,280,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
204,19976659,,237136.3894,579070.4221,2.72,0,290,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
205,19976660,,237144.9457,579065.2462,2.72,0,300,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
206,19976661,,237153.502,579060.0702,2.72,0,310,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
207,19976662,,237162.0583,579054.8943,2.72,0,320,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
208,19976663,,237170.6145,579049.7184,2.72,0,330,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
209,19976664,,237179.1708,579044.5425,2.72,0,340,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
210,19976665,,237187.7271,579039.3666,2.72,0,350,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
211,19976666,,237196.2834,579034.1907,2.72,0,360,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
212,19976667,,237204.8397,579029.0148,2.72,0,370,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
213,19976668,,237213.396,579023.8389,2.72,0,380,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
214,19976669,,237221.9522,579018.663,2.72,0,390,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
215,19976670,,237230.5085,579013.4871,2.72,0,400,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
216,19976671,,237239.0648,579008.3112,2.72,0,410,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
217,19976672,,237247.6211,579003.1352,2.72,0,420,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
218,19976673,,237256.1774,578997.9593,2.72,0,430,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
219,19976674,,237264.7336,578992.7834,2.72,0,440,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
220,19976675,,237273.2899,578987.6075,2.72,0,450,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
221,19976676,,237279.8371,578983.647,2.72,0,457.6519,,,,,,,,,40,2017/05/01 00:00:00+00,134.634212,100,003_2241L_84.3,,,,,,,10,23d323ae-f400-431e-a526-6d6a4bf6b0f1
222,19976677,LV2217,236662.1525,579359.4349,2.72,0,0,RST,1.225,,TP_D,,,134.11589,,40,2017/05/01 00:00:00+00,127.589553,100,003_2217V_84.0,,"0,0000",,V,2217,420117_R,10,275ca0dd-ae7f-439f-8414-656a30684871
223,19976678,LLT2217,236663.2643,579358.9205,2.72,0,1.225,RST,2.575,,,,,,,40,2017/05/01 00:00:00+00,127.589553,100,003_2217V_84.0,,,,LT,2217,420117_R,10,275ca0dd-ae7f-439f-8414-656a30684871
224,19976679,,236665.6012,579357.8392,2.72,0,3.8,RST,107.48583,,,,,,,40,2017/05/01 00:00:00+00,127.589553,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
225,19976680,,236671.2281,579355.2356,2.72,0,10,,,,,,,,,40,2017/05/01 00:00:00+00,127.589553,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
226,19976681,,236680.3036,579351.0362,2.72,0,20,,,,,,,,,40,2017/05/01 00:00:00+00,127.589553,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
227,19976682,,236689.3791,579346.8368,2.72,0,30,,,,,,,,,40,2017/05/01 00:00:00+00,127.589553,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
228,19976683,,236698.4547,579342.6375,2.72,0,40,,,,,,,,,40,2017/05/01 00:00:00+00,127.589553,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
229,19976684,,236707.5302,579338.4381,2.72,0,50,,,,,,,,,40,2017/05/01 00:00:00+00,127.589553,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
230,19976685,,236716.6057,579334.2387,2.72,0,60,,,,,,,,,40,2017/05/01 00:00:00+00,127.589553,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
231,19976686,,236725.6813,579330.0394,2.72,0,70,,,,,,,,,40,2017/05/01 00:00:00+00,127.589553,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
232,19976687,,236734.7568,579325.84,2.72,0,80,,,,,,,,,40,2017/05/01 00:00:00+00,127.589553,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
233,19976688,,236743.8323,579321.6406,2.72,0,90,,,,,,,,,40,2017/05/01 00:00:00+00,127.589553,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
234,19976689,,236752.9079,579317.4413,2.72,0,100,,,,,,,,,40,2017/05/01 00:00:00+00,127.589553,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
235,19976690,,236761.9834,579313.2419,2.72,0,110,,,,,,,,,40,2017/05/01 00:00:00+00,127.589553,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
236,19976691,,236763.1504,579312.7019,2.72,0,111.28583,BOOG,0.51089,30000,,,,,,40,2020/08/01 00:00:00+00,127.589553,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
237,19976692,,236763.614,579312.4874,2.72,0,111.79672,RST,18.51918,,,,,,,40,2020/08/01 00:00:00+00,127.590637,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
238,19976693,,236771.0589,579309.0424,2.72,0,120.00001,,,,,,,,,40,2020/08/01 00:00:00+00,127.590637,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
239,19976694,,236780.1343,579304.8429,2.72,0,130.00001,,,,,,,,,40,2020/08/01 00:00:00+00,127.590637,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
240,19976695,LLT2225,236780.421,579304.7102,2.72,0,130.3159,RST,2.06561,,,,,,,40,2020/08/01 00:00:00+00,127.590637,100,003_2217V_84.0,,,,LT,2225,420117_R,10,275ca0dd-ae7f-439f-8414-656a30684871
241,19976696,LLT2225,236782.2957,579303.8428,2.72,0,132.38151,BOOG,0.50939,-30000,,,,,,40,2020/08/01 00:00:00+00,127.590637,100,003_2217V_84.0,,,,LT,2225,420117_R,10,275ca0dd-ae7f-439f-8414-656a30684871
242,19976697,LV2225,236782.758,579303.6288,2.72,0,132.8909,RST,1.225,,,,,,,40,2020/08/01 00:00:00+00,127.589556,100,003_2217V_84.0,,,,V,2225,420117_R,10,275ca0dd-ae7f-439f-8414-656a30684871
243,19976698,,236783.8697,579303.1144,2.72,0,134.1159,,,,,,,,,40,2020/08/01 00:00:00+00,127.589556,100,003_2217V_84.0,,,,,,,10,275ca0dd-ae7f-439f-8414-656a30684871
244,19976714,LL2329,237013.0845,579199.5581,2.72,0,0,RST,1.31602,,TP_D,,,59.74295,,40,2017/05/01 00:00:00+00,136.146075,100,003_2329L_84.4,,"0,0000",,L,2329,420116_L,10,283660ef-1d49-41e3-af27-d8c8232e042c
245,19976715,LL2329,237014.194,579198.8504,2.72,0,1.31602,BOOG,2.055,-250,,,,,,40,2017/05/01 00:00:00+00,136.146075,100,003_2329L_84.4,,,,L,2329,420116_L,10,283660ef-1d49-41e3-af27-d8c8232e042c
246,19976716,LL2329,237015.9311,579197.7524,2.72,0,3.37102,BOOG,18.02533,-195,,,,,,40,2017/05/01 00:00:00+00,135.622773,100,003_2329L_84.4,,,,L,2329,420116_L,10,283660ef-1d49-41e3-af27-d8c8232e042c
