FID,OVW_STARTDATUM,LATITUDE,GEOMETRIE,BUURT,EIGENAAR,CATEGORIE,FOTO,GEBIED,HOOFDCATEGORIE,INSPECTIEDATUM,JAAR_VAN_AANLEG,ONDERGROND,TYPE,WIJK,LONGITUDE,OVW_MAX_SIZE
Afvalbakken.170373,2023-02-03,52.1797815561447,POINT (52.179785272080245 5.374111528143886),De Bik,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,01-10-2020,,Elementverharding,Elementverharding,Hoogland,5.37411136714833,0

Afvalbakken.170374,2023-02-03,52.1576746004538,POINT (52.15767808287274 5.399008861934705),Kruiskamp-Zuid,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,04-08-2020,2015,Open grond,Open grond,Kruiskamp,5.39900887469878,0

Afvalbakken.170375,2023-02-03,52.1716909965476,POINT (52.171694648260164 5.378595933207731),Elly Takmastraat e.o.,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,26-06-2020,2015,Gazon,Gazon,Schothorst-Noord,5.3785958521967,0

Afvalbakken.170376,2023-02-03,52.1616453382474,POINT (52.16164893195856 5.380716242194671),Gildekwartier,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-07-2020,,Elementverharding,Elementverharding,De Koppel,5.38071628178563,0

Afvalbakken.170377,2023-02-03,52.1700786503236,POINT (52.170082189037075 5.39909555167689),Liendert-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,01-07-2020,,Elementverharding,Elementverharding,Liendert,5.39909538889716,0

Afvalbakken.170378,2023-02-03,52.1678212352782,POINT (52.16782476712112 5.398325420783292),Liendert-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,01-07-2020,,Heesters,Heesters,Liendert,5.39832529364884,0

Afvalbakken.170308,2023-02-03,52.1438612511787,POINT (52.143864775271595 5.380599406090011),Verhoevenstraat e.o.,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,04-08-2020,,Elementverharding,Elementverharding,De Berg-Zuid,5.38059967857022,0

Afvalbakken.170309,2023-02-03,52.1434864220126,POINT (52.14348994605406 5.380349314432956),Verhoevenstraat e.o.,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,04-08-2020,,Elementverharding,Elementverharding,De Berg-Zuid,5.3803495926841,0

Afvalbakken.170310,2023-02-03,52.1429425130806,POINT (52.14294603708249 5.379981698005912),Verhoevenstraat e.o.,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,04-08-2020,,Elementverharding,Elementverharding,De Berg-Zuid,5.37998198462848,0

Afvalbakken.170311,2023-02-03,52.188418471578,POINT (52.18842219263472 5.383145411392799),Langenoord,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,22-09-2020,,Elementverharding,Elementverharding,Hoogland,5.38314508587901,0

Afvalbakken.170312,2023-02-03,52.2008854802859,POINT (52.20088901093285 5.431887375920144),Zuiderzeestedenbuurt-Oost,Gemeente Amersfoort,Hondenpoepbak,,,Afvalbakken,22-10-2020,,Gazon,Gazon,Vathorst-De Laak,5.43188655618738,0

Afvalbakken.170313,2023-02-03,52.2042602599315,POINT (52.20426409318796 5.381016081704601),Kruidenbuurt,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,27-10-2020,,Elementverharding,Elementverharding,Nieuwland,5.38101556122403,0

Afvalbakken.170314,2023-02-03,52.2033904320138,POINT (52.203394265046605 5.379858040389935),Kruidenbuurt,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,27-10-2020,,Gazon,Gazon,Nieuwland,5.37985753931638,0

Afvalbakken.170315,2023-02-03,52.1995094245326,POINT (52.199513214758184 5.383239694258111),Stadskwartier,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,22-10-2020,,Gazon,Gazon,Nieuwland,5.38323922127704,0

Afvalbakken.170316,2023-02-03,52.1989784925703,POINT (52.19898228106845 5.382886586686696),Stadskwartier,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,22-10-2020,,Elementverharding,Elementverharding,Nieuwland,5.38288612308743,0

Afvalbakken.170317,2023-02-03,52.1998056249633,POINT (52.199809425420284 5.3815793048019644),Stadskwartier,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,09-11-2020,,Halfverharding,Halfverharding,Nieuwland,5.38157883901423,0

Afvalbakken.170318,2023-02-03,52.167010795319,POINT (52.16701427130049 5.407905632441504),Zangvogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,16-06-2020,,Halfverharding,Halfverharding,Liendert,5.40790547042452,0

Afvalbakken.170319,2023-02-03,52.1663627992724,POINT (52.166366274899005 5.40741454495918),Zangvogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,16-06-2020,,Bosplantsoen,Bosplantsoen,Liendert,5.40741439477292,0

Afvalbakken.170320,2023-02-03,52.1674792339193,POINT (52.16748273033771 5.404592177720206),Zangvogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,18-06-2020,,Elementverharding,Elementverharding,Liendert,5.40459202495065,0

Afvalbakken.170321,2023-02-03,52.1675767870495,POINT (52.16758028526933 5.404347518821244),Zangvogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,18-06-2020,,Elementverharding,Elementverharding,Liendert,5.40434736583343,0

Afvalbakken.170322,2023-02-03,52.1511903166287,POINT (52.151193996278806 5.352878993434949),Birkhoven / Bokkeduinen,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,28-10-2020,2008,Ruw gras,Ruw gras,Bosgebied,5.35287927943851,0

Afvalbakken.170323,2023-02-03,52.139684232453,POINT (52.139687870995786 5.3529796910761736),Vlasakkers,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,28-10-2020,,Ruw gras,Ruw gras,Bosgebied,5.35298010895065,0

Afvalbakken.170324,2023-02-03,52.1433982130861,POINT (52.14340185792372 5.354357274423017),Vlasakkers,Gemeente Amersfoort,Blikvanger,,Zuid,Afvalbakken,28-10-2020,,Ruw gras,Ruw gras,Bosgebied,5.35435764478905,0

Afvalbakken.170325,2023-02-03,52.1587519439827,POINT (52.15875568358199 5.346064150143638),Birkhoven / Bokkeduinen,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,26-10-2020,,Ruw gras,Ruw gras,Bosgebied,5.34606437901604,0

Afvalbakken.170326,2023-02-03,52.1614384661675,POINT (52.16144205614446 5.381284572353942),Gildekwartier,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-07-2020,,Elementverharding,Elementverharding,De Koppel,5.38128461208167,0

Afvalbakken.170327,2023-02-03,52.1638714161943,POINT (52.163874941048654 5.396151199962701),Kruiskamp-Noord,Gemeente Amersfoort,Hondenpoepbak,,Midden,Afvalbakken,30-07-2020,,Open grond,Open grond,Kruiskamp,5.3961511385627,0

Afvalbakken.170328,2023-02-03,52.1784321925651,POINT (52.17843584220015 5.386062311892239),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,21-05-2014,,Klinkerverharding,Klinkerverharding,Schothorst-Noord,5.38606210252228,0

Afvalbakken.170329,2023-02-03,52.1791690110356,POINT (52.179172672669985 5.384475495136567),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,14-09-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.38447528466419,0

Afvalbakken.170330,2023-02-03,52.2000984396117,POINT (52.20010197309889 5.430548880746456),Zuiderzeestedenbuurt-Oost,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,22-10-2020,,Elementverharding,Elementverharding,Vathorst-De Laak,5.43054808258838,0

Afvalbakken.170331,2023-02-03,52.1738045841918,POINT (52.17380825029214 5.3778492995639615),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,06-07-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.37784919504623,0

Afvalbakken.170332,2023-02-03,52.1739598373334,POINT (52.173963500550464 5.3786016354757695),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,06-07-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.37860152501651,0

Afvalbakken.170333,2023-02-03,52.1739916112485,POINT (52.17399527212926 5.379111078132402),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,06-07-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.37911096459573,0

Afvalbakken.170334,2023-02-03,52.1742444299047,POINT (52.174248095084984 5.378500419290938),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,06-07-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.37850030567224,0

Afvalbakken.170335,2023-02-03,52.1750773352761,POINT (52.17508100852313 5.3777344528091175),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,06-07-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.37773433244894,0

Afvalbakken.170336,2023-02-03,52.1422632013547,POINT (52.14226677254255 5.369716162844963),Klein Zwitserland-Hoog,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,29-07-2020,,Bosplantsoen,Bosplantsoen,De Berg-Zuid,5.36971649356861,0

Afvalbakken.170337,2023-02-03,52.1445384684636,POINT (52.14454205853252 5.367345917529465),Klein Zwitserland-Hoog,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,29-07-2020,,Elementverharding,Elementverharding,De Berg-Zuid,5.36734622839127,0

Afvalbakken.170338,2023-02-03,52.143250547757,POINT (52.14325414098051 5.365709850886145),Klein Zwitserland-Hoog,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,04-08-2020,,Bosplantsoen,Bosplantsoen,De Berg-Zuid,5.36571018331247,0

Afvalbakken.170339,2023-02-03,52.1405421741166,POINT (52.14054571205741 5.3754917587046345),Klein Zwitserland-Laag,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,04-08-2020,,Bosplantsoen,Bosplantsoen,De Berg-Zuid,5.37549209156594,0

Afvalbakken.170340,2023-02-03,52.1401080900461,POINT (52.140111621429554 5.376554548400074),Verhoevenstraat e.o.,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-05-2020,,Heesters,Heesters,De Berg-Zuid,5.37655488328361,0

Afvalbakken.170341,2023-02-03,52.1399818840868,POINT (52.13998541155983 5.37727476238926),Verhoevenstraat e.o.,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,04-08-2020,,Heesters,Heesters,De Berg-Zuid,5.37727509651163,0

Afvalbakken.170342,2023-02-03,52.1398031039154,POINT (52.139806635644184 5.376280859873111),Indische Buurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,04-08-2020,,Heesters,Heesters,De Berg-Zuid,5.37628119957051,0

Afvalbakken.170202,2023-02-03,52.1783555547798,POINT (52.17835916230173 5.394161496962946),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,21-09-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.39416124425475,0

Afvalbakken.170203,2023-02-03,52.2011249996996,POINT (52.20112853490823 5.431396803757919),Zuiderzeestedenbuurt-West,Gemeente Amersfoort,Hondenpoepbak,,,Afvalbakken,22-10-2020,,Gazon,Gazon,Vathorst-De Laak,5.4313959835079,0

Afvalbakken.170204,2023-02-03,52.2010740790868,POINT (52.201077613714766 5.431436655692416),Zuiderzeestedenbuurt-West,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,22-10-2020,,Elementverharding,Elementverharding,Vathorst-De Laak,5.43143583598686,0

Afvalbakken.170205,2023-02-03,52.1534095303409,POINT (52.1534129518182 5.407016970748225),Componistenbuurt-Noord,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,14-10-2020,,Bosplantsoen,Bosplantsoen,Randenbroek,5.40701701117293,0

Afvalbakken.170206,2023-02-03,52.154838991933,POINT (52.15484242007235 5.406851676166745),Componistenbuurt-Noord,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,03-11-2020,,Elementverharding,Elementverharding,Randenbroek,5.40685169645772,0

Afvalbakken.170207,2023-02-03,52.1531393840277,POINT (52.153142820110176 5.404155471326152),Componistenbuurt-Noord,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,20-07-2020,,Gazon,Gazon,Randenbroek,5.40415552726154,0

Afvalbakken.170208,2023-02-03,52.153055512162,POINT (52.15305895648454 5.402577209086072),Willem III,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,03-09-2020,,Bosplantsoen,Bosplantsoen,Randenbroek,5.40257727260737,0

Afvalbakken.170209,2023-02-03,52.1542079922748,POINT (52.154211447532305 5.401405531236603),Willem III,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,03-09-2020,,Heesters,Heesters,Randenbroek,5.40140558307566,0

Afvalbakken.170210,2023-02-03,52.1539386170674,POINT (52.15394207825919 5.400100138730839),Willem III,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,03-09-2020,,Ruw gras,Ruw gras,Randenbroek,5.40010019974859,0

Afvalbakken.170211,2023-02-03,52.1527706674268,POINT (52.15277411998254 5.400842675170241),Componistenbuurt-Noord,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,17-07-2020,,Elementverharding,Elementverharding,Randenbroek,5.40084274975011,0

Afvalbakken.170212,2023-02-03,52.144506982486,POINT (52.1445104209826 5.397731159350269),Vermeerkwartier-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,02-09-2020,,Haag,Haag,Vermeerkwartier,5.39773136242419,0

Afvalbakken.170213,2023-02-03,52.1702906980269,POINT (52.170294316221955 5.383949131003786),De Plaatsen,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,09-07-2020,,Gazon,Gazon,Schothorst-Zuid,5.38394904126523,0

Afvalbakken.170214,2023-02-03,52.1686893493006,POINT (52.16869293664139 5.388493699280681),De Plaatsen,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,07-07-2020,,Gazon,Gazon,Schothorst-Zuid,5.38849360838246,0

Afvalbakken.170215,2023-02-03,52.1686710684879,POINT (52.168674656117034 5.388419970488541),De Plaatsen,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,07-07-2020,,Gazon,Gazon,Schothorst-Zuid,5.38841988020095,0

Afvalbakken.170216,2023-02-03,52.1688183622409,POINT (52.168821966588 5.3852685432453065),De Plaatsen,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,09-07-2020,,Gazon,Gazon,Schothorst-Zuid,5.38526846652603,0

Afvalbakken.170217,2023-02-03,52.1557940490263,POINT (52.15579757968237 5.3882719682954665),Lieve Vrouwekerkhof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38827205267083,0

Afvalbakken.170218,2023-02-03,52.1556713688606,POINT (52.15567489255479 5.3895326940649415),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38953277481212,0

Afvalbakken.170219,2023-02-03,52.1560162245356,POINT (52.15601975285833 5.3889073268896235),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38890740558929,0

Afvalbakken.170220,2023-02-03,52.1560600475694,POINT (52.156063575213516 5.389075113694241),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38907519109357,0

Afvalbakken.170221,2023-02-03,52.1562313980641,POINT (52.15623492826262 5.388714828816511),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38871490541599,0

Afvalbakken.170222,2023-02-03,52.1517335046548,POINT (52.15173705115977 5.381901129929237),Zonnehof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,25-08-2020,,Heesters,Heesters,Nederberg,5.38190129441384,0

Afvalbakken.170223,2023-02-03,52.1581868434547,POINT (52.158190335447266 5.397618449109925),Beestenmarkt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Gazon,Gazon,Stadskern,5.3976184606693,0

Afvalbakken.170224,2023-02-03,52.1573478861464,POINT (52.15735137492173 5.397555969053708),Beestenmarkt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,25-08-2020,,Asfalt,Asfalt,Stadskern,5.39755599265459,0

Afvalbakken.170225,2023-02-03,52.1830358197307,POINT (52.18303943657379 5.397302315579816),Architectenbuurt-West,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,25-08-2020,,Elementverharding,Elementverharding,Zielhorst,5.39730197999265,0

Afvalbakken.170226,2023-02-03,52.1822728221134,POINT (52.18227644409604 5.395515382749229),Architectenbuurt-West,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,25-08-2020,2009,Heesters,Heesters,Zielhorst,5.39551506805365,0

Afvalbakken.170227,2023-02-03,52.1547560694078,POINT (52.15475956567764 5.394101326215194),Beestenmarkt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,25-08-2020,,Gazon,Gazon,Stadskern,5.39410140047474,0

Afvalbakken.170228,2023-02-03,52.1541166588401,POINT (52.15412015681331 5.393280601901716),Beestenmarkt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,25-08-2020,,Asfalt,Asfalt,Stadskern,5.39328068837295,0

Afvalbakken.170229,2023-02-03,52.1533828065186,POINT (52.15338630951941 5.391748548389283),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,25-08-2020,,Asfalt,Asfalt,Stadskern,5.3917486511991,0

Afvalbakken.170230,2023-02-03,52.1531516890264,POINT (52.15315519507773 5.390981427433611),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,25-08-2020,,Asfalt,Asfalt,Stadskern,5.39098153651499,0

Afvalbakken.170231,2023-02-03,52.1527234272279,POINT (52.15272695313555 5.386773104657055),Grote Haag,Gemeente Amersfoort,Hondenpoepbak,,Midden,Afvalbakken,24-08-2020,,Gazon,Gazon,Stadskern,5.38677323652326,0

Afvalbakken.170232,2023-02-03,52.1531298347964,POINT (52.153133337020314 5.391704408330587),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,25-08-2020,,Asfalt,Asfalt,Stadskern,5.39170451478421,0

Afvalbakken.170233,2023-02-03,52.1569666344329,POINT (52.15697012098726 5.3976730176682155),Beestenmarkt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,25-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39767304611892,0

Afvalbakken.170234,2023-02-03,52.1518005020364,POINT (52.15180408918035 5.373631537240722),Regentesselaan e.o.,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-06-2020,,Gazon,Gazon,De Berg-Noord,5.37363173370982,0

Afvalbakken.170235,2023-02-03,52.1507779410092,POINT (52.15078154529484 5.369187426912291),Staatsliedenbuurt-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-06-2020,,Gazon,Gazon,De Berg-Noord,5.36918765374548,0

Afvalbakken.170236,2023-02-03,52.1491150096758,POINT (52.14911851567556 5.387960198154814),Vermeerkwartier-West,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,31-08-2020,,Elementverharding,Elementverharding,Vermeerkwartier,5.38796037388962,0

Afvalbakken.170237,2023-02-03,52.149292257561,POINT (52.14929576156808 5.388480399621297),Vermeerkwartier-West,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,31-08-2020,,Elementverharding,Elementverharding,Vermeerkwartier,5.3884805709742,0

Afvalbakken.170238,2023-02-03,52.1499507874892,POINT (52.14995431074375 5.385178246896373),Vermeerkwartier-West,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,31-08-2020,,Heesters,Heesters,Vermeerkwartier,5.38517842212501,0

Afvalbakken.170239,2023-02-03,52.158953342099,POINT (52.15895686624693 5.3921175642588235),Coninckstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39211758913739,0

Afvalbakken.170240,2023-02-03,52.1673185436591,POINT (52.16732215051752 5.383331538750618),Vuurtoren,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,10-07-2020,,Asfalt,Asfalt,Schothorst-Zuid,5.38333149144054,0

Afvalbakken.170241,2023-02-03,52.2008225143878,POINT (52.200826045648284 5.431716374890567),Zuiderzeestedenbuurt-Oost,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,22-10-2020,,Elementverharding,Elementverharding,Vathorst-De Laak,5.43171555731942,0

Afvalbakken.170242,2023-02-03,52.2006588917132,POINT (52.200662426856816 5.430891956782303),Zuiderzeestedenbuurt-West,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,22-10-2020,,Elementverharding,Elementverharding,Vathorst-De Laak,5.43089114738278,0

Afvalbakken.170243,2023-02-03,52.2003310280865,POINT (52.20033456081963 5.430930334752153),Zuiderzeestedenbuurt-Oost,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,22-10-2020,,Elementverharding,Elementverharding,Vathorst-De Laak,5.43092953032547,0

Afvalbakken.170244,2023-02-03,52.2003028800562,POINT (52.20030641565542 5.430423093825788),Zuiderzeestedenbuurt-West,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,22-10-2020,,Elementverharding,Elementverharding,Vathorst-De Laak,5.43042229325497,0

Afvalbakken.170245,2023-02-03,52.1677176790874,POINT (52.16772118001689 5.40397408782979),Zangvogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,18-06-2020,,Elementverharding,Elementverharding,Liendert,5.40397393462937,0

Afvalbakken.170246,2023-02-03,52.1675767926993,POINT (52.16758028941416 5.404623334926844),Zangvogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,18-06-2020,,Elementverharding,Elementverharding,Liendert,5.40462318059733,0

Afvalbakken.170247,2023-02-03,52.1653359102773,POINT (52.16533938508796 5.406689283306324),Zangvogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,16-06-2020,,Heesters,Heesters,Liendert,5.40668915154301,0

Afvalbakken.170248,2023-02-03,52.1465580527848,POINT (52.146561468893694 5.403251642315665),Componistenbuurt-Zuid,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,13-05-2020,,Elementverharding,Elementverharding,Randenbroek,5.40325179633129,0

Afvalbakken.170249,2023-02-03,52.199954415508,POINT (52.199957950794385 5.430090943557634),Zuiderzeestedenbuurt-West,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,22-10-2020,2010,Elementverharding,Elementverharding,Vathorst-De Laak,5.430090150761,0

Afvalbakken.170250,2023-02-03,52.1995088116773,POINT (52.19951264445455 5.374571446165527),Centrum / Waterpark,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,09-11-2020,,Gazon,Gazon,Nieuwland,5.37457103109226,0

Afvalbakken.170251,2023-02-03,52.1996847692141,POINT (52.19968860569325 5.374043297456265),Centrum / Waterpark,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,09-11-2020,,Gazon,Gazon,Nieuwland,5.37404288367176,0
