OBJECTID,REF_WISSEL_KRUISING_PUIC,POSITIONELE_NAUWKEURIGHEID_MM,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,OPC_GEBIED_NAAM,OPC_GEBIED_NR,TECHNIEKVELD,PGO_GEBIED_NAAM,BEHEERDER,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT,X,Y,Z,REF_WISSEL_NAAM,PGO_GEBIED_NR,GELDIG_VANAF,PUBLICATIEDATUM,PCA,PRORAIL_GEBIED,LATITUDE,LONGITUDE,KM_GEOCODE
57,450fbaee-55a1-4eff-82f9-3157fa93d55c,,604,a,604,604_a,Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,"45,895534",2.051991,"2,051991",Noord-Oost,NO,Gelderland,33,Baan,Veluwe,ProRail,Hattemerbroek Aansl.,HTBA,PPLG,200637.473,500377.857,13.37599999,2825,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Oost,52.48920724,6.05912889,45.895534
58,f845049d-9c86-440f-877d-8c3ef30cd011,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,498065",40.588375,"40,588375",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL_NEDTRAIN,NCBG,203364.171,501767.45,1.749,913,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50146084,6.09947251,3.498065
59,ecb79aef-c739-407a-8145-91774b8995a4,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"0,941729",-37.906824,"-37,906824",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle Rangeerterrein,ZLR,NCBG,201709.052,501283.222,1.874,4051,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.49725311,6.07503136,0.941729
60,905bb049-e34f-4897-8a48-f66891bc49bc,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,039037",25.292758,"25,292758",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,202985.198,502019.52299999,1.92799999,4379,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50375955,6.09392799,3.039037
61,cfc44b6e-3311-4e4c-8d09-de9b31902ae7,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"1,762436",0.352911,"0,352911",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,201944.214,502069.821,1.619,4137,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50430195,6.07860469,1.762436
62,a62f52c4-a828-40f2-838c-42a67f77f309,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,132958",-25.541489,"-25,541489",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,203092.227,502018.31199999,1.76699999,4363,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50373926,6.09550401,3.132958
63,8058831b-d7d4-4771-9fc1-55ec50b119ef,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"2,399730",-6.575112,"-6,575112",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,202445.053,502363.10399999,1.80699999,4243,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50689437,6.08602224,2.39973
64,9a73a3ca-77f7-4f8b-acf6-6c148001b330,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,523776",-21.542875,"-21,542875",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,203418.239,501807.88,1.73,4445,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50181938,6.10027458,3.523776
65,d4910800-f3da-4ab0-a71f-4e9db543fe42,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"4,077505",35.853728,"35,853728",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL_NEDTRAIN,NCBG,203861.383,501469.048,1.897,901,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.49873496,6.10675075,4.077505
66,5ca151e0-bd7d-4179-a835-37cf8803d0c1,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"1,402542",22.942102,"22,942102",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle Rangeerterrein,ZLR,NCBG,201881.622,501715.163,1.875,4121,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.5011201,6.07763307,1.402542
67,d1619122-b766-476b-b867-09df1516dea3,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,455811",-17.360005,"-17,360005",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,203358.079,501838.819,3.298,4443,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50210275,6.09939314,3.455811
68,2c620bae-862e-4b99-b1c9-d34f3bbfbf57,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,086973",30.937514,"30,937514",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL_NEDTRAIN,NCBG,203025.66,501991.808,1.91199999,921,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50350693,6.09451988,3.086973
69,cfe81fdc-ed60-4682-8a2e-a885e68477f2,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,179113",20.662378,"20,662378",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL_NEDTRAIN,NCBG,203106.255,501955.70899999,1.929,908,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50317543,6.09570157,3.179113
70,d89fa8c7-00d6-41d2-ba76-480dff9bbe1d,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"1,720304",2.538546,"2,538546",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,201936.38399999,502028.47999999,1.619,4133,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.5039311,6.07848356,1.720304
71,72110e9c-03f0-4706-96c2-0d097fff6e44,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,265524",43.142388,"43,142388",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL_NEDTRAIN,NCBG,203162.853,501890.601,1.809,916,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50258534,6.09652567,3.265524
72,6a08cfe0-223c-4158-8273-4ba825779919,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"2,435204",-2.586864,"-2,586864",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,202477.00099999,502344.206,1.794,4225,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50672176,6.08649008,2.435204
73,a18ed982-8b73-4f32-9f7a-8a1b938ae0e9,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"0,773859",-21.624682,"-21,624682",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle Rangeerterrein,ZLR,NCBG,201663.68599999,501117.14899999,1.874,4045,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.49576452,6.07434014,0.773859
74,a3759a89-5bea-40a9-bc5c-26953ac23c8e,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"1,466477",21.633518,"21,633518",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle Rangeerterrein,ZLR,NCBG,201893.514,501777.95199999,1.875,4125,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50168335,6.07781701,1.466477
75,6b8485d4-b7f3-4a7c-bea7-27aa36eaf279,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"1,720538",7.032226,"7,032226",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,201940.80499999,502027.64199999,1.875,4135,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50392319,6.07854855,1.720538
76,cdd2ae5b-13eb-43f9-84a5-b3f1229ed09d,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,344029",-11.259782,"-11,259782",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,203259.29199999,501892.46299999,1.941,4391,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50259356,6.09794613,3.344029
77,7d9ef463-66a9-4b17-9cdf-b8d45b0bb18f,283,604,a,604,604_a,Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,"47,418120",2.208666,"2,208666",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,201712.41699999,501333.07299999,1.87999999,4083,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.49770082,6.07508788,47.41812
78,cb7bcc56-5768-4257-8626-f711b6e7c35d,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"1,084746",-11.907602,"-11,907602",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle Rangeerterrein,ZLR,NCBG,201768.61799999,501414.848,1.619,4075,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.49843091,6.07592689,1.084746
79,cb39a587-6008-4eac-99ff-dd7448deb7a5,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,509687",14.843921,"14,843921",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL_NEDTRAIN,NCBG,203387.766,501783.484,1.829,905,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50160284,6.09982229,3.509687
80,e73a6e18-edb7-49e0-a5c4-fee2f5057432,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"2,608291",6.47966,"6,479660",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,202621.106,502254.28999999,1.815,4265,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50590118,6.08859959,2.608291
81,8c276704-3160-4095-b919-2f1f55a79d82,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"1,498688",16.47317,"16,473170",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle Rangeerterrein,ZLR,NCBG,201895.101,501810.514,1.619,4113,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50197584,6.07784496,1.498688
82,4b5c7d2f-6334-48bd-9823-5b7af7756166,283,604,a,604,604_a,Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,"47,509969",2.225457,"2,225457",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,201739.37,501420.93599999,1.868,4093,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.49848813,6.07549706,47.509969
83,17bec902-3400-4d8a-9ebf-5ab13af118fc,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"2,573606",25.047543,"25,047543",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,202582.295,502256.112,1.91399999,4261,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50592093,6.08802826,2.573606
84,8468fb80-1f77-40e5-b59a-1ce010cf52c4,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,750835",0.747109,"0,747109",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,203602.689,501671.977,2.08,4479,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50058169,6.10297102,3.750835
85,abc169bc-46b1-48f3-8ccd-12fdc474b010,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,330160",31.393848,"31,393848",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL_NEDTRAIN,NCBG,203224.687,501863.818,1.78899999,915,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50233919,6.09743239,3.33016
86,2e9f4cc7-3788-4674-8ade-b72e5b4a2033,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,243934",-6.87986,"-6,879860",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,203173.79,501943.86599999,1.913,4371,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50306305,6.09669442,3.243934
87,cf277ec2-224c-4699-9c6b-54556f9ca86c,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"1,035796",-40.838225,"-40,838225",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,201730.211,501372.672,1.874,4085,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.49805517,6.07535544,1.035796
88,14690101-27f0-4705-9233-a64e4e6a58f9,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"4,050520",30.774843,"30,774843",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL_NEDTRAIN,NCBG,203841.513,501488.14199999,1.864,902,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.49890833,6.10646096,4.05052
89,77ff5a75-8e5a-4312-922c-921c2936481f,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"1,680189",9.386958,"9,386958",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,201933.269,501987.84999999,1.875,4131,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50356624,6.07843197,1.680189
90,0ae28841-8582-4103-bd02-213a0e485ccd,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"2,593974",-6.126145,"-6,126145",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,202615.363,502272.363,1.82,4277,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50606409,6.08851759,2.593974
91,5b6178de-a70b-49b9-a454-5148dd121ba9,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"2,607858",10.719769,"10,719769",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,202618.601,502250.841,1.90799999,4263,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.5058704,6.08856221,2.607858
92,c04e227c-1376-45e4-a0b1-f5f9e2675547,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,568606",-20.80692,"-20,806920",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,203456.782,501784.694,3.298,4447,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.5016076,6.1008388,3.568606
93,d0ac6086-f20b-41db-827c-f264b2f8dd6f,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,219912",40.752641,"40,752641",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL_NEDTRAIN,NCBG,203127.176,501918.2,1.806,917,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.5028365,6.09600426,3.219912
94,d062cfae-6480-447b-8684-5c25a3d71f92,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"0,885402",-8.469174,"-8,469174",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle Rangeerterrein,ZLR,NCBG,201719.291,501220.18599999,1.619,4073,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.49668574,6.0751733,0.885402
95,22545c7f-de3e-4ce6-b977-eb18499903b3,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"1,323035",7.621084,"7,621084",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle Rangeerterrein,ZLR,NCBG,201853.404,501639.59899999,1.619,4117,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50044344,6.07720692,1.323035
96,ed15c456-67e0-46fd-9000-7947ad7ab29c,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"1,409397",29.156282,"29,156282",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle Rangeerterrein,ZLR,NCBG,201889.11499999,501720.585,1.875,4123,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50116818,6.07774417,1.409397
97,36e91324-0e8a-4921-b01a-48feaed44ef9,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"2,353259",-10.648544,"-10,648544",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,202400.77499999,502377.55699999,1.705,4221,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.5070281,6.08537218,2.353259
98,6029d273-54bd-42e9-b8c2-c6926a77168e,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"1,364871",18.093388,"18,093388",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle Rangeerterrein,ZLR,NCBG,201870.671,501679.48999999,1.875,4119,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50080045,6.07746679,1.364871
99,3ab6a8cc-f9d0-4610-af60-1a299c65d200,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,582535",33.060798,"33,060798",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL_NEDTRAIN,NCBG,203441.864,501731.08,1.737,911,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50112711,6.10061133,3.582535
100,165e7360-6782-4ab3-a2c0-06b444bda1b3,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"2,934200",-18.387888,"-18,387888",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,202916.902,502108.342,1.91199999,4341,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50456373,6.09293497,2.9342
101,9cc99c42-9882-4c93-8a75-c41a83627ba3,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"2,396217",5.464816,"5,464816",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,202438.916,502352.168,1.738,4233,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50679662,6.0859303,2.396217
102,e6ec5b6b-2d93-44a9-bb86-751443fb30c7,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,155673",34.877888,"34,877888",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL_NEDTRAIN,NCBG,203079.55499999,501955.30599999,1.92199999,918,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50317415,6.09530831,3.155673
103,db3bb250-babc-4478-aa30-06033ed34463,,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,368223",-11.712391,"-11,712391",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,203280.363,501879.782,1.937,153A,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50247774,6.0982546,3.368223
104,384f047e-1b96-4605-b3e9-352605426d0c,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"2,396782",1.248351,"1,248351",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,202440.418,502356.14799999,1.796,4227,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50683226,6.08595299,2.396782
105,36092e2b-f7fc-4be8-8a98-b33c9624501a,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"1,585905",10.971884,"10,971884",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle Rangeerterrein,ZLR,NCBG,201911.28599999,501895.96799999,1.619,4111,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.5027424,6.07809532,1.585905
106,183c00a1-f3c7-474d-8304-cefa65b80510,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,246597",-13.307611,"-13,307611",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,203179.60999999,501947.655,1.955,4367,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50309659,6.09678068,3.246597
107,601d8fcc-1f63-432e-9916-8528c9918a53,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"3,046221",33.985036,"33,985036",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL_NEDTRAIN,NCBG,202987.602,502008.429,1.936,922,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50365964,6.0939618,3.046221
108,00aa35d2-d32d-42ea-951e-893b44178839,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"2,989227",35.187455,"35,187455",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,202935.103,502035.362,1.935,4383,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50390628,6.09319253,2.989227
109,48dc17ed-bde9-4519-a15b-a5b1a0fbda1e,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"1,121330",-10.513265,"-10,513265",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle Rangeerterrein,ZLR,NCBG,201779.64799999,501450.78399999,1.619,4077,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.49875292,6.07609434,1.12133
110,0331b89a-9d92-4585-bf20-a8e912ccd774,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"2,933110",48.285543,"48,285543",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,202882.08799999,502051.46999999,1.935,4381,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.50405569,6.0924141,2.93311
111,8b21ee89-b40a-4476-871b-be9ae7e87dc8,283,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"0,856662",-24.643196,"-24,643196",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle Rangeerterrein,ZLR,NCBG,201693.26199999,501198.19,1.874,4049,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.49649029,6.07478696,0.856662
112,91065e02-563b-4e9a-8f3d-5c9bf2c0a6d1,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"2,897091",-13.955408,"-13,955408",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,202883.578,502122.824,1.863,4339,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.5046968,6.09244628,2.897091
113,3821bff1-c420-42bb-99e2-f6c6b8176565,283,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,"2,897045",-17.946044,"-17,946044",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Zwolle,ZL,PPLG,202885.51199999,502126.315,1.828,4337,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.504728,6.09247526,2.897045
