OBJECTID,PUIC,NAAM,LEVENSCYCLUS_STATUS,FUNCTIE,REF_DIENSTREGELPUNT_PUIC,REF_STUURSPOOR_PUIC,PERRON_NUMMER,REF_PERRONWAND_PUIC,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT_T,OFFSETBEGIN,OFFSETBEGIN_T,OFFSETEIND,OFFSETEIND_T,BEHEERDER,X_BEGIN,Y_BEGIN,X_EIND,Y_EIND,LENGTE,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LONGITUDE_BEGIN,LATITUDE_EIND,LONGITUDE_EIND,REF_DIENSTREGELPUNT_NAAM,KM_GEOCODE_TOT,KM_GEOCODE_VAN
1308,c2055754-caa6-47ee-843c-f8bbb69919c6,671,Onbekend,R Restspoor,1a52271b-797f-4e0d-8007-d028ab49f445,605afd05-ff4a-43d1-8f9c-3764a224bec4,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,"10,457981","11,075138",-7.687098,"-7,687098",-7.338346,"-7,338346",ProRail,127224.63396861,476461.31766691,127521.817,475918.742,618.63426003,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.27546061,4.98023428,52.27059911,4.98463266,Aco,11.075138,10.457981
1309,6a05688e-1b6e-45fd-92b8-71bffc49f066,673,Onbekend,R Restspoor,1a52271b-797f-4e0d-8007-d028ab49f445,c1e494fe-269d-4dbe-86bc-9f3a9cf8afa7,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,"10,458011","11,075170",2.708104,"2,708104",2.981943,"2,981943",ProRail,127215.51156648,476456.33301065,127512.77,475913.776,618.65234823,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.27541535,4.98010103,52.27055403,4.98450052,Aco,11.07517,10.458011
1310,1a67abcc-069e-4845-a1f0-338ddd2bf2e6,AB2,Onbekend,IU In-/uitrijspoor,383abda7-77b3-41f8-83b7-049ac057648f,e51f8c73-e759-42b4-9b72-ff4c55369a26,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,"7,399511","7,910085",-20.07643,"-20,076430",-20.622819,"-20,622819",ProRail,125788.17535507,479163.68816175,126035.541,478716.672,510.92819866,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.29967376,4.95895397,52.29566929,4.96261864,Ashd,7.910085,7.399511
1311,ce10590b-6e7d-408f-b1db-f1b2d52fc693,AN2,Onbekend,IU In-/uitrijspoor,1340b9db-9553-4223-968e-e7261d3d65e0,e1a6e448-baaf-4b74-b56b-67b184fccaf6,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,"7,369947","7,399945",-9.853308,"-9,853308",-10.016187,"-10,016187",ProRail,125765.09489814,479184.70361343,125779.546,479158.498,29.92634018,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.29986141,4.9586138,52.29962665,4.95882792,Asb,7.399945,7.369947
1312,1d891804-6b7e-4d39-abdc-6b755cdc1159,UB2,Onbekend,IU In-/uitrijspoor,383abda7-77b3-41f8-83b7-049ac057648f,149820bb-980d-4cba-bef6-d50fd46b4197,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,"7,399911","7,910304",21.389848,"21,389848",23.334644,"23,334644",ProRail,125751.94556156,479143.51217004,125996.891,478695.732,510.40426843,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.2994905,4.95842461,52.29547906,4.96205389,Ashd,7.910304,7.399911
1313,a0fa500b-87cf-4adb-ab6f-42e70b23e45a,UN3,Onbekend,R Restspoor,383abda7-77b3-41f8-83b7-049ac057648f,b5f9ca16-90fe-4bc9-a36a-202d24dba4ba,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,"8,270125","9,500016",12.697259,"12,697259",8.874856,"8,874856",ProRail,126175.44962295,478383.81827277,126764.75,477303.358,1230.76220303,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.29268513,4.96469789,52.28300506,4.97342583,Ashd,9.500016,8.270125
1314,69f2a175-22b7-4bbd-819e-00d49dd8520d,31a,Onbekend,R Restspoor,162813f5-23e9-4330-8726-592cc28904fd,aba32891-a1b9-4dbd-bbf1-a4aece310ef8,,,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,"205,783006","205,820009",-2.350749,"-2,350749",-2.695779,"-2,695779",Strukton Rail Short Line,37791.97099999,388219.656,37810.49417681,388187.6300505,36.99801262,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.47083163,3.70019386,51.47054771,3.70047102,Sldw,205.820009,205.783006
1315,2bb9d132-0223-4a3b-9a0c-bcd6a10e9ba2,33,Onbekend,R Restspoor,162813f5-23e9-4330-8726-592cc28904fd,da8eaa5b-889c-4572-bf56-792f907f5601,,,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,"205,119175","205,624525",3.212959,"3,212959",3.567884,"3,567884",ProRail,37458.68699999,388793.814,37706.228,388352.87699999,505.71111458,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.47592131,3.69520703,51.47201085,3.69891585,Sldw,205.624525,205.119175
1316,9a9d2e16-a33f-4c9a-91cf-6d6c36e65a11,40,Onbekend,R Restspoor,06cbcf79-bbd7-4972-866b-70d9e85be0c2,34ef7bd7-db14-4b09-bbd0-70b753223ce5,,,Eupwo-Qh,Europaweg Oost - Quarleshaven ,817,g,817,817_g,Vlissingen Sloehaven,"300,788016","301,525639",-4.411011,"-4,411011",0.258399,"0,258399",ProRail,39140.482,386928.53899999,38493.12099999,386575.81699999,737.36993072,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.45950904,3.72002029,51.45620622,3.71082545,Slfw,301.525639,300.788016
1317,479551d3-c3f1-45fd-a845-5b9b68e53803,62,Onbekend,R Restspoor,06cbcf79-bbd7-4972-866b-70d9e85be0c2,afdbe8c6-025d-4e9a-8f9d-889d81491b5d,,,Frkws-Bww,Frankrijkweg Sloegebied - Belgiëweg West ,817,i,817,817_i,Vlissingen Sloehaven,"402,199103","401,524686",0.094549,"0,094549",3.193014,"3,193014",ProRail,39404.247,386003.29599999,39989.481,386338.47899999,674.63232668,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.45124933,3.72411783,51.45438083,3.73242484,Slfw,401.524686,402.199103
1318,cceb7155-8a60-46d3-9869-9b7f8e6ecd1f,47,Onbekend,R Restspoor,3037f11a-3311-4659-ab87-3e0999bf1a65,29ff54ee-7ce2-43a9-bc61-442372c4b567,,,Frkw-Qh,Frankrijkweg - Quarleshaven ,817,h,817,817_h,Vlissingen Sloehaven,"310,094669","310,126994",-1.21811,"-1,218110",-1.468541,"-1,468541",ProRail,39296.27062737,387065.12038929,39266.50099999,387075.87199999,31.70387745,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.4607683,3.72221626,51.4608588,3.72178451,Sloe,310.126994,310.094669
1319,93da0466-3abb-4c5f-83c7-95dbafa7b95e,541,Onbekend,R Restspoor,3037f11a-3311-4659-ab87-3e0999bf1a65,63b0c7f6-8144-48dd-bae1-e183b7180fb7,,,Eupwz-Spjw,Europaweg Zuid - Spanjeweg ,817,d,817,817_d,Vlissingen Sloehaven,"160,033551","160,133616",-0.00013,"-0,000130",-0.069253,"-0,069253",Derden - Overig - North Sea Port,39001.66744572,384260.78808325,38910.78699999,384296.999,99.76755758,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.4355092,3.71890161,51.43581588,3.71758317,Sloe,160.133616,160.033551
1320,5a13a40e-239a-4fd8-92a5-a7b30c696551,544,Onbekend,R Restspoor,397c262a-f5db-4ee8-891e-9baa88595bf3,26a0c342-e63b-4393-884b-682f2f51d774,,,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,817,a,817,817_a,Vlissingen Sloehaven,"119,696002","119,746001",0.356683,"0,356683",0.714855,"0,714855",ProRail,37340.81216278,385166.00539607,37302.207,385198.374,50.38252588,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.44329905,3.69472294,51.44358184,3.69415704,Sltf,119.746001,119.696002
1321,b8b9c82b-6f9a-43da-ad1b-0ae1ca6aec0e,562,Onbekend,R Restspoor,3037f11a-3311-4659-ab87-3e0999bf1a65,aa6a8882-b2a2-474e-b296-f449c3ab0653,,,,,,,,,,,,,,,,,40425.678,386090.81599999,40326.837,386288.89299999,221.71925515,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Sloe,,
1322,df43f4e7-2edf-42b1-b8a1-8aaa50887811,577,Onbekend,O Opstelspoor,3037f11a-3311-4659-ab87-3e0999bf1a65,e64587b0-68af-4a9f-bfe1-74573c7844da,,,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,"200,323917","200,473186",-27.714055,"-27,714055",-13.921037,"-13,921037",ProRail,40356.3846533,386438.74441878,40283.127,386563.254,144.79279198,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.45535651,3.73766913,51.45646041,3.73657495,Sloe,200.473186,200.323917
1323,0bdc233d-ac6b-44ce-bb40-24ff834139c6,22a,Onbekend,R Restspoor,754943b9-1e16-4168-8d46-482b7baf9347,9d3a50e1-131f-4907-a877-eb1268322aa0,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,508,,508,508__,Arnhem,"90,479957","90,930016",5.003492,"5,003492",14.999182,"14,999182",ProRail,188893.23759469,444373.39915547,189343.34599999,444335.09299999,451.82824221,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.98671998,5.88061183,51.98634803,5.88716031,Ahb,90.930016,90.479957
1324,a12fc87b-9dd2-487d-bb79-fae9b44e1c4a,23,Onbekend,R Restspoor,72510f87-c86c-4279-8a70-9b47562f22f0,1bd39803-63e9-4f75-bfdb-6e3169cbd479,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,508,,508,508__,Arnhem,"90,350100","90,480000",2.355788,"2,355788",0.070281,"0,070281",ProRail,188763.41124671,444383.66335862,188893.489,444378.326,130.18746722,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.98682014,5.87872292,51.98676425,5.88061597,Ahwa,90.48,90.3501
1325,5897ddca-8bf3-46a8-8d88-72e04b922c2d,25a,Onbekend,R Restspoor,754943b9-1e16-4168-8d46-482b7baf9347,7b74ac69-9464-4ad3-a6c3-779831a2e061,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,508,,508,508__,Arnhem,"90,479998","90,869011",-8.41927,"-8,419270",1.925547,"1,925547",ProRail,188893.84662415,444386.80778483,189283.16,444354.521,390.7066638,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.98684046,5.88062202,51.98652636,5.88628612,Ahb,90.869011,90.479998
1326,f641b174-6d0a-4915-a34d-17c2608c6517,26,Onbekend,R Restspoor,72510f87-c86c-4279-8a70-9b47562f22f0,52f7843a-d8ac-4baa-92f4-854e7d0bb67f,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,508,,508,508__,Arnhem,"90,331686","90,481183",21.864841,"21,864841",17.487041,"17,487041",ProRail,188743.18554359,444365.78830889,188893.927,444360.875,150.8637814,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.98666071,5.87842673,51.98660737,5.88062062,Ahwa,90.481183,90.331686
1327,de72f3eb-5d1a-474d-a494-379e2feb2047,33b,Onbekend,O Opstelspoor,0afd9a45-aa43-4c41-abbb-ecefe81f058d,711d4e53-00a0-43ae-8686-21bb528a0b69,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,508,,508,508__,Arnhem,"90,979860","90,990554",-33.938656,"-33,938656",-33.976112,"-33,976112",ProRail,189398.38400079,444378.65818292,189409.128,444377.597,10.79626557,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.98673618,5.88796588,51.98672598,5.88812217,Ahbo,90.990554,90.97986
1328,e50ce3f9-005a-4d98-954a-e29b85af716f,45,Onbekend,R Restspoor,0afd9a45-aa43-4c41-abbb-ecefe81f058d,0d27b6f3-5b43-4628-a759-675efc2fd0df,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,508,,508,508__,Arnhem,"91,163899","90,786198",-49.154552,"-49,154552",-102.682864,"-102,682864",Derden - Overig - NS Onderhoud & Service (vastgesteld op 03-04-2018),189581.43231076,444373.24068598,189207.777,444467.28999999,386.03022873,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.98667612,5.89063,51.98754457,5.88520002,Ahbo,90.786198,91.163899
1329,99071510-b81c-4e19-857d-419f915ae913,55a,Onbekend,R Restspoor,0afd9a45-aa43-4c41-abbb-ecefe81f058d,b3600355-7eda-44d8-a367-84979c976dde,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,508,,508,508__,Arnhem,"90,777490","90,615666",-36.779167,"-36,779167",-46.780377,"-46,780377",ProRail,189194.21719199,444402.22933288,189029.564,444417.935,165.40982386,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.98696065,5.88499613,51.98711193,5.88260078,Ahbo,90.615666,90.77749
1330,9e144e39-2e91-4f9e-84c0-7a2303dad01e,57,Onbekend,O Opstelspoor,0afd9a45-aa43-4c41-abbb-ecefe81f058d,ab490e57-bd25-49e9-acb7-2cedb663bff8,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,508,,508,508__,Arnhem,"90,831626","90,611002",-47.266006,"-47,266006",-58.91865,"-58,918650",ProRail,189250.53189788,444407.46441303,189024.798,444430.06199999,226.86428723,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.98700423,5.88581644,51.98722121,5.88253261,Ahbo,90.611002,90.831626
1331,09c84f64-3006-4655-9e93-25c64516ca0f,63,Onbekend,O Opstelspoor,0afd9a45-aa43-4c41-abbb-ecefe81f058d,d4a84d3b-e2ce-450e-9d2a-ceaac99e41fe,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,508,,508,508__,Arnhem,"90,901837","90,611674",-53.006623,"-53,006623",-87.600113,"-87,600113",ProRail,189321.96294426,444405.64031671,189025.412,444458.745,302.68989547,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.98698342,5.8868561,51.98747898,5.88254439,Ahbo,90.611674,90.901837
1332,7c6bd6ea-c613-4f72-977a-d56c3e340ca5,UA,Onbekend,BR Brug-spoor,32f28a2a-4633-4cde-8906-d5fad70bee70,8b2df871-b274-472a-9af6-386552559217,,,Zl-Lw,Zwolle - Leeuwarden ,009,,9,009__,Meppel - Leeuwarden,"153,099998","152,400007",2.107025,"2,107025",2.0689,"2,068900",ProRail,184341.9300447,566487.34269742,184556.69099999,565821.09199999,700.05568346,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,53.08441465,5.8251185,53.07841612,5.8282627,Pmk,152.400007,153.099998
1333,67a75e79-bcf4-492c-9a5e-7f40620971d3,906,Onbekend,R Restspoor,ddeca1c2-4958-4ca7-9540-718ee5ce19b9,f45d3bfa-8983-42e8-9d1c-316ba6c20a8c,,,Wp-Llso,Weesp - Lelystad Opstel. ,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,"15,580986","15,946764",-0.487592,"-0,487592",-2.531139,"-2,531139",ProRail,143917.28305788,487584.41281628,144280.578,487630.15299999,366.63136906,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.37601924,5.22445013,52.37643754,5.22978374,Alm,15.946764,15.580986
1334,bd2c89d6-6b9c-46df-b8a1-19ddaf8254d4,114,Onbekend,R Restspoor,3b0fd00c-5a11-452c-a2ca-cf0acd1b8e19,3aef7b58-4ec8-4dbc-b452-0dd73883d9b3,,,,,,,,,,,,,,,,,155249.75925026,464075.89385696,155551.647,464488.75599999,511.4648154,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Ama,,
1335,2964303e-d7fc-46a9-b26e-4d2b401f943b,123,Onbekend,R Restspoor,3b0fd00c-5a11-452c-a2ca-cf0acd1b8e19,f58d363b-3a95-49cb-8afb-af173b2b0490,,,,,,,,,,,,,,,,,155448.49217942,464306.23437807,155691.094,464663.826,432.55678703,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Ama,,
1336,76879a29-e8c7-4ce8-954d-b1863de896fa,548,Onbekend,R Restspoor,397c262a-f5db-4ee8-891e-9baa88595bf3,2f099dfd-05f4-4526-88bc-97a13d25d4d1,,,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,817,a,817,817_a,Vlissingen Sloehaven,"119,925650","120,269930",-0.460433,"-0,460433",1.046341,"1,046341",ProRail,37159.089,385305.74599999,36884.245,385513.161,344.48275672,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.44451675,3.69206331,51.44632298,3.68804185,Sltf,120.26993,119.92565
1337,02962d20-b1e5-4a89-8380-9ecc3e54f239,ZC,Onbekend,R Restspoor,7fa1c602-e84b-470c-9e9b-8974330c1a70,b5b44cb0-4423-447e-9379-159afb378ccb,,,Slua-Sludow,Sluiskil Aansl. - Sluiskil Racc. DOW CHEMICAL ,818,a,818,818_a,Terneuzen Dow Chemical,"101,181001","104,451004",-0.223231,"-0,223231",-0.148028,"-0,148028",ProRail,46203.45426581,368555.87126964,44294.211,371114.798,3274.59180678,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.29581992,3.82726889,51.31844434,3.7991056,Slua,104.451004,101.181001
1338,9cb5d73b-6bc8-41d9-a7c2-65ad77ccce1f,8204,Onbekend,R Restspoor,1367ffd7-6ecf-4c1c-8e6c-9c4549babb90,1ea1a40a-2c5c-41b7-bf3e-58b682b3c27a,,,Vet-Mtn,Verschau (D) - Maastricht Noord ,662,,662,662__,Simpelveld,"12,398845","12,990320",-11.707372,"-11,707372",-3.337254,"-3,337254",Derden - Overig - Zuid Limburgse Stoomtrein Maatschappij (ZLSM),196728.15720488,315898.611169,196169.41899999,315716.059,593.78070881,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,50.83142586,5.97947,50.82982536,5.9715192,Spv,12.99032,12.398845
1339,6f44f53e-c73f-41e4-b968-bb13fe087c9c,8213,Onbekend,R Restspoor,1367ffd7-6ecf-4c1c-8e6c-9c4549babb90,2c116cdb-9979-4c03-9ff7-9caf50ba47f2,,,Vet-Mtn,Verschau (D) - Maastricht Noord ,662,,662,662__,Simpelveld,"12,020349","11,943233",10.559553,"10,559553",14.690317,"14,690317",Derden - Overig - Zuid Limburgse Stoomtrein Maatschappij (ZLSM),197109.21299999,315890.978,197180.937,315857.239,79.48176694,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,50.83132942,5.98487739,50.83102089,5.98589144,Spv,11.943233,12.020349
1340,0295e7d4-9585-4260-b9a2-ebeef713b7b7,8217,Onbekend,R Restspoor,1367ffd7-6ecf-4c1c-8e6c-9c4549babb90,cc092aa7-39da-4ce4-a814-d8f282970344,,,Vet-Mtn,Verschau (D) - Maastricht Noord ,662,,662,662__,Simpelveld,"12,144842","11,886052",-2.976614,"-2,976614",-17.897828,"-17,897828",Derden - Overig - Zuid Limburgse Stoomtrein Maatschappij (ZLSM),196982.317,315906.234,197213.571,315799.641,256.60383285,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,50.83147584,5.98307814,50.83050078,5.98634792,Spv,11.886052,12.144842
1341,451128ec-6610-4311-a69b-4858b97075f4,MSA,Onbekend,R Restspoor,1367ffd7-6ecf-4c1c-8e6c-9c4549babb90,391b7b4b-82c5-4cf4-876e-232e5ced2a43,,,,,,,,,,,,,,,,,197016.913,315905.972,198142.76,314825.12699999,1586.90852749,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Spv,,
1342,84939c2e-06a8-44c1-b5dd-e40eaffccdc8,GD1,Onbekend,R Restspoor,34d79166-fd95-42d1-b5e9-8750ebd163cc,fcad6943-6f40-4f2c-9fd1-a696aa24208a,,,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,"9,470975","9,480951",-0.509895,"-0,509895",-1.002524,"-1,002524",ProRail,166795.43903045,506716.62751212,166805.428,506717.09,9.99967857,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.54795237,5.5611,52.54795631,5.56124728,Stb,9.480951,9.470975
1343,95d3131c-2ec1-464f-89d6-ba2e4bcbe6d9,GM5,Onbekend,R Restspoor,558513cd-9815-48b1-a708-92a3fde31e29,294957d3-36ad-483a-ba4b-b505b770feac,,,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,"7,850117","8,220015",7.903192,"7,903192",7.499382,"7,499382",ProRail,165176.38145568,506638.38668585,165545.97,506654.965,369.96219167,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.54728178,5.53722867,52.54742376,5.54267777,Llsstb,8.220015,7.850117
1344,488ab6b1-fc91-4a40-b4c1-036e2eb01359,13,Onbekend,OV Overgangsspoor PPLG naar onbeveiligd gebied,d7c60cb9-1265-40f5-9463-6b03775337dd,80ceb694-8771-4ddb-a0e6-4cb9af19e03f,,,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,"44,314640","44,359580",-74.231242,"-74,231242",-78.781893,"-78,781893",ProRail,153786.32477718,462884.9012515,153830.573,462891.82699999,44.8220647,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.15413708,5.36946909,52.15419942,5.37011563,Amf,44.35958,44.31464
1345,ddd2e261-5add-4685-b037-e400c238423d,132b,Onbekend,R Restspoor,d7c60cb9-1265-40f5-9463-6b03775337dd,e26d8457-0ea9-411d-bad1-3ed4b53a08c6,,,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,900,,900,900__,Amersfoort Hoofdwerkplaats,"200,599726","200,807592",-5.957017,"-5,957017",-6.454077,"-6,454077",Derden - Overig,153139.245,463083.09499999,153343.003,463042.478,207.80321598,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.15591665,5.36001272,52.15555223,5.3629904,Amf,200.807592,200.599726
1346,4c8c5988-cb85-46eb-9461-3d2caeaf5d21,17,Onbekend,R Restspoor,d7c60cb9-1265-40f5-9463-6b03775337dd,02aa62ac-e75b-4f29-80cc-95d4660e8481,,,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,"44,359580","44,512920",-78.781893,"-78,781893",-82.364911,"-82,364911",ProRail,153830.573,462891.82699999,153984.171,462904.11499999,154.28849846,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.15419942,5.37011563,52.15431017,5.37236002,Amf,44.51292,44.35958
1347,a2448fa0-b430-44a3-859f-6780ab1cfb98,201,Onbekend,O Opstelspoor,5f9b0e0c-7287-441f-9372-1c0b699bb3b7,b5d4a846-a702-4d03-8efc-c33ef8361429,,,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,940,,940,940__,Amersfoort Bokkeduinen,"43,117751","42,737067",-26.588832,"-26,588832",-34.217719,"-34,217719",ProRail,152654.49670931,463236.69104323,152423.727,463529.864,374.16407661,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.15729533,5.35292811,52.15992934,5.3495536,Bkd,42.737067,43.117751
1348,1122ce2d-5c79-4f1d-a6af-81d203b6281b,205,Onbekend,O Opstelspoor,5f9b0e0c-7287-441f-9372-1c0b699bb3b7,144d4232-5e75-4247-a3e0-9daaa7ecddb9,,,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,940,,940,940__,Amersfoort Bokkeduinen,"43,044659","42,736855",-17.016308,"-17,016308",-14.795456,"-14,795456",ProRail,152602.46782399,463289.83848,152408.81299999,463517.42099999,298.82878894,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.1577728,5.35216743,52.15981743,5.34933574,Bkd,42.736855,43.044659
1349,aa884ff7-068e-48cb-9588-759aa37b59fb,209,Onbekend,O Opstelspoor,5f9b0e0c-7287-441f-9372-1c0b699bb3b7,98540a69-1284-4ee6-8b49-e25a46c06ee3,,,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,940,,940,940__,Amersfoort Bokkeduinen,"43,059952","42,736884",2.337344,"2,337344",4.653082,"4,653082",ProRail,152596.35616164,463265.95698927,152394.00899999,463504.808,313.06491486,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.15755812,5.35207828,52.159704,5.34911949,Bkd,42.736884,43.059952
1350,f8cc4e2c-024a-41ac-90b9-3c0bc919d877,212,Onbekend,O Opstelspoor,5f9b0e0c-7287-441f-9372-1c0b699bb3b7,4c317872-29fc-45fa-80b4-7f9016b831b1,,,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,940,,940,940__,Amersfoort Bokkeduinen,"43,103308","42,763380",13.240864,"13,240864",19.143058,"19,143058",ProRail,152613.69927053,463225.15214462,152397.334,463478.521,333.18811668,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.15719145,5.35233201,52.15946774,5.34916828,Bkd,42.76338,43.103308
1351,486d1965-93f8-45f6-82c5-a6ac5527d4fd,22,Onbekend,R Restspoor,d7c60cb9-1265-40f5-9463-6b03775337dd,67dcccd8-d40d-4a84-aa14-6e40ab3b2b05,,,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,"43,914396","43,987988",-8.811368,"-8,811368",-14.054147,"-14,054147",ProRail,153389.46238925,462819.50858855,153464.89199999,462823.721,75.54762828,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.15354833,5.36367034,52.1535864,5.3647725,Amf,43.987988,43.914396
1352,3b867eb2-cd29-4722-85bd-d5715229e28c,223,Onbekend,O Opstelspoor,5f9b0e0c-7287-441f-9372-1c0b699bb3b7,3bbc1312-dddc-4215-88ec-7b75935da017,,,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,940,,940,940__,Amersfoort Bokkeduinen,"43,395574","43,682768",-19.375433,"-19,375433",-18.758378,"-18,758378",ProRail,152807.00551538,462997.86529951,153022.458,462780.783,306.22550768,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.1551494,5.35515829,52.15319908,5.35830786,Bkd,43.682768,43.395574
1353,d517478f-2118-49d8-a3ce-19f3409489ec,25b,Onbekend,R Restspoor,d7c60cb9-1265-40f5-9463-6b03775337dd,9e8230eb-5a0b-477a-a59a-8ee91ec49975,,,Ut-Amf,Utrecht - Amersfoort ,090,,90,090__,Den Dolder - Amersfoort,"20,000000","20,191101",-1.873142,"-1,873142",-2.333785,"-2,333785",ProRail,153023.1736078,462689.74087471,153195.14199999,462773.989,191.96772822,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.1523808,5.35831884,52.1531386,5.36083115,Amf,20.191101,20
