OBJECTID,TYPE,NAAM,NAAM_KWALITEIT,REF_BEGRENZER_TYPE_BEGIN,REF_BEGRENZER_TYPE_EIND,REF_BEGRENZER_NAAM_BEGIN,REF_BEGRENZER_NAAM_EIND,REF_BEGRENZER_PUIC_BEGIN,REF_BEGRENZER_PUIC_EIND,REF_FYSIEKE_SPOORTAK_PUIC,REF_SPOORTAKDEEL_GUID,REF_WISSEL_KRUISING_PUIC,KM_SPOORTAK_VAN,KM_SPOORTAK_VAN_T,KM_SPOORTAK_TOT,KM_SPOORTAK_TOT_T,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FUNCTIONELE_SPOORTAK_NAAM,REF_FUNC_SPOORTAK_NAAM_LANG
61,S,s965-w2L,Pseudo,Bordsein,WISSEL_GW,,2,e1d2066d-186a-4a2b-bfbd-268e08cbf501,f0e5731e-9213-41dd-9693-01b793e9238b,6089be4a-3b53-4099-b936-0675972d5d43,fc978405-cd84-4efa-882e-55f4d550ce13,,0.046988,"0,046988",0.036494,"0,036494",501.232195,"501,232195",501.242685,"501,242685",479,b,479,479_b,Maasvlakte 2,Mvtah-Mvtahw,Maasvlakte Prinses Amaliahaven - Maasvlakte Prinses Amaliahaven west ,177b54ed-7d03-489f-87fd-af94079562b7,2L,479_2L_501.3
62,W,954,Benoemd,,,,,,,,,996cd1a6-d92c-4844-b717-8de83a3e9b48,0,"0,000000",0.034088,"0,034088",7.872642,"7,872642",7.838923,"7,838923",801,a,801,801_a,Moerdijk Industrieterrein,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,d52a9628-8e0e-41a1-b052-3e0ea942265c,954L,
63,W,303/305A,Benoemd,,,,,,,,,3c34d96b-3586-4438-9881-700dcef49ec1,0.009975,"0,009975",0.025323,"0,025323",14.566132,"14,566132",14.550571,"14,550571",625,b,625,625_b,Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,44941bb8-2793-415f-b087-2cb1710854b0,305AP,
64,W,1241/1263A,Benoemd,,,,,,,,,0e7c20cd-6948-4cda-a709-7db5f25cd98d,0,"0,000000",0.009976,"0,009976",200.233073,"200,233073",200.242991,"200,242991",817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,aeaef817-c7e2-4ffe-85b7-e4891b2c5e45,1263AT,
65,S,w38R-w39A/39BS,Pseudo,WISSEL_GW,WISSEL_EW,38,39A/39B,b215aafc-c330-417d-adeb-5412e03883bd,c3d11f33-652d-4656-9f07-27bdd440bd5f,3cc8e1cb-102e-4882-b59b-d20ee2433a15,eb9775b5-538f-5598-e544-e29113c199c5,,0.033986,"0,033986",0.06857,"0,068570",68.721313,"68,721313",68.755832,"68,755832",011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,9d4ac183-fd7a-46b5-b55b-00259f7be2b9,38R,011_38R_68.7
66,W,185,Benoemd,,,,,,,,,fa360502-ddd3-4ed7-86be-5eacf2034057,0.782139,"0,782139",0.835559,"0,835559",96.417928,"96,417928",96.364491,"96,364491",208,,208,208__,Apeldoorn - Zutphen,Asd-Zp,Amsterdam Centraal - Zutphen ,52d90f0c-c450-4b5e-8cb0-24770cab1df1,181R,
67,W,991,Benoemd,,,,,,,,,92a56173-e410-4b30-a113-1f42b3420a1e,0,"0,000000",0.034065,"0,034065",34.301033,"34,301033",34.334198,"34,334198",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,4050152e-400f-4169-9546-c2d2a07fd1f7,991L,
68,W,141B,Benoemd,,,,,,,,,931cf6ff-2ad0-486e-b789-f90604b23774,0,"0,000000",0.04702,"0,047020",31.586033,"31,586033",31.538712,"31,538712",105,,105,105__,Woerden - Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,668aa0ab-beac-4485-acec-ecea7d2da62b,141BL,
69,S,9,Benoemd,WISSEL_EW,Bordsein,913A/913B,,85ab975d-f6e1-4fa2-99ad-a810f3d5b988,baeedca6-a82c-4bc1-aa03-164d40f2665e,6bc26b67-649d-4e9c-ae44-71b453295ea2,75436f9d-0cd3-4760-9c79-7bf0fab0e70a,,0.219926,"0,219926",0.226676,"0,226676",100.383838,"100,383838",100.377129,"100,377129",901,,901,901__,Haarlem Hoofdwerkplaats,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,9ec109d8-7406-4211-b77c-fb3d6ecca666,929R,084_929R_15.6
70,W,1013B,Benoemd,,,,,,,,,828e8bf8-4369-4b9e-8d14-04443c9561a7,0.827741,"0,827741",0.832241,"0,832241",57.734387,"57,734387",57.729887,"57,729887",054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,d912f702-9c1e-4f24-96f7-819056f6c012,25BS,
71,W,351/359B,Benoemd,,,,,,,,,50d1e2ca-8322-497c-8a54-59404cfa0770,0.04127,"0,041270",0.051245,"0,051245",17.526573,"17,526573",17.536582,"17,536582",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",2df76d79-8178-491f-bd86-2e9155536828,359AL,
72,W,339,Benoemd,,,,,,,,,34cf63e8-9767-40d3-a25f-f8aa00b627eb,5.724372,"5,724372",5.760842,"5,760842",8.192278,"8,192278",8.228545,"8,228545",055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,d5cd7bf8-f64e-4a55-939b-1e6d70c25d90,287BV,
73,W,2763,Benoemd,,,,,,,,,2269a5f3-3622-43d4-82ce-6da06b249e98,0,"0,000000",0.0036,"0,003600",35.640529,"35,640529",35.644132,"35,644132",531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,30de18c7-dc1d-403e-8bd3-36b9da6755fa,2763V,
74,W,X0134,Benoemd,,,,,,,,,e0419e18-4802-4a64-a0d8-7b33b51a9dee,0,"0,000000",0.030645,"0,030645",401.290946,"401,290946",401.260302,"401,260302",468,g,468,468_g,Rotterdam Eemhaven,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ",6959d4d1-d461-431c-94e4-adaab1cd4eac,X0134L,
75,W,111/113A,Benoemd,,,,,,,,,c1ca2867-a259-4bf6-bc90-7709a05ae058,0.054742,"0,054742",0.068971,"0,068971",17.321164,"17,321164",17.334725,"17,334725",527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,cdbff852-dd1c-4aa8-beaf-ecc3bb62449f,99AP,
76,W,20,Benoemd,,,,,,,,,3ce15d4e-9b35-47bc-a434-ae07c7702b7c,0,"0,000000",0.0317,"0,031700",202.543729,"202,543729",202.511882,"202,511882",476,b,476,476_b,Rotterdam Europoort 2,Bottha-Botbh,Botlek Theemsweg Aansl. - Botlek Brittanniëhaven ,19b950c9-be1f-4a1b-a614-02f10ac7ffaf,20R,
77,W,0984,Benoemd,,,,,,,,,d1fa59cb-fdf4-4ad7-8178-4bab12a220e0,0.033969,"0,033969",0.038469,"0,038469",1.275516,"1,275516",1.280017,"1,280017",475,a,475,475_a,Rotterdam Maasvlakte,Mvt-Mvtm,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Missouriweg ",602461f4-f77c-4e02-9c84-828083b59436,982V,
78,S,SA,Benoemd,Lichtsein,Stop Marker Board,712,2252,944e233f-e29d-4b84-a30e-78c42ed6f146,2286a32b-7fa6-438a-8fed-ea7dff4ee2b1,860887f4-9172-4d25-b3c8-34cb9158afa6,c39ad763-451c-0c0b-114e-2b48ca0192fa,,2.935907,"2,935907",3.254851,"3,254851",209.128911,"209,128911",209.488008,"209,488008",663,g,663,663_g,Rotterdam Barendrecht,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,8b6dfb22-4a82-40bd-a2d5-82806fdf475f,903R,664_903R_43.0
79,S,313,Benoemd,Lichtsein,Lichtsein,142,172,7dab2635-bcbe-45df-96e9-c5210e26c976,6051fab4-c8d7-4875-b691-79802e31fb82,6b4d4122-e979-409f-b80b-2497f12b56c8,8fabb14d-81cc-fdd8-0b0f-fa158d750ec2,,0.076995,"0,076995",0.081965,"0,081965",42.98761,"42,987610",42.982797,"42,982797",503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,83bf2117-f420-4c68-9549-0c6abc363dc6,131R,503_131R_43.1
80,S,ZH,Benoemd,Lichtsein,Lichtsein,102,4498,0fe6d5a0-dde4-44e4-bc9b-c790fcb75f69,d4b50de8-fbc9-42e1-9522-51231fe08515,a974264f-74d5-4d98-bcf2-ff39abca094e,56132d6c-24f4-38f4-b8c0-4ff68f1371af,,10.606287,"10,606287",10.806325,"10,806325",1.6,"1,600000",1.4,"1,400000",603,e,603,603_e,Zwolle,Zl-Wdn,Zwolle - Wierden ,caec8889-207d-499b-abc0-fc6a555bc428,101V,206_101V_12.2
81,W,X0036,Benoemd,,,,,,,,,e039f259-efa8-457f-9daf-ec6601a572fd,0,"0,000000",0.022834,"0,022834",103.886879,"103,886879",103.86416,"103,864160",467,c,467,467_c,Rotterdam Waalhaven Oost,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",1d59f88c-5bad-4ba4-888e-b6ef2e8abb1b,X0036R,
82,W,13,Benoemd,WISSEL_GW,Bordsein,24,,0ca4c675-a54b-4d11-864c-eb1d65614b2c,b0f18011-80b1-47bd-9bf2-3c9b33d74e1b,,,8b7053d3-e7b5-4f0c-9605-82c55ceed985,0,"0,000000",0.004501,"0,004501",6.300284,"6,300284",6.304822,"6,304822",823,a,823,823_a,Oosterhout Weststad,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,0c5ecbf5-d8da-4e54-8a97-63452ce4b423,22V,
83,S,w115BV-s902a,Pseudo,WISSEL_GW,Lichtsein,115B,114,3eda250c-6dcc-4811-8060-ba62512c1af6,a0900a2b-428e-4b2e-8877-bd9d87bfe5eb,689e70bb-efd6-453b-a046-814f030d0018,b8e2b105-2a0e-b31c-1a04-03954b847033,,0.0039,"0,003900",0.004653,"0,004653",21.937417,"21,937417",21.938173,"21,938173",551,b,551,551_b,Tilburg,Bd-Ehv,Breda - Eindhoven ,7c6ca84a-2dd9-4f5e-8d5d-979e1c2a3e04,115BV,551_115BV_21.9
84,S,921,Benoemd,WISSEL_GW,Lichtsein,21,24,23a60a1c-8615-4ca3-a536-d29f06a795ec,a2a1aef7-7946-4fea-99a7-569d49d09b36,abbf74fd-429e-4c5e-8443-e31e7194210b,07fbbaa8-89ee-dc64-0b5a-60b69a8496d6,,0.061146,"0,061146",0.335237,"0,335237",21.676999,"21,676999",21.950146,"21,950146",211,,211,211__,Barneveld Noord - Ede=Wageningen,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,bcfba6b8-ae3a-4402-9c1a-a76a64d3ff6d,21R,211_21R_21.6
85,W,931,Benoemd,,,,,,,,,ba613f80-9ef8-4348-b066-322f7c002f13,0,"0,000000",0.036494,"0,036494",114.594597,"114,594597",114.557947,"114,557947",817,a,817,817_a,Vlissingen Sloehaven,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,178a96dd-144b-493b-9e84-f9466fd12fa7,931L,
86,S,252,Benoemd,Lichtsein,Lichtsein,1226,1212,10d3dc27-29f1-4b8d-8cdb-4011de8ac936,f056c0a5-1ff8-49c7-ba87-68cd9af21dc4,4fd66274-46e5-4fd9-ae30-6b25315c387c,2e9ac2fe-02a0-7149-b97c-663eb600e72b,,17.757725,"17,757725",18.267422,"18,267422",22.570198,"22,570198",22.060527,"22,060527",133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,16b1852e-c6a5-460a-8330-2a11cdee98e8,1001BL,534_1001BL_44.6
87,S,OE,Benoemd,Lichtsein,Lichtsein,376,392,5b214426-e9e5-406c-be8a-403b5d95cc76,81c6a7fc-67e9-4f37-94d6-f4888a3b3c49,2d3f0b8c-3cf4-454a-b180-d35cf993e2f1,694126fb-f9eb-8363-0f04-27e0e9ff7a8d,,14.040582,"14,040582",14.400598,"14,400598",48.099971,"48,099971",48.45912,"48,459120",654,,654,654__,Assen,Mp-Gn,Meppel - Groningen ,737515a8-2187-48d8-96ec-58daf9304e59,375AR,012_375AR_34.1
88,W,37A,Benoemd,,,,,,,,,aa26c12f-9b20-457b-9bba-5b3ec68f56c5,0.006745,"0,006745",0.011245,"0,011245",28.666123,"28,666123",28.670572,"28,670572",528,b,528,528_b,Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,93bcb557-40bf-44db-bf05-1e9c02755561,35BV,
89,W,936,Benoemd,,,,,,,,,f01f5002-f265-4049-b880-5f3a407f3532,0.024537,"0,024537",0.027541,"0,027541",18.071508,"18,071508",18.074461,"18,074461",922,,922,922__,Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,fc066d8d-a4bd-4b78-99aa-382784f1b41b,935R,
90,S,HJ,Benoemd,Lichtsein,Lichtsein,12,6003Y,e0de0fcd-91eb-4cb6-aba2-e77037eb5bc0,b2019a4e-ed25-4219-9df2-7a461fdc5957,e7dca340-e563-4601-ba4a-7bc38c40162c,82751de1-2710-41c6-bb47-f0a3d7fb8096,,2.038364,"2,038364",2.77134,"2,771340",19.33,"19,330000",18.599709,"18,599709",780,,780,780__,Venlo Grens - Keulen (D),Kn-Vlgr,Kaldenkirchen (D) - Venlo Grens ,94c3238b-4e57-4af6-bb0f-a91514dcc4b7,11AV,517_11AV_68.7
91,W,43,Benoemd,,,,,,,,,c6ce145b-6975-46be-9cd1-500ccc106ccb,0.028402,"0,028402",0.029854,"0,029854",300.039627,"300,039627",300.041059,"300,041059",818,c,818,818_c,Terneuzen Dow Chemical,Sludow-Tnzdn2,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 2 ,51cb87e2-2411-4ec1-a452-80f5a75100d0,42R,
92,S,3114,Benoemd,WISSEL_GW,WISSEL_GW,22,35,58fef198-3f68-408d-aeeb-b7a383b7359c,af6ac1f6-9adb-46f8-8e53-1cf4cf7cd73e,3f7a2374-3db2-491a-bb18-db52b1323968,e970c834-66e8-3701-7cbe-b6c0d1d96b78,,0.034087,"0,034087",0.356889,"0,356889",0.749825,"0,749825",0.427087,"0,427087",486,a,486,486_a,Amsterdam Westhaven (gebied),Awhv-Awhvs,Amsterdam Westhaven (gebied) - Amsterdam Westhaven Suezhaven ,44f60c8c-500b-44ba-b421-8cf774d1931a,22R,486_22R_0.8
93,S,w482R-w501R,Pseudo,WISSEL_GW,WISSEL_GW,482,501,da3a41b3-092c-4eb9-84ac-55662ef94918,eab08626-7cfc-4bd7-ab17-e6abba378403,ef07d87f-f59c-4b84-8ac6-af5511b35b61,e2d29b31-b087-4242-9663-682f7ea3a1f3,,0.092487,"0,092487",0.676354,"0,676354",400.551556,"400,551556",401.132574,"401,132574",468,g,468,468_g,Rotterdam Eemhaven,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ",0f9db692-30ea-491c-8cbd-a76964465a5c,482R,468_482R_400.5
94,W,678,Benoemd,,,,,,,,,338b30b9-1d8b-4eb5-ab1a-af7f48625840,0.004749,"0,004749",0.034275,"0,034275",201.290895,"201,290895",201.318307,"201,318307",900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,e47f98a7-679b-4d5c-817b-5071e79b6a75,677V,
95,W,2139,Benoemd,,,,,,,,,0dbccbaa-137f-4171-b98c-0d03d8454c0b,0,"0,000000",0.0039,"0,003900",92.112996,"92,112996",92.116924,"92,116924",508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,eda8c4bf-c88f-4772-a1d2-e983ff55eda6,2139V,
96,W,2053,Benoemd,,,,,,,,,2c91a310-996d-4758-ac65-078fef005020,0.017269,"0,017269",0.021169,"0,021169",91.149236,"91,149236",91.152932,"91,152932",508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,3b9aa7b4-6876-4f8f-8951-c2f44dd85930,2051V,
97,S,sKR-w1061AV,Pseudo,Lichtsein,WISSEL_GW,1062,1061A,9ca071b9-7b68-4d72-8e10-c23a92670b00,932e277b-5dee-46bc-b4fc-3aec21e731d7,c4e2254e-5e9e-4612-9605-d81186473f09,78eb6527-8754-dabe-a776-31788587a2fe,,2.078598,"2,078598",2.15376,"2,153760",11.713003,"11,713003",11.787432,"11,787432",532,,532,532__,Harmelen Aansl.,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,bb642256-82b5-4a6e-a3ed-213fa087aeb6,1025AL,099_1025AL_6.2
98,W,2001,Benoemd,,,,,,,,,fa37fe78-9bf6-4eb6-9f1b-a474ce40fc94,5.398849,"5,398849",5.402749,"5,402749",90.01469,"90,014690",90.018543,"90,018543",508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,7ed27043-1f15-48a2-a833-6a33aca3b3fd,221BV,
99,S,w51BV-s211,Pseudo,WISSEL_GW,Lichtsein,51B,54,1184a7b7-b105-4bb9-b70f-dae9019a01b1,2b0e7a95-72f7-4cac-98b1-ef40be66090f,ddf86d22-0a76-4f6a-a721-6dbd0e4bb878,de0f4df1-fd10-0fdf-c976-bf9fced8f8b1,,0.0045,"0,004500",0.021434,"0,021434",0.092298,"0,092298",0.108738,"0,108738",606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,b7527fdc-7120-4890-b91a-e08e1bef3b7d,51BV,606_51BV_0.1
100,W,56,Benoemd,,,,,,,,,54d45b03-44f4-467c-8e6f-0bb8c0fc9019,0.291129,"0,291129",0.295029,"0,295029",150.016216,"150,016216",150.012317,"150,012317",485,e,485,485_e,Amsterdam Hemhaven (gebied),Phv-Chv,Amsterdam Petroleumhaven - Amsterdam Coenhaven ,a5370e4e-d891-4c82-8e23-8b2124e20394,49V,
101,W,7,Benoemd,,,,,,,,,5897332c-bd8a-44fe-8061-76c0e9c5ef64,0,"0,000000",0.0039,"0,003900",201.368789,"201,368789",201.372708,"201,372708",474,c,474,474_c,Rotterdam Europoort 1,Erpw-Erpmw,Europoort West - Stamlijn Marktweg ,16440dc9-bf5b-41d8-abe5-3701120a12a9,7V,
102,W,959,Benoemd,,,,,,,,,1e458d1c-41cf-4f10-901d-a872664f5a69,0,"0,000000",0.028737,"0,028737",17.971323,"17,971323",17.997625,"17,997625",922,,922,922__,Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,37f3b0f0-7fce-43ab-8f49-28227ef6b34a,959L,
103,W,2331B,Benoemd,,,,,,,,,9779b353-5188-4ba7-806b-806c3a630471,0.031969,"0,031969",0.063938,"0,063938",35.055974,"35,055974",35.088141,"35,088141",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,b38fb6f6-ee99-495e-a9da-09c8138faf44,2331AL,
104,S,s117-w145AL,Pseudo,Lichtsein,WISSEL_GW,158,145A,3a214c56-516a-43e8-aba9-654770829bfd,e8274693-6cb9-40ce-a743-60f495e7e781,fb5c23e0-7187-4f87-8129-9859a1742dd4,ec6e37cc-682c-3431-17d8-54f90ebcb5d7,,0.059949,"0,059949",0.034065,"0,034065",16.541047,"16,541047",16.566657,"16,566657",514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,649eee2b-1b09-4f87-a83e-80dbcdf8b4ec,145AL,514_145AL_16.6
105,S,ES_910V-sD,Pseudo,EINDESPOOR,Bordsein,ES_910V,D,00e3a143-ebd2-4c63-a2d7-1b7ae203e354,a10a92aa-688c-4d48-9b5b-286ff253f7e6,7b82f26f-ee3c-4b1c-8847-662ba0bc42eb,8acde5a4-7fe6-424c-933c-4ede498881e8,,0.008304,"0,008304",0.00461,"0,004610",28.430019,"28,430019",28.433005,"28,433005",609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,82ef1a4f-6f9e-4c8a-8a38-72da08c22e07,910V,609_910V_28.4
106,S,sTD-w5007V,Pseudo,Lichtsein,WISSEL_GW,5008,5007,614347f7-17ac-453d-9ef8-38c8102a725f,4677b368-359c-47bc-90e1-b17dd9cb3c0c,35656cb1-6879-4d3c-97ae-c24a6bbe5a5d,b289a3c7-0cc6-4a54-8d2d-bf59942e12d8,,1.647846,"1,647846",1.964335,"1,964335",177.008386,"177,008386",177.324615,"177,324615",139,,139,139__,Zaandam - Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,3b5db681-53a4-40db-a0c8-ab82376cb756,319BV,139_319BV_175.4
107,W,2569/2571,Benoemd,,,,,,,,,94bc09d4-e095-4e31-97dc-3c5d1ffc4b1c,0,"0,000000",0.009975,"0,009975",34.591066,"34,591066",34.600472,"34,600472",531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,c92dd076-aa61-411b-a513-eafc1390dcd7,2571T,
108,W,15,Benoemd,,,,,,,,,bc38f292-d870-4117-8e38-3dccbc64f16b,0.050021,"0,050021",0.100041,"0,100041",29.123269,"29,123269",29.073217,"29,073217",609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,7699c12a-eccd-4a3f-bacf-effb322c50e1,13AL,
109,W,297B/299,Benoemd,,,,,,,,,12abb6c2-ed4b-476f-8888-ab8b88639061,0.551944,"0,551944",0.561919,"0,561919",61.454531,"61,454531",61.464618,"61,464618",536,,536,536__,Den Haag HS,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,6ba016b1-ce7d-40be-9172-43b85b7193e5,249BV,
110,W,17,Benoemd,Lichtsein,STOOTJUK,240,SJ_295AR,59f4c023-bd50-4b2f-a669-ef045d9b93ab,c42738e6-1c8e-4797-8f78-30eb69f58f76,,,5a09b9af-de43-4e1a-a92c-fa4fcc4d1a87,0.026225,"0,026225",0.034065,"0,034065",83.565945,"83,565945",83.573878,"83,573878",555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,03cd25a9-0f40-4c6e-b10f-35c55fb2f309,295AR,
111,W,59,Benoemd,WISSEL_GW,STOOTJUK,934,SJ_934L,18ff4057-1279-46d3-8f54-3d857a92819e,c81c2c05-1bc5-4884-8633-3cbf775ddc01,,,18ff4057-1279-46d3-8f54-3d857a92819e,0.034088,"0,034088",0.003802,"0,003802",17.868182,"17,868182",17.898397,"17,898397",504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,dbae9cc4-fed7-4adc-9588-b60567f50e64,934L,
112,W,147A/975,Benoemd,,,,,,,,,2e3b957a-7047-402c-b1f8-aa635a756ea8,0,"0,000000",0.009975,"0,009975",14.257009,"14,257009",14.247164,"14,247164",610,,610,610__,Dieren,Ah-Zl,Arnhem - Zwolle ,46a93a7d-4d0f-45b0-b1f2-7e25c9d2bc98,147AS,
113,W,107B/109A,Benoemd,,,,,,,,,8e384498-9354-4c25-9a9e-9c97cdc40b3e,0.009975,"0,009975",0.016745,"0,016745",17.421152,"17,421152",17.428003,"17,428003",527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,53991fd7-a398-4f05-9f86-1db6c1d78607,109AT,
114,S,w123AV-w121BV,Pseudo,WISSEL_GW,WISSEL_GW,123A,121B,39fe9230-66e2-46cc-ada6-46b8effc243a,4ed2243f-5943-40ec-b023-b343a805cd4b,6ef20cf0-e1fc-49db-b305-ba9da3186658,a7924126-9b73-9534-1068-2ae80b0289db,,0.033398,"0,033398",0.004499,"0,004499",21.256562,"21,256562",21.285127,"21,285127",119,a,119,119_a,Lage Zwaluwe - Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,5dc7870e-a263-4b3d-b5e9-f4d9f217b777,121BV,119_121BV_21.3
115,W,4485,Benoemd,,,,,,,,,b55e3aff-7fae-4a75-b0b6-cee38e7adcaf,0.059551,"0,059551",0.127734,"0,127734",89.454833,"89,454833",89.522948,"89,522948",512,b,512,512_b,Ressen = Bemmel,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2a348fea-6dd8-4ee4-a1c5-16db6f007a7e,4483V,
116,S,w3633R-s215,Pseudo,WISSEL_GW,Lichtsein,3633,3630,abee538d-4190-40aa-a5bb-83ba9579bf2c,a2ddac50-30f5-48db-94d4-6b59279b0a25,a450afd4-763e-44e2-b049-082acb1a8032,fb7739c2-d434-5492-fefe-098bb3c132bc,,0.036492,"0,036492",0.065765,"0,065765",35.957304,"35,957304",35.984812,"35,984812",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,f9f44acd-5810-4b86-a8eb-3d38a5026117,3633R,924_3633R_35.9
117,W,934,Benoemd,,,,,,,,,18ff4057-1279-46d3-8f54-3d857a92819e,0,"0,000000",0.0045,"0,004500",17.902275,"17,902275",17.906758,"17,906758",504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,9876056b-d9d2-4a36-a496-6ca3109870cb,934V,
118,W,924,Benoemd,,,,,,,,,bf7be99c-2b6b-46d2-b863-710d6815afc0,0,"0,000000",0.034088,"0,034088",22.254527,"22,254527",22.288448,"22,288448",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,3db0d29e-ea5b-4257-ab45-9d07b3cd8b3c,924R,
119,W,323,Benoemd,,,,,,,,,e256133e-72b5-42ae-9e9f-eeb283ec68e6,0,"0,000000",0.0045,"0,004500",21.219984,"21,219984",21.224503,"21,224503",042,,42,042__,Vork - Kesteren,Est-Gdm,Elst - Geldermalsen ,0b103fbb-6ae3-4286-ba81-11fb70d56fc1,323V,
120,W,85B/87,Benoemd,,,,,,,,,45f58b71-983e-4db0-80a2-0b4b0aa00bed,0.009976,"0,009976",0.025991,"0,025991",22.41103,"22,411030",22.427017,"22,427017",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,6c822ede-8443-45d1-8ec6-6f7ea3c7007b,87T,
121,S,s1-w1427L,Pseudo,Lichtsein,WISSEL_GW,1426,1427,0dd55760-d808-44db-ab3b-8b0f4835ab73,164e5664-ef75-44fa-ba03-add39e794caf,864ab67a-b5bd-4c7b-b438-f9d02aa29b8b,d70675d9-584e-ece8-9cb1-2483939f9be6,,0.632245,"0,632245",0.657089,"0,657089",6.062369,"6,062369",6.087191,"6,087191",556,,556,556__,Santpoort Noord,Hlm-Utg,Haarlem - Uitgeest ,5311c4ad-e465-46ce-a680-16b345e1494e,1405R,556_1405R_5.4
122,W,51A,Benoemd,,,,,,,,,7c1573cc-f25e-4ba9-aed5-2fb55efb7278,0,"0,000000",0.027283,"0,027283",24.909915,"24,909915",24.884074,"24,884074",560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,15a9dec0-cf9c-4f2a-96fc-1c3a029f1b2f,51AL,
