Start Opbouw,Einde Afbouw,Datum,Starttijd,Eindtijd,Naam evenement,Locatie,Activiteit,Vergunning / Aanvraag
15-11-2018,15-11-2018,15-11-2018,11:00,17:00,Platen - CD Beurs,Janskerkhof,,Vergunning verstrekt
12-11-2018,26-11-2018,17-11-2018,13:00,22:00,Circus Herman Renz,Monarchvlinderlaan (Prinses Amaliapark),Versterkt geluid  bouwsels,Gaat niet door
17-11-2018,17-11-2018,17-11-2018,14:00,17:00,Sinterklaasintocht Terwijde,Ella Fitzgeraldplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
17-11-2018,17-11-2018,17-11-2018,14:00,17:00,Sinterklaasintocht Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
17-11-2018,17-11-2018,17-11-2018,,,Sinterklaas activiteiten,Hammarskjoldhof,bouwsels,Vergunning verstrekt
16-11-2018,19-11-2018,18-11-2018,11:30,16:00,Intocht Sinterklaas 2018,"Weerdsluis, Neude, Ledig Erf, Domplein",Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
12-11-2018,26-11-2018,18-11-2018,13:00,22:00,Circus Herman Renz,Monarchvlinderlaan (Prinses Amaliapark),Versterkt geluid  bouwsels,Gaat niet door
05-11-2018,30-11-2018,20-11-2018,10:00,22:00,Country & Christmas Fair,"Kasteel de Haarn, Kasteellaan",bouwsels,Vergunning verstrekt
05-11-2018,30-11-2018,21-11-2018,10:00,22:00,Country & Christmas Fair,"Kasteel de Haarn, Kasteellaan",bouwsels,Vergunning verstrekt
12-11-2018,26-11-2018,21-11-2018,13:00,22:00,Circus Herman Renz,Monarchvlinderlaan (Prinses Amaliapark),Versterkt geluid  bouwsels,Gaat niet door
13-11-2018,30-11-2018,21-11-2018,18:00,23:00,Warp meeting,Stationsplein,Versterkt geluid  bouwsels,Vergunning verstrekt
05-11-2018,30-11-2018,22-11-2018,10:00,22:00,Country & Christmas Fair,"Kasteel de Haarn, Kasteellaan",bouwsels,Vergunning verstrekt
13-11-2018,30-11-2018,22-11-2018,18:00,23:00,Warp meeting,Stationsplein,Versterkt geluid  bouwsels,Vergunning verstrekt
05-11-2018,30-11-2018,23-11-2018,10:00,22:00,Country & Christmas Fair,"Kasteel de Haarn, Kasteellaan",bouwsels,Vergunning verstrekt
22-11-2018,26-11-2018,23-11-2018,12:00,20:00,Braderie Kermes SICOV,van Lieflandlaan,bouwsels,Vergunning verstrekt
23-11-2018,23-11-2018,23-11-2018,12:00,21:00,Black Friday,"Leidsche Rijn Centrum, Brusselplein, hofvan Bern en Wenenpromenade",,Vergunning verstrekt
12-11-2018,26-11-2018,23-11-2018,13:00,22:00,Circus Herman Renz,Monarchvlinderlaan (Prinses Amaliapark),Versterkt geluid  bouwsels,Gaat niet door
23-11-2018,23-11-2018,23-11-2018,15:00,20:00,Black Friday in Hoog Catharijne,Hoog Catharijne,bouwsels,Vergunning verstrekt
12-11-2018,26-11-2018,23-11-2018,16:00,20:00,Expositie ZIE,Mariaplaats,bouwsels,Vergunning verstrekt
13-11-2018,30-11-2018,23-11-2018,18:00,23:00,Warp meeting,Stationsplein,Versterkt geluid  bouwsels,Vergunning verstrekt
24-11-2018,24-11-2018,24-11-2018,09:30,12:30,Intocht Sint Nicolaas Zuilen,Van Heukelomlaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
05-11-2018,30-11-2018,24-11-2018,10:00,22:00,Country & Christmas Fair,"Kasteel de Haarn, Kasteellaan",bouwsels,Vergunning verstrekt
23-11-2018,25-11-2018,24-11-2018,10:00,16:30,Pietenpakhuis,Parkzichtlaan,,Vergunning verstrekt
24-11-2018,24-11-2018,24-11-2018,10:30,14:30,Sinterklaasfeest Stadhuiskwartier,Korte Minrebroederstraat,versterkt geluid  bouwsels,Vergunning verstrekt
24-11-2018,24-11-2018,24-11-2018,10:30,11:15,Intocht sinterklaas de meern,Zandweg,Versterkt geluid  bouwsels,Vergunning verstrekt
24-11-2018,24-11-2018,24-11-2018,10:30,12:00,Intocht sinterklaas Leidsche Rijn,Europalaan en 1e oosterparklaan,,Vergunning verstrekt
19-11-2018,03-12-2018,24-11-2018,11:00,23:00,"ZAPP Sinterklaasfeest, Maak de Droom Waar, MAX Proms",Jaarbeurs,versterkt geluid  bouwsels,Vergunning verstrekt
24-11-2018,24-11-2018,24-11-2018,11:00,12:30,Intocht Sinterklaas,Dorpsplein Vleuten,bouwsels,Vergunning verstrekt
22-11-2018,26-11-2018,24-11-2018,12:00,20:00,Braderie Kermes SICOV,van Lieflandlaan,bouwsels,Vergunning verstrekt
03-11-2018,06-12-2018,24-11-2018,12:00,17:00,Sinterklaasfeest,Seinedreef (Shoppingcentrum Overvecht),Versterkt geluid  bouwsels,Vergunning verstrekt
24-11-2018,24-11-2018,24-11-2018,13:00,16:00,Sintintocht Tuindorp,Willem de zwijgerplantsoen,,Vergunning verstrekt
12-11-2018,26-11-2018,24-11-2018,13:00,22:00,Circus Herman Renz,Monarchvlinderlaan (Prinses Amaliapark),Versterkt geluid  bouwsels,Gaat niet door
24-11-2018,24-11-2018,24-11-2018,13:30,16:15,Intocht Sinterklaas Oog in Al,Kanaalweg + route,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
24-11-2018,24-11-2018,24-11-2018,14:00,23:00,Thema onthullingsfeest Lustrum U.V.S.V/N.V.V.S.U,Weg naar Rhijnauwen,versterk geluid  bouwsels,Vergunning verstrekt
13-11-2018,30-11-2018,24-11-2018,18:00,23:00,Warp meeting,Stationsplein,Versterkt geluid  bouwsels,Vergunning verstrekt
24-11-2018,24-11-2018,24-11-2018,12.30,15.45,Intocht Sinterklaas 24 november 2018,Oranjebrug (kruising Jutfaseweg-Diamantweg) + route,versterkt geluid,Vergunning verstrekt
24-11-2018,24-11-2018,24-11-2018,,,Intocht Utrecht,Korte Minrebroederstraat,bouwsels,Vergunning verstrekt
24-11-2018,24-11-2018,24-11-2018,,,Bezoek Sint en Pietenband,Hammarskjoldhof,versterkt geluid  bouwsels,Vergunning verstrekt
05-11-2018,30-11-2018,25-11-2018,10:00,18:00,Country & Christmas Fair,"Kasteel de Haarn, Kasteellaan",bouwsels,Vergunning verstrekt
22-11-2018,26-11-2018,25-11-2018,12:00,20:00,Braderie Kermes SICOV,van Lieflandlaan,bouwsels,Vergunning verstrekt
03-11-2018,06-12-2018,25-11-2018,12:00,17:00,Sinterklaasfeest,Seinedreef (Shoppingcentrum Overvecht),Versterkt geluid  bouwsels,Vergunning verstrekt
25-11-2018,25-11-2018,25-11-2018,13:00,17:00,Intocht Utrecht,Twijnstraat,wegafsluiting bouwsels,Vergunning verstrekt
12-11-2018,26-11-2018,25-11-2018,13:00,22:00,Circus Herman Renz,Monarchvlinderlaan (Prinses Amaliapark),Versterkt geluid  bouwsels,Gaat niet door
25-11-2018,25-11-2018,25-11-2018,16:00,18:00,Catharina Dansparade,"Marieplaats, Maartensbrug, Domplein en Hamburgerbrug",,Gaat niet door
13-11-2018,30-11-2018,25-11-2018,18:00,23:00,Warp meeting,Stationsplein,Versterkt geluid  bouwsels,Vergunning verstrekt
13-11-2018,30-11-2018,26-11-2018,18:00,23:00,Warp meeting,Stationsplein,Versterkt geluid  bouwsels,Vergunning verstrekt
13-11-2018,30-11-2018,27-11-2018,18:00,23:00,Warp meeting,Stationsplein,Versterkt geluid  bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,30-11-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
30-11-2018,19-01-2019,01-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
01-12-2018,01-12-2018,01-12-2018,11:00,15:00,Jaarvergunning winkelcentrum Parkwijk,Verlengde Houtrakgracht (WKC Parkwijk),versterkt geluid  bouwsels,Vergunning verstrekt
03-11-2018,06-12-2018,01-12-2018,12:00,17:00,Sinterklaasfeest,Seinedreef (Shoppingcentrum Overvecht),Versterkt geluid  bouwsels,Vergunning verstrekt
01-12-2018,01-12-2018,01-12-2018,,,Sinterklaas activiteiten ,Hammarskjoldhof,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,02-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
03-11-2018,06-12-2018,02-12-2018,12:00,17:00,Sinterklaasfeest,Seinedreef (Shoppingcentrum Overvecht),Versterkt geluid  bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,03-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
30-11-2018,19-01-2019,04-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
30-11-2018,19-01-2019,05-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
03-11-2018,06-12-2018,05-12-2018,12:00,17:00,Sinterklaasfeest,Seinedreef (Shoppingcentrum Overvecht),Versterkt geluid  bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,06-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
05-12-2018,09-01-2019,07-12-2018,09:00,21:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
29-11-2018,12-12-2018,07-12-2018,10:00,18:00,Allerhande Kerstfestival,Maliebaanstation (Spoorwegmuseum),bouwsels,Gaat niet door
30-11-2018,19-01-2019,07-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
05-12-2018,09-01-2019,08-12-2018,09:00,21:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
29-11-2018,12-12-2018,08-12-2018,10:00,18:00,Allerhande Kerstfestival,Maliebaanstation (Spoorwegmuseum),bouwsels,Gaat niet door
30-11-2018,19-01-2019,08-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
07-12-2018,30-12-2018,08-12-2018,11:00,17:00,December Event,Seinedreef (Shoppingcentrum Overvecht),Versterkt geluid  bouwsels,Vergunning verstrekt
08-12-2018,09-12-2018,08-12-2018,,,Kerstactiviteiten | knutseltafel,Hammarskjoldhof,bouwsels,Vergunning verstrekt
05-12-2018,09-01-2019,09-12-2018,09:00,18:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
29-11-2018,12-12-2018,09-12-2018,10:00,18:00,Allerhande Kerstfestival,Maliebaanstation (Spoorwegmuseum),bouwsels,Gaat niet door
30-11-2018,19-01-2019,09-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
07-12-2018,30-12-2018,09-12-2018,11:00,17:00,December Event,Seinedreef (Shoppingcentrum Overvecht),Versterkt geluid  bouwsels,Vergunning verstrekt
09-12-2018,09-12-2018,09-12-2018,18:00,20:00,Wereldlichtjesdag Leidsche Rijn,Europaweg (Maximapark),Versterkt geluid,Vergunning verstrekt
08-12-2018,09-12-2018,09-12-2018,,,Kerstactiviteiten | knutseltafel,Hammarskjoldhof,bouwsels,Vergunning verstrekt
05-12-2018,09-01-2019,10-12-2018,09:00,20:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,10-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
05-12-2018,09-01-2019,11-12-2018,09:00,20:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,11-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
05-12-2018,09-01-2019,12-12-2018,09:00,20:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,12-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
05-12-2018,09-01-2019,13-12-2018,09:00,20:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,13-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
13-12-2018,13-12-2018,13-12-2018,17:00,21:00,Opening nieuwe afdeling Leger des Heils,"Lange nieuwstraat, nieuwegracht",Versterkt geluid  bouwsels,Vergunning verstrekt
14-12-2018,15-12-2018,14-12-2018,09:00,18:00,Galamart Opening,Smaragdplein,Versterkt geluid,Vergunning verstrekt
05-12-2018,09-01-2019,14-12-2018,09:00,21:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,14-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
12-12-2018,17-12-2018,14-12-2018,14:00,01:00,Fonteyn Festival Wintereditie,Janskerkhof,Versterkt geluid  bouwsels,Vergunning verstrekt
14-12-2018,17-12-2018,14-12-2018,15:00,23:00,KNUS Utrecht,"Mariaplaats, domplein, neude en twijnstraat",bouwsels,Vergunning verstrekt
14-12-2018,14-12-2018,14-12-2018,18:00,20:00,Lichtjestocht in Oost,Wilhelminapark,bouwsels,Vergunning verstrekt
14-12-2018,15-12-2018,15-12-2018,09:00,18:00,Galamart Opening,Smaragdplein,Versterkt geluid,Vergunning verstrekt
05-12-2018,09-01-2019,15-12-2018,09:00,21:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
15-12-2018,15-12-2018,15-12-2018,10:00,17:00,Kerstevent De Gaard,Troosterlaan 9,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,15-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
07-12-2018,30-12-2018,15-12-2018,11:00,17:00,December Event,Seinedreef (Shoppingcentrum Overvecht),Versterkt geluid  bouwsels,Vergunning verstrekt
14-12-2018,17-12-2018,15-12-2018,12:00,22:00,Kerstmarkt Leidsche Rijn,Voor de Burchten,Versterkt geluid  bouwsels,Vergunning verstrekt
14-12-2018,17-12-2018,15-12-2018,12:00,23:00,KNUS Utrecht,"Mariaplaats, domplein, neude en twijnstraat",bouwsels,Vergunning verstrekt
15-12-2018,15-12-2018,15-12-2018,12:00,17:00,Winterfeest Terwijde,Ella fitzgeraldplein,bouwsels,Vergunning verstrekt
13-12-2018,15-12-2019,15-12-2018,12:30,22:00,Nederlands Kampioenschap IJsklimmen,Heidelberglaan,Versterkt geluid  bouwsels,Vergunning verstrekt
15-12-2018,15-12-2018,15-12-2018,13:00,17:00,Onthulling kunstwerk KF Hein Fonds,Harrewijnstraat,bouwsels,Gaat niet door
12-12-2018,17-12-2018,15-12-2018,14:00,01:00,Fonteyn Festival Wintereditie,Janskerkhof,Versterkt geluid  bouwsels,Vergunning verstrekt
14-12-2018,17-12-2018,15-12-2018,16:00,22:00,Kerst in het Julianapark,Julianapark,Versterkt geluid  bouwsels,Vergunning verstrekt
15-12-2018,15-12-2018,15-12-2018,18:00,21:30,Lichtjesroute Leidsche Rijn,Hoge Woerdplein (Castellum Hoge Woerd) + route,Versterkt geluid  bouwsels,Vergunning verstrekt
15-12-2018,16-12-2018,15-12-2018,,,Kerstactiviteiten | knutseltafel. Object ,Hammarskjoldhof,bouwsels,Vergunning verstrekt
05-12-2018,09-01-2019,16-12-2018,09:00,18:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,16-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
07-12-2018,30-12-2018,16-12-2018,11:00,17:00,December Event,Seinedreef (Shoppingcentrum Overvecht),Versterkt geluid  bouwsels,Vergunning verstrekt
14-12-2018,17-12-2018,16-12-2018,12:00,22:00,Kerstmarkt Leidsche Rijn,Voor de Burchten,Versterkt geluid  bouwsels,Vergunning verstrekt
14-12-2018,17-12-2018,16-12-2018,12:00,17:00,KNUS Utrecht,"Mariaplaats, domplein, neude en twijnstraat",bouwsels,Vergunning verstrekt
15-12-2018,16-12-2018,16-12-2018,13:00,17:00,Kerstmarkt De Koppelsteede,Park de Koppel,,Vergunning verstrekt
15-12-2018,16-12-2018,16-12-2018,14:00,18:00,Kinderkerstmarkt 2018,"Engelsmanplaat, Lunetten",bouwsels,Vergunning verstrekt
12-12-2018,17-12-2018,16-12-2018,14:00,23:00,Fonteyn Festival Wintereditie,Janskerkhof,Versterkt geluid  bouwsels,Vergunning verstrekt
14-12-2018,17-12-2018,16-12-2018,16:00,22:00,Kerst in het Julianapark,Julianapark,Versterkt geluid  bouwsels,Vergunning verstrekt
15-12-2018,16-12-2018,16-12-2018,,,Kerstactiviteiten | knutseltafel. Object ,Hammarskjoldhof,bouwsels,Vergunning verstrekt
05-12-2018,09-01-2019,17-12-2018,09:00,20:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,17-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
17-12-2018,23-12-2018,17-12-2018,13:00,18:00,Schaatsbaan Händelstraat,Schaatsbaan Händelstraat,Versterkt geluid  bouwsels,Vergunning verstrekt
10-12-2018,29-12-2018,18-12-2018,00:00,23:59,3FM Serious Request,"Vredenburg Tivoli, Neude, Jaarbeursplein",Versterkt geluid  bouwsels,Vergunning verstrekt
05-12-2018,09-01-2019,18-12-2018,09:00,20:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,18-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
17-12-2018,23-12-2018,18-12-2018,13:00,18:00,Schaatsbaan Händelstraat,Schaatsbaan Händelstraat,Versterkt geluid  bouwsels,Vergunning verstrekt
18-12-2018,18-12-2018,18-12-2018,16:00,21:00,Wijk&co feest,Teun de Jagerdreef,bouwsels,Vergunning verstrekt
10-12-2018,29-12-2018,19-12-2018,00:00,23:59,3FM Serious Request,"Vredenburg Tivoli, Neude, Jaarbeursplein",Versterkt geluid  bouwsels,Vergunning verstrekt
19-12-2018,19-12-2018,19-12-2018,08:30,12:00,Verkeersles groep 5 en 6,Ovidiuslaan,,Vergunning verstrekt
05-12-2018,09-01-2019,19-12-2018,09:00,20:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
18-12-2018,23-12-2019,19-12-2018,10:00,18:00,Schaatsbaan Willem van Noortplein,Willem van Noortplein,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,19-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
17-12-2018,23-12-2018,19-12-2018,13:00,18:00,Schaatsbaan Händelstraat,Schaatsbaan Händelstraat,Versterkt geluid  bouwsels,Vergunning verstrekt
10-12-2018,29-12-2018,20-12-2018,00:00,23:59,3FM Serious Request,"Vredenburg Tivoli, Neude, Jaarbeursplein",Versterkt geluid  bouwsels,Vergunning verstrekt
05-12-2018,09-01-2019,20-12-2018,09:00,20:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
18-12-2018,23-12-2019,20-12-2018,10:00,18:00,Schaatsbaan Willem van Noortplein,Willem van Noortplein,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,20-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
07-12-2018,30-12-2018,20-12-2018,11:00,20:00,December Event,Seinedreef (Shoppingcentrum Overvecht),Versterkt geluid  bouwsels,Vergunning verstrekt
17-12-2018,23-12-2018,20-12-2018,13:00,18:00,Schaatsbaan Händelstraat,Schaatsbaan Händelstraat,Versterkt geluid  bouwsels,Vergunning verstrekt
10-12-2018,29-12-2018,21-12-2018,00:00,23:59,3FM Serious Request,"Vredenburg Tivoli, Neude, Jaarbeursplein",Versterkt geluid  bouwsels,Vergunning verstrekt
05-12-2018,09-01-2019,21-12-2018,09:00,21:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
18-12-2018,23-12-2019,21-12-2018,10:00,18:00,Schaatsbaan Willem van Noortplein,Willem van Noortplein,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,21-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
07-12-2018,30-12-2018,21-12-2018,11:00,20:00,December Event,Seinedreef (Shoppingcentrum Overvecht),Versterkt geluid  bouwsels,Vergunning verstrekt
17-12-2018,23-12-2018,21-12-2018,13:00,18:00,Schaatsbaan Händelstraat,Schaatsbaan Händelstraat,Versterkt geluid  bouwsels,Vergunning verstrekt
19-12-2018,27-12-2018,21-12-2018,13:00,22:00,Kerstmarkt Moskeeplein,Moskeeplein,bouwsels,Vergunning verstrekt
10-12-2018,29-12-2018,22-12-2018,00:00,23:59,3FM Serious Request,"Vredenburg Tivoli, Neude, Jaarbeursplein",Versterkt geluid  bouwsels,Vergunning verstrekt
05-12-2018,09-01-2019,22-12-2018,09:00,21:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
19-12-2018,27-12-2018,22-12-2018,09:00,22:00,Kerstmarkt Moskeeplein,Moskeeplein,bouwsels,Vergunning verstrekt
18-12-2018,23-12-2019,22-12-2018,10:00,18:00,Schaatsbaan Willem van Noortplein,Willem van Noortplein,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,22-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
07-12-2018,30-12-2018,22-12-2018,11:00,17:00,December Event,Seinedreef (Shoppingcentrum Overvecht),Versterkt geluid  bouwsels,Vergunning verstrekt
22-12-2018,22-12-2018,22-12-2018,11:00,15:00,Jaarvergunning winkelcentrum Parkwijk,Verlengde Houtrakgracht (WKC Parkwijk),versterkt geluid  bouwsels,Vergunning verstrekt
17-12-2018,23-12-2018,22-12-2018,13:00,18:00,Schaatsbaan Händelstraat,Schaatsbaan Händelstraat,Versterkt geluid  bouwsels,Vergunning verstrekt
22-12-2018,23-12-2018,22-12-2018,,,Kerstactiviteiten,Hammarskjoldhof,bouwsels,Vergunning verstrekt
10-12-2018,29-12-2018,23-12-2018,00:00,23:59,3FM Serious Request,"Vredenburg Tivoli, Neude, Jaarbeursplein",Versterkt geluid  bouwsels,Vergunning verstrekt
05-12-2018,09-01-2019,23-12-2018,09:00,18:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
19-12-2018,27-12-2018,23-12-2018,09:00,22:00,Kerstmarkt Moskeeplein,Moskeeplein,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,23-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
07-12-2018,30-12-2018,23-12-2018,11:00,17:00,December Event,Seinedreef (Shoppingcentrum Overvecht),Versterkt geluid  bouwsels,Vergunning verstrekt
22-12-2018,23-12-2018,23-12-2018,,,Kerstactiviteiten,Hammarskjoldhof,bouwsels,Vergunning verstrekt
10-12-2018,29-12-2018,24-12-2018,00:00,23:59,3FM Serious Request,"Vredenburg Tivoli, Neude, Jaarbeursplein",Versterkt geluid  bouwsels,Vergunning verstrekt
05-12-2018,09-01-2019,24-12-2018,09:00,20:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
19-12-2018,27-12-2018,24-12-2018,09:00,22:00,Kerstmarkt Moskeeplein,Moskeeplein,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,24-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
23-12-2018,25-12-2018,24-12-2018,15:30,19:30,"Winterwende, Levende Kerststal",Hoge Woerdplein,bouwsels,Vergunning verstrekt
05-12-2018,09-01-2019,25-12-2018,09:00,20:00,IJsbaan Vleuterweide,Voor de Burchten,bouwsels,Vergunning verstrekt
19-12-2018,27-12-2018,25-12-2018,09:00,22:00,Kerstmarkt Moskeeplein,Moskeeplein,bouwsels,Vergunning verstrekt
30-11-2018,19-01-2019,25-12-2018,10:00,23:00,Winterland Brusselplein,Brusselplein,versterkt geluid  Bouwsels,Gaat niet door
