OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,REF_BRANDWEERSLEUTELKLUIS_PUIC,GELDIG_VANAF,PUBLICATIEDATUM,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
580,1544e129-7e7a-4b6d-9fb2-3f89ef4c8d2a,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,64.624685,"64,624685",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,162538.954,436628.323,51.91808972,5.49678394
581,4b8349fb-61bd-47d9-9733-a1eaf2b2be13,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,58.469982,"58,469982",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,156863.439,434653.909,51.90039124,5.41427713
582,1aded6e1-42ab-4ed8-b3a9-f9a8af4ac77f,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,74.274296,"74,274296",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,172078.45,437079.971,51.92193801,5.63546694
583,7a034f33-5a55-4206-ae34-51e5e6649ea1,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,64.725861,"64,725861",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,162628.531,436675.442,51.91851201,5.49808703
584,d1e1234e-01b2-4004-bfff-e0234271d139,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,62.979368,"62,979368",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,161190.851,435698.418,51.90974813,5.47717185
585,46ca4630-8c17-45be-9904-0797ae7d6482,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,87.201734,"87,201734",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,184312.61,434119.849,51.89482143,5.81305469
586,e6bae40e-d535-469e-a26f-6dbc3c8b2d88,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,54.123127,"54,123127",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,153242.545,432639.218,51.88228317,5.36167704
587,54e9c2f0-7c18-4c0f-a567-cbcf228c24fd,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,58.27654,"58,276540",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,156670.948,434637.669,51.90024589,5.41148022
588,3eaa31d3-dead-4f66-9945-af92d28686a7,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,59.670845,"59,670845",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,158048.651,434840.136,51.90205982,5.43149951
589,36a0d903-a1fc-4b78-a48b-b843479da237,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,75.777402,"75,777402",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,173551.621,436865.512,51.91996316,5.65687019
590,53b2a35e-f8f0-4b77-9e71-7a22f337093a,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,85.850692,"85,850692",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,183080.14,434627.613,51.89944884,5.79519133
591,5a9f6d45-0a4a-4994-8bf6-98221a7a9141,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,71.359357,"71,359357",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,169189.809,437205.035,51.92314338,5.59348092
592,12127bf6-bf91-4608-98fb-35dcf7814b32,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,57.316564,"57,316564",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,155730.952,434441.151,51.89848161,5.39782203
593,dab088ef-c20c-4340-9293-2563175f06e6,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,59.219193,"59,219193",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,157596.177,434798.491,51.90168782,5.42492465
594,2425aeb4-f0e0-4b2a-9e7e-00473ccbaf36,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,61.597721,"61,597721",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,159911.987,435179.93,51.9051006,5.45857903
595,8efcd437-08c3-4c76-b0c4-263d9385d2f7,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,65.13576,"65,135760",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,162994.565,436866.958,51.92022827,5.50341202
596,5a811e77-9319-4ebf-97a2-56ef5840d1b5,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,57.28472,"57,284720",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,155713.395,434399.769,51.89810968,5.39756686
597,8203755f-7d10-4bf3-bd47-c4129818848e,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,61.382566,"61,382566",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,159714.985,435093.205,51.9043228,5.45571517
598,3f239171-85f8-4796-a4e7-29fa57036f9d,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,80.899591,"80,899591",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,178659.296,436492.939,51.91642034,5.73108865
599,e11a8d3d-c403-4555-92a9-89537cc45507,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,83.529376,"83,529376",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,181171.55,435913.115,51.91109617,5.76755907
600,8d228ccd-b178-4c56-8ada-c641e80f2b41,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,81.615099,"81,615099",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,179374.919,436529.945,51.91672201,5.74149258
601,97f1d835-33ec-4721-85be-b893caf359bf,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,65.845069,"65,845069",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,163695.016,436990.19,51.9213254,5.513597
602,24625ed6-0c9a-414a-8acd-359e7d121e0a,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,59.470368,"59,470368",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,157847.078,434830.62,51.90197536,5.42857053
603,ab2f3cb4-f5eb-4e1d-ad8d-b05d25b27aaf,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,1.583285,"1,583285",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,183179.211,434685.01,51.89995972,5.79663544
604,4b3f77b5-874e-4ec9-850f-d86ff146c8a0,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,84.670245,"84,670245",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,182029.38,435164.346,51.90432512,5.77996692
605,ce05c8c0-1f19-4f3e-b54a-275f8dda1cbf,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,84.259384,"84,259384",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,181716.491,435432.227,51.90674798,5.77544125
606,dd638c34-3db8-4c95-b93f-2201be28e3fa,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,82.249331,"82,249331",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,180003.545,436431.48,51.91580907,5.75062231
607,3668e5c8-9025-4aed-89c5-13cedc9a051f,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,66.347569,"66,347569",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,164194.897,437024.076,51.92162193,5.52086443
608,b162e4e8-5fb5-4df6-acd4-1d85e607856a,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,106.407057,"106,407057",ProRail,Randstad Zuid,RZ,BASIS,OPC: 70-HSL,,HSL,70,Infraspeed,91469.469,442603.46,51.96821502,4.46271067
609,1f1d13f0-d6e1-47bb-963d-89f9aca4983d,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,106.406708,"106,406708",ProRail,Randstad Zuid,RZ,BASIS,OPC: 70-HSL,,HSL,70,Infraspeed,91484.563,442596.838,51.96815723,4.46293152
610,b2af3f3e-12cf-46e7-881b-c69850464494,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,106.198293,"106,198293",ProRail,Randstad Zuid,RZ,BAAN,OPC: 70-HSL,,HSL,70,Infraspeed,91408.268,442403.265,51.96640882,4.46185729
611,6d083f5a-e886-44cd-96a9-5c09d3609230,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,105.881941,"105,881941",ProRail,Randstad Zuid,RZ,BASIS,OPC: 70-HSL,,HSL,70,Infraspeed,91300.964,442106.091,51.96372576,4.46035124
612,04687231-5393-4d05-9b12-da48aef36769,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,136.999859,"136,999859",ProRail,Randstad Zuid,RZ,BASIS,OPC: 70-HSL,,HSL,70,Infraspeed,102697.303,469244.235,52.20881639,4.62199578
613,9702fb8e-c327-4270-b520-6247197f14c1,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,131.523053,"131,523053",ProRail,Randstad Zuid,RZ,BAAN,OPC: 70-HSL,,HSL,70,Infraspeed,99134.923,465203.442,52.17215206,4.5705474
614,86f81a5f-848e-4784-806d-7dbaec5d6b2d,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,131.308705,"131,308705",ProRail,Randstad Zuid,RZ,BASIS,OPC: 70-HSL,,HSL,70,Infraspeed,98982.849,465051.602,52.17077204,4.56834961
615,51fb0f97-19aa-43d9-96d0-41981051cb1c,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,106.957994,"106,957994",ProRail,Randstad Zuid,RZ,BASIS,OPC: 70-HSL,,HSL,70,Infraspeed,91708.954,443099.58,51.97270109,4.46610367
616,7b1a7714-6ae4-4c4a-a29e-dcf8bb375bcc,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,092,,92,092__,Baarn - Amersfoort,42.444399,"42,444399",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,152270.674,463797.713,52.16233602,5.34731473
617,f825aaa8-7a25-4015-a3bc-a409d1732316,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.432829,"43,432829",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,ASSET Rail,152980.708,463110.961,52.15616656,5.35769588
618,aa958daf-1b48-4324-b6dc-97a8a8535a60,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,089,,89,089__,Amersfoort - Amersfoort Aansl.,45.755071,"45,755071",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,154918.835,463596.249,52.16053195,5.38601753
619,f6ef2332-26ae-4c23-966d-b3ab7ac79843,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,940,,940,940__,Amersfoort Bokkeduinen,43.725776,"43,725776",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153085.614,462757.727,52.15299207,5.35923082
620,7dbfaae5-b449-46ee-a509-0babb290d5a4,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,092,,92,092__,Baarn - Amersfoort,38.300052,"38,300052",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,149524.579,466925.662,52.19042944,5.30713044
621,f87c18d4-a041-442e-8447-9f4603c37b19,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.474565,"43,474565",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,ASSET Rail,153015.756,463086.973,52.15595108,5.35820817
622,9603a254-f651-4669-b7e5-9eb352ce8874,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,900,,900,900__,Amersfoort Hoofdwerkplaats,200.300835,"200,300835",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,ASSET Rail,152860.743,463204.149,52.15700368,5.35594226
623,9124318a-4514-455a-9f37-c2d1996b7c2c,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,089,,89,089__,Amersfoort - Amersfoort Aansl.,45.781353,"45,781353",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,154911.915,463635.058,52.16088076,5.38591639
624,55bbb5eb-6def-4eae-95a0-31c26cb66fb2,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,089,,89,089__,Amersfoort - Amersfoort Aansl.,45.925635,"45,925635",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,155001.466,463749.377,52.16190826,5.38722514
625,b31c2054-8f94-4159-aab1-7fa7607a8278,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,092,,92,092__,Baarn - Amersfoort,38.992599,"38,992599",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,ASSET Rail,149975.986,466395.472,52.18566843,5.31373971
626,fb699875-defd-4764-b441-fbab3f150186,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,092,,92,092__,Baarn - Amersfoort,41.910058,"41,910058",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,ASSET Rail,151896.096,464182.982,52.16579683,5.3418368
627,31c633b4-f4d4-442e-9bea-64bace58f32f,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,092,,92,092__,Baarn - Amersfoort,38.292967,"38,292967",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,149527.322,466937.35,52.19053451,5.30717037
628,30fe9ae9-7d91-464c-956c-4a989e392db1,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,45.158165,"45,158165",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,ASSET Rail,154565.921,463116.583,52.15622057,5.38086049
629,ef136df5-b375-4214-ae9f-9eb5d23d46e4,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.537182,"43,537182",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153047.714,463067.45,52.15577572,5.35867528
630,95e4f1d1-4759-4f3f-b466-82e37574e4c2,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,092,,92,092__,Baarn - Amersfoort,41.897877,"41,897877",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,151890.382,464194.121,52.16589691,5.34175318
631,493d3f5a-3cf3-4950-8541-888bdb82e86f,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,44.113682,"44,113682",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,ASSET Rail,153589.126,462769.683,52.15310104,5.36658804
632,c6b997e7-f5b9-476f-a19b-4100a2b0e760,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,505,b,505,505_b,Amersfoort Aansl.,46.747976,"46,747976",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,ASSET Rail,155528.633,464380.683,52.16758214,5.39493062
633,031ee300-312b-4dc5-8c47-ca093ed4f177,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,505,b,505,505_b,Amersfoort Aansl.,46.648379,"46,648379",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,155447.169,464316.819,52.16700821,5.3937398
634,3604d585-de18-4a71-8f3c-1be51aa5be5a,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.264383,"43,264383",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,152837.792,463201.866,52.15698307,5.35560688
635,c408609a-1dbf-4139-85df-9ee8ed8ed216,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,092,,92,092__,Baarn - Amersfoort,39.915393,"39,915393",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,150571.826,465685.905,52.17929599,5.32246166
636,011cc1d0-13ab-479b-838f-22c34e47a953,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,940,,940,940__,Amersfoort Bokkeduinen,42.732676,"42,732676",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,152374.862,463493.158,52.1595992,5.34883976
637,6e975682-28c0-450b-84d8-a98790e6d88a,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,092,,92,092__,Baarn - Amersfoort,39.756724,"39,756724",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,150473.633,465811.577,52.18042473,5.32102436
638,18f0e75e-6224-4826-88ed-c8ac5c03e39f,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,505,b,505,505_b,Amersfoort Aansl.,46.646554,"46,646554",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,ASSET Rail,155436.422,464322.775,52.16706175,5.39358273
639,1198ce20-cbbb-4592-a0f2-9eea82b1ba7a,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,900,,900,900__,Amersfoort Hoofdwerkplaats,201.378259,"201,378259",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153908.217,462961.364,52.15482458,5.37124997
640,0bee5c80-3309-4385-9c7c-3b3f256cf419,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,089,,89,089__,Amersfoort - Amersfoort Aansl.,45.553351,"45,553351",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,154796.368,463435.576,52.1590878,5.38422783
641,4b06f7f0-4b4c-42ca-b467-c0021a4fa260,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,089,,89,089__,Amersfoort - Amersfoort Aansl.,45.53666,"45,536660",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,154789.029,463420.288,52.15895039,5.38412059
642,b8e16492-e317-4c4b-bf6b-99bc21997e04,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,44.093547,"44,093547",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,ASSET Rail,153567.349,462776.447,52.15316178,5.36626981
643,b4b62f8a-75ab-4ad1-8493-b029dd27909e,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,092,,92,092__,Baarn - Amersfoort,40.854479,"40,854479",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,ASSET Rail,151189.252,464973.194,52.1728948,5.33149669
644,689044ae-a9eb-484b-a37e-5dc0f7e157ec,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,45.067376,"45,067376",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,ASSET Rail,154503.706,463048.522,52.15560879,5.37995143
