FID,DATUM,KNOOPNR,DEKSELTYPE,MATERIAAL,JAAR,VORM,BREEDTE,PEIL_MV,MKWALITEIT,PEIL_BODEM,PEIL_WATER,TYPE,DD_BIJGEWERKT,GEOMETRIE
BOR_RIO_INSPECTIEPUTTEN.1373,2020-03-05,11251,toegankelijk-onb,beton,1967,vierkant,800,8.26,gevlogen,5.24,5.24,standaard,2023-02-01,POINT (183260.593 424636.847)
BOR_RIO_INSPECTIEPUTTEN.1374,2020-03-05,11252,toegankelijk-onb,beton,1967,vierkant,800,8.18,gevlogen,5.55,5.55,standaard,2023-02-01,POINT (183271.048 424609.37)
BOR_RIO_INSPECTIEPUTTEN.1375,2020-03-05,11253,toegankelijk-onb,beton,1967,vierkant,800,8.17,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (183255.513 424603.607)
BOR_RIO_INSPECTIEPUTTEN.1376,2020-03-05,11254,toegankelijk-onb,beton,1967,vierkant,800,8.17,gevlogen,5.67,5.67,standaard,2023-02-01,POINT (183307.58 424622.803)
BOR_RIO_INSPECTIEPUTTEN.1377,2020-03-05,11255,toegankelijk-onb,beton,1967,vierkant,800,8.18,gevlogen,6.39,6.39,standaard,2023-02-01,POINT (183294.108 424658.264)
BOR_RIO_INSPECTIEPUTTEN.1378,2020-03-05,11256,toegankelijk-onb,beton,1967,vierkant,800,8.29,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (183280.868 424693.187)
BOR_RIO_INSPECTIEPUTTEN.1379,2020-03-05,11257,toegankelijk-onb,beton,1967,vierkant,800,8.17,gevlogen,5.7,5.7,standaard,2023-02-01,POINT (183312.278 424624.782)
BOR_RIO_INSPECTIEPUTTEN.1380,2020-03-05,11258,toegankelijk-onb,beton,1967,vierkant,800,8.21,gevlogen,5.83,5.83,standaard,2023-02-01,POINT (183328.593 424581.623)
BOR_RIO_INSPECTIEPUTTEN.1381,2019-04-09,11259,toegankelijk-onb,beton,1967,vierkant,800,8.42,gevlogen,6.34,6.34,standaard,2023-02-01,POINT (183279.531 424562.563)
BOR_RIO_INSPECTIEPUTTEN.1382,2020-03-05,1126,niet bekend,beton/metselwerk,1956,vierkant,800,10.74,gevlogen,9.38,9.38,standaard,2023-02-01,POINT (185600.099 429559.417)
BOR_RIO_INSPECTIEPUTTEN.1383,2019-04-09,11260,toegankelijk-onb,beton,1967,vierkant,800,8.41,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (183294.766 424524.031)
BOR_RIO_INSPECTIEPUTTEN.1384,2020-03-05,11261,toegankelijk-onb,beton,1967,vierkant,800,8.23,gevlogen,5.93,5.93,standaard,2023-02-01,POINT (183359.742 424593.795)
BOR_RIO_INSPECTIEPUTTEN.1385,2019-04-09,11262,toegankelijk-onb,beton,1967,vierkant,800,8.31,gevlogen,6.04,6.04,standaard,2023-02-01,POINT (183347.734 424625.938)
BOR_RIO_INSPECTIEPUTTEN.1386,2020-03-05,11263,toegankelijk-onb,beton,1967,vierkant,800,8.25,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (183334.793 424660.664)
BOR_RIO_INSPECTIEPUTTEN.1387,2020-03-05,11264,niet bekend,beton,1967,vierkant,800,8.22,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (183321.632 424580.923)
BOR_RIO_INSPECTIEPUTTEN.1388,2019-04-09,11265,niet bekend,beton,1967,vierkant,800,8.18,gevlogen,6,6,standaard,2023-02-01,POINT (183375.141 424601.906)
BOR_RIO_INSPECTIEPUTTEN.1389,2019-04-09,11266,niet bekend,beton,1967,vierkant,800,8.3,gevlogen,5.7,5.7,standaard,2023-02-01,POINT (183387.016 424570.219)
BOR_RIO_INSPECTIEPUTTEN.1390,2020-03-05,11267,niet bekend,beton,1967,vierkant,800,8.19,gevlogen,6.45,6.45,standaard,2023-02-01,POINT (183188.22 424567.854)
BOR_RIO_INSPECTIEPUTTEN.1391,2020-03-05,11268,niet bekend,beton,1967,vierkant,800,8.32,gevlogen,6.49,6.49,standaard,2023-02-01,POINT (183225.645 424581.949)
BOR_RIO_INSPECTIEPUTTEN.1392,2020-03-05,11269,niet bekend,beton,1967,vierkant,800,8.27,gevlogen,6.55,6.55,standaard,2023-02-01,POINT (183246.098 424527.535)
BOR_RIO_INSPECTIEPUTTEN.1393,2020-03-05,1127,niet bekend,beton/metselwerk,1956,vierkant,800,10.93,gevlogen,9.26,9.26,standaard,2023-02-01,POINT (185639.269 429562.154)
BOR_RIO_INSPECTIEPUTTEN.1394,2020-03-05,11270,toegankelijk-onb,beton,1967,vierkant,800,8.28,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (183245.688 424524.735)
BOR_RIO_INSPECTIEPUTTEN.1395,2020-03-05,11271,toegankelijk-onb,beton,1967,vierkant,800,8.32,gevlogen,6.07,6.07,standaard,2023-02-01,POINT (183224.009 424580.82)
BOR_RIO_INSPECTIEPUTTEN.1396,2020-03-05,11272,toegankelijk-onb,beton,1967,vierkant,800,8.17,gevlogen,5.62,5.62,standaard,2023-02-01,POINT (183186.884 424565.856)
BOR_RIO_INSPECTIEPUTTEN.1397,2020-03-05,11273,toegankelijk-onb,beton,1967,vierkant,800,8.23,gevlogen,5.96,5.96,standaard,2023-02-01,POINT (183200.406 424531.138)
BOR_RIO_INSPECTIEPUTTEN.1398,2020-03-05,11274,toegankelijk-onb,beton,1967,vierkant,800,8.16,gevlogen,6.08,6.08,standaard,2023-02-01,POINT (183162.177 424516.714)
BOR_RIO_INSPECTIEPUTTEN.1399,2020-03-05,11275,toegankelijk-onb,beton,1967,vierkant,800,8.23,gevlogen,6.25,6.25,standaard,2023-02-01,POINT (183114.041 424498.631)
BOR_RIO_INSPECTIEPUTTEN.1400,2020-03-05,11276,toegankelijk-onb,beton,1967,vierkant,800,8.16,gevlogen,6.37,6.37,standaard,2023-02-01,POINT (183100.365 424535.343)
BOR_RIO_INSPECTIEPUTTEN.1401,2020-03-05,11277,niet bekend,beton,1967,vierkant,800,8.2,gevlogen,6.37,6.37,standaard,2023-02-01,POINT (183099.478 424533.226)
BOR_RIO_INSPECTIEPUTTEN.1402,2020-03-05,11278,niet bekend,beton,1967,vierkant,800,8.25,gevlogen,6.25,6.25,standaard,2023-02-01,POINT (183113.45 424496.723)
BOR_RIO_INSPECTIEPUTTEN.1403,2020-03-05,11279,niet bekend,beton,1967,vierkant,800,8.2,gevlogen,6.07,6.07,standaard,2023-02-01,POINT (183164.085 424515.736)
BOR_RIO_INSPECTIEPUTTEN.1404,2020-03-05,1128,niet bekend,beton/metselwerk,1956,vierkant,800,11.09,gevlogen,9.17,9.17,standaard,2023-02-01,POINT (185678.656 429565.063)
BOR_RIO_INSPECTIEPUTTEN.1405,2020-03-05,11280,toegankelijk-ber,beton,2011,vierkant,800,9.56,revisie,8.3,8.3,standaard,2023-02-01,POINT (184690.665 427460.225)
BOR_RIO_INSPECTIEPUTTEN.1406,2020-03-05,11281,niet bekend,beton,1967,vierkant,800,8.24,gevlogen,6.4,6.4,standaard,2023-02-01,POINT (183202.315 424530.22)
BOR_RIO_INSPECTIEPUTTEN.1407,2020-03-05,11282,toegankelijk-onb,beton,1969,vierkant,800,8.14,gevlogen,6.43,6.43,standaard,2023-02-01,POINT (183122.544 424413.037)
BOR_RIO_INSPECTIEPUTTEN.1408,2020-03-05,11283,toegankelijk-onb,beton,1969,vierkant,800,8.18,gevlogen,6.46,6.46,standaard,2023-02-01,POINT (183137.388 424373.32)
BOR_RIO_INSPECTIEPUTTEN.1409,2020-03-05,11284,toegankelijk-onb,beton,1969,vierkant,800,8.2,gevlogen,6.49,6.49,standaard,2023-02-01,POINT (183188.639 424350.792)
BOR_RIO_INSPECTIEPUTTEN.1410,2020-03-05,11285,toegankelijk-ber,beton,1969,vierkant,800,8.25,gevlogen,6.39,6.39,standaard,2023-02-01,POINT (183185.83 424343.071)
BOR_RIO_INSPECTIEPUTTEN.1411,2020-03-05,11286,toegankelijk-ber,beton,1969,vierkant,800,8.22,gevlogen,6.73,6.73,standaard,2023-02-01,POINT (183133.83 424379.088)
BOR_RIO_INSPECTIEPUTTEN.1412,2020-03-05,11287,toegankelijk-ber,beton,1969,vierkant,800,8.19,gevlogen,6.58,6.58,standaard,2023-02-01,POINT (183120.545 424414.699)
BOR_RIO_INSPECTIEPUTTEN.1413,2020-03-05,11288,toegankelijk-ber,beton,1969,vierkant,800,8.21,gevlogen,6.67,6.67,standaard,2023-02-01,POINT (183116.824 424425.053)
BOR_RIO_INSPECTIEPUTTEN.1414,2020-03-05,11289,toegankelijk-ber,beton,1969,vierkant,800,8.43,gevlogen,6.53,6.53,standaard,2023-02-01,POINT (183138.512 424421.644)
BOR_RIO_INSPECTIEPUTTEN.1415,2020-03-05,1129,niet bekend,beton/metselwerk,1956,vierkant,800,11.17,gevlogen,9.09,9.09,standaard,2023-02-01,POINT (185716.937 429568.173)
BOR_RIO_INSPECTIEPUTTEN.1416,2019-04-09,11290,toegankelijk-ber,beton,1969,vierkant,800,8.49,gevlogen,6.42,6.42,standaard,2023-02-01,POINT (183180.766 424436.75)
BOR_RIO_INSPECTIEPUTTEN.1417,2020-03-05,11291,toegankelijk-onb,beton,1967,vierkant,800,8.28,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (183193.595 424403.008)
BOR_RIO_INSPECTIEPUTTEN.1418,2020-03-05,11292,toegankelijk-onb,beton,1967,vierkant,800,8.31,gevlogen,6.26,6.26,standaard,2023-02-01,POINT (183205.949 424370.075)
BOR_RIO_INSPECTIEPUTTEN.1419,2020-03-05,11293,toegankelijk-onb,beton,1965,vierkant,800,8.31,gevlogen,6.16,6.16,standaard,2023-02-01,POINT (183222.53 424325.402)
BOR_RIO_INSPECTIEPUTTEN.1420,2020-03-05,11294,niet bekend,beton,1969,vierkant,800,8.3,gevlogen,6.67,6.67,standaard,2023-02-01,POINT (183235.416 424301.644)
BOR_RIO_INSPECTIEPUTTEN.1421,2020-03-05,11295,toegankelijk-onb,beton,1965,vierkant,800,8.25,gevlogen,6.24,6.24,standaard,2023-02-01,POINT (183220.49 424375.385)
BOR_RIO_INSPECTIEPUTTEN.1422,2020-03-05,11296,toegankelijk-onb,beton,1965,vierkant,800,8.27,gevlogen,6.11,6.11,standaard,2023-02-01,POINT (183233.065 424341.408)
BOR_RIO_INSPECTIEPUTTEN.1423,2020-03-05,11297,toegankelijk-onb,beton,1965,vierkant,800,8.3,gevlogen,6.04,6.04,standaard,2023-02-01,POINT (183246.557 424304.875)
BOR_RIO_INSPECTIEPUTTEN.1424,2020-03-05,11298,niet bekend,beton,1969,vierkant,800,8.44,gevlogen,6.87,6.87,standaard,2023-02-01,POINT (183200.243 424400.375)
BOR_RIO_INSPECTIEPUTTEN.1425,2019-04-09,11299,niet bekend,beton,1969,vierkant,800,8.46,gevlogen,6.55,6.55,standaard,2023-02-01,POINT (183188.766 424430.781)
BOR_RIO_INSPECTIEPUTTEN.1426,2020-03-05,113,niet bekend,beton,1964,rechthoek,1200,10.72,revisie,7.18,7.18,standaard,2023-02-01,POINT (184664.721 427836.95)
BOR_RIO_INSPECTIEPUTTEN.1427,2020-03-05,1130,toegankelijk-ber,pvc,1955,rond,800,20.88,gemeten,19.42,19.42,standaard,2023-02-01,POINT (187047.418 425320.927)
BOR_RIO_INSPECTIEPUTTEN.1428,2020-03-05,11300,niet bekend,beton,1969,vierkant,800,8.25,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (183206.4 424437.318)
BOR_RIO_INSPECTIEPUTTEN.1429,2020-03-05,11301,niet bekend,beton,1969,vierkant,800,8.31,gevlogen,6.47,6.47,standaard,2023-02-01,POINT (183197.433 424460.821)
BOR_RIO_INSPECTIEPUTTEN.1430,2020-03-05,11302,toegankelijk-onb,beton,1969,vierkant,800,8.43,gevlogen,6.45,6.45,standaard,2023-02-01,POINT (183201.039 424425.899)
BOR_RIO_INSPECTIEPUTTEN.1431,2020-03-05,11303,toegankelijk-onb,beton,1965,vierkant,800,8.28,gevlogen,6.16,6.16,standaard,2023-02-01,POINT (183208.35 424408.726)
BOR_RIO_INSPECTIEPUTTEN.1432,2020-03-05,11304,toegankelijk-onb,beton,1965,vierkant,800,8.39,gevlogen,6.12,6.12,standaard,2023-02-01,POINT (183223.2 424413.965)
BOR_RIO_INSPECTIEPUTTEN.1433,2020-03-05,11305,toegankelijk-onb,beton,1965,vierkant,800,8.34,gevlogen,6,6,standaard,2023-02-01,POINT (183258.731 424427.246)
BOR_RIO_INSPECTIEPUTTEN.1434,2020-03-05,11306,toegankelijk-onb,beton,1965,vierkant,800,8.17,gevlogen,5.96,5.96,standaard,2023-02-01,POINT (183265.47 424408.051)
BOR_RIO_INSPECTIEPUTTEN.1435,2020-03-05,11307,niet bekend,beton,1965,vierkant,800,8.17,gevlogen,5.88,5.88,standaard,2023-02-01,POINT (183279.743 424370.654)
BOR_RIO_INSPECTIEPUTTEN.1436,2020-03-05,11308,niet bekend,beton,1965,vierkant,800,8.22,gevlogen,5.8,5.8,standaard,2023-02-01,POINT (183293.6 424332.931)
BOR_RIO_INSPECTIEPUTTEN.1437,2020-03-05,11309,niet bekend,beton,1965,vierkant,800,8.32,gevlogen,6.15,6.15,standaard,2023-02-01,POINT (183295.71 424323.377)
BOR_RIO_INSPECTIEPUTTEN.1438,2020-03-05,1131,toegankelijk-onb,beton/metselwerk,1956,vierkant,800,11.26,gevlogen,8,8,standaard,2023-02-01,POINT (185754.669 429562.625)
BOR_RIO_INSPECTIEPUTTEN.1439,2020-03-05,11310,toegankelijk-ber,beton,2011,vierkant,800,9.57,revisie,8.3,8.3,standaard,2023-02-01,POINT (184688.131 427424.702)
BOR_RIO_INSPECTIEPUTTEN.1440,2020-03-05,11311,niet bekend,beton,1965,vierkant,800,8.46,gevlogen,5.72,5.72,standaard,2023-02-01,POINT (183289.303 424438.607)
BOR_RIO_INSPECTIEPUTTEN.1441,2020-03-05,11312,niet bekend,beton,1965,vierkant,800,8.32,gevlogen,5.87,5.87,standaard,2023-02-01,POINT (183260.259 424427.443)
BOR_RIO_INSPECTIEPUTTEN.1442,2020-03-05,11313,niet bekend,beton,1965,vierkant,800,8.09,gevlogen,5.9,5.9,standaard,2023-02-01,POINT (183265.008 424413.886)
BOR_RIO_INSPECTIEPUTTEN.1443,2020-03-05,11314,niet bekend,beton,1965,vierkant,800,8.14,gevlogen,6.3,6.3,standaard,2023-02-01,POINT (183279.582 424375.33)
BOR_RIO_INSPECTIEPUTTEN.1444,2020-03-05,11315,niet bekend,beton,1965,vierkant,800,8.22,gevlogen,6.34,6.34,standaard,2023-02-01,POINT (183294.547 424335.106)
BOR_RIO_INSPECTIEPUTTEN.1445,2020-03-05,11316,niet bekend,beton,1965,vierkant,800,8.16,gevlogen,6.65,6.65,standaard,2023-02-01,POINT (183330.932 424348.812)
BOR_RIO_INSPECTIEPUTTEN.1446,2020-03-05,11317,niet bekend,beton,1965,vierkant,800,8.23,gevlogen,6.36,6.36,standaard,2023-02-01,POINT (183345.743 424310.703)
BOR_RIO_INSPECTIEPUTTEN.1447,2020-03-05,11318,toegankelijk-onb,beton,1965,vierkant,800,8.18,gevlogen,6.24,6.24,standaard,2023-02-01,POINT (183346.632 424312.462)
BOR_RIO_INSPECTIEPUTTEN.1448,2020-03-05,11319,toegankelijk-onb,beton,1965,vierkant,800,8.18,gevlogen,5.68,5.68,standaard,2023-02-01,POINT (183332.662 424347.715)
BOR_RIO_INSPECTIEPUTTEN.1449,2020-03-05,1132,toegankelijk-onb,beton/metselwerk,1956,vierkant,800,10.77,gevlogen,7.85,7.85,standaard,2023-02-01,POINT (185755.937 429505.47)
BOR_RIO_INSPECTIEPUTTEN.1450,2020-03-05,11320,niet bekend,beton,1965,vierkant,800,8.27,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (183328.698 424358.284)
BOR_RIO_INSPECTIEPUTTEN.1451,2020-03-05,11321,toegankelijk-onb,beton,1965,vierkant,800,8.17,gevlogen,6.1,6.1,standaard,2023-02-01,POINT (183387.343 424379.573)
BOR_RIO_INSPECTIEPUTTEN.1452,2020-03-05,11322,toegankelijk-onb,beton,1965,vierkant,800,8.13,gevlogen,5.51,5.51,standaard,2023-02-01,POINT (183391.093 424369.16)
BOR_RIO_INSPECTIEPUTTEN.1453,2020-03-05,11323,toegankelijk-onb,beton,1965,vierkant,800,8.13,gevlogen,5.43,5.43,standaard,2023-02-01,POINT (183404.289 424333.638)
BOR_RIO_INSPECTIEPUTTEN.1454,2020-03-05,11324,toegankelijk-onb,beton,1965,vierkant,800,8.14,gevlogen,6.33,6.33,standaard,2023-02-01,POINT (183402.294 424333.633)
BOR_RIO_INSPECTIEPUTTEN.1455,2020-03-05,11325,toegankelijk-onb,beton,1965,vierkant,800,8.15,gevlogen,6.01,6.01,standaard,2023-02-01,POINT (183389.095 424370.078)
BOR_RIO_INSPECTIEPUTTEN.1456,2020-03-05,11326,toegankelijk-ber,beton,2011,vierkant,800,9.57,revisie,8.3,8.3,standaard,2023-02-01,POINT (184697.13 427409.412)
BOR_RIO_INSPECTIEPUTTEN.1457,2020-03-05,11327,toegankelijk-onb,beton,1965,vierkant,800,8.17,gevlogen,5.71,5.71,standaard,2023-02-01,POINT (183374.1 424410.212)
BOR_RIO_INSPECTIEPUTTEN.1458,2020-03-05,11328,toegankelijk-onb,beton,1965,vierkant,800,8.14,gevlogen,5.7,5.7,standaard,2023-02-01,POINT (183359.793 424449.066)
BOR_RIO_INSPECTIEPUTTEN.1459,2020-03-05,11329,toegankelijk-onb,beton,1965,vierkant,800,8.26,gevlogen,5.7,5.7,standaard,2023-02-01,POINT (183355.93 424459.569)
BOR_RIO_INSPECTIEPUTTEN.1460,2020-03-05,1133,toegankelijk-onb,beton/metselwerk,1956,vierkant,800,10.65,gevlogen,7.8,7.8,standaard,2023-02-01,POINT (185756.012 429491.27)
BOR_RIO_INSPECTIEPUTTEN.1461,2020-03-05,11330,toegankelijk-ber,beton,2011,vierkant,800,9.6,revisie,8.3,8.3,standaard,2023-02-01,POINT (184693.891 427406.855)
BOR_RIO_INSPECTIEPUTTEN.1462,2020-03-05,11331,toegankelijk-onb,beton,1965,vierkant,800,8.15,gevlogen,6.25,6.25,standaard,2023-02-01,POINT (183375.228 424411.614)
BOR_RIO_INSPECTIEPUTTEN.1463,2020-03-05,11332,toegankelijk-onb,beton,1965,vierkant,800,8.19,gevlogen,6.08,6.08,standaard,2023-02-01,POINT (183363.052 424444.251)
BOR_RIO_INSPECTIEPUTTEN.1464,2020-03-05,11333,toegankelijk-onb,beton,1965,vierkant,800,8.28,gevlogen,5.99,5.99,standaard,2023-02-01,POINT (183403.872 424459.742)
BOR_RIO_INSPECTIEPUTTEN.1465,2020-03-05,11334,toegankelijk-onb,beton,1965,vierkant,800,8.24,gevlogen,6.23,6.23,standaard,2023-02-01,POINT (183390.013 424496.942)
BOR_RIO_INSPECTIEPUTTEN.1466,2020-03-05,11335,toegankelijk-onb,beton,1965,vierkant,800,8.27,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (183376.756 424533.208)
BOR_RIO_INSPECTIEPUTTEN.1467,2020-03-05,11336,toegankelijk-ber,beton,2011,vierkant,800,9.6,revisie,8.3,8.3,standaard,2023-02-01,POINT (184679.348 427425.552)
BOR_RIO_INSPECTIEPUTTEN.1468,2019-04-09,11337,niet bekend,beton,1965,vierkant,800,8.48,gevlogen,5.75,5.75,standaard,2023-02-01,POINT (183374.016 424545.281)
BOR_RIO_INSPECTIEPUTTEN.1469,2019-04-09,11338,niet bekend,beton,1965,vierkant,800,8.43,gevlogen,6.21,6.21,standaard,2023-02-01,POINT (183387.25 424550.094)
BOR_RIO_INSPECTIEPUTTEN.1470,2020-03-05,11339,niet bekend,beton,1965,vierkant,800,8.24,gevlogen,6.22,6.22,standaard,2023-02-01,POINT (183395.703 424553.27)
BOR_RIO_INSPECTIEPUTTEN.1471,2020-03-05,1134,toegankelijk-onb,beton/metselwerk,1956,vierkant,800,10.53,gevlogen,7.69,7.69,standaard,2023-02-01,POINT (185756.792 429449.462)
BOR_RIO_INSPECTIEPUTTEN.1472,2020-03-05,11340,toegankelijk-onb,beton,1965,vierkant,800,8.25,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (183396.272 424551.961)
BOR_RIO_INSPECTIEPUTTEN.1473,2020-03-05,11341,toegankelijk-onb,beton,1965,vierkant,800,8.26,gevlogen,6.25,6.25,standaard,2023-02-01,POINT (183409.174 424517.488)
BOR_RIO_INSPECTIEPUTTEN.1474,2020-03-05,11342,toegankelijk-onb,beton,1965,vierkant,800,8.19,gevlogen,6.1,6.1,standaard,2023-02-01,POINT (183421.881 424484.1)
BOR_RIO_INSPECTIEPUTTEN.1475,2019-04-09,11343,niet bekend,beton,1965,vierkant,800,8.36,gevlogen,6.26,6.26,standaard,2023-02-01,POINT (183399.313 424475.531)
BOR_RIO_INSPECTIEPUTTEN.1476,2020-03-05,11344,toegankelijk-onb,beton,1965,vierkant,800,8.11,gevlogen,6.27,6.27,standaard,2023-02-01,POINT (183403.245 424465.505)
BOR_RIO_INSPECTIEPUTTEN.1477,2020-03-05,11345,toegankelijk-ber,beton,1965,vierkant,800,8.1,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (183431.73 424476.086)
BOR_RIO_INSPECTIEPUTTEN.1478,2020-03-05,11346,toegankelijk-onb,beton,1967,vierkant,800,8.24,gevlogen,4.2,4.2,standaard,2023-02-01,POINT (183447.741 424798.377)
BOR_RIO_INSPECTIEPUTTEN.1479,2020-03-05,11347,toegankelijk-onb,beton,1967,vierkant,800,8.44,gevlogen,4.3,4.3,standaard,2023-02-01,POINT (183479.879 424810.694)
BOR_RIO_INSPECTIEPUTTEN.1480,2020-03-05,11348,niet bekend,beton,1971,vierkant,800,8.24,gevlogen,5.75,5.75,standaard,2023-02-01,POINT (183462.335 424859.828)
BOR_RIO_INSPECTIEPUTTEN.1481,2020-03-05,11349,niet bekend,beton,1971,vierkant,800,8.24,gevlogen,6.3,6.3,standaard,2023-02-01,POINT (183464.242 424859.856)
BOR_RIO_INSPECTIEPUTTEN.1482,2020-03-05,1135,toegankelijk-onb,beton/metselwerk,1956,vierkant,800,10.38,gevlogen,7.54,7.54,standaard,2023-02-01,POINT (185757.328 429393.787)
BOR_RIO_INSPECTIEPUTTEN.1483,2020-03-05,11350,niet bekend,beton,1971,vierkant,800,8.22,gevlogen,6.09,6.09,standaard,2023-02-01,POINT (183476.819 424824.557)
BOR_RIO_INSPECTIEPUTTEN.1484,2019-04-09,11351,niet bekend,beton,1967,vierkant,800,8.7,gevlogen,6.04,6.04,blind,2023-02-01,POINT (183484.547 424801.281)
BOR_RIO_INSPECTIEPUTTEN.1485,2020-03-05,11352,niet bekend,beton,1971,vierkant,800,8.55,gevlogen,6.06,6.06,standaard,2023-02-01,POINT (183489.857 424788.529)
BOR_RIO_INSPECTIEPUTTEN.1486,2020-03-05,11353,niet bekend,beton,1971,vierkant,800,8.34,gevlogen,6.16,6.16,standaard,2023-02-01,POINT (183536.394 424798.083)
BOR_RIO_INSPECTIEPUTTEN.1487,2020-03-05,11354,niet bekend,beton,1971,vierkant,800,8.32,gevlogen,6.26,6.26,standaard,2023-02-01,POINT (183588.404 424808.483)
BOR_RIO_INSPECTIEPUTTEN.1488,2020-03-05,11355,niet bekend,beton,1971,vierkant,800,8.31,gevlogen,6.33,6.33,standaard,2023-02-01,POINT (183608.103 424834.923)
BOR_RIO_INSPECTIEPUTTEN.1489,2020-03-05,11356,niet bekend,beton,1971,vierkant,800,8.39,gevlogen,6.41,6.41,standaard,2023-02-01,POINT (183576.158 424859.197)
BOR_RIO_INSPECTIEPUTTEN.1490,2020-03-05,11357,niet bekend,beton,1971,vierkant,800,8.49,gevlogen,6.45,6.45,standaard,2023-02-01,POINT (183559.818 424862.723)
BOR_RIO_INSPECTIEPUTTEN.1491,2020-03-05,11358,niet bekend,beton,1971,vierkant,800,8.36,gevlogen,6.49,6.49,standaard,2023-02-01,POINT (183540.174 424875.348)
BOR_RIO_INSPECTIEPUTTEN.1492,2020-03-05,11359,niet bekend,beton,1971,vierkant,800,8.29,gevlogen,6.53,6.53,standaard,2023-02-01,POINT (183521.798 424882.596)
BOR_RIO_INSPECTIEPUTTEN.1493,2020-03-05,11360,niet bekend,beton,1971,vierkant,800,8.3,gevlogen,5.95,5.95,standaard,2023-02-01,POINT (183521.144 424884.386)
BOR_RIO_INSPECTIEPUTTEN.1494,2020-03-05,11361,niet bekend,beton,1971,vierkant,800,8.39,gevlogen,5.9,5.9,standaard,2023-02-01,POINT (183540.943 424876.396)
BOR_RIO_INSPECTIEPUTTEN.1495,2020-03-05,11362,niet bekend,beton,1971,vierkant,800,8.47,gevlogen,5.85,5.85,standaard,2023-02-01,POINT (183559.24 424864.387)
BOR_RIO_INSPECTIEPUTTEN.1496,2020-03-05,11363,niet bekend,beton,1971,vierkant,800,8.41,gevlogen,5.8,5.8,standaard,2023-02-01,POINT (183577.449 424859.934)
BOR_RIO_INSPECTIEPUTTEN.1497,2020-03-05,11364,niet bekend,beton,1971,vierkant,800,8.28,gevlogen,5.68,5.68,standaard,2023-02-01,POINT (183610.266 424835.2)
BOR_RIO_INSPECTIEPUTTEN.1498,2020-03-05,11365,niet bekend,beton,1971,vierkant,800,8.29,gevlogen,5.57,5.57,standaard,2023-02-01,POINT (183590.211 424807.327)
BOR_RIO_INSPECTIEPUTTEN.1499,2020-03-05,11366,niet bekend,beton,1971,vierkant,800,8.38,gevlogen,5.42,5.42,standaard,2023-02-01,POINT (183538.365 424796.919)
BOR_RIO_INSPECTIEPUTTEN.1500,2020-03-05,11367,niet bekend,beton,1971,vierkant,800,8.5,gevlogen,5.27,5.27,standaard,2023-02-01,POINT (183488.945 424786.729)
BOR_RIO_INSPECTIEPUTTEN.1501,2020-03-05,11368,niet bekend,beton,1971,vierkant,800,8.7,gevlogen,6.42,6.42,standaard,2023-02-01,POINT (183629.034 424862.766)
BOR_RIO_INSPECTIEPUTTEN.1502,2019-04-09,11369,niet bekend,beton,1971,vierkant,800,8.54,gevlogen,6.51,6.51,standaard,2023-02-01,POINT (183608.797 424898.219)
BOR_RIO_INSPECTIEPUTTEN.1503,2019-04-09,11370,niet bekend,beton,1971,vierkant,800,8.54,gevlogen,6.43,6.43,standaard,2023-02-01,POINT (183610.813 424897.625)
BOR_RIO_INSPECTIEPUTTEN.1504,2020-03-05,11371,niet bekend,beton,1971,vierkant,800,8.67,gevlogen,6.29,6.29,standaard,2023-02-01,POINT (183630.825 424862.848)
BOR_RIO_INSPECTIEPUTTEN.1505,2020-03-05,11372,toegankelijk-onb,beton,1967,vierkant,800,8.47,gevlogen,4.12,4.12,standaard,2023-02-01,POINT (183464.999 424752.341)
BOR_RIO_INSPECTIEPUTTEN.1506,2020-03-05,11373,toegankelijk-onb,beton,1967,vierkant,800,8.53,gevlogen,4.02,4.02,standaard,2023-02-01,POINT (183483.618 424702.694)
BOR_RIO_INSPECTIEPUTTEN.1507,2019-04-09,11374,toegankelijk-onb,beton,1969,vierkant,800,8.66,gevlogen,5.82,5.82,standaard,2023-02-01,POINT (183489.703 424685.063)
BOR_RIO_INSPECTIEPUTTEN.1508,2020-03-05,11375,toegankelijk-ber,beton,2011,vierkant,800,9.63,revisie,8.3,8.3,standaard,2023-02-01,POINT (184657.735 427434.269)
BOR_RIO_INSPECTIEPUTTEN.1509,2019-04-09,11376,toegankelijk-onb,beton,1969,vierkant,800,8.59,gevlogen,6.01,6.01,standaard,2023-02-01,POINT (183444.578 424668.719)
BOR_RIO_INSPECTIEPUTTEN.1510,2020-03-05,11377,toegankelijk-onb,beton,1969,vierkant,800,7.77,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (183401.351 424653.037)
