AFVALFRACTIE_CODE;AFVALFRACTIE_OMSC;BEHEERDER_OMSC;BEHEERGEBIEDEN_OMSC;BUURT_CODE;BUURT_OMSC;WIJK_CODE;WIJK_OMSC;STADSDEEL_CODE;STADSDEEL_OMSC;EIGENAAR_OMSC;GEBIED_OMSC;ID;KLEUR_OMSC;LEVERANCIER_OMSC;LOCATIE;OPMERKINGEN;TYPE_CONTAINER_CODE;TYPE_CONTAINER_OMSC;VRIJE_PLAKPLAATS;AFVALBAKSTANDPLAATS_CODE;AFVALBAKSTANDPLAATS_OMSC;AFVALBAKTOEPASSING_CODE;AFVALBAKTOEPASSING_OMSC;X;Y;WGS84LONG;WGS84LAT
PLA;Plastic, blik en drankpak;;Laan van Wateringse Veld;102;Hoge Veld;40;Wateringse Veld;2;Escamp;;;2340627;;;Laan van Wateringseveld;;BO;Bovengrondse container;Nee;;;;;79373.5321350959;449902.358622356;4.285109002671955;52.0322938895125
GLB;Glas bont;;Langestede;96;Zijden, Steden en Zichten;33;Bouwlust;2;Escamp;;;2340962;;;Langestede;;BO;Bovengrondse container;Nee;;;;;77815.2503935605;450896.325197541;4.2621801458804365;52.041011630176264
TEX;Textiel;;Middenweg;105;Zonne Veld;40;Wateringse Veld;2;Escamp;;;2341864;;;Middenweg;Leger des Heils;BO;Bovengrondse container;Nee;;;;;80139.9962105696;448519.465311006;4.296579211060664;52.0199700728031
PLA;Plastic, blik en drankpak;;Bezuidenhoutseweg;61;Landen;25;Mariahoeve en Marlot;7;Haagse Hout;;;2350879;;;Bezuidenhoutseweg;;BO;Bovengrondse container;Nee;;;;;84696.1760292225;457412.986546398;4.361116075539619;52.100491693672815
TEX;Textiel;;De Eerensplein;66;Bezuidenhout-oost;26;Bezuidenhout;7;Haagse Hout;;;2350891;;;De Eerensplein;Leger des Heils;BO;Bovengrondse container;Nee;;;;;83516.2617576746;456166.205136261;4.344159344381879;52.08913594425507
RES;Rest;;Uitenhagestraat;15;Schildersbuurt-west;29;Schildersbuurt;5;Centrum;;;2359835;;;Uitenhagestraat ;;BO;Bovengrondse container;Nee;;;;;79857.51227342;454305.213612204;4.291192372426319;52.07192717471463
PLA;Plastic, blik en drankpak;;Uitenhagestraat;15;Schildersbuurt-west;29;Schildersbuurt;5;Centrum;;;2359836;;;Uitenhagestraat;;BO;Bovengrondse container;Nee;;;;;79856.2167203339;454307.804718376;4.2911729085850405;52.07195028449893
TEX;Textiel;;Uitenhagestraat;15;Schildersbuurt-west;29;Schildersbuurt;5;Centrum;;;2359837;;;Uitenhagestraat;Leger des Heils;BO;Bovengrondse container;Nee;;;;;79853.2657383042;454305.933363918;4.291130285822541;52.07193306668233
GLB;Glas bont;;Stieltjesstraat;22;Laakhaven-west;38;Laakkwartier en Spoorwijk;6;Laak;;;2359884;;;Stieltjesstraat ;;BO;Bovengrondse container;Nee;;;;;81529.4491130053;452971.766903041;4.31586168698518;52.0601680900633
PPR;Papier;;Stieltjesstraat;22;Laakhaven-west;38;Laakkwartier en Spoorwijk;6;Laak;;;2359885;;;Stieltjesstraat;;BO;Bovengrondse container;Nee;;;;;81534.2531921753;452976.307744996;4.315930751021173;52.060209534872826
PLA;Plastic, blik en drankpak;;Stieltjesstraat;22;Laakhaven-west;38;Laakkwartier en Spoorwijk;6;Laak;;;2359886;;;Stieltjesstraat ;;BO;Bovengrondse container;Nee;;;;;81537.1488015381;452978.611070626;4.315972472001949;52.06023061842088
PPR;Papier;;Klaverveld;119;De Velden;44;Leidschenveen;8;Leidschenveen-Ypenburg;;;2360342;;;Klaverveld;;ON;Ondergrondse container;Nee;;;;;87707.5726912276;454042.125916201;4.405726164505306;52.07057211100476
RES;Rest;;De Werf;85;Kerketuinen en Zichtenburg;17;Loosduinen;1;Loosduinen;;;2361274;;;De Werf (HTM);;BO;Bovengrondse container;Nee;;;;;76815.8949566829;451241.491321089;4.247537599406701;52.043973447322735
;;;Park Marlot;68;Marlot;25;Mariahoeve en Marlot;7;Haagse Hout;;Gazon, Doorgroei en Struweel;138498;;;Bezuidenhoutseweg 452 Post Groenbedrijf;;;;;;;;;84340.9589156235;457118.682349476;4.3559934864757786;52.09780158966798
PLA;Plastic, blik en drankpak;DSB/DPZ;Colijnplein;82;Rosenburg;18;Waldeck;1;Loosduinen;;;328626;Overig;;Colijnplein;;BO;Bovengrondse container;;;;AF;Afval;76802.7570645822;453709.004203696;4.246781268417369;52.066146294229
PLA;Plastic, blik en drankpak;;Colijnplein;82;Rosenburg;18;Waldeck;1;Loosduinen;;;328629;Overig;;Colijnplein;;BO;Bovengrondse container;;;;;;76804.5795352928;453711.213102573;4.246807336207092;52.066166402136766
TEX;Textiel;;Haags Kwartier;117;De Rivieren;43;Forepark;8;Leidschenveen-Ypenburg;;;792547;Oranje;;Schelde;Leger des Heils;BO;Bovengrondse container;;;;AF;Afval;86246.7835836519;453162.106952905;4.384600551203629;52.062484055085335
PLA;Plastic, blik en drankpak;;Van Hogenhoucklaan;78;Arendsdorp;4;Benoordenhout;7;Haagse Hout;;;2383700;;;Van Hogenboucklaan;;BO;Bovengrondse container;Nee;;;;;81906.4156213419;457051.436158284;4.320483598241024;52.09688110088128
TEX;Textiel;;Mient;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;Mient;2396747;;;Mient-Kamperfoeliestraat;;BO;Bovengrondse container;Nee;;;;;78315.5616348614;454116.349489531;4.268748329151333;52.07001852384554
TEX;Textiel;;Kiekendiefstraat;111;De Venen;42;Ypenburg;8;Leidschenveen-Ypenburg;;;2399837;;;Kiekendiefstraat 1;Leger des Heils;BO;Bovengrondse container;Nee;;;;;86277.6245438198;451907.240377577;4.385302698870198;52.05121041233598
PLA;Plastic, blik en drankpak;;Kiekendiefstraat;111;De Venen;42;Ypenburg;8;Leidschenveen-Ypenburg;;;2399838;;;Kiekendiefstraat 1;;BO;Bovengrondse container;Nee;;;;;86279.8939981959;451908.208908228;4.385335585363254;52.051219397850645
BRO;Brood;;Hannemanplantsoen;16;Schildersbuurt-noord;29;Schildersbuurt;5;Centrum;;Speeltuin en Gazon;2788419;;;;Hannemanplantsoen;BO;Bovengrondse container;Nee;;;;;81165.3976793977;453891.116147291;4.310355201338316;52.06838169146866
PPR;Papier;;Juliana van Stolberglaan;66;Bezuidenhout-oost;26;Bezuidenhout;7;Haagse Hout;;;3060095;;;Stuyvesantplein;;BO;Bovengrondse container;Nee;;;;;83441.6969658813;455647.68622962;4.343180319028291;52.08446646744313
GLB;Glas bont;;Juliana van Stolberglaan;66;Bezuidenhout-oost;26;Bezuidenhout;7;Haagse Hout;;;3283215;;;Stuyvesantplein;;BO;Bovengrondse container;;;;;;83448.5766531095;455646.766034661;4.343280869390107;52.084459086829874
PPR;Papier;;Juliana van Stolberglaan;66;Bezuidenhout-oost;26;Bezuidenhout;7;Haagse Hout;;;3283216;;;Stuyvesantplein;;BO;Bovengrondse container;Nee;;;;;83440.4708586212;455647.852845095;4.3431623982528755;52.08446780633626
BRO;Brood;;Steenwijklaan;80;Morgenstond-zuid;34;Morgenstond;2;Escamp;;;3330975;;;Bij school/ sporthal;;BO;Bovengrondse container;Nee;;;;;79385.5577234063;451385.672742487;4.284956168713218;52.04562576147051
BRO;Brood;;De Gaarde;98;Dreven en Gaarden;33;Bouwlust;2;Escamp;;;3330976;;;De Gaarde/Zwaardvegersgaarde;;BO;Bovengrondse container;Nee;;;;;78532.9382363372;450656.361839158;4.27269273774775;52.03895462734778
GLC;Glas combi;;Wingerd;108;Bosweide;42;Ypenburg;8;Leidschenveen-Ypenburg;;;3679903;;;Wingerd 4;;ON;Ondergrondse container;Nee;;;;;85154.3379895555;451378.932352544;4.3690368625440765;52.04632213551498
PLA;Plastic, blik en drankpak;;Wingerd;108;Bosweide;42;Ypenburg;8;Leidschenveen-Ypenburg;;;3679904;;;Wingerd 4;;ON;Ondergrondse container;Nee;;;;;85153.1074726918;451377.578783993;4.369019204271498;52.046309816012986
PLA;Plastic, blik en drankpak;;Wingerd;108;Bosweide;42;Ypenburg;8;Leidschenveen-Ypenburg;;;3679905;;;Wingerd 2;;ON;Ondergrondse container;Nee;;;;;85151.6308524553;451376.1636896;4.368997971600469;52.04629691257222
RES;Rest;;Preludestraat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623797;;;PRELUDESTRAAT -2;;ON;Ondergrondse container;Nee;;;;;75671.1829999983;452274.958000001;4.230614770021087;52.05309814458867
RES;Rest;;Loosduinse Hoofdstraat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623798;;;LOOSDUINSE HOOFDSTRAAT - 607;;ON;Ondergrondse container;Nee;;;;;75812.7989999987;452257.896000002;4.232683043237725;52.052965074927805
RES;Rest;;Fugastraat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623799;;;FUGASTRAAT -2;Code klopt;ON;Ondergrondse container;Nee;;;;;75634.4250000007;452238.151999999;4.230087504248407;52.05276211845576
RES;Rest;;Fugastraat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623800;;;FUGASTRAAT -2;;ON;Ondergrondse container;Nee;;;;;75633.1020000018;452239.719000001;4.2300678551648865;52.05277601095706
RES;Rest;;Vaassenstraat;35;Oostbroek-zuid;31;Rustenburg en Oostbroek;2;Escamp;;;4623801;;;VAASSENSTRAAT -4;;ON;Ondergrondse container;Nee;;;;;79836.1479999982;453066.967999998;4.2911534464399805;52.06079647935681
RES;Rest;;Vaassenstraat;35;Oostbroek-zuid;31;Rustenburg en Oostbroek;2;Escamp;;;4623802;;;VAASSENSTRAAT -4;;ON;Ondergrondse container;Nee;;;;;79837.8539999984;453067.754000001;4.291178146211113;52.0608037744387
RES;Rest;;Serenadestraat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623803;;;SERENADESTRAAT - 1;;ON;Ondergrondse container;Nee;;;;;75734.2239999995;452390.504999999;4.231506899965748;52.05414554507772
RES;Rest;;Melodiestraat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623804;;;MELODIESTRAAT - 24;;ON;Ondergrondse container;Nee;;;;;75531.6000000015;452398.695999999;4.228551304188485;52.05419012543669
RES;Rest;;Cantateplein;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623805;;;CANTATEPLEIN - 60;;ON;Ondergrondse container;Nee;;;;;75625.0879999995;452492.726;4.229892250062804;52.05504853970835
RES;Rest;;Cantateplein;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623806;;;CANTATEPLEIN - 13;;ON;Ondergrondse container;Nee;;;;;75557.5830000006;452482.388999999;4.228910600389868;52.05494596863842
RES;Rest;;Preludestraat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623807;;;PRELUDESTRAAT - 85;;ON;Ondergrondse container;Nee;;;;;75611.2309999988;452400.285;4.229711733200022;52.05421582238744
RES;Rest;;Melodiestraat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623808;;;MELODIESTRAAT - 24;;ON;Ondergrondse container;Nee;;;;;75529.557;452397.993999999;4.228521686255576;52.054183523766
RES;Rest;;Ouverturestraat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623809;;;SERENADESTRAAT - 1;;ON;Ondergrondse container;Nee;;;;;75736.443;452392.587000001;4.231538763707414;52.05416457271736
RES;Rest;;Cantateplein;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623810;;;CANTATEPLEIN - 13;;ON;Ondergrondse container;Nee;;;;;75556.3150000013;452483.844000001;4.228891777786594;52.05495886232052
RES;Rest;;Serenadestraat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623811;;;SERENADESTRAAT - 1;;ON;Ondergrondse container;Nee;;;;;75732.6609999985;452389.208000001;4.231484416744441;52.05413366579087
RES;Rest;;Buijs Ballotstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623145;;;BUIJS BALLOTSTRAAT - 15;;ON;Ondergrondse container;Nee;;;;;78809.6689999998;454943.651000001;4.275768951827789;52.07752143433746
RES;Rest;;Buijs Ballotstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623146;;;BUIJS BALLOTSTRAAT - 51;;ON;Ondergrondse container;Nee;;;;;78718.7030000016;454899.745999999;4.274452031114827;52.07711434792831
RES;Rest;;Copernicusstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623147;;;COPERNICUSSTRAAT - 220;;ON;Ondergrondse container;Nee;;;;;78742.2270000018;454750.333000001;4.274828519876127;52.07577486099111
RES;Rest;;Copernicusstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623148;;;COPERNICUSSTRAAT - 220;;ON;Ondergrondse container;Nee;;;;;78740.0100000016;454749.186000001;4.27479644259859;52.07576424790233
RES;Rest;;Copernicusstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623149;;;COPERNICUSSTRAAT - 284;;ON;Ondergrondse container;Nee;;;;;78675.1119999997;454712.923;4.273858055767237;52.07542942108414
RES;Rest;;Noorderbeekstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623150;;;NOORDERBEEKSTRAAT - 202;;ON;Ondergrondse container;Nee;;;;;79089.7470000014;454147.806000002;4.280030929297209;52.07040788383785
RES;Rest;;Loosduinseweg;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623151;;;LOOSDUINSEWEG - 925;;ON;Ondergrondse container;Nee;;;;;78912.3429999985;454026.550999999;4.277470935748195;52.06929385303442
RES;Rest;;Ohmstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623152;;;OHMSTRAAT -172;;ON;Ondergrondse container;Nee;;;;;78803.5529999994;454051.463;4.275878965713516;52.06950277121603
RES;Rest;;Copernicusstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623153;;;COPERNICUSSTRAAT -218B;;ON;Ondergrondse container;Nee;;;;;78816.1319999993;454800.756999999;4.27589512210604;52.07623818004108
RES;Rest;;Aronskelkweg;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;Gazon en plantsoen;4623590;;;ARONSKELKWEG -70;;ON;Ondergrondse container;Nee;;;;;76243.4800000004;453837.708000001;4.238596678057225;52.06722365145116
RES;Rest;;Aronskelkweg;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623591;;;ARONSKELKWEG -57;;ON;Ondergrondse container;Nee;;;;;76092.2100000009;453800.002999999;4.23639965157217;52.06686327715849
RES;Rest;;Ericalaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623592;;;ERICALAAN - 3;;ON;Ondergrondse container;Nee;;;;;75457.6220000014;453430.344000001;4.227232635891077;52.063450517746546
RES;Rest;;Heliotrooplaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623593;;;HELIOTROOPLAAN - 148;;ON;Ondergrondse container;Nee;;;;;75545.3579999991;453520.561000001;4.228490851580886;52.0642738550452
RES;Rest;;Kievitsbloemlaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623594;;;KIEVITSBLOEMLAAN - 23;;ON;Ondergrondse container;Nee;;;;;75522.7259999998;453344.813999999;4.228201776141843;52.06269124105365
RES;Rest;;Aronskelkweg;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623595;;;ARONSKELKWEG -272;;ON;Ondergrondse container;Nee;;;;;75920.2630000003;453675.657000002;4.23392123448019;52.065721301383775
RES;Rest;;Heliotrooplaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623596;;;HELIOTROOPLAAN - 48;Alles ok;ON;Ondergrondse container;Nee;;;;;75603.1689999998;453423.91;4.229356240845757;52.06341358268401
RES;Rest;;Heliotrooplaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623597;;;HELIOTROOPLAAN - 148;;ON;Ondergrondse container;Nee;;;;;75546.0700000003;453518.616999999;4.228501685302926;52.06425648725934
RES;Rest;;Godetiaweg;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623598;;;GODETIAWEG - 101;;ON;Ondergrondse container;Nee;;;;;76475.1909999996;453947.544;4.241950105906222;52.06824361116971
RES;Rest;;Renswoudelaan;84;Leyenburg;32;Leyenburg;2;Escamp;;;4622932;;;RENSWOUDELAAN;;ON;Ondergrondse container;Nee;;;;;78989.4420000017;452938.68;4.278837414995988;52.059528050278814
RES;Rest;;Laan van der Kroft;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622933;;;;;ON;Ondergrondse container;Nee;;;;;77101.2630000003;452652.103;4.251374945527735;52.056690353682974
RES;Rest;;Laan van der Kroft;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622934;;;;;ON;Ondergrondse container;Nee;;;;;77099.8090000004;452650.934999999;4.251354015344545;52.056679652781696
RES;Rest;;Amerongenstraat;84;Leyenburg;32;Leyenburg;2;Escamp;;;4622935;;;AMERONGENSTRAAT 2;;ON;Ondergrondse container;Nee;;;;;78922.3289999999;453003.116;4.277844611526277;52.06009790555953
RES;Rest;;Amerongenstraat;84;Leyenburg;32;Leyenburg;2;Escamp;;;4622936;;;AMERONGENSTRAAT 2;;ON;Ondergrondse container;Nee;;;;;78920.8390000016;453001.927999999;4.27782315300901;52.06008702467436
RES;Rest;;Ernest Staasstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622937;;;ERNEST STAASSTRAAT - 4;;ON;Ondergrondse container;Nee;;;;;81776.9990000017;452218.763;4.319632264957909;52.05343374644239
RES;Rest;;Ernest Staasstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622938;;;ERNEST STAASSTRAAT - 4;;ON;Ondergrondse container;Nee;;;;;81778.0320000015;452216.941;4.319647713824724;52.053417508936334
RES;Rest;;Van Campenvaart;114;Waterbuurt;42;Ypenburg;8;Leidschenveen-Ypenburg;;;4622939;;;V CAMPENVAART - 47;;ON;Ondergrondse container;Nee;;;;;85039.061999999;450173.618000001;4.367603389484315;52.035475470800584
RES;Rest;;Van Campenvaart;114;Waterbuurt;42;Ypenburg;8;Leidschenveen-Ypenburg;;;4622940;;;V CAMPENVAART - 47;;ON;Ondergrondse container;Nee;;;;;85040.5870000012;450172.147;4.36762591212682;52.0354624433119
RES;Rest;;Van Hogenhoucklaan;78;Arendsdorp;4;Benoordenhout;7;Haagse Hout;;;4622941;;;VAN HOGENHOUCKLAAN 26 - FLORIS GRIJPSTRAAT;;ON;Ondergrondse container;Nee;;;;;81950.620000001;456943.75;4.321151683977904;52.095919186669974
RES;Rest;;'t Hoenstraat;77;Waalsdorp;4;Benoordenhout;7;Haagse Hout;;;4622942;;;'T HOENSTRAAT 5;;ON;Ondergrondse container;Nee;;;;;81106.7080000006;456892.350000002;4.308849214937217;52.09534523393712
RES;Rest;;Kiggelaerstraat;78;Arendsdorp;4;Benoordenhout;7;Haagse Hout;;;4622943;;;KIGGELAERSTRAAT - 16;;ON;Ondergrondse container;Nee;;;;;82183.7349999994;456890.572999999;4.324564461683881;52.09547201490226
RES;Rest;;Schiefbaanstraat;77;Waalsdorp;4;Benoordenhout;7;Haagse Hout;;;4622944;;;SCHIEFBAANSTRAAT 29;;ON;Ondergrondse container;Nee;;;;;81348.618999999;456881.160999998;4.31238133879695;52.0952769278469
RES;Rest;;Mankesstraat;75;Uilennest;4;Benoordenhout;7;Haagse Hout;;;4622945;;;MANKESSTRAAT 83;;ON;Ondergrondse container;Nee;;;;;82741.7960000001;456875.375;4.332710373945531;52.0954085704593
PLA;Plastic, blik en drankpak;;Van Drenkwaertstraat;78;Arendsdorp;4;Benoordenhout;7;Haagse Hout;;;4622946;;;VAN DRENKWAERTSTRAAT - 5;;ON;Ondergrondse container;Nee;;;;;82279.6849999987;456862.739999998;4.325970407733245;52.09523450066842
RES;Rest;;Halleystraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623159;;;HALLEYSTRAAT - 6;;ON;Ondergrondse container;Nee;;;;;78746.1240000017;454248.215999998;4.274997556832209;52.071263026286594
RES;Rest;;Govert Bidloostraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623160;;;GOVERT BIDLOOSTRAAT - 27;;ON;Ondergrondse container;Nee;;;;;78665.5969999991;454467.794;4.2737741225892085;52.07322521154242
RES;Rest;;Boylestraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623161;;;BOYLESTRAAT - 1;;ON;Ondergrondse container;Nee;;;;;78753.2179999985;454316.583000001;4.2750857342950335;52.07187839676917
RES;Rest;;Fahrenheitstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623162;;;FAHRENHEITSTRAAT -9;;ON;Ondergrondse container;Nee;;;;;79030.4070000015;454074.206;4.279181975319455;52.06973832432841
RES;Rest;;Cartesiusstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623163;;;CARTESIUSSTRAAT - 227;;ON;Ondergrondse container;Nee;;;;;78797.6270000003;454222.395;4.275754387352707;52.07103807072395
RES;Rest;;Ampèrestraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623164;;;AMPERESTRAAT -32;;ON;Ondergrondse container;Nee;;;;;78742.9739999995;454570.511;4.2748796024037095;52.07415895975956
RES;Rest;;Raaphorstlaan;39;Moerwijk-zuid;36;Moerwijk;2;Escamp;;;4623165;;;RAAPHORSTLAAN 39;;ON;Ondergrondse container;Nee;;;;;80402.1840000004;451612.585000001;4.299723634251988;52.047802764529
RES;Rest;;Duinweg;5;Van Stolkprk./Schev.Bosjes;6;Van Stolkpark en Scheveningse Bosjes;4;Scheveningen;;;4623166;;;DUINWEG - 21A;;ON;Ondergrondse container;Nee;;;;;79598.2230000012;457770.625999998;4.286644814111518;52.103034539413215
RES;Rest;;Duinweg;5;Van Stolkprk./Schev.Bosjes;6;Van Stolkpark en Scheveningse Bosjes;4;Scheveningen;;;4623167;;;DUINWEG - 21A;;ON;Ondergrondse container;Nee;;;;;79598.9849999994;457768.837000001;4.2866563301644405;52.10301856611686
RES;Rest;;Valkenboskade;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623168;;;VALKENBOSKADE -66;;ON;Ondergrondse container;Nee;;;;;78699.5700000003;454059.338;4.274360887263012;52.06955922380046
RES;Rest;;Valkenboskade;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623169;;;VALKENBOSKADE -66;;ON;Ondergrondse container;Nee;;;;;78700.8079999983;454057.605;4.274379327649151;52.06954382042829
RES;Rest;;Valkenboskade;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623170;;;VALKENBOSKADE -28;;ON;Ondergrondse container;Nee;;;;;78726.2989999987;454014.532000002;4.274760672335636;52.06916024793392
RES;Rest;;Meidoornstraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623171;;;MEIDOORNSTRAAT - 1;;ON;Ondergrondse container;Nee;;;;;78673.2459999994;453927.23;4.274006561989309;52.068368381166636
RES;Rest;;Gaslaan;10;Rond de Energiecentrale;21;Regentessekwartier;3;Segbroek;;;4623172;;;GASLAAN - 238;;ON;Ondergrondse container;Nee;;;;;79402.0399999991;454721.113000002;4.284457997223633;52.07560275159205
RES;Rest;;2e Braamstraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623387;;;VALKENBOSKADE - 2E BRAAMSTRAAT;;ON;Ondergrondse container;Nee;;;;;78444.0260000005;454448.785999998;4.270547091954343;52.073023802073784
RES;Rest;;Valkenboskade;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623388;;;VALKENBOSKADE -448;;ON;Ondergrondse container;Nee;;;;;78334.8839999996;454676.506999999;4.268904258738111;52.07505515633151
RES;Rest;;Valkenboskade;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623389;;;VALKENBOSKADE -464A;;ON;Ondergrondse container;Nee;;;;;78305.6490000002;454713.828000002;4.268469502359454;52.075386499061736
RES;Rest;;Boksdoornstraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623390;;;BOKSDOORNSTRAAT -10;;ON;Ondergrondse container;Nee;;;;;78370.9250000008;454262.386999998;4.269522877686831;52.07133858122806
RES;Rest;;Boksdoornstraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623391;;;BOKSDOORNSTRAAT 65;;ON;Ondergrondse container;Nee;;;;;78296.0650000013;454375.681000002;4.2684057356643;52.07234635369958
RES;Rest;;Boksdoornstraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623392;;;BOKSDOORNSTRAAT -65;;ON;Ondergrondse container;Nee;;;;;78297.0960000008;454373.984999999;4.268421152198958;52.072331255107066
RES;Rest;;1e Braamstraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623393;;;1E BRAAMSTRAAT -47;;ON;Ondergrondse container;Nee;;;;;78285.7459999993;454434.407000002;4.268242049775248;52.07287267596537
RES;Rest;;1e Braamstraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623394;;;1E BRAAMSTRAAT -47;Cose klopt;ON;Ondergrondse container;Nee;;;;;78284.1829999983;454433.243000001;4.268219517529104;52.0728619989188
RES;Rest;;Kamperfoelieplein;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623395;;;COPERNICUSLAAN - 227;;ON;Ondergrondse container;Nee;;;;;78244.9640000016;454481.734000001;4.2676366634290845;52.07329233679086
