OBJECTID,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FYSIEKE_SPOORTAK_PUIC,REF_WISSEL_KRUISINGBEEN_PUIC,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,KM_SPOORTAK,KM_SPOORTAK_T,LATITUDE,LONGITUDE,X,Y,Z
79,24f29f01-aef4-4541-bcce-8d56a88e2f4d,,d099a0e6-4378-4299-9cdb-becb407ec922,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,098,,98,098__,Breukelen - Utrecht Centraal,30.900974,"30,900974",-11.097581,"-11,097581",3.819468,"3,819468",52.11608805,5.06723749,133084.27853375,458699.73340387,6.2250558
80,0dc3e725-5866-4e87-9570-77710cb6a16f,,e76e5637-1457-431c-bdfc-4cb13541c368,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,586,,586,586__,Amsterdam Centraal,79.9,"79,900000",7.39278,"7,392780",0,"0,000000",52.38296055,4.88905891,121084.203,488460.845,5.93
81,c2b2b35e-80a6-4e29-900a-6713262328a7,,de28c901-0c79-45c7-b9b8-9605ecef359a,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,534,b,534,534_b,Leiden Centraal,46.511638,"46,511638",0.883726,"0,883726",0,"0,000000",52.16016182,4.47344379,92475.752,463948.671,5.38
82,b78b7824-d309-46e7-ada0-4f2f670a20db,,e76819e9-1f8e-487a-9f2a-53a680e2a99b,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,531,c,531,531_c,Utrecht Centraal,35.711775,"35,711775",33.294211,"33,294211",0.047867,"0,047867",52.08462713,5.11435475,136298.384,455186.281,3.659
83,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,439e9855-202e-404f-a44b-5868fbf51681,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,152,b,152,152_b,Kijfhoek - Meteren Aansl.,35.145094,"35,145094",-2.106196,"-2,106196",4.6,"4,600000",51.84519532,5.10213681,135356.50565067,428551.11913183,1.60902309
84,86188e42-8303-4969-81e0-81aac9dc3772,,6b6cfef7-29bb-43c9-9ddc-323edbfe3034,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",467,c,467,467_c,Rotterdam Waalhaven Oost,101.155443,"101,155443",2.621262,"2,621262",0.8,"0,800000",51.88221749,4.45606832,90890.4346658,433042.02781427,3.60059561
85,53d5afd1-7f8c-422a-9d46-a99c017b494f,,bd0eca56-4417-4a7e-aa01-f45a0a4e82c7,A-Hz,Aachen (D) - Herzogenrath (D) ,781,a,781,781_a,Aachen (D) - Herzogenrath (D),18.439494,"18,439494",-2.063016,"-2,063016",1.5,"1,500000",50.88849627,6.07865875,203656.30120862,322308.72580514,100.61621514
86,ff7a113a-eff1-455c-b70b-6b4931997859,bb661c78-870d-4354-899c-c0096b0041c2,,Hlg-Nscg,Harlingen - Nieuweschans Grens ,001,a,1,001_a,Harlingen Haven - Leeuwarden,19.241151,"19,241151",-0.33348,"-0,333480",6.125467,"6,125467",53.18417317,5.68925206,175191.80276263,577542.3315181,2.42146484
87,03f04c77-3ef5-4af4-9123-300f6d620193,e8259046-5338-445e-9b9a-58a10868665b,,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,75.70311,"75,703110",1.775678,"1,775678",11.839399,"11,839399",51.23509875,5.86484843,188359.1923855,360747.40585945,29.05988315
88,0e5dc529-169c-4b16-bc68-40f479012a62,dea134e1-cf7f-4062-9cc0-61274080b711,,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,8.995181,"8,995181",-2.181279,"-2,181279",7.646282,"7,646282",51.56269107,4.57121389,98419.56915991,397399.82762733,7.6922647
89,c19aa708-76df-4961-80e9-bb8a9901879c,,4fb5b9d2-8638-4ccc-a819-5c332493e5b9,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,121,b,121,121_b,Breda - Lage Zwaluwe,232.205574,"232,205574",-3.496784,"-3,496784",22.400696,"22,400696",51.6774592,4.67126795,105482.622,410094.712,6.6919816
90,4fa68454-0f9b-4ab3-80b6-9ca99cd50d57,,09174251-abee-4166-8e0f-58383f9e07b4,Dr-Apd,Dieren - Apeldoorn ,209,,209,209__,Dieren - Apeldoorn,15.604749,"15,604749",2.223581,"2,223581",0.043542,"0,043542",52.15886551,5.9885536,196149.145,463581.485,22.631
91,5e2922ee-186d-451e-9ea9-813e06703367,1aa45910-a737-4ba7-a5fe-3079cb0ed637,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,65.061157,"65,061157",2.164987,"2,164987",14.557023,"14,557023",53.12234635,6.62713241,238005.18416458,571333.50813858,3.26518309
92,a18dbfda-a720-4f13-8168-3add22caf697,,0877271a-b1ae-43a1-98ee-999c37b6d6d0,Mp-Gn,Meppel - Groningen ,012,,12,012__,Meppel - Assen,32.384573,"32,384573",1.870292,"1,870292",8.2,"8,200000",52.84290187,6.5169059,231113.67143075,540117.84416103,13.74842942
93,ccf746c5-2d2c-4d97-91c3-0d4b223f771d,5e27d63f-91e0-4b57-b307-483dfd23b33e,,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,158,,158,158__,Ressen = Bemmel - Zevenaar,96.300203,"96,300203",-1.994969,"-1,994969",7.043502,"7,043502",51.903828,5.94384971,193307.80250993,435182.73849858,10.24580846
94,cd2fe8cf-913f-4193-a048-3c66f94ad547,,95d5f12a-abff-4f54-9547-a5f0f42f534f,Hlg-Nscg,Harlingen - Nieuweschans Grens ,501,,501,501__,Groningen,80.681922,"80,681922",-22.695768,"-22,695768",0.3,"0,300000",53.21098148,6.56805601,233888.944937,581130.19593848,2.116073
95,2e4e7373-ee32-4d76-80f8-4a566cdb8277,,dfaf5614-00a7-4a79-a17d-09e2783825b1,Gdm-Ddr,Geldermalsen - Dordrecht ,118,,118,118__,Geldermalsen - Dordrecht,92.788772,"92,788772",1.777228,"1,777228",0.100002,"0,100002",51.80524707,4.68710089,106714.45,424300.501,1.169
96,d51037d3-c9f7-4300-8021-d50cc70dcc9e,,8c784311-c49c-465f-8aec-5815eac48c10,Zp-Esg,Zutphen - Enschede Grens ,031,a,31,031_a,Zutphen - Hengelo,2.917267,"2,917267",2.505754,"2,505754",0.4,"0,400000",52.16328711,6.22154931,212086.49778145,464231.23390046,10.54459467
97,887938bd-bec7-4cc0-85cc-24ac55f6173b,,35597b11-4aca-4c9a-8d4b-696e10e0c8b8,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,47.01579,"47,015790",-2.864656,"-2,864656",0.129654,"0,129654",51.19839534,5.99805882,197696.699,356733.61,26.365
98,fa7a4be1-3186-43a0-9d4c-d2bfc44315a4,,d034f957-b6b1-4515-ab39-c62e5a54f200,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,534,b,534,534_b,Leiden Centraal,45.514451,"45,514451",-27.785853,"-27,785853",0.602678,"0,602678",52.16680482,4.4832031,93152.724,464679.37,5.432
99,d16d57a6-ed0a-4f68-b99b-1bc4c3d09d60,,d8c01fcc-28d4-45fd-82c9-91601a475871,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,18.357346,"18,357346",2.120971,"2,120971",0.8,"0,800000",51.94389401,5.22957854,144162.13737607,439505.22897562,6.50672931
100,8d31f0ef-447e-42e0-bef0-485e2b9bf6ef,,cfba30cd-dfc6-4fde-be6c-d0f7f805c0e6,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,6.863839,"6,863839",1.856473,"1,856473",3.7,"3,700000",51.59225125,4.86850405,119056.74120839,400499.60662587,8.64210395
101,c12fec12-ff50-4ccb-9f2f-f810762bf523,93c6d213-dd23-47eb-a0f4-80a4a6b2fd06,,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,121.500047,"121,500047",-2.729719,"-2,729719",19.512027,"19,512027",52.08584542,4.56530102,98667.29248816,455605.49009917,-0.72935891
102,b20083e1-2d8e-44d6-800b-37a254d7b3ca,,1bd8b10c-d415-4d3e-bbbe-aa964d636b40,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,805,a,805,805_a,Dordrecht Zeehaventerrein,104.413753,"104,413753",0.245202,"0,245202",0,"0,000000",51.78504523,4.63424335,103045.718,422089.448,3.762
103,73a4f71e-50d5-428d-953c-b926dd4de830,,f843afdd-05e0-4f1f-ab4d-ea92488a84eb,Fvs-Mt,Visé (B) - Maastricht ,071,,71,071__,Eijsden - Maastricht,23.880156,"23,880156",-1.962017,"-1,962017",4,"4,000000",50.80861809,5.7169674,178245.30601243,313244.72670717,50.69412176
104,b46a1478-aead-4070-8922-d221803253fb,,eb365d34-a482-42e1-88aa-99e06d5d4b1a,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,035,,35,035__,Lunetten - De Haar Aansl.,49.503389,"49,503389",-1.385618,"-1,385618",1.5,"1,500000",52.06569652,5.30342866,149255.49371504,453048.241563,10.48733768
105,a5c5f3e5-b40a-49e2-8ffe-b23090906330,,82180c31-3199-49cb-a00a-b7501dfe7260,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,563,,563,563__,Den Haag Mariahoeve,56.775413,"56,775413",-3.405427,"-3,405427",0,"0,000000",52.0924797,4.37345658,85529.217,456509.762,0.731
106,7321e72a-3b55-40c9-890b-29bc9f665ea8,,fc6686b6-4515-4837-a06f-b02fdbb16d9a,Zd-Ekz,Zaandam - Enkhuizen ,217,,217,217__,Hoorn - Enkhuizen,39.03374,"39,033740",-0.198062,"-0,198062",3.7,"3,700000",52.67664934,5.1334841,137840.11787407,521052.77435394,-0.01860424
107,b7f8181b-dd18-49b9-8dd4-898dbd75fd86,,9217b6c3-b5ab-4663-b22b-09aad049e1b5,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,41.629748,"41,629748",-2.129386,"-2,129386",3.1,"3,100000",51.47063486,3.98785254,57775.36889417,387774.71151056,5.8756353
108,085a8e29-4537-4b4d-acf2-68422c7d9318,,129ecb9a-d387-42a3-b01d-f866d3f7a3d8,Andd-Bdgr,Antwerpen Noorderdokken - Breda Grens  ,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),68.04501,"68,045010",-41.407509,"-41,407509",0,"0,000000",51.36086268,4.6373384,102773.602,374897.709,21.821
109,6bd3ec63-df8d-47ef-9a0d-533c4301a4ed,,53476f2d-0e4f-40c7-bf87-9d4e4913ddce,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,16.244951,"16,244951",-1.399099,"-1,399099",2.9,"2,900000",51.46149885,4.29718916,79251.22541659,386391.45962465,6.09142355
110,c1525f31-2c85-4807-9018-7b53ae4014e0,,07aa23b3-51d4-416d-b986-ca3402f39898,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,27.202128,"27,202128",-2.245096,"-2,245096",6,"6,000000",52.52420186,5.81654312,184137.91836455,504146.25550999,-2.08540761
111,2c073442-4403-47f4-98e4-d6d64aedf04b,,349d0672-ec36-4539-a011-1abee0f78778,Mt-Glk,Maastricht - Lanaken (B) ,520,c,520,520_c,Maastricht,36.949078,"36,949078",-12.446029,"-12,446029",0.3,"0,300000",50.85781874,5.70004673,177029.189623,318712.96789242,46.75152905
112,af7339c1-f1fa-4657-ae7d-fc01c71ff571,,8384aa42-e5d3-489a-9e24-6d046521d079,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,57.271037,"57,271037",1.947012,"1,947012",3.3,"3,300000",51.50121195,3.77370327,42973.41050847,391483.32341525,2.0740245
113,937feb3c-86ba-47cb-b713-78d36b592bcd,,d1df2276-ca82-45cb-ad00-f02ec79b412f,Tb-Vga,Tilburg - Vught Aansluiting ,124,a,124,124_a,Tilburg - Vught Aansl.,16.572218,"16,572218",2.001586,"2,001586",12,"12,000000",51.64986446,5.26257661,146375.02493176,406788.71294306,6.70821709
114,23fbc793-d8f4-46fe-8cd1-e3008eb94c47,,a33b7eb4-3c56-4b92-a633-a39a3221658f,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,46.722814,"46,722814",-5.903447,"-5,903447",0.3,"0,300000",51.1960887,5.99608362,197560.78325338,356475.84970581,26.84530533
115,a807ec17-f3fd-4233-8050-904e868e444f,,a5ddc077-f784-4c7d-b9dd-6fc319cbcf2b,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,8.744038,"8,744038",96.390474,"96,390474",0.4,"0,400000",51.87481985,4.417945,88254.74047841,432253.34412065,3.66640975
116,edb1c8f4-0330-4e8a-8467-0fc26567a66f,f1279965-ec6f-489e-9063-dc5c0bb6f866,,IJsma-Brdv,IJsselmonde Aansl. - Barendrecht Vork ,664,a,664,664_a,Rotterdam Lombardijen,99.507358,"99,507358",-0.012632,"-0,012632",0.636492,"0,636492",51.87308297,4.53622023,96396.86907012,431958.22034344,0.17539869
117,c3770d4c-4ef6-4aa0-b0d8-69254650a14e,,ed2dc188-8a90-498a-b056-ce9b9a135160,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,531,c,531,531_c,Utrecht Centraal,35.570747,"35,570747",85.356539,"85,356539",0.2,"0,200000",52.08549446,5.11267902,136183.89047104,455283.21156561,4.676
118,68965be0-cf4c-49c6-85b3-02ba9346599d,,c70cb76c-aa99-4761-9cce-722b27899798,Ah-Vl,Arnhem - Venlo ,514,a,514,514_a,Nijmegen,17.686928,"17,686928",-6.453209,"-6,453209",0.1,"0,100000",51.83764246,5.85176246,187017.63522655,427774.79571586,23.63197772
119,8e366d50-92a3-4df8-b3b7-1c10a22d8a5e,c3fc23aa-146d-4355-9fe3-9bc30b56b26c,,Ah-Zl,Arnhem - Zwolle ,030,,30,030__,Zutphen - Deventer,36.863074,"36,863074",-1.86052,"-1,860520",7.229613,"7,229613",52.21987126,6.22079769,211962.71897619,470525.98729654,9.31963203
120,3aaba6d4-99d4-4128-a1c7-7cb79e4a4dcf,,569d40e7-1fe7-4b4d-8cd8-fe37c57a664f,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,18.228919,"18,228919",-7.050562,"-7,050562",0.079246,"0,079246",52.29526098,4.70949751,108767.863,478802.489,3.083
121,9055cbe2-6f6c-404f-acd7-7945ca36deac,,727cd95e-973a-43b4-89e5-ac1612df3cae,Std-Hz,Sittard - Herzogenrath (D) ,781,b,781,781_b,Aachen (D) - Herzogenrath (D),28.718865,"28,718865",-13.828606,"-13,828606",0.060165,"0,060165",50.87001054,6.09387005,204746.51599336,320262.49226999,109.24952699
122,6f2cad32-8138-4fb5-8692-f36761eb57e3,,b2b4eecf-9e81-4a03-9f98-2dff81c495b1,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,924,a,924,924_a,Kijfhoek,37.4,"37,400000",2.362538,"2,362538",0.048841,"0,048841",51.84469294,4.57006934,98692.333,428773.076,2.192
123,6f17c8b9-2157-4d2f-9186-060caa85d7d5,894b4979-7161-425b-bf2b-b8dbb749190c,,Ut-Amf,Utrecht - Amersfoort ,546,b,546,546_b,Blauwkapel,4.097499,"4,097499",-15.524514,"-15,524514",1.682741,"1,682741",52.11336939,5.13970083,138046.55307428,458377.89187708,9.14131076
124,628605e5-ed67-4f3d-8c62-2762f43aa29d,,09a6f38e-ff8e-432b-a2bd-8c8573bb7842,Hmta-Law,Hemtunnel Aansl. - Latexweg ,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),6.903099,"6,903099",-2.371469,"-2,371469",0.3,"0,300000",52.3998572,4.76689651,112783.090177,490404.9909772,1.08169721
125,8b568a07-7f90-4210-8b5b-7dcbd87f2628,,eed175d9-1cd4-453c-a059-9d1d83b21f43,Bdl-Rm,Budel - Roermond ,518,,518,518__,Weert,63.347696,"63,347696",5.251719,"5,251719",0,"0,000000",51.24952028,5.68938245,176097.998,362286.328,38.359
126,90a2f921-2261-4fe2-80d7-8aaba9d35472,,a844ca17-d3ea-46ac-ba6a-6d1badecaace,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,64.740207,"64,740207",2.01721,"2,017210",0.2,"0,200000",51.91849886,5.49833293,162645.45037448,436674.00438499,6.00326679
127,d648f062-186f-4cc3-9883-f3dc252c0986,05f135c1-0feb-45d3-ba41-7e42a0ea7e64,,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,73.312926,"73,312926",-2.096548,"-2,096548",14.170936,"14,170936",51.2391203,5.83122259,186008.04668115,361179.97708442,29.02867681
128,4b7af3f6-1762-4bb7-8c3a-a605e413921b,,afe23167-fe86-458d-9eff-a21a0c36d1cc,Hdr-Zd,Den Helder - Zaandam ,524,b,524,524_b,Zaandam,70.365553,"70,365553",31.464663,"31,464663",0.061983,"0,061983",52.44537297,4.80920971,115703.197,495445.411,0.501
129,2a640869-a9b7-4ae5-bce3-0450cfefe6e2,,471be3b4-8f2a-4aad-9b5a-d5d2952123e1,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,70.648788,"70,648788",39.200587,"39,200587",0,"0,000000",52.41356839,5.90326225,190111.07,491875.072,10.581
130,ef9aad84-fcc2-4257-ad54-822b5ae1e111,,61d82d7b-4d05-45ee-bf5f-456f64574fc7,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,152,b,152,152_b,Kijfhoek - Meteren Aansl.,27.399989,"27,399989",2.089736,"2,089736",11.96785,"11,967850",51.84628946,4.99048012,127663.07415691,428708.91434002,8.28569025
131,25ffd3c0-68e9-4996-a57a-da172b723742,bf097f50-aab7-482b-927b-f8802b2c1fa2,,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,49.802083,"49,802083",-2.254243,"-2,254243",0.892932,"0,892932",51.8619773,5.30923464,149629.34130349,430382.62590654,3.82917984
132,af67aac7-cb29-4302-9e8d-c4588263aa41,,56977970-c6f1-4c0e-9dfc-a1b08c440ca4,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,104,,104,104__,Leiden Centraal - Den Haag Mariahoeve,56.188786,"56,188786",-3.203757,"-3,203757",0.2,"0,200000",52.09562386,4.38040497,86010.21193989,456852.92926042,0.54476275
133,79d361e3-9799-487d-9c1f-52bb6ea6a5c2,,ca653dc1-423c-4834-ba1f-c16081158aba,Mt-Vl,Maastricht - Venlo ,060,,60,060__,Roermond - Venlo,49.795548,"49,795548",-0.45838,"-0,458380",2.572471,"2,572471",51.21981755,6.01833842,199093.53373149,359128.82449771,23.00696502
134,0f89aac1-6046-4884-a89b-a7bc19966ef7,,82346c87-63f8-4fb9-9033-5fbaead7cc58,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,124.397639,"124,397639",3.530813,"3,530813",22.312117,"22,312117",52.11152696,4.5587973,98254.14301305,458467.73041459,-12.20715166
135,0f89aac1-6046-4884-a89b-a7bc19966ef7,,82346c87-63f8-4fb9-9033-5fbaead7cc58,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,107.501764,"107,501764",2.965963,"2,965963",5.412117,"5,412117",51.9770878,4.4695731,91953.50368797,443584.58940579,-0.213986
136,62d7f346-8511-4302-9b0a-8af9eb6185b7,8df55ca8-a417-4709-8112-225b75edddaf,,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,112,,112,112__,Den Haag HS - Schiedam Centrum,74.900311,"74,900311",-1.906472,"-1,906472",4.260363,"4,260363",51.96018262,4.3813127,85863.71188691,441784.17666528,-0.77743333
137,941842b1-db25-4cb9-8fd5-341dd5b6c43e,,7a43ec34-e1b8-456a-8c12-c189c76975a2,Slua-Sludow,Sluiskil Aansl. - Sluiskil Racc. DOW CHEMICAL ,818,a,818,818_a,Terneuzen Dow Chemical,106.496677,"106,496677",23.914198,"23,914198",0.24747,"0,247470",51.33531366,3.79215945,43851.08,373001.77,1.405
138,3d65e847-3981-450a-82f4-fae3191c61fd,,969710fe-2c99-4c0b-b010-4330aa9b785d,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,8.262675,"8,262675",-0.828928,"-0,828928",0.6,"0,600000",53.04919973,6.84905953,253025.54775158,563472.99777064,9.21268344
139,30e78591-ae20-4c64-b377-6db40e502866,,195ec4a3-f937-4a45-b7d6-efe538febd5a,Ut-Btl,Utrecht Centraal - Boxtel ,515,b,515,515_b,Vught Aansl.,50.916437,"50,916437",1.422316,"1,422316",0.009572,"0,009572",51.66386052,5.29057458,148314.77,408342.878,6.401
140,53db9b0c-dbc6-4d59-9b35-5125419b21f4,,2c2c1026-84f2-4f3f-b8ae-89d4af4b82a7,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,13.700437,"13,700437",-1.481603,"-1,481603",11.267931,"11,267931",52.26950142,6.35218144,220866.84335501,476158.97992719,11.39964537
141,02d4370a-5567-4b14-ba52-6be4ff353e60,,a0c2844d-7e6d-4105-a929-e4c4bb4daf21,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,92.109567,"92,109567",-2.505953,"-2,505953",3.7,"3,700000",52.62134277,6.24124549,212833.0808669,515210.18097734,3.095646
142,6fef0272-7878-4634-9020-07ccd7f1b238,,90b51618-37af-47fa-a237-84bc162c54ec,Slua-Sludow,Sluiskil Aansl. - Sluiskil Racc. DOW CHEMICAL ,818,a,818,818_a,Terneuzen Dow Chemical,103.959333,"103,959333",-0.109867,"-0,109867",3.5,"3,500000",51.31508182,3.80366252,44603.71985947,370733.87261451,3.24679747
143,8144fa59-596e-4482-a00f-68492c76465f,,8d1ed304-33b2-4bf5-a21e-91231bbbcb41,Zlw-Np,Lage Zwaluwe - Nispen ,120,a,120,120_a,Lage Zwaluwe - Roosendaal,7.475053,"7,475053",-1.968283,"-1,968283",0.2,"0,200000",51.64166283,4.61043589,101232.79977756,406155.55315325,0.19468267
144,4ad3d8a8-4395-40fa-abf8-4c0a7d48f284,,44638b17-6c02-4675-ae64-62cd05afaeda,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,534,b,534,534_b,Leiden Centraal,44.752114,"44,752114",5.973013,"5,973013",0,"0,000000",52.17243358,4.48964734,93601.343,465300.123,5.415
145,92caa1dc-5557-4ebb-8390-26868874a034,,d06e4666-b2fc-49c1-83fe-8f6ec80bed52,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,44.04167,"44,041670",2.916688,"2,916688",0,"0,000000",52.15341121,5.36554558,153517.793,462804.213,5.371
146,b65e1141-787d-477d-b634-d5f4b5db7cca,,9415c760-4b4f-47f0-891f-d5efbfea9c47,Gd-Gvc,Gouda - Den Haag Centraal ,564,b,564,564_b,Den Haag Binckhorst,23.700231,"23,700231",-29.109449,"-29,109449",0,"0,000000",52.07210293,4.34250213,83375.421,454272.903,0.295
147,4977cafa-c77d-4e6c-902b-1b5943764b6d,,f925df4d-117c-4d25-bad3-2a58140d5d0c,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,200.1,"200,100000",-40.11859,"-40,118590",0.844196,"0,844196",51.45344591,3.73925572,40461.838,386223.731,2.393
148,b18956cb-451b-45f6-975b-5f8d248d4232,ed647db6-c1c9-4363-88f6-a69dab3eb32e,,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,559,,559,559__,Warmond,41.301087,"41,301087",2.415294,"2,415294",8.439892,"8,439892",52.20168322,4.49233236,93825.16446166,468552.02606151,0.6741497
149,4c09dbf7-77ce-4875-ab2e-a52b7c9f3fa0,,5f83fc7c-80e7-4997-a792-a28f6d59d275,Bd-Rtd,Breda - Rotterdam Centraal ,121,a,121,121_a,Breda - Lage Zwaluwe,8.781701,"8,781701",2.048879,"2,048879",0.9,"0,900000",51.63949584,4.69840057,107319.24580408,405853.20674142,7.71429817
150,c19aa708-76df-4961-80e9-bb8a9901879c,b8ba2875-f0a6-4525-9f9e-8fd711d20f4d,,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,165,,165,165__,Kijfhoek - Moerdijkbrug,222.700229,"222,700229",-2.713823,"-2,713823",12.893207,"12,893207",51.75362156,4.61044788,101366.54895533,418610.85579641,-2.5729672
151,617e3cc4-af09-49df-a831-c0a4461777e1,,5c985a9e-a783-4ede-ab7e-6ca20f0d3ab3,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,6.289274,"6,289274",1.989747,"1,989747",3.5,"3,500000",51.55611848,4.53361446,95803.95616142,396698.52052281,8.72869585
152,9d26155f-3cce-4a2a-a9ef-cfd3da178877,,029ae550-7c07-4b0e-97e2-7509aed1e9a4,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,085,,85,085__,Haarlem - Warmond,40.999874,"40,999874",-1.505022,"-1,505022",4.8,"4,800000",52.2043462,4.49147483,93770.20279709,468849.02116328,0.67286172
153,00b363b6-eca4-4049-b4b0-127efaaf970e,,7d9dc605-3300-4fe9-9586-a65cf4ff16e0,Axa-Sluo1,Axel Aansl. - Sluiskil Oost 1 ,130,c,130,130_c,Axel Aansl. - Terneuzen Aansl.,201.502784,"201,502784",-2.697834,"-2,697834",0.3,"0,300000",51.27337967,3.84665882,47502.9609725,366031.04443893,1.48037305
154,5186eaff-83b9-4c4c-846c-e7fe6fcecff7,,31a59e98-b332-4b05-a769-cb4edb86a418,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,26.004931,"26,004931",1.773707,"1,773707",4.7,"4,700000",52.52474446,5.79893571,182942.61873001,504199.67555379,-1.94010499
155,2ec8b741-f98b-4664-a48d-cd7c420ed652,,208f2071-d726-4a68-8c91-51eead3f430d,Bot-Odma,"Rotterdam, Botlek - Oude Maas ",470,a,470,470_a,Botlek,102.16,"102,160000",-228.148899,"-228,148899",0.2,"0,200000",51.88700078,4.31266873,81025.56529274,433710.3519478,4.28199076
156,0fce4be0-e0ba-4549-aadb-bb0ae544695a,,b42ba5db-92b5-48f4-a3b6-3b0f0d3868c6,Ut-Btl,Utrecht Centraal - Boxtel ,046,,46,046__,Meteren Aansl. - s Hertogenbosch,43.974537,"43,974537",-2.349288,"-2,349288",2.4,"2,400000",51.72351039,5.28488263,147930.26190618,414979.66125193,6.86764193
157,11b13fdf-d4a5-4523-aa4b-046492f6017d,,c5041fc7-14c0-4576-b4c3-88cd91f72c53,Ddri-Ddrgvl,Dordrecht Aansl. Industrieterrein De Staart ¿ Dordrecht Grevelingenweg ,810,c,810,810_c,Dordrecht Industrieterrein Aansl. De Staart,200.15663,"200,156630",69.428431,"69,428431",0.158789,"0,158789",51.81781394,4.73555561,110068.813,425667.544,3.7
