OBJECTID,NAAM,SEQUENCE,AANMAAKDATUM,REF_FUNC_SPOORTAK_NAAM_LANG,REF_FUNCTIONELE_SPOORTAK_PUIC,BEIDE_EINDEN_GELIJK,BESTANDSNAAM,SIGMATRAJECT_GUID,DATUM_GOEDGEKEURD_OUDST,DATUM_GOEDGEKEURD_JONGST,LENGTE_TOTAAL_SIGMATRAJECT,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,Shape__Length
238340,152_4121L_30.5,1,2020/05/24 18:46:18+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_1.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,803.151680820641
238341,152_4121L_30.5,2,2020/05/24 18:46:18+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_2.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,803.463365102766
238342,152_4121L_30.5,3,2020/05/24 18:46:22+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_3.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,802.972341512694
238343,152_4121L_30.5,4,2020/05/24 18:46:23+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_4.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,801.716480525521
238344,152_4121L_30.5,5,2020/05/24 18:46:23+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_5.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,802.078751895579
238345,152_4121L_30.5,6,2020/05/24 18:46:23+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_6.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,801.144968843765
238346,152_4121L_30.5,7,2020/05/24 18:46:24+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_7.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,805.930145050027
238347,152_4121L_30.5,8,2020/05/24 18:46:24+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_8.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,800.880947404653
238348,152_4121L_30.5,9,2020/05/24 18:46:25+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_9.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,803.353812455312
238349,152_4121L_30.5,10,2020/05/24 18:46:25+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_10.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,800.668246707074
238350,152_4121L_30.5,11,2020/05/24 18:46:25+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_11.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,800.66814689586
238351,152_4121L_30.5,12,2020/05/24 18:46:26+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_12.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,802.179129188675
238352,152_4121L_30.5,13,2020/05/24 18:46:26+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_13.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,803.01362932808
238353,152_4121L_30.5,14,2020/05/24 18:46:26+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_14.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,801.225410670969
238354,152_4121L_30.5,15,2020/05/24 18:46:27+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_15.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,802.41473953968
238357,152_4121L_30.5,16,2020/05/24 18:46:31+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_16.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,806.5288185988
238358,152_4121L_30.5,17,2020/05/24 18:46:31+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_17.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,805.536924191345
238359,152_4121L_30.5,18,2020/05/24 18:46:32+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_18.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,805.587230667345
238360,152_4121L_30.5,19,2020/05/24 18:46:32+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_19.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,801.197141373222
238361,152_4121L_30.5,20,2020/05/24 18:46:33+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_20.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,801.933898540584
238362,152_4121L_30.5,21,2020/05/24 18:46:33+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_21.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,802.040320658979
238371,152_4023V_6.8,0,2020/05/24 18:51:52+00,152_4023V_6.8,e0705873-211d-42f8-b8e9-138e0a40474f,,pvstekening-152_4023V_6.8_0_0.pdf,fd803580-e43e-4480-b436-6040b49fa1c7,,,,,,27.7859615651501
239364,071_29R_27.9,0,2020/06/23 09:18:13+00,071_29R_27.9,899945bf-7160-4b65-a162-ad80f95bfc73,,pvstekening-071_29R_27.9_0_0.pdf,fb917163-4647-49ea-855c-c23176ddeeed,,,,,,401.557002223443
239365,071_29R_27.9,1,2020/06/23 09:18:13+00,071_29R_27.9,899945bf-7160-4b65-a162-ad80f95bfc73,,pvstekening-071_29R_27.9_0_1.pdf,fb917163-4647-49ea-855c-c23176ddeeed,,,,,,382.92047846268
240301,054_1315BV_47.5,4,2020/07/06 15:18:01+00,054_1315BV_47.5,c43f3122-7a7d-452b-9ebf-7535bd39cf64,,pvstekening-054_1315BV_47.5_0_4.pdf,00935faf-fadc-4c3e-ba0a-2f11e8a877b8,,,,,,800.297303869603
240302,054_1315BV_47.5,5,2020/07/06 15:18:01+00,054_1315BV_47.5,c43f3122-7a7d-452b-9ebf-7535bd39cf64,,pvstekening-054_1315BV_47.5_0_5.pdf,00935faf-fadc-4c3e-ba0a-2f11e8a877b8,,,,,,800.276893823024
240303,054_1315BV_47.5,6,2020/07/06 15:18:01+00,054_1315BV_47.5,c43f3122-7a7d-452b-9ebf-7535bd39cf64,,pvstekening-054_1315BV_47.5_0_6.pdf,00935faf-fadc-4c3e-ba0a-2f11e8a877b8,,,,,,805.576837599703
240304,054_1315BV_47.5,7,2020/07/06 15:18:02+00,054_1315BV_47.5,c43f3122-7a7d-452b-9ebf-7535bd39cf64,,pvstekening-054_1315BV_47.5_0_7.pdf,00935faf-fadc-4c3e-ba0a-2f11e8a877b8,,,,,,346.291551516815
240305,054_1305BV_47.2,0,2020/07/06 15:20:07+00,054_1305BV_47.2,09e65c9a-cbe6-4663-b829-089b5597afc1,,pvstekening-054_1305BV_47.2_0_0.pdf,123f9d2e-73e3-4e67-9a5d-9eb8c0a5ddc8,,,,,,17.4870206867837
240308,054_1371BV_54.1,0,2020/07/06 15:21:26+00,054_1371BV_54.1,32201bb0-ae19-4c0c-9683-7f7a59deb827,,pvstekening-054_1371BV_54.1_0_0.pdf,1d8f6701-f6d1-4732-a0f9-d7487210065d,,,,,,26.6339499400671
240310,054_1315AR_47.4,2,2020/07/06 15:24:59+00,054_1315AR_47.4,c0d7e848-56c4-4da3-8167-54d0caf12c32,,pvstekening-054_1315AR_47.4_0_2.pdf,255d0e69-e81b-4588-93e7-26752f059833,,,,,,800.285567791782
240311,054_1315AR_47.4,3,2020/07/06 15:24:59+00,054_1315AR_47.4,c0d7e848-56c4-4da3-8167-54d0caf12c32,,pvstekening-054_1315AR_47.4_0_3.pdf,255d0e69-e81b-4588-93e7-26752f059833,,,,,,800.350084447612
240312,054_1315AR_47.4,4,2020/07/06 15:25:00+00,054_1315AR_47.4,c0d7e848-56c4-4da3-8167-54d0caf12c32,,pvstekening-054_1315AR_47.4_0_4.pdf,255d0e69-e81b-4588-93e7-26752f059833,,,,,,800.230719496629
240313,054_1315AR_47.4,5,2020/07/06 15:25:00+00,054_1315AR_47.4,c0d7e848-56c4-4da3-8167-54d0caf12c32,,pvstekening-054_1315AR_47.4_0_5.pdf,255d0e69-e81b-4588-93e7-26752f059833,,,,,,800.437364029955
240314,3268db42-a040-49f1-8195-9b000dde1bc8,0,2020/07/06 15:25:28+00,,,,pvstekening-3268db42-a040-49f1-8195-9b000dde1bc8_0_0.pdf,3268db42-a040-49f1-8195-9b000dde1bc8,,,,,,1.51481940837844
240321,054_9003L_53.9,0,2020/07/06 15:17:36+00,054_9003L_53.9,bd45e5f2-fcf2-4ca6-9a7e-6107de976d48,,pvstekening-054_9003L_53.9_0_0.pdf,041d75e2-511a-4a5d-9a7a-b2afb2c8b2a0,,,,,,341.629356199056
240322,054_1315BV_47.5,0,2020/07/06 15:17:55+00,054_1315BV_47.5,c43f3122-7a7d-452b-9ebf-7535bd39cf64,,pvstekening-054_1315BV_47.5_0_0.pdf,00935faf-fadc-4c3e-ba0a-2f11e8a877b8,,,,,,400.644370127946
240323,054_1315BV_47.5,1,2020/07/06 15:17:55+00,054_1315BV_47.5,c43f3122-7a7d-452b-9ebf-7535bd39cf64,,pvstekening-054_1315BV_47.5_0_1.pdf,00935faf-fadc-4c3e-ba0a-2f11e8a877b8,,,,,,800.790407680686
240324,054_1315BV_47.5,2,2020/07/06 15:17:56+00,054_1315BV_47.5,c43f3122-7a7d-452b-9ebf-7535bd39cf64,,pvstekening-054_1315BV_47.5_0_2.pdf,00935faf-fadc-4c3e-ba0a-2f11e8a877b8,,,,,,800.29235400536
240325,054_1315BV_47.5,3,2020/07/06 15:17:56+00,054_1315BV_47.5,c43f3122-7a7d-452b-9ebf-7535bd39cf64,,pvstekening-054_1315BV_47.5_0_3.pdf,00935faf-fadc-4c3e-ba0a-2f11e8a877b8,,,,,,800.362962365471
240328,054_1001BV_57.3,0,2020/07/06 15:19:08+00,054_1001BV_57.3,2a5b697c-3dd6-4b99-9e73-bb74febecabc,,pvstekening-054_1001BV_57.3_0_0.pdf,0bcdb7b9-9405-424b-baeb-29d72dd3681a,,,,,,97.4693540961465
240331,054_1001AR_57.2,0,2020/07/06 15:18:21+00,054_1001AR_57.2,ec4da089-25ee-4156-846e-a294fe189633,,pvstekening-054_1001AR_57.2_0_0.pdf,044e235f-d015-4ab9-81c5-18000bc45a8a,,,,,,331.448058115069
240332,054_1343AR_52.9,0,2020/07/06 15:25:00+00,054_1343AR_52.9,1a724255-2f0b-43ac-aa03-81bcbb95d6c7,,pvstekening-054_1343AR_52.9_0_0.pdf,2f78b969-2baf-43b4-adce-96e65ea24db8,,,,,,103.897035110765
240333,054_1305BR_47.2,0,2020/07/06 16:01:07+00,054_1305BR_47.2,b950d900-1b31-4a04-aa2d-9250bd71b453,,pvstekening-054_1305BR_47.2_0_0.pdf,d5d877a2-80ca-46a6-baef-97bf2962f5fb,,,,,,59.7884906918547
240348,054_1003BL_57.4,0,2020/07/06 15:22:07+00,054_1003BL_57.4,fc8f04d8-f475-4d3c-bf47-bf66a8b5c504,,pvstekening-054_1003BL_57.4_0_0.pdf,2199b6ab-7305-45d5-a359-f69622811b62,,,,,,103.932935912395
240349,054_1007AR_57.5,0,2020/07/06 15:22:34+00,054_1007AR_57.5,fa9e5168-eef2-4838-b131-3d001a9e53f8,,pvstekening-054_1007AR_57.5_0_0.pdf,24bd8335-dcf8-4923-9595-394db6c2f269,,,,,,127.596328815213
240350,054_1315AR_47.4,0,2020/07/06 15:24:54+00,054_1315AR_47.4,c0d7e848-56c4-4da3-8167-54d0caf12c32,,pvstekening-054_1315AR_47.4_0_0.pdf,255d0e69-e81b-4588-93e7-26752f059833,,,,,,801.055534806532
240351,054_1315AR_47.4,1,2020/07/06 15:24:54+00,054_1315AR_47.4,c0d7e848-56c4-4da3-8167-54d0caf12c32,,pvstekening-054_1315AR_47.4_0_1.pdf,255d0e69-e81b-4588-93e7-26752f059833,,,,,,800.533722262348
240352,054_1315AR_47.4,6,2020/07/06 15:25:00+00,054_1315AR_47.4,c0d7e848-56c4-4da3-8167-54d0caf12c32,,pvstekening-054_1315AR_47.4_0_6.pdf,255d0e69-e81b-4588-93e7-26752f059833,,,,,,801.978212364569
240353,054_1315AR_47.4,7,2020/07/06 15:25:01+00,054_1315AR_47.4,c0d7e848-56c4-4da3-8167-54d0caf12c32,,pvstekening-054_1315AR_47.4_0_7.pdf,255d0e69-e81b-4588-93e7-26752f059833,,,,,,232.151757780844
240354,054_1301AL_46.9,0,2020/07/06 15:26:16+00,054_1301AL_46.9,b6f3bd45-9521-4e43-8665-c3721ce0c9b7,,pvstekening-054_1301AL_46.9_0_0.pdf,3524aa9e-20e2-48ca-a73d-4153ba994c90,,,,,,585.437400560854
240355,054_1003AL_57.3,0,2020/07/06 15:26:55+00,054_1003AL_57.3,50510531-83f9-44da-a1bb-b396337ded7b,,pvstekening-054_1003AL_57.3_0_0.pdf,35cd5ed9-4862-47c2-884e-554cf5ad5653,,,,,,260.176352379266
240356,054_1341AR_52.7,0,2020/07/06 15:27:39+00,054_1341AR_52.7,d5b7390a-712f-45f6-9f5a-567b8385c52e,,pvstekening-054_1341AR_52.7_0_0.pdf,43903d87-4b9f-42bd-9dd2-4f9dd074ce02,,,,,,154.411406621062
240357,054_1307AL_47.0,0,2020/07/06 15:27:42+00,054_1307AL_47.0,fd6e6da0-2009-446a-8573-a126bbf3af62,,pvstekening-054_1307AL_47.0_0_0.pdf,43d6499c-d301-4727-84fb-f2eb113e41c8,,,,,,59.7706356701659
240359,054_1003AV_57.3,2,2020/07/06 15:29:09+00,054_1003AV_57.3,75df420f-f7a2-42c0-980e-1a24f86cc3d6,,pvstekening-054_1003AV_57.3_0_2.pdf,49a8d9de-d5cb-4699-9fbe-d8e989969291,,,,,,800.172656081775
240360,054_1003AV_57.3,3,2020/07/06 15:29:09+00,054_1003AV_57.3,75df420f-f7a2-42c0-980e-1a24f86cc3d6,,pvstekening-054_1003AV_57.3_0_3.pdf,49a8d9de-d5cb-4699-9fbe-d8e989969291,,,,,,306.606651767782
240361,054_1007AL_57.5,0,2020/07/06 15:29:31+00,054_1007AL_57.5,22b37ee5-ac92-45c3-88d8-d4280b3b67d8,,pvstekening-054_1007AL_57.5_0_0.pdf,4d4693e7-cb9d-4805-b687-7c34ec8bc8a4,,,,,,103.897153848764
240362,054_1341BV_52.9,0,2020/07/06 15:33:02+00,054_1341BV_52.9,3c11b3b2-b8d6-4b51-8138-3b1bf2de5f41,,pvstekening-054_1341BV_52.9_0_0.pdf,5df1a565-51d6-4a24-9426-873b4f28791a,,,,,,26.400009757574
240363,054_1343BV_53.0,0,2020/07/06 15:23:13+00,054_1343BV_53.0,0117be05-70de-4319-9a1f-b6b1d9117ed2,,pvstekening-054_1343BV_53.0_0_0.pdf,26a57117-8652-4024-8d94-80590f22f51d,,,,,,26.4469613280997
240364,054_1347AL_53.2,0,2020/07/06 15:33:59+00,054_1347AL_53.2,af93adf2-0c4f-4c0d-9faa-c78f0cab644b,,pvstekening-054_1347AL_53.2_0_0.pdf,623e9726-0e0a-4ac3-9f39-838565477a93,,,,,,800.132752637186
240379,054_1307AV_47.0,0,2020/07/06 15:26:07+00,054_1307AV_47.0,6ce52e0a-1a28-42e5-9c19-9d9cd208a0b4,,pvstekening-054_1307AV_47.0_0_0.pdf,32f7f877-318e-4f0a-90fc-49e5842eb1c9,,,,,,310.754057468684
240380,054_1369BV_54.1,0,2020/07/06 15:27:00+00,054_1369BV_54.1,81e9d879-2399-4164-810a-0c18159ab853,,pvstekening-054_1369BV_54.1_0_0.pdf,3f55869c-ebae-42df-a226-82b2ceae80a9,,,,,,166.97132988705
240381,054_1003AV_57.3,0,2020/07/06 15:29:04+00,054_1003AV_57.3,75df420f-f7a2-42c0-980e-1a24f86cc3d6,,pvstekening-054_1003AV_57.3_0_0.pdf,49a8d9de-d5cb-4699-9fbe-d8e989969291,,,,,,800.236156333486
240382,054_1003AV_57.3,1,2020/07/06 15:29:09+00,054_1003AV_57.3,75df420f-f7a2-42c0-980e-1a24f86cc3d6,,pvstekening-054_1003AV_57.3_0_1.pdf,49a8d9de-d5cb-4699-9fbe-d8e989969291,,,,,,800.164068808452
240384,054_1343AL_52.9,0,2020/07/06 15:30:27+00,054_1343AL_52.9,7ede2620-828d-482f-9d97-51d889a14214,,pvstekening-054_1343AL_52.9_0_0.pdf,50274d1f-cc6e-43d8-a56d-288063626e64,,,,,,800.132766040049
240385,054_1343AL_52.9,1,2020/07/06 15:30:27+00,054_1343AL_52.9,7ede2620-828d-482f-9d97-51d889a14214,,pvstekening-054_1343AL_52.9_0_1.pdf,50274d1f-cc6e-43d8-a56d-288063626e64,,,,,,800.132735707451
240386,054_1343AL_52.9,2,2020/07/06 15:30:27+00,054_1343AL_52.9,7ede2620-828d-482f-9d97-51d889a14214,,pvstekening-054_1343AL_52.9_0_2.pdf,50274d1f-cc6e-43d8-a56d-288063626e64,,,,,,199.866074509157
240387,054_K1307T_47.1,0,2020/07/06 15:30:44+00,054_K1307T_47.1,101baa28-1c78-4e3c-b3c9-56485c77d42a,,pvstekening-054_K1307T_47.1_0_0.pdf,50cf7a89-812c-4e58-8c2c-426b38fb7e27,,,,,,35.3894115764871
240388,054_1011AR_57.6,0,2020/07/06 15:31:24+00,054_1011AR_57.6,11134758-7c1c-4a3b-9dfb-818eb78e9c90,,pvstekening-054_1011AR_57.6_0_0.pdf,51428ed4-a770-4483-8909-d0d418412aa4,,,,,,130.20511448555
240389,054_1341AL_52.7,0,2020/07/06 15:31:48+00,054_1341AL_52.7,40e09486-4204-4a61-b2be-4788d175553b,,pvstekening-054_1341AL_52.7_0_0.pdf,55473122-b1a8-4583-9de8-c2b83eb4b74e,,,,,,800.137509724168
240390,054_1341AL_52.7,1,2020/07/06 15:31:49+00,054_1341AL_52.7,40e09486-4204-4a61-b2be-4788d175553b,,pvstekening-054_1341AL_52.7_0_1.pdf,55473122-b1a8-4583-9de8-c2b83eb4b74e,,,,,,800.132769094936
240391,054_1341AL_52.7,2,2020/07/06 15:31:49+00,054_1341AL_52.7,40e09486-4204-4a61-b2be-4788d175553b,,pvstekening-054_1341AL_52.7_0_2.pdf,55473122-b1a8-4583-9de8-c2b83eb4b74e,,,,,,562.579532364056
240395,054_1011BL_57.7,0,2020/07/06 15:32:34+00,054_1011BL_57.7,12352a9c-82cc-4a44-b555-6913182c4c41,,pvstekening-054_1011BL_57.7_0_0.pdf,5b3d7470-b156-443e-9a21-65c05bd91c01,,,,,,103.808932761107
240396,054_1347AL_53.2,1,2020/07/06 15:34:03+00,054_1347AL_53.2,af93adf2-0c4f-4c0d-9faa-c78f0cab644b,,pvstekening-054_1347AL_53.2_0_1.pdf,623e9726-0e0a-4ac3-9f39-838565477a93,,,,,,284.665718230506
240397,054_1345AL_53.0,0,2020/07/06 15:38:17+00,054_1345AL_53.0,9ad3374d-89fc-4722-9e92-9786bcbda54a,,pvstekening-054_1345AL_53.0_0_0.pdf,7b0dea69-4191-4321-afe4-4f53cb9f7e63,,,,,,800.132822877433
240398,054_1345AL_53.0,1,2020/07/06 15:38:17+00,054_1345AL_53.0,9ad3374d-89fc-4722-9e92-9786bcbda54a,,pvstekening-054_1345AL_53.0_0_1.pdf,7b0dea69-4191-4321-afe4-4f53cb9f7e63,,,,,,689.808062134192
240399,054_9003R_53.9,0,2020/07/06 15:40:35+00,054_9003R_53.9,a6175426-07c6-4013-b696-2c7eb86310eb,,pvstekening-054_9003R_53.9_0_0.pdf,80cec7ab-add3-4e68-b619-ae0646f8dafa,,,,,,301.929134800032
240409,054_1301BV_47.0,0,2020/07/06 15:52:26+00,054_1301BV_47.0,b289a657-a497-4322-91a7-729d6f3613d2,,pvstekening-054_1301BV_47.0_0_0.pdf,aa6f6bb7-6f42-431c-ae88-427c26019b77,,,,,,377.85507062567
240411,054_1347AR_53.2,0,2020/07/06 15:33:07+00,054_1347AR_53.2,dba9ff00-1b6c-4d57-bded-78bba37fcdda,,pvstekening-054_1347AR_53.2_0_0.pdf,77add3d0-4d4a-4846-8b91-840fb0c28f0f,,,,,,118.929798219394
240412,054_1345AR_53.0,0,2020/07/06 15:33:41+00,054_1345AR_53.0,6feba9d0-e21d-482c-bf34-fe440b961a38,,pvstekening-054_1345AR_53.0_0_0.pdf,60703187-b2f1-47a7-bf34-75c65ba991be,,,,,,155.761375226843
240413,054_1301AR_46.9,0,2020/07/06 15:34:24+00,054_1301AR_46.9,831a6529-9c8a-45d8-9a9b-b82773065fdc,,pvstekening-054_1301AR_46.9_0_0.pdf,633783d2-faf4-4929-a614-ec0aee6bcc94,,,,,,103.896943613236
240415,054_1367AL_53.6,0,2020/07/06 15:35:02+00,054_1367AL_53.6,cae8db59-7313-4fcc-9ac6-986fddc9131f,,pvstekening-054_1367AL_53.6_0_0.pdf,681efd8c-169b-4c89-b1b6-c5c19f26a00f,,,,,,388.592941326576
240416,054_1375AL_54.3,0,2020/07/06 15:36:13+00,054_1375AL_54.3,4433760d-b36c-4105-9972-2c2457a197de,,pvstekening-054_1375AL_54.3_0_0.pdf,6a39016e-c73b-4d91-bacf-535f82b3c1c7,,,,,,155.761321781475
240417,054_1001BR_57.3,0,2020/07/06 15:36:22+00,054_1001BR_57.3,8dc382e3-4d07-4f92-a66c-f7118e59c0fe,,pvstekening-054_1001BR_57.3_0_0.pdf,69143af4-a3d8-46bd-9f3d-70186cb4712c,,,,,,400.129492648948
240418,054_1001BR_57.3,1,2020/07/06 15:36:22+00,054_1001BR_57.3,8dc382e3-4d07-4f92-a66c-f7118e59c0fe,,pvstekening-054_1001BR_57.3_0_1.pdf,69143af4-a3d8-46bd-9f3d-70186cb4712c,,,,,,800.206172849332
240419,054_1001BR_57.3,2,2020/07/06 15:36:22+00,054_1001BR_57.3,8dc382e3-4d07-4f92-a66c-f7118e59c0fe,,pvstekening-054_1001BR_57.3_0_2.pdf,69143af4-a3d8-46bd-9f3d-70186cb4712c,,,,,,800.184784905733
240420,054_1001BR_57.3,3,2020/07/06 15:36:23+00,054_1001BR_57.3,8dc382e3-4d07-4f92-a66c-f7118e59c0fe,,pvstekening-054_1001BR_57.3_0_3.pdf,69143af4-a3d8-46bd-9f3d-70186cb4712c,,,,,,800.132604850596
240421,054_1001BR_57.3,4,2020/07/06 15:36:23+00,054_1001BR_57.3,8dc382e3-4d07-4f92-a66c-f7118e59c0fe,,pvstekening-054_1001BR_57.3_0_4.pdf,69143af4-a3d8-46bd-9f3d-70186cb4712c,,,,,,249.776590583665
240422,054_1367BL_53.7,0,2020/07/06 15:36:49+00,054_1367BL_53.7,f847656f-c50a-4c03-ad9a-667d7978265c,,pvstekening-054_1367BL_53.7_0_0.pdf,6ba5d71c-8c71-4e37-b587-775197a5fda5,,,,,,61.9650418917796
240423,054_1369AV_54.0,0,2020/07/06 15:37:17+00,054_1369AV_54.0,09f25aac-0e53-427b-9a3c-a8d109761352,,pvstekening-054_1369AV_54.0_0_0.pdf,7085e004-2d8c-4c4d-a880-eaf51ab430bf,,,,,,13.7289403210882
240425,054_1003AR_57.3,0,2020/07/06 15:37:58+00,054_1003AR_57.3,02c28bf6-1895-4848-b20b-66c2b2ee6133,,pvstekening-054_1003AR_57.3_0_0.pdf,7193d09e-30b1-4aeb-9ad9-ed0c8e7a7e48,,,,,,103.896060561261
240426,7ccca851-edc8-497d-810a-470030237827,0,2020/07/06 15:38:48+00,,,,pvstekening-7ccca851-edc8-497d-810a-470030237827_0_0.pdf,7ccca851-edc8-497d-810a-470030237827,,,,,,103.896960096909
240427,054_1373AL_54.1,0,2020/07/06 15:39:07+00,054_1373AL_54.1,a5e6fc71-b3cb-4fd5-880e-d5de33c32235,,pvstekening-054_1373AL_54.1_0_0.pdf,7d03b1b4-f1ea-4b74-8f48-a633271d9c00,,,,,,118.867631540721
240429,054_1367AR_53.6,0,2020/07/06 15:39:51+00,054_1367AR_53.6,f6f193f5-9039-429f-a8bb-14609fa31d2e,,pvstekening-054_1367AR_53.6_0_0.pdf,7fbb3a10-3eef-4018-831f-52de13c6001f,,,,,,79.6892425024101
240430,054_1371AL_54.0,0,2020/07/06 15:39:59+00,054_1371AL_54.0,38dff3ee-cee8-400e-a76b-dcb88ff18b04,,pvstekening-054_1371AL_54.0_0_0.pdf,8061c764-a9e4-4e79-b185-19bbf40e2204,,,,,,74.6905628910289
240431,054_1373AR_54.1,0,2020/07/06 15:40:34+00,054_1373AR_54.1,4b920368-e2da-40a7-9692-e1471cdc4b08,,pvstekening-054_1373AR_54.1_0_0.pdf,8078d00a-a59d-4b98-a61c-f30410051a89,,,,,,129.316098317611
240432,054_1375BV_54.4,0,2020/07/06 15:41:09+00,054_1375BV_54.4,479e7e52-a66b-45f3-a9cf-5b2390449df5,,pvstekening-054_1375BV_54.4_0_0.pdf,877b1ac0-9072-447b-88cb-e690e4f7631b,,,,,,26.4000030412877
240433,054_1369BR_54.1,0,2020/07/06 15:41:17+00,054_1369BR_54.1,2c31ec05-ac11-4d50-ba05-dec7c400f651,,pvstekening-054_1369BR_54.1_0_0.pdf,84e3713b-a4a1-4421-8ed6-f4e759f16756,,,,,,63.1240503917485
240435,054_1369AL_54.0,0,2020/07/06 15:41:57+00,054_1369AL_54.0,b7519256-4a26-4cdc-9bc9-4278dd77974f,,pvstekening-054_1369AL_54.0_0_0.pdf,89f799bf-4592-4c7c-bd50-463b66c2be9b,,,,,,80.0577442366471
240436,054_1377BV_54.6,0,2020/07/06 15:42:24+00,054_1377BV_54.6,1d6b615b-90a4-4573-a436-05e6d56cbffa,,pvstekening-054_1377BV_54.6_0_0.pdf,8b9ac47a-c271-4aaa-a5b6-6575304c85bd,,,,,,26.399996354924
240437,054_1005BV_57.4,0,2020/07/06 15:42:35+00,054_1005BV_57.4,ebf4f2f0-f8fb-4508-819a-8558ec122030,,pvstekening-054_1005BV_57.4_0_0.pdf,921d35da-2166-4ccc-93e1-d1d2f4e91816,,,,,,26.4000094842786
240439,054_1005AR_57.3,0,2020/07/06 15:43:17+00,054_1005AR_57.3,65d33a1d-0747-4f0b-b27b-87d89bc8f82f,,pvstekening-054_1005AR_57.3_0_0.pdf,959e329f-1df3-4675-9fc1-73d29a609cab,,,,,,130.186309542665
240440,054_1345BV_53.2,0,2020/07/06 15:43:48+00,054_1345BV_53.2,3f131258-3971-495b-9b53-4cd5beba2afd,,pvstekening-054_1345BV_53.2_0_0.pdf,95af57d3-3c3d-44e9-a76a-f028fb57b982,,,,,,26.576868386249
