FID,hoogte,mastcode,lichtmastnummer,omschrijving,aanlegjaar,geometrie
O10002_GBI_Lichtmasten.1233,4,ko37,bko37,lichtmast,1990,MULTIPOINT ((175844.129 496136.76))
O10002_GBI_Lichtmasten.1234,5,ko19,bko19,lichtmast,2011,MULTIPOINT ((175835.949 495991.97))
O10002_GBI_Lichtmasten.1235,5,ko29,bko29,lichtmast,1990,MULTIPOINT ((175934.659 496098.54))
O10002_GBI_Lichtmasten.1236,5,kl29,bkl29,lichtmast,1990,MULTIPOINT ((175430.768 496135.805))
O10002_GBI_Lichtmasten.1237,5,kl03,bkl03,lichtmast,1990,MULTIPOINT ((175191.489 496280.34))
O10002_GBI_Lichtmasten.1238,5,kl02,bkl02,lichtmast,1990,MULTIPOINT ((175168.129 496274.67))
O10002_GBI_Lichtmasten.1239,4,kl25,bkl25,lichtmast,1990,MULTIPOINT ((175393.426 496210.987))
O10002_GBI_Lichtmasten.1240,4,kl04,bkl04,lichtmast,1990,MULTIPOINT ((175189.767 496291.791))
O10002_GBI_Lichtmasten.1241,5,ho13,bho13,lichtmast,1989,MULTIPOINT ((176006.449 496525.43))
O10002_GBI_Lichtmasten.1242,5,ho11,bho11,lichtmast,1989,MULTIPOINT ((176009.299 496501.01))
O10002_GBI_Lichtmasten.1243,5,fr11,bfr11,lichtmast,1988,MULTIPOINT ((175660.449 496213.01))
O10002_GBI_Lichtmasten.1244,4,fr05,bfr05,lichtmast,1988,MULTIPOINT ((175615.709 496291.15))
O10002_GBI_Lichtmasten.1245,6,er09,ber09,lichtmast,1978,MULTIPOINT ((176105.619 496492.73))
O10002_GBI_Lichtmasten.1246,6,er07,ber07,lichtmast,1978,MULTIPOINT ((176065.935 496547.999))
O10002_GBI_Lichtmasten.1247,5,ht19,sht19,lichtmast,2006,MULTIPOINT ((171736.164 508870.109))
O10002_GBI_Lichtmasten.1248,5,ht16,sht16,lichtmast,2006,MULTIPOINT ((171693.466 508937.859))
O10002_GBI_Lichtmasten.1249,5,pf07,spf07,lichtmast,2005,MULTIPOINT ((172167.786 509275.984))
O10002_GBI_Lichtmasten.1250,5,gr42,sgr42,lichtmast,2005,MULTIPOINT ((172081.616 509167.734))
O10002_GBI_Lichtmasten.1251,4,an04,san04,lichtmast,2012,MULTIPOINT ((172082.788 508831.169))
O10002_GBI_Lichtmasten.1252,5,ba13,sba13,lichtmast,2012,MULTIPOINT ((172423.015 508839.641))
O10002_GBI_Lichtmasten.1253,4,bu02,sbu02,lichtmast,1987,MULTIPOINT ((171700.132 509117.434))
O10002_GBI_Lichtmasten.1254,4,bu06,sbu06,lichtmast,1987,MULTIPOINT ((171622.039 509182.877))
O10002_GBI_Lichtmasten.1255,4,bu26,sbu26,lichtmast,1988,MULTIPOINT ((171702.489 509245.711))
O10002_GBI_Lichtmasten.1256,4,bu12,sbu12,lichtmast,1987,MULTIPOINT ((171683.799 509196.313))
O10002_GBI_Lichtmasten.1257,5,bu18,sbu18,lichtmast,1987,MULTIPOINT ((171775.326 509165.259))
O10002_GBI_Lichtmasten.1258,6,bl08,sbl08,lichtmast,1977,MULTIPOINT ((172655.579 508934.652))
O10002_GBI_Lichtmasten.1259,5,da07,sda07,lichtmast,2006,MULTIPOINT ((171986.783 508861.984))
O10002_GBI_Lichtmasten.1260,5,fu11,sfu11,lichtmast,1987,MULTIPOINT ((171944.281 509026.789))
O10002_GBI_Lichtmasten.1261,5,fu17,sfu17,lichtmast,1987,MULTIPOINT ((172000.881 508937.8))
O10002_GBI_Lichtmasten.1262,4,gd06,sgd06,lichtmast,1988,MULTIPOINT ((172147.399 508706.04))
O10002_GBI_Lichtmasten.1263,5,gr21,sgr21,lichtmast,2005,MULTIPOINT ((172296.33 509349.447))
O10002_GBI_Lichtmasten.1264,5,gr22,sgr22,lichtmast,2005,MULTIPOINT ((172276.528 509336.89))
O10002_GBI_Lichtmasten.1265,5,gr33,sgr33,lichtmast,2005,MULTIPOINT ((172186.505 509266.359))
O10002_GBI_Lichtmasten.1266,5,gr34,sgr34,lichtmast,2005,MULTIPOINT ((172175.521 509268.234))
O10002_GBI_Lichtmasten.1267,5,gr35,sgr35,lichtmast,2005,MULTIPOINT ((172159.896 509247.859))
O10002_GBI_Lichtmasten.1268,5,gr36,sgr36,lichtmast,2005,MULTIPOINT ((172141.641 509225.234))
O10002_GBI_Lichtmasten.1269,6,he04,she04,lichtmast,1977,MULTIPOINT ((172584.775 508878.81))
O10002_GBI_Lichtmasten.1270,5,ht05,sht05,lichtmast,1987,MULTIPOINT ((171790.517 509132.223))
O10002_GBI_Lichtmasten.1271,4,ht08,sht08,lichtmast,1987,MULTIPOINT ((171721.859 509088.49))
O10002_GBI_Lichtmasten.1272,4,sn01,ssn01,lichtmast,1994,MULTIPOINT ((171951.639 509488.63))
O10002_GBI_Lichtmasten.1273,4,to01,sto01,lichtmast,1987,MULTIPOINT ((172051.489 509105.302))
O10002_GBI_Lichtmasten.1274,5,hy06,shy06,lichtmast,1987,MULTIPOINT ((172025.792 508765.353))
O10002_GBI_Lichtmasten.1275,4,ir05,sir05,lichtmast,1987,MULTIPOINT ((172120.119 508704.5))
O10002_GBI_Lichtmasten.1276,4,kk02,skk02,lichtmast,1987,MULTIPOINT ((172008.875 509135.333))
O10002_GBI_Lichtmasten.1277,4,kk03,skk03,lichtmast,1987,MULTIPOINT ((172023.536 509112.311))
O10002_GBI_Lichtmasten.1278,4,kg02,skg02,lichtmast,1977,MULTIPOINT ((172653.35 508584.84))
O10002_GBI_Lichtmasten.1279,4,kg07,skg07,lichtmast,1977,MULTIPOINT ((172566.083 508563.829))
O10002_GBI_Lichtmasten.1280,4,mo05,smo05,lichtmast,1987,MULTIPOINT ((172234.202 508983.652))
O10002_GBI_Lichtmasten.1281,4,nh10,snh10,lichtmast,1987,MULTIPOINT ((171898.289 509063.696))
O10002_GBI_Lichtmasten.1282,4,nh12,snh12,lichtmast,1987,MULTIPOINT ((171858.544 509045.52))
O10002_GBI_Lichtmasten.1283,4,vo09,bvo09,lichtmast,1988,MULTIPOINT ((175571.207 496390.384))
O10002_GBI_Lichtmasten.1284,4,vo06,bvo06,lichtmast,1988,MULTIPOINT ((175534.624 496348.884))
O10002_GBI_Lichtmasten.1285,5,eu40a,deu40a,lichtmast,2003,MULTIPOINT ((176025.404 505460.64))
O10002_GBI_Lichtmasten.1286,5,eu36,deu36,lichtmast,2003,MULTIPOINT ((175998.795 505391.89))
O10002_GBI_Lichtmasten.1287,5,lr06,dlr06,lichtmast,2003,MULTIPOINT ((176194.216 505238.536))
O10002_GBI_Lichtmasten.1288,5,lr03,dlr03,lichtmast,2003,MULTIPOINT ((176156.097 505273.527))
O10002_GBI_Lichtmasten.1289,5,az20,daz20,lichtmast,1992,MULTIPOINT ((177368.749 503037.52))
O10002_GBI_Lichtmasten.1290,4,cv01,dcv01,lichtmast,1991,MULTIPOINT ((176780.699 502993))
O10002_GBI_Lichtmasten.1291,4,dr01,ddr01,lichtmast,1990,MULTIPOINT ((177265.109 503290.91))
O10002_GBI_Lichtmasten.1292,4,ssp01,dssp01,lichtmast,1992,MULTIPOINT ((176744.189 502973.87))
O10002_GBI_Lichtmasten.1293,4,wh01,dwh01,lichtmast,1991,MULTIPOINT ((176667.249 502820.08))
O10002_GBI_Lichtmasten.1294,4,ij07,dij07,lichtmast,1994,MULTIPOINT ((176514.819 502894.61))
O10002_GBI_Lichtmasten.1295,5,da02,dda02,lichtmast,1994,MULTIPOINT ((176302.879 503105.95))
O10002_GBI_Lichtmasten.1296,5,da21,dda21,lichtmast,1994,MULTIPOINT ((176351.979 503252))
O10002_GBI_Lichtmasten.1297,5,hf03,dhf03,lichtmast,1992,MULTIPOINT ((177018.519 502845.73))
O10002_GBI_Lichtmasten.1298,5,hf05,dhf05,lichtmast,1992,MULTIPOINT ((176993.399 502785.1))
O10002_GBI_Lichtmasten.1299,4,de02,dde02,lichtmast,1994,MULTIPOINT ((176360.265 503076.213))
O10002_GBI_Lichtmasten.1300,4,de03,dde03,lichtmast,1994,MULTIPOINT ((176371.698 503104.08))
O10002_GBI_Lichtmasten.1301,4,dr02,ddr02,lichtmast,1990,MULTIPOINT ((177299.989 503287.4))
O10002_GBI_Lichtmasten.1302,5,dbp14,ddbp14,lichtmast,2000,MULTIPOINT ((176565.193 503415.53))
O10002_GBI_Lichtmasten.1303,5,dbp17,ddbp17,lichtmast,2000,MULTIPOINT ((176545.826 503352.53))
O10002_GBI_Lichtmasten.1304,5,dpa073,ddpa073,lichtmast,2006,MULTIPOINT ((176448.745 503273.228))
O10002_GBI_Lichtmasten.1305,4,ge04,dge04,lichtmast,2011,MULTIPOINT ((176314.339 503202.969))
O10002_GBI_Lichtmasten.1306,4,ge05,dge05,lichtmast,1994,MULTIPOINT ((176298.039 503214.54))
O10002_GBI_Lichtmasten.1307,5,hf10,dhf10,lichtmast,1992,MULTIPOINT ((176882.759 502797.46))
O10002_GBI_Lichtmasten.1308,4,hg10,dhg10,lichtmast,1991,MULTIPOINT ((176866.399 503040.36))
O10002_GBI_Lichtmasten.1309,4,knc06,dknc06,lichtmast,1992,MULTIPOINT ((176986.719 502827.26))
O10002_GBI_Lichtmasten.1310,4,lp02,dlp02,lichtmast,1991,MULTIPOINT ((176976.409 502994.62))
O10002_GBI_Lichtmasten.1311,4,lp12,dlp12,lichtmast,1991,MULTIPOINT ((177104.409 502941.5))
O10002_GBI_Lichtmasten.1312,4,rt05,drt05,lichtmast,1991,MULTIPOINT ((177317.689 502955.25))
O10002_GBI_Lichtmasten.1313,6,ga10,sga10,lichtmast,1999,MULTIPOINT ((172095.893 508121.252))
O10002_GBI_Lichtmasten.1314,6,hd08,shd08,lichtmast,1999,MULTIPOINT ((172097.657 508355.661))
O10002_GBI_Lichtmasten.1315,5,hd21,shd21,lichtmast,1999,MULTIPOINT ((172097.229 508261.477))
O10002_GBI_Lichtmasten.1316,5,hd24,shd24,lichtmast,1999,MULTIPOINT ((172046.675 508296.192))
O10002_GBI_Lichtmasten.1317,5,hd36,shd36,lichtmast,1999,MULTIPOINT ((172031.398 508231.922))
O10002_GBI_Lichtmasten.1318,5,hd48,shd48,lichtmast,1999,MULTIPOINT ((172107.267 508180.676))
O10002_GBI_Lichtmasten.1319,4,hd16,shd16,lichtmast,1999,MULTIPOINT ((172059.511 508323.575))
O10002_GBI_Lichtmasten.1320,4,hd30,shd30,lichtmast,1999,MULTIPOINT ((172054.4 508255.605))
O10002_GBI_Lichtmasten.1321,4,hd50,shd50,lichtmast,1999,MULTIPOINT ((172102.321 508225.368))
O10002_GBI_Lichtmasten.1322,5,bz19,sbz19,lichtmast,2009,MULTIPOINT ((172369.633 508970.739))
O10002_GBI_Lichtmasten.1323,5,nh15b,snh15b,lichtmast,2010,MULTIPOINT ((171798.217 508970.543))
O10002_GBI_Lichtmasten.1324,5,ve14,sve14,lichtmast,2007,MULTIPOINT ((172477.975 508832.96))
O10002_GBI_Lichtmasten.1325,4,wu01,swu01,lichtmast,1987,MULTIPOINT ((171933.785 509128.492))
O10002_GBI_Lichtmasten.1326,7,ms06,sms06,lichtmast,2002,MULTIPOINT ((173018.609 509371.471))
O10002_GBI_Lichtmasten.1327,5,ste04,sste04,lichtmast,2006,MULTIPOINT ((171912.526 508761.359))
O10002_GBI_Lichtmasten.1328,5,ste01,sste01,lichtmast,2006,MULTIPOINT ((171874.779 508800.109))
O10002_GBI_Lichtmasten.1329,5,ht17,sht17,lichtmast,2006,MULTIPOINT ((171707.39 508915.984))
O10002_GBI_Lichtmasten.1330,5,da17,sda17,lichtmast,2006,MULTIPOINT ((171860.082 508809.359))
O10002_GBI_Lichtmasten.1331,6,mn15,dmn15,lichtmast,1990,MULTIPOINT ((176964.919 503171.38))
O10002_GBI_Lichtmasten.1332,8,zu74,dzu74,lichtmast,1991,MULTIPOINT ((177292.499 502710.45))
O10002_GBI_Lichtmasten.1333,8,zu88,dzu88,lichtmast,1991,MULTIPOINT ((176891.725 502726.544))
O10002_GBI_Lichtmasten.1334,3,sg47,dsg47,lichtmast,2005,MULTIPOINT ((177777.217 503282.955))
O10002_GBI_Lichtmasten.1335,5,su04,dsu04,lichtmast,1988,MULTIPOINT ((177364.471 503542.118))
O10002_GBI_Lichtmasten.1336,5,fw039,dfw039,lichtmast,1999,MULTIPOINT ((176303.259 503903.667))
O10002_GBI_Lichtmasten.1337,4,rt10,drt10,lichtmast,1991,MULTIPOINT ((177208.909 502998.25))
O10002_GBI_Lichtmasten.1338,4,rt12,drt12,lichtmast,1991,MULTIPOINT ((177215.589 503020.66))
O10002_GBI_Lichtmasten.1339,4,rp07,drp07,lichtmast,1992,MULTIPOINT ((176915.619 503108.31))
O10002_GBI_Lichtmasten.1340,4,rd02,drd02,lichtmast,1991,MULTIPOINT ((177151.859 503080.48))
O10002_GBI_Lichtmasten.1341,4,rd16,drd16,lichtmast,1991,MULTIPOINT ((177025.419 503123.98))
O10002_GBI_Lichtmasten.1342,5,scp26,dscp26,lichtmast,1994,MULTIPOINT ((176308.96 502945.72))
O10002_GBI_Lichtmasten.1343,4,sh05,dsh05,lichtmast,1994,MULTIPOINT ((176774.599 502711.82))
O10002_GBI_Lichtmasten.1344,4,tg10,dtg10,lichtmast,1992,MULTIPOINT ((177227.869 503413.84))
O10002_GBI_Lichtmasten.1345,4,tg12,dtg12,lichtmast,1992,MULTIPOINT ((177273.089 503393.19))
O10002_GBI_Lichtmasten.1346,5,ij06,dij06,lichtmast,1994,MULTIPOINT ((176546.529 502887.45))
O10002_GBI_Lichtmasten.1347,5,ij23,dij23,lichtmast,1994,MULTIPOINT ((176736.309 502809.33))
O10002_GBI_Lichtmasten.1348,6,vt02,dvt02,lichtmast,1992,MULTIPOINT ((176819.449 503242.6))
O10002_GBI_Lichtmasten.1349,6,gp02,dgp02,lichtmast,1991,MULTIPOINT ((177206.629 503163.52))
O10002_GBI_Lichtmasten.1350,7,lm50,dlm50,lichtmast,1989,MULTIPOINT ((176794.259 502838.61))
O10002_GBI_Lichtmasten.1351,6,mn13,dmn13,lichtmast,1990,MULTIPOINT ((177046.259 503163.33))
O10002_GBI_Lichtmasten.1352,6,mn22,dmn22,lichtmast,1990,MULTIPOINT ((176872.319 503248.04))
O10002_GBI_Lichtmasten.1353,4,mn17,dmn17,lichtmast,1990,MULTIPOINT ((176933.969 503152.71))
O10002_GBI_Lichtmasten.1354,6,vt04,dvt04,lichtmast,1992,MULTIPOINT ((176813.319 503181.37))
O10002_GBI_Lichtmasten.1355,8,zu90,dzu90,lichtmast,1991,MULTIPOINT ((176865.649 502657.65))
O10002_GBI_Lichtmasten.1356,3,sg46,dsg46,lichtmast,2005,MULTIPOINT ((177776.14 503256.28))
O10002_GBI_Lichtmasten.1357,3,sg32,dsg32,lichtmast,2005,MULTIPOINT ((177622.049 503278.455))
O10002_GBI_Lichtmasten.1358,4,spi01,dspi01,lichtmast,1991,MULTIPOINT ((177638.771 503935.195))
O10002_GBI_Lichtmasten.1359,7,scw09,dscw09,lichtmast,2006,MULTIPOINT ((177587.289 504133.495))
O10002_GBI_Lichtmasten.1360,4,vp01,dvp01,lichtmast,1988,MULTIPOINT ((177771.319 503459.743))
O10002_GBI_Lichtmasten.1361,4,tk01,dtk01,lichtmast,1988,MULTIPOINT ((177804.891 504498.468))
O10002_GBI_Lichtmasten.1362,4,kob09,dkob09,lichtmast,1991,MULTIPOINT ((177725.158 503803.216))
O10002_GBI_Lichtmasten.1363,4,kob05,dkob05,lichtmast,1991,MULTIPOINT ((177747.946 503876.47))
O10002_GBI_Lichtmasten.1364,4,kob03,dkob03,lichtmast,1991,MULTIPOINT ((177728.534 503865.417))
O10002_GBI_Lichtmasten.1365,4,kli06,dkli06,lichtmast,1991,MULTIPOINT ((177810.331 504064.904))
O10002_GBI_Lichtmasten.1366,3,kil04,dkil04,lichtmast,2005,MULTIPOINT ((178003.033 503417.078))
O10002_GBI_Lichtmasten.1367,3,kil18,dkil18,lichtmast,2010,MULTIPOINT ((178050.125 503396.678))
O10002_GBI_Lichtmasten.1368,7,vd05,dvd05,lichtmast,1991,MULTIPOINT ((180145.776 510205.758))
O10002_GBI_Lichtmasten.1369,6,vd31,dvd31,lichtmast,2005,MULTIPOINT ((180327.614 510238.568))
O10002_GBI_Lichtmasten.1370,5,vg04,svg04,lichtmast,1999,MULTIPOINT ((172259.794 508193.132))
O10002_GBI_Lichtmasten.1371,5,vg09,svg09,lichtmast,1999,MULTIPOINT ((172174.514 508140.064))
O10002_GBI_Lichtmasten.1372,5,hd27,shd27,lichtmast,1999,MULTIPOINT ((171994.303 508299.474))
O10002_GBI_Lichtmasten.1373,4,kkb02,skkb02,lichtmast,1999,MULTIPOINT ((172270.606 508155.769))
O10002_GBI_Lichtmasten.1374,6,ga01,sga01,lichtmast,2009,MULTIPOINT ((172238.703 508344.608))
O10002_GBI_Lichtmasten.1375,6,ga02,sga02,lichtmast,1999,MULTIPOINT ((172228.576 508318.417))
O10002_GBI_Lichtmasten.1376,6,ga09,sga09,lichtmast,1999,MULTIPOINT ((172106.739 508149.333))
O10002_GBI_Lichtmasten.1377,6,hd32,shd32,lichtmast,1999,MULTIPOINT ((172033.528 508260.301))
O10002_GBI_Lichtmasten.1378,6,hd38,shd38,lichtmast,1999,MULTIPOINT ((172013.722 508243.222))
O10002_GBI_Lichtmasten.1379,6,hd39,shd39,lichtmast,1999,MULTIPOINT ((172002.266 508214.032))
O10002_GBI_Lichtmasten.1380,6,hd46,shd46,lichtmast,1999,MULTIPOINT ((172066.579 508193.417))
O10002_GBI_Lichtmasten.1381,6,hd55,shd55,lichtmast,1999,MULTIPOINT ((172115.934 508266.762))
O10002_GBI_Lichtmasten.1382,5,hd25,shd25,lichtmast,1999,MULTIPOINT ((172018.795 508311.535))
O10002_GBI_Lichtmasten.1383,5,hd37,shd37,lichtmast,1999,MULTIPOINT ((172057.991 508214.065))
O10002_GBI_Lichtmasten.1384,5,bz14,sbz14,lichtmast,1999,MULTIPOINT ((172418.247 508993.338))
O10002_GBI_Lichtmasten.1385,7,bs07,sbs07,lichtmast,2011,MULTIPOINT ((173240.617 509262.183))
O10002_GBI_Lichtmasten.1386,7,bs03,sbs03,lichtmast,2011,MULTIPOINT ((173118.736 509328.339))
O10002_GBI_Lichtmasten.1387,5,ve17,sve17,lichtmast,2007,MULTIPOINT ((172507.642 508826.877))
O10002_GBI_Lichtmasten.1388,5,ste02,sste02,lichtmast,2006,MULTIPOINT ((171885.453 508779.859))
O10002_GBI_Lichtmasten.1389,5,ht24,sht24,lichtmast,2006,MULTIPOINT ((171801.913 508767.734))
O10002_GBI_Lichtmasten.1390,5,da15,sda15,lichtmast,2006,MULTIPOINT ((171849.562 508842.734))
O10002_GBI_Lichtmasten.1391,5,da20,sda20,lichtmast,2006,MULTIPOINT ((171811.814 508779.109))
O10002_GBI_Lichtmasten.1392,4,an03,san03,lichtmast,1987,MULTIPOINT ((172106.471 508846.383))
O10002_GBI_Lichtmasten.1393,5,ba16,sba16,lichtmast,1977,MULTIPOINT ((172440.617 508739.846))
O10002_GBI_Lichtmasten.1394,4,bz01,sbz01,lichtmast,1987,MULTIPOINT ((172183.643 508904.178))
O10002_GBI_Lichtmasten.1395,4,bz04,sbz04,lichtmast,1987,MULTIPOINT ((172263.599 508926.77))
O10002_GBI_Lichtmasten.1396,4,bu14,sbu14,lichtmast,1987,MULTIPOINT ((171714.581 509148.002))
O10002_GBI_Lichtmasten.1397,4,bu21,sbu21,lichtmast,1987,MULTIPOINT ((171768.228 509182.238))
O10002_GBI_Lichtmasten.1398,4,bu42,sbu42,lichtmast,1987,MULTIPOINT ((171828.862 509187.229))
O10002_GBI_Lichtmasten.1399,4,bu43,sbu43,lichtmast,1987,MULTIPOINT ((171846.779 509224.25))
O10002_GBI_Lichtmasten.1400,5,bu40,sbu40,lichtmast,1987,MULTIPOINT ((171803.979 509227.69))
O10002_GBI_Lichtmasten.1401,6,bl03,sbl03,lichtmast,1977,MULTIPOINT ((172545.864 509009.968))
O10002_GBI_Lichtmasten.1402,6,bl07,sbl07,lichtmast,1977,MULTIPOINT ((172632.719 508949.31))
O10002_GBI_Lichtmasten.1403,4,cr01,scr01,lichtmast,1987,MULTIPOINT ((172075.749 508820.56))
O10002_GBI_Lichtmasten.1404,4,gd01,sgd01,lichtmast,1988,MULTIPOINT ((172166.766 508788.647))
O10002_GBI_Lichtmasten.1405,5,da01,sda01,lichtmast,1987,MULTIPOINT ((172126.687 508961.38))
O10002_GBI_Lichtmasten.1406,5,da04,sda04,lichtmast,1987,MULTIPOINT ((172028.131 508888.688))
O10002_GBI_Lichtmasten.1407,4,gd04,sgd04,lichtmast,1988,MULTIPOINT ((172173.079 508722.43))
O10002_GBI_Lichtmasten.1408,5,gt03,sgt03,lichtmast,2005,MULTIPOINT ((172158.349 509371.859))
O10002_GBI_Lichtmasten.1409,5,gt04,sgt04,lichtmast,2005,MULTIPOINT ((172184.958 509365.484))
O10002_GBI_Lichtmasten.1410,5,gr03,sgr03,lichtmast,1988,MULTIPOINT ((172154.329 509131.25))
O10002_GBI_Lichtmasten.1411,5,gr07,sgr07,lichtmast,1988,MULTIPOINT ((172215.219 509182.45))
O10002_GBI_Lichtmasten.1412,5,gr10,sgr10,lichtmast,1988,MULTIPOINT ((172244.799 509227.82))
O10002_GBI_Lichtmasten.1413,5,gr11,sgr11,lichtmast,1988,MULTIPOINT ((172277.259 509233.86))
O10002_GBI_Lichtmasten.1414,5,gr15,sgr15,lichtmast,1988,MULTIPOINT ((172346.993 509290.686))
O10002_GBI_Lichtmasten.1415,5,he12,she12,lichtmast,1977,MULTIPOINT ((172641.257 508728.323))
O10002_GBI_Lichtmasten.1416,5,hr13,shr13,lichtmast,1999,MULTIPOINT ((172431.175 509066.51))
O10002_GBI_Lichtmasten.1417,4,he18,she18,lichtmast,1977,MULTIPOINT ((172712.669 508649.114))
O10002_GBI_Lichtmasten.1418,4,hy03,shy03,lichtmast,1987,MULTIPOINT ((172013.879 508838.345))
O10002_GBI_Lichtmasten.1419,4,sh01,ssh01,lichtmast,1973,MULTIPOINT ((172600.952 508744.376))
O10002_GBI_Lichtmasten.1420,4,sm01,ssm01,lichtmast,1976,MULTIPOINT ((171947.413 509423.908))
O10002_GBI_Lichtmasten.1421,5,hy05,shy05,lichtmast,1987,MULTIPOINT ((172010.764 508788.711))
O10002_GBI_Lichtmasten.1422,4,ir04,sir04,lichtmast,1987,MULTIPOINT ((172129.929 508722.98))
O10002_GBI_Lichtmasten.1423,5,ka02,ska02,lichtmast,1994,MULTIPOINT ((171910.969 509440.15))
O10002_GBI_Lichtmasten.1424,5,ka08,ska08,lichtmast,1994,MULTIPOINT ((172064.609 509541.07))
O10002_GBI_Lichtmasten.1425,5,tr18,btr18,lichtmast,1996,MULTIPOINT ((176069.39 495960.668))
O10002_GBI_Lichtmasten.1426,4,du03,sdu03,lichtmast,1996,MULTIPOINT ((172451.852 508501.943))
O10002_GBI_Lichtmasten.1427,4,du04,sdu04,lichtmast,1996,MULTIPOINT ((172470.839 508516.92))
O10002_GBI_Lichtmasten.1428,4,du05,sdu05,lichtmast,1996,MULTIPOINT ((172504.526 508514.327))
O10002_GBI_Lichtmasten.1429,4,ijs04,sijs04,lichtmast,1996,MULTIPOINT ((172375.049 508518.514))
O10002_GBI_Lichtmasten.1430,7,kf12,skf12,lichtmast,1996,MULTIPOINT ((172271.81 508545.672))
O10002_GBI_Lichtmasten.1431,4,va01,sva01,lichtmast,1977,MULTIPOINT ((172394.958 508598.44))
O10002_GBI_Lichtmasten.1432,6,lb15,slb15,lichtmast,1974,MULTIPOINT ((172509.674 508573.759))
O10002_GBI_Lichtmasten.1433,4,kl06,skl06,lichtmast,1996,MULTIPOINT ((172176.901 508687.445))
O10002_GBI_Lichtmasten.1434,4,kl08,skl08,lichtmast,1996,MULTIPOINT ((172129.788 508647.167))
O10002_GBI_Lichtmasten.1435,4,kl11,skl11,lichtmast,1996,MULTIPOINT ((172129.668 508578.759))
O10002_GBI_Lichtmasten.1436,5,kl13,skl13,lichtmast,1996,MULTIPOINT ((172179.151 508543.726))
O10002_GBI_Lichtmasten.1437,5,kl15,skl15,lichtmast,1996,MULTIPOINT ((172237.434 508504.434))
O10002_GBI_Lichtmasten.1438,5,ht32,sht32,lichtmast,1987,MULTIPOINT ((171918.486 508573.136))
O10002_GBI_Lichtmasten.1439,4,bu09,sbu09,lichtmast,1988,MULTIPOINT ((171673.717 509227.336))
O10002_GBI_Lichtmasten.1440,4,bo06,sbo06,lichtmast,1996,MULTIPOINT ((172027.2 508589.973))
O10002_GBI_Lichtmasten.1441,4,bo07,sbo07,lichtmast,1996,MULTIPOINT ((172042.641 508565.954))
O10002_GBI_Lichtmasten.1442,4,bo08,sbo08,lichtmast,1996,MULTIPOINT ((172058.793 508545.478))
O10002_GBI_Lichtmasten.1443,7,kf10,skf10,lichtmast,1996,MULTIPOINT ((172234.823 508490.702))
O10002_GBI_Lichtmasten.1444,4,kb04,skb04,lichtmast,1996,MULTIPOINT ((172179.375 508594.63))
O10002_GBI_Lichtmasten.1445,4,sk06,ssk06,lichtmast,1996,MULTIPOINT ((171988.005 508675.262))
O10002_GBI_Lichtmasten.1446,4,vi04,svi04,lichtmast,1996,MULTIPOINT ((172041.16 508557.09))
O10002_GBI_Lichtmasten.1447,7,ko19,sko19,lichtmast,1989,MULTIPOINT ((172841.689 509625.13))
O10002_GBI_Lichtmasten.1448,4,sk12,ssk12,lichtmast,1996,MULTIPOINT ((171953.13 508596.522))
O10002_GBI_Lichtmasten.1449,4,do01,sdo01,lichtmast,1997,MULTIPOINT ((172213.886 508825.059))
O10002_GBI_Lichtmasten.1450,5,zw01,szw01,lichtmast,1999,MULTIPOINT ((172444.425 508203.287))
O10002_GBI_Lichtmasten.1451,5,zw03,szw03,lichtmast,1999,MULTIPOINT ((172418.145 508152.951))
O10002_GBI_Lichtmasten.1452,4,zw07,szw07,lichtmast,1999,MULTIPOINT ((172342.459 508052.361))
O10002_GBI_Lichtmasten.1453,4,zw16,szw16,lichtmast,1999,MULTIPOINT ((172103.314 508080.928))
O10002_GBI_Lichtmasten.1454,6,zw21,szw21,lichtmast,1999,MULTIPOINT ((171991.465 508148.837))
O10002_GBI_Lichtmasten.1455,5,hv07,shv07,lichtmast,1999,MULTIPOINT ((172366.478 508193.044))
O10002_GBI_Lichtmasten.1456,5,hv08,shv08,lichtmast,1999,MULTIPOINT ((172386.134 508179.843))
O10002_GBI_Lichtmasten.1457,5,dk05,sdk05,lichtmast,1999,MULTIPOINT ((172288.874 508095.201))
O10002_GBI_Lichtmasten.1458,5,vg01,svg01,lichtmast,1999,MULTIPOINT ((172323.149 508150.557))
O10002_GBI_Lichtmasten.1459,4,vo02a,svo02a,lichtmast,1974,MULTIPOINT ((172674.964 508620.037))
O10002_GBI_Lichtmasten.1460,7,ns08,sns08,lichtmast,1988,MULTIPOINT ((172112.777 509406.954))
O10002_GBI_Lichtmasten.1461,7,ns10,sns10,lichtmast,1988,MULTIPOINT ((172145.539 509428.08))
O10002_GBI_Lichtmasten.1462,7,zu11,szu11,lichtmast,2012,MULTIPOINT ((172241.019 509042.39))
O10002_GBI_Lichtmasten.1463,7,zu22,szu22,lichtmast,1988,MULTIPOINT ((172364.589 509144.54))
O10002_GBI_Lichtmasten.1464,7,zu26,szu26,lichtmast,2006,MULTIPOINT ((172381.255 509235.125))
O10002_GBI_Lichtmasten.1465,4,mo06,smo06,lichtmast,1987,MULTIPOINT ((172244.239 508956.347))
O10002_GBI_Lichtmasten.1466,6,ri19,sri19,lichtmast,1996,MULTIPOINT ((172545.051 508516.739))
O10002_GBI_Lichtmasten.1467,4,ro06,sro06,lichtmast,1996,MULTIPOINT ((172300.66 508404.621))
