FID,omschr,doorrijhgt,invent_oms,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
kunstoverweg_kenmerk.463,Viaduct,0,VIAD.IN RANG.BAAN y ='KP.LUNETTEN',R,70.86199951,027,PKK0000084843,I,,POINT (138343.03860000148 451947.1704000011)
kunstoverweg_kenmerk.464,Viaduct,0,VIAD.IN RANG.BAAN y='KP.LUNETTEN',R,70.77999878,027,PKK0000084844,I,,POINT (138021.2212000005 451954.9021999985)
kunstoverweg_kenmerk.465,Viaduct,0,VIAD.'DE PADDESTOEL'I/D R 027 (R.RIJB.),R,98.34600067,027,PKK0000084851,I,,POINT (144997.46180000156 471688.8997000009)
kunstoverweg_kenmerk.466,Viaduct,0,VIAD.'DE PADDESTOEL'I/D R.027 L.RB,R,98.37400055,027,PKK0000084852,I,,POINT (144974.84090000018 471705.3476999998)
kunstoverweg_kenmerk.467,Viaduct,0,VIAD.I/D VERLEGDE LAARDERWEG,R,100.34400177,027,PKK0000084854,I,,POINT (145508.54949999973 473860.7520000003)
kunstoverweg_kenmerk.468,Viaduct,0,VIAD.IN VBW.u,R,0.73400003,028,PKK0000084858,I,,POINT (139266.2226999998 455923.8416999988)
kunstoverweg_kenmerk.469,Viaduct,0,VIAD.'RIJNSWEERD'IN RANG.BAAN n ='KP.RIJNSWEERD',R,0.94800001,028,PKK0000084859,I,,POINT (139475.6640000008 455980.46119999886)
kunstoverweg_kenmerk.470,Viaduct,0,VIAD.IN RW. 27 (L.RIJB.) ='KP.RIJNSWEERD',R,0.96399999,028,PKK0000084860,I,,POINT (139491.24980000034 455984.0786000006)
kunstoverweg_kenmerk.471,Viaduct,0,VIAD.IN RW. 27 (R.RIJB.) ='KP.RIJNSWEERD',R,0.97799999,028,PKK0000084861,I,,POINT (139504.8872999996 455987.24379999936)
kunstoverweg_kenmerk.472,Viaduct,0,VIAD.'RIJNSWEERD'IN RANG.BAAN m ='KP.RIJNSWEERD',R,0.99199998,028,PKK0000084862,I,,POINT (139518.52479999885 455990.40900000185)
kunstoverweg_kenmerk.473,Viaduct,0,VIAD.'BAARLOSESTRAAT'I/D BAARLOSESTRAAT,R,41.74000168,073,PKK0000085657,I,,POINT (207342.86789999902 374733.7322999984)
kunstoverweg_kenmerk.474,Viaduct,0,VIAD.,R,44.2820015,073,PKK0000085658,I,,POINT (206210.3049999997 376713.2318000011)
kunstoverweg_kenmerk.475,Brug,0,VOETG.VIAD.,R,47.41799927,073,PKK0000085659,I,,POINT (206443.36560000107 379707.2688000016)
kunstoverweg_kenmerk.476,Viaduct,0,VIAD.'ST.JAN'I/D HORSTERWEG,R,47.63000107,073,PKK0000085660,I,,POINT (206416.76729999855 379919.40190000087)
kunstoverweg_kenmerk.477,Viaduct,0,VIAD. I/D GREENPORTLANE,R,48.53300095,073,PKK0000085661,I,,POINT (206163.21510000154 380788.83669999987)
kunstoverweg_kenmerk.478,Brug,0,FIETS EN VOETG.VIAD.,R,49.05699921,073,PKK0000085662,I,,POINT (205916.70309999958 381240.2289999984)
kunstoverweg_kenmerk.479,Viaduct,0,VIAD.'VOSSENBERG'I/D N 271,R,94.3730011,073,PKK0000085664,I,,POINT (186033.99689999968 420253.9129000008)
kunstoverweg_kenmerk.480,Viaduct,0,VIAD.I/D BROEKSTRAAT,R,109.18800354,073,PKK0000085665,I,,POINT (181803.67859999835 427873.6457000002)
kunstoverweg_kenmerk.481,Viaduct,0,"VIAD.""FLY OVER""I/D VBW. g",R,1.94099998,076,PKK0000085670,I,,POINT (183085.86560000107 330866.10550000146)
kunstoverweg_kenmerk.482,Viaduct,0,"VIAD.""FLY OVER""I/D VBW. g",R,2.29999995,076,PKK0000085675,I,,POINT (182996.21279999986 331115.10339999944)
kunstoverweg_kenmerk.483,Viaduct,0,"VIAD.""FLY OVER""I/D VBW. g",R,2.57399988,076,PKK0000085676,I,,POINT (183028.86569999903 330963.49720000103)
kunstoverweg_kenmerk.484,Viaduct,0,VIAD.,R,1.65600002,076,PKK0000085677,I,,POINT (182110.41110000014 330761.6046999991)
kunstoverweg_kenmerk.485,Viaduct,0,"VIAD. ""FLY OVER""I/D VBW. g",R,2.59500003,076,PKK0000085678,I,,POINT (183033.2003000006 330958.3685000017)
kunstoverweg_kenmerk.486,Viaduct,0,VIAD.'TWIJFELVELD'I/D RW. 33,R,5.53499985,033,PKK0000085119,I,,POINT (232992.32140000165 554479.5738000013)
kunstoverweg_kenmerk.487,Viaduct,0,VIAD.'TWIJFELVELD'I/D RW. 33,R,6.52799988,033,PKK0000085120,I,,POINT (233009.63830000162 554460.1308999993)
kunstoverweg_kenmerk.488,Viaduct,0,VIAD.'HONHOF'I/D BRINKSTRAAT,R,72.84899902,035,PKK0000085144,I,,POINT (259195.45789999887 469391.54239999875)
kunstoverweg_kenmerk.489,Viaduct,0,VIAD.'ESMARKE'I/D ZUID ESMARKER RONDWEG,R,73.70700073,035,PKK0000085145,I,,POINT (260047.86609999835 469382.43250000104)
kunstoverweg_kenmerk.490,Viaduct,0,VIAD.,R,66.72499847,035,PKK0000085152,I,,POINT (253166.70069999993 469723.6158000007)
kunstoverweg_kenmerk.491,Viaduct,0,VIAD.I/D ZUIDBROEKSWEG,R,4.84399986,036,PKK0000085155,I,,POINT (238407.57979999855 485514.2349999994)
kunstoverweg_kenmerk.492,Viaduct,0,VIAD.I/D RONDWEG WIERDEN,R,5.42000008,036,PKK0000085159,I,,POINT (238611.8125 486045.19999999925)
kunstoverweg_kenmerk.493,Viaduct,0,VIAD.I/D SPOORWEG ALMELO WIERDEN,R,6.21000004,036,PKK0000085160,I,,POINT (238684.00420000032 486824.17170000076)
kunstoverweg_kenmerk.494,Viaduct,0,VIAD.'WESTERHAAR'I/D SIBCULOSEWEG =N341,R,19.30500031,036,PKK0000085162,I,,POINT (239067.04549999908 498398.50030000135)
kunstoverweg_kenmerk.495,Viaduct,0,VIAD. I/D ZWARTE PAD,R,33.3219986,036,PKK0000085163,I,,POINT (231024.78510000184 508623.50279999897)
kunstoverweg_kenmerk.496,Viaduct,0,VIAD. I/D SCHAPENDIJK,R,35.875,036,PKK0000085164,I,,POINT (228498.2426000014 508268.63650000095)
kunstoverweg_kenmerk.497,Viaduct,0,VIAD. I/D ARRIERVELDSWEG,R,38.16500092,036,PKK0000085165,I,,POINT (226340.77309999987 507511.10489999875)
kunstoverweg_kenmerk.498,Viaduct,0,VIAD.'ELDIJK'I/D ELDIJK,R,23.36100006,037,PKK0000085172,I,,POINT (250124.7996999994 527544.249499999)
kunstoverweg_kenmerk.499,Viaduct,0,VIAD.I/D RW.038 VBW.p,R,19.99500084,038,PKK0000085184,I,,POINT (98612.58980000019 432555.3623000011)
kunstoverweg_kenmerk.500,Viaduct,0,VIAD.I/D RW.015 VBW.g,R,20.41200066,038,PKK0000085185,I,,POINT (98781.7023999989 432176.3748999983)
kunstoverweg_kenmerk.501,Viaduct,0,VIAD.'RIDDERSTER'I/D RW.038 (R.RIJB.),R,20.47200012,038,PKK0000085186,I,,POINT (98814.54509999976 432126.1634999998)
kunstoverweg_kenmerk.502,Viaduct,0,VIAD.'RIDDERSTER'I/D RW.038 (L.RIJB.),R,20.48999977,038,PKK0000085187,I,,POINT (98824.50560000166 432111.17060000077)
kunstoverweg_kenmerk.503,Viaduct,0,VIAD.I/D RW.015(R.BAAN)(FLY-OVER),R,20.52000046,038,PKK0000085188,I,,POINT (98841.1064000018 432086.1823000014)
kunstoverweg_kenmerk.504,Viaduct,0,VIAD.I/D RW.015 (R.BAAN)(FLY-OVER),R,20.72200012,038,PKK0000085189,I,,POINT (98997.33639999852 431997.1528999992)
kunstoverweg_kenmerk.505,Viaduct,0,VIAD.I/D RW.015 VBW. g,R,21.09499931,038,PKK0000085190,I,,POINT (98773.69949999824 432270.7941999994)
kunstoverweg_kenmerk.506,Ecoduct,0,ECODUCT 'STIGGELTIE',R,108.64800262,048,PKK0000085210,I,,POINT (225968.0236000009 517894.41039999947)
kunstoverweg_kenmerk.507,Viaduct,0,VIAD.I/D LINDERWEG,R,108.71700287,048,PKK0000085211,I,,POINT (225979.9261999987 517961.3605999984)
kunstoverweg_kenmerk.508,Viaduct,0,VIAD.I/D OOSTERWEG,R,111.86299896,048,PKK0000085212,I,,POINT (226539.58080000058 521044.4908999987)
kunstoverweg_kenmerk.509,Ecoduct,0,ECODUCT 'SUTHWALDA',R,112.5,048,PKK0000085213,I,,POINT (226627.24170000106 521672.22190000117)
kunstoverweg_kenmerk.510,Viaduct,0,VIAD. (L.RIJB.) I/D RW. 2 VBW. m,R,93.30799866,050,PKK0000085214,I,,POINT (157203.57440000027 388592.59050000086)
kunstoverweg_kenmerk.511,Viaduct,0,VIAD.IN RW. 50 (R.RIJB.) ='KP.GRIJSOORD',R,170.41000366,050,PKK0000085255,I,,POINT (184668.4572999999 448659.4778999984)
kunstoverweg_kenmerk.512,Viaduct,0,VIAD.IN RW. 50 (L.RIJB.) ='KP.GRIJSOORD',R,170.46000671,050,PKK0000085256,I,,POINT (184620.55370000005 448645.15139999986)
kunstoverweg_kenmerk.513,Viaduct,0,VIAD.'KAMPEREILAND' I/D VELDWEG,R,257.21499634,050,PKK0000085301,I,,POINT (186161.1737000011 512987.89919999987)
kunstoverweg_kenmerk.514,Viaduct,0,VIAD. I/D RW. 50 VBW. t,R,97.59300232,050,PKK0000085308,I,,POINT (161015.62150000036 389971.54830000177)
kunstoverweg_kenmerk.515,Viaduct,0,VIAD.'DRIEHUIS' I/D DRIEHUIZEN,R,117.88500214,050,PKK0000085311,I,,POINT (167505.06819999963 405462.94249999896)
kunstoverweg_kenmerk.516,Viaduct,0,'VIAD. KLEINWIJK'O/D'NOORDERBAAN,R,128.28700256,050,PKK0000085312,I,,POINT (167563.8957999982 414077.436900001)
kunstoverweg_kenmerk.517,Viaduct,0,'VIAD. KLEINWIJK' I/D NOORDERBAAN,R,128.28799438,050,PKK0000085313,I,,POINT (167534.0166000016 414070.00470000133)
kunstoverweg_kenmerk.518,Viaduct,0,VIAD.I/D RW. 73 (L.RIJB.),R,147.16000366,050,PKK0000085317,I,,POINT (177592.2335000001 429826.84530000016)
kunstoverweg_kenmerk.519,Viaduct,0,VIAD.I/D RW. 73,R,147.88499451,050,PKK0000085318,I,,POINT (177132.30260000005 430110.43989999965)
kunstoverweg_kenmerk.520,Viaduct,0,VIAD.I/D RW. 50 VBW. h,R,147.75,050,PKK0000085319,I,,POINT (177211.23519999906 429815.2954999991)
kunstoverweg_kenmerk.521,Viaduct,0,VIAD.IN RW. 73 (L.RIJB.) ='KP.EWIJK',R,147.95599365,050,PKK0000085320,I,,POINT (177343.6649999991 429992.2600999996)
kunstoverweg_kenmerk.522,Viaduct,0,VIAD.IN RW. 73 (R.RIJB) ='KP.EWIJK',R,147.97399902,050,PKK0000085321,I,,POINT (177354.51029999927 430006.6259999983)
kunstoverweg_kenmerk.523,Viaduct,0,VIAD.I/D RW. 15 VBW. j,R,155.40899658,050,PKK0000085322,I,,POINT (181295.89990000054 435769.69839999825)
kunstoverweg_kenmerk.524,Viaduct,0,VIAD.I/D RW.50 (R.RIJB.),R,155.42999268,050,PKK0000085323,I,,POINT (181277.6495999992 435780.0756999999)
kunstoverweg_kenmerk.525,Viaduct,0,VIAD.I/D RW.50 (L.RIJB.),R,155.44400024,050,PKK0000085324,I,,POINT (181265.02629999816 435786.12530000135)
kunstoverweg_kenmerk.526,Viaduct,0,VIAD.I/D RW.50 VBW. w,R,155.46200562,050,PKK0000085325,I,,POINT (181248.42320000008 435793.063099999)
kunstoverweg_kenmerk.527,Viaduct,0,VIAD.I/D TIELSESTRAAT,R,155.61999512,050,PKK0000085327,I,,POINT (181974.45439999923 435031.23110000044)
kunstoverweg_kenmerk.528,Viaduct,0,VIAD.I/D TIELSESTRAAT FIETSBRUG,R,155.62800598,050,PKK0000085328,I,,POINT (181981.22630000114 435026.9717999995)
kunstoverweg_kenmerk.529,Viaduct,0,VIAD.'GALGENBERG 1'I/D RW.12,R,182.41499329,050,PKK0000085329,I,,POINT (191764.57840000093 447671.99639999866)
kunstoverweg_kenmerk.530,Viaduct,0,VIAD.'GALGENBERG 2'I/D VBW. d,R,182.51800537,050,PKK0000085330,I,,POINT (191738.42309999838 447760.2001999989)
kunstoverweg_kenmerk.531,Viaduct,0,VIAD.'VALKENHUIZEN 1'I/D RW. 50 (VBW. g),R,182.61500549,050,PKK0000085331,I,,POINT (191711.17700000107 447853.28920000046)
kunstoverweg_kenmerk.532,Viaduct,0,VIAD.'VALKENHUIZEN 2'I/D RW. 50 (L.RIJB.),R,182.602005,050,PKK0000085332,I,,POINT (191714.82649999857 447839.77529999986)
kunstoverweg_kenmerk.533,Viaduct,0,VIAD.I/D HR RW50,R,183.27200317,050,PKK0000085333,I,,POINT (191873.3739 448515.20109999925)
kunstoverweg_kenmerk.534,Viaduct,0,VIAD.'DE MATEN'IN RANG.BAAN m ='KP.BEEKBERGEN,R,203.97999573,050,PKK0000085334,I,,POINT (198489.46220000088 466811.2252999991)
kunstoverweg_kenmerk.535,Viaduct,0,VIAD.'DE MATEN'IN RW.  1 ='KP.BEEKBERGEN',R,204.00999451,050,PKK0000085335,I,,POINT (198478.5637000017 466840.2463000007)
kunstoverweg_kenmerk.536,Viaduct,0,VIAD.'DE MATEN'IN VBW.v ='KP.BEEKBERGEN',R,204.03799438,050,PKK0000085336,I,,POINT (198468.71979999915 466866.4589000009)
kunstoverweg_kenmerk.537,Viaduct,0,VIAD.I/D RW001 VBW. h ='KP.BEEKBERGEN,R,204.32499695,050,PKK0000085337,I,,POINT (198365.6042000018 467140.20329999924)
kunstoverweg_kenmerk.538,Viaduct,0,VIAD.I/D RW001 RANG.BAAN m,R,203.92599487,050,PKK0000085338,I,,POINT (198420.0826999992 466783.56650000066)
kunstoverweg_kenmerk.539,Viaduct,0,VIAD.I/D RW001,R,203.94999695,050,PKK0000085339,I,,POINT (198411.58900000155 466806.0133000016)
kunstoverweg_kenmerk.540,Viaduct,0,VIAD.I/D RW050 VBW. v,R,203.98199463,050,PKK0000085340,I,,POINT (198399.99639999866 466835.8379999995)
kunstoverweg_kenmerk.541,Viaduct,0,VIAD.'BARNEWINKEL'I/D ZUTPHENSESTRAAT,R,206.21200562,050,PKK0000085341,I,,POINT (198374.68299999833 468976.7569999993)
kunstoverweg_kenmerk.542,Viaduct,0,VIAD.'BARNEWINKEL'I/D ZUTPHENSESTRAAT,R,206.22999573,050,PKK0000085342,I,,POINT (198377.85970000178 468994.4743999988)
kunstoverweg_kenmerk.543,Viaduct,0,VIAD.'WOUDHUIS'I/D WOUDHUIZERWEG,R,206.84500122,050,PKK0000085343,I,,POINT (198458.67440000176 469608.2470000014)
kunstoverweg_kenmerk.544,Viaduct,0,VIAD. I/D SCHOKKERRINGWEG,R,261.63598633,050,PKK0000085350,I,,POINT (184004.41800000146 516781.45710000023)
kunstoverweg_kenmerk.545,Viaduct,0,VIAD. I/D SCHOKKERRINGWEG,R,261.65499878,050,PKK0000085351,I,,POINT (184021.61470000073 516803.3055000007)
kunstoverweg_kenmerk.546,Viaduct,0,VIAD.'HAVENWEG'I/D HAVENWEG,R,31.95000076,057,PKK0000085357,I,,POINT (55083.336199998856 424424.2179999985)
kunstoverweg_kenmerk.547,Viaduct,0,FIETS-VOETG.VIAD.,R,40.33499908,057,PKK0000085358,I,,POINT (48831.57189999893 420095.0395000018)
kunstoverweg_kenmerk.548,Viaduct,0,VOETG.VIAD.,R,68.55000305,057,PKK0000085360,I,,POINT (34278.89719999954 401504.3781999983)
kunstoverweg_kenmerk.549,Viaduct,0,VOETG.VIAD.,R,69.04499817,057,PKK0000085361,I,,POINT (33799.938799999654 401384.5287999995)
kunstoverweg_kenmerk.550,Viaduct,0,VOETG.VIAD.,R,69.55200195,057,PKK0000085362,I,,POINT (33333.68200000003 401187.935800001)
kunstoverweg_kenmerk.551,Viaduct,0,VIAD. IN RW. 58 (L.RIJB.),R,83.15399933,057,PKK0000085366,I,,POINT (34447.699200000614 389444.1821999997)
kunstoverweg_kenmerk.552,Viaduct,0,VIAD.'KLEINE HOEF'IN RW. 58 (R.RIJB.),R,63.38499832,058,PKK0000085399,I,,POINT (110365.80539999902 393267.96009999886)
kunstoverweg_kenmerk.553,Viaduct,0,VIAD.'EIKBERG'IN RW058 (L.RIJB.),R,55.09999847,058,PKK0000085435,I,,POINT (116443.20470000058 395902.5229999982)
kunstoverweg_kenmerk.554,Viaduct,0,VIAD.''t HOEKSKE'I/D CHAAMSEWEG,R,58.65599823,058,PKK0000085436,I,,POINT (114228.72789999843 394439.9268000014)
kunstoverweg_kenmerk.555,Viaduct,0,VIAD.'CAUWELEAR'I/D CHAAMSEWEG,R,58.67499924,058,PKK0000085437,I,,POINT (114212.36789999902 394428.42240000144)
kunstoverweg_kenmerk.556,Viaduct,0,VIAD.I/D HOOGEVAARTKANT,R,75.70600128,058,PKK0000085439,I,,POINT (104956.43829999864 398201.11470000073)
kunstoverweg_kenmerk.557,Viaduct,0,VIAD.'WESTELAAR'IN DE WEG,R,100.5,058,PKK0000085450,I,,POINT (83877.83999999985 391388.87209999934)
kunstoverweg_kenmerk.558,Viaduct,0,VIAD.'RINGSPOORLIJN - 1968',R,147.86399841,058,PKK0000085457,I,,POINT (51553.07229999825 388978.05490000173)
kunstoverweg_kenmerk.559,Viaduct,0,VIAD.'RINGSPOORLIJN - 1968',R,147.68400574,058,PKK0000085458,I,,POINT (51534.2947999984 388984.9715999998)
kunstoverweg_kenmerk.560,Viaduct,0,VIAD.'RINGSPOORLIJN - 1968',R,147.69999695,058,PKK0000085459,I,,POINT (51533.74749999866 388966.98000000045)
kunstoverweg_kenmerk.561,Viaduct,0,VIAD.'OUDE GAT'IN DE LANGEWEG=N664,R,163.76800537,058,PKK0000085460,I,,POINT (36457.66000000015 391284.4228999987)
kunstoverweg_kenmerk.562,Viaduct,0,VIAD'MOLENZICHT'O/D NIEUWLANDSEWEG,R,166.25,058,PKK0000085461,I,,POINT (34453.678199999034 389454.3214999996)
kunstoverweg_kenmerk.563,Viaduct,0,VIAD.'WELZINGE'I/D N254,R,167.71499634,058,PKK0000085464,I,,POINT (33313.106800001115 388979.95059999824)
kunstoverweg_kenmerk.564,Viaduct,0,VIAD.'WELZINGE'I/D N254,R,167.69700623,058,PKK0000085466,I,,POINT (33343.01909999922 388965.5397000015)
kunstoverweg_kenmerk.565,Viaduct,0,VIAD.'HELLEGAT'I/D RW 059 vbw. h,R,50.11999893,059,PKK0000085470,I,,POINT (86012.13019999862 412920.3493000008)
kunstoverweg_kenmerk.566,Viaduct,0,VIAD.'HARINGVLIET' I/D RW004,R,50.63499832,059,PKK0000085471,I,,POINT (86395.24560000002 413250.6427000016)
kunstoverweg_kenmerk.567,Viaduct,0,VIAD.'BOTERDIJK'I/D OOSTERHOUTSEWEG,R,102.38800049,059,PKK0000085484,I,,POINT (119787.7100000009 410938.8288999982)
kunstoverweg_kenmerk.568,Viaduct,0,VIAD.'LANGSTRAAT'IN RW. 27 ='KP.HOOIPOLDER',R,102.81900024,059,PKK0000085485,I,,POINT (120194.01590000093 411049.2804999985)
kunstoverweg_kenmerk.569,Viaduct,0,VIAD.'LANGSTRAAT'IN RW. 27 ='KP.HOOIPOLDER',R,102.83300018,059,PKK0000085486,I,,POINT (120189.56049999967 411068.59640000015)
kunstoverweg_kenmerk.570,Viaduct,0,VIAD.'DE LANGSTRAAT',R,113.85500336,059,PKK0000085488,I,,POINT (131041.79540000111 411457.39079999924)
kunstoverweg_kenmerk.571,Viaduct,0,VIAD.'TAXANDRIA VIADUCT',R,114.42099762,059,PKK0000085489,I,,POINT (131606.37950000167 411417.27149999887)
kunstoverweg_kenmerk.572,Viaduct,0,VIAD.'DE LANGSTRAAT',R,113.84999847,059,PKK0000085490,I,,POINT (131051.75719999894 411459.4310999997)
kunstoverweg_kenmerk.573,Viaduct,0,VIAD.'DE LANGSTRAAT',R,113.88300323,059,PKK0000085491,I,,POINT (131031.32919999957 411422.3361000009)
kunstoverweg_kenmerk.574,Viaduct,0,VIAD.'LEERLOOIER VIADUCT'I/D VBW. z,R,114.17500305,059,PKK0000085492,I,,POINT (131328.59659999982 411351.20160000026)
kunstoverweg_kenmerk.575,Viaduct,0,VIAD.'MELKVONDER VIADUCT',R,113.86499786,059,PKK0000085494,I,,POINT (131081.59629999846 411317.5329999998)
kunstoverweg_kenmerk.576,Viaduct,0,VIAD.'TAXANDRIA VIADUCT',R,114.41799927,059,PKK0000085495,I,,POINT (131587.56480000168 411371.2045000009)
kunstoverweg_kenmerk.577,Viaduct,0,VIAD.IN RW.059,R,118.83000183,059,PKK0000085498,I,,POINT (135874.11100000143 411628.50470000133)
kunstoverweg_kenmerk.578,Viaduct,0,VIAD.'DUINSCHE HOEF' I/D DUINSCHE HOEF,R,143.97999573,059,PKK0000085499,I,,POINT (156193.4395999983 413801.44319999963)
kunstoverweg_kenmerk.579,Viaduct,0,VIAD.'LANGEWEG'I/D LANGEWEG,R,35.79700089,059,PKK0000085501,I,,POINT (72398.53130000085 412867.07019999996)
kunstoverweg_kenmerk.580,Viaduct,0,VIAD.'NERVA'IN RW. 59 (R.RIJB.) ='KP.ZONZEEL',R,88.09999847,059,PKK0000085509,I,,POINT (106879.28110000119 406477.6942999996)
kunstoverweg_kenmerk.581,Viaduct,0,VIAD.'NERVA'IN RW. 59 (L.RIJB.) ='KP.ZONZEEL',R,88.11499786,059,PKK0000085510,I,,POINT (106872.97989999875 406491.3066000007)
kunstoverweg_kenmerk.582,Viaduct,0,VIAD. I/D RW. 59 VBW. t,R,135.05200195,059,PKK0000085536,I,,POINT (150803.2446999997 414847.97360000014)
kunstoverweg_kenmerk.583,Viaduct,0,VIAD.'HINTHAM 1967'IN RW.  2 ='KP.HINTHAM',R,139.95100403,059,PKK0000085537,I,,POINT (152570.0186999999 412156.1719000004)
kunstoverweg_kenmerk.584,Viaduct,0,VIAD,R,140.00500488,059,PKK0000085538,I,,POINT (152613.43560000136 412191.3104000017)
kunstoverweg_kenmerk.585,Viaduct,0,VIAD.IN VBW. t ='KP.DE BAARS',R,20.65999985,065,PKK0000085547,I,,POINT (136935.1700000018 396191.0753000006)
kunstoverweg_kenmerk.586,Viaduct,0,VIAD.IN RW. 65 ='KP.DE BAARS',R,20.6779995,065,PKK0000085548,I,,POINT (136943.63120000064 396175.2087999992)
kunstoverweg_kenmerk.587,Viaduct,0,VIAD.IN RW. 65 ='KP.DE BAARS',R,20.69499969,065,PKK0000085549,I,,POINT (136953.62730000168 396161.4721000008)
kunstoverweg_kenmerk.588,Viaduct,0,VIAD.'DE HOGT'I/D RW. 67 (L.RIJB.),R,18.52499962,067,PKK0000085554,I,,POINT (158032.82299999893 379537.87110000104)
kunstoverweg_kenmerk.589,Viaduct,0,VIAD.'FLY-OVER A2'I/D RW. 2 RANG.BAAN m,R,18.55599976,067,PKK0000085555,I,,POINT (158053.29780000076 379561.1132999994)
kunstoverweg_kenmerk.590,Viaduct,0,VIAD.'KLOTPUTTEN'I/D RW. 2,R,18.69499969,067,PKK0000085556,I,,POINT (158105.4070999995 379702.39880000055)
kunstoverweg_kenmerk.591,Viaduct,0,VIAD.'ZAARDERHEIKEN'IN RANG.BAAN Y RW. 73,R,68.65200043,067,PKK0000085560,I,,POINT (206538.5758999996 378560.21770000085)
kunstoverweg_kenmerk.592,Viaduct,0,VIAD.'ZAARDERHEIKEN' =RW. 73,R,68.6760025,067,PKK0000085561,I,,POINT (206562.43939999864 378562.77320000157)
kunstoverweg_kenmerk.593,Viaduct,0,VIAD.'ZAARDERHEIKEN'IN RANG.BAAN X RW. 73,R,68.70200348,067,PKK0000085562,I,,POINT (206586.30299999937 378565.3286000006)
kunstoverweg_kenmerk.594,Viaduct,0,VIAD.,R,5.63999987,067,PKK0000087012,I,,POINT (146925.7239000015 373344.5340999998)
kunstoverweg_kenmerk.595,Viaduct,0,VIAD.,R,5.63800001,067,PKK0000087013,I,,POINT (146948.4668999985 373317.6323999986)
kunstoverweg_kenmerk.596,Viaduct,0,VIAD.IN RW.044 (L.RIJB.),R,19.07500076,004,PKK0000087071,I,,POINT (104411.66330000013 471854.7017999999)
kunstoverweg_kenmerk.597,Viaduct,0,VIAD.'DE PETTELAAR'I/D GESTELSEWEG =N617,R,119.08999634,002,PKK0000087942,I,,POINT (150916.62939999998 409480.06920000166)
kunstoverweg_kenmerk.598,Viaduct,0,VIAD.'ANTHONY FOKKERWEG',R,158.47999573,002,PKK0000087943,I,,POINT (156487.81599999964 385629.0203999989)
kunstoverweg_kenmerk.599,Viaduct,0,FIETSBRUG'TEGENBOSCH',R,158.64199829,002,PKK0000087944,I,,POINT (156569.01539999992 385488.8920000009)
kunstoverweg_kenmerk.600,Viaduct,0,FIETSBRUG'TEGENBOSCH',R,158.64500427,002,PKK0000087945,I,,POINT (156649.53220000118 385526.438099999)
kunstoverweg_kenmerk.601,Viaduct,0,VIAD. I/D N2 RANDWEG EINDHOVEN,R,161.70599365,002,PKK0000087946,I,,POINT (157727.52540000156 383099.65630000085)
kunstoverweg_kenmerk.602,Viaduct,0,VIAD. I/D RW002,R,161.74000549,002,PKK0000087947,I,,POINT (157695.72780000046 383087.626699999)
kunstoverweg_kenmerk.603,Viaduct,0,VIAD. I/D N2 RANDWEG EINDHOVEN,R,161.77400208,002,PKK0000087948,I,,POINT (157663.80260000005 383075.93140000105)
kunstoverweg_kenmerk.604,Viaduct,0,VIAD.I/D NOORDELIJKE RANDWEG,R,44.17399979,004,PKK0000087984,I,,POINT (86982.13699999824 454406.20050000027)
kunstoverweg_kenmerk.605,Viaduct,0,VIAD.I/D SPOORWEG DEN HAAG ROTTERDAM,R,44.58399963,004,PKK0000087985,I,,POINT (86636.66149999946 454195.56230000034)
kunstoverweg_kenmerk.606,Viaduct,0,VIAD.I/D SPOORWEG DEN HAAG ROTTERDAM,R,44.61100006,004,PKK0000087986,I,,POINT (86613.9087000005 454181.0258000009)
kunstoverweg_kenmerk.607,Viaduct,0,VIAD. I/E FIETSBRUG,R,45.22900009,004,PKK0000087987,I,,POINT (86118.60289999843 453821.7179000005)
kunstoverweg_kenmerk.608,Viaduct,0,VIAD.'DE HOOP'I/H FIETSPAD,R,51.06499863,004,PKK0000087991,I,,POINT (82177.66679999977 449549.126699999)
kunstoverweg_kenmerk.609,Viaduct,0,VIAD.'HOEKPOLDER'I/D KOOIJMANWEG,R,51.8030014,004,PKK0000087992,I,,POINT (81777.1726000011 448913.9364)
kunstoverweg_kenmerk.610,Viaduct,0,VIAD.'KERKPAD' I/D WOUDSELAAN,R,53.95299911,004,PKK0000087993,I,,POINT (81055.1136999987 446913.5441999994)
kunstoverweg_kenmerk.611,Viaduct,0,VIAD.'GROENINX VAN ZOELEN'I/D GROENINX VAN ZOELENLAAN,R,23.50200081,016,PKK0000088118,I,,POINT (98300.2265000008 433270.0031000003)
kunstoverweg_kenmerk.612,Viaduct,0,FIETSVIADUCT,R,20.97500038,033,PKK0000088147,I,,POINT (246206.1484999992 558934.4679000005)
kunstoverweg_kenmerk.613,Viaduct,0,VIAD'ELDIJK'I/D ELDIJK,R,23.36499977,037,PKK0000088154,I,,POINT (250097.8550999984 527450.8350999989)
kunstoverweg_kenmerk.614,Viaduct,0,VIAD.'BROEKEN EN MATEN' I/D BOVENBROEKSEWEG,R,248.91099548,050,PKK0000088168,I,,POINT (189974.39730000123 505833.52439999953)
kunstoverweg_kenmerk.615,Viaduct,0,VIAD.'MIDDENWETERING' I/D BUITENBROEKSEWEG,R,250.14100647,050,PKK0000088170,I,,POINT (189160.16209999844 506706.7368000001)
