gebouwnummer;aantal_adressen_in_pand;adressen;bouwjaar;gebouwstatus;max_huisnr;max_postcode;max_straatnaam;max_woonplaats;min_huisnr;min_postcode;min_straatnaam;min_woonplaats;status_id;verdeeld_over_aantal_straten;geometrie
0479100000014106;1;Lepelaarstraat 12;1962;Pand in gebruik;12;1551GE;Lepelaarstraat;Westzaan;12;1551GE;Lepelaarstraat;Westzaan;11;1;
0479100000014543;1;Wandelweg 31;1924;Pand in gebruik;31;1521AB;Wandelweg;Wormerveer;31;1521AB;Wandelweg;Wormerveer;11;1;
0479100000027031;1;Vrije Heerlijkheid 59;2000;Pand in gebruik;59;1566MJ;Vrije Heerlijkheid;Assendelft;59;1566MJ;Vrije Heerlijkheid;Assendelft;11;1;
0479100000009787;1;P.A. van Meverstraat 13;1990;Pand in gebruik;13;1507XE;P.A. van Meverstraat;Zaandam;13;1507XE;P.A. van Meverstraat;Zaandam;11;1;
0479100000037260;1;Ereprijsweg 96;1961;Pand in gebruik;96;1508CX;Ereprijsweg;Zaandam;96;1508CX;Ereprijsweg;Zaandam;11;1;
0479100000039940;1;Jan Hendrik op den Veldestraat 19;1949;Pand in gebruik;19;1501ZM;Jan Hendrik op den Veldestraat;Zaandam;19;1501ZM;Jan Hendrik op den Veldestraat;Zaandam;11;1;
0479100000036395;1;Burgemeester van de Stadtstraat 60;1939;Pand in gebruik;60;1501SH;Burgemeester van de Stadtstraat;Zaandam;60;1501SH;Burgemeester van de Stadtstraat;Zaandam;11;1;
0479100000014228;1;Berkenlaan 3;2004;Pand in gebruik;3;1505GT;Berkenlaan;Zaandam;3;1505GT;Berkenlaan;Zaandam;11;1;
0479100000036443;1;Kerkstraat 283;1968;Pand in gebruik;283;1521JL;Kerkstraat;Wormerveer;283;1521JL;Kerkstraat;Wormerveer;11;1;
0479100000000327;1;Barndegat 18;1976;Pand in gebruik;18;1505HN;Barndegat;Zaandam;18;1505HN;Barndegat;Zaandam;11;1;
0479100000082560;1;Poelenburg 78  GA06;1963;Pand in gebruik;78;;Poelenburg;Zaandam;78;;Poelenburg;Zaandam;11;1;
0479100000082910;2;Kalf 250 t/m Kalf 252;1984;Pand in gebruik;252;1509BE;Kalf;Zaandam;250;1509BE;Kalf;Zaandam;11;1;
0479100000002936;1;Evenwichtstraat 32;1984;Pand in gebruik;32;1561ZD;Evenwichtstraat;Krommenie;32;1561ZD;Evenwichtstraat;Krommenie;11;1;
0479100000034331;4;Hogendijk 166 t/m Hogendijk 168 A;1983;Pand in gebruik;168;1506AM;Hogendijk;Zaandam;166;1506AM;Hogendijk;Zaandam;11;1;
0479100000021534;1;D. Doniastraat 83;2008;Pand in gebruik;83;1501TT;D. Doniastraat;Zaandam;83;1501TT;D. Doniastraat;Zaandam;11;1;
0479100000048373;1;Hazepad 61;1840;Pand in gebruik;61;1544PW;Hazepad;Zaandijk;61;1544PW;Hazepad;Zaandijk;11;1;
0479100000008975;1;Langestraat 5;1896;Pand in gebruik;5;1506XE;Langestraat;Zaandam;5;1506XE;Langestraat;Zaandam;11;1;
0479100000000672;3;Stationsstraat 1 A t/m Westzijde 25;1988;Pand in gebruik;25;1506EA;Westzijde;Zaandam;1;1506DA;Stationsstraat;Zaandam;11;2;
0479100000084446;1;Grenehout 22 A;2011;Pand in gebruik;22;;Grenehout;Zaandam;22;;Grenehout;Zaandam;11;1;
0479100000014475;1;Botenmakersstraat 96;1910;Pand in gebruik;96;1506TH;Botenmakersstraat;Zaandam;96;1506TH;Botenmakersstraat;Zaandam;11;1;
0479100000084110;60;Eikelaan 91 t/m Heiligeweg 8 A;2013;Pand in gebruik;97;1561DL;Heiligeweg;Krommenie;2;1561CC;Eikelaan;Krommenie;11;2;
0479100000010238;1;Moerasland 12;2006;Pand in gebruik;12;1567CA;Moerasland;Assendelft;12;1567CA;Moerasland;Assendelft;11;1;
0479100000082979;2;Poortstraat 1 a t/m Poortstraat 1 b;2012;Pand in gebruik;1;1502PL;Poortstraat;Zaandam;1;1502PL;Poortstraat;Zaandam;11;1;
0479100000004351;1;Kalverringdijk 38;1995;Pand in gebruik;38;1509BT;Kalverringdijk;Zaandam;38;1509BT;Kalverringdijk;Zaandam;11;1;
0479100000087166;1;Jan Bouwmeesterstraat 13;2016;Pand in gebruik;13;1502PM;Jan Bouwmeesterstraat;Zaandam;13;1502PM;Jan Bouwmeesterstraat;Zaandam;11;1;
0479100000043102;1;Fluitekruidweg 8;1966;Pand in gebruik (niet ingemeten);8;1508AJ;Fluitekruidweg;Zaandam;8;1508AJ;Fluitekruidweg;Zaandam;10;1;
0479100000086835;1;Straat Davis 5;2016;Pand in gebruik;5;1505EA;Straat Davis;Zaandam;5;1505EA;Straat Davis;Zaandam;11;1;
0479100000086844;1;Straat Davis 23;2016;Pand in gebruik;23;1505EA;Straat Davis;Zaandam;23;1505EA;Straat Davis;Zaandam;11;1;
0479100000086665;1;Havenstraat 33;2018;Pand in gebruik;33;1506PH;Havenstraat;Zaandam;33;1506PH;Havenstraat;Zaandam;11;1;
0479100000085719;1;Vurehout 118;2017;Pand in gebruik;118;1507EC;Vurehout;Zaandam;118;1507EC;Vurehout;Zaandam;11;1;
0479100000086540;1;Keerspoor 21;2016;Pand in gebruik;21;1567LN;Keerspoor;Assendelft;21;1567LN;Keerspoor;Assendelft;11;1;
0479100000006592;1;Het Ziedhuijs 28;1994;Pand in gebruik;28;1551AX;Het Ziedhuijs;Westzaan;28;1551AX;Het Ziedhuijs;Westzaan;11;1;
0479100000003450;1;Gotlandpier 13;1995;Pand in gebruik;13;1506BP;Gotlandpier;Zaandam;13;1506BP;Gotlandpier;Zaandam;11;1;
0479100000046677;1;Kruisstraat 28;1925;Pand in gebruik;28;1561PJ;Kruisstraat;Krommenie;28;1561PJ;Kruisstraat;Krommenie;11;1;
0479100000001301;1;Zuideinde 260 a;2002;Pand in gebruik;260;1551EP;Zuideinde;Westzaan;260;1551EP;Zuideinde;Westzaan;11;1;
0479100000026962;1;Serenade 4;2000;Pand in gebruik;4;1507VL;Serenade;Zaandam;4;1507VL;Serenade;Zaandam;11;1;
0479100000049431;1;Hyacintstraat 28;1930;Pand in gebruik;28;1541DV;Hyacintstraat;Koog aan de Zaan;28;1541DV;Hyacintstraat;Koog aan de Zaan;11;1;
0479100000009859;1;Het Prinsenhofstraat 25;1959;Pand in gebruik;25;1551CR;Het Prinsenhofstraat;Westzaan;25;1551CR;Het Prinsenhofstraat;Westzaan;11;1;
0479100000019589;1;Langestraat 60;1898;Pand in gebruik;60;1506XJ;Langestraat;Zaandam;60;1506XJ;Langestraat;Zaandam;11;1;
0479100000003091;2;Jonkerplantsoen 4 t/m Slachthuisstraat 4;1955;Pand in gebruik;4;1508EE;Slachthuisstraat;Zaandam;4;1508ED;Jonkerplantsoen;Zaandam;11;2;
0479100000021430;1;Handzaag 8;2001;Pand in gebruik;8;1507HT;Handzaag;Zaandam;8;1507HT;Handzaag;Zaandam;11;1;
0479100000008594;1;Witte Paardweg 34;2002;Pand in gebruik;34;1521PV;Witte Paardweg;Wormerveer;34;1521PV;Witte Paardweg;Wormerveer;11;1;
0479100000022993;1;Kalf 90 B;1930;Pand in gebruik;90;1509AE;Kalf;Zaandam;90;1509AE;Kalf;Zaandam;11;1;
0479100000038924;1;Valkstraat 47;1925;Pand in gebruik;47;1506XB;Valkstraat;Zaandam;47;1506XB;Valkstraat;Zaandam;11;1;
0479100000034393;1;Pieter Pauwstraat 80;1938;Pand in gebruik;80;1501TE;Pieter Pauwstraat;Zaandam;80;1501TE;Pieter Pauwstraat;Zaandam;11;1;
0479100000039260;1;Kerkbuurt 40;1905;Pand in gebruik;40;1551AE;Kerkbuurt;Westzaan;40;1551AE;Kerkbuurt;Westzaan;11;1;
0479100000048316;1;Lindelaan 47;1948;Pand in gebruik;47;1561CK;Lindelaan;Krommenie;47;1561CK;Lindelaan;Krommenie;11;1;
0479100000007690;1;Dorpsstraat 409;2001;Pand in gebruik;409;1566BG;Dorpsstraat;Assendelft;409;1566BG;Dorpsstraat;Assendelft;11;1;
0479100000050917;1;Soendastraat 28 f;1955;Pand in gebruik;28;1521AW;Soendastraat;Wormerveer;28;1521AW;Soendastraat;Wormerveer;11;1;
0479100000043642;1;Texelstraat 82;1939;Pand in gebruik;82;1506ZE;Texelstraat;Zaandam;82;1506ZE;Texelstraat;Zaandam;11;1;
0479100000009803;4;Blokschaaf 101 t/m Blokschaaf 113;1987;Pand in gebruik;113;1507HC;Blokschaaf;Zaandam;101;1507HC;Blokschaaf;Zaandam;11;1;
0479100000023547;1;De Roggebloem 2;1977;Pand in gebruik;2;1509ZT;De Roggebloem;Zaandam;2;1509ZT;De Roggebloem;Zaandam;11;1;
0479100000013590;1;Dijkland 4;2006;Pand in gebruik;4;1567CC;Dijkland;Assendelft;4;1567CC;Dijkland;Assendelft;11;1;
0479100000034436;1;Weeshuisland 32;1976;Pand in gebruik;32;1541MD;Weeshuisland;Koog aan de Zaan;32;1541MD;Weeshuisland;Koog aan de Zaan;11;1;
0479100000029846;1;Koerakinstraat 16;1983;Pand in gebruik;16;1506AR;Koerakinstraat;Zaandam;16;1506AR;Koerakinstraat;Zaandam;11;1;
0479100000035733;1;Insulindelaan 38;1928;Pand in gebruik;38;1521BC;Insulindelaan;Wormerveer;38;1521BC;Insulindelaan;Wormerveer;11;1;
0479100000007849;1;Rechte Tocht 9 N;1996;Pand in gebruik;9;1507BZ;Rechte Tocht;Zaandam;9;1507BZ;Rechte Tocht;Zaandam;11;1;
0479100000046697;1;Dr. Schaepmanstraat 3;1926;Pand in gebruik;3;1502RS;Dr. Schaepmanstraat;Zaandam;3;1502RS;Dr. Schaepmanstraat;Zaandam;11;1;
0479100000036591;1;Spinozahof 5;1988;Pand in gebruik;5;1561KP;Spinozahof;Krommenie;5;1561KP;Spinozahof;Krommenie;11;1;
0479100000032363;1;Schaarweide 5;1989;Pand in gebruik;5;1507NJ;Schaarweide;Zaandam;5;1507NJ;Schaarweide;Zaandam;11;1;
0479100000038969;1;Benjamin Brittenstraat 45;1992;Pand in gebruik;45;1544NB;Benjamin Brittenstraat;Zaandijk;45;1544NB;Benjamin Brittenstraat;Zaandijk;11;1;
0479100000019278;1;Orgelmakersgracht 34;1985;Pand in gebruik;34;1544CZ;Orgelmakersgracht;Zaandijk;34;1544CZ;Orgelmakersgracht;Zaandijk;11;1;
0479100000009412;1;Eikelaan 44;2004;Pand in gebruik;44;1561CE;Eikelaan;Krommenie;44;1561CE;Eikelaan;Krommenie;11;1;
0479100000023262;1;Oost-Indischekade 40;1926;Pand in gebruik;40;1521AS;Oost-Indischekade;Wormerveer;40;1521AS;Oost-Indischekade;Wormerveer;11;1;
0479100000068813;;Pand zonder adres;1933;Pand in gebruik;;;;;;;;;11;;
0479100000042551;1;Ds. Jacobus Borstiusstraat 1;1935;Pand in gebruik;1;1544VH;Ds. Jacobus Borstiusstraat;Zaandijk;1;1544VH;Ds. Jacobus Borstiusstraat;Zaandijk;11;1;
0479100000002363;7;Damstraat 3 t/m Rozengracht 105;1893;Pand in gebruik;105;1506SE;Rozengracht;Zaandam;3;1506BH;Damstraat;Zaandam;11;2;
0479100000054345;1;Burgemeester van Edenstraat 2 D;1960;Pand in gebruik;2;1561WS;Burgemeester van Edenstraat;Krommenie;2;1561WS;Burgemeester van Edenstraat;Krommenie;11;1;
0479100000010397;1;Dorpsstraat 945;1928;Pand in gebruik;945;1566JB;Dorpsstraat;Assendelft;945;1566JB;Dorpsstraat;Assendelft;11;1;
0479100000001498;1;Padlaan 13;1910;Pand in gebruik;13;1561ZA;Padlaan;Krommenie;13;1561ZA;Padlaan;Krommenie;11;1;
0479100000001570;1;Noorddijk 88;2001;Pand in gebruik;88;1521PD;Noorddijk;Wormerveer;88;1521PD;Noorddijk;Wormerveer;11;1;
0479100000054894;1;Brikstraat 44 a 23;1968;Pand in gebruik;44;;Brikstraat;Zaandam;44;;Brikstraat;Zaandam;11;1;
0479100000052705;1;Titanialaan 19 a 24;1975;Pand in gebruik;19;;Titanialaan;Krommenie;19;;Titanialaan;Krommenie;11;1;
0479100000005258;1;Leeghwaterweg 9;1970;Pand in gebruik;9;1509BS;Leeghwaterweg;Zaandam;9;1509BS;Leeghwaterweg;Zaandam;11;1;
0479100000014338;1;Vledderdiep 29;1978;Pand in gebruik;29;1509WZ;Vledderdiep;Zaandam;29;1509WZ;Vledderdiep;Zaandam;11;1;
0479100000048862;1;Hyacintstraat 56;1930;Pand in gebruik;56;1541DW;Hyacintstraat;Koog aan de Zaan;56;1541DW;Hyacintstraat;Koog aan de Zaan;11;1;
0479100000023637;1;Rietakker 4;1976;Pand in gebruik;4;1541TT;Rietakker;Koog aan de Zaan;4;1541TT;Rietakker;Koog aan de Zaan;11;1;
0479100000046951;1;De Peereboomstraat 16;1963;Pand in gebruik;16;1551BR;De Peereboomstraat;Westzaan;16;1551BR;De Peereboomstraat;Westzaan;11;1;
0479100000020995;1;Middel 155;1915;Pand in gebruik;155;1551SV;Middel;Westzaan;155;1551SV;Middel;Westzaan;11;1;
0479100000007346;1;Snuiverstraat 14 A;1975;Pand in gebruik;14;1561HD;Snuiverstraat;Krommenie;14;1561HD;Snuiverstraat;Krommenie;11;1;
0479100000001817;13;Heiligeweg 43 A t/m Heiligeweg 47 C;1980;Pand in gebruik;47;1561DE;Heiligeweg;Krommenie;43;1561DE;Heiligeweg;Krommenie;11;1;
0479100000045581;1;Serooskerkestraat 5;1955;Pand in gebruik;5;1561TM;Serooskerkestraat;Krommenie;5;1561TM;Serooskerkestraat;Krommenie;11;1;
0479100000003256;1;Provincialeweg 184;1910;Pand in gebruik;184;1506MG;Provincialeweg;Zaandam;184;1506MG;Provincialeweg;Zaandam;11;1;
0479100000012735;1;Dorpsstraat 846;1927;Pand in gebruik;846;1566EW;Dorpsstraat;Assendelft;846;1566EW;Dorpsstraat;Assendelft;11;1;
0479100000032104;1;Ereprijsweg 82;1961;Pand in gebruik;82;1508CX;Ereprijsweg;Zaandam;82;1508CX;Ereprijsweg;Zaandam;11;1;
0479100000029316;1;Clusiusstraat 2;1964;Pand in gebruik;2;1504HH;Clusiusstraat;Zaandam;2;1504HH;Clusiusstraat;Zaandam;11;1;
0479100000022085;1;Dorpsstraat 212;1932;Pand in gebruik;212;1566AV;Dorpsstraat;Assendelft;212;1566AV;Dorpsstraat;Assendelft;11;1;
0479100000002125;1;Zomerdijk 29;1980;Pand in gebruik;29;1505HW;Zomerdijk;Zaandam;29;1505HW;Zomerdijk;Zaandam;11;1;
0479100000038809;1;Wostokplein 2;1968;Pand in gebruik;2;1562TT;Wostokplein;Krommenie;2;1562TT;Wostokplein;Krommenie;11;1;
0479100000018528;1;Bristolroodstraat 27;1969;Pand in gebruik;27;1503NV;Bristolroodstraat;Zaandam;27;1503NV;Bristolroodstraat;Zaandam;11;1;
0479100000039941;1;Sluispad 4;1900;Pand in gebruik;4;1521EW;Sluispad;Wormerveer;4;1521EW;Sluispad;Wormerveer;11;1;
0479100000043991;1;Pastoor Vermeulenstraat 6;1961;Pand in gebruik;6;1566DJ;Pastoor Vermeulenstraat;Assendelft;6;1566DJ;Pastoor Vermeulenstraat;Assendelft;11;1;
0479100000018236;1;Hannie Schaftstraat 10;1981;Pand in gebruik;10;1525PB;Hannie Schaftstraat;Westknollendam;10;1525PB;Hannie Schaftstraat;Westknollendam;11;1;
0479100000022349;1;Fortuinlaan 64;1965;Pand in gebruik;64;1561JG;Fortuinlaan;Krommenie;64;1561JG;Fortuinlaan;Krommenie;11;1;
0479100000003973;1;Neptunuslaan 12;1977;Pand in gebruik;12;1562XL;Neptunuslaan;Krommenie;12;1562XL;Neptunuslaan;Krommenie;11;1;
0479100000004099;1;Marslaan 61;1977;Pand in gebruik;61;1562WC;Marslaan;Krommenie;61;1562WC;Marslaan;Krommenie;11;1;
0479100000008383;1;Amrum 57;1996;Pand in gebruik;57;1506BR;Amrum;Zaandam;57;1506BR;Amrum;Zaandam;11;1;
0479100000001314;1;Parallelweg 10;1935;Pand in gebruik;10;1541BA;Parallelweg;Koog aan de Zaan;10;1541BA;Parallelweg;Koog aan de Zaan;11;1;
0479100000008873;1;Weiver 17;1913;Pand in gebruik;17;1551SC;Weiver;Westzaan;17;1551SC;Weiver;Westzaan;11;1;
0479100000058332;1;Telstarstraat 3;1967;Pand in gebruik;3;;Telstarstraat;Krommenie;3;;Telstarstraat;Krommenie;11;1;
0479100000047446;1;Fresiastraat 28;1957;Pand in gebruik;28;1521WT;Fresiastraat;Wormerveer;28;1521WT;Fresiastraat;Wormerveer;11;1;
0479100000019873;1;De Palmboomstraat 14;1985;Pand in gebruik;14;1551BZ;De Palmboomstraat;Westzaan;14;1551BZ;De Palmboomstraat;Westzaan;11;1;
0479100000002286;1;Brikstraat 71;1971;Pand in gebruik;71;1503BJ;Brikstraat;Zaandam;71;1503BJ;Brikstraat;Zaandam;11;1;
0479100000034171;1;Ruimtevaartlaan 4;1968;Pand in gebruik;4;1562BD;Ruimtevaartlaan;Krommenie;4;1562BD;Ruimtevaartlaan;Krommenie;11;1;
0479100000036964;1;Pastoor Vermeulenstraat 18;1961;Pand in gebruik;18;1566DK;Pastoor Vermeulenstraat;Assendelft;18;1566DK;Pastoor Vermeulenstraat;Assendelft;11;1;
0479100000012422;2;Stadlanderweg 11 t/m Stadlanderweg 15;1980;Pand in gebruik;15;1502EA;Stadlanderweg;Zaandam;11;1502EA;Stadlanderweg;Zaandam;11;1;
0479100000001443;1;Industrieweg 47;1980;Pand in gebruik;47;1521NE;Industrieweg;Wormerveer;47;1521NE;Industrieweg;Wormerveer;11;1;
0479100000025192;1;De Sint Pieter 60;1977;Pand in gebruik;60;1509ZL;De Sint Pieter;Zaandam;60;1509ZL;De Sint Pieter;Zaandam;11;1;
0479100000032008;1;Louis Armstrongstraat 28;1996;Pand in gebruik;28;1544KL;Louis Armstrongstraat;Zaandijk;28;1544KL;Louis Armstrongstraat;Zaandijk;11;1;
0479100000022161;1;Karl Marxstraat 2;1920;Pand in gebruik;2;1544RG;Karl Marxstraat;Zaandijk;2;1544RG;Karl Marxstraat;Zaandijk;11;1;
0479100000027074;1;Callistostraat 27;1976;Pand in gebruik;27;1562ZG;Callistostraat;Krommenie;27;1562ZG;Callistostraat;Krommenie;11;1;
0479100000049144;1;Molenstraat 14;1987;Pand in gebruik;14;1502TH;Molenstraat;Zaandam;14;1502TH;Molenstraat;Zaandam;11;1;
0479100000040173;1;Boendermaker 4;1983;Pand in gebruik;4;1505BG;Boendermaker;Zaandam;4;1505BG;Boendermaker;Zaandam;11;1;
0479100000014651;1;Tamis Weer 3;2000;Pand in gebruik;3;1566RS;Tamis Weer;Assendelft;3;1566RS;Tamis Weer;Assendelft;11;1;
0479100000047004;1;Acacialaan 18;1950;Pand in gebruik;18;1544PJ;Acacialaan;Zaandijk;18;1544PJ;Acacialaan;Zaandijk;11;1;
0479100000044833;1;Zwaardemakerstraat 6;1934;Pand in gebruik;6;1502RX;Zwaardemakerstraat;Zaandam;6;1502RX;Zwaardemakerstraat;Zaandam;11;1;
0479100000013380;1;Rosbayerweg 65;2002;Pand in gebruik;65;1521RW;Rosbayerweg;Wormerveer;65;1521RW;Rosbayerweg;Wormerveer;11;1;
0479100000047202;1;Tuinkade 30;1948;Pand in gebruik;30;1544PE;Tuinkade;Zaandijk;30;1544PE;Tuinkade;Zaandijk;11;1;
0479100000019634;1;Burgemeester Verstegenstraat 51;1972;Pand in gebruik;51;1551TB;Burgemeester Verstegenstraat;Westzaan;51;1551TB;Burgemeester Verstegenstraat;Westzaan;11;1;
0479100000043411;1;De Sint Pieter 27;1975;Pand in gebruik;27;1509ZH;De Sint Pieter;Zaandam;27;1509ZH;De Sint Pieter;Zaandam;11;1;
0479100000043988;1;Eikenlaan 3;1952;Pand in gebruik;3;1544PG;Eikenlaan;Zaandijk;3;1544PG;Eikenlaan;Zaandijk;11;1;
0479100000014082;1;Trompstraat 12;1930;Pand in gebruik;12;1521KR;Trompstraat;Wormerveer;12;1521KR;Trompstraat;Wormerveer;11;1;
0479100000048592;1;A.G. Verbeekstraat 3;1947;Pand in gebruik;3;1501RL;A.G. Verbeekstraat;Zaandam;3;1501RL;A.G. Verbeekstraat;Zaandam;11;1;
0479100000004130;1;Rosbayerweg 79;2005;Pand in gebruik;79;1521RW;Rosbayerweg;Wormerveer;79;1521RW;Rosbayerweg;Wormerveer;11;1;
0479100000045445;1;Goeman Borgesiusstraat 26;1931;Pand in gebruik;26;1544RP;Goeman Borgesiusstraat;Zaandijk;26;1544RP;Goeman Borgesiusstraat;Zaandijk;11;1;
0479100000032346;1;Oud Heinstraat 69;1969;Pand in gebruik;69;1544XB;Oud Heinstraat;Zaandijk;69;1544XB;Oud Heinstraat;Zaandijk;11;1;
0479100000026941;1;Gondellaan 21;1970;Pand in gebruik;21;1503KP;Gondellaan;Zaandam;21;1503KP;Gondellaan;Zaandam;11;1;
0479100000025403;1;Marga Klompéstraat 32;1993;Pand in gebruik;32;1506WJ;Marga Klompéstraat;Zaandam;32;1506WJ;Marga Klompéstraat;Zaandam;11;1;
0479100000013652;1;Genieweg 44;2003;Pand in gebruik;44;1566NM;Genieweg;Assendelft;44;1566NM;Genieweg;Assendelft;11;1;
0479100000037066;1;Pinksterbloemweg 95;1969;Pand in gebruik;95;1508BP;Pinksterbloemweg;Zaandam;95;1508BP;Pinksterbloemweg;Zaandam;11;1;
0479100000018231;1;Marskamp 5;1982;Pand in gebruik;5;1566GE;Marskamp;Assendelft;5;1566GE;Marskamp;Assendelft;11;1;
0479100000048786;1;Willem Brinkmanstraat 53;1948;Pand in gebruik;53;1501ZE;Willem Brinkmanstraat;Zaandam;53;1501ZE;Willem Brinkmanstraat;Zaandam;11;1;
0479100000006330;1;Leeghwaterweg 20;1800;Pand in gebruik;20;1509BS;Leeghwaterweg;Zaandam;20;1509BS;Leeghwaterweg;Zaandam;11;1;
0479100000006826;1;De Twee Gebroeders 16;1977;Pand in gebruik;16;1509ZN;De Twee Gebroeders;Zaandam;16;1509ZN;De Twee Gebroeders;Zaandam;11;1;
0479100000027705;1;Kofstraat 9;1972;Pand in gebruik;9;1503BN;Kofstraat;Zaandam;9;1503BN;Kofstraat;Zaandam;11;1;
0479100000036570;1;Blijdschapstraat 7;1953;Pand in gebruik;7;1566DL;Blijdschapstraat;Assendelft;7;1566DL;Blijdschapstraat;Assendelft;11;1;
0479100000029435;1;Houtland 42;1978;Pand in gebruik;42;1541NB;Houtland;Koog aan de Zaan;42;1541NB;Houtland;Koog aan de Zaan;11;1;
0479100000033833;1;Kilschans 8;1973;Pand in gebruik;8;1566XC;Kilschans;Assendelft;8;1566XC;Kilschans;Assendelft;11;1;
0479100000007274;1;J.J. Allanstraat 187;1970;Pand in gebruik;187;1551RD;J.J. Allanstraat;Westzaan;187;1551RD;J.J. Allanstraat;Westzaan;11;1;
0479100000080732;1;Vredeweg 1 N;2009;Pand in gebruik;1;1505HH;Vredeweg;Zaandam;1;1505HH;Vredeweg;Zaandam;11;1;
0479100000008010;1;Augustijnenstraat 4;1996;Pand in gebruik;4;1566LE;Augustijnenstraat;Assendelft;4;1566LE;Augustijnenstraat;Assendelft;11;1;
0479100000024961;1;Pinasstraat 35;1972;Pand in gebruik;35;1503TC;Pinasstraat;Zaandam;35;1503TC;Pinasstraat;Zaandam;11;1;
0479100000080368;1;Boerenpad 7;2011;Bouwvergunning verleend;7;1506HK;Boerenpad;Zaandam;7;1506HK;Boerenpad;Zaandam;2;1;
0479100000016763;1;Hoogaarslaan 22;1970;Pand in gebruik;22;1503WE;Hoogaarslaan;Zaandam;22;1503WE;Hoogaarslaan;Zaandam;11;1;
0479100000050352;1;Estafette 34 A;2008;Pand in gebruik;34;1567JM;Estafette;Assendelft;34;1567JM;Estafette;Assendelft;11;1;
0479100000017202;1;H.P. Berlagestraat 19;2004;Pand in gebruik;19;1567GK;H.P. Berlagestraat;Assendelft;19;1567GK;H.P. Berlagestraat;Assendelft;11;1;
0479100000047896;1;Jacobus Gorisstraat 25;1949;Pand in gebruik;25;1501ZS;Jacobus Gorisstraat;Zaandam;25;1501ZS;Jacobus Gorisstraat;Zaandam;11;1;
0479100000027970;1;De Doelman 9;1982;Pand in gebruik;9;1507CT;De Doelman;Zaandam;9;1507CT;De Doelman;Zaandam;11;1;
0479100000048573;1;Lindenlaan 59;1938;Pand in gebruik;59;1521VJ;Lindenlaan;Wormerveer;59;1521VJ;Lindenlaan;Wormerveer;11;1;
0479100000020869;1;Ketelmeer 28;1976;Pand in gebruik;28;1509HK;Ketelmeer;Zaandam;28;1509HK;Ketelmeer;Zaandam;11;1;
0479100000042778;1;Dahliastraat 28;1935;Pand in gebruik;28;1541CP;Dahliastraat;Koog aan de Zaan;28;1541CP;Dahliastraat;Koog aan de Zaan;11;1;
0479100000020477;1;Oud Heinstraat 21;1932;Pand in gebruik;21;1544XA;Oud Heinstraat;Zaandijk;21;1544XA;Oud Heinstraat;Zaandijk;11;1;
0479100000033075;1;Voorvisser 3;1979;Pand in gebruik;3;1541XJ;Voorvisser;Koog aan de Zaan;3;1541XJ;Voorvisser;Koog aan de Zaan;11;1;
0479100000047193;1;van Diemenstraat 22;1952;Pand in gebruik;22;1521LG;van Diemenstraat;Wormerveer;22;1521LG;van Diemenstraat;Wormerveer;11;1;
0479100000027586;1;George Gershwinstraat 60;1993;Pand in gebruik;60;1544NG;George Gershwinstraat;Zaandijk;60;1544NG;George Gershwinstraat;Zaandijk;11;1;
0479100000016085;1;Burgemeester Waliglaan 13;1961;Pand in gebruik;13;1561WT;Burgemeester Waliglaan;Krommenie;13;1561WT;Burgemeester Waliglaan;Krommenie;11;1;
0479100000042636;1;Frans Halsstraat 26;1938;Pand in gebruik;26;1506LG;Frans Halsstraat;Zaandam;26;1506LG;Frans Halsstraat;Zaandam;11;1;
0479100000032300;1;Maurice Ravèlstraat 28;1992;Pand in gebruik;28;1544MK;Maurice Ravèlstraat;Zaandijk;28;1544MK;Maurice Ravèlstraat;Zaandijk;11;1;
0479100000021616;1;Benedictijnenstraat 4;1997;Pand in gebruik;4;1566LB;Benedictijnenstraat;Assendelft;4;1566LB;Benedictijnenstraat;Assendelft;11;1;
0479100000011383;1;Lagendijk 37;1929;Pand in gebruik;37;1541KA;Lagendijk;Koog aan de Zaan;37;1541KA;Lagendijk;Koog aan de Zaan;11;1;
0479100000033224;1;E. Heimansstraat 57;1967;Pand in gebruik;57;1504JC;E. Heimansstraat;Zaandam;57;1504JC;E. Heimansstraat;Zaandam;11;1;
0479100000044678;1;Tuinkade 32;1948;Pand in gebruik;32;1544PE;Tuinkade;Zaandijk;32;1544PE;Tuinkade;Zaandijk;11;1;
0479100000030144;1;Papenpad 38;1910;Pand in gebruik;38;1506GS;Papenpad;Zaandam;38;1506GS;Papenpad;Zaandam;11;1;
0479100000081592;1;Dudenpark 15;2009;Pand in gebruik;15;1567HN;Dudenpark;Assendelft;15;1567HN;Dudenpark;Assendelft;11;1;
0479100000079857;1;Conducteur 10;2010;Pand in gebruik;10;1567LB;Conducteur;Assendelft;10;1567LB;Conducteur;Assendelft;11;1;
0479100000084271;1;Parkstraat 50;1910;Pand in gebruik;50;1506WE;Parkstraat;Zaandam;50;1506WE;Parkstraat;Zaandam;11;1;
0479100000056155;1;Schoenerstraat 53 a 55;1971;Pand in gebruik;53;1503BB;Schoenerstraat;Zaandam;53;1503BB;Schoenerstraat;Zaandam;11;1;
0479100000022249;1;Guurtjesmarken 37;1984;Pand in gebruik;37;1566GN;Guurtjesmarken;Assendelft;37;1566GN;Guurtjesmarken;Assendelft;11;1;
