OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,AZIMUT,REF_OVERWEG_PUIC,REF_OVERWEG_NAAM,TYPE_OVERWEGBEVEILIGING,TYPE_PAALINSTALLATIE,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,X,Y,LATITUDE,LONGITUDE,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT
680,f9b8e48b-72ab-45df-b4c6-20656572ef49,,60,Bestaand,0,,,27333dfe-8614-41d8-ac26-a6319e0a80c7,3.9,,AHOB,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,3.903251,"3,903251",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,178992.942,320884.929,50.87726298,5.72807857,Bunde - Maastricht,BDE-MT,Vrije baan
681,e2d9a8dc-03b4-4a08-b52c-7a2ada9e3861,,60,Bestaand,0,,,27333dfe-8614-41d8-ac26-a6319e0a80c7,3.9,,AHOB,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,3.895796,"3,895796",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,178979.197,320889.623,50.87730575,5.7278836,Bunde - Maastricht,BDE-MT,Vrije baan
682,322a2b0d-2aa9-4fba-b5fc-af43f134aee2,,60,Bestaand,0,,,27333dfe-8614-41d8-ac26-a6319e0a80c7,3.9,,RGP,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,3.894648,"3,894648",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,178985.67,320880.138,50.87722022,5.72797494,Bunde - Maastricht,BDE-MT,Vrije baan
683,9a195d5f-cb8a-426f-994d-03023ef93cc6,,60,Bestaand,0,,,5683995a-d2fe-452d-8adf-922d63550689,4.0,,AHOB_MINI,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,4.004481,"4,004481",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,178751.891,577228.94,53.18121115,5.74248271,Mantgum - Leeuwarden,MG-LW,Vrije baan
684,438a40dd-db46-4652-b1b0-a24b68ed3671,,60,Bestaand,0,,,5683995a-d2fe-452d-8adf-922d63550689,4.0,,AHOB_MINI,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,4.015445,"4,015445",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,178741.735,577220.625,53.18113689,5.74233019,Mantgum - Leeuwarden,MG-LW,Vrije baan
685,40eaa1e1-461e-41f8-9f29-7e03c6c450ed,,60,Bestaand,0,,,09765607-2bec-4972-8edc-d1b6f105d752,31.2,,AHOB_MINI,Hea-Emn,Herfte Aansl. - Emmen ,204,,204,204__,Herfte Aansl. - Mariënberg,31.267083,"31,267083",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,233045.81,502601.442,52.50552485,6.53672537,Ommen - Mariënberg,OMN-MRB,Vrije baan
686,f8c6e09c-c29d-44da-adbd-93e61f5b0676,,60,Bestaand,0,,,09765607-2bec-4972-8edc-d1b6f105d752,31.2,,AHOB_MINI,Hea-Emn,Herfte Aansl. - Emmen ,204,,204,204__,Herfte Aansl. - Mariënberg,31.259757,"31,259757",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,233038.138,502608.303,52.5055876,6.536614,Ommen - Mariënberg,OMN-MRB,Vrije baan
687,5f17bb57-4461-455d-9d7c-869aae9c42ca,,60,Bestaand,0,,,ecd2bb81-4ddd-4a0d-9270-bc5f67bec631,7.5,,AHOB,Hea-Emn,Herfte Aansl. - Emmen ,204,,204,204__,Herfte Aansl. - Mariënberg,7.512819,"7,512819",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,209693.736,502311.511,52.5057534,6.19276942,Zwolle -Dalfsen,ZL-DL,Vrije baan
688,abeb2118-6a1b-49f2-b509-a4130fbcc867,,60,Bestaand,0,,,17bea4f7-6ba6-48e1-b1d5-3ac3cfe64142,76.7,,AHOB,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,486,b,486,486_b,Amsterdam Westhaven (gebied),76.720174,"76,720174",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,118571.599,490323.92,52.39954346,4.85195399,Amsterdam Singelgracht Aansl.,SGRA,PPLG
689,38057519-2385-40cd-82c8-d0b6066a6d6d,,60,Bestaand,,,,17bea4f7-6ba6-48e1-b1d5-3ac3cfe64142,76.7,,AHOB,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,486,b,486,486_b,Amsterdam Westhaven (gebied),76.753373,"76,753373",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,118600.934,490307.838,52.39940088,4.85238674,Amsterdam Singelgracht Aansl.,SGRA,PPLG
690,eedd5b8d-590c-4f8e-a1c5-ab6f62e5ee5f,,60,Bestaand,0,,,57e7fd04-32ba-4dc0-87c6-a062a7b1b0ed,53.1,,AHOB_MINI,Ah-Zl,Arnhem - Zwolle ,018,,18,018__,Deventer - Zwolle,53.118,"53,118000",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,204503.462,483339.381,52.33574769,6.11352756,Olst,OST,PPLG
691,12d9684f-9803-4987-909c-fba42ad5c45a,,,Onbekend,0,,,308b94dc-5226-4b8d-bb02-baff055effe9,105.81,,Onbekend,Slua-Sludow,Sluiskil Aansl. - Sluiskil Racc. DOW CHEMICAL ,818,a,818,818_a,Terneuzen Dow Chemical,105.809537,"105,809537",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,44148.345,372445.007,51.33036896,3.79659794,Sas van Gent,SVG,NCBG
692,03bf568a-d82b-4a97-a1a0-aa54d63bb542,,60,Bestaand,0,,,e5dff641-dc10-4fb1-a659-ce4cc26acfe6,32.9,,AHOB,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,32.935581,"32,935581",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,236244.973,486474.54,52.36014416,6.57992298,Wierden,WDN,PPLG
693,954fba21-d3a5-4016-a0ca-1425b6293913,,60,Bestaand,0,,,e5dff641-dc10-4fb1-a659-ce4cc26acfe6,32.9,,AHOB,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,32.948533,"32,948533",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,236262.382,486471.066,52.36011036,6.58017766,Wierden,WDN,PPLG
694,96c5f418-3e43-4fb5-b870-51d443989d32,,60,Bestaand,0,,,e22a720a-b856-458c-8e28-b43a0aafdc44,45.5,,AHOB,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,45.576181,"45,576181",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,197226.659,355382.404,51.18628535,5.99117439,Roermond,RM,PPLG
695,22df88a0-e33e-470a-aab1-427903ea66b4,,60,Bestaand,0,,,ba119591-4c36-453e-891e-cb59afeebac0,45.9,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,45.989335,"45,989335",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,156596.857,546206.889,52.90296965,5.41094003,Stavoren - Workum,STV-WK,Vrije baan
696,5b147cb4-6365-4cfe-8ab6-1806bf9a54fb,,60,Bestaand,0,,,ba119591-4c36-453e-891e-cb59afeebac0,45.9,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,45.977119,"45,977119",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,156597.769,546219.115,52.90307952,5.41095364,Stavoren - Workum,STV-WK,Vrije baan
697,d35edf4c-47c6-4210-bfe6-1de78b92cf4f,,60,Bestaand,0,,,01fb9328-7841-4f23-85e7-fd9f94703080,100.7,,ALI_B,Erp-Erpch,"Rotterdam, Emplacement Europoort - EUROCHEMIE ",477,a,477,477_a,Rotterdam Europoort 3,100.769413,"100,769413",Strukton Rail Short Line,Randstad Zuid,RZ,BAAN,n.v.t.,,n.v.t.,,72423.209,437422.243,51.91914859,4.18684793,"Rotterdam, Emplacement Europoort",ERP,NCBG
698,425ad0d7-5272-4419-b39b-27cf5c78b6a1,,60,Bestaand,0,,,2d6d80a3-3ed8-496a-b959-da9ae65f0f6f,56.2,,AHOB_MINI,Ah-Zl,Arnhem - Zwolle ,018,,18,018__,Deventer - Zwolle,56.230131,"56,230131",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,204872,486377.216,52.36301544,6.11938501,Zwolle - Olst,ZL-OST,Vrije baan
699,9346ebd7-cd81-4117-86ff-03749773635f,,60,Bestaand,0,,,b4fa2d1a-bbb4-445d-8f9d-45be2a14740d,43.4,,AHOB,Zp-Esg,Zutphen - Enschede Grens ,031,a,31,031_a,Zutphen - Hengelo,43.419933,"43,419933",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,249334.65,475745.357,52.26164317,6.7690336,Hengelo - Delden,HGL-DDN,Vrije baan
700,68e51b1a-58bc-4909-8573-91d4ad0948e9,,60,Bestaand,0,,,b4fa2d1a-bbb4-445d-8f9d-45be2a14740d,43.4,,AHOB,Zp-Esg,Zutphen - Enschede Grens ,031,a,31,031_a,Zutphen - Hengelo,43.429584,"43,429584",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,249343.812,475753.535,52.26171509,6.76917005,Hengelo - Delden,HGL-DDN,Vrije baan
701,3f335c74-8cb8-4bf7-a3dd-8748df88a54f,,60,Bestaand,0,,,b4fa2d1a-bbb4-445d-8f9d-45be2a14740d,43.4,,AHOB,Zp-Esg,Zutphen - Enschede Grens ,031,a,31,031_a,Zutphen - Hengelo,43.423986,"43,423986",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,249338.232,475753.075,52.26171191,6.76908821,Hengelo - Delden,HGL-DDN,Vrije baan
702,6828627f-c59e-435d-a8b0-3ffeb2adae15,,60,Bestaand,0,,,f78ab1c8-5402-4d7c-a11e-932cd80df62b,38.8,,AHOB,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,035,,35,035__,Lunetten - De Haar Aansl.,38.840638,"38,840638",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Driebergen,15,138698.473,453280.146,52.06757062,5.14946157,Utrecht Zuid Aansluiting,UTZA,PPLG
703,5cdd8515-93bc-4d00-8052-dab28c8b0b7e,,60,Bestaand,0,,,f78ab1c8-5402-4d7c-a11e-932cd80df62b,38.8,,AHOB,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,035,,35,035__,Lunetten - De Haar Aansl.,38.840996,"38,840996",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Driebergen,15,138703.816,453290.463,52.0676635,5.14953899,Utrecht Zuid Aansluiting,UTZA,PPLG
704,36ca50e5-0641-4a2b-a64b-2c01f34e83cf,,60,Bestaand,0,,,f78ab1c8-5402-4d7c-a11e-932cd80df62b,38.8,,AHOB,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,035,,35,035__,Lunetten - De Haar Aansl.,38.833116,"38,833116",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Driebergen,15,138691.96,453283.845,52.06760367,5.1493664,Utrecht Zuid Aansluiting,UTZA,PPLG
705,1077d9a5-710e-44f8-b78e-a5e26e6ba1a7,,60,Bestaand,0,,,1cb11888-721a-427e-93be-a97332705591,81.2,,AHOB,Asd-Zp,Amsterdam Centraal - Zutphen ,021,,21,021__,Barneveld Noord - Apeldoorn,81.246088,"81,246088",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,188709.829,467370.215,52.19342116,5.88021677,Apeldoorn - Stroe,APD-STO,Vrije baan
706,fcd32062-12c8-49f6-9197-fae217f01b67,,60,Bestaand,0,,,1cb11888-721a-427e-93be-a97332705591,81.2,,AHOB,Asd-Zp,Amsterdam Centraal - Zutphen ,021,,21,021__,Barneveld Noord - Apeldoorn,81.254397,"81,254397",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,188718.121,467369.094,52.19341058,5.88033793,Apeldoorn - Stroe,APD-STO,Vrije baan
707,82b993c6-7e22-454e-bea9-d9bd942296fb,,60,Bestaand,0,,,1cb11888-721a-427e-93be-a97332705591,81.2,,AHOB,Asd-Zp,Amsterdam Centraal - Zutphen ,021,,21,021__,Barneveld Noord - Apeldoorn,81.254299,"81,254299",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,188720.53,467379.122,52.19350056,5.88037415,Apeldoorn - Stroe,APD-STO,Vrije baan
708,dca87a90-7348-4151-80a7-2f547e67ac90,,,Onbekend,0,,,8a6d2c3e-eb6c-4247-9ec4-4eedbc8d3eba,401.2,,Onbekend,Sludow-Tnzdn3,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 3 ,818,d,818,818_d,Terneuzen Dow Chemical,401.191652,"401,191652",Strukton Rail Short Line,Zuid,Z,BAAN,n.v.t.,,n.v.t.,,43281.15,374131.748,51.34535524,3.78362735,Sas van Gent,SVG,NCBG
709,a10d64a6-bc90-40f8-955b-fd62fff533cd,,60,Bestaand,0,,,dd7d5a40-5f14-461b-91cf-ce2dc6249f50,21.0,,AHOB,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,21.077042,"21,077042",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,227625.353,455360.167,52.08174011,6.44673078,Ruurlo,RL,PPLG
710,04cba16d-583d-404c-b1d8-a58727a90004,,60,Bestaand,0,,,dd7d5a40-5f14-461b-91cf-ce2dc6249f50,21.0,,AHOB,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,21.067498,"21,067498",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,227613.64,455357.38,52.0817166,6.44655934,Ruurlo,RL,PPLG
711,f83b5842-6af9-47d2-9be7-a225daf6748c,,60,Bestaand,0,,,dd7d5a40-5f14-461b-91cf-ce2dc6249f50,21.0,,AHOB,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,21.064813,"21,064813",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,227611.188,455358.477,52.08172678,6.4465238,Ruurlo,RL,PPLG
712,4dffe0a6-9354-40e6-baca-7e23574630ed,,60,Bestaand,0,,,dd7d5a40-5f14-461b-91cf-ce2dc6249f50,21.0,,AHOB,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,21.090353,"21,090353",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,227634.454,455347.9,52.08162868,6.44686092,Ruurlo,RL,PPLG
713,07449ec7-74e5-43ab-bc34-74a60a851ea8,,60,Bestaand,0,,,dd7d5a40-5f14-461b-91cf-ce2dc6249f50,21.0,,AHOB,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,21.083422,"21,083422",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,227628.204,455350.914,52.08165658,6.4467704,Ruurlo,RL,PPLG
714,056f7ea9-14ea-4433-9580-914a75790649,,60,Bestaand,0,,,b8c97a7d-8f88-442b-93f5-f60d8c8e8aae,49.7,,AHOB,Hdr-Zd,Den Helder - Zaandam ,075,,75,075__,Alkmaar - Uitgeest,49.736529,"49,736529",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,107158.782,510350.759,52.57864434,4.68140518,Alkmaar - Uitgeest,AMR-UTG,Vrije baan
715,486cfad6-e4a0-4bb4-a95a-8862ea31c1da,,60,Bestaand,0,,,b8c97a7d-8f88-442b-93f5-f60d8c8e8aae,49.7,,AHOB,Hdr-Zd,Den Helder - Zaandam ,075,,75,075__,Alkmaar - Uitgeest,49.728263,"49,728263",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,107162.88,510357.966,52.57870946,4.6814646,Alkmaar - Uitgeest,AMR-UTG,Vrije baan
716,4fd02c10-286a-48cd-8d92-5ee63995a8ca,,60,Bestaand,0,,,b8c97a7d-8f88-442b-93f5-f60d8c8e8aae,49.7,,AHOB,Hdr-Zd,Den Helder - Zaandam ,075,,75,075__,Alkmaar - Uitgeest,49.72759,"49,727590",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,107173.181,510352.939,52.57866519,4.68161728,Alkmaar - Uitgeest,AMR-UTG,Vrije baan
717,da9b9770-f808-4fa4-a755-229a975f1310,,60,Bestaand,0,,,e2e32425-5149-4ec9-a6e8-18c1fdc34479,16.0,,AHOB_MINI,Zd-Ekz,Zaandam - Enkhuizen ,079,,79,079__,Zaandam - Hoorn,16.092736,"16,092736",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,127902.412,503397.612,52.51757993,4.98799084,Hoorn - Purmerend Overwhere,HN-PMO,Vrije baan
718,00110c18-f4d2-4bde-9116-c78da6e10edd,,60,Bestaand,0,,,e2e32425-5149-4ec9-a6e8-18c1fdc34479,16.0,,AHOB_MINI,Zd-Ekz,Zaandam - Enkhuizen ,079,,79,079__,Zaandam - Hoorn,16.099415,"16,099415",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,127915.133,503395.048,52.51755751,4.98817845,Hoorn - Purmerend Overwhere,HN-PMO,Vrije baan
719,e341cf4c-45d2-4052-8349-6a54b02692d5,,60,Bestaand,0,,,2db37ed7-7a8e-4d80-bdf4-acd8318f3bf4,21.76,,AOB,Std-Hz,Sittard - Herzogenrath (D) ,661,b,661,661_b,Landgraaf,21.768541,"21,768541",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,199500.339,323153.823,50.89643021,6.019705,Landgraaf,LG,PPLG
720,f4751cb1-0107-474c-b7b9-aadcf5aad3a9,,60,Bestaand,0,,,e9b8120c-4446-4682-8426-4b56cb699016,30.6,,AHOB,Bd-Ehv,Breda - Eindhoven ,125,,125,125__,Tilburg - Boxtel,30.650048,"30,650048",ProRail,Zuid,Z,BAAN,Brabant,330,Boxtel,23,141993.335,399414.464,51.58349651,5.19953894,Tilburg - Boxel,TB-BTL,Vrije baan
721,4c3133cf-2fa4-4e63-9e1a-41ee993120d7,,60,Bestaand,0,,,e9b8120c-4446-4682-8426-4b56cb699016,30.6,,AHOB,Bd-Ehv,Breda - Eindhoven ,125,,125,125__,Tilburg - Boxtel,30.646271,"30,646271",ProRail,Zuid,Z,BAAN,Brabant,330,Boxtel,23,141993.645,399401.737,51.58338212,5.19954389,Tilburg - Boxel,TB-BTL,Vrije baan
722,0c81f7fa-6659-4ade-a2e5-5dd22fd3f8aa,,60,Bestaand,0,,,e9b8120c-4446-4682-8426-4b56cb699016,30.6,,AHOB,Bd-Ehv,Breda - Eindhoven ,125,,125,125__,Tilburg - Boxtel,30.632705,"30,632705",ProRail,Zuid,Z,BAAN,Brabant,330,Boxtel,23,141977.234,399408.609,51.58344351,5.19930685,Tilburg - Boxel,TB-BTL,Vrije baan
723,f8989a0c-cb18-4be6-82f0-ce105c7d6f83,,60,Bestaand,,,,e9b8120c-4446-4682-8426-4b56cb699016,30.6,,RGP,Bd-Ehv,Breda - Eindhoven ,125,,125,125__,Tilburg - Boxtel,30.64062,"30,640620",ProRail,Zuid,Z,BAAN,Brabant,330,Boxtel,23,141984.586,399411.272,51.58346762,5.19941283,Tilburg - Boxel,TB-BTL,Vrije baan
724,d56545e2-c8f0-4541-b9dd-c154c33045f2,,60,Bestaand,0,,,22901136-6fa7-4c93-92c4-3f6ba5d53176,10.7,,AHOB,Aml-Hgl,Almelo - Hengelo ,025,,25,025__,Almelo - Hengelo,10.78912,"10,789120",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,248251.949,479231.157,52.29314982,6.75414109,Almelo - Hengelo,AML-HGL,Vrije baan
725,4126d679-5a3c-4715-94b8-ce9c13c4a355,,60,Bestaand,0,,,22901136-6fa7-4c93-92c4-3f6ba5d53176,10.7,,AHOB,Aml-Hgl,Almelo - Hengelo ,025,,25,025__,Almelo - Hengelo,10.788159,"10,788159",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,248242.038,479226.007,52.29310522,6.75399443,Almelo - Hengelo,AML-HGL,Vrije baan
726,b0894638-ed0a-4c99-a49f-5eb0421736ec,,60,Bestaand,0,,,22901136-6fa7-4c93-92c4-3f6ba5d53176,10.7,,AHOB,Aml-Hgl,Almelo - Hengelo ,025,,25,025__,Almelo - Hengelo,10.801337,"10,801337",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,248248.736,479214.563,52.29300125,6.75408942,Almelo - Hengelo,AML-HGL,Vrije baan
727,4c2700e8-c198-4ceb-a62e-6c47e93bbf4f,,60,Bestaand,0,,,22901136-6fa7-4c93-92c4-3f6ba5d53176,10.7,,AHOB,Aml-Hgl,Almelo - Hengelo ,025,,25,025__,Almelo - Hengelo,10.80211,"10,802110",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,248258.788,479220.099,52.2930493,6.75423826,Almelo - Hengelo,AML-HGL,Vrije baan
728,fb06c1c8-e583-4929-ad44-25934fe8c50b,,60,Bestaand,0,,,de1b8144-25e6-4a85-946a-34d8375bff9b,57.5,,AHOB,Ht-Nm,s-Hertogenbosch - Nijmegen ,047,,47,047__,s Hertogenbosch - Nijmegen,57.549486,"57,549486",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Maas en Waal,28,179810.551,425194.678,51.81481959,5.74700802,Wijchen,WC,PPLG
729,49feb71e-c604-4fbf-aa76-dd535c8b3a46,,60,Bestaand,0,,,de1b8144-25e6-4a85-946a-34d8375bff9b,57.5,,AHOB,Ht-Nm,s-Hertogenbosch - Nijmegen ,047,,47,047__,s Hertogenbosch - Nijmegen,57.551014,"57,551014",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Maas en Waal,28,179808.096,425206.567,51.81492656,5.74697327,Wijchen,WC,PPLG
730,86e26b84-0391-41c6-bfb0-01bdf5050201,,60,Bestaand,0,,,de1b8144-25e6-4a85-946a-34d8375bff9b,57.5,,RGP,Ht-Nm,s-Hertogenbosch - Nijmegen ,047,,47,047__,s Hertogenbosch - Nijmegen,57.540028,"57,540028",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Maas en Waal,28,179801.183,425192.674,51.81480199,5.74687202,Wijchen,WC,PPLG
731,2ca023b7-a6cb-41e0-a7da-138dd6b94ba5,,60,Bestaand,0,,,9cda6c41-8765-4cff-a7e4-3cffaba160ba,43.5,,Onbekend,Mp-Gn,Meppel - Groningen ,012,,12,012__,Meppel - Assen,43.527908,"43,527908",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,233338.242,551070.327,52.94099193,6.55254161,Beilen - Assen,BL-ASN,Vrije baan
732,da885ca7-f3cd-45a7-a376-5a5222fddb26,,60,Bestaand,0,,,9cda6c41-8765-4cff-a7e4-3cffaba160ba,43.5,,Onbekend,Mp-Gn,Meppel - Groningen ,012,,12,012__,Meppel - Assen,43.528793,"43,528793",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,233327.611,551073.436,52.94102141,6.55238425,Beilen - Assen,BL-ASN,Vrije baan
733,9b6884b4-4fd5-4b78-a688-5b92d79b70e6,,60,Bestaand,,,,6a9ce92b-0369-4558-92e1-eafa03d23959,201.46,,AHOB,Awhv-Asho,Amsterdam Westhaven (gebied) - Amsterdam Sloterdijk Noord Hornweg ,486,c,486,486_c,Amsterdam Westhaven (gebied),201.466895,"201,466895",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,117449.772,489524.784,52.39228586,4.83556088,Amsterdam Westhaven (gebied),AWHV,NCBG
734,844bb4e1-8bf1-40f4-8c51-62aae681b092,,60,Bestaand,0,,,84be994f-046b-42fa-91c4-087340343e53,99.8,,ALI,Tnzz-Frkw,Terneuzen Zuidzijde (Racc.) - Frankrijkweg ,557,c,557,557_c,Terneuzen Aansl.,99.889353,"99,889353",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,47400.118,368958.98,51.29967087,3.84429854,Terneuzen Aansl.,TNZA,NCBG
735,7d97d6db-aa25-4f93-9e71-36176cf73c28,,60,Bestaand,0,,,84be994f-046b-42fa-91c4-087340343e53,99.8,,ALI,Tnzz-Frkw,Terneuzen Zuidzijde (Racc.) - Frankrijkweg ,557,c,557,557_c,Terneuzen Aansl.,99.894609,"99,894609",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,47390.27,368941.013,51.29950755,3.84416283,Terneuzen Aansl.,TNZA,NCBG
736,ca9226bb-b9a5-4f2a-8225-4546be5d77fc,,60,Bestaand,0,,,3e952118-db49-4245-8370-f60b82f64497,35.7,,AHOB_MINI,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,35.751615,"35,751615",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,160664.022,555170.428,52.98349147,5.47154324,Workum - Sneek,WK-SK,Vrije baan
737,c63a4803-980b-4550-8735-2a39ee695fbe,,60,Bestaand,0,,,c3168514-41b2-4070-b5a7-af1130963d0a,57.7,,AHOB_MINI,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,57.784059,"57,784059",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,212392.812,585834.731,53.25598459,6.24717339,Buitenpost - Grijpskerk Aansl.,BP-GKA,Vrije baan
738,6d98bb83-d9fc-4808-8abd-65590a304d7c,,60,Bestaand,0,,,c3168514-41b2-4070-b5a7-af1130963d0a,57.7,,AHOB_MINI,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,57.788471,"57,788471",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,212397.148,585847.925,53.25610267,6.24724072,Buitenpost - Grijpskerk Aansl.,BP-GKA,Vrije baan
739,d0e575ff-cf1f-4ebd-9380-bd5567d0010a,,60,Bestaand,0,,,d61efa8f-d056-4f25-90f6-d576c216b632,22.8,,AHOB_MINI,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,22.811122,"22,811122",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,229321.783,479409.096,52.2976321,6.47674541,Deventer - Rijssen,DV-RSN,Vrije baan
740,03bfa30b-e60a-4124-9750-bfc9e467908a,,60,Bestaand,0,,,d61efa8f-d056-4f25-90f6-d576c216b632,22.8,,AHOB_MINI,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,22.817773,"22,817773",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,229326.37,479414.252,52.29767782,6.47681378,Deventer - Rijssen,DV-RSN,Vrije baan
