Beschermingsnivea,Boomsoort,Nederlandse naam,Eigendom,Plantjaar,Stamdiameter borsthoogte (klasse),Standplaats,Conditie,Dendrologische waarde,Boomvorm,Plantwijze,Beeldbepalendheid,Cultuurhistorische waarde,Bijzondere vermeldingen,Emotionele waarde,Recreatieve/Educatieve waarde,Boomhoogte,Inspectiedatum,X_RD,Y_RD,longitude,latitude
Waardevolle boom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,81 - 100 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Solitair,Zeer,Nee,,Van belang voor de gemeente,Niet,26,16-1-2012,108077.23,426734.425,4.706528699,51.82723874
Waardevolle boom,Tilia tomentosa,Zilverlinde,Gemeente,1955,81 - 100 cm,Elementenverharding,2 - Redelijk,Klasse 3,Gekandelaberde boom,Groep,Zeer,Nee,,Van belang voor de gemeenschap,Niet,21,20-1-2012,107246.37,426379.11,4.694525951,51.82397473
Waardevolle boom,Quercus robur,"Zomereik, Inlandse eik",Gemeente,1930,51 - 60 cm,Gazon,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Ja,,Van belang voor de wijk,Niet,,19-6-2012,106584.94,426464.651,4.684920474,51.82468655
Waardevolle boom,Salix x sepulcralis 'Chrysocoma',(Gele) treurwilg,Gemeente,1970,61 - 70 cm,Gazon,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de gemeente,Normaal,19,10-2-2012,108495.213,427363.109,4.712507068,51.83292426
Waardevolle boom,Salix x sepulcralis 'Chrysocoma',(Gele) treurwilg,Gemeente,1970,61 - 70 cm,Gazon,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de gemeente,Normaal,19,10-2-2012,108504.465,427367.36,4.712640716,51.83296324
Waardevolle boom,Salix x sepulcralis 'Chrysocoma',(Gele) treurwilg,Gemeente,1970,71 - 80 cm,Bosplantoen,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de gemeente,Normaal,19,10-2-2012,108487.134,427340.232,4.712392945,51.83271797
Waardevolle boom,Populus x canadensis,"Canadapopulier, Zwarte hybridepopulier",Gemeente,1970,61 - 70 cm,Bosplantoen,1 - Goed,Klasse 0,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de gemeente,Normaal,23,10-2-2012,108264.067,427357.196,4.709154606,51.8328518
Waardevolle boom,Populus x canadensis,"Canadapopulier, Zwarte hybridepopulier",Gemeente,1970,71 - 80 cm,Gazon,1 - Goed,Klasse 0,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de gemeente,Normaal,23,10-2-2012,108256.632,427354.77,4.709047074,51.83282937
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",,,0 - 10 cm,Ruw gras,2 - Redelijk,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,27-2-2012,106696.254,428418.269,4.68626192,51.84225493
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",,,0 - 10 cm,Ruw gras,2 - Redelijk,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,27-2-2012,106707.088,428415.489,4.686419511,51.84223089
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",,,0 - 10 cm,Ruw gras,2 - Redelijk,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,27-2-2012,106713.076,428413.993,4.686506606,51.84221796
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",,,0 - 10 cm,Ruw gras,2 - Redelijk,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,27-2-2012,106701.172,428417.129,4.68633344,51.84224511
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,,0 - 10 cm,Ruw gras,2 - Redelijk,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,27-2-2012,106725.051,428414.705,4.686680264,51.8422254
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",,,0 - 10 cm,Ruw gras,2 - Redelijk,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,27-2-2012,106719.562,428415.846,4.686600459,51.84223517
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",,,0 - 10 cm,Ruw gras,2 - Redelijk,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,27-2-2012,106714.002,428417.343,4.686519574,51.84224815
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",,,0 - 10 cm,Ruw gras,2 - Redelijk,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,27-2-2012,106707.944,428419.196,4.686431413,51.84226428
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",,,0 - 10 cm,Ruw gras,2 - Redelijk,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,27-2-2012,106702.099,428420.978,4.686346352,51.84227979
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",,,0 - 10 cm,Ruw gras,2 - Redelijk,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,27-2-2012,106697.109,428422.404,4.686273748,51.84229217
Waardevolle boom,Fraxinus excelsior,Gewone es,Particulier,1930,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 1,Opgekroonde boom,Solitair,Zeer,Nee,,Van belang voor de gemeente,Niet,,27-3-2013,107774.017,426494.471,4.702163296,51.82505649
Waardevolle boom,Fraxinus excelsior,Gewone es,Gemeente,1930,81 - 100 cm,Heesterbeplanting,1 - Goed,Klasse 1,Opgekroonde boom,Solitair,Zeer,Nee,,Van belang voor de gemeenschap,Niet,,27-3-2013,107789.844,426486.916,4.702393892,51.82498993
Waardevolle boom,Taxus baccata,"Gewone taxus, Venijnboom",Gemeente,1960,21 - 30 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Natuurlijk,Solitair,Zeer,Nee,,Van belang voor de gemeente,Niet,,6-6-2012,107792.177,426481.333,4.702428493,51.82493994
Waardevolle boom,Betula pendula,"Gewone berk, Witte berk, Ruwe berk",Particulier,1960,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Solitair,Normaal,Nee,,Van belang voor de gemeenschap,Niet,21,6-6-2012,107773.126,426472.668,4.702153351,51.82486045
Waardevolle boom,Robinia pseudoacacia,"Gewone acacia, Schijnacacia, Witte acacia, Valse acacia, Robinia",Particulier,1985,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Ja,,Van belang voor de gemeente,Enigszins,15,6-6-2012,107430.466,426501.092,4.697179331,51.82508681
Waardevolle boom,Salix x sepulcralis 'Chrysocoma',(Gele) treurwilg,Particulier,,81 - 100 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Solitair,Normaal,Ja,,Van belang voor de gemeente,Niet,18,6-6-2012,107419.413,426509.536,4.69701785,51.82516176
Waardevolle boom,Malus 'Golden Hornet',Sierappel cv.,Particulier,1920,31 - 40 cm,Ruw gras,1 - Goed,Klasse 3,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de gemeente,Niet,,6-6-2012,107762.309,426519.218,4.701990095,51.82527792
Waardevolle boom,Malus 'Golden Hornet',Sierappel cv.,Particulier,1920,31 - 40 cm,Ruw gras,1 - Goed,Klasse 3,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de gemeente,Niet,,6-6-2012,107763.306,426525.198,4.702003739,51.82533175
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Particulier,1960,51 - 60 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Groep,Zeer,Nee,,Van belang voor de gemeente,Enigszins,2.5,6-6-2012,107724.638,426543.734,4.701440338,51.82549508
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Particulier,1960,51 - 60 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Groep,Zeer,Nee,,Van belang voor de gemeente,Enigszins,2.5,6-6-2012,107723.641,426541.342,4.701426204,51.82547349
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Particulier,1960,51 - 60 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Groep,Zeer,Nee,,Van belang voor de gemeente,Enigszins,2.5,6-6-2012,107722.844,426538.751,4.701414998,51.82545014
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Particulier,1960,51 - 60 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Groep,Zeer,Nee,,Van belang voor de gemeente,Enigszins,2.5,6-6-2012,107722.047,426535.562,4.701403874,51.82542141
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Particulier,1960,51 - 60 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Groep,Zeer,Nee,,Van belang voor de gemeente,Enigszins,2.5,6-6-2012,107721.249,426533.569,4.701392572,51.82540343
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Particulier,1960,51 - 60 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Groep,Zeer,Nee,,Van belang voor de gemeente,Enigszins,2.5,6-6-2012,107720.651,426531.775,4.701384144,51.82538725
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Particulier,1960,51 - 60 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Groep,Zeer,Nee,,Van belang voor de gemeente,Enigszins,2.5,6-6-2012,107719.854,426528.785,4.701372992,51.82536031
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Particulier,1960,51 - 60 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Groep,Zeer,Nee,,Van belang voor de gemeente,Enigszins,2.5,6-6-2012,107718.858,426526.393,4.701358873,51.82533873
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Particulier,1960,51 - 60 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Groep,Zeer,Nee,,Van belang voor de gemeente,Enigszins,2.5,6-6-2012,107718.26,426524.201,4.701350499,51.82531898
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Particulier,1960,51 - 60 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Groep,Zeer,Nee,,Van belang voor de gemeente,Enigszins,2.5,6-6-2012,107717.263,426522.208,4.70133631,51.82530098
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Particulier,1960,51 - 60 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Groep,Zeer,Nee,,Van belang voor de gemeente,Enigszins,2.5,6-6-2012,107716.665,426519.019,4.701328073,51.82527227
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Particulier,1960,51 - 60 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Groep,Zeer,Nee,,Van belang voor de gemeente,Enigszins,2.5,6-6-2012,107715.868,426516.428,4.701316867,51.82524891
Waardevolle boom,Cedrus libani 'Glauca',Blauwe ceder,Particulier,1975,41 - 50 cm,Gazon,1 - Goed,Klasse 3,Opgekroonde boom,Groep,Normaal,Ja,,Van belang voor de gemeente,Enigszins,16,6-6-2012,106835.516,427172.099,4.68845635,51.83106665
Waardevolle boom,Acer pseudoplatanus,"Bergesdoorn, Gewone esdoorn",Particulier,1960,61 - 70 cm,Open grond,2 - Redelijk,Klasse 1,Opgekroonde boom,Groep,Zeer,Ja,,Van belang voor de gemeente,Niet,16,6-6-2012,106887.237,427205.45,4.689201996,51.83137086
Waardevolle boom,Fraxinus excelsior,Gewone es,Particulier,1950,61 - 70 cm,Heesterbeplanting,2 - Redelijk,Klasse 1,Opgekroonde boom,Solitair,Normaal,Ja,,Van belang voor de gemeente,Niet,18,6-6-2012,106875.572,427202.495,4.689033188,51.8313433
Waardevolle boom,Chamaecyparis lawsoniana,Californische cypres,Particulier,1972,41 - 50 cm,Heesterbeplanting,2 - Redelijk,Klasse 3,Natuurlijk,Groep,Normaal,Ja,,Van belang voor de gemeente,Enigszins,18,6-6-2012,106855.691,427196.399,4.688745632,51.83128679
Waardevolle boom,Chamaecyparis lawsoniana,Californische cypres,Particulier,1972,41 - 50 cm,Heesterbeplanting,2 - Redelijk,Klasse 3,Natuurlijk,Groep,Normaal,Ja,,Van belang voor de gemeente,Enigszins,18,6-6-2012,106858.872,427195.073,4.688791962,51.83127515
Waardevolle boom,Chamaecyparis lawsoniana,Californische cypres,Particulier,1972,41 - 50 cm,Heesterbeplanting,2 - Redelijk,Klasse 3,Natuurlijk,Groep,Normaal,Ja,,Van belang voor de gemeente,Enigszins,18,6-6-2012,106860.993,427193.218,4.688822989,51.83125866
Waardevolle boom,Acer pseudoplatanus,"Bergesdoorn, Gewone esdoorn",Particulier,1950,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 1,Opgekroonde boom,Groep,Normaal,Ja,,Van belang voor de gemeente,Niet,19,6-6-2012,106859.668,427212.833,4.688801036,51.83143484
Waardevolle boom,Chamaecyparis,Cypres,Particulier,1967,21 - 30 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Ja,,Van belang voor de gemeente,Enigszins,,6-6-2012,106839.257,427175.457,4.68851015,51.83109715
Waardevolle boom,Chamaecyparis,Cypres,Particulier,1967,21 - 30 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Ja,,Van belang voor de gemeente,Enigszins,,6-6-2012,106841.377,427178.638,4.688540461,51.83112593
Waardevolle boom,Thuja occidentalis,Westerse levensboom,Particulier,1975,21 - 30 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Natuurlijk,Groep,Normaal,Ja,,Van belang voor de gemeente,Enigszins,13,6-6-2012,106882.464,427186.591,4.689135382,51.83120095
Waardevolle boom,Aesculus hippocastanum,Witte paardenkastanje,Particulier,1935,51 - 60 cm,Halfverharding,1 - Goed,Klasse 2,Opgekroonde boom,Solitair,Zeer,Nee,,Van belang voor de gemeente,Niet,,8-6-2012,106408.995,426359.488,4.682383279,51.82372607
Waardevolle boom,Crataegus monogyna,E‚nstijlige meidoorn,Particulier,1930,31 - 40 cm,Heesterbeplanting,2 - Redelijk,Klasse 3,Opgekroonde boom,Solitair,Normaal,Nee,,Van belang voor de wijk,Niet,,8-6-2012,106415.072,426333.002,4.682475143,51.82348854
Waardevolle boom,Liquidambar styraciflua,Amberboom,Particulier,1945,61 - 70 cm,Gazon,1 - Goed,Klasse 3,Opgekroonde boom,Solitair,Zeer,Nee,,Van belang voor de gemeente,Niet,,8-6-2012,106823.409,427110.026,4.688289373,51.8305077
Waardevolle boom,Prunus serrulata 'Kanzan',Japanse sierkers cv.,Particulier,1940,51 - 60 cm,Heesterbeplanting,3 - Matig,Klasse 3,Opgekroonde boom,Solitair,Enigszins,Ja,,Van belang voor de directe omgeving,Niet,8,8-6-2012,107229.405,426572.071,4.694253222,51.82570758
Waardevolle boom,Platanus x hispanica,Gewone plataan,Particulier,1940,71 - 80 cm,Heesterbeplanting,1 - Goed,Klasse 2,Knotboom,Solitair,Zeer,Nee,,Van belang voor de directe omgeving,Niet,,8-6-2012,106486.994,426490.728,4.683496167,51.82491241
Waardevolle boom,Pyrus,Peer,Particulier,1930,31 - 40 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Enigszins,Ja,,Van belang voor de gemeente,Niet,,12-6-2012,107444.385,426474.415,4.69738489,51.82484823
Waardevolle boom,Fagus sylvatica 'Dawyck Purple',Rode zuilbeuk,Particulier,1950,61 - 70 cm,Elementenverharding,1 - Goed,Klasse 4,Opgekroonde boom,Solitair,Normaal,Ja,,Van belang voor de wijk,Niet,,13-6-2012,106731.905,426442.191,4.68705525,51.82449742
Waardevolle boom,Thuja orientalis,Oosterse levensboom,Particulier,1940,41 - 50 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Ja,,Van belang voor de wijk,Niet,14,13-6-2012,107355.332,426507.538,4.696088657,51.82513833
Waardevolle boom,Pyrus,Peer,Particulier,1920,31 - 40 cm,Heesterbeplanting,3 - Matig,Klasse 3,Opgekroonde boom,Groep,Normaal,Ja,,Van belang voor de directe omgeving,Niet,,13-6-2012,107363.832,426509.451,4.696211683,51.82515625
Waardevolle boom,Thuja orientalis,Oosterse levensboom,Particulier,1950,41 - 50 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Ja,,Van belang voor de wijk,Niet,16,13-6-2012,107361.919,426496.488,4.696185722,51.82503958
Waardevolle boom,Thuja orientalis,Oosterse levensboom,Particulier,1950,41 - 50 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Ja,,Van belang voor de wijk,Niet,16,13-6-2012,107360.007,426492.663,4.696158516,51.82500504
Waardevolle boom,Taxus baccata,"Gewone taxus, Venijnboom",Particulier,1960,41 - 50 cm,Heesterbeplanting,1 - Goed,Klasse 2,Natuurlijk,Solitair,Enigszins,Ja,,Van belang voor de wijk,Niet,,19-6-2012,106091.765,426769.096,4.677724199,51.82737982
Waardevolle boom,Salix x sepulcralis 'Chrysocoma',(Gele) treurwilg,Gemeente,,0 - 10 cm,Ruw gras,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Normaal,Ja,,Van belang voor de gemeente,Normaal,,29-6-2012,106489.863,428507.156,4.68325469,51.84303591
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",,,11 - 20 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Normaal,Enigszins,Ja,,Van belang voor de gemeente,Groot,,29-6-2012,106591.72,428406.162,4.684746822,51.84213705
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",,,11 - 20 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Normaal,Enigszins,Ja,,Van belang voor de gemeente,Groot,,29-6-2012,106596.311,428404.014,4.684813739,51.84211815
Waardevolle boom,Juglans regia,"Okkernoot, Gewone walnoot",Particulier,,21 - 30 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Solitair,Normaal,Ja,,Van belang voor de gemeenschap,Enigszins,,26-7-2012,107489.766,426472.805,4.698043339,51.82483762
Waardevolle boom,Pyrus,Peer,Gemeente,1940,21 - 30 cm,Open grond,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Enigszins,Ja,,Van belang voor de gemeente,Enigszins,,26-7-2012,108862.055,427004.835,4.717876726,51.82973461
Waardevolle boom,Pyrus,Peer,Gemeente,1940,21 - 30 cm,Ruw gras,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Enigszins,Ja,,Van belang voor de gemeente,Enigszins,,26-7-2012,108863.856,426997.353,4.71790385,51.82966752
Waardevolle boom,Quercus robur,"Zomereik, Inlandse eik",Gemeente,1960,51 - 60 cm,Open grond,1 - Goed,Klasse 2,Opgekroonde boom,Solitair,Normaal,Ja,,Van belang voor de gemeente,Enigszins,,26-7-2012,109492.637,427049.597,4.727018135,51.83018873
Belevingsboom,Fraxinus angustifolia,Es,Gemeente,1975,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de directe omgeving,Niet,,23-1-2012,107870.583,427126.744,4.703477732,51.83074742
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1960,51 - 60 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Solitair,Enigszins,Nee,,Van belang voor de wijk,Niet,22,23-1-2012,107835.448,427200.582,4.702957973,51.8314081
Belevingsboom,Alnus cordata,"Hartbladige els, Italiaanse els",Gemeente,,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de directe omgeving,Niet,,22-3-2012,106933.527,427873.077,4.689780631,51.83737536
Belevingsboom,Alnus cordata,"Hartbladige els, Italiaanse els",Gemeente,,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de directe omgeving,Niet,,22-3-2012,106943.831,427877.165,4.689929558,51.83741299
Belevingsboom,Alnus cordata,"Hartbladige els, Italiaanse els",Gemeente,,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de directe omgeving,Niet,,22-3-2012,106944.747,427889.118,4.689941185,51.8375205
Belevingsboom,Alnus cordata,"Hartbladige els, Italiaanse els",Gemeente,,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de directe omgeving,Niet,,22-3-2012,106937.922,427907.585,4.689839595,51.83768589
Belevingsboom,Alnus cordata,"Hartbladige els, Italiaanse els",Gemeente,,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de directe omgeving,Niet,,22-3-2012,106933.821,427917.036,4.68977878,51.83777048
Belevingsboom,Alnus cordata,"Hartbladige els, Italiaanse els",Gemeente,,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de directe omgeving,Niet,,22-3-2012,106935.499,427866.883,4.689810103,51.83731986
Belevingsboom,Ulmus x hollandica,Iep,Gemeente,1970,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de directe omgeving,Enigszins,,13-3-2012,106917.489,428207.728,4.689501364,51.84038175
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Solitair,Normaal,Nee,,Van belang voor de gemeente,Niet,,22-3-2012,106665.69,427965.469,4.685881793,51.83818261
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de directe omgeving,Enigszins,,13-3-2012,106915.964,428245.068,4.689474039,51.84071723
Belevingsboom,Ulmus x hollandica,Iep,Gemeente,,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de gemeente,Normaal,22,12-3-2012,107102.035,428288.498,4.692167829,51.84112358
Belevingsboom,Ulmus x hollandica,Iep,Gemeente,,81 - 100 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de gemeente,Normaal,22,12-3-2012,107102.959,428282.966,4.692182003,51.84107394
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Solitair,Zeer,Nee,,Van belang voor de wijk,Normaal,20,13-3-2012,106984.164,428229.757,4.690465721,51.84058549
Belevingsboom,Fraxinus angustifolia,Es,Gemeente,1970,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Enigszins,,13-3-2012,106945.431,428176.052,4.689911194,51.84009947
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de directe omgeving,Enigszins,,13-3-2012,106919.989,428243.705,4.68953263,51.84070532
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,51 - 60 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,,17-1-2012,106531.774,427099.091,4.684060369,51.83038416
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,51 - 60 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,,17-1-2012,106462.142,427136.233,4.683045055,51.83071193
Belevingsboom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de directe omgeving,Enigszins,,24-2-2012,107512.508,427768.448,4.698195169,51.83648457
Belevingsboom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,,51 - 60 cm,Heesterbeplanting,3 - Matig,Klasse 3,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de directe omgeving,Enigszins,,24-2-2012,107451.244,427813.862,4.697300086,51.83688753
Belevingsboom,Fraxinus angustifolia,Es,Gemeente,1970,71 - 80 cm,Gazon,3 - Matig,Klasse 2,Gekandelaberde boom,Laan,Normaal,Nee,,Van belang voor de directe omgeving,Enigszins,,13-3-2012,106917.415,428219.299,4.689498679,51.84048575
