FID,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
voorrangswegen_wegvak.298,,600093467,2021-10-01T00:00:00,0,267,060009346720211001,LTK0000485968,R,I,,"LINESTRING (33115 401075, 33082.52650000155 401051.60909999907, 33066.72170000151 401039.3528999984, 33053.41149999946 401028.7153999992, 33037.97309999913 401015.94139999896, 33022.84670000151 401002.85649999976, 33004.213100001216 400985.84739999846, 32989.67870000005 400972.0573000014, 32975.449200000614 400958.0029999986, 32961.51260000095 400943.65040000156, 32948.85850000009 400930.1367999986, 32935.46229999885 400915.2782000005, 32929.009300000966 400907.92489999905, 32921.28220000118 400893.3539999984)"
voorrangswegen_wegvak.299,,600127190,2021-10-01T00:00:00,12,130,060012719020211001,LTK0000476331,L,I,,"LINESTRING (130782.7126000002 549066.0443999991, 130781.2190000005 549065.811999999, 130764.50079999864 549054.8346999995, 130747.81159999967 549043.8132000007, 130726.96350000054 549029.4068000019, 130692.45089999959 549004.8011000007, 130687.6154000014 548997.2950999998)"
voorrangswegen_wegvak.300,,600150065,2021-10-01T00:00:00,0,126,060015006520211001,LTK0000496797,L,I,,"LINESTRING (216785.72700000182 488905.0159999989, 216746.30299999937 488922.56799999997, 216728.19810000062 488931.0661999993, 216691.67179999873 488949.18829999864, 216670.58689999953 488956.3691999987)"
voorrangswegen_wegvak.301,,600151518,2021-10-01T00:00:00,0,22,060015151820211001,LTK0000490781,L,I,,"LINESTRING (239694.92749999836 450164.307599999, 239680.3205000013 450148.2771999985)"
voorrangswegen_wegvak.302,,600151521,2021-10-01T00:00:00,0,308,060015152120211001,LTK0000490774,R,I,,"LINESTRING (240017 450138, 239998.54520000145 450130.0394000001, 239995.33469999954 450127.5808000006, 239991.96649999917 450125.4065999985, 239980.61789999902 450118.8623000011, 239977.07119999826 450117.1171000004, 239971.47839999944 450114.91530000046, 239966.1865000017 450113.46660000086, 239961.24769999832 450112.64009999856, 239956.24230000004 450112.30579999834, 239951.2424999997 450112.3632999994, 239862.0113000013 450118.6532999985, 239834.97989999875 450120.6334999986, 239830.01779999956 450121.3024000004, 239825.1378000006 450122.40569999814, 239819.69079999998 450124.3126000017, 239815.18950000033 450126.6394000016, 239811.06700000167 450129.46990000084, 239807.20329999924 450132.6645999998, 239803.91279999912 450135.86719999835, 239800.6110999994 450139.61879999936, 239797.60300000012 450143.61719999835, 239793.36569999903 450150.88060000166, 239791.40080000088 450155.5163999982, 239789.83150000125 450160.27439999953, 239788.67489999905 450165.1400000006, 239788.09010000154 450170.13859999925, 239788.00699999928 450175.1854999997, 239788.45600000024 450180.1655000001, 239790.42060000077 450188.6096000001, 239792.08320000023 450193.2595000006, 239794.16800000146 450197.8454999998, 239796.53339999914 450202.25979999825, 239799.24289999902 450206.4635999985, 239803.73270000145 450211.44359999895)"
voorrangswegen_wegvak.303,,66202006,2021-10-01T00:00:00,0,267,006620200620211001,LTK0000485968,M,I,,"LINESTRING (33301.77639999986 401173.54729999974, 33338.2452000007 401189.9937000014, 33393.22210000083 401214.02809999883, 33547.07530000061 401279.02490000054)"
voorrangswegen_wegvak.304,,67202003,2021-10-01T00:00:00,0,2297,006720200320211001,LTK0000485968,M,I,,"LINESTRING (33547.07530000061 401279.02490000054, 33731.36369999871 401356.7281999998, 33766.78970000148 401371.5014999993, 33803.09180000052 401385.76790000126, 33821.799400001764 401392.82829999924, 33851.123900000006 401403.6499999985, 33890.02529999986 401416.9213999994, 33909.02930000052 401423.1598000005, 33947.90179999918 401435.3343999982, 33986.36410000175 401446.3436000012, 34012.87299999967 401453.4937000014, 34051.659699998796 401463.3275000006, 34090.645100001246 401472.2846999988, 34113.95309999958 401477.2270999998, 34133.56740000099 401481.2067999989, 34172.873500000685 401488.6442000009, 34192.58720000088 401492.01740000024, 34227.913800001144 401497.5375000015, 34247.71719999984 401500.39130000025, 34267.5438000001 401503.03020000085, 34302.87620000169 401507.2254000008, 34322.767999999225 401509.3029999994, 34359.03770000115 401512.5694000013, 34378.972399998456 401514.0925000012, 34421.992800001055 401516.6127999984, 34441.97190000117 401517.5265999995, 34461.96229999885 401518.19249999896, 34490.02070000023 401518.8376000002, 34529.99269999936 401519.06329999864, 34549.99210000038 401518.9004999995, 35225.99570000172 401510.63800000027, 35245.99219999835 401510.2586000003, 35280.00939999893 401509.18719999865, 35299.9822999984 401507.94299999997, 35319.930700000376 401506.4871000014, 35327.09549999982 401505.8896000013, 35347.007199998945 401503.7644000016, 35366.84420000017 401501.21599999815, 35381.16750000045 401499.0872000009, 35400.90709999949 401495.70809999853, 35420.552600000054 401491.95109999925, 35437.09820000082 401488.4587999992, 35456.5978000015 401483.9288999997, 35475.98250000179 401479.0058999993, 35500.39429999888 401472.1094000004, 35514.900400001556 401467.6779999994, 35546.19269999862 401457.5560999997, 35621.919900000095 401431.77430000156, 35659.732400000095 401418.72520000115, 35759.467099998146 401383.6431999989, 35786.488299999386 401373.9171000011)"
voorrangswegen_wegvak.305,,600113641,2021-10-01T00:00:00,0,1109,060011364120211001,LTK0000482482,L,I,,"LINESTRING (103882.61300000176 429927.3570000008, 103842.9448999986 429932.6473999992, 103779.9690000005 429941.87359999865, 103738.94900000095 429947.40089999884, 103703.14999999851 429951.72129999846, 103643.5175999999 429957.9081000015, 103603.7809999995 429962.4930999987, 103564.14299999923 429967.90729999915, 103530.28500000015 429973.0637000017, 103490.7976000011 429979.4261999987, 103461.82189999893 429984.3685999997, 103422.44819999859 429991.41910000145, 103367.03310000151 430001.8916000016, 103347.40320000052 430005.7441999987, 103331.52100000158 430009.0705999993, 103317.49450000003 430012.51410000026, 103298.19579999894 430018.4849999994, 103279.71759999916 430026.10920000076, 103273.13800000027 430029.28610000014, 103254.35350000113 430039.5945999995, 103190.16840000078 430093.4464999996, 103162.70149999857 430122.52980000153, 103148.60520000011 430136.71979999915, 103140.92969999835 430143.93079999834, 103133.44150000066 430150.3561999984, 103117.76049999893 430162.64869999886, 103101.20899999887 430173.8740000017, 103084.05009999871 430184.08999999985, 103066.22989999875 430193.1812000014, 103049.6966000013 430200.2675999999, 103030.96440000087 430207.1389000006, 103016.89380000159 430211.6623999998, 102989.91279999912 430219.6900999993, 102970.19819999859 430223.1127000004, 102944.50349999964 430230.4913999997, 102922.83839999884 430236.1955000013, 102891.02100000158 430245.0918000005, 102862 430257, 102853 430260)"
voorrangswegen_wegvak.306,,600120127,2021-10-01T00:00:00,0,52,060012012720211001,LTK0000474457,R,I,,"LINESTRING (107423.46999999881 529518.6818000004, 107424.53489999846 529523.4792000018, 107423.72729999945 529540.2881000005, 107422.4904000014 529547.7912000008, 107420.17689999938 529554.9512000009, 107416.80860000104 529563.8577000014, 107413.8462000005 529568.8927000016)"
voorrangswegen_wegvak.307,,600120130,2021-10-01T00:00:00,0,7,060012013020211001,LTK0000474457,R,I,,"LINESTRING (107347.48299999908 529947.2980000004, 107354.36450000107 529948.5806000009)"
voorrangswegen_wegvak.308,,600128423,2021-10-01T00:00:00,0,839,060012842320211001,LTK0000499777,R,I,,"LINESTRING (143828 403926, 143782.33799999952 403887.0683999993, 143549.85289999843 403684.1755999997, 143530 403666, 143514.53180000186 403653.30799999833, 143237.42500000075 403411.2142999992, 143221 403398, 143196 403375)"
voorrangswegen_wegvak.309,,600424894,2021-10-01T00:00:00,0,27,060042489420211001,LTK0000475691,R,I,,"LINESTRING (86612.63309999928 460129.14290000126, 86595.2050999999 460108.2254000008)"
voorrangswegen_wegvak.310,,600424901,2021-10-01T00:00:00,0,20,060042490120211001,LTK0000475691,R,I,,"LINESTRING (86612.63309999928 460129.14290000126, 86595.66750000045 460118.12519999966)"
voorrangswegen_wegvak.311,,600424903,2021-10-01T00:00:00,0,74,060042490320211001,LTK0000475691,R,I,,"LINESTRING (86595.2050999999 460108.2254000008, 86587.17029999942 460098.7558999993, 86573.8489000015 460083.8627999984, 86557.68549999967 460067.31439999864, 86544.12090000138 460054.1785000004)"
voorrangswegen_wegvak.313,,600424908,2021-10-01T00:00:00,0,32,060042490820211001,LTK0000475691,R,I,,"LINESTRING (86561.90980000049 460079.8359999992, 86548.12900000066 460064.8258999996, 86544.12090000138 460054.1785000004)"
voorrangswegen_wegvak.314,,97240004,2021-10-01T00:00:00,0,267,009724000420211001,LTK0000496675,L,I,,"LINESTRING (48967.068700000644 420175.36630000174, 48969.90230000019 420173.50569999963, 48990.28770000115 420186.3220999986, 49007.069699998945 420197.2017999999, 49023.70960000157 420208.30099999905, 49035.30310000107 420216.43019999936, 49067.47619999945 420240.19370000064, 49083.0289000012 420252.77270000055, 49105.81179999933 420272.2730999999, 49135.84930000082 420298.68890000135, 49176.75 420335.6640000008)"
voorrangswegen_wegvak.315,,98240011,2021-10-01T00:00:00,0,219,009824001120211001,LTK0000496675,L,I,,"LINESTRING (49176.75 420335.6640000008, 49189.04989999905 420345.9155000001, 49202.52789999917 420360.73750000075, 49230.87319999933 420388.96440000087, 49247.128800000995 420405.55860000104, 49260.668900001794 420420.28489999846, 49276.97870000079 420439.6592000015, 49291.98110000044 420458.07770000026, 49304.474599998444 420473.7082999982, 49319.9477000013 420493.84650000185, 49320.289599999785 420499.31060000136)"
voorrangswegen_wegvak.316,,215457006,2021-10-01T00:00:00,0,1516,021545700620211001,LTK0000474457,M,I,,"LINESTRING (107523.00200000033 528979.8469999991, 107525.24300000072 528968.4849999994, 107532.30270000175 528929.1083999984, 107594.28290000185 528615.1671000011, 107613.4012000002 528517.0117000006, 107635.15929999948 528403.4494000003, 107679.9373999983 528167.6623000018, 107735.84739999846 527872.6383999996, 107763.50589999929 527725.308699999, 107771.15469999984 527686.0460000001, 107775.47839999944 527666.5086000003, 107776.96959999949 527660.2443999983, 107783.13159999996 527638.0478999987, 107789.65579999983 527619.1129000001, 107798.12359999865 527598.5786999986, 107807.00780000165 527580.569600001, 107816.80600000173 527563.1338, 107823.02540000156 527553.4056999981, 107831.3478000015 527541.5355000012, 107843.59059999883 527525.6884000003, 107856.88809999824 527509.6314999983)"
voorrangswegen_wegvak.317,,221435044,2021-10-01T00:00:00,0,314,022143504420211001,LTK0000474457,R,I,,"LINESTRING (110681 517975, 110698.98699999973 518002.88500000164, 110707.62990000099 518020.9853999987, 110717.50230000168 518038.3792999983, 110727.75710000098 518055.5533999987, 110738.37249999866 518072.5203999989, 110748.49020000175 518089.77320000157, 110752.1389000006 518096.1831, 110761.64909999818 518113.7719999999, 110770.9998999983 518131.4528999999, 110787.00140000135 518162.4523999989, 110804.60610000044 518198.3707999997, 110824.03489999846 518238.5126999989, 110826.3861999996 518251.9615000002)"
voorrangswegen_wegvak.318,,221436001,2021-10-01T00:00:00,0,1193,022143600120211001,LTK0000474457,M,I,,"LINESTRING (110826.3861999996 518251.9615000002, 110855.03840000182 518304.6840999983, 110874.43160000071 518339.6689000018, 110894.04430000111 518374.53069999814, 111201.27950000018 518915.38109999895, 111220.34090000018 518950.5493000001, 111229.56170000136 518968.29850000143, 111238.60139999911 518986.13899999857, 111247.41169999912 519004.09519999847, 111260.72630000114 519032.1339999996, 111269.04919999838 519050.31819999963, 111279.03090000153 519072.4437999986, 111287.0262000002 519090.7600999996, 111294.7659999989 519109.20540000126, 111302.26199999824 519127.758200001, 111314.43690000102 519159.58999999985, 111321.33720000088 519178.3762000017, 111334.68389999866 519216.0967999995, 111341.12550000101 519235.03269999847, 111347.36259999871 519254.03539999947, 111365.69460000098 519312.748399999)"
voorrangswegen_wegvak.319,,221471002,2021-10-01T00:00:00,0,163,022147100220211001,LTK0000474463,R,I,,"LINESTRING (110831.28819999844 535895.9659000002, 110835.73530000076 535900.4785000011, 110843.57580000162 535918.8528000005, 110875.79580000043 535987.5518999994, 110884.02930000052 536005.7824000008, 110892.58480000123 536023.8601000011, 110901.77659999952 536042.6944000013)"
voorrangswegen_wegvak.320,,254493025,2021-10-01T00:00:00,0,861,025449302520211001,LTK0000476328,M,I,,"LINESTRING (127213.128800001 546801.0478000008, 127273.14029999822 546830.4265000001, 127322.54069999978 546854.8757000007, 127439.57039999962 546913.5124000013, 127642.93180000037 547015.8658999987, 127677.64779999852 547033.6975000016, 127695.31720000133 547043.0760999992, 127730.43290000036 547062.2342999987, 127747.15509999916 547071.5089999996, 127764.54210000113 547081.3916999996, 127799.09450000152 547101.5537, 127838.69350000098 547125.5579999983, 127872.53090000153 547146.8913999982, 127904.22590000182 547167.3830999993, 127920.91939999908 547178.4015000015, 127968.87550000101 547210.8599000014)"
voorrangswegen_wegvak.321,,473370016,2021-10-01T00:00:00,0,12,047337001620211001,LTK0000452777,R,I,,"LINESTRING (236642.30539999902 485402.87099999934, 236652.02470000088 485395.8328999989)"
voorrangswegen_wegvak.322,,473370017,2021-10-01T00:00:00,0,97,047337001720211001,LTK0000452777,R,I,,"LINESTRING (236562.63210000098 485457.9065000005, 236596.33590000123 485433.73270000145, 236629.83540000021 485411.8489000015, 236642.30539999902 485402.87099999934)"
voorrangswegen_wegvak.323,,600100969,2021-10-01T00:00:00,0,192,060010096920211001,LTK0000458348,L,I,,"LINESTRING (66200.88089999929 439021.3332000002, 66171.56410000101 439027.68730000034, 66081.66220000014 439048.3984000012, 66032.82050000131 439059.4880999997, 66027.96759999916 439060.7457000017, 66013.90700000152 439063.4538999982)"
voorrangswegen_wegvak.324,,600100974,2021-10-01T00:00:00,0,73,060010097420211001,LTK0000458348,L,I,,"LINESTRING (66272.7313000001 439007.21930000186, 66241.98649999872 439014.0251000002, 66200.88089999929 439021.3332000002)"
voorrangswegen_wegvak.325,,600106422,2021-10-01T00:00:00,0,554,060010642220211001,LTK0000474839,R,I,,"LINESTRING (84503.93400000036 457973.47399999946, 84533.85399999842 457942.3200000003, 84574.62929999828 457898.30359999835, 84588.09079999849 457883.5117999986, 84616.89649999887 457850.97190000117, 84642.87110000104 457820.5520000011, 84655.67960000038 457805.19110000134, 84683.18840000033 457771.4268999994, 84695.5971999988 457755.74010000005, 84720.01880000159 457724.06069999933, 84730.60460000113 457709.9741999991, 84742.45109999925 457693.8535999991, 84792.7985999994 457624.23330000043, 84804.97199999914 457608.371199999, 84829.5709999986 457578.1259999983, 84836.00899999961 457570.8440000005, 84858.48299999908 457548.11499999836)"
voorrangswegen_wegvak.326,,600106427,2021-10-01T00:00:00,0,613,060010642720211001,LTK0000474839,R,I,,"LINESTRING (84077.86699999869 458413.5329999998, 84091.48710000142 458398.8728, 84280.06799999997 458206.68829999864, 84355.95160000026 458127.8830000013, 84466.42289999872 458012.3434999995, 84503.93400000036 457973.47399999946)"
voorrangswegen_wegvak.327,,600128489,2021-10-01T00:00:00,0,110,060012848920211001,LTK0000499777,R,I,,"LINESTRING (138545.88980000094 399023.21599999815, 138519.55579999834 398992.21499999985, 138506.82189999893 398976.78819999844, 138482.46700000018 398946.4334000014, 138476.14809999987 398938.1693999991)"
voorrangswegen_wegvak.328,,98241001,2021-10-01T00:00:00,0,3669,009824100120211001,LTK0000496675,M,I,,"LINESTRING (49320.289599999785 420499.31060000136, 49344.1297999993 420531.42990000173, 49355.2388000004 420546.83029999956, 49366.83460000157 420563.125, 49387.305700000376 420592.7677000016, 49395.3487999998 420604.7078000009, 49406.31749999896 420621.4243000001, 49417.10330000147 420638.2685999982, 49430.314599998295 420659.51790000126, 49440.59750000015 420676.6763000004, 49450.63109999895 420693.9791000001, 49469.596799999475 420728.5406000018, 49490.71299999952 420769.14090000093, 49508.466099999845 420804.98970000073, 49516.575599998236 420822.00719999894, 49524.95120000094 420840.1724999994, 49541.16869999841 420876.20169999823, 49549.152800001204 420894.5428000018, 49563.974100001156 420929.34530000016, 49617.606800001115 421058.66490000114, 49825.81709999964 421564.49219999835, 50222.29250000045 422528.46009999886, 50245.2659999989 422583.8876999989, 50264.39310000092 422629.4633000009, 50289.38080000132 422688.1325000003, 50314.824200000614 422746.4167999998, 50331.12990000099 422782.9444999993, 50341.2826000005 422805.2870000005, 50358.002099998295 422841.62519999966, 50368.22019999847 422863.3530000001, 50377.06300000101 422881.2921999991, 50386.61670000106 422900.1568999998, 50395.83799999952 422917.90509999916, 50406.99430000037 422938.8154999986, 50418.38080000132 422959.564199999, 50428.23999999836 422976.9605999999, 50438.50010000169 422994.12860000134, 50453.97150000185 423019.18019999936, 50464.66640000045 423036.07840000093, 50476.446800000966 423054.17350000143, 50487.60350000113 423070.77270000055, 50503.48660000041 423093.4188000001, 50515.31309999898 423109.54780000076, 50529.49540000036 423128.006000001, 50536.84039999917 423137.2899999991, 50549.46180000156 423152.80409999937, 50565.631200000644 423171.804299999, 50581.633900001645 423189.8938000016, 50595.11219999939 423204.64339999855, 50607.4851000011 423217.745099999, 50621.54969999939 423231.96440000087, 50640.36600000039 423249.97360000014, 50655.0951000005 423263.52380000055, 50670.08509999886 423276.7653999999, 50685.3601000011 423289.6777999997, 50700.93140000105 423302.2479000017, 50724.51590000093 423320.52540000156, 50740.588399998844 423332.4283000007, 50768.47890000045 423352.40769999847, 50791.24179999903 423368.08689999953, 50807.88170000166 423379.1761999987, 50841.43769999966 423400.94779999927, 50859.06659999862 423412.09789999947, 50894.721000000834 423434.1816999987, 50928.94629999995 423454.88639999926, 51061.80739999935 423534.37139999866, 51078.85550000146 423544.8291000016, 51088.33439999819 423550.89930000156, 51139.930500000715 423585.0353000015)"
