version,title2,latitude,longitude,ns1:field3217,description4,ns1:field3216,description5,ns1:field3210,description6,ns1:field3211,description7,ns1:field3212,description8,ns1:field3213,description9,ns1:field3214,description10
2,Madoerastraat 7,52.0933661031,5.0897773232,30131,Zonenummer,752,Objectid,313117,Automaatnummer,Madoerastraat 7,Adres,Ln van Nieuw Guinea,Rayon,Utrecht,Woonplaats,3531KE,Postcode
2,Vleutenseweg 422,52.0943640684,5.0883067815,30131,Zonenummer,753,Objectid,313118,Automaatnummer,Vleutenseweg 422,Adres,Ln van Nieuw Guinea,Rayon,Utrecht,Woonplaats,3532HJ,Postcode
2,Bataviastraat 89,52.0937895891,5.0871507571,30131,Zonenummer,754,Objectid,313119,Automaatnummer,Bataviastraat 89,Adres,Ln van Nieuw Guinea,Rayon,Utrecht,Woonplaats,3531XC,Postcode
2,Weltevredenstraat 1,52.0946596241,5.0863672502,30131,Zonenummer,755,Objectid,313120,Automaatnummer,Weltevredenstraat 1,Adres,Ln van Nieuw Guinea,Rayon,Utrecht,Woonplaats,3531XP,Postcode
2,Joke Smitplein 7,52.0917964153,5.1282045310,30041,Zonenummer,136,Objectid,24107,Automaatnummer,Joke Smitplein 7,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581PZ,Postcode
2,Nachtegaalstraat 26,52.0925389107,5.1298218596,30041,Zonenummer,137,Objectid,24108,Automaatnummer,Nachtegaalstraat 26,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581AJ,Postcode
2,Mulderstraat 43,52.0934825785,5.1311107092,30041,Zonenummer,138,Objectid,24109,Automaatnummer,Mulderstraat 43,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581GP,Postcode
2,Sweelinckstraat 4,52.0944961968,5.1319557830,30041,Zonenummer,139,Objectid,24110,Automaatnummer,Sweelinckstraat 4,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581RV,Postcode
2,Biltstraat 115,52.0952929808,5.1331342812,30041,Zonenummer,140,Objectid,24111,Automaatnummer,Biltstraat 115,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3572AP,Postcode
2,Kerkstraat 73,52.0935953114,5.1322408086,30041,Zonenummer,141,Objectid,24112,Automaatnummer,Kerkstraat 73,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581RC,Postcode
2,Kerkstraat 34,52.0931993116,5.1312600352,30041,Zonenummer,142,Objectid,24113,Automaatnummer,Kerkstraat 34,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581AE,Postcode
2,Parkstraat 47,52.0914183881,5.1303126677,30041,Zonenummer,143,Objectid,24114,Automaatnummer,Parkstraat 47,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581PA,Postcode
2,Maliesingel 21,52.0902340481,5.1287249920,30041,Zonenummer,144,Objectid,24115,Automaatnummer,Maliesingel 21,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581BG,Postcode
2,Mgr. van de Weteringstr 13,52.0926820348,5.1327817094,30041,Zonenummer,145,Objectid,24116,Automaatnummer,Mgr. van de Weteringstr 13,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581EA,Postcode
2,Mgr. van de Weteringstr 84,52.0940143822,5.1345802338,30041,Zonenummer,146,Objectid,24117,Automaatnummer,Mgr. van de Weteringstr 84,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581EL,Postcode
2,Maliestraat 18,52.0947222134,5.1357550341,30041,Zonenummer,147,Objectid,24118,Automaatnummer,Maliestraat 18,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581SM,Postcode
2,Oorsprongpark 1,52.0952594251,5.1371094892,30041,Zonenummer,148,Objectid,24119,Automaatnummer,Oorsprongpark 1,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581ES,Postcode
2,Maliebaan 96,52.0942181679,5.1371899970,30041,Zonenummer,149,Objectid,24120,Automaatnummer,Maliebaan 96,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581CZ,Postcode
2,Maliebaan 56,52.0932186993,5.1347367951,30041,Zonenummer,150,Objectid,24121,Automaatnummer,Maliebaan 56,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581CT,Postcode
2,Maliebaan 20,52.0909076339,5.1322136229,30041,Zonenummer,151,Objectid,24122,Automaatnummer,Maliebaan 20,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581CP,Postcode
2,Maliebaan 10,52.0902214231,5.1311896425,30041,Zonenummer,152,Objectid,24123,Automaatnummer,Maliebaan 10,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581CN,Postcode
2,Maliesingel 51,52.0865771930,5.1295679302,30041,Zonenummer,153,Objectid,24124,Automaatnummer,Maliesingel 51,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581BP,Postcode
2,Maliesingel 29,52.0883055199,5.1293223788,30041,Zonenummer,154,Objectid,24125,Automaatnummer,Maliesingel 29,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581BJ,Postcode
2,Maliebaan 17,52.0892652143,5.1310799037,30041,Zonenummer,155,Objectid,24126,Automaatnummer,Maliebaan 17,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581CB,Postcode
2,Maliebaan 31,52.0898656858,5.1319819432,30041,Zonenummer,156,Objectid,24127,Automaatnummer,Maliebaan 31,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581CC,Postcode
2,Maliebaan 55,52.0909785537,5.1336824383,30041,Zonenummer,157,Objectid,24128,Automaatnummer,Maliebaan 55,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581CE,Postcode
2,Maliebaan 81,52.0920941525,5.1353475732,30041,Zonenummer,158,Objectid,24129,Automaatnummer,Maliebaan 81,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581CG,Postcode
2,Sterrenbos 11,52.0865322153,5.1160973943,30046,Zonenummer,159,Objectid,24601,Automaatnummer,Sterrenbos 11,Adres,Hooch Boulandt,Rayon,Utrecht,Woonplaats,3511ES,Postcode
2,Herman Gorterstraat 40,52.0855669245,5.1159612406,30046,Zonenummer,160,Objectid,24602,Automaatnummer,Herman Gorterstraat 40,Adres,Hooch Boulandt,Rayon,Utrecht,Woonplaats,3511EW,Postcode
2,Nicolaas Beetsstraat 101,52.0846621170,5.1154985751,30046,Zonenummer,161,Objectid,24603,Automaatnummer,Nicolaas Beetsstraat 101,Adres,Hooch Boulandt,Rayon,Utrecht,Woonplaats,3511HD,Postcode
2,Arthur van Schendelstr 850,52.0838850748,5.1161053970,30046,Zonenummer,162,Objectid,24604,Automaatnummer,Arthur van Schendelstr 850,Adres,Hooch Boulandt,Rayon,Utrecht,Woonplaats,3511ML,Postcode
2,Arthur van Schendelstr 509,52.0828845463,5.1176601578,30046,Zonenummer,163,Objectid,24605,Automaatnummer,Arthur van Schendelstr 509,Adres,Hooch Boulandt,Rayon,Utrecht,Woonplaats,3511MP,Postcode
2,Arthur van Schendelstr 600,52.0816211962,5.1182841962,30046,Zonenummer,164,Objectid,24606,Automaatnummer,Arthur van Schendelstr 600,Adres,Hooch Boulandt,Rayon,Utrecht,Woonplaats,3511MJ,Postcode
2,Arthur van Schendelstr 500,52.0806994108,5.1194472024,30046,Zonenummer,165,Objectid,24607,Automaatnummer,Arthur van Schendelstr 500,Adres,Hooch Boulandt,Rayon,Utrecht,Woonplaats,3511MH,Postcode
2,Arthur van Schendelstr 42,52.0819880670,5.1197279534,30046,Zonenummer,166,Objectid,24608,Automaatnummer,Arthur van Schendelstr 42,Adres,Hooch Boulandt,Rayon,Utrecht,Woonplaats,3511MD,Postcode
2,Hartingstraat 100,52.0837390566,5.1180438000,30046,Zonenummer,167,Objectid,24609,Automaatnummer,Hartingstraat 100,Adres,Hooch Boulandt,Rayon,Utrecht,Woonplaats,3511HV,Postcode
2,Nicolaas Beetsstraat 6,52.0851195709,5.1177290217,30046,Zonenummer,168,Objectid,24610,Automaatnummer,Nicolaas Beetsstraat 6,Adres,Hooch Boulandt,Rayon,Utrecht,Woonplaats,3511HE,Postcode
2,Pasteurstraat 10,52.0829962982,5.1190684233,30046,Zonenummer,170,Objectid,24612,Automaatnummer,Pasteurstraat 10,Adres,Hooch Boulandt,Rayon,Utrecht,Woonplaats,3511HX,Postcode
2,Vaartsestraat 33,52.0805807948,5.1200769149,30046,Zonenummer,171,Objectid,24613,Automaatnummer,Vaartsestraat 33,Adres,Hooch Boulandt,Rayon,Utrecht,Woonplaats,3511TA,Postcode
2,Vaartsestraat 184,52.0799323854,5.1204856047,30046,Zonenummer,172,Objectid,24614,Automaatnummer,Vaartsestraat 184,Adres,Hooch Boulandt,Rayon,Utrecht,Woonplaats,3511TG,Postcode
2,Vaartsestraat 206,52.0794890192,5.1215233333,30046,Zonenummer,173,Objectid,24615,Automaatnummer,Vaartsestraat 206,Adres,Hooch Boulandt,Rayon,Utrecht,Woonplaats,3511TG,Postcode
2,Westerkade 26,52.0796979168,5.1226967904,30046,Zonenummer,174,Objectid,24616,Automaatnummer,Westerkade 26,Adres,Hooch Boulandt,Rayon,Utrecht,Woonplaats,3511HC,Postcode
2,Westerkade 10,52.0803826196,5.1231135833,30046,Zonenummer,175,Objectid,24617,Automaatnummer,Westerkade 10,Adres,Hooch Boulandt,Rayon,Utrecht,Woonplaats,3511HB,Postcode
2,Blekerstraat 3,52.0926601058,5.1059629749,30051,Zonenummer,176,Objectid,25101,Automaatnummer,Blekerstraat 3,Adres,Hagelbuurt,Rayon,Utrecht,Woonplaats,3531BL,Postcode
2,J.J.A. Goeverneurstraat 14,52.0930695220,5.1043253997,30052,Zonenummer,177,Objectid,25201,Automaatnummer,J.J.A. Goeverneurstraat 14,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532XX,Postcode
2,J. Kinkerstraat 6,52.0936123335,5.1042259914,30052,Zonenummer,178,Objectid,25202,Automaatnummer,J. Kinkerstraat 6,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532XT,Postcode
2,P.A. de Genestetstraat 46,52.0943542172,5.1043045345,30052,Zonenummer,179,Objectid,25203,Automaatnummer,P.A. de Genestetstraat 46,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532XS,Postcode
2,M.P. Lindostraat 13,52.0939017685,5.1034076878,30052,Zonenummer,180,Objectid,25204,Automaatnummer,M.P. Lindostraat 13,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532XE,Postcode
2,Bilderdijkstraat 14,52.0935439745,5.1025551725,30052,Zonenummer,181,Objectid,25205,Automaatnummer,Bilderdijkstraat 14,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532VE,Postcode
2,Vleutenseweg 167,52.0931631351,5.1014344493,30052,Zonenummer,182,Objectid,25206,Automaatnummer,Vleutenseweg 167,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532HB,Postcode
2,Douwes Dekkerstraat 49,52.0946639341,5.1025409522,30052,Zonenummer,183,Objectid,25207,Automaatnummer,Douwes Dekkerstraat 49,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532XC,Postcode
2,Bilderdijkstraat 49,52.0942135942,5.1014034403,30052,Zonenummer,184,Objectid,25208,Automaatnummer,Bilderdijkstraat 49,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532VC,Postcode
2,Potgieterstraat 16,52.0936527625,5.1005839168,30052,Zonenummer,185,Objectid,25209,Automaatnummer,Potgieterstraat 16,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532VR,Postcode
2,Vleutenseweg 257,52.0933992524,5.0992076185,30052,Zonenummer,186,Objectid,25210,Automaatnummer,Vleutenseweg 257,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532HD,Postcode
2,Bosboom Toussaintstraat 31,52.0945004625,5.0994067530,30052,Zonenummer,187,Objectid,25211,Automaatnummer,Bosboom Toussaintstraat 31,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532VK,Postcode
2,H.J. Schimmelplein 14,52.0954024380,5.1003086116,30052,Zonenummer,188,Objectid,25212,Automaatnummer,H.J. Schimmelplein 14,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532TE,Postcode
2,Van Lennepstraat 28,52.0950250145,5.1012014975,30052,Zonenummer,189,Objectid,25213,Automaatnummer,Van Lennepstraat 28,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532TP,Postcode
2,Cremerstraat 42,52.0948450899,5.1031675290,30052,Zonenummer,190,Objectid,25214,Automaatnummer,Cremerstraat 42,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532BE,Postcode
2,Cremerstraat 92,52.0953966467,5.1015510631,30052,Zonenummer,191,Objectid,25215,Automaatnummer,Cremerstraat 92,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532BH,Postcode
2,Cremerstraat 154,52.0957800683,5.0996690042,30052,Zonenummer,192,Objectid,25216,Automaatnummer,Cremerstraat 154,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532BJ,Postcode
2,Busken Huetstraat 21,52.0940421064,5.0975568702,30052,Zonenummer,193,Objectid,25217,Automaatnummer,Busken Huetstraat 21,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532GV,Postcode
2,Busken Huetstraat 130,52.0946198405,5.0978895816,30052,Zonenummer,194,Objectid,25218,Automaatnummer,Busken Huetstraat 130,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532GV,Postcode
2,H.J. Schimmelplein 38,52.0954803943,5.0983002111,30052,Zonenummer,195,Objectid,25219,Automaatnummer,H.J. Schimmelplein 38,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532TH,Postcode
2,Cremerstraat 245,52.0961421800,5.0980596109,30052,Zonenummer,196,Objectid,25220,Automaatnummer,Cremerstraat 245,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532BM,Postcode
2,H.J. Schimmelplein 20,52.0954768226,5.0998876183,30052,Zonenummer,197,Objectid,25221,Automaatnummer,H.J. Schimmelplein 20,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532TE,Postcode
2,Oltmansstraat 2,52.0948957028,5.0974287026,30052,Zonenummer,198,Objectid,25222,Automaatnummer,Oltmansstraat 2,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532GS,Postcode
2,Vleutenseweg 353,52.0937026863,5.0961503893,30052,Zonenummer,199,Objectid,25223,Automaatnummer,Vleutenseweg 353,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532HH,Postcode
2,Hasebroekstraat 24,52.0944590763,5.0958843721,30052,Zonenummer,200,Objectid,25224,Automaatnummer,Hasebroekstraat 24,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532GM,Postcode
2,Cremerplein 30,52.0960566634,5.0960566154,30052,Zonenummer,201,Objectid,25225,Automaatnummer,Cremerplein 30,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532BZ,Postcode
2,Cremerplein 56,52.0955067634,5.0952638467,30052,Zonenummer,202,Objectid,25226,Automaatnummer,Cremerplein 56,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532BZ,Postcode
2,Van Koetsveldstraat 17,52.0944443585,5.0936795233,30052,Zonenummer,203,Objectid,25227,Automaatnummer,Van Koetsveldstraat 17,Adres,Nieuw Engeland,Rayon,Utrecht,Woonplaats,3532EP,Postcode
2,Leidsekade 26,52.0907297446,5.1044252227,30053,Zonenummer,204,Objectid,25302,Automaatnummer,Leidsekade 26,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531BN,Postcode
2,Kanaalstraat 53,52.0917151977,5.1034120334,30053,Zonenummer,205,Objectid,25303,Automaatnummer,Kanaalstraat 53,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531CA,Postcode
2,Vleutenseweg 76,52.0926323056,5.1024509056,30053,Zonenummer,206,Objectid,25304,Automaatnummer,Vleutenseweg 76,Adres,Lombok,Rayon,Utrecht,Woonplaats,3532HL,Postcode
2,Kanaalstraat 50,52.0914982436,5.1035128242,30053,Zonenummer,207,Objectid,25305,Automaatnummer,Kanaalstraat 50,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531CK,Postcode
2,Ceramstraat 45,52.0907428199,5.1032538578,30053,Zonenummer,208,Objectid,25306,Automaatnummer,Ceramstraat 45,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531DA,Postcode
2,Vleutenseweg 92,52.0926847489,5.1018812849,30053,Zonenummer,209,Objectid,25307,Automaatnummer,Vleutenseweg 92,Adres,Lombok,Rayon,Utrecht,Woonplaats,3532HM,Postcode
2,Ceramstraat 35,52.0906438965,5.1028024390,30053,Zonenummer,210,Objectid,25308,Automaatnummer,Ceramstraat 35,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531DA,Postcode
2,Kanaalstraat 81,52.0915789646,5.1020001273,30053,Zonenummer,211,Objectid,25309,Automaatnummer,Kanaalstraat 81,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531CB,Postcode
2,Javastraat 69,52.0907132907,5.1022021229,30053,Zonenummer,212,Objectid,25310,Automaatnummer,Javastraat 69,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531PN,Postcode
2,Vleutenseweg 124,52.0927870593,5.1007986302,30053,Zonenummer,213,Objectid,25311,Automaatnummer,Vleutenseweg 124,Adres,Lombok,Rayon,Utrecht,Woonplaats,3532HM,Postcode
2,Kanaalstraat 86,52.0912910875,5.1013292382,30053,Zonenummer,214,Objectid,25312,Automaatnummer,Kanaalstraat 86,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531CM,Postcode
2,Kanaalstraat 97,52.0914856854,5.1009947021,30053,Zonenummer,215,Objectid,25313,Automaatnummer,Kanaalstraat 97,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531CC,Postcode
2,Riouwstraat 94,52.0905566569,5.1014823719,30053,Zonenummer,216,Objectid,25314,Automaatnummer,Riouwstraat 94,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531CZ,Postcode
2,Lombokstraat 23,52.0920570094,5.0998888226,30053,Zonenummer,217,Objectid,25315,Automaatnummer,Lombokstraat 23,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531BB,Postcode
2,Lombokstraat 81,52.0904959397,5.1006857001,30053,Zonenummer,218,Objectid,25316,Automaatnummer,Lombokstraat 81,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531RC,Postcode
2,Kanaalstraat 143,52.0913343372,5.0994374859,30053,Zonenummer,219,Objectid,25317,Automaatnummer,Kanaalstraat 143,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531CD,Postcode
2,Medanstraat 1,52.0908078834,5.0996566685,30053,Zonenummer,220,Objectid,25318,Automaatnummer,Medanstraat 1,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531EC,Postcode
2,Bandoengstraat 46,52.0921079041,5.0984228559,30053,Zonenummer,221,Objectid,25319,Automaatnummer,Bandoengstraat 46,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531RN,Postcode
2,Van Heutszstraat 1,52.0930420009,5.0974678547,30053,Zonenummer,222,Objectid,25320,Automaatnummer,Van Heutszstraat 1,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531RP,Postcode
2,Bantamstraat 3,52.0912714893,5.0982639820,30053,Zonenummer,223,Objectid,25321,Automaatnummer,Bantamstraat 3,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531RT,Postcode
2,Palembangstraat 20,52.0902076613,5.0987228383,30053,Zonenummer,224,Objectid,25322,Automaatnummer,Palembangstraat 20,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531EG,Postcode
2,Jan Pieterszoon Coenstr 82,52.0924157904,5.0967983086,30053,Zonenummer,225,Objectid,25323,Automaatnummer,Jan Pieterszoon Coenstr 82,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531EX,Postcode
2,Ternatestraat 63,52.0919478494,5.0973883392,30053,Zonenummer,226,Objectid,25324,Automaatnummer,Ternatestraat 63,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531RX,Postcode
2,Jan Pieterszoon Coenstr 29,52.0898776207,5.0981034059,30053,Zonenummer,227,Objectid,25325,Automaatnummer,Jan Pieterszoon Coenstr 29,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531EL,Postcode
2,Jan Pieterszoon Coenstr 3,52.0891345203,5.0983957843,30053,Zonenummer,228,Objectid,25326,Automaatnummer,Jan Pieterszoon Coenstr 3,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531EK,Postcode
2,Laurens Reaalstraat 2,52.0884808835,5.0969807950,30053,Zonenummer,229,Objectid,25327,Automaatnummer,Laurens Reaalstraat 2,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531GN,Postcode
2,Laurens Reaalstraat 12,52.0886829084,5.0968164889,30053,Zonenummer,230,Objectid,25328,Automaatnummer,Laurens Reaalstraat 12,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531GN,Postcode
2,Laurens Reaalstraat 5,52.0892566463,5.0966036386,30053,Zonenummer,231,Objectid,25329,Automaatnummer,Laurens Reaalstraat 5,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531GM,Postcode
2,Leidsekade 116,52.0881374100,5.0953631290,30053,Zonenummer,232,Objectid,25330,Automaatnummer,Leidsekade 116,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531HD,Postcode
2,Abel Tasmanstraat 42,52.0891006914,5.0950991512,30053,Zonenummer,233,Objectid,25331,Automaatnummer,Abel Tasmanstraat 42,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531GV,Postcode
2,Abel Tasmanstraat 90,52.0901654908,5.0962075359,30053,Zonenummer,234,Objectid,25332,Automaatnummer,Abel Tasmanstraat 90,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531GW,Postcode
2,Kanaalstraat 202,52.0907501022,5.0956219798,30053,Zonenummer,235,Objectid,25333,Automaatnummer,Kanaalstraat 202,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531CR,Postcode
2,Malakkastraat 33,52.0901091861,5.0945867835,30053,Zonenummer,236,Objectid,25334,Automaatnummer,Malakkastraat 33,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531HM,Postcode
2,Bankaplein 35,52.0892521725,5.0941957743,30053,Zonenummer,237,Objectid,25335,Automaatnummer,Bankaplein 35,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531HK,Postcode
2,Bankastraat 1,52.0882229785,5.0946315288,30053,Zonenummer,238,Objectid,25336,Automaatnummer,Bankastraat 1,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531HG,Postcode
2,Billitonkade 22,52.0890411698,5.0937916129,30053,Zonenummer,239,Objectid,25337,Automaatnummer,Billitonkade 22,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531TG,Postcode
2,Billitonkade 40,52.0900587568,5.0936191212,30053,Zonenummer,240,Objectid,25338,Automaatnummer,Billitonkade 40,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531TH,Postcode
2,Maetsuykerstraat 2,52.0912330953,5.0955242910,30053,Zonenummer,241,Objectid,25339,Automaatnummer,Maetsuykerstraat 2,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531HS,Postcode
2,Imhoffstraat 33,52.0917078694,5.0955994221,30053,Zonenummer,242,Objectid,25340,Automaatnummer,Imhoffstraat 33,Adres,Lombok,Rayon,Utrecht,Woonplaats,3331HV,Postcode
2,Johannes Camphuysstraat 18,52.0923752058,5.0956389643,30053,Zonenummer,243,Objectid,25341,Automaatnummer,Johannes Camphuysstraat 18,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531SG,Postcode
2,Johannes Camphuysstraat 14,52.0927080490,5.0960413937,30053,Zonenummer,244,Objectid,25342,Automaatnummer,Johannes Camphuysstraat 14,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531SG,Postcode
2,Vleutenseweg 290,52.0933932703,5.0950450827,30053,Zonenummer,245,Objectid,25343,Automaatnummer,Vleutenseweg 290,Adres,Lombok,Rayon,Utrecht,Woonplaats,3532HS,Postcode
2,Padangstraat 53,52.0930484809,5.0939381991,30053,Zonenummer,246,Objectid,25344,Automaatnummer,Padangstraat 53,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531TB,Postcode
2,Padangstraat 35,52.0925703304,5.0939044745,30053,Zonenummer,247,Objectid,25345,Automaatnummer,Padangstraat 35,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531TA,Postcode
2,Johannes Camphuysstraat 47,52.0919063185,5.0947111400,30053,Zonenummer,248,Objectid,25346,Automaatnummer,Johannes Camphuysstraat 47,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531SE,Postcode
2,Johannes Camphuysstraat 48,52.0912425071,5.0942706218,30053,Zonenummer,249,Objectid,25347,Automaatnummer,Johannes Camphuysstraat 48,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531SJ,Postcode
2,Kanaalstraat 223,52.0908963626,5.0947610380,30053,Zonenummer,250,Objectid,25348,Automaatnummer,Kanaalstraat 223,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531CH,Postcode
2,Billitonkade 49,52.0912317050,5.0934261067,30053,Zonenummer,251,Objectid,25349,Automaatnummer,Billitonkade 49,Adres,Lombok,Rayon,Utrecht,Woonplaats,3531TJ,Postcode
2,Vleutenseweg 33,52.0937505170,5.0929302532,30053,Zonenummer,252,Objectid,25350,Automaatnummer,Vleutenseweg 33,Adres,Lombok,Rayon,Utrecht,Woonplaats,3532HV,Postcode
2,Graadt van Roggenweg 5,52.0892933514,5.1027067141,30054,Zonenummer,253,Objectid,25401,Automaatnummer,Graadt van Roggenweg 5,Adres,Leidseweg,Rayon,Utrecht,Woonplaats,3531AA,Postcode
2,Pieter Nieuwlandstraat 86,52.1032735287,5.1276437716,30072,Zonenummer,555,Objectid,37206,Automaatnummer,Pieter Nieuwlandstraat 86,Adres,Tuinwijk nrd,Rayon,Utrecht,Woonplaats,3514HL,Postcode
2,Van Swindenstraat 120,52.1026103548,5.1282160706,30072,Zonenummer,556,Objectid,37207,Automaatnummer,Van Swindenstraat 120,Adres,Tuinwijk nrd,Rayon,Utrecht,Woonplaats,3514XX,Postcode
2,Van Swindenstraat 73,52.1022916017,5.1258935332,30072,Zonenummer,557,Objectid,37208,Automaatnummer,Van Swindenstraat 73,Adres,Tuinwijk nrd,Rayon,Utrecht,Woonplaats,3514XP,Postcode
2,Laan van Nieuw-Guinea 139,52.0935317352,5.0860951569,30131,Zonenummer,756,Objectid,313121,Automaatnummer,Laan van Nieuw-Guinea 139,Adres,Ln van Nieuw Guinea,Rayon,Utrecht,Woonplaats,3531JH,Postcode
2,Makassarstraat 115,52.0926816864,5.0848864260,30131,Zonenummer,757,Objectid,313122,Automaatnummer,Makassarstraat 115,Adres,Ln van Nieuw Guinea,Rayon,Utrecht,Woonplaats,3531VM,Postcode
2,Cremerstraat 338,52.0963375315,5.0923174239,30141,Zonenummer,758,Objectid,314101,Automaatnummer,Cremerstraat 338,Adres,Majellapark,Rayon,Utrecht,Woonplaats,3532BP,Postcode
2,Louis Couperusstraat 26,52.0958163245,5.0930918081,30141,Zonenummer,759,Objectid,314102,Automaatnummer,Louis Couperusstraat 26,Adres,Majellapark,Rayon,Utrecht,Woonplaats,3532CZ,Postcode
