gemcode;wijk;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810;bev;lftsam;publ;veilig;vrz;won
18;8;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,66894;25,48341;-16,03794;22,61234;-32,71407;37,44791
18;11;1998;positief; ; ; ; ; ; ; ; ; ; ;-11,92049;16,25625;-8,78646;21,2552;-33,60221;23,71812
18;11;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;5,04508;11,22485;-12,39276;14,33151;-16,00058;27,72902
18;11;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-9,35789;,64618;-10,72001;-4,54492;-18,52937;29,70242
18;11;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;4,57175;2,00988;-9,15587;10,30744;-25,07809;31,59981
18;11;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;6,70209;5,59268;-3,94584;6,41599;-31,87249;31,17674
22;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;2,72633;8,1539;-4,32265;29,60496;24,8871;2,58739
22;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,84162;7,85503;-6,26171;20,88382;-22,26278;8,87328
22;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;3,18573;11,99052;-5,98593;13,86498;-37,54675;12,70098
22;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;10,76094;14,85336;-5,43312;30,52201;-22,16575;15,02084
22;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,56459;12,49739;7,13227;29,72652;-23,24;16,18096
22;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;2,10603;7,19302;-20,0028;35,93468;15,56147;39,29752
22;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,47741;24,1702;-20,42015;28,67582;-27,79779;40,17084
22;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;8,43469;15,3324;-18,10919;25,5007;-36,19491;39,18118
22;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,76628;15,95715;-38,81153;35,58523;-29,55593;39,95872
22;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;12,61527;14,11744;10,49228;30,4502;-29,49828;38,99439
22;2;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;3,72075;-11,21303;-4,85536;32,24646;-13,12673;26,16006
22;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,917;3,38697;-8,44296;19,16511;-26,76705;29,22026
22;2;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,28486;2,76553;-7,52104;6,90481;-39,94378;31,52854
22;2;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,79163;4,2551;-8,90621;26,29223;-30,0087;32,11767
22;2;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,76232;7,63915;9,01016;24,191;-29,98093;33,04399
22;4;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;10,94496;25,51292;-38,29583;37,67352;-5,53626;49,55196
22;4;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;31,27462;26,42316;-38,61339;28,53118;-34,25608;48,05865
22;4;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;14,99219;26,0371;-37,53985;17,17477;-41,5439;48,69973
22;4;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,44285;23,82831;-47,63464;31,69329;-34,49327;49,03024
22;4;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,41046;22,5207;-18,35764;21,01378;-34,58672;49,10428
22;5;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;9,00389;17,72706;2,22726;44,19132;6,44397;48,70623
22;5;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;33,55968;43,67977;5,58651;30,41933;-33,31619;49,56935
22;5;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,04426;10,00762;5,18142;19,68956;-41,39212;48,48292
22;5;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,10997;29,60042;-37,37961;33,32839;-33,31619;48,27334
22;5;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,50665;33,38041;19,28484;10,08542;-33,31619;48,86035
22;6;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-17,26877;18,74409;6,19064;35,61045;14,34095;25,86667
22;6;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,94732;20,07743;1,98452;26,94302;-33,55414;29,42211
22;6;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,93281;17,16765;6,0431;19,00477;-37,97783;30,37783
22;6;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;8,26241;10,2231;-44,13928;34,39637;-34,22894;31,11658
22;6;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;8,75286;15,67969;9,34043;26,81925;-34,56018;30,15076
22;7;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;8,26823;19,06718;-6,04055;40,38407;16,15933;40,84577
22;7;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;8,53838;21,51454;-5,22034;33,46837;-38,04204;38,84548
22;7;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,40047;25,56864;-3,80544;31,00204;-41,49472;37,57401
22;7;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;8,74855;-4,69732;-18,97471;38,39058;-38,04204;31,748
22;7;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;12,72159;8,44424;7,55628;32,274;-38,04204;30,9971
24;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-3,32784;13,66185;-3,31001;42,59943;32,40909;29,64579
24;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;9,3145;9,06402;-4,10119;26,8812;-23,5747;30,19463
24;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;3,24399;3,46023;-1,62381;23,9624;-29,00549;29,03313
24;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;5,49893;6,42567;-13,47481;26,86817;-28,92873;29,79554
24;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;4,12472;11,301;-1,83963;31,13474;-29,07553;29,66947
24;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-5,53774;23,67796;-15,93241;39,44941;25,00877;41,7405
24;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;7,76141;8,68287;-16,55275;21,48276;-26,27964;41,81662
24;1;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-4,51328;-,05449;-19,73136;20,68976;-37,45462;40,01761
24;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;5,43684;,10991;-21,84761;30,23843;-37,43505;39,48024
24;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;1,55834;5,09084;-20,95071;33,16445;-37,50208;39,97613
24;2;1998;positief; ; ; ; ; ; ; ; ; ; ;-13,64468;3,03927;-11,64201;42,11004;-26,42472;18,99048
24;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;7,57874;16,52764;-12,42781;25,35821;-30,27892;18,84165
24;2;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;,0207;7,39805;-11,02984;23,02783;-30,2289;21,13715
24;2;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;6,07544;10,49051;-23,06435;30,85369;-40,39055;22,30259
24;2;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;7,56213;13,51914;-3,55267;32,10899;-40,35256;22,5184
24;3;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-17,18158;10,83076;-2,00377;38,49208;3,8781;41,45946
24;3;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;2,68367;15,37535;-3,4375;27,27058;-32,30408;43,58206
24;3;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-6,94835;-5,38908;-1,52454;21,91376;-40,70176;43,35202
24;3;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;4,62919;3,35046;-10,87492;27,05528;-40,71502;43,29266
24;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;7,55199;,78673;-10,58284;34,68546;-40,67322;43,62182
25;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-2,36509;-,90408;-19,52784;34,85409;-12,18674;34,34494
25;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,60762;14,15996;-22,41018;23,53903;-34,1342;35,4981
25;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;3,956;10,91352;-20,67934;8,01662;-37,0884;35,62404
25;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;25,44053;9,61443;-31,86778;27,4856;-35,66091;37,05785
25;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,89406;7,21576;-8,87159;33,49977;-36,70186;37,15398
25;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-2,04996;9,15477;-11,35564;34,92258;-19,78047;36,87378
25;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;8,74169;15,87747;-15,46566;24,67097;-36,90518;37,04155
25;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,59887;19,0435;-14,40551;10,56365;-33,49801;36,42914
25;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;27,77099;15,07301;-32,82782;29,29972;-36,90987;37,02652
25;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,70363;9,65042;11,44451;32,85301;-36,82167;37,50487
34;1;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-15,71002;-23,09294;15,15536;-30,98512;-20,8491;-28,86673
34;1;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-1,6615;-13,11573;9,58379;-27,29476;-7,57415;-19,07369
34;1;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-17,26334;-10,84172;9,08614;-32,73203;-7,19713;-18,91054
34;1;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-8,72401;-5,41066;10,51805;-23,56098;-8,3828;-15,42905
34;1;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-11,90385;-3,6927;7,16164;-22,17772;-8,90535;-15,1961
34;2;1998;positief; ; ; ; ; ; ; ; ; ; ;-14,08862;2,65898;11,64783;-12,82978;12,21827;-9,86117
34;2;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-6,11449;-1,77201;6,13802;-17,23369;5,41147;-4,9336
34;2;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-21,46935;-10,36982;6,6305;-28,6612;2,44689;-5,35495
34;2;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-17,38486;-12,25788;11,8114;-25,18863;,65456;-1,66195
34;2;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-23,40114;-13,90703;4,04826;-25,57815;,85789;-1,41631
34;3;1998;positief; ; ; ; ; ; ; ; ; ; ;-11,57963;10,16562;5,5257;-7,55515;-12,92038;-6,52771
34;3;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-6,7867;-3,88106;-1,28676;-16,04779;-20,80066;2,1003
34;3;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-19,91746;-12,84549;-1,66176;-26,51976;-22,33892;3,1828
34;3;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-15,24304;-18,12925;4,40179;-18,17352;-22,00051;7,26342
34;3;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-21,69407;-20,33017;-9,54324;-19,28379;-22,48333;9,86954
34;5;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;33,69072;-3,69025;3,85466;41,40006;-22,18336;31,23876
34;5;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;37,51566;-,43447;3,03342;39,94557;-33,69766;41,06917
34;5;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;36,83942;29,38464;5,40838;34,16373;-33,51923;41,45233
34;5;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;38,31076;24,92277;17,4283;28,63859;-33,47241;42,05659
34;5;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;37,20822;29,37373;6,5921;26,01434;-33,51127;41,60501
37;1;1998;positief; ; ; ; ; ; ; ; ; ; ;-14,43929;-1,64894;-1,50916;28,22963;-10,96161;-5,23722
37;1;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;,61673;13,017;-3,03954;7,63156;19,59703;-1,53557
37;1;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-12,98616;7,52402;-3,39597;-11,81001;17,54143;-,03777
37;1;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;,12859;10,77054;-1,85767;-6,07114;18,375;3,3477
37;1;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;3,16707;13,21159;3,07857;-1,3219;20,51776;5,79855
37;2;1998;positief; ; ; ; ; ; ; ; ; ; ;-17,9621;-,71345;6,13723;31,41366;-9,99174;13,38937
37;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-,67747;19,09118;8,96825;26,21074;-10,39751;17,90436
37;2;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-11,33883;17,62071;6,29388;14,49936;-13,48033;18,64524
37;2;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;2,57135;13,47082;-2,22867;9,02309;-12,32675;21,00965
37;2;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;4,99039;15,59485;10,44207;1,24621;-13,03297;23,11407
37;3;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-9,2635;17,73783;-16,51048;34,72941;-12,41138;34,88642
37;3;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;8,65131;30,33035;-19,56304;28,12354;-32,9429;32,08403
37;3;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,24182;12,59687;-15,46957;16,52031;-33,17886;37,59838
37;3;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,2022;23,74871;-29,09536;19,02255;-35,29567;38,73764
37;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,30985;23,59296;-11,7625;8,46325;-35,28897;39,70303
37;4;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;,05801;30,17722;-22,7391;39,1317;-5,08096;38,48309
37;4;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;9,44977;32,3603;-27,7312;34,41921;-13,49818;35,66026
37;4;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;2,71254;11,90181;-25,70505;24,8941;-13,41153;35,38279
37;4;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,88878;5,82471;-31,58483;18,45729;-33,18555;36,49213
37;4;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;9,78168;9,13532;1,61629;11,26916;-33,22082;37,10114
37;5;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-3,74342;-6,41298;-19,31412;38,11266;3,68849;20,67286
37;5;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,58861;18,58443;-24,2353;31,06798;-31,00539;22,23692
37;5;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;,38965;25,77993;-27,17366;28,08047;-35,83021;24,66453
37;5;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;6,52192;28,4454;-34,61356;17,61415;-35,69198;26,65493
37;5;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;9,0782;26,36839;-16,33527;18,18141;-35,75788;28,30986
40;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-,55885;17,28883;-12,04031;40,35958;-32,82202;31,50519
40;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;10,7331;23,59275;-12,63481;39,07553;-39,05635;32,88421
40;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;,57484;21,44881;-12,33125;25,50105;-39,96484;33,03217
40;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;10,86446;21,74077;-17,6697;29,65998;-39,5256;33,34066
40;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;11,32826;20,25217;10,34452;25,31002;-40,89392;34,44619
40;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-8,33802;21,93126;-15,73135;37,3696;-31,51908;41,33462
40;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;10,12255;26,06568;-16,2095;36,55787;-32,73043;42,26641
40;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,39601;,6891;-13,06914;20,55034;-37,72991;41,14197
40;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;12,88907;2,89331;-27,60801;30,2426;-38,04882;40,65554
40;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,48338;-1,45825;6,69288;25,18315;-39,17673;40,67713
40;2;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;1,62453;29,24834;-8,55142;40,27829;-24,25079;29,31287
40;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;8,20959;23,20615;-11,9088;39,28624;-20,8622;31,70686
40;2;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;3,69879;10,70297;-9,20087;25,66221;-21,77162;29,97946
40;2;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,96699;9,55615;-19,77634;32,94016;-20,93008;32,83462
40;2;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,92239;16,60889;14,47485;23,8662;-22,94482;32,66628
40;3;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;1,44121;11,45017;-6,91108;39,83846;-39,46569;38,8611
40;3;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,29265;24,11018;-6,3386;37,71795;-29,87317;39,64972
40;3;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;12,23691;28,03989;-4,80356;26,68558;-28,79704;40,84701
40;3;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,64348;24,02352;-12,78318;33,33048;-28,20696;41,29317
40;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,83229;19,47643;21,9436;29,58334;-29,25366;41,22653
40;4;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;-3,74515;48,94493;39,88446;37,76663;-27,26147;48,50086
40;4;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,83498;42,33072;37,1555;33,26316;-37,61943;48,06444
40;4;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-7,42495;42,03771;39,05325;23,64925;-41,73471;46,80087
40;4;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,00698;39,77518;-28,4296;23,38114;-41,73471;45,73104
40;4;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,41285;44,60597;31,69318;19,12544;-41,70854;45,59334
47;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-13,38299;7,93351;-7,29248;5,67682;-30,47289;3,38255
47;0;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-,96866;7,36258;-8,30582;17,2215;17,45385;6,86393
47;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-13,73288;1,07413;-4,85306;-11,87141;19,28683;7,5729
47;0;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-2,36195;,67548;-,16025;8,62856;18,27939;11,5881
47;0;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-6,79891;3,42235;3,28634;1,69139;20,5019;11,66115
47;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-10,10205;12,71709;-20,54085;18,9926;-39,8715;43,0134
47;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,55764;22,33925;-20,45098;28,33024;-24,50529;42,95648
47;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,63998;18,08987;-18,29262;12,47924;-24,55899;43,6832
47;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,77836;23,76263;-21,86894;26,08602;-24,54475;41,66119
47;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;2,59896;23,87794;-6,58769;17,91583;-24,63552;41,56038
47;2;1998;positief; ; ; ; ; ; ; ; ; ; ;-8,61828;3,51203;20,4672;13,00801;-37,06738;29,15309
47;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,70144;3,33551;27,72477;20,94363;-12,43401;29,58629
47;2;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;,79058;-9,65075;28,16695;-2,81562;-17,37013;29,30699
47;2;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;12,2081;-1,83782;37,75299;11,59985;-22,3316;33,67528
47;2;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;9,15267;-6,20544;39,60191;7,35477;-20,52356;33,54654
48;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-,31528;26,06095;-12,53456;38,298;20,70675;41,83401
48;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,5176;34,70466;-12,77741;37,37857;-33,08411;40,24259
48;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;5,91369;19,61325;-11,38853;31,07915;-32,61671;38,00029
48;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;7,80134;21,91734;-26,68232;34,63368;-34,29307;37,98069
48;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;10,81461;22,33657;2,9828;30,44347;-33,83314;37,91301
48;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-12,02097;9,67833;-8,65765;42,53935;-11,99134;30,88814
48;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;,44838;23,77482;-8,97547;37,69383;-23,83268;33,79287
48;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-2,70063;15,6452;-8,54562;27,08595;-27,19979;31,74612
48;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;10,62056;17,54524;-17,85856;32,50605;-27,05468;33,86596
48;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;12,14755;17,71545;-3,39826;30,61377;-36,33593;34,48193
48;2;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-3,36346;15,54457;-6,94567;39,61068;36,80181;43,16996
48;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-,05616;35,07112;-10,11372;35,70009;-37,85618;42,57262
48;2;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-5,84949;16,22433;-8,80958;30,83908;-41,73471;40,99371
48;2;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;9,1247;26,05526;-27,75165;36,55228;-41,73471;40,32816
48;2;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;5,75202;28,45948;6,84166;30,41459;-41,73471;41,03006
48;3;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-4,63542;26,80662;-12,67674;38,84984;-5,95942;46,26641
