OBJECTID,BORNAME,ELEMENTNUMMER,BEHEERGROEP,AANLEGJAAR,SCHOUWVAK,PEILGEBIED,OPPERVLAK,AMBITIENIVEAU,STRUCTUURGEBIED,BESCHOEIING,BEHEERDER,EIGENAAR,ONDERHOUDSPLOEG,FUNCTIE,AANWIJINGEN_UITVOERING,STRUCTUURNIVEAU,BEGROTINGSPOST,BESTEMMING,OPMERKINGEN,EXTRA_INFORMATIE_1,EXTRA_INFORMATIE_2,EXTRA_INFORMATIE_3,GROENGEBIEDCODE,GROENGEBIEDNAAM,GEMEENTE,WOONPLAATS,BUURT,WIJK,STRAAT,STRAATCODE,LIGGING,BEHEEROBJECTSOORT,BEHEEROBJECTOMSCHRIJVING,LAATSTE_MUTATIE,Shape__Area,Shape__Length
214,wateren,11997,Water niet maaien,,,,1126.17,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.22.0001.2025,2 zijdig maaien,,01.22.0001,Afrikabuurt-West,Delft,Delft,Afrikabuurt-West,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,wtr,01.22.0001.wr11997,"12 january   2022, 14:45:38",2964.4931640625,475.511767447622
215,wateren,12044,Water niet maaien,,,,1376.06,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.24.0005.1800,2 zijdig maaien,,01.24.0005,Roland Holstbuurt,Delft,Delft,Roland Holstbuurt,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,wtr,01.24.0005.wr12044,"12 january   2022, 14:45:38",3624.26342773438,331.556967405014
216,wateren,12045,Water niet maaien,,,,238.25,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0009.0214,2 zijdig maaien,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,wtr,01.25.0009.wr12045,"12 january   2022, 14:45:38",627.19287109375,117.024960042734
217,wateren,12046,Water niet maaien,,,,217.42,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0009.0212,2 zijdig maaien,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,wtr,01.25.0009.wr12046,"12 january   2022, 14:45:38",572.35693359375,112.44025414762
218,wateren,11999,Water niet maaien,,,,296.79,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0009.0211,2 zijdig maaien,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,wtr,01.25.0009.wr11999,"12 january   2022, 14:45:38",781.4189453125,428.415291784235
219,wateren,12000,Water niet maaien,,,,1534.45,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.22.0001.2329,2 zijdig maaien,,01.22.0001,Afrikabuurt-West,Delft,Delft,Afrikabuurt-West,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,wtr,01.22.0001.wr12000,"12 january   2022, 14:45:38",4039.005859375,532.818116993258
220,wateren,12048,Water niet maaien,,,,98.3,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0001.1746,1 zijdig maaien,,01.25.0001,Buitenhof-noord,Delft,Delft,Buitenhof-Noord,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0001.wr12048,"12 january   2022, 14:45:38",258.8720703125,145.887112908205
221,wateren,12049,Water niet maaien,,,,114.59,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0007.1639,2 zijdig maaien,Louis - Eigendomsgrenzen,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,wtr,01.25.0007.wr12049,"12 january   2022, 14:45:38",301.64306640625,96.8443811377057
222,wateren,12050,Water niet maaien,,,,59.62,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0007.1640,2 zijdig maaien,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,wtr,01.25.0007.wr12050,"12 january   2022, 14:45:38",156.9501953125,75.4034887282142
223,wateren,12052,Water 1x maaien,,,,471.33,C (matig) - R- (sober),,,BOR,,,,,Perceel 2,,,,01.22.0004.2371,2 zijdig maaien,,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.22.0004.wr12052,"12 january   2022, 14:45:38",1240.63940429688,171.804976264317
224,wateren,12104,Water 1x maaien,,,,484.42,C (matig) - R- (sober),,,BOR,,,,,Perceel 2,,,,01.22.0004.2374,2 zijdig maaien,,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.22.0004.wr12104,"7 june      2022, 17:54:05",1275.09008789063,185.721783385556
225,wateren,12107,Water niet maaien,,,,468.25,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.22.0004.2901,2 zijdig maaien,,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.22.0004.wr12107,"12 january   2022, 14:45:38",1232.48510742188,574.650091847007
226,wateren,12108,Water niet maaien,,,,730.86,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.22.0004.2388,2 zijdig maaien,,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.22.0004.wr12108,"12 january   2022, 14:45:38",1923.49340820313,356.37682106269
227,wateren,12109,Water 1x maaien,,,,668.7,C (matig) - R- (sober),,,BOR,,,,,Perceel 2,,,,01.22.0004.2372,2 zijdig maaien,,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.22.0004.wr12109,"12 january   2022, 14:45:38",1760.13842773438,244.013274965278
228,wateren,12001,Water niet maaien,,,,2525.15,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.22.0000.0412,2 zijdig maaien,,01.22.0000,Bedrijventerrein Tanthof-west,Delft,Delft,Bedrijventerrein Tanthof-West,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,wtr,01.22.0000.wr12001,"12 january   2022, 14:45:38",6647.14721679688,712.615301313717
229,wateren,52,Greppel,,,,180.42,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr52,"12 january   2022, 14:44:25",475.74609375,587.780880659
230,wateren,12053,Water niet maaien,,,,378.23,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.22.0004.2377,2 zijdig maaien,,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.22.0004.wr12053,"12 january   2022, 14:45:38",995.5986328125,232.148473131692
231,wateren,12054,Water niet maaien,,,,1048.27,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.24.0005.1798,2 zijdig maaien,,01.24.0005,Roland Holstbuurt,Delft,Delft,Roland Holstbuurt,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,wtr,01.24.0005.wr12054,"12 january   2022, 14:45:38",2760.63989257813,282.058488079783
232,wateren,12055,Water niet maaien,,,,12.95,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.24.0005.1914,2 zijdig maaien,,01.24.0005,Roland Holstbuurt,Delft,Delft,Roland Holstbuurt,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,wtr,01.24.0005.wr12055,"12 january   2022, 14:45:38",34.096923828125,53.6393984308115
233,wateren,11961,Water niet maaien,,,,1751.55,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,,01.14.0003,Marlot,Delft,Delft,Marlot,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0003.wr11961,"12 january   2022, 14:45:38",4615.05029296875,650.588441039825
234,wateren,12079,Water niet maaien,,,,80.51,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr12079,"12 january   2022, 14:45:38",212.148193359375,109.343240203975
235,wateren,48,Greppel,,,,59.02,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr48,"12 january   2022, 14:44:25",155.625244140625,194.665300405863
236,wateren,49,Greppel,,,,40.03,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr49,"12 january   2022, 14:44:25",105.550537109375,132.959502874212
237,wateren,50,Greppel,,,,81.68,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr50,"12 january   2022, 14:44:25",215.3828125,267.388510136128
238,wateren,63,Greppel,,,,6.96,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr63,"12 january   2022, 14:44:25",18.362060546875,25.3933624678215
239,wateren,51,Greppel,,,,85.31,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr51,"12 january   2022, 14:44:25",224.936767578125,279.182540322979
240,wateren,53,Greppel,,,,81.78,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr53,"12 january   2022, 14:44:25",215.646240234375,267.984691549881
241,wateren,57,Greppel,,,,105.48,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr57,"12 january   2022, 14:44:25",278.12109375,344.57356198103
242,wateren,56,Greppel,,,,25.84,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr56,"12 january   2022, 14:44:25",68.12890625,86.7653926940157
243,wateren,12112,Water niet maaien,,,,142.01,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.22.0004.2400,2 zijdig maaien,Louis,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.22.0004.wr12112,"12 january   2022, 14:45:38",373.783447265625,117.166067030394
244,wateren,12113,Water 1x maaien,,,,220.95,C (matig) - R- (sober),,,BOR,,,,,Perceel 2,,,,01.23.0003.2776,2 zijdig maaien,,01.23.0003,Vogelbuurt-west,Delft,Delft,Vogelbuurt-West,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0003.wr12113,"12 january   2022, 14:45:38",581.54541015625,395.502659285532
245,wateren,12110,Water niet maaien,,,,86.04,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.22.0004.2407,2 zijdig maaien,,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.22.0004.wr12110,"12 january   2022, 14:45:38",226.482177734375,124.283961071157
246,wateren,12111,Water niet maaien,,,,149.38,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.22.0004.2364,2 zijdig maaien,,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.22.0004.wr12111,"12 january   2022, 14:45:38",393.120361328125,110.274773679224
247,wateren,62,Greppel,,,,14.78,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr62,"12 january   2022, 14:44:25",38.9697265625,50.8244243343404
248,wateren,11944,Water niet maaien,,,,383.22,C (matig) - R- (sober),,,Woonbron,Gemeente Delft,,,,Perceel 2,,,,,,,01.24.0000,Poptahof-noord,Delft,Delft,Poptahof-Noord,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,wtr,01.24.0000.wr11944,"12 january   2022, 14:45:38",1009.49169921875,150.312528402282
249,wateren,11945,Water niet maaien,,,,393.94,C (matig) - R- (sober),,,Woonbron,Gemeente Delft,,,,Perceel 2,,,,,,,01.24.0000,Poptahof-noord,Delft,Delft,Poptahof-Noord,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,wtr,01.24.0000.wr11945,"12 january   2022, 14:45:38",1037.75756835938,281.910850796004
250,wateren,12083,Water niet maaien,,,,127.91,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1701,1 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr12083,"12 january   2022, 14:45:38",337.083251953125,91.0032319642872
251,wateren,55,Greppel,,,,40.7,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr55,"12 january   2022, 14:44:25",107.323974609375,134.855550697241
252,wateren,54,Greppel,,,,32.5,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr54,"12 january   2022, 14:44:25",85.689453125,107.444880707296
253,wateren,61,Greppel,,,,24.52,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr61,"12 january   2022, 14:44:25",64.6455078125,82.413605061434
254,wateren,58,Greppel,,,,20.32,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr58,"12 january   2022, 14:44:25",53.587646484375,68.6877939101471
255,wateren,59,Greppel,,,,11.77,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr59,"12 january   2022, 14:44:25",31.040771484375,41.0014898342077
256,wateren,60,Greppel,,,,20.37,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr60,"12 january   2022, 14:44:25",53.69970703125,68.9760657715786
257,wateren,69,Greppel,,,,11.84,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr69,"12 january   2022, 14:44:25",31.2109375,41.2454733597985
258,wateren,65,Greppel,,,,22.2,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr65,"12 january   2022, 14:44:25",58.55126953125,74.6180325083004
259,wateren,71,Greppel,,,,3.5,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr71,"12 january   2022, 14:44:25",9.239501953125,14.0999320124399
260,wateren,73,Greppel,,,,64.18,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr73,"12 january   2022, 14:44:25",169.2490234375,211.035858209242
261,wateren,12130,Water niet maaien,,,,472.36,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,Louis,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.22.0004.wr12130,"12 january   2022, 14:45:38",1243.216796875,603.325794047299
262,wateren,3971,Greppel,,,,55.71,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr3971,"12 january   2022, 14:44:25",146.903076171875,183.405732368555
263,wateren,70,Greppel,,,,24.36,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr70,"12 january   2022, 14:44:25",64.23095703125,81.7811626846842
264,wateren,12131,Water niet maaien,,,,309.17,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,Louis,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.22.0004.wr12131,"12 january   2022, 14:45:38",813.728515625,568.373366986264
265,wateren,72,Greppel,,,,4.1,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr72,"12 january   2022, 14:44:25",10.823486328125,16.0489638041115
266,wateren,75,Greppel,,,,86.23,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr75,"12 january   2022, 14:44:25",227.38916015625,282.466701480795
267,wateren,74,Greppel,,,,249.24,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr74,"12 january   2022, 14:44:25",657.28759765625,810.733685157885
268,wateren,12090,Greppel,,,,172.8,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr12090,"12 january   2022, 14:44:25",455.690185546875,563.852308772702
269,wateren,76,Greppel,,,,15.29,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr76,"12 january   2022, 14:44:25",40.320068359375,52.4321343872746
270,wateren,82,Greppel,,,,179.83,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr82,"12 january   2022, 14:44:25",474.2587890625,585.674153246538
271,wateren,79,Greppel,,,,12.48,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr79,"12 january   2022, 14:44:25",32.909423828125,43.2605496892378
272,wateren,11978,Water niet maaien,,,,1616.12,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0007.1637,1 zijdig maaien,Louis - Eigendomsgrenzen,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,wtr,01.25.0007.wr11978,"12 january   2022, 14:45:38",4254.82763671875,1712.63154755278
273,wateren,11979,Water niet maaien,,,,594.22,C (matig) - R- (sober),,,HH-schap Delfland,HH-schap Delfland,,,,Perceel 2,,,,01.25.0010.0268,1 zijdig maaien,,01.25.0010,Kerkpolder,Delft,Delft,Kerkpolder,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0010.wr11979,"12 january   2022, 14:45:38",1564.60107421875,680.755193723817
274,wateren,11980,Water niet maaien,,,,530.32,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0010.0002,2 zijdig maaien,,01.25.0010,Kerkpolder,Delft,Delft,Kerkpolder,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0010.wr11980,"12 january   2022, 14:45:38",1396.35864257813,376.822066175284
275,wateren,12024,Water niet maaien,,,,179.97,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0001.1748,1 zijdig maaien,Louis - Eigendomsgrenzen,01.25.0001,Buitenhof-noord,Delft,Delft,Buitenhof-Noord,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0001.wr12024,"12 january   2022, 14:45:38",473.915283203125,229.704316052672
276,wateren,81,Greppel,,,,6.07,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr81,"12 january   2022, 14:44:25",16,22.3926340448374
277,wateren,91,Greppel,,,,4.58,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr91,"12 january   2022, 14:44:25",12.081298828125,17.6129539728599
278,wateren,80,Greppel,,,,66.71,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr80,"12 january   2022, 14:44:25",175.94580078125,218.877215237204
279,wateren,87,Greppel,,,,12.22,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr87,"12 january   2022, 14:44:25",32.22998046875,42.8319349151481
280,wateren,11878,Water niet maaien,,,,249.82,C (matig) - R- (sober),,,HH-schap Delfland,HH-schap Delfland,,,,Perceel 2,,,,,,,01.29.0001,Bedrijventerrein Technopolis,Delft,Delft,Bedrijventerrein Technopolis,29 Ruiven,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.29.0001.wr11878,"12 january   2022, 14:45:38",657.79931640625,247.373032964781
281,wateren,11879,Water niet maaien,,,,33.78,C (matig) - R- (sober),,,HH-schap Delfland,HH-schap Delfland,,,,Perceel 2,,,,,,,01.29.0001,Bedrijventerrein Technopolis,Delft,Delft,Bedrijventerrein Technopolis,29 Ruiven,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.29.0001.wr11879,"12 january   2022, 14:45:38",88.957763671875,254.447544050894
282,wateren,11850,Water niet maaien,,,,109.03,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.28.0006.0616,2 zijdig maaien,,01.28.0006,Professorenbuurt,Delft,Delft,Professorenbuurt,28 Wippolder,Jan de Oudeweg,2461,Binnen de bebouwde kom,wtr,01.28.0006.wr11850,"12 january   2022, 14:44:26",287.287841796875,99.1021432671407
283,wateren,12025,Water niet maaien,,,,1141.92,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.24.0008.0182,2 zijdig maaien,,01.24.0008,Bedrijventerrein Vulcanusweg,Delft,Delft,Bedrijventerrein Vulcanusweg,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,wtr,01.24.0008.wr12025,"24 may       2022, 11:52:01",3007.08935546875,371.213948178827
284,wateren,12027,Water niet maaien,,,,747.45,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.22.0003.2476,2 zijdig maaien,,01.22.0003,Latijns Amerikabuurt,Delft,Delft,Latijns Amerikabuurt,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,wtr,01.22.0003.wr12027,"12 january   2022, 14:45:38",1967.73022460938,332.586043665344
285,wateren,12079,Water niet maaien,,,,8874.65,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.13.0006.0873,2 zijdig maaien,,01.13.0006,Krakeelpolder,Delft,Delft,Krakeelpolder,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,wtr,01.13.0006.wr12079,"12 january   2022, 14:44:25",23380.5437011719,1974.78115004883
