FID,ZAAKNUMMER,STATUS,LAT,LON,BEGINDATUM,EINDDATUM,DATASETNAAM,CATEGORIE,AANTAL_STEMMEN,DESCRIPTION,MEDIA1,MEDIA2,MEDIA3,GEOM
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2ff1,0014ESUITE353442023,closed,53.1984,6.5775,2023-01-25 12:29:18.171455,2023-01-27 21:10:18.835,Melding Openbare Ruimte,Vervuiling openbare ruimte; Zwerfvuil,1,8sUs6KXr95Q2zzZouU9Sl66jra4015AeOnCNtiPddlzqOD4W/Z1C/JVjUvh7lDF2r8fQO4i80+v6/5Kws0mcuuBDuzRcyW5qauSk2LOu3OjPqsnvlDHrXKBG1fQDOGmVCsdAW6BjuzQhOe9oumQAm7V8jrD+ZwOYpKXcM5FNHBl9dysKYhiX2s/nj+URqlqiIXQD2kD/6ciXSHA59BEhfNJ2bKP036w2DEVhLT9lSvMIG1qhrs6SKFyqtx2bGujCibYKQmqJcEuutd9A+PJesDjtMe4SLxQv9ULTjPPgmRo7As/PwM+Xy7cdtnsMitCf0glPbA17xPgKdJYp5BGpc2JAULkuFG6lKUqH7b9qM+T7H73kd9Tk1hbeMjOlKYHDh1KBuE28DkPNcdf2DtXagSU7245GHMzEkTQI7MqX1Zzr7bgoNWiHhFnsYZ4baO20igGTmjM+zI+XjMxxQjQjIFJO3xmR0gcXqH9c4Kh8ooE=,null,null,null,POINT (234542.38 579740.174)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2ff0,0014ESUITE353392023,closed,53.2052,6.5861,2023-01-25 12:27:39.330397,2023-01-27 21:10:18.341,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,i44R+1jMjGaqD37AiqaU3HC/ybZK+Bsyx/rNZqN4Qb6z0fAiKbNHIC2tP1yoWlS7mTDjslqZXu5Tv30FMAyRQl5+yE8QnYducWdOzINiglwDMvWsjY6qkS5k5qE+XlFhxHHpMEdKoeJDuM97OsNCA5cmmfYKHpPT5yBuN+qZTpwYb9qP/+dGMaiwIGxkNIhhrZoQFOdgHuP/AR1wFzV7yeMMzMN89UhSTLUALBW7UVksErMfCxbMEvWFp4lzQVOLvyhJqILWe0xH1vj+5xSfQg==,null,null,null,POINT (235108.313 580507.355)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fef,0014ESUITE352982023,closed,53.168,6.6141,2023-01-25 12:13:26.296707,2023-01-26 21:10:31.394,Containers - Papier,Containers; Vies,1,69uODOtSrogMC7/PjnzWFSzD7e1ICVwSIw6z9xcCLPYGjpIvGh8mt7+StWvhMfRh6foX1Zmd8cwOlVaR/lnv5apsDZkWgvI5YSVVgCjWgL9DlIO1Z/oClVRGLBBpRVKHszAyINBF+IFnXx4cBNVswH1/5WO9w08xUAMBaWSkHmX0ZjP8fLZXa2D0o6r4VSUAnWgi/tL4UCOyIzzesB0gEYYoWrF6Ws84l9fXuJ/lKYIESH3qMfaB9pkaEL8vG0Cn7qGMUJ+WZ7Rb2NfenocNhQdREcFosZ+YDJU5fEFq6i0KCQ9YxEzUL0pULseg9QCYI0g1/vt0Nt/VrkrbjFt529MpbQ5uIVLnqJuBCCn+z8CrAV8JFDa30J9jAW6o7Na8d2CB+eiR0fjnc5gjSa1peO59TMVXQPLY5eom5TdA8cv/oL+Aeh8QdguZpTZ/QeR1,null,null,null,POINT (237049.064 576393.2)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fee,0014ESUITE352782023,closed,53.2113,6.5741,2023-01-25 12:04:02.570853,2023-01-26 21:10:30.862,Melding Openbare Ruimte,Containers; Vol,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (234294.088 581174.31)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fed,0014ESUITE352432023,closed,53.2249,6.5941,2023-01-25 11:51:19.902965,2023-01-31 21:08:29.185,Melding Openbare Ruimte,Afval; Prullenbak,1,40dCH4ptteUUMdaR5ymm+P4QIT0kI5I2Gu09ka5UIquOIFpqDyFBDIWTIndnqRPfPSxA2Ogc02QirCvgSEYaM9jczT54kM2tMHPyGtZldBo=,63d109a7e90aa304769b0f44,63d109a7e90aa304769b0f49,null,POINT (235599.515 582707.256)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fec,0014ESUITE352232023,closed,53.2141,6.5579,2023-01-25 11:43:54.810966,2023-01-26 21:10:29.734,Melding Openbare Ruimte,Afval; Grofvuil,1,HuWs6JBaxNWFKC/DEUts4zKH9PwSCnjk7oPrTQ2UZbM=,63d107e9e90aa304769b0f35,null,null,POINT (233207.977 581471.102)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2feb,0014ESUITE351722023,closed,53.2251,6.5411,2023-01-25 11:30:17.065114,2023-01-30 21:09:33.774,Melding Openbare Ruimte,Vervuiling openbare ruimte; Zwerfvuil,1,ymr4rFKS8cxcaHIargKKuVR+GCeatmzmeffeXou0EefpGTyTQawWoa3VOM5g1CTNBYUsTINAWf+Rz6gBNZzwYPTpHG/NqUpNFe69DSVA82Ta5LiTTLgmD7qfvA7RMV4EBD8woMcXj4rkJapM1DWzZ4bvd1boe+g7uCa9HmKtz3Y6OJqp0Brjh7SHC545phma3bj4tsdzSILQfb3KEhyuvjuElTwb/1iE+YAGGbiip6HoggbYk5dh0inQhBb/zNpEeCaCmbxAa72zcOSbnt/8RZD7QBK0ZI9MVqSOuCkym+I=,null,null,null,POINT (232062.016 582676.352)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fea,0014ESUITE351692023,closed,53.2224,6.5837,2023-01-25 11:30:13.041056,2023-01-26 21:10:28.837,Melding Openbare Ruimte,Containers; Storing,1,n+5R1fjL84DBy7A1/+hfWvgl7rh8DrzoC3bRDk/EJVC9y8MPQtMfOIkbtDe2QOVGl1O9VurbAkZJwXahY0WS58lCjOOdYIwW8WTwJ/Vf6F8=,null,null,null,POINT (234914.495 582422.989)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fe9,0014ESUITE351602023,closed,53.2328,6.6242,2023-01-25 11:28:06.626118,2023-01-26 21:10:27.939,Melding Openbare Ruimte,Vervuiling openbare ruimte; Zwerfvuil,1,X2hc1VwC93U2MW9wQXF+ukgH4flg/nDtfBCC2VMyayG7IRLoKtzovv+I9ET/EV80ZVojZcDKjo4lv1XMK5pC7AFOlHeJs7e7prF1YHXmQcK1iYpqWxWWi/oLk6tcNQJDbATNkaKZ2mzUVW979QOuXA==,null,null,null,POINT (237600.69 583622.33)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fe8,0014ESUITE351422023,closed,53.1991,6.573,2023-01-25 11:23:30.062603,2023-01-27 21:10:17.212,Melding Openbare Ruimte,Wegen; Glas,2,oSQR9NDPCAtzB+7pKHbG1R2k4FZS4bTMw8dhUTLGQ5J4zuLJbrb0ItH4sEDyWr7JiRCa5cPCCGRuUJtbZlvehtm4fO2LVpva8SHcd8NJBp7Y7fdd2sQxsbpn5Xtm4WkpyvVJG+B784oyW2KOLw3q4d/0QPbY8Nupmzq9I16GsvXzyH7JaiZENiHG1SvS3oh8PZ9bhLbXh9vtX9nHLZET1A==,null,null,null,POINT (234240.746 579812.23)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fe7,0014ESUITE351392023,open,53.2763,6.6901,2023-01-25 11:22:55.064272,null,Melding Openbare Ruimte,Afval; Grijs huisvuil container,2,2KMjNAoABcaOlWlKPxwfMVRq9nmm7ahO5mi8fFduAFHvFajluSKNKa/93usp8Mq7w/4PkeO/AyHMHvp+AkJFzbQ871L4kRoQUtBTUp6ljq2bpSnwadFa2y4AW/DclXEbDTavshTn7HXp8HNw16wm5YRcdB2zb4w24TAp5AIlYF0zCS+md339ejwYYrsrDow3bW8raEGydAzPbd/IK1oZHTvcywxuApg2Pdzp3Ad/E/yrVRD3de3hM0K3/hJqBMvJKcDnhimNGJUps5yjEdpJmw==,null,null,null,POINT (241911.38 588540.666)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fe6,0014ESUITE351372023,open,53.2191,6.5408,2023-01-25 11:22:25.80878,null,Melding Openbare Ruimte,Water & Riolering; Water op straat,2,1WeMlyX9iU7AVkyxuFNbomqBb3SyD85zB7qYJl48FQ8zRBg7aDP/m+dwtwq4DLVDFfelcZN4Qib0vf7/KgYWOfjgQ1Q6jUGSewfFJOZPoAkYeHqXmfLN1OwU0PwKpkR4xh7XDnijnVfKQXmQ1CRpJw==,null,null,null,POINT (232054.563 581999.25)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fe5,0014ESUITE350912023,closed,53.1875,6.555,2023-01-25 11:09:23.836462,2023-01-27 21:10:15.976,Melding Openbare Ruimte,Wegen; Glas,1,VbO8OaXuI71qqzuHuoCPYBZE152odP/qUtWJgNpEEOWQqdKsSw9a75gZ9MjQOWFWk9tq078EPO/2o5lLtzZmEgDRwTiWRTeqU3HQYXN+MiLj/bkQyw+ZIc76aujJAA+8,63d0ffd0e90aa304769b0f2d,null,null,POINT (233059.241 578503.07)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fe4,0014ESUITE350662023,closed,53.228,6.5276,2023-01-25 11:00:21.119935,2023-01-25 21:20:16.875,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,2NzNPniQza0wc/Ia1mV0Gg==,63d0fdb4e90aa304769b0f25,null,null,POINT (231155.542 582976.962)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fe3,0014ESUITE350652023,open,53.228,6.5276,2023-01-25 11:00:19.845338,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,2NzNPniQza0wc/Ia1mV0Gg==,63d0fdb3e90aa304769b0f22,null,null,POINT (231155.542 582976.962)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fe2,0014ESUITE350632023,closed,53.2115,6.6149,2023-01-25 11:00:05.244438,2023-01-30 21:09:32.222,Melding Openbare Ruimte,Wegen; Blad,3,/a9vG+WcxH/TMRg3/aJ+ST0Sy9a3EubNcQYshZzOo4xXsjVLr3ygWHX+awe91hloV3jgU/yndcGWx0U29sln2mCkjSq282KqbEPVcW4t/9jyiu4yXKcx1Cy9CxPZDb+paWAD7ebVokjkQ/i4fEl9ObXsibt5ZJGkOmv/hrGIC0j5Rf1lUlJ9mffE7jnttWQR,63d0fda4e90aa304769b0f1e,null,null,POINT (237019.223 581241.481)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fe1,0014ESUITE350612023,open,53.2278,6.5278,2023-01-25 10:59:16.447646,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,2NzNPniQza0wc/Ia1mV0Gg==,63d0fd74e90aa304769b0f1b,null,null,POINT (231171.526 582959.702)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fe0,0014ESUITE350052023,open,53.1659,6.6117,2023-01-25 10:42:26.223293,null,Openbare Verlichting,Openbare verlichting; Meer dan 3 lampen branden niet in de straat,1,i1i7skCOYN0QU5hHD5XNsKaM3WhM6JAX76alz3W2E8rD072ey6UjwyCHktvGgnirZe+Ry7CBbzwQiZKIe3Nl4W/jLVLqIRAU6uxzasFVeA57dRApt9tuZa3LJ2hLO2iRuL7IOSgCyATUsP8CIHnXAv0O4Guzam1h+aiAXCInKNZjj2m1H0lewgVK9sITPvFDboI3gnW5+9exFQCXqfE9CuXhrOllhkhrHUTT7QYhzJyNU+0puArIuCdCELqYbap7u/8c/WvAmhPOje7adrea1Te7r/gfJcatVs81pTNf/xs=,null,null,null,POINT (236891.447 576158.775)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fdf,0014ESUITE349202023,closed,53.2438,6.6388,2023-01-25 10:20:38.176225,2023-01-25 21:20:15.142,Melding Openbare Ruimte,Verkeer; Gevaarlijke kruispunten en situaties,1,RXan7sWZyuIQ4NJmKECnIfnogSh16ytp9lLO2vQ1Jwh4PMugimK/Pmjdt07Szy87d6rnfFk7faY2TTb+E56Ibl6bOev8EbeGN8G5bfBq6vGh23u4ZCv/gtkFP3YTjdnt6RRa/oJowFWV1yEeHN8JIiKAqmVTMeiRGRi39ndh94YdsaQDi+AYaMt2vlCU9tM05r7hmwCi7XV+WwN9ps64Rsg4RR2wCUk27Jo1M2fOt7ikM/SJtqbllH8yRFxP/vjs0AdEtT41RhD3siyVwWRicg==,null,null,null,POINT (238548.027 584864.524)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fde,0014ESUITE348912023,closed,53.2449,6.6387,2023-01-25 10:14:32.08393,2023-01-25 21:20:14.582,Melding Openbare Ruimte,Openbare verlichting; Overig,1,J6jlDyc7JZO82R98O4aZK8giq/p2qMQbUBXR4k6me855QAZXanVNRkeYHd/fGVmTavHI8aEHQKbqsgjCgXjWD/dx9F47OxsoL+v16fUNsuvu+JN0uF8IHUO42l4aHORULYUpj4xHaXPBV8L4wjU4WPUtRXxdHeJ1EK5w86w/R65kkbjVmteiGAx6USe1g7WMhme2TIrvhAyD7RszDdYBBmUXsg/RtX94LiJTW1i/0ZgfuAbTX2gPc+xBSPY6MUR/68rS5yHRCscZRKYRLld2jrt/go7nHXvjgEKwXzy+V/s2tjP9cgqEsV705zd5WWbFiAWzBYk+6nN1sknDenvhwCOUP/LmFEzN2HKA1GUfAdnCo0Vp2dNjBdd5UhjHVTGvaQk5oLZKoX8LD/bYXiwJKV5PX62hh3+f2alIJUsMtMmBov33uvRnk33aEXz//wjSnsciX/1TLW2wDDNJWYQnqw==,null,null,null,POINT (238539.756 584988.717)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fdd,0014ESUITE348862023,closed,53.2452,6.6387,2023-01-25 10:13:55.516943,2023-01-25 21:20:14.112,Melding Openbare Ruimte,Openbare verlichting; Overig,1,Ti/3sjsp0ffYDe/SCC8sLsgiq/p2qMQbUBXR4k6me855QAZXanVNRkeYHd/fGVmTavHI8aEHQKbqsgjCgXjWD/dx9F47OxsoL+v16fUNsuvu+JN0uF8IHUO42l4aHORULYUpj4xHaXPBV8L4wjU4WPUtRXxdHeJ1EK5w86w/R65kkbjVmteiGAx6USe1g7WMhme2TIrvhAyD7RszDdYBBmUXsg/RtX94LiJTW1i/0ZgfuAbTX2gPc+xBSPY6MUR/68rS5yHRCscZRKYRLld2jrt/go7nHXvjgEKwXzy+V/s2tjP9cgqEsV705zd5WWbFiAWzBYk+6nN1sknDenvhwCOUP/LmFEzN2HKA1GUfAdnCo0Vp2dNjBdd5UhjHVTGvaQk5oLZKoX8LD/bYXiwJKV5PX62hh3+f2alIJUsMtMmBov33uvRnk33aEXz//wjSnsciX/1TLW2wDDNJWYQnqw==,null,null,null,POINT (238544.114 585012.6)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fdc,0014ESUITE348812023,closed,53.2451,6.6387,2023-01-25 10:13:23.453593,2023-01-25 21:20:13.651,Melding Openbare Ruimte,Openbare verlichting; Overig,1,Y55XlJ2L8DFoR44vFwu3zcgiq/p2qMQbUBXR4k6me855QAZXanVNRkeYHd/fGVmTavHI8aEHQKbqsgjCgXjWD/dx9F47OxsoL+v16fUNsuvu+JN0uF8IHUO42l4aHORULYUpj4xHaXPBV8L4wjU4WPUtRXxdHeJ1EK5w86w/R65kkbjVmteiGAx6USe1g7WMhme2TIrvhAyD7RszDdYBBmUXsg/RtX94LiJTW1i/0ZgfuAbTX2gPc+xBSPY6MUR/68rS5yHRCscZRKYRLld2jrt/go7nHXvjgEKwXzy+V/s2tjP9cgqEsV705zd5WWbFiAWzBYk+6nN1sknDenvhwCOUP/LmFEzN2HKA1GUfAdnCo0Vp2dNjBdd5UhjHVTGvaQk5oLZKoX8LD/bYXiwJKV5PX62hh3+f2alIJUsMtMmBov33uvRnk33aEXz//wjSnsciX/1TLW2wDDNJWYQnqw==,null,null,null,POINT (238541.669 585003.468)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fdb,0014ESUITE348772023,closed,53.245,6.6387,2023-01-25 10:12:45.460992,2023-01-25 21:20:13.201,Melding Openbare Ruimte,Openbare verlichting; Overig,1,YTgw05uZ0NyhJqyLZ56qlsgiq/p2qMQbUBXR4k6me855QAZXanVNRkeYHd/fGVmTavHI8aEHQKbqsgjCgXjWD/dx9F47OxsoL+v16fUNsuvu+JN0uF8IHUO42l4aHORULYUpj4xHaXPBV8L4wjU4WPUtRXxdHeJ1EK5w86w/R65kkbjVmteiGAx6USe1g7WMhme2TIrvhAyD7RszDdYBBmUXsg/RtX94LiJTW1i/0ZgfuAbTX2gPc+xBSPY6MUR/68rS5yHRCscZRKYRLld2jrt/go7nHXvjgEKwXzy+V/s2tjP9cgqEsV705zd5WWbFiAWzBYk+6nN1sknDenvhwCOUP/LmFEzN2HKA1GUfAdnCo0Vp2dNjBdd5UhjHVTGvaQk5oLZKoX8LD/bYXiwJKV5PX62hh3+f2alIJUsMtMmBov33uvRnk33aEXz//wjSnsciX/1TLW2wDDNJWYQnqw==,null,null,null,POINT (238540.197 584994.569)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fda,0014ESUITE348722023,closed,53.2441,6.6391,2023-01-25 10:11:50.398967,2023-01-25 21:20:12.734,Melding Openbare Ruimte,Openbare verlichting; Overig,1,AQ5ig3rmvsJhfM/9fpVzRVf+FbFPwOKltOW+uPAsqFWRsHC+b1R3chkiosIcR4xeSo3HcrMp0TEYap2pVz5kZqesjc/VAqyXW6S0v1WU12NuOJdGqekfkHewq9LK9ZLWVSBi4t2LslgpVe2D/UPhw//ff4OcFFN6Q0BHvKWlS9prKMe04Fk3GgHaeHTNJU9qiKq1pQb96TJkYYVrJNRgYIe6++1o70SLKRUMSF57FUclpInPDPaXrammkpNp/GuX8CdcoG8EorjY/qFoWdGqJtR0ZV290cx80T2z+GGbVtZ++gcxhAHrQieY31jpOJTm0UjtfjPGGdphGhhiItJxE96ThEXarybCBBIx4KtyCfVQVXN9TmnGRLvptBIUgOCLis9gxIX08sFx6/LUgDbc38tvWlkrkehHv/9YV4L5cstR6QXyeNxoo5nIpsj5qFYB561auxujhavwm2YQUXTZzg==,null,null,null,POINT (238571.219 584890.364)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fd9,0014ESUITE348682023,closed,53.244,6.6391,2023-01-25 10:11:13.45492,2023-01-25 21:20:12.271,Melding Openbare Ruimte,Openbare verlichting; Overig,1,vs+UL0/z6lNT/v06h7Im+Vf+FbFPwOKltOW+uPAsqFWRsHC+b1R3chkiosIcR4xeSo3HcrMp0TEYap2pVz5kZqesjc/VAqyXW6S0v1WU12NuOJdGqekfkHewq9LK9ZLWVSBi4t2LslgpVe2D/UPhw//ff4OcFFN6Q0BHvKWlS9prKMe04Fk3GgHaeHTNJU9qiKq1pQb96TJkYYVrJNRgYIe6++1o70SLKRUMSF57FUclpInPDPaXrammkpNp/GuX8CdcoG8EorjY/qFoWdGqJtR0ZV290cx80T2z+GGbVtZ++gcxhAHrQieY31jpOJTm0UjtfjPGGdphGhhiItJxE96ThEXarybCBBIx4KtyCfVQVXN9TmnGRLvptBIUgOCLis9gxIX08sFx6/LUgDbc38tvWlkrkehHv/9YV4L5cstR6QXyeNxoo5nIpsj5qFYB561auxujhavwm2YQUXTZzg==,null,null,null,POINT (238568.865 584884.041)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fd8,0014ESUITE348632023,open,53.2242,6.502,2023-01-25 10:10:42.986997,null,Melding Openbare Ruimte,Groen; Struiken en perken,1,IYylT6hiXMkB1PRiS8KSL52H+S14bg0Zip+Dy416+HRC3uOqlr+Gh9JwqYAoeA/REudsHBboe8JuD4SN9+4L45d9x9RJNtjJH9/G29KFhE7rzQrf4iGeUwjQCaOoi8OifekduDBSwPWdbkrnB60+FHcV3jORWsTQ8bvC0IMCd1jn9nE1JBfUvloVRNOaUgk0p8i7bVla24wIABox0QE3Tu+rnmuL1CVSO6JzgWh5hcJ/ZU3Lf88htCZgRgtAlHXqd4t7AhvOnS17QcIoQPoU4oy9M4nP9cD+vv3Ty7hhPUBFZX8y6zAWPfC3ufk+e4FuVXNWiuG5+nIYeUOFVgq4R1Ff2RYYfGREItzhPXEtPssjeOyRMjblWGRRwiDeAkceTZIyWB6L7UwYPzMWoQ+CqlSODvRqaM6VyAcgjCO+KLITDiPft3FnlZrmTMA99U8C4ItEeSkJ7bcuEetUoK/XxGi3qZJcsuuv1yMpQBcDVJEM0Ze2IbFIWOa8KpXuTp0UOgbTqUokyvfvadWHOEK/lBdarX5cU+gZcOGThwW/A8OFsCqy3AIS1gOyabS8DOh9Eb3yROYYyo27Qcz/evfYIldxpDlEbY4mh18QNXQNySvW5yvUjVTJ+v3ULY/3HfX5rk1iOXyWSUIJk6JnmTgTHQ==,null,null,null,POINT (229451.806 582535.413)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fd7,0014ESUITE348622023,closed,53.2439,6.639,2023-01-25 10:10:39.614816,2023-01-25 21:20:11.486,Melding Openbare Ruimte,Openbare verlichting; Overig,1,07WdmRQa3dx2rt57WsYWZFf+FbFPwOKltOW+uPAsqFWRsHC+b1R3chkiosIcR4xeSo3HcrMp0TEYap2pVz5kZqesjc/VAqyXW6S0v1WU12NuOJdGqekfkHewq9LK9ZLWVSBi4t2LslgpVe2D/UPhw//ff4OcFFN6Q0BHvKWlS9prKMe04Fk3GgHaeHTNJU9qiKq1pQb96TJkYYVrJNRgYIe6++1o70SLKRUMSF57FUclpInPDPaXrammkpNp/GuX8CdcoG8EorjY/qFoWdGqJtR0ZV290cx80T2z+GGbVtZ++gcxhAHrQieY31jpOJTm0UjtfjPGGdphGhhiItJxE96ThEXarybCBBIx4KtyCfVQVXN9TmnGRLvptBIUgOCLis9gxIX08sFx6/LUgDbc38tvWlkrkehHv/9YV4L5cstR6QXyeNxoo5nIpsj5qFYB561auxujhavwm2YQUXTZzg==,null,null,null,POINT (238565.678 584878.34)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fd6,0014ESUITE348592023,closed,53.2439,6.639,2023-01-25 10:10:02.434323,2023-01-25 21:20:11.033,Melding Openbare Ruimte,Openbare verlichting; Overig,1,0AwUSpOfIq9WFb4ueiOuCVf+FbFPwOKltOW+uPAsqFWRsHC+b1R3chkiosIcR4xeSo3HcrMp0TEYap2pVz5kZqesjc/VAqyXW6S0v1WU12NuOJdGqekfkHewq9LK9ZLWVSBi4t2LslgpVe2D/UPhw//ff4OcFFN6Q0BHvKWlS9prKMe04Fk3GgHaeHTNJU9qiKq1pQb96TJkYYVrJNRgYIe6++1o70SLKRUMSF57FUclpInPDPaXrammkpNp/GuX8CdcoG8EorjY/qFoWdGqJtR0ZV290cx80T2z+GGbVtZ++gcxhAHrQieY31jpOJTm0UjtfjPGGdphGhhiItJxE96ThEXarybCBBIx4KtyCfVQVXN9TmnGRLvptBIUgOCLis9gxIX08sFx6/LUgDbc38tvWlkrkehHv/9YV4L5cstR6QXyeNxoo5nIpsj5qFYB561auxujhavwm2YQUXTZzg==,null,null,null,POINT (238561.645 584874.082)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fd5,0014ESUITE348542023,closed,53.2439,6.6389,2023-01-25 10:09:25.895026,2023-01-25 21:20:10.582,Melding Openbare Ruimte,Openbare verlichting; Overig,1,Z1jRALLhkmKlZPg2uhpviFf+FbFPwOKltOW+uPAsqFWRsHC+b1R3chkiosIcR4xeSo3HcrMp0TEYap2pVz5kZqesjc/VAqyXW6S0v1WU12NuOJdGqekfkHewq9LK9ZLWVSBi4t2LslgpVe2D/UPhw//ff4OcFFN6Q0BHvKWlS9prKMe04Fk3GgHaeHTNJU9qiKq1pQb96TJkYYVrJNRgYIe6++1o70SLKRUMSF57FUclpInPDPaXrammkpNp/GuX8CdcoG8EorjY/qFoWdGqJtR0ZV290cx80T2z+GGbVtZ++gcxhAHrQieY31jpOJTm0UjtfjPGGdphGhhiItJxE96ThEXarybCBBIx4KtyCfVQVXN9TmnGRLvptBIUgOCLis9gxIX08sFx6/LUgDbc38tvWlkrkehHv/9YV4L5cstR6QXyeNxoo5nIpsj5qFYB561auxujhavwm2YQUXTZzg==,null,null,null,POINT (238557.71 584869.461)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fd4,0014ESUITE348232023,closed,53.2124,6.5769,2023-01-25 09:58:17.193726,2023-01-27 21:10:13.659,Melding Openbare Ruimte,Groen; Gras,1,Ju5jc5crt6P8cDNKuEumcqeBZK3xU0O2BdCEBo4uzBVrc0t+mVSsApjYd22y68boP7+oRqlVKtjoMEKAcV/3QJFHf4jOm/dt1j09oKfgM/wX8uz77UKJ3ggmhrBOFFQy,null,null,null,POINT (234474.542 581297.39)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fd3,0014ESUITE348192023,open,53.2106,6.6083,2023-01-25 09:57:00.463381,null,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,2,ekAhbRaRjSrwpzSN/0ZdWu97S/hetSc/DcKb4uzLnTJVIEfDMAqqegU/sfF3dUMij3AiZp99OeCktVzR3bbmcR1jdXsF1ACgErH0Z/4CojbRjH5ahGOvg5BHgmgVcLdzBz24weWJtzqr23d+ezDGzKokYFWn0W2ROhlO0fg9IwagUWVr3XMlP2XJepGB7CX27sDbPDlLxAkyEuoEGERV+kG4qjVj+ZNQeiE1piMl1zLoIPDvaRL2WjhY+A3qSaY8,63d0eedbe90aa304769b0eda,null,null,POINT (236575.087 581134.362)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fd2,0014ESUITE347952023,open,53.2304,6.6556,2023-01-25 09:50:59.275134,null,Melding Openbare Ruimte,Openbare verlichting; Scheve lantaarnpaal,1,+NRutWpHjAElWmDvbOpNUw==,63d0ed72e90aa304769b0ec7,null,null,POINT (239698.128 583388.97)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fd1,0014ESUITE347732023,closed,53.2334,6.5811,2023-01-25 09:44:23.580793,2023-01-25 21:20:09.154,Melding Openbare Ruimte,Verkeer; Overig,1,OAeH5PcPVly1Uq1rst0aWK9cB+AUVVikHQim4qDd/2GkhZWDqFOGjnOBjXylA7HMOeopLb9IfmuC7jPkrhnJm5z2NHBPuPIg4iLWLFMo5qEDuiZcLFqmZxj99EyNzQ6zYGcJx4JQyxLqlWsMtidvPNqSXHDOL7HbbGCUpLndWvQcQNVf5JYrcnjH5Rte1SZLtkU0692TgOJo1qCl8UiCbHoBEtqJXutTISN04E4D3t4VUWSWqQkovhV0s9U6C5E+,null,null,null,POINT (234716.427 583634.237)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fd0,0014ESUITE347642023,open,53.2072,6.6434,2023-01-25 09:41:59.758866,null,Openbare Verlichting,Openbare verlichting; Scheve lantaarnpaal,1,eDNQ6V/YOPZU+S9qxrYTx29vVBkSLfxmyUQtl4wFFh5i3wIcU315OeRXJ02ezEss2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (238930.879 580796.652)
