"Jaar","Programma","Product","Aanvrager","Doelstelling","Subsidieregeling / beleidsnota","Beleidsnota","Verleend bedrag","Vastgesteld bedrag","Verklaring lagere vaststelling"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Hollanda Azerbaycan Turk Kultur ve Dayanisma Vereniging","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","2800.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Hollanda Azerbaycan Turk Kultur ve Dayanisma Vereniging","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","2800.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Hollanda Azerbaycan Turk Kultur ve Dayanisma Vereniging","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","1400.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Musiad (Mustakil Sanayici ve Isadamlari Dernegi- Vereniging van Onafhankelijke Industrilen en Ondernemers)","Organiseren van een Conferentie voor Turkse- EU- Nederlandse ondernemers","Nota 'Verschillend verleden, n toekomst'","","12400.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Sanatan Hindoe Parishad Nederland","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","2500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stek, Stichting voor Stad en Kerk","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","1575.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting ""Samen Sterk""","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting ""Samen Sterk""","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting ""Samen Sterk""","Organiseren herdenking afschaffing slavernij","Nota 'Verschillend verleden, n toekomst'","","15000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting ""Samen Sterk""","Organiseren van het Kerst- en Lichtfeest","Nota 'Verschillend verleden, n toekomst'","","30000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting ""Steunpunt Sabr""","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","21315.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting ""Steunpunt Sabr""","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","10657.50","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting 4 People","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","4950.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Africa Life","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting African Diaspora Policy Centre","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Afro Euro","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","2916.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Amal","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Avrasya, Nederlandse Unie Van Kaukasische Vrouwen","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","3281.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Avrasya, Nederlandse Unie Van Kaukasische Vrouwen","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","7072.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Avrasya, Nederlandse Unie Van Kaukasische Vrouwen","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","14060.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Avrasya, Nederlandse Unie Van Kaukasische Vrouwen","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Avrasya, Nederlandse Unie Van Kaukasische Vrouwen","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","4305.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Barka","Uivoeren project 'Werk en Terugkeer'","Nota 'Verschillend verleden, n toekomst'","","84300.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Beleef Taal","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","7955.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Beleef Taal","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","400.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Beleef Taal","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","4475.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Beleef Taal","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","4727.50","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Beter Leven voor Allen","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","2500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Boekids","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Bright on Services","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","4950.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Bulgaars Centrum","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","2760.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Bulgaars Centrum","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","2817.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Bureau Discriminatiezaken","financiering frictiekosten","Nota 'Verschillend verleden, n toekomst'","","75000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Bureau Discriminatiezaken","Uitvoeren project 'Stop Meidenvenijn'","Nota 'Verschillend verleden, n toekomst'","","33200.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Bureau Discriminatiezaken","Uitvoeren project 'Goede betrekkingen binnen de woon- en zorgomgeving'","Nota 'Verschillend verleden, n toekomst'","","11200.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Bureau Discriminatiezaken","financiering frictiekosten","Nota 'Verschillend verleden, n toekomst'","","65500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Bureau Discriminatiezaken","Uitvoeren wettelijke taken","Nota 'Verschillend verleden, n toekomst'","","175360.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Bureau Maatschappelijk Herstel en Rehabilitatie","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","2895.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Bureau Maatschappelijk Herstel en Rehabilitatie","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","1525.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Buurtcentrum Schlegelstraat 148","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","3050.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Chinese en Nederlandse Cultuur","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Chinese en Nederlandse Cultuur","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Culture Clash4U","Organiseren evenement 2103, Internationale Dag tegen Racisme en Discriminatie","Nota 'Verschillend verleden, n toekomst'","","40000.00","","Vastgesteld bedrag is niet online beschikbaar"
