FID,omschr,afst_glg,hgte_glg,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
geluids_beperkingen_kenmerk.885,Doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,R,46.50999832,R,47.00799942,T,032,KLK0008119164,L,I,,"LINESTRING (191518.7712999992 553476.4072999991, 191542.79930000007 553448.3898000009, 191571.8033999987 553413.5789999999, 191584.40249999985 553398.0461999997, 191609.34549999982 553366.7749999985, 191629.30110000074 553341.1572999991, 191641.38210000098 553325.2512999997, 191653.436999999 553309.2914000005, 191673.19179999828 553282.5795000009, 191684.93360000104 553266.3997000009, 191708.0722000003 553233.7712999992, 191730.82719999924 553200.8718999997, 191752.0164999999 553169.3236999996, 191763.0185999982 553152.6213000007, 191790.01929999888 553110.4935000017, 191811.10119999945 553076.5201999992, 191811.14799999818 553076.4431000017)"
geluids_beperkingen_kenmerk.886,Geluidswal,4.5 -> 4.5,3 -> 3,R,47.34999847,R,47.57500076,T,032,KLK0008119194,L,I,,"LINESTRING (191108.65150000155 553871.1695000008, 191154.47399999946 553832.4288000017, 191199.97659999877 553793.309799999, 191245.04940000176 553753.7054999992, 191272.25470000133 553729.1638999991, 191281.3200000003 553720.7776000015)"
geluids_beperkingen_kenmerk.887,Doorzichtig geluidsscherm,9.5 -> 9.5,5 -> 5,R,5,R,5.40700006,H,037,KLK0008123687,R,I,,"LINESTRING (232215.72729999945 525966.1356000006, 232221.75710000098 525965.8438999988, 232241.74960000068 525965.2247000001, 232321.67210000008 525961.7034999989, 232477.49590000138 525954.5053000003, 232621.2875000015 525947.318500001)"
geluids_beperkingen_kenmerk.888,Geluidswal,8.5 -> 8.5,3 -> 3,R,7.90999985,R,7.96799994,H,037,KLK0008123748,R,I,,"LINESTRING (235119.34950000048 525810.188099999, 235177.24269999936 525806.6688000001)"
geluids_beperkingen_kenmerk.918,Geluidswal met daarop of -in een scherm,5.5 -> 5.5,3 -> 3,R,141.22900391,R,141.80099487,T,059,KLK0008140470,L,I,,"LINESTRING (154122.19860000163 413120.5747999996, 154098.65100000054 413109.83960000053, 154062.08889999986 413093.6180999987, 154043.76900000125 413085.5914000012, 154000.24799999967 413067.00879999995, 153963.32239999995 413051.6292999983, 153926.29210000113 413036.49859999865, 153858.7036000006 413009.4395000003, 153821.68059999868 412994.2969999984, 153797.07519999892 412983.91750000045, 153758.88549999893 412967.1020999998, 153740.7206000015 412958.86360000074, 153722.7093999982 412950.1688000001, 153704.7637999989 412941.3379999995, 153681.3033999987 412929.28759999946, 153663.62849999964 412919.9226000011, 153642.95210000128 412908.40900000185, 153625.55900000036 412898.59959999844, 153606.8302000016 412887.5936000012)"
geluids_beperkingen_kenmerk.889,Geluidswal met daarop of -in een scherm,5.5 -> 4.5,3 -> 3,R,3.58699989,R,4.15100002,T,037,KLK0008123237,L,I,,"LINESTRING (230833.05909999833 525936.2912000008, 230857.3786999993 525952.0725999996, 230920.8973999992 525978.0879000016, 230930.6574999988 525982.1796000004, 230939.72399999946 525986.4452, 230951.93930000067 525993.0267999992, 230960.51799999923 525998.2061999999, 230971.29839999974 526005.4695999995, 230977.0236000009 526009.8286999986, 230984.74859999865 526016.1792000011, 230992.01249999925 526022.8608999997, 231001.07649999857 526032.182500001, 231004.40850000083 526035.9109999985, 231010.79459999874 526043.6099000014, 231016.83309999853 526051.627700001, 231020.02010000125 526056.1684999987, 231025.44370000064 526064.5751999989, 231047.12810000032 526099.874400001, 231052.57499999925 526107.6598000005, 231055.70919999853 526111.5271000005, 231060.82580000162 526117.0632999986, 231064.42210000008 526120.5117000006, 231067.62200000137 526123.2974000014, 231071.53620000184 526126.4151999988, 231075.58779999986 526129.3453000002, 231079.78990000114 526132.0703999996, 231084.24020000175 526134.6160999984, 231088.6933999993 526136.8770999983, 231095.34600000083 526139.7811000012, 231100.06379999965 526141.4583999999, 231106.6699000001 526143.4233999997, 231111.54140000045 526144.5612999983, 231119.4657999985 526146.0692000017, 231124.38199999928 526146.9809999987, 231140.9439000003 526149.1799999997, 231207.88500000164 526161.4688000008, 231222.7776999995 526163.3442000002, 231311.76680000126 526179.5808000006)"
geluids_beperkingen_kenmerk.890,Geluidswal,5.5 -> 5.5,3 -> 3,R,19.44400024,R,19.61000061,T,037,KLK0008123921,L,I,,"LINESTRING (246479.5753000006 527449.2652999982, 246462.52329999954 527440.4811999984, 246409.07759999856 527413.3123999983, 246373.23099999875 527395.5527999997, 246338.35810000077 527379.0232999995)"
geluids_beperkingen_kenmerk.891,Niet doorzichtig geluidsscherm,9.5 -> 9.5,3 -> 3,R,23.94499969,R,24.2689991,T,037,KLK0008123977,L,I,,"LINESTRING (250994.97040000185 527324.2657999992, 250978.95120000094 527323.1755000018, 250957.8286000006 527322.0075999983, 250937.85990000144 527321.2261000015, 250917.86740000173 527320.6623999998, 250884.31280000135 527320.3084000014, 250864.32499999925 527320.4752999991, 250844.32880000025 527320.9230999984, 250824.34180000052 527321.6460999995, 250804.3621999994 527322.5909000002, 250789.62539999932 527323.4532000013, 250769.68890000135 527324.862399999, 250749.7573999986 527326.5183000006, 250727.95589999855 527328.6209000014, 250697.27969999984 527332.1528000012, 250677.45679999888 527334.7721000016, 250672.77340000123 527335.4426999986)"
geluids_beperkingen_kenmerk.892,Geluidswal,5.5 -> 5.5,1 -> 1,R,26.67499924,R,27.2329998,T,037,KLK0008124047,L,I,,"LINESTRING (253930.33150000125 527429.9173999988, 253840.92289999872 527440.2109000012, 253761.43919999897 527449.2862000018, 253705.25869999826 527455.4719000012, 253645.5828000009 527461.7043000013, 253585.8759999983 527467.6292000003, 253510.68730000034 527474.6314000003, 253450.9175999984 527479.8841000013, 253374.19729999825 527486.0298000015)"
geluids_beperkingen_kenmerk.893,Geluidswal,7.5 -> 7.5,5 -> 5,R,170.81399536,R,170.82400513,H,058,KLK0008137165,R,I,,"LINESTRING (31070.294100001454 387074.5617999993, 31062.8852000013 387064.2278999984)"
geluids_beperkingen_kenmerk.894,Doorzichtig geluidsscherm,4.5 -> 4.5,1 -> 1,R,27.2329998,R,27.30200005,T,037,KLK0008124048,L,I,,"LINESTRING (253998.8786999993 527422.0256000012, 253930.33150000125 527429.9173999988)"
geluids_beperkingen_kenmerk.895,Niet doorzichtig geluidsscherm,4.5 -> 4.5,3 -> 3,R,36.5909996,R,36.63299942,H,037,KLK0008124214,R,I,,"LINESTRING (262936.2329999991 528688.4957000017, 262955.2109999992 528687.4858000018, 262980.1741999984 528686.2214000002)"
geluids_beperkingen_kenmerk.896,Doorzichtig geluidsscherm,4.5 -> 4.5,3 -> 3,R,36.63299942,R,36.70000076,H,037,KLK0008124215,R,I,,"LINESTRING (262980.1741999984 528686.2214000002, 263035.1086000018 528683.4387999997, 263047.0903000012 528682.8707000017)"
geluids_beperkingen_kenmerk.897,Niet doorzichtig geluidsscherm,4.5 -> 4.5,3 -> 3,R,36.70000076,R,37.13199997,H,037,KLK0008124216,R,I,,"LINESTRING (263047.0903000012 528682.8707000017, 263234.88529999927 528673.9673999995, 263334.76139999926 528668.9890000001, 263436.3550999984 528663.6556000002, 263456.31269999966 528662.3537000008, 263476.29769999906 528661.4332000017, 263476.55139999837 528661.4189999998)"
geluids_beperkingen_kenmerk.898,Niet doorzichtig geluidsscherm,6.5 -> 6.5,6 -> 6,R,16.73600006,R,16.79599953,H,044,KLK0008124856,R,I,,"LINESTRING (91318.7751000002 465703.62680000067, 91310.53550000116 465659.42880000174, 91311.62249999866 465637.59870000184)"
geluids_beperkingen_kenmerk.899,Geluidswal,10 -> 10,3 -> 3,R,20.03300095,R,20.35400009,H,037,KLK0008123920,R,I,,"LINESTRING (246882.70190000162 527585.6957999989, 246900.38269999996 527590.1499000005, 246925.05490000173 527596.0467999987, 246944.5828000009 527600.366799999, 246964.76810000092 527604.5309999995, 246984.3951999992 527608.3779999986, 247004.07279999927 527611.9545999989, 247031.32279999927 527616.3260999992, 247051.11800000072 527619.1831, 247072.03669999912 527621.9230000004, 247091.89840000123 527624.246199999, 247111.79239999875 527626.3033999987, 247133.56269999966 527628.2782999985, 247153.4989 527629.7875000015, 247178.65940000117 527631.3071999997, 247198.63899999857 527632.2347000018, 247198.67399999872 527632.2358000018)"
geluids_beperkingen_kenmerk.900,Geluidswand,6.5 -> 6.5,3 -> 3,R,47.63299942,R,47.7480011,T,058,KLK0008136087,L,I,,"LINESTRING (124458.86800000072 395961.7146999985, 124467.59580000117 395953.8685999997, 124477.43800000101 395951.52219999954, 124487.06109999865 395948.79190000147, 124494.39169999957 395946.46009999886, 124503.87029999867 395943.2644999996, 124522.50560000166 395936.48000000045, 124531.83549999818 395932.88060000166, 124551.47040000185 395924.97890000045)"
geluids_beperkingen_kenmerk.901,Geluidswal met daarop of -in een scherm,25 -> 10,6 -> 6,R,14.28600025,R,14.35099983,T,044,KLK0008125309,L,I,,"LINESTRING (92066.78159999847 467956.17550000176, 92070.56969999894 467961.1468000002, 92083.88369999826 467977.96440000087, 92096.59580000117 467993.37209999934, 92108.95019999892 468007.83100000024)"
geluids_beperkingen_kenmerk.902,Geluidswal met daarop of -in een scherm,10 -> 25,6 -> 6,R,14.35099983,R,14.55000019,T,044,KLK0008125310,L,I,,"LINESTRING (91963.07820000127 467787.89130000025, 91967.66519999877 467797.3702000007, 91976.73279999942 467815.20809999853, 91988.09530000016 467836.00239999965, 91998.04450000077 467853.38969999924, 92008.31720000133 467870.55640000105, 92020.22610000148 467889.5835000016, 92031.14930000156 467906.37590000033, 92042.4199000001 467922.8979999982, 92058.39959999919 467945.17550000176, 92066.78159999847 467956.17550000176)"
geluids_beperkingen_kenmerk.903,Niet doorzichtig geluidsscherm,7.5 -> 7.5,6 -> 6,R,124.93800354,R,125.22699738,T,059,KLK0008140171,L,I,,"LINESTRING (142130.43079999834 411697.07510000095, 142110.12739999965 411702.46709999815, 142071.63320000097 411713.3136, 142052.45549999923 411718.9895000011, 141865.90900000185 411775.6955000013, 141853.43079999834 411779.42969999835)"
geluids_beperkingen_kenmerk.904,Geluidswal met daarop of -in een scherm,5.5 -> 5.5,6 -> 3,R,126.75299835,R,126.87599945,H,059,KLK0008140197,R,I,,"LINESTRING (143618.0271999985 411453.49390000105, 143619.80750000104 411453.86300000176, 143639.29569999874 411458.2729000002, 143658.71159999818 411463.07290000096, 143678.86620000005 411468.47349999845, 143698.065200001 411474.0439000018, 143717.16490000114 411479.9769000001, 143736.4437999986 411486.47370000184)"
geluids_beperkingen_kenmerk.905,Doorzichtig geluidsscherm,8.5 -> 8.5,6 -> 6,R,125.96099854,R,126.0510025,T,059,KLK0008140201,L,I,,"LINESTRING (142924.24540000036 411524.7578999996, 142836.245099999 411543.6246000007)"
geluids_beperkingen_kenmerk.906,Niet doorzichtig geluidsscherm,8.5 -> 8.5,5 -> 5,R,126.09400177,R,126.22000122,T,059,KLK0008140203,L,I,,"LINESTRING (143091.44590000063 411488.91120000184, 142966.28990000114 411515.74379999936)"
geluids_beperkingen_kenmerk.907,Niet doorzichtig geluidsscherm,6.5 -> 6.5,5 -> 5,R,114.41999817,R,114.44999695,H,059,KLK0008137700,R,I,,"LINESTRING (131589.55570000038 411371.3944000006, 131619.39919999987 411374.2408000007, 131619.42020000145 411374.2426000014)"
geluids_beperkingen_kenmerk.908,Geluidswal met daarop of -in een scherm,5.5 -> 5.5,3 -> 3,R,144.1190033,R,144.27200317,T,059,KLK0008140531,L,I,,"LINESTRING (156478.70600000024 413849.00879999995, 156468.5177000016 413846.5128999986, 156429.49020000175 413837.746199999, 156409.90819999948 413833.6656000018, 156377.82600000128 413827.4442999996, 156338.47100000083 413820.1937999986, 156329.79619999975 413818.65300000086)"
geluids_beperkingen_kenmerk.909,Geluidswal met daarop of -in een scherm,8.5 -> 8.5,5 -> 5,R,146.29800415,R,146.35400391,T,059,KLK0008140575,L,I,,"LINESTRING (158471.41360000148 414440.7355999984, 158420.2749999985 414426.81280000135)"
geluids_beperkingen_kenmerk.910,Niet doorzichtig geluidsscherm,8.5 -> 6.5,6 -> 5,R,126.53500366,R,126.90100098,T,059,KLK0008140205,L,I,,"LINESTRING (143756.82840000093 411506.4305000007, 143733.95050000027 411498.13809999824, 143715.98690000176 411492.04289999977, 143696.88560000062 411486.09010000154, 143677.683699999 411480.49240000173, 143658.373399999 411475.2820999995, 143641.01819999889 411470.93290000036, 143621.88949999958 411466.4600000009, 143598.87110000104 411461.6886, 143579.20160000026 411458.1554999985, 143559.4600000009 411454.9492000006, 143539.66950000077 411452.0538999997, 143528.91010000184 411450.67020000145, 143501.9338000007 411447.70439999923, 143475.96730000153 411445.561900001, 143456.0064000003 411444.4444000013, 143436.01850000024 411443.74269999936, 143416.01630000025 411443.40300000086, 143400.0918999985 411443.4604999982, 143399.39889999852 411443.46930000186)"
geluids_beperkingen_kenmerk.911,Niet doorzichtig geluidsscherm,8.5 -> 6.5,5 -> 5,R,126.9940033,R,127.23899841,T,059,KLK0008140207,L,I,,"LINESTRING (144058.3808999993 411656.2523000017, 144029.80920000002 411640.9820000008, 143977.05579999834 411612.3929999992, 143941.80519999936 411593.48739999905, 143906.40579999983 411574.86199999973, 143873.1251000017 411557.7534000017, 143855.1864 411548.8971000016, 143842.3964000009 411542.78720000014)"
geluids_beperkingen_kenmerk.912,Geluidswal,8.5 -> 10,1 -> 1,R,127.43099976,R,127.62000275,T,059,KLK0008140208,L,I,,"LINESTRING (144417.49540000036 411781.47560000047, 144329.77259999886 411762.08469999954, 144310.3302000016 411757.39510000125, 144291.00180000067 411752.22940000147, 144271.77710000053 411746.63069999963, 144242.0727000013 411737.21709999815)"
geluids_beperkingen_kenmerk.913,Geluidswal,25 -> 8.5,1 -> 1,R,41.36700058,R,41.59999847,H,059,KLK0008138942,R,I,,"LINESTRING (77899.48050000146 412392.10869999975, 77931.71620000154 412402.2901000008, 77981.34290000051 412418.63749999925, 78038.09310000017 412438.1196000017, 78087.40049999952 412455.4937000014, 78123.77910000086 412468.5918000005)"
geluids_beperkingen_kenmerk.914,Geluidswal,8.5 -> 8.5,1 -> 1,R,41.59999847,R,42.29999924,H,059,KLK0008138943,R,I,,"LINESTRING (78123.77910000086 412468.5918000005, 78143.85280000046 412475.8194000013, 78261.8332999982 412518.83100000024, 78320.12539999932 412539.8988999985, 78338.87150000036 412546.8720000014, 78493.28220000118 412602.89770000055, 78743.61659999937 412694.04940000176, 78793.90069999918 412712.11659999937)"
geluids_beperkingen_kenmerk.915,Niet doorzichtig geluidsscherm,6.5 -> 6.5,5 -> 5,R,133.88000488,R,134.1000061,H,059,KLK0008140374,R,I,,"LINESTRING (149752.0661999993 414580.2672000006, 149782.46950000152 414588.33960000053, 149821.060899999 414598.8625999987, 149878.89400000125 414614.8418000005, 149943.5828000009 414632.9398000017, 149962.89290000126 414638.15260000154, 149964.20749999955 414638.5342999995)"
geluids_beperkingen_kenmerk.916,Doorzichtig geluidsscherm,5.5 -> 6.5,5 -> 6,R,134.13200378,R,134.15899658,H,059,KLK0008140376,R,I,,"LINESTRING (149994.93840000033 414647.4565999992, 150001.307599999 414649.30579999834, 150020.84219999984 414655.07189999893)"
geluids_beperkingen_kenmerk.920,Doorzichtig geluidsscherm,5.5 -> 5.5,5 -> 5,R,16.33499908,R,16.53800011,H,044,KLK0008125369,R,I,,"LINESTRING (91417.28860000148 466097.3381999992, 91408.35460000113 466057.7322999984, 91371.63500000164 465898.51260000095)"
geluids_beperkingen_kenmerk.921,Geluidswal,7.5 -> 7.5,5 -> 5,R,58.97800064,R,59.26100159,T,058,KLK0008136183,L,I,,"LINESTRING (113704.22560000047 394134.8007000014, 113725.40949999914 394138.92440000176, 113795.8273999989 394175.3244000003, 113818.1026000008 394186.68239999935, 113830.4338000007 394192.623300001, 113844.1667000018 394198.58889999986, 113855.42749999836 394203.28920000046, 113864.77419999987 394206.8374999985, 113883.86659999937 394213.2507000007, 113903.27659999952 394218.1451999992, 113909.14220000058 394219.34970000014, 113923.89449999854 394221.88749999925, 113928.84739999846 394222.57649999857, 113942.29670000076 394224.0249999985, 113957.26900000125 394224.9444999993, 113971.44590000063 394225.1704000011, 113974.75869999826 394225.0912999995)"
geluids_beperkingen_kenmerk.922,Geluidswal,5.5 -> 5.5,1 -> 1,R,18.6760006,R,18.78000069,T,037,KLK0008123312,L,I,,"LINESTRING (245667.80999999866 527268.3759999983, 245657.15630000085 527255.7219000012, 245643.3156999983 527241.2740999982, 245628.1741000004 527226.7294999994, 245612.73589999974 527212.9613999985, 245605.06590000167 527206.5361000001, 245597.250500001 527200.2963999994, 245592.67610000074 527196.7908999994)"
geluids_beperkingen_kenmerk.923,Niet doorzichtig geluidsscherm,6.5 -> 6.5,6 -> 6,R,16.79599953,R,17.27799988,H,044,KLK0008125390,R,I,,"LINESTRING (91205.02659999952 465170.2756999992, 91207.46889999881 465181.0011, 91311.62249999866 465637.59870000184)"
geluids_beperkingen_kenmerk.924,Niet doorzichtig geluidsscherm,5.5 -> 5.5,1 -> 1,R,19.60099983,R,19.63599968,T,044,KLK0008125456,L,I,,"LINESTRING (90084.84099999815 463122.32609999925, 90106.0800999999 463142.07189999893)"
geluids_beperkingen_kenmerk.925,Niet doorzichtig geluidsscherm,6.5 -> 5.5,5 -> 5,R,134.1000061,R,134.13200378,H,059,KLK0008140375,R,I,,"LINESTRING (149964.20749999955 414638.5342999995, 149994.93840000033 414647.4565999992)"
geluids_beperkingen_kenmerk.926,Doorzichtig geluidsscherm,6.5 -> 6.5,3 -> 3,R,134.1230011,R,134.16499329,T,059,KLK0008140378,L,I,,"LINESTRING (150022.41820000112 414671.185800001, 150018.51539999992 414670.00189999864, 149982.13069999963 414659.31529999897)"
geluids_beperkingen_kenmerk.927,Geluidswal,10 -> 10,5 -> 5,R,110.30000305,R,110.32499695,H,059,KLK0008137567,R,I,,"LINESTRING (127528.32019999996 411927.11659999937, 127528.34670000151 411927.1220000014, 127542.39090000093 411929.24540000036, 127556.63479999825 411936.0208999999)"
geluids_beperkingen_kenmerk.928,Doorzichtig geluidsscherm,4.5 -> 4.5,5 -> 5,R,140.79899597,R,140.81700134,H,059,KLK0008140445,R,I,,"LINESTRING (153283.8066000007 412609.9068999998, 153298.69460000098 412623.76370000094)"
geluids_beperkingen_kenmerk.929,Doorzichtig geluidsscherm,4.5 -> 4.5,5 -> 5,R,140.83599854,R,140.8809967,T,059,KLK0008140446,L,I,,"LINESTRING (153317.63060000166 412665.6651000008, 153283.51040000096 412634.8136)"
geluids_beperkingen_kenmerk.930,Geluidswand,4.5 -> 4.5,5 -> 5,R,140.8809967,R,140.89100647,T,059,KLK0008140447,L,I,,"LINESTRING (153325.78979999945 412673.0425999984, 153317.63060000166 412665.6651000008)"
geluids_beperkingen_kenmerk.931,Geluidswand,6.5 -> 6.5,5 -> 5,R,141.19900513,R,141.39199829,H,059,KLK0008140469,R,I,,"LINESTRING (153590.73690000176 412857.0190999992, 153627.66039999947 412879.39070000127, 153645.00719999894 412889.3511000015, 153662.45560000092 412899.12629999965, 153682.59919999912 412909.998399999, 153718.17760000005 412928.28759999946, 153738.83559999987 412938.3194000013, 153756.9552000016 412946.7954999991, 153758.74190000072 412947.6048000008)"
